'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:09:55.032',-,-0.111,-,-,49.600,-
'9:09:55.040',-,-0.154,-,-,48.800,-
'9:09:55.048',-,-0.154,-,-,48.800,-
'9:09:55.056',-,-0.111,-,-,49.600,-
'9:09:55.064',-,-0.111,-,-,51.200,-
'9:09:55.072',-,-0.154,-,-,55.200,-
'9:09:55.080',-,-0.128,-,-,60.000,-
'9:09:55.088',-,-0.111,-,-,65.600,-
'9:09:55.096',-,-0.111,-,-,71.200,-
'9:09:55.104',-,-0.128,-,-,76.800,-
'9:09:55.112',-,-0.111,-,-,82.400,-
'9:09:55.120',-,-0.154,-,-,87.200,-
'9:09:55.128',-,-0.128,-,-,91.200,-
'9:09:55.136',-,-0.179,-,-,93.600,-
'9:09:55.144',-,-0.154,-,-,96.800,-
'9:09:55.152',-,-0.154,-,-,98.400,-
'9:09:55.160',-,-0.154,-,-,99.200,-
'9:09:55.168',-,-0.179,-,-,100.000,-
'9:09:55.176',-,-0.154,-,-,100.000,-
'9:09:55.184',-,-0.179,-,-,100.000,-
'9:09:55.192',-,-0.154,-,-,99.200,-
'9:09:55.200',-,-0.111,-,-,97.600,-
'9:09:55.208',-,-0.085,-,-,96.800,-
'9:09:55.216',-,-0.085,-,-,94.400,-
'9:09:55.224',-,-0.060,-,-,92.800,-
'9:09:55.232',-,-0.043,-,-,90.400,-
'9:09:55.240',-,-0.043,-,-,87.200,-
'9:09:55.248',-,-0.017,-,-,84.000,-
'9:09:55.256',-,-0.043,-,-,80.800,-
'9:09:55.264',-,0.000,-,-,76.800,-
'9:09:55.272',-,0.000,-,-,72.800,-
'9:09:55.280',-,0.017,-,-,69.600,-
'9:09:55.288',-,0.043,-,-,66.400,-
'9:09:55.296',-,0.085,-,-,63.200,-
'9:09:55.304',-,0.060,-,-,61.600,-
'9:09:55.312',-,0.085,-,-,59.200,-
'9:09:55.320',-,0.085,-,-,57.600,-
'9:09:55.328',-,0.043,-,-,56.800,-
'9:09:55.336',-,0.043,-,-,56.000,-
'9:09:55.344',-,0.000,-,-,55.200,-
'9:09:55.352',-,0.000,-,-,54.400,-
'9:09:55.360',-,-0.017,-,-,53.600,-
'9:09:55.368',-,-0.043,-,-,52.800,-
'9:09:55.376',-,-0.043,-,-,52.000,-
'9:09:55.384',-,-0.017,-,-,52.000,-
'9:09:55.392',-,0.000,-,-,51.200,-
'9:09:55.400',-,-0.017,-,-,50.400,-
'9:09:55.408',-,-0.043,-,-,49.600,-
'9:09:55.416',-,-0.043,-,-,48.800,-
'9:09:55.424',-,0.222,-,-,48.800,-
'9:09:55.432',-,0.470,-,-,48.000,-
'9:09:55.440',-,0.496,-,-,47.200,-
'9:09:55.448',-,0.060,-,-,47.200,-
'9:09:55.456',-,0.043,-,-,46.400,-
'9:09:55.464',-,0.111,-,-,46.400,-
'9:09:55.472',-,0.000,-,-,45.600,-
'9:09:55.480',-,-0.043,-,-,45.600,-
'9:09:55.488',-,-0.043,-,-,44.800,-
'9:09:55.496',-,-0.017,-,-,44.800,-
'9:09:55.504',-,-0.043,-,-,44.000,-
'9:09:55.512',-,-0.060,-,-,44.000,-
'9:09:55.520',-,-0.060,-,-,43.200,-
'9:09:55.528',-,-0.043,-,-,43.200,-
'9:09:55.536',-,-0.043,-,-,43.200,-
'9:09:55.544',-,-0.043,-,-,44.000,-
'9:09:55.552',-,-0.043,-,-,45.600,-
'9:09:55.560',-,-0.017,-,-,48.800,-
'9:09:55.568',-,-0.043,-,-,53.600,-
'9:09:55.576',-,-0.043,-,-,59.200,-
'9:09:55.584',-,-0.060,-,-,64.800,-
'9:09:55.592',-,-0.085,-,-,70.400,-
'9:09:55.600',-,-0.043,-,-,75.200,-
'9:09:55.608',-,-0.043,-,-,79.200,-
'9:09:55.616',-,-0.043,-,-,83.200,-
'9:09:55.624',-,-0.111,-,-,86.400,-
'9:09:55.632',-,-0.085,-,-,88.000,-
'9:09:55.640',-,-0.111,-,-,89.600,-
'9:09:55.648',-,-0.043,-,-,90.400,-
'9:09:55.656',-,-0.085,-,-,91.200,-
'9:09:55.664',-,-0.060,-,-,90.400,-
'9:09:55.672',-,-0.043,-,-,89.600,-
'9:09:55.680',-,0.000,-,-,88.800,-
'9:09:55.688',-,0.000,-,-,87.200,-
'9:09:55.696',-,0.000,-,-,84.800,-
'9:09:55.704',-,0.000,-,-,82.400,-
'9:09:55.712',-,0.000,-,-,79.200,-
'9:09:55.720',-,0.043,-,-,75.200,-
'9:09:55.728',-,0.060,-,-,72.000,-
'9:09:55.736',-,0.043,-,-,68.000,-
'9:09:55.744',-,0.043,-,-,64.000,-
'9:09:55.752',-,0.085,-,-,60.800,-
'9:09:55.760',-,0.111,-,-,57.600,-
'9:09:55.768',-,0.128,-,-,55.200,-
'9:09:55.776',-,0.111,-,-,53.600,-
'9:09:55.784',-,0.154,-,-,52.000,-
'9:09:55.792',-,0.222,-,-,50.400,-
'9:09:55.800',-,0.154,-,-,49.600,-
'9:09:55.808',-,0.128,-,-,48.800,-
'9:09:55.816',-,0.060,-,-,48.000,-
'9:09:55.824',-,0.060,-,-,48.000,-
'9:09:55.832',-,0.043,-,-,47.200,-
'9:09:55.840',-,0.000,-,-,47.200,-
'9:09:55.848',-,0.043,-,-,46.400,-
'9:09:55.856',-,0.000,-,-,46.400,-
'9:09:55.864',-,0.043,-,-,45.600,-
