'Elapsed time','I','II','AVR','AVL','V','ABP','PAP'
'15:45.496',0.043,-,-,-,-,26.400,38.280
'15:45.504',0.035,-,-,-,-,28.000,38.280
'15:45.512',0.035,-,-,-,-,30.400,32.160
'15:45.520',0.043,-,-,-,-,32.800,23.760
'15:45.528',0.052,-,-,-,-,35.200,16.680
'15:45.536',0.070,-,-,-,-,37.600,13.920
'15:45.544',0.052,-,-,-,-,39.200,15.480
'15:45.552',0.043,-,-,-,-,41.600,20.520
'15:45.560',0.035,-,-,-,-,43.200,26.520
'15:45.568',0.035,-,-,-,-,44.800,30.720
'15:45.576',0.017,-,-,-,-,46.400,31.920
'15:45.584',0.009,-,-,-,-,48.000,30.480
'15:45.592',0.009,-,-,-,-,48.800,27.960
'15:45.600',0.009,-,-,-,-,49.600,24.720
'15:45.608',0.009,-,-,-,-,50.400,22.080
'15:45.616',0.000,-,-,-,-,51.200,20.760
'15:45.624',0.000,-,-,-,-,51.200,20.880
'15:45.632',0.000,-,-,-,-,52.000,22.320
'15:45.640',0.000,-,-,-,-,52.000,24.960
'15:45.648',0.000,-,-,-,-,52.000,27.480
'15:45.656',0.000,-,-,-,-,51.200,28.680
'15:45.664',0.000,-,-,-,-,50.400,27.360
'15:45.672',0.009,-,-,-,-,49.600,24.480
'15:45.680',0.009,-,-,-,-,49.600,22.320
'15:45.688',0.009,-,-,-,-,49.600,21.120
'15:45.696',0.017,-,-,-,-,50.400,20.760
'15:45.704',0.017,-,-,-,-,50.400,20.880
'15:45.712',0.017,-,-,-,-,52.000,21.720
'15:45.720',0.017,-,-,-,-,52.800,22.560
'15:45.728',0.035,-,-,-,-,54.400,23.280
'15:45.736',0.052,-,-,-,-,55.200,23.880
'15:45.744',0.070,-,-,-,-,56.800,24.120
'15:45.752',0.070,-,-,-,-,58.400,23.760
'15:45.760',0.070,-,-,-,-,60.000,22.560
'15:45.768',0.070,-,-,-,-,61.600,21.720
'15:45.776',0.052,-,-,-,-,63.200,22.320
'15:45.784',0.043,-,-,-,-,65.600,24.480
'15:45.792',0.035,-,-,-,-,67.200,26.280
'15:45.800',0.017,-,-,-,-,68.800,26.520
'15:45.808',0.009,-,-,-,-,70.400,24.720
'15:45.816',0.009,-,-,-,-,70.400,22.680
'15:45.824',0.009,-,-,-,-,70.400,21.960
'15:45.832',0.009,-,-,-,-,70.400,22.920
'15:45.840',0.000,-,-,-,-,68.800,24.960
'15:45.848',-0.009,-,-,-,-,67.200,27.360
'15:45.856',-0.035,-,-,-,-,64.800,28.680
'15:45.864',-0.070,-,-,-,-,61.600,27.960
'15:45.872',-0.113,-,-,-,-,58.400,26.160
'15:45.880',-0.130,-,-,-,-,55.200,24.480
'15:45.888',-0.043,-,-,-,-,52.000,23.280
'15:45.896',0.043,-,-,-,-,48.800,22.560
'15:45.904',0.096,-,-,-,-,45.600,22.680
'15:45.912',0.078,-,-,-,-,42.400,24.480
'15:45.920',0.070,-,-,-,-,39.200,28.320
'15:45.928',0.052,-,-,-,-,36.800,31.680
'15:45.936',0.052,-,-,-,-,34.400,32.520
'15:45.944',0.052,-,-,-,-,32.000,30.960
'15:45.952',0.052,-,-,-,-,29.600,28.080
'15:45.960',0.052,-,-,-,-,28.800,25.560
'15:45.968',0.052,-,-,-,-,28.000,23.880
'15:45.976',0.043,-,-,-,-,28.000,25.080
'15:45.984',0.043,-,-,-,-,28.800,28.560
'15:45.992',0.043,-,-,-,-,30.400,32.760
'15:46.000',0.035,-,-,-,-,32.000,35.760
'15:46.008',0.043,-,-,-,-,33.600,37.080
'15:46.016',0.052,-,-,-,-,36.000,36.360
'15:46.024',0.043,-,-,-,-,37.600,34.080
'15:46.032',0.043,-,-,-,-,40.000,31.920
'15:46.040',0.043,-,-,-,-,41.600,30.480
'15:46.048',0.017,-,-,-,-,44.000,30.360
'15:46.056',0.009,-,-,-,-,45.600,31.320
'15:46.064',0.009,-,-,-,-,46.400,33.120
'15:46.072',0.009,-,-,-,-,48.000,34.680
'15:46.080',0.000,-,-,-,-,48.800,35.160
'15:46.088',-0.009,-,-,-,-,49.600,33.960
'15:46.096',-0.009,-,-,-,-,50.400,31.920
'15:46.104',-0.017,-,-,-,-,51.200,29.520
'15:46.112',-0.009,-,-,-,-,51.200,27.720
'15:46.120',-0.009,-,-,-,-,52.000,26.160
'15:46.128',-0.017,-,-,-,-,51.200,25.080
'15:46.136',-0.009,-,-,-,-,51.200,24.360
'15:46.144',-0.009,-,-,-,-,50.400,23.520
'15:46.152',-0.009,-,-,-,-,49.600,22.080
'15:46.160',-0.009,-,-,-,-,48.800,20.880
'15:46.168',-0.017,-,-,-,-,48.000,20.520
'15:46.176',-0.017,-,-,-,-,47.200,21.120
'15:46.184',-0.009,-,-,-,-,47.200,23.160
'15:46.192',-0.009,-,-,-,-,47.200,27.120
'15:46.200',-0.009,-,-,-,-,48.000,31.680
'15:46.208',0.000,-,-,-,-,48.800,32.760
'15:46.216',0.000,-,-,-,-,50.400,28.680
'15:46.224',0.009,-,-,-,-,52.000,24.480
'15:46.232',0.017,-,-,-,-,53.600,23.520
'15:46.240',0.043,-,-,-,-,55.200,25.080
'15:46.248',0.043,-,-,-,-,56.800,26.160
'15:46.256',0.052,-,-,-,-,58.400,26.160
'15:46.264',0.043,-,-,-,-,60.000,26.760
'15:46.272',0.017,-,-,-,-,61.600,29.880
'15:46.280',0.009,-,-,-,-,64.000,35.160
'15:46.288',0.000,-,-,-,-,65.600,40.320
'15:46.296',0.000,-,-,-,-,67.200,43.320
'15:46.304',0.000,-,-,-,-,68.800,41.880
'15:46.312',0.000,-,-,-,-,69.600,36.720
'15:46.320',0.000,-,-,-,-,69.600,31.560
'15:46.328',-0.009,-,-,-,-,68.800,27.720
'15:46.336',-0.017,-,-,-,-,67.200,25.560
'15:46.344',-0.017,-,-,-,-,65.600,24.480
'15:46.352',-0.035,-,-,-,-,63.200,24.720
'15:46.360',-0.052,-,-,-,-,60.000,25.080
'15:46.368',-0.096,-,-,-,-,57.600,24.360
'15:46.376',-0.104,-,-,-,-,54.400,21.360
'15:46.384',-0.043,-,-,-,-,51.200,18.120
'15:46.392',0.043,-,-,-,-,48.000,16.320
'15:46.400',0.130,-,-,-,-,45.600,15.480
'15:46.408',0.130,-,-,-,-,42.400,15.120
'15:46.416',0.078,-,-,-,-,40.000,15.360
'15:46.424',0.052,-,-,-,-,36.800,17.760
'15:46.432',0.035,-,-,-,-,34.400,21.960
'15:46.440',0.017,-,-,-,-,32.000,24.720
'15:46.448',0.035,-,-,-,-,30.400,24.480
'15:46.456',0.043,-,-,-,-,28.000,24.360
'15:46.464',0.043,-,-,-,-,27.200,25.920
'15:46.472',0.043,-,-,-,-,27.200,28.680
'15:46.480',0.035,-,-,-,-,28.000,31.080
'15:46.488',0.017,-,-,-,-,28.800,32.280
'15:46.496',0.017,-,-,-,-,30.400,32.520
'15:46.504',0.035,-,-,-,-,32.000,31.920
'15:46.512',0.035,-,-,-,-,34.400,30.720
'15:46.520',0.017,-,-,-,-,36.800,28.920
'15:46.528',0.017,-,-,-,-,39.200,27.960
'15:46.536',0.009,-,-,-,-,41.600,27.960
'15:46.544',0.009,-,-,-,-,43.200,28.320
'15:46.552',0.009,-,-,-,-,45.600,29.280
'15:46.560',-0.009,-,-,-,-,47.200,30.120
'15:46.568',-0.009,-,-,-,-,48.800,30.120
'15:46.576',0.000,-,-,-,-,49.600,29.160
'15:46.584',0.000,-,-,-,-,50.400,27.360
'15:46.592',-0.009,-,-,-,-,51.200,25.320
'15:46.600',-0.017,-,-,-,-,52.000,23.160
'15:46.608',-0.035,-,-,-,-,52.000,21.360
'15:46.616',-0.035,-,-,-,-,52.800,20.160
'15:46.624',-0.035,-,-,-,-,52.800,20.160
'15:46.632',-0.035,-,-,-,-,52.800,22.680
'15:46.640',-0.043,-,-,-,-,52.000,26.760
'15:46.648',-0.035,-,-,-,-,52.000,30.960
'15:46.656',-0.017,-,-,-,-,51.200,33.120
'15:46.664',-0.035,-,-,-,-,50.400,32.280
'15:46.672',-0.035,-,-,-,-,49.600,29.280
'15:46.680',-0.035,-,-,-,-,48.800,25.320
'15:46.688',-0.017,-,-,-,-,49.600,22.080
'15:46.696',-0.009,-,-,-,-,49.600,20.520
'15:46.704',-0.009,-,-,-,-,50.400,20.280
'15:46.712',-0.009,-,-,-,-,51.200,21.360
'15:46.720',0.000,-,-,-,-,52.800,23.760
'15:46.728',0.009,-,-,-,-,53.600,26.280
'15:46.736',0.043,-,-,-,-,55.200,28.080
'15:46.744',0.052,-,-,-,-,56.800,28.080
'15:46.752',0.052,-,-,-,-,58.400,26.760
'15:46.760',0.043,-,-,-,-,60.000,23.880
'15:46.768',0.017,-,-,-,-,61.600,20.520
'15:46.776',0.009,-,-,-,-,63.200,18.360
'15:46.784',0.000,-,-,-,-,64.800,20.280
'15:46.792',0.000,-,-,-,-,67.200,26.160
'15:46.800',-0.009,-,-,-,-,68.000,31.680
'15:46.808',-0.017,-,-,-,-,69.600,33.480
'15:46.816',-0.017,-,-,-,-,69.600,30.960
'15:46.824',-0.017,-,-,-,-,69.600,26.280
'15:46.832',-0.017,-,-,-,-,68.800,21.360
'15:46.840',-0.017,-,-,-,-,67.200,18.360
'15:46.848',-0.009,-,-,-,-,65.600,18.360
'15:46.856',-0.009,-,-,-,-,63.200,20.280
'15:46.864',-0.043,-,-,-,-,60.000,22.560
'15:46.872',-0.078,-,-,-,-,57.600,24.360
'15:46.880',-0.078,-,-,-,-,54.400,25.080
'15:46.888',0.009,-,-,-,-,51.200,24.480
'15:46.896',0.096,-,-,-,-,48.000,22.560
'15:46.904',0.104,-,-,-,-,44.800,20.520
'15:46.912',0.070,-,-,-,-,41.600,19.920
'15:46.920',0.035,-,-,-,-,39.200,21.480
'15:46.928',0.035,-,-,-,-,36.000,23.880
'15:46.936',0.035,-,-,-,-,33.600,24.720
'15:46.944',0.017,-,-,-,-,31.200,22.920
'15:46.952',0.009,-,-,-,-,29.600,19.920
'15:46.960',0.009,-,-,-,-,28.000,18.360
'15:46.968',0.009,-,-,-,-,27.200,19.320
'15:46.976',0.009,-,-,-,-,27.200,22.080
'15:46.984',0.009,-,-,-,-,28.000,25.560
'15:46.992',0.009,-,-,-,-,29.600,28.920
'15:47.000',0.009,-,-,-,-,31.200,31.320
'15:47.008',0.017,-,-,-,-,32.800,31.560
'15:47.016',0.043,-,-,-,-,35.200,29.880
'15:47.024',0.052,-,-,-,-,37.600,27.480
'15:47.032',0.043,-,-,-,-,40.000,26.520
'15:47.040',0.017,-,-,-,-,41.600,27.360
'15:47.048',0.017,-,-,-,-,44.000,28.560
'15:47.056',0.009,-,-,-,-,45.600,28.920
'15:47.064',-0.009,-,-,-,-,47.200,29.880
'15:47.072',-0.009,-,-,-,-,48.000,31.560
'15:47.080',-0.017,-,-,-,-,49.600,32.760
'15:47.088',-0.017,-,-,-,-,50.400,32.280
'15:47.096',-0.035,-,-,-,-,51.200,30.360
'15:47.104',-0.043,-,-,-,-,51.200,27.360
'15:47.112',-0.043,-,-,-,-,51.200,25.080
'15:47.120',-0.017,-,-,-,-,51.200,23.880
'15:47.128',-0.009,-,-,-,-,51.200,22.920
'15:47.136',-0.009,-,-,-,-,51.200,21.720
'15:47.144',-0.009,-,-,-,-,50.400,21.120
'15:47.152',0.000,-,-,-,-,50.400,20.520
'15:47.160',0.009,-,-,-,-,48.800,19.920
'15:47.168',0.000,-,-,-,-,48.000,19.080
'15:47.176',0.000,-,-,-,-,48.000,18.360
'15:47.184',0.000,-,-,-,-,48.000,18.360
'15:47.192',0.009,-,-,-,-,48.000,19.080
'15:47.200',0.017,-,-,-,-,48.800,20.280
'15:47.208',0.035,-,-,-,-,49.600,21.480
'15:47.216',0.017,-,-,-,-,51.200,22.560
'15:47.224',0.017,-,-,-,-,52.000,23.160
'15:47.232',0.035,-,-,-,-,53.600,22.920
'15:47.240',0.035,-,-,-,-,55.200,22.680
'15:47.248',0.043,-,-,-,-,56.800,22.560
'15:47.256',0.096,-,-,-,-,58.400,22.080
'15:47.264',0.113,-,-,-,-,60.000,21.120
'15:47.272',0.070,-,-,-,-,61.600,20.160
'15:47.280',0.017,-,-,-,-,63.200,21.360
'15:47.288',0.000,-,-,-,-,64.800,24.960
'15:47.296',-0.009,-,-,-,-,66.400,28.560
'15:47.304',-0.017,-,-,-,-,68.000,29.160
'15:47.312',-0.017,-,-,-,-,68.800,26.520
'15:47.320',-0.017,-,-,-,-,68.800,22.560
'15:47.328',-0.017,-,-,-,-,68.000,19.560
'15:47.336',-0.035,-,-,-,-,67.200,18.720
'15:47.344',-0.035,-,-,-,-,65.600,20.280
'15:47.352',-0.052,-,-,-,-,63.200,23.280
'15:47.360',-0.096,-,-,-,-,60.800,25.920
'15:47.368',-0.130,-,-,-,-,57.600,27.360
'15:47.376',-0.139,-,-,-,-,55.200,27.120
'15:47.384',-0.078,-,-,-,-,52.000,25.680
'15:47.392',0.017,-,-,-,-,48.800,23.520
'15:47.400',0.070,-,-,-,-,45.600,21.480
'15:47.408',0.043,-,-,-,-,42.400,20.520
'15:47.416',0.017,-,-,-,-,40.000,21.480
'15:47.424',0.009,-,-,-,-,37.600,22.920
'15:47.432',0.009,-,-,-,-,35.200,22.560
'15:47.440',0.000,-,-,-,-,32.800,19.320
'15:47.448',0.000,-,-,-,-,30.400,15.960
'15:47.456',0.000,-,-,-,-,28.800,15.720
'15:47.464',0.000,-,-,-,-,28.000,19.080
'15:47.472',0.000,-,-,-,-,27.200,24.720
'15:47.480',0.000,-,-,-,-,28.000,30.720
'15:47.488',0.009,-,-,-,-,28.800,35.520
'15:47.496',0.009,-,-,-,-,30.400,37.920
'15:47.504',0.009,-,-,-,-,32.000,37.320
'15:47.512',0.000,-,-,-,-,34.400,35.160
'15:47.520',0.000,-,-,-,-,36.800,32.280
'15:47.528',0.000,-,-,-,-,39.200,29.880
'15:47.536',0.000,-,-,-,-,41.600,28.560
'15:47.544',-0.009,-,-,-,-,43.200,28.320
'15:47.552',-0.017,-,-,-,-,45.600,28.920
'15:47.560',-0.009,-,-,-,-,47.200,29.760
'15:47.568',0.000,-,-,-,-,48.800,29.760
'15:47.576',0.009,-,-,-,-,50.400,29.160
'15:47.584',-0.009,-,-,-,-,51.200,28.080
'15:47.592',-0.035,-,-,-,-,52.000,27.960
'15:47.600',-0.035,-,-,-,-,52.800,27.960
'15:47.608',-0.043,-,-,-,-,53.600,27.480
'15:47.616',-0.043,-,-,-,-,53.600,25.560
'15:47.624',-0.052,-,-,-,-,53.600,22.320
'15:47.632',-0.052,-,-,-,-,52.800,20.160
'15:47.640',-0.043,-,-,-,-,52.000,19.320
'15:47.648',-0.035,-,-,-,-,51.200,19.560
'15:47.656',-0.035,-,-,-,-,50.400,19.680
'15:47.664',-0.017,-,-,-,-,49.600,19.680
'15:47.672',-0.009,-,-,-,-,48.800,20.160
'15:47.680',-0.009,-,-,-,-,48.800,21.360
'15:47.688',-0.017,-,-,-,-,48.800,22.680
'15:47.696',-0.035,-,-,-,-,48.800,23.280
'15:47.704',-0.035,-,-,-,-,50.400,22.920
'15:47.712',-0.035,-,-,-,-,51.200,22.680
'15:47.720',-0.035,-,-,-,-,52.800,23.880
'15:47.728',-0.017,-,-,-,-,54.400,26.520
'15:47.736',-0.017,-,-,-,-,55.200,27.960
'15:47.744',-0.017,-,-,-,-,56.800,26.280
'15:47.752',-0.017,-,-,-,-,58.400,22.080
'15:47.760',-0.017,-,-,-,-,60.800,17.760
'15:47.768',-0.043,-,-,-,-,62.400,15.360
'15:47.776',-0.043,-,-,-,-,64.000,16.320
'15:47.784',-0.052,-,-,-,-,65.600,20.880
'15:47.792',-0.052,-,-,-,-,67.200,26.520
'15:47.800',-0.052,-,-,-,-,68.800,29.760
'15:47.808',-0.043,-,-,-,-,69.600,29.160
'15:47.816',-0.035,-,-,-,-,70.400,25.680
'15:47.824',-0.017,-,-,-,-,69.600,21.960
'15:47.832',-0.017,-,-,-,-,68.800,19.560
'15:47.840',-0.017,-,-,-,-,67.200,19.080
'15:47.848',-0.043,-,-,-,-,65.600,21.120
'15:47.856',-0.078,-,-,-,-,63.200,23.880
'15:47.864',-0.113,-,-,-,-,60.000,26.160
'15:47.872',-0.139,-,-,-,-,57.600,26.880
'15:47.880',-0.078,-,-,-,-,54.400,25.920
'15:47.888',0.017,-,-,-,-,51.200,23.520
'15:47.896',0.070,-,-,-,-,48.000,21.360
'15:47.904',0.043,-,-,-,-,44.800,21.720
'15:47.912',0.017,-,-,-,-,42.400,24.360
'15:47.920',0.009,-,-,-,-,39.200,27.360
'15:47.928',0.009,-,-,-,-,36.800,29.160
'15:47.936',0.009,-,-,-,-,33.600,27.720
'15:47.944',0.009,-,-,-,-,31.200,23.520
'15:47.952',0.009,-,-,-,-,29.600,19.680
'15:47.960',0.009,-,-,-,-,28.000,18.480
'15:47.968',0.017,-,-,-,-,28.000,20.520
'15:47.976',0.035,-,-,-,-,28.000,24.960
'15:47.984',0.043,-,-,-,-,28.800,29.760
'15:47.992',0.052,-,-,-,-,30.400,33.360
'15:48.000',0.052,-,-,-,-,32.000,34.680
'15:48.008',0.043,-,-,-,-,33.600,33.720
'15:48.016',0.017,-,-,-,-,36.000,30.720
'15:48.024',0.017,-,-,-,-,37.600,27.360
'15:48.032',0.035,-,-,-,-,40.000,25.320
'15:48.040',0.035,-,-,-,-,42.400,25.320
'15:48.048',0.035,-,-,-,-,44.000,26.760
'15:48.056',0.009,-,-,-,-,45.600,28.560
'15:48.064',0.000,-,-,-,-,47.200,29.760
'15:48.072',0.000,-,-,-,-,48.000,29.760
'15:48.080',0.000,-,-,-,-,48.800,28.320
'15:48.088',0.000,-,-,-,-,49.600,26.520
'15:48.096',-0.009,-,-,-,-,50.400,24.480
'15:48.104',0.000,-,-,-,-,51.200,23.160
'15:48.112',0.000,-,-,-,-,51.200,22.080
'15:48.120',0.009,-,-,-,-,51.200,21.480
'15:48.128',0.000,-,-,-,-,50.400,20.880
'15:48.136',0.009,-,-,-,-,50.400,19.680
'15:48.144',0.009,-,-,-,-,49.600,17.760
'15:48.152',0.009,-,-,-,-,48.800,15.360
'15:48.160',0.009,-,-,-,-,48.000,13.680
'15:48.168',0.009,-,-,-,-,47.200,13.560
'15:48.176',0.017,-,-,-,-,47.200,14.160
'15:48.184',0.009,-,-,-,-,48.000,14.760
'15:48.192',0.009,-,-,-,-,48.800,15.120
'15:48.200',0.009,-,-,-,-,49.600,15.480
'15:48.208',0.017,-,-,-,-,50.400,16.320
'15:48.216',0.035,-,-,-,-,52.000,17.160
'15:48.224',0.043,-,-,-,-,52.800,17.880
'15:48.232',0.052,-,-,-,-,54.400,18.120
'15:48.240',0.070,-,-,-,-,56.000,17.280
'15:48.248',0.052,-,-,-,-,57.600,15.360
'15:48.256',0.052,-,-,-,-,59.200,12.960
'15:48.264',0.043,-,-,-,-,60.800,12.000
'15:48.272',0.035,-,-,-,-,63.200,13.560
'15:48.280',0.009,-,-,-,-,64.800,16.080
'15:48.288',0.000,-,-,-,-,65.600,17.760
'15:48.296',-0.035,-,-,-,-,66.400,17.280
'15:48.304',-0.035,-,-,-,-,66.400,14.880
'15:48.312',-0.035,-,-,-,-,66.400,12.360
'15:48.320',-0.017,-,-,-,-,64.800,11.880
'15:48.328',-0.009,-,-,-,-,63.200,13.080
'15:48.336',-0.009,-,-,-,-,60.800,14.520
'15:48.344',-0.017,-,-,-,-,57.600,16.080
'15:48.352',-0.052,-,-,-,-,54.400,17.520
'15:48.360',-0.096,-,-,-,-,51.200,18.480
'15:48.368',-0.130,-,-,-,-,48.000,18.960
'15:48.376',-0.139,-,-,-,-,44.800,18.480
'15:48.384',-0.035,-,-,-,-,42.400,16.920
'15:48.392',0.043,-,-,-,-,39.200,14.520
'15:48.400',0.070,-,-,-,-,36.800,12.120
'15:48.408',0.043,-,-,-,-,33.600,10.440
'15:48.416',0.035,-,-,-,-,31.200,8.880
'15:48.424',0.043,-,-,-,-,28.800,8.040
'15:48.432',0.035,-,-,-,-,26.400,8.880
'15:48.440',0.017,-,-,-,-,24.000,11.400
'15:48.448',0.017,-,-,-,-,23.200,13.680
'15:48.456',0.035,-,-,-,-,22.400,14.760
'15:48.464',0.043,-,-,-,-,21.600,16.560
'15:48.472',0.043,-,-,-,-,22.400,20.520
'15:48.480',0.035,-,-,-,-,23.200,24.960
'15:48.488',0.035,-,-,-,-,24.800,26.520
'15:48.496',0.035,-,-,-,-,26.400,26.880
'15:48.504',0.043,-,-,-,-,28.800,27.960
'15:48.512',0.052,-,-,-,-,31.200,27.120
'15:48.520',0.052,-,-,-,-,33.600,22.560
'15:48.528',0.043,-,-,-,-,35.200,15.120
'15:48.536',0.017,-,-,-,-,36.800,8.880
'15:48.544',0.009,-,-,-,-,38.400,6.480
'15:48.552',0.017,-,-,-,-,40.000,8.280
'15:48.560',0.009,-,-,-,-,41.600,13.080
'15:48.568',0.000,-,-,-,-,42.400,18.960
'15:48.576',-0.009,-,-,-,-,44.000,23.160
'15:48.584',-0.009,-,-,-,-,44.800,23.760
'15:48.592',-0.009,-,-,-,-,45.600,21.360
'15:48.600',-0.009,-,-,-,-,46.400,17.280
'15:48.608',0.000,-,-,-,-,46.400,13.920
'15:48.616',0.009,-,-,-,-,47.200,12.000
'15:48.624',0.009,-,-,-,-,47.200,11.880
'15:48.632',0.009,-,-,-,-,46.400,12.360
'15:48.640',0.009,-,-,-,-,46.400,12.960
'15:48.648',0.009,-,-,-,-,45.600,12.720
'15:48.656',0.017,-,-,-,-,44.800,11.640
'15:48.664',0.009,-,-,-,-,44.000,10.080
'15:48.672',0.009,-,-,-,-,44.000,8.880
'15:48.680',0.000,-,-,-,-,44.800,8.280
'15:48.688',0.000,-,-,-,-,44.800,8.280
'15:48.696',0.000,-,-,-,-,46.400,8.640
'15:48.704',0.000,-,-,-,-,47.200,9.840
'15:48.712',0.000,-,-,-,-,48.800,11.040
'15:48.720',0.009,-,-,-,-,50.400,11.640
'15:48.728',0.017,-,-,-,-,52.000,11.040
'15:48.736',0.035,-,-,-,-,54.400,9.600
'15:48.744',0.052,-,-,-,-,56.000,8.400
'15:48.752',0.043,-,-,-,-,58.400,8.280
'15:48.760',0.035,-,-,-,-,60.000,9.000
'15:48.768',0.009,-,-,-,-,62.400,10.200
'15:48.776',0.000,-,-,-,-,64.800,11.040
'15:48.784',-0.009,-,-,-,-,66.400,11.280
'15:48.792',-0.017,-,-,-,-,68.000,10.200
'15:48.800',-0.035,-,-,-,-,68.800,9.000
'15:48.808',-0.035,-,-,-,-,68.800,8.040
'15:48.816',-0.035,-,-,-,-,68.800,8.040
'15:48.824',-0.035,-,-,-,-,67.200,8.640
'15:48.832',-0.035,-,-,-,-,64.800,9.480
'15:48.840',-0.052,-,-,-,-,62.400,10.080
'15:48.848',-0.070,-,-,-,-,60.000,9.600
'15:48.856',-0.096,-,-,-,-,56.000,9.000
'15:48.864',-0.113,-,-,-,-,52.800,8.040
'15:48.872',-0.096,-,-,-,-,49.600,7.200
'15:48.880',-0.009,-,-,-,-,45.600,7.080
'15:48.888',0.043,-,-,-,-,42.400,7.680
'15:48.896',0.070,-,-,-,-,39.200,9.480
'15:48.904',0.070,-,-,-,-,36.000,12.480
'15:48.912',0.070,-,-,-,-,32.800,15.960
'15:48.920',0.070,-,-,-,-,30.400,16.560
'15:48.928',0.070,-,-,-,-,27.200,12.120
'15:48.936',0.070,-,-,-,-,24.800,5.640
'15:48.944',0.070,-,-,-,-,23.200,2.640
'15:48.952',0.052,-,-,-,-,21.600,6.480
'15:48.960',0.052,-,-,-,-,21.600,15.120
'15:48.968',0.052,-,-,-,-,21.600,24.960
'15:48.976',0.052,-,-,-,-,23.200,32.160
'15:48.984',0.043,-,-,-,-,24.000,34.560
'15:48.992',0.017,-,-,-,-,25.600,32.280
'15:49.000',0.017,-,-,-,-,28.000,27.360
'15:49.008',0.035,-,-,-,-,30.400,21.960
'15:49.016',0.035,-,-,-,-,32.000,18.120
'15:49.024',0.035,-,-,-,-,34.400,17.280
'15:49.032',0.035,-,-,-,-,36.000,18.720
'15:49.040',0.035,-,-,-,-,37.600,21.360
'15:49.048',0.035,-,-,-,-,39.200,23.280
'15:49.056',0.009,-,-,-,-,40.800,24.120
'15:49.064',0.017,-,-,-,-,42.400,23.760
'15:49.072',0.035,-,-,-,-,43.200,22.560
'15:49.080',0.035,-,-,-,-,44.000,20.880
'15:49.088',0.009,-,-,-,-,44.800,19.080
'15:49.096',0.000,-,-,-,-,45.600,17.760
'15:49.104',0.000,-,-,-,-,45.600,16.920
'15:49.112',0.000,-,-,-,-,45.600,16.680
'15:49.120',0.000,-,-,-,-,45.600,16.920
'15:49.128',0.000,-,-,-,-,45.600,16.920
'15:49.136',0.000,-,-,-,-,44.800,16.080
'15:49.144',0.000,-,-,-,-,44.000,14.760
'15:49.152',0.000,-,-,-,-,43.200,12.960
'15:49.160',0.000,-,-,-,-,42.400,11.040
'15:49.168',0.000,-,-,-,-,42.400,9.240
'15:49.176',0.009,-,-,-,-,42.400,8.280
'15:49.184',0.017,-,-,-,-,43.200,8.040
'15:49.192',0.035,-,-,-,-,44.000,8.640
'15:49.200',0.043,-,-,-,-,45.600,9.840
'15:49.208',0.052,-,-,-,-,47.200,10.800
'15:49.216',0.043,-,-,-,-,48.800,11.880
'15:49.224',0.043,-,-,-,-,50.400,12.360
'15:49.232',0.043,-,-,-,-,52.800,12.000
'15:49.240',0.043,-,-,-,-,54.400,10.680
'15:49.248',0.035,-,-,-,-,56.800,8.280
