'Elapsed time','II','AVF','ABP','PAP'
'8:27:20.312',-0.067,-0.010,54.400,30.800
'8:27:20.320',-0.077,-0.029,52.800,29.200
'8:27:20.328',-0.067,-0.010,52.800,27.600
'8:27:20.336',-0.077,-0.029,52.800,25.600
'8:27:20.344',-0.048,-0.010,53.600,24.400
'8:27:20.352',-0.077,-0.029,54.400,23.200
'8:27:20.360',-0.048,-0.010,56.800,22.400
'8:27:20.368',-0.077,-0.029,59.200,21.600
'8:27:20.376',-0.048,-0.010,62.400,21.200
'8:27:20.384',-0.077,-0.029,66.400,21.200
'8:27:20.392',-0.048,0.000,71.200,21.600
'8:27:20.400',-0.077,-0.029,76.000,21.600
'8:27:20.408',-0.048,0.000,81.600,22.000
'8:27:20.416',-0.077,-0.029,87.200,22.400
'8:27:20.424',-0.048,-0.010,92.800,22.400
'8:27:20.432',-0.067,-0.029,97.600,22.800
'8:27:20.440',-0.048,-0.010,101.600,22.800
'8:27:20.448',-0.038,-0.010,104.800,23.200
'8:27:20.456',-0.010,0.010,107.200,23.200
'8:27:20.464',-0.019,0.000,108.800,23.200
'8:27:20.472',0.000,0.010,108.800,23.200
'8:27:20.480',0.019,0.000,107.200,23.200
'8:27:20.488',0.058,0.048,105.600,23.200
'8:27:20.496',0.058,0.010,102.400,23.600
'8:27:20.504',0.029,0.029,99.200,23.600
'8:27:20.512',0.000,0.000,96.000,24.000
'8:27:20.520',-0.010,0.000,92.000,24.000
'8:27:20.528',-0.048,-0.010,88.000,23.600
'8:27:20.536',-0.067,-0.029,84.800,22.400
'8:27:20.544',-0.048,-0.010,81.600,21.600
'8:27:20.552',-0.087,-0.029,78.400,20.800
'8:27:20.560',-0.067,-0.010,76.000,20.000
'8:27:20.568',-0.087,-0.048,73.600,19.200
'8:27:20.576',-0.067,-0.029,72.000,18.800
'8:27:20.584',-0.173,-0.144,70.400,18.000
'8:27:20.592',-0.029,-0.067,68.800,18.000
'8:27:20.600',0.269,0.125,68.000,18.000
'8:27:20.608',0.750,0.510,67.200,18.400
'8:27:20.616',0.788,0.606,66.400,18.800
'8:27:20.624',0.356,0.625,65.600,19.600
'8:27:20.632',0.125,0.240,65.600,20.400
'8:27:20.640',0.000,0.067,64.800,20.800
'8:27:20.648',-0.048,-0.029,64.800,21.200
'8:27:20.656',-0.029,-0.010,64.000,21.200
'8:27:20.664',-0.067,-0.048,63.200,21.200
'8:27:20.672',-0.067,-0.029,62.400,21.600
'8:27:20.680',-0.038,-0.067,61.600,22.000
'8:27:20.688',-0.067,-0.029,60.800,23.200
'8:27:20.696',-0.038,-0.067,59.200,24.400
'8:27:20.704',-0.067,-0.029,58.400,26.000
'8:27:20.712',-0.038,-0.048,56.800,27.200
'8:27:20.720',-0.067,-0.067,55.200,28.000
'8:27:20.728',-0.029,-0.029,54.400,28.000
'8:27:20.736',-0.048,-0.067,52.800,27.200
'8:27:20.744',-0.029,-0.029,52.000,24.800
'8:27:20.752',-0.048,-0.067,50.400,22.000
'8:27:20.760',-0.019,-0.029,49.600,19.600
'8:27:20.768',-0.029,-0.048,48.800,18.400
'8:27:20.776',0.000,-0.029,48.000,18.800
'8:27:20.784',-0.019,-0.048,47.200,20.400
'8:27:20.792',0.010,-0.029,47.200,23.200
'8:27:20.800',0.000,-0.048,48.000,26.000
'8:27:20.808',0.029,-0.010,49.600,29.200
'8:27:20.816',0.019,-0.048,52.800,32.000
'8:27:20.824',0.058,-0.010,57.600,34.800
'8:27:20.832',0.038,-0.029,62.400,36.400
'8:27:20.840',0.096,0.000,68.800,37.600
'8:27:20.848',0.077,-0.010,75.200,38.400
'8:27:20.856',0.125,0.010,83.200,38.400
'8:27:20.864',0.135,0.010,90.400,38.400
'8:27:20.872',0.144,0.067,96.800,37.600
'8:27:20.880',0.087,0.029,102.400,36.800
'8:27:20.888',0.077,0.048,107.200,35.200
'8:27:20.896',0.019,0.000,110.400,33.600
'8:27:20.904',0.000,0.000,111.200,31.600
'8:27:20.912',0.000,0.000,111.200,29.600
'8:27:20.920',-0.038,-0.010,109.600,27.600
'8:27:20.928',-0.019,0.000,106.400,26.400
'8:27:20.936',-0.067,-0.029,102.400,25.200
'8:27:20.944',-0.038,0.000,98.400,25.200
'8:27:20.952',-0.067,-0.029,93.600,25.600
'8:27:20.960',-0.038,0.000,88.000,26.400
'8:27:20.968',-0.067,-0.029,83.200,27.200
'8:27:20.976',-0.048,-0.010,78.400,28.400
'8:27:20.984',-0.087,-0.048,73.600,29.200
'8:27:20.992',-0.048,-0.010,69.600,30.400
'8:27:21.000',-0.087,-0.029,66.400,30.800
'8:27:21.008',-0.048,-0.010,63.200,31.600
'8:27:21.016',-0.087,-0.029,60.800,32.000
'8:27:21.024',-0.067,-0.010,58.400,32.000
'8:27:21.032',-0.087,-0.029,56.000,31.600
'8:27:21.040',-0.067,-0.010,55.200,30.400
'8:27:21.048',-0.087,-0.029,54.400,28.800
'8:27:21.056',-0.048,0.000,53.600,27.200
'8:27:21.064',-0.087,-0.048,53.600,25.600
'8:27:21.072',-0.048,-0.010,54.400,24.000
'8:27:21.080',-0.048,-0.029,56.000,22.800
'8:27:21.088',-0.077,-0.010,58.400,22.000
'8:27:21.096',-0.048,-0.029,60.800,21.200
'8:27:21.104',-0.087,-0.010,64.800,20.800
'8:27:21.112',-0.048,-0.029,68.800,20.800
'8:27:21.120',-0.077,-0.010,73.600,21.200
'8:27:21.128',-0.048,-0.029,78.400,21.200
'8:27:21.136',-0.067,-0.010,84.000,21.600
'8:27:21.144',-0.048,-0.029,90.400,21.600
'8:27:21.152',-0.077,-0.029,96.000,22.000
'8:27:21.160',-0.048,-0.010,100.800,22.000
'8:27:21.168',-0.067,-0.029,104.800,22.400
'8:27:21.176',-0.029,0.000,108.800,22.400
'8:27:21.184',-0.019,0.000,110.400,22.400
'8:27:21.192',0.000,0.010,111.200,22.400
'8:27:21.200',-0.019,0.000,111.200,22.400
'8:27:21.208',0.038,0.029,109.600,22.400
'8:27:21.216',0.029,0.010,107.200,22.400
'8:27:21.224',0.058,0.048,104.800,22.800
'8:27:21.232',0.019,0.000,100.800,22.800
'8:27:21.240',0.019,0.010,96.800,22.800
'8:27:21.248',-0.029,-0.010,92.800,22.800
'8:27:21.256',-0.038,0.000,88.800,22.400
'8:27:21.264',-0.077,-0.029,85.600,21.600
'8:27:21.272',-0.067,-0.010,81.600,20.800
'8:27:21.280',-0.048,-0.048,79.200,19.600
'8:27:21.288',-0.087,-0.010,76.000,18.800
'8:27:21.296',-0.067,-0.048,73.600,18.000
'8:27:21.304',-0.125,-0.067,72.000,17.200
'8:27:21.312',-0.154,-0.125,70.400,16.800
'8:27:21.320',-0.019,-0.067,68.800,16.800
'8:27:21.328',0.308,0.144,68.000,17.200
'8:27:21.336',0.750,0.529,67.200,17.600
'8:27:21.344',0.798,0.606,66.400,18.000
'8:27:21.352',0.298,0.404,66.400,18.800
'8:27:21.360',0.106,0.202,65.600,19.200
'8:27:21.368',-0.019,0.029,65.600,20.000
'8:27:21.376',-0.029,-0.010,64.800,20.000
'8:27:21.384',-0.067,-0.048,64.800,20.400
'8:27:21.392',-0.038,-0.029,64.000,20.000
'8:27:21.400',-0.087,-0.067,63.200,20.000
'8:27:21.408',-0.048,-0.029,62.400,20.400
'8:27:21.416',-0.077,-0.067,61.600,21.600
'8:27:21.424',-0.048,-0.029,60.000,23.200
'8:27:21.432',-0.077,-0.067,59.200,25.200
'8:27:21.440',-0.048,-0.029,57.600,26.800
'8:27:21.448',-0.067,-0.067,56.000,27.600
'8:27:21.456',-0.038,-0.029,55.200,27.600
'8:27:21.464',-0.067,-0.067,53.600,26.400
'8:27:21.472',-0.029,-0.029,52.000,24.000
'8:27:21.480',-0.048,-0.067,51.200,21.200
'8:27:21.488',-0.019,-0.029,50.400,18.800
'8:27:21.496',-0.038,-0.067,48.800,18.000
'8:27:21.504',-0.048,-0.029,48.000,18.400
'8:27:21.512',0.000,-0.067,48.000,20.400
'8:27:21.520',-0.019,-0.029,48.000,23.200
'8:27:21.528',0.010,-0.048,49.600,26.000
'8:27:21.536',0.000,-0.067,52.000,29.200
'8:27:21.544',0.029,-0.029,56.000,32.000
'8:27:21.552',0.019,-0.048,60.800,34.400
'8:27:21.560',0.058,-0.010,67.200,36.400
'8:27:21.568',0.058,-0.029,73.600,37.600
'8:27:21.576',0.096,0.000,81.600,37.600
'8:27:21.584',0.087,0.000,88.800,37.600
'8:27:21.592',0.135,0.029,96.000,37.200
'8:27:21.600',0.106,0.010,103.200,36.000
'8:27:21.608',0.115,0.048,108.800,35.200
'8:27:21.616',0.038,0.000,112.000,33.600
'8:27:21.624',0.019,0.010,114.400,32.000
'8:27:21.632',-0.019,-0.010,115.200,30.400
'8:27:21.640',-0.019,0.000,114.400,28.400
'8:27:21.648',-0.048,-0.029,112.000,26.800
'8:27:21.656',-0.038,0.000,108.000,25.600
'8:27:21.664',-0.067,-0.029,104.000,24.800
'8:27:21.672',-0.048,0.000,99.200,24.400
'8:27:21.680',-0.048,-0.029,93.600,24.800
'8:27:21.688',-0.077,0.000,88.800,25.600
'8:27:21.696',-0.048,-0.029,84.000,26.800
'8:27:21.704',-0.087,-0.010,79.200,28.000
'8:27:21.712',-0.067,-0.029,74.400,28.800
'8:27:21.720',-0.087,-0.010,70.400,30.000
'8:27:21.728',-0.048,-0.029,67.200,30.800
'8:27:21.736',-0.087,-0.010,64.000,31.600
'8:27:21.744',-0.048,0.000,61.600,32.000
'8:27:21.752',-0.087,-0.029,59.200,32.000
'8:27:21.760',-0.048,-0.010,57.600,31.600
'8:27:21.768',-0.087,-0.029,56.800,30.400
'8:27:21.776',-0.067,-0.010,56.000,28.400
'8:27:21.784',-0.087,-0.029,56.000,26.800
'8:27:21.792',-0.067,-0.010,56.000,25.200
'8:27:21.800',-0.087,-0.048,56.800,24.000
'8:27:21.808',-0.067,-0.010,58.400,22.800
'8:27:21.816',-0.087,-0.048,60.800,22.000
'8:27:21.824',-0.048,-0.010,64.800,21.600
'8:27:21.832',-0.087,-0.048,68.000,21.600
'8:27:21.840',-0.048,-0.010,72.800,21.600
'8:27:21.848',-0.087,-0.029,78.400,21.600
'8:27:21.856',-0.048,-0.010,84.000,21.600
'8:27:21.864',-0.077,-0.029,89.600,22.000
'8:27:21.872',-0.067,-0.010,95.200,22.000
'8:27:21.880',-0.048,-0.029,100.800,22.400
'8:27:21.888',-0.077,-0.010,105.600,22.400
'8:27:21.896',-0.048,-0.029,109.600,22.800
'8:27:21.904',-0.067,0.000,112.800,22.800
'8:27:21.912',-0.019,0.000,114.400,23.200
'8:27:21.920',-0.038,0.000,115.200,23.200
'8:27:21.928',-0.010,0.000,114.400,23.200
'8:27:21.936',0.019,0.029,112.000,23.600
'8:27:21.944',0.038,0.029,109.600,23.600
'8:27:21.952',0.019,0.000,105.600,24.000
'8:27:21.960',0.038,0.029,101.600,24.000
'8:27:21.968',-0.010,0.000,97.600,24.400
'8:27:21.976',0.000,0.000,93.600,24.000
'8:27:21.984',-0.048,-0.029,89.600,23.200
'8:27:21.992',-0.067,0.000,86.400,22.400
'8:27:22.000',-0.087,-0.048,82.400,21.600
'8:27:22.008',-0.067,-0.010,79.200,20.800
'8:27:22.016',-0.087,-0.048,76.800,20.000
'8:27:22.024',-0.067,-0.010,74.400,19.600
'8:27:22.032',-0.154,-0.106,72.800,19.200
'8:27:22.040',-0.163,-0.125,71.200,19.200
'8:27:22.048',0.019,-0.029,70.400,19.200
'8:27:22.056',0.481,0.288,69.600,19.600
'8:27:22.064',0.798,0.606,68.800,19.600
'8:27:22.072',0.635,0.683,68.800,20.000
'8:27:22.080',0.260,0.365,68.000,20.800
'8:27:22.088',0.096,0.202,68.000,21.600
'8:27:22.096',-0.019,0.000,68.000,22.400
'8:27:22.104',-0.038,0.000,67.200,23.200
'8:27:22.112',-0.019,-0.048,67.200,23.600
'8:27:22.120',-0.077,-0.029,66.400,23.600
'8:27:22.128',-0.048,-0.048,65.600,23.600
'8:27:22.136',-0.067,-0.067,64.800,24.400
'8:27:22.144',-0.038,-0.029,64.000,25.600
'8:27:22.152',-0.067,-0.067,62.400,27.200
'8:27:22.160',-0.038,-0.029,61.600,29.200
'8:27:22.168',-0.067,-0.067,60.000,30.800
'8:27:22.176',-0.029,-0.029,58.400,31.600
'8:27:22.184',-0.067,-0.067,56.800,31.200
'8:27:22.192',-0.019,-0.029,56.000,29.600
'8:27:22.200',-0.048,-0.067,54.400,26.800
'8:27:22.208',-0.019,-0.029,53.600,24.000
'8:27:22.216',-0.029,-0.048,52.000,21.600
'8:27:22.224',0.000,-0.029,51.200,20.800
'8:27:22.232',-0.019,-0.067,50.400,21.600
'8:27:22.240',0.010,-0.029,50.400,24.000
'8:27:22.248',-0.010,-0.067,51.200,27.200
'8:27:22.256',0.019,-0.029,52.800,30.400
'8:27:22.264',0.010,-0.048,56.000,34.000
'8:27:22.272',0.058,-0.010,60.800,36.800
'8:27:22.280',0.038,-0.048,66.400,39.200
'8:27:22.288',0.077,-0.010,72.800,41.200
'8:27:22.296',0.067,-0.029,80.800,42.000
'8:27:22.304',0.106,0.000,88.000,42.400
'8:27:22.312',0.096,0.000,96.000,42.000
'8:27:22.320',0.135,0.048,103.200,41.200
'8:27:22.328',0.106,0.029,109.600,40.000
'8:27:22.336',0.087,0.048,114.400,38.400
'8:27:22.344',0.038,0.010,116.800,36.800
'8:27:22.352',0.019,0.000,118.400,35.200
'8:27:22.360',0.019,0.010,118.400,33.200
'8:27:22.368',-0.029,-0.010,116.000,31.600
'8:27:22.376',-0.019,0.000,112.800,30.400
'8:27:22.384',-0.048,-0.029,108.800,29.600
'8:27:22.392',-0.029,0.000,104.000,29.600
'8:27:22.400',-0.067,-0.029,98.400,29.600
'8:27:22.408',-0.038,0.000,92.800,30.000
'8:27:22.416',-0.067,-0.029,88.000,30.000
'8:27:22.424',-0.048,-0.010,83.200,30.400
'8:27:22.432',-0.067,-0.029,78.400,30.400
'8:27:22.440',-0.019,0.000,74.400,30.400
'8:27:22.448',-0.029,-0.010,70.400,30.400
'8:27:22.456',0.010,0.010,67.200,30.400
'8:27:22.464',0.058,0.000,64.000,30.800
'8:27:22.472',0.144,0.029,61.600,31.200
'8:27:22.480',0.125,-0.029,60.000,32.000
'8:27:22.488',0.183,-0.048,58.400,32.000
'8:27:22.496',0.135,-0.163,57.600,32.000
'8:27:22.504',0.192,-0.163,57.600,31.600
'8:27:22.512',-0.067,-0.587,57.600,30.800
'8:27:22.520',-0.423,-0.885,58.400,29.600
'8:27:22.528',-0.625,-0.923,60.800,28.000
'8:27:22.536',-0.635,-0.567,63.200,26.800
'8:27:22.544',-0.212,-0.221,66.400,26.000
'8:27:22.552',-0.048,0.000,70.400,25.200
'8:27:22.560',0.000,0.067,75.200,24.400
'8:27:22.568',0.000,0.048,80.800,24.000
'8:27:22.576',0.019,0.106,86.400,23.600
'8:27:22.584',0.010,0.087,92.000,23.200
'8:27:22.592',0.038,0.125,98.400,22.800
'8:27:22.600',0.029,0.106,104.000,22.400
'8:27:22.608',0.058,0.144,108.800,22.400
'8:27:22.616',0.038,0.125,112.800,22.400
'8:27:22.624',0.077,0.163,115.200,22.800
'8:27:22.632',0.058,0.144,116.800,24.000
'8:27:22.640',0.125,0.202,116.800,24.800
'8:27:22.648',0.115,0.202,116.000,26.000
'8:27:22.656',0.135,0.240,113.600,26.400
'8:27:22.664',0.163,0.250,110.400,26.800
'8:27:22.672',0.231,0.327,106.400,26.800
'8:27:22.680',0.250,0.346,101.600,26.800
'8:27:22.688',0.288,0.404,96.800,26.400
'8:27:22.696',0.279,0.385,92.000,26.000
'8:27:22.704',0.327,0.481,87.200,24.800
'8:27:22.712',0.337,0.442,82.400,24.000
'8:27:22.720',0.298,0.481,77.600,22.800
'8:27:22.728',0.308,0.442,73.600,22.000
'8:27:22.736',0.269,0.442,69.600,21.200
'8:27:22.744',0.279,0.365,66.400,20.800
'8:27:22.752',0.202,0.327,63.200,20.400
'8:27:22.760',0.135,0.221,60.800,20.400
'8:27:22.768',0.067,0.144,57.600,20.800
'8:27:22.776',0.010,0.048,56.000,20.800
'8:27:22.784',-0.048,0.000,53.600,20.800
'8:27:22.792',-0.087,-0.029,52.000,21.200
'8:27:22.800',-0.125,-0.087,50.400,21.600
'8:27:22.808',-0.106,-0.067,49.600,22.000
'8:27:22.816',-0.154,-0.125,48.800,22.400
'8:27:22.824',-0.144,-0.087,48.000,22.800
'8:27:22.832',-0.173,-0.125,47.200,22.800
'8:27:22.840',-0.154,-0.106,47.200,22.800
'8:27:22.848',-0.173,-0.125,46.400,22.400
'8:27:22.856',-0.144,-0.087,46.400,22.000
'8:27:22.864',-0.163,-0.125,46.400,22.000
'8:27:22.872',-0.144,-0.106,46.400,21.600
'8:27:22.880',-0.154,-0.125,46.400,21.200
'8:27:22.888',-0.125,-0.087,46.400,20.800
'8:27:22.896',-0.154,-0.125,47.200,20.800
'8:27:22.904',-0.125,-0.087,47.200,20.800
'8:27:22.912',-0.125,-0.125,48.000,20.800
'8:27:22.920',-0.154,-0.087,48.000,20.800
'8:27:22.928',-0.125,-0.125,48.800,21.200
'8:27:22.936',-0.135,-0.087,49.600,21.200
'8:27:22.944',-0.106,-0.106,50.400,21.600
'8:27:22.952',-0.144,-0.125,51.200,21.600
'8:27:22.960',-0.096,-0.087,52.800,22.000
'8:27:22.968',-0.125,-0.106,53.600,22.000
'8:27:22.976',-0.096,-0.067,55.200,22.000
'8:27:22.984',-0.125,-0.087,56.000,21.600
'8:27:22.992',-0.087,-0.067,57.600,21.600
'8:27:23.000',-0.106,-0.087,59.200,21.200
'8:27:23.008',-0.087,-0.067,60.800,21.200
'8:27:23.016',-0.096,-0.087,62.400,21.200
'8:27:23.024',-0.067,-0.048,64.000,20.800
'8:27:23.032',-0.087,-0.087,65.600,20.800
'8:27:23.040',-0.067,-0.048,68.000,20.400
'8:27:23.048',-0.087,-0.087,69.600,20.400
'8:27:23.056',-0.067,-0.048,72.000,20.000
'8:27:23.064',-0.087,-0.087,74.400,20.000
'8:27:23.072',-0.067,-0.029,76.800,20.000
'8:27:23.080',-0.077,-0.067,80.000,20.000
'8:27:23.088',-0.048,-0.029,82.400,20.000
'8:27:23.096',-0.077,-0.067,84.800,20.000
'8:27:23.104',-0.048,-0.029,86.400,20.000
'8:27:23.112',-0.048,-0.029,88.800,20.000
'8:27:23.120',-0.077,-0.067,89.600,20.000
'8:27:23.128',-0.048,-0.029,90.400,20.000
'8:27:23.136',-0.077,-0.067,91.200,20.000
'8:27:23.144',-0.048,-0.029,90.400,19.600
'8:27:23.152',-0.077,-0.067,90.400,19.200
'8:27:23.160',-0.038,-0.029,88.800,19.200
'8:27:23.168',-0.067,-0.048,87.200,19.200
'8:27:23.176',-0.038,-0.029,84.800,19.200
'8:27:23.184',-0.067,-0.048,82.400,19.200
'8:27:23.192',-0.029,-0.010,80.000,18.800
'8:27:23.200',-0.067,-0.048,77.600,18.800
'8:27:23.208',-0.029,-0.010,75.200,18.800
'8:27:23.216',-0.067,-0.048,72.800,18.800
'8:27:23.224',-0.029,-0.010,70.400,18.800
'8:27:23.232',-0.048,-0.029,68.000,18.800
'8:27:23.240',-0.029,-0.010,66.400,18.800
'8:27:23.248',-0.067,-0.048,64.800,18.800
'8:27:23.256',-0.019,-0.010,63.200,18.800
'8:27:23.264',-0.048,-0.029,62.400,18.800
'8:27:23.272',-0.019,-0.010,61.600,18.800
'8:27:23.280',-0.048,-0.029,60.800,18.800
'8:27:23.288',-0.019,-0.010,60.000,18.400
'8:27:23.296',-0.048,-0.029,59.200,18.400
'8:27:23.304',-0.019,-0.010,59.200,18.400
'8:27:23.312',-0.019,-0.029,58.400,18.400
'8:27:23.320',-0.048,0.000,58.400,18.400
'8:27:23.328',-0.019,-0.029,58.400,18.000
'8:27:23.336',-0.048,0.000,58.400,18.000
'8:27:23.344',-0.019,-0.029,59.200,18.000
'8:27:23.352',-0.048,0.000,59.200,18.000
'8:27:23.360',-0.019,-0.029,59.200,18.000
'8:27:23.368',-0.029,0.000,59.200,18.000
'8:27:23.376',0.010,0.000,59.200,18.000
'8:27:23.384',-0.010,0.000,60.000,18.000
'8:27:23.392',0.019,0.010,60.000,18.000
'8:27:23.400',0.000,0.000,60.000,18.000
'8:27:23.408',0.067,0.029,60.000,18.000
'8:27:23.416',0.058,0.010,60.000,18.000
'8:27:23.424',0.077,0.048,60.800,18.400
'8:27:23.432',0.029,0.000,60.800,18.800
'8:27:23.440',0.038,0.029,60.800,19.200
'8:27:23.448',-0.019,-0.010,60.800,19.200
'8:27:23.456',-0.010,0.000,60.800,18.800
'8:27:23.464',-0.048,-0.048,60.800,18.000
'8:27:23.472',-0.038,-0.010,60.800,17.200
'8:27:23.480',-0.067,-0.048,60.800,16.400
'8:27:23.488',-0.038,-0.010,60.800,16.000
'8:27:23.496',-0.087,-0.067,60.800,15.200
'8:27:23.504',-0.135,-0.125,60.000,15.200
'8:27:23.512',-0.087,-0.125,60.000,14.800
'8:27:23.520',0.202,0.067,60.000,14.800
'8:27:23.528',0.654,0.423,60.000,15.200
'8:27:23.536',0.817,0.644,59.200,15.600
'8:27:23.544',0.452,0.481,59.200,15.600
'8:27:23.552',0.202,0.269,58.400,16.000
'8:27:23.560',0.010,0.048,58.400,16.800
'8:27:23.568',-0.019,0.000,57.600,17.600
'8:27:23.576',0.000,-0.029,56.800,18.800
'8:27:23.584',-0.048,-0.048,56.000,20.400
'8:27:23.592',-0.019,-0.029,54.400,22.400
'8:27:23.600',-0.048,-0.067,53.600,24.800
'8:27:23.608',-0.019,-0.029,52.800,26.800
'8:27:23.616',-0.048,-0.067,51.200,28.000
'8:27:23.624',-0.029,-0.029,50.400,28.400
'8:27:23.632',-0.048,-0.067,48.800,27.200
'8:27:23.640',-0.029,-0.048,48.000,24.400
'8:27:23.648',-0.048,-0.087,46.400,20.800
'8:27:23.656',-0.010,-0.029,45.600,17.600
'8:27:23.664',-0.029,-0.067,44.000,15.600
'8:27:23.672',0.000,-0.029,43.200,15.600
'8:27:23.680',-0.019,-0.067,42.400,17.600
'8:27:23.688',0.000,-0.029,43.200,20.400
'8:27:23.696',-0.019,-0.067,44.800,24.000
'8:27:23.704',0.010,-0.029,49.600,27.200
'8:27:23.712',0.019,-0.067,56.000,30.400
'8:27:23.720',0.000,-0.029,63.200,33.200
'8:27:23.728',0.029,-0.029,72.000,35.200
'8:27:23.736',0.019,-0.067,81.600,37.200
'8:27:23.744',0.058,-0.029,91.200,38.400
'8:27:23.752',0.019,-0.067,101.600,38.800
'8:27:23.760',0.077,-0.010,110.400,39.200
'8:27:23.768',0.067,-0.029,117.600,39.200
'8:27:23.776',0.125,0.000,123.200,38.800
'8:27:23.784',0.125,0.010,125.600,38.000
'8:27:23.792',0.163,0.029,126.400,37.200
'8:27:23.800',0.154,0.010,124.800,35.600
'8:27:23.808',0.183,0.067,120.800,34.000
'8:27:23.816',0.125,0.029,116.000,32.400
'8:27:23.824',0.125,0.067,109.600,30.800
'8:27:23.832',0.058,0.010,104.000,29.600
'8:27:23.840',0.038,0.029,96.800,28.800
'8:27:23.848',0.000,0.000,91.200,28.800
'8:27:23.856',0.019,0.010,84.800,29.200
'8:27:23.864',-0.019,-0.010,79.200,29.200
'8:27:23.872',-0.010,0.000,74.400,29.200
'8:27:23.880',-0.038,-0.029,69.600,29.200
'8:27:23.888',-0.019,0.000,65.600,29.200
'8:27:23.896',-0.048,-0.029,61.600,29.200
'8:27:23.904',-0.029,0.000,58.400,29.200
'8:27:23.912',-0.048,-0.029,56.000,29.200
'8:27:23.920',-0.029,0.000,54.400,29.200
'8:27:23.928',-0.067,-0.029,52.800,29.600
'8:27:23.936',-0.048,-0.010,51.200,30.000
'8:27:23.944',-0.038,0.000,51.200,30.000
'8:27:23.952',-0.077,-0.029,51.200,30.000
'8:27:23.960',-0.048,-0.010,51.200,29.600
'8:27:23.968',-0.087,-0.048,52.000,28.400
'8:27:23.976',-0.048,-0.010,53.600,27.200
'8:27:23.984',-0.077,-0.048,56.000,26.000
'8:27:23.992',-0.048,0.000,58.400,24.800
'8:27:24.000',-0.087,-0.048,61.600,24.000
