'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:00:39.640',-,0.000,-,-,84.000,-
'9:00:39.648',-,0.000,-,-,80.800,-
'9:00:39.656',-,0.000,-,-,77.600,-
'9:00:39.664',-,0.000,-,-,73.600,-
'9:00:39.672',-,0.017,-,-,69.600,-
'9:00:39.680',-,0.043,-,-,66.400,-
'9:00:39.688',-,0.060,-,-,63.200,-
'9:00:39.696',-,0.060,-,-,60.800,-
'9:00:39.704',-,0.085,-,-,58.400,-
'9:00:39.712',-,0.060,-,-,56.800,-
'9:00:39.720',-,0.017,-,-,55.200,-
'9:00:39.728',-,0.000,-,-,53.600,-
'9:00:39.736',-,-0.043,-,-,52.800,-
'9:00:39.744',-,-0.043,-,-,52.000,-
'9:00:39.752',-,-0.060,-,-,51.200,-
'9:00:39.760',-,-0.060,-,-,51.200,-
'9:00:39.768',-,-0.085,-,-,50.400,-
'9:00:39.776',-,-0.060,-,-,49.600,-
'9:00:39.784',-,-0.111,-,-,49.600,-
'9:00:39.792',-,-0.111,-,-,49.600,-
'9:00:39.800',-,-0.043,-,-,49.600,-
'9:00:39.808',-,0.197,-,-,48.800,-
'9:00:39.816',-,0.427,-,-,48.800,-
'9:00:39.824',-,0.427,-,-,48.800,-
'9:00:39.832',-,-0.017,-,-,48.800,-
'9:00:39.840',-,-0.043,-,-,48.000,-
'9:00:39.848',-,0.000,-,-,48.000,-
'9:00:39.856',-,-0.043,-,-,47.200,-
'9:00:39.864',-,-0.085,-,-,47.200,-
'9:00:39.872',-,-0.111,-,-,46.400,-
'9:00:39.880',-,-0.154,-,-,45.600,-
'9:00:39.888',-,-0.111,-,-,44.800,-
'9:00:39.896',-,-0.128,-,-,44.000,-
'9:00:39.904',-,-0.128,-,-,44.000,-
'9:00:39.912',-,-0.111,-,-,43.200,-
'9:00:39.920',-,-0.111,-,-,44.000,-
'9:00:39.928',-,-0.111,-,-,45.600,-
'9:00:39.936',-,-0.111,-,-,49.600,-
'9:00:39.944',-,-0.111,-,-,55.200,-
'9:00:39.952',-,-0.128,-,-,61.600,-
'9:00:39.960',-,-0.111,-,-,68.000,-
'9:00:39.968',-,-0.154,-,-,74.400,-
'9:00:39.976',-,-0.128,-,-,80.000,-
'9:00:39.984',-,-0.111,-,-,84.000,-
'9:00:39.992',-,-0.154,-,-,88.000,-
'9:00:40.000',-,-0.154,-,-,91.200,-
'9:00:40.008',-,-0.179,-,-,93.600,-
'9:00:40.016',-,-0.154,-,-,95.200,-
'9:00:40.024',-,-0.128,-,-,96.800,-
'9:00:40.032',-,-0.154,-,-,96.800,-
'9:00:40.040',-,-0.154,-,-,96.800,-
'9:00:40.048',-,-0.111,-,-,96.800,-
'9:00:40.056',-,-0.111,-,-,96.000,-
'9:00:40.064',-,-0.111,-,-,95.200,-
'9:00:40.072',-,-0.060,-,-,93.600,-
'9:00:40.080',-,-0.043,-,-,92.000,-
'9:00:40.088',-,-0.043,-,-,89.600,-
'9:00:40.096',-,-0.017,-,-,87.200,-
'9:00:40.104',-,-0.017,-,-,84.000,-
'9:00:40.112',-,-0.017,-,-,80.000,-
'9:00:40.120',-,0.000,-,-,76.800,-
'9:00:40.128',-,0.000,-,-,72.800,-
'9:00:40.136',-,0.017,-,-,69.600,-
'9:00:40.144',-,0.043,-,-,67.200,-
'9:00:40.152',-,0.043,-,-,64.800,-
'9:00:40.160',-,0.085,-,-,61.600,-
'9:00:40.168',-,0.085,-,-,60.000,-
'9:00:40.176',-,0.128,-,-,57.600,-
'9:00:40.184',-,0.060,-,-,56.000,-
'9:00:40.192',-,0.017,-,-,54.400,-
'9:00:40.200',-,-0.017,-,-,52.800,-
'9:00:40.208',-,-0.043,-,-,52.000,-
'9:00:40.216',-,-0.060,-,-,52.000,-
'9:00:40.224',-,-0.085,-,-,51.200,-
'9:00:40.232',-,-0.060,-,-,51.200,-
'9:00:40.240',-,-0.085,-,-,51.200,-
'9:00:40.248',-,-0.060,-,-,51.200,-
'9:00:40.256',-,-0.085,-,-,50.400,-
'9:00:40.264',-,-0.043,-,-,49.600,-
'9:00:40.272',-,-0.060,-,-,49.600,-
'9:00:40.280',-,0.248,-,-,48.800,-
'9:00:40.288',-,0.453,-,-,48.000,-
'9:00:40.296',-,0.265,-,-,47.200,-
'9:00:40.304',-,0.017,-,-,46.400,-
'9:00:40.312',-,0.043,-,-,45.600,-
'9:00:40.320',-,0.000,-,-,44.800,-
'9:00:40.328',-,-0.017,-,-,44.000,-
'9:00:40.336',-,-0.111,-,-,44.000,-
'9:00:40.344',-,-0.060,-,-,43.200,-
'9:00:40.352',-,-0.085,-,-,43.200,-
'9:00:40.360',-,-0.111,-,-,42.400,-
'9:00:40.368',-,-0.060,-,-,42.400,-
'9:00:40.376',-,-0.043,-,-,42.400,-
'9:00:40.384',-,-0.085,-,-,42.400,-
'9:00:40.392',-,-0.085,-,-,44.000,-
'9:00:40.400',-,-0.085,-,-,45.600,-
'9:00:40.408',-,-0.060,-,-,48.800,-
'9:00:40.416',-,-0.111,-,-,54.400,-
'9:00:40.424',-,-0.060,-,-,60.000,-
'9:00:40.432',-,-0.085,-,-,66.400,-
'9:00:40.440',-,-0.085,-,-,72.000,-
'9:00:40.448',-,-0.060,-,-,77.600,-
'9:00:40.456',-,-0.060,-,-,81.600,-
'9:00:40.464',-,-0.085,-,-,84.800,-
'9:00:40.472',-,-0.111,-,-,88.000,-
'9:00:40.480',-,-0.060,-,-,90.400,-
'9:00:40.488',-,-0.060,-,-,92.000,-
'9:00:40.496',-,-0.085,-,-,93.600,-
'9:00:40.504',-,-0.060,-,-,93.600,-
'9:00:40.512',-,-0.043,-,-,94.400,-
'9:00:40.520',-,-0.043,-,-,93.600,-
'9:00:40.528',-,-0.017,-,-,92.800,-
'9:00:40.536',-,-0.043,-,-,92.000,-
'9:00:40.544',-,-0.043,-,-,90.400,-
'9:00:40.552',-,0.000,-,-,88.000,-
'9:00:40.560',-,0.043,-,-,85.600,-
'9:00:40.568',-,0.000,-,-,83.200,-
'9:00:40.576',-,0.000,-,-,80.000,-
'9:00:40.584',-,0.017,-,-,76.000,-
'9:00:40.592',-,0.060,-,-,72.000,-
'9:00:40.600',-,0.085,-,-,68.800,-
'9:00:40.608',-,0.085,-,-,64.800,-
'9:00:40.616',-,0.111,-,-,61.600,-
'9:00:40.624',-,0.128,-,-,58.400,-
'9:00:40.632',-,0.154,-,-,56.000,-
'9:00:40.640',-,0.128,-,-,54.400,-
'9:00:40.648',-,0.154,-,-,52.800,-
'9:00:40.656',-,0.060,-,-,51.200,-
'9:00:40.664',-,0.017,-,-,50.400,-
'9:00:40.672',-,0.000,-,-,48.800,-
'9:00:40.680',-,0.000,-,-,48.000,-
'9:00:40.688',-,0.000,-,-,47.200,-
'9:00:40.696',-,0.000,-,-,46.400,-
'9:00:40.704',-,0.000,-,-,46.400,-
'9:00:40.712',-,0.000,-,-,45.600,-
'9:00:40.720',-,0.000,-,-,45.600,-
'9:00:40.728',-,0.000,-,-,45.600,-
'9:00:40.736',-,0.085,-,-,44.800,-
'9:00:40.744',-,0.333,-,-,44.800,-
'9:00:40.752',-,0.496,-,-,44.000,-
'9:00:40.760',-,0.359,-,-,43.200,-
'9:00:40.768',-,0.043,-,-,43.200,-
'9:00:40.776',-,0.000,-,-,44.000,-
'9:00:40.784',-,0.000,-,-,44.000,-
'9:00:40.792',-,0.000,-,-,43.200,-
'9:00:40.800',-,-0.043,-,-,43.200,-
'9:00:40.808',-,-0.017,-,-,42.400,-
'9:00:40.816',-,0.000,-,-,42.400,-
'9:00:40.824',-,-0.043,-,-,41.600,-
'9:00:40.832',-,-0.017,-,-,40.800,-
'9:00:40.840',-,0.000,-,-,40.800,-
'9:00:40.848',-,0.000,-,-,40.800,-
'9:00:40.856',-,-0.043,-,-,40.800,-
'9:00:40.864',-,-0.043,-,-,42.400,-
'9:00:40.872',-,0.000,-,-,45.600,-
'9:00:40.880',-,0.000,-,-,49.600,-
'9:00:40.888',-,0.000,-,-,55.200,-
'9:00:40.896',-,-0.017,-,-,60.800,-
'9:00:40.904',-,-0.017,-,-,67.200,-
'9:00:40.912',-,-0.043,-,-,72.800,-
'9:00:40.920',-,0.000,-,-,77.600,-
'9:00:40.928',-,-0.017,-,-,81.600,-
'9:00:40.936',-,0.000,-,-,84.800,-
'9:00:40.944',-,-0.017,-,-,87.200,-
'9:00:40.952',-,0.000,-,-,89.600,-
'9:00:40.960',-,0.000,-,-,90.400,-
'9:00:40.968',-,-0.017,-,-,91.200,-
'9:00:40.976',-,0.000,-,-,92.000,-
'9:00:40.984',-,0.000,-,-,92.000,-
'9:00:40.992',-,0.000,-,-,91.200,-
'9:00:41.000',-,0.000,-,-,90.400,-
'9:00:41.008',-,0.000,-,-,88.800,-
'9:00:41.016',-,0.000,-,-,87.200,-
'9:00:41.024',-,0.000,-,-,85.600,-
'9:00:41.032',-,0.000,-,-,83.200,-
'9:00:41.040',-,0.000,-,-,80.000,-
'9:00:41.048',-,0.017,-,-,76.000,-
'9:00:41.056',-,0.017,-,-,72.800,-
'9:00:41.064',-,0.043,-,-,68.800,-
'9:00:41.072',-,0.085,-,-,65.600,-
'9:00:41.080',-,0.085,-,-,62.400,-
'9:00:41.088',-,0.111,-,-,60.000,-
'9:00:41.096',-,0.128,-,-,57.600,-
'9:00:41.104',-,0.154,-,-,56.000,-
'9:00:41.112',-,0.179,-,-,54.400,-
'9:00:41.120',-,0.128,-,-,53.600,-
'9:00:41.128',-,0.111,-,-,52.800,-
'9:00:41.136',-,0.060,-,-,51.200,-
'9:00:41.144',-,0.043,-,-,50.400,-
'9:00:41.152',-,0.000,-,-,50.400,-
'9:00:41.160',-,0.000,-,-,49.600,-
'9:00:41.168',-,0.000,-,-,48.800,-
'9:00:41.176',-,0.000,-,-,48.800,-
'9:00:41.184',-,0.000,-,-,48.800,-
'9:00:41.192',-,0.000,-,-,48.000,-
'9:00:41.200',-,0.000,-,-,48.000,-
'9:00:41.208',-,0.128,-,-,48.000,-
'9:00:41.216',-,0.385,-,-,47.200,-
'9:00:41.224',-,0.521,-,-,47.200,-
'9:00:41.232',-,0.222,-,-,47.200,-
'9:00:41.240',-,0.000,-,-,46.400,-
'9:00:41.248',-,0.043,-,-,46.400,-
'9:00:41.256',-,0.000,-,-,46.400,-
'9:00:41.264',-,-0.017,-,-,46.400,-
'9:00:41.272',-,-0.043,-,-,46.400,-
'9:00:41.280',-,-0.043,-,-,46.400,-
'9:00:41.288',-,-0.060,-,-,45.600,-
'9:00:41.296',-,-0.043,-,-,45.600,-
'9:00:41.304',-,-0.043,-,-,45.600,-
'9:00:41.312',-,-0.043,-,-,46.400,-
'9:00:41.320',-,-0.043,-,-,47.200,-
'9:00:41.328',-,-0.043,-,-,49.600,-
'9:00:41.336',-,-0.043,-,-,53.600,-
'9:00:41.344',-,-0.043,-,-,59.200,-
'9:00:41.352',-,-0.043,-,-,65.600,-
'9:00:41.360',-,-0.043,-,-,72.000,-
'9:00:41.368',-,-0.043,-,-,78.400,-
'9:00:41.376',-,-0.060,-,-,84.000,-
'9:00:41.384',-,-0.060,-,-,88.000,-
'9:00:41.392',-,-0.060,-,-,92.000,-
'9:00:41.400',-,-0.085,-,-,94.400,-
'9:00:41.408',-,-0.111,-,-,96.800,-
'9:00:41.416',-,-0.111,-,-,98.400,-
'9:00:41.424',-,-0.111,-,-,99.200,-
'9:00:41.432',-,-0.111,-,-,99.200,-
'9:00:41.440',-,-0.111,-,-,99.200,-
'9:00:41.448',-,-0.111,-,-,99.200,-
'9:00:41.456',-,-0.085,-,-,98.400,-
'9:00:41.464',-,-0.085,-,-,97.600,-
'9:00:41.472',-,-0.060,-,-,96.000,-
'9:00:41.480',-,-0.043,-,-,94.400,-
'9:00:41.488',-,-0.043,-,-,92.800,-
'9:00:41.496',-,0.000,-,-,91.200,-
'9:00:41.504',-,0.000,-,-,88.000,-
'9:00:41.512',-,0.000,-,-,85.600,-
'9:00:41.520',-,0.000,-,-,82.400,-
'9:00:41.528',-,0.043,-,-,79.200,-
'9:00:41.536',-,0.043,-,-,75.200,-
'9:00:41.544',-,0.085,-,-,72.000,-
'9:00:41.552',-,0.060,-,-,68.000,-
'9:00:41.560',-,0.111,-,-,64.800,-
'9:00:41.568',-,0.111,-,-,62.400,-
'9:00:41.576',-,0.085,-,-,60.000,-
'9:00:41.584',-,0.060,-,-,58.400,-
'9:00:41.592',-,0.017,-,-,56.800,-
'9:00:41.600',-,0.000,-,-,55.200,-
'9:00:41.608',-,-0.043,-,-,54.400,-
'9:00:41.616',-,-0.043,-,-,53.600,-
'9:00:41.624',-,-0.043,-,-,52.800,-
'9:00:41.632',-,-0.043,-,-,52.000,-
'9:00:41.640',-,-0.060,-,-,51.200,-
'9:00:41.648',-,-0.043,-,-,51.200,-
'9:00:41.656',-,-0.043,-,-,50.400,-
'9:00:41.664',-,-0.043,-,-,50.400,-
'9:00:41.672',-,0.154,-,-,49.600,-
'9:00:41.680',-,0.402,-,-,49.600,-
'9:00:41.688',-,0.470,-,-,48.800,-
'9:00:41.696',-,0.017,-,-,48.800,-
'9:00:41.704',-,0.000,-,-,48.800,-
'9:00:41.712',-,0.060,-,-,48.800,-
'9:00:41.720',-,0.000,-,-,48.000,-
'9:00:41.728',-,-0.111,-,-,48.000,-
'9:00:41.736',-,-0.111,-,-,48.000,-
'9:00:41.744',-,-0.111,-,-,48.000,-
'9:00:41.752',-,-0.111,-,-,47.200,-
'9:00:41.760',-,-0.111,-,-,47.200,-
'9:00:41.768',-,-0.111,-,-,47.200,-
'9:00:41.776',-,-0.111,-,-,47.200,-
'9:00:41.784',-,-0.085,-,-,48.800,-
'9:00:41.792',-,-0.111,-,-,51.200,-
'9:00:41.800',-,-0.085,-,-,56.000,-
'9:00:41.808',-,-0.111,-,-,61.600,-
'9:00:41.816',-,-0.111,-,-,68.000,-
'9:00:41.824',-,-0.060,-,-,73.600,-
'9:00:41.832',-,-0.085,-,-,80.000,-
'9:00:41.840',-,-0.111,-,-,84.800,-
'9:00:41.848',-,-0.111,-,-,88.800,-
'9:00:41.856',-,-0.154,-,-,92.800,-
'9:00:41.864',-,-0.128,-,-,95.200,-
'9:00:41.872',-,-0.154,-,-,96.800,-
'9:00:41.880',-,-0.154,-,-,98.400,-
'9:00:41.888',-,-0.128,-,-,99.200,-
'9:00:41.896',-,-0.128,-,-,99.200,-
'9:00:41.904',-,-0.111,-,-,99.200,-
'9:00:41.912',-,-0.128,-,-,99.200,-
'9:00:41.920',-,-0.111,-,-,98.400,-
'9:00:41.928',-,-0.085,-,-,96.800,-
'9:00:41.936',-,-0.043,-,-,95.200,-
'9:00:41.944',-,-0.060,-,-,93.600,-
'9:00:41.952',-,-0.043,-,-,91.200,-
'9:00:41.960',-,0.000,-,-,88.800,-
'9:00:41.968',-,-0.017,-,-,86.400,-
'9:00:41.976',-,0.000,-,-,83.200,-
'9:00:41.984',-,0.000,-,-,79.200,-
'9:00:41.992',-,0.000,-,-,75.200,-
'9:00:42.000',-,0.000,-,-,72.000,-
'9:00:42.008',-,0.017,-,-,68.000,-
'9:00:42.016',-,0.017,-,-,64.800,-
'9:00:42.024',-,0.000,-,-,62.400,-
'9:00:42.032',-,0.060,-,-,60.000,-
'9:00:42.040',-,0.085,-,-,58.400,-
'9:00:42.048',-,0.085,-,-,56.800,-
'9:00:42.056',-,0.043,-,-,55.200,-
'9:00:42.064',-,0.017,-,-,54.400,-
'9:00:42.072',-,0.000,-,-,53.600,-
'9:00:42.080',-,-0.043,-,-,52.800,-
'9:00:42.088',-,-0.043,-,-,52.000,-
'9:00:42.096',-,-0.043,-,-,52.000,-
'9:00:42.104',-,-0.043,-,-,51.200,-
'9:00:42.112',-,-0.043,-,-,51.200,-
'9:00:42.120',-,-0.043,-,-,50.400,-
'9:00:42.128',-,-0.043,-,-,50.400,-
'9:00:42.136',-,-0.060,-,-,49.600,-
'9:00:42.144',-,0.043,-,-,49.600,-
'9:00:42.152',-,0.291,-,-,49.600,-
'9:00:42.160',-,0.427,-,-,48.800,-
'9:00:42.168',-,0.128,-,-,48.800,-
'9:00:42.176',-,-0.017,-,-,48.000,-
'9:00:42.184',-,0.017,-,-,47.200,-
'9:00:42.192',-,0.000,-,-,47.200,-
'9:00:42.200',-,-0.017,-,-,46.400,-
'9:00:42.208',-,-0.060,-,-,46.400,-
'9:00:42.216',-,-0.085,-,-,45.600,-
'9:00:42.224',-,-0.060,-,-,44.800,-
'9:00:42.232',-,-0.060,-,-,44.800,-
'9:00:42.240',-,-0.043,-,-,44.000,-
'9:00:42.248',-,-0.085,-,-,43.200,-
'9:00:42.256',-,-0.043,-,-,43.200,-
'9:00:42.264',-,-0.043,-,-,44.800,-
'9:00:42.272',-,-0.043,-,-,46.400,-
'9:00:42.280',-,-0.060,-,-,50.400,-
'9:00:42.288',-,-0.060,-,-,56.000,-
'9:00:42.296',-,-0.043,-,-,62.400,-
'9:00:42.304',-,-0.060,-,-,68.000,-
'9:00:42.312',-,-0.060,-,-,74.400,-
'9:00:42.320',-,-0.085,-,-,79.200,-
'9:00:42.328',-,-0.043,-,-,83.200,-
'9:00:42.336',-,-0.085,-,-,87.200,-
'9:00:42.344',-,-0.060,-,-,90.400,-
'9:00:42.352',-,-0.111,-,-,92.000,-
'9:00:42.360',-,-0.060,-,-,93.600,-
'9:00:42.368',-,-0.060,-,-,94.400,-
'9:00:42.376',-,-0.085,-,-,94.400,-
'9:00:42.384',-,-0.043,-,-,93.600,-
'9:00:42.392',-,-0.060,-,-,92.800,-
'9:00:42.400',-,-0.043,-,-,92.000,-
'9:00:42.408',-,-0.043,-,-,90.400,-
'9:00:42.416',-,-0.017,-,-,88.800,-
'9:00:42.424',-,0.000,-,-,86.400,-
'9:00:42.432',-,0.000,-,-,83.200,-
'9:00:42.440',-,0.000,-,-,80.000,-
'9:00:42.448',-,0.000,-,-,76.800,-
'9:00:42.456',-,0.017,-,-,72.800,-
'9:00:42.464',-,0.043,-,-,68.800,-
'9:00:42.472',-,0.043,-,-,64.800,-
'9:00:42.480',-,0.043,-,-,61.600,-
'9:00:42.488',-,0.043,-,-,58.400,-
'9:00:42.496',-,0.085,-,-,56.000,-
'9:00:42.504',-,0.111,-,-,53.600,-
'9:00:42.512',-,0.128,-,-,52.000,-
'9:00:42.520',-,0.111,-,-,50.400,-
'9:00:42.528',-,0.043,-,-,49.600,-
'9:00:42.536',-,0.000,-,-,48.800,-
'9:00:42.544',-,0.000,-,-,48.000,-
'9:00:42.552',-,0.000,-,-,48.000,-
'9:00:42.560',-,-0.017,-,-,47.200,-
'9:00:42.568',-,0.000,-,-,47.200,-
'9:00:42.576',-,0.000,-,-,46.400,-
'9:00:42.584',-,0.000,-,-,46.400,-
'9:00:42.592',-,-0.043,-,-,45.600,-
'9:00:42.600',-,-0.043,-,-,45.600,-
'9:00:42.608',-,0.000,-,-,45.600,-
'9:00:42.616',-,0.197,-,-,44.800,-
'9:00:42.624',-,0.470,-,-,44.800,-
'9:00:42.632',-,0.538,-,-,44.800,-
'9:00:42.640',-,0.179,-,-,44.000,-
'9:00:42.648',-,0.043,-,-,44.000,-
'9:00:42.656',-,0.000,-,-,44.000,-
'9:00:42.664',-,-0.017,-,-,44.000,-
'9:00:42.672',-,0.000,-,-,43.200,-
'9:00:42.680',-,-0.043,-,-,43.200,-
'9:00:42.688',-,-0.043,-,-,43.200,-
'9:00:42.696',-,-0.043,-,-,42.400,-
'9:00:42.704',-,0.000,-,-,42.400,-
'9:00:42.712',-,-0.043,-,-,41.600,-
'9:00:42.720',-,-0.017,-,-,41.600,-
'9:00:42.728',-,-0.043,-,-,41.600,-
'9:00:42.736',-,-0.017,-,-,42.400,-
'9:00:42.744',-,0.000,-,-,44.000,-
'9:00:42.752',-,-0.043,-,-,47.200,-
'9:00:42.760',-,-0.017,-,-,51.200,-
'9:00:42.768',-,0.000,-,-,57.600,-
'9:00:42.776',-,-0.043,-,-,63.200,-
'9:00:42.784',-,-0.043,-,-,68.800,-
'9:00:42.792',-,-0.060,-,-,74.400,-
'9:00:42.800',-,-0.043,-,-,78.400,-
'9:00:42.808',-,-0.017,-,-,82.400,-
'9:00:42.816',-,-0.085,-,-,84.800,-
'9:00:42.824',-,-0.060,-,-,86.400,-
'9:00:42.832',-,-0.060,-,-,88.000,-
'9:00:42.840',-,-0.085,-,-,88.800,-
'9:00:42.848',-,-0.043,-,-,88.800,-
'9:00:42.856',-,-0.060,-,-,88.000,-
'9:00:42.864',-,0.000,-,-,87.200,-
