'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:06:48.344',-,-0.017,-,-,48.000,-
'9:06:48.352',-,-0.043,-,-,47.200,-
'9:06:48.360',-,-0.128,-,-,47.200,-
'9:06:48.368',-,-0.111,-,-,47.200,-
'9:06:48.376',-,-0.085,-,-,46.400,-
'9:06:48.384',-,-0.111,-,-,45.600,-
'9:06:48.392',-,-0.085,-,-,44.800,-
'9:06:48.400',-,-0.111,-,-,44.000,-
'9:06:48.408',-,-0.111,-,-,44.000,-
'9:06:48.416',-,-0.111,-,-,44.800,-
'9:06:48.424',-,-0.111,-,-,48.000,-
'9:06:48.432',-,-0.128,-,-,52.800,-
'9:06:48.440',-,-0.111,-,-,59.200,-
'9:06:48.448',-,-0.111,-,-,66.400,-
'9:06:48.456',-,-0.085,-,-,73.600,-
'9:06:48.464',-,-0.111,-,-,79.200,-
'9:06:48.472',-,-0.111,-,-,84.000,-
'9:06:48.480',-,-0.154,-,-,87.200,-
'9:06:48.488',-,-0.154,-,-,90.400,-
'9:06:48.496',-,-0.154,-,-,92.000,-
'9:06:48.504',-,-0.154,-,-,93.600,-
'9:06:48.512',-,-0.154,-,-,94.400,-
'9:06:48.520',-,-0.111,-,-,95.200,-
'9:06:48.528',-,-0.128,-,-,95.200,-
'9:06:48.536',-,-0.111,-,-,95.200,-
'9:06:48.544',-,-0.111,-,-,95.200,-
'9:06:48.552',-,-0.060,-,-,94.400,-
'9:06:48.560',-,-0.043,-,-,93.600,-
'9:06:48.568',-,-0.017,-,-,92.800,-
'9:06:48.576',-,0.000,-,-,91.200,-
'9:06:48.584',-,0.000,-,-,88.800,-
'9:06:48.592',-,-0.043,-,-,85.600,-
'9:06:48.600',-,0.000,-,-,82.400,-
'9:06:48.608',-,0.000,-,-,78.400,-
'9:06:48.616',-,0.000,-,-,74.400,-
'9:06:48.624',-,0.000,-,-,70.400,-
'9:06:48.632',-,0.000,-,-,66.400,-
'9:06:48.640',-,0.043,-,-,63.200,-
'9:06:48.648',-,0.060,-,-,60.000,-
'9:06:48.656',-,0.085,-,-,57.600,-
'9:06:48.664',-,0.085,-,-,55.200,-
'9:06:48.672',-,0.128,-,-,53.600,-
'9:06:48.680',-,0.085,-,-,52.000,-
'9:06:48.688',-,0.043,-,-,50.400,-
'9:06:48.696',-,0.017,-,-,48.800,-
'9:06:48.704',-,0.000,-,-,48.000,-
'9:06:48.712',-,0.000,-,-,47.200,-
'9:06:48.720',-,-0.017,-,-,46.400,-
'9:06:48.728',-,0.000,-,-,46.400,-
'9:06:48.736',-,-0.043,-,-,45.600,-
'9:06:48.744',-,-0.017,-,-,45.600,-
'9:06:48.752',-,0.000,-,-,45.600,-
'9:06:48.760',-,-0.043,-,-,45.600,-
'9:06:48.768',-,-0.043,-,-,44.800,-
'9:06:48.776',-,0.197,-,-,45.600,-
'9:06:48.784',-,0.427,-,-,45.600,-
'9:06:48.792',-,0.470,-,-,44.800,-
'9:06:48.800',-,0.085,-,-,44.800,-
'9:06:48.808',-,0.043,-,-,44.800,-
'9:06:48.816',-,0.000,-,-,44.800,-
'9:06:48.824',-,0.000,-,-,44.000,-
'9:06:48.832',-,-0.043,-,-,44.000,-
'9:06:48.840',-,-0.043,-,-,43.200,-
'9:06:48.848',-,-0.085,-,-,43.200,-
'9:06:48.856',-,-0.060,-,-,42.400,-
'9:06:48.864',-,-0.085,-,-,42.400,-
'9:06:48.872',-,-0.060,-,-,41.600,-
'9:06:48.880',-,-0.060,-,-,41.600,-
'9:06:48.888',-,-0.043,-,-,40.800,-
'9:06:48.896',-,-0.043,-,-,41.600,-
'9:06:48.904',-,-0.060,-,-,43.200,-
'9:06:48.912',-,-0.060,-,-,46.400,-
'9:06:48.920',-,-0.043,-,-,51.200,-
'9:06:48.928',-,-0.060,-,-,57.600,-
'9:06:48.936',-,-0.043,-,-,63.200,-
'9:06:48.944',-,-0.060,-,-,69.600,-
'9:06:48.952',-,-0.085,-,-,74.400,-
'9:06:48.960',-,-0.060,-,-,79.200,-
'9:06:48.968',-,-0.043,-,-,82.400,-
'9:06:48.976',-,-0.043,-,-,85.600,-
'9:06:48.984',-,-0.060,-,-,87.200,-
'9:06:48.992',-,-0.085,-,-,88.800,-
'9:06:49.000',-,-0.111,-,-,90.400,-
'9:06:49.008',-,-0.043,-,-,90.400,-
'9:06:49.016',-,-0.017,-,-,91.200,-
'9:06:49.024',-,-0.043,-,-,90.400,-
'9:06:49.032',-,-0.017,-,-,89.600,-
'9:06:49.040',-,0.000,-,-,88.800,-
'9:06:49.048',-,0.000,-,-,87.200,-
'9:06:49.056',-,0.000,-,-,84.800,-
'9:06:49.064',-,0.017,-,-,82.400,-
'9:06:49.072',-,0.017,-,-,79.200,-
'9:06:49.080',-,0.000,-,-,76.000,-
'9:06:49.088',-,0.043,-,-,72.000,-
'9:06:49.096',-,0.060,-,-,68.000,-
'9:06:49.104',-,0.043,-,-,64.000,-
'9:06:49.112',-,0.085,-,-,60.000,-
'9:06:49.120',-,0.128,-,-,56.800,-
'9:06:49.128',-,0.128,-,-,54.400,-
'9:06:49.136',-,0.154,-,-,52.800,-
'9:06:49.144',-,0.128,-,-,51.200,-
'9:06:49.152',-,0.111,-,-,49.600,-
'9:06:49.160',-,0.085,-,-,48.800,-
'9:06:49.168',-,0.043,-,-,48.000,-
'9:06:49.176',-,0.000,-,-,47.200,-
'9:06:49.184',-,0.000,-,-,47.200,-
'9:06:49.192',-,0.000,-,-,47.200,-
'9:06:49.200',-,0.000,-,-,46.400,-
'9:06:49.208',-,0.000,-,-,46.400,-
'9:06:49.216',-,0.000,-,-,46.400,-
'9:06:49.224',-,0.000,-,-,45.600,-
'9:06:49.232',-,-0.017,-,-,44.800,-
'9:06:49.240',-,0.128,-,-,44.800,-
'9:06:49.248',-,0.385,-,-,44.000,-
'9:06:49.256',-,0.538,-,-,43.200,-
'9:06:49.264',-,0.333,-,-,43.200,-
'9:06:49.272',-,0.043,-,-,43.200,-
'9:06:49.280',-,0.000,-,-,43.200,-
'9:06:49.288',-,0.000,-,-,42.400,-
'9:06:49.296',-,0.000,-,-,42.400,-
'9:06:49.304',-,-0.043,-,-,42.400,-
'9:06:49.312',-,-0.043,-,-,42.400,-
'9:06:49.320',-,-0.043,-,-,41.600,-
'9:06:49.328',-,-0.043,-,-,41.600,-
'9:06:49.336',-,-0.017,-,-,41.600,-
'9:06:49.344',-,-0.043,-,-,40.800,-
'9:06:49.352',-,0.000,-,-,40.800,-
'9:06:49.360',-,0.000,-,-,41.600,-
'9:06:49.368',-,0.000,-,-,44.000,-
'9:06:49.376',-,0.000,-,-,47.200,-
'9:06:49.384',-,-0.017,-,-,51.200,-
'9:06:49.392',-,-0.017,-,-,57.600,-
'9:06:49.400',-,-0.017,-,-,63.200,-
'9:06:49.408',-,0.000,-,-,69.600,-
'9:06:49.416',-,-0.043,-,-,76.000,-
'9:06:49.424',-,-0.043,-,-,80.800,-
'9:06:49.432',-,-0.043,-,-,85.600,-
'9:06:49.440',-,-0.060,-,-,88.800,-
'9:06:49.448',-,-0.060,-,-,91.200,-
'9:06:49.456',-,-0.060,-,-,92.800,-
'9:06:49.464',-,-0.060,-,-,93.600,-
'9:06:49.472',-,-0.060,-,-,94.400,-
'9:06:49.480',-,-0.043,-,-,94.400,-
'9:06:49.488',-,-0.060,-,-,93.600,-
'9:06:49.496',-,-0.043,-,-,92.800,-
'9:06:49.504',-,-0.043,-,-,92.000,-
'9:06:49.512',-,-0.017,-,-,91.200,-
'9:06:49.520',-,-0.043,-,-,88.800,-
'9:06:49.528',-,0.000,-,-,86.400,-
'9:06:49.536',-,0.000,-,-,84.000,-
'9:06:49.544',-,0.000,-,-,80.800,-
'9:06:49.552',-,0.017,-,-,77.600,-
'9:06:49.560',-,0.017,-,-,73.600,-
'9:06:49.568',-,0.043,-,-,69.600,-
'9:06:49.576',-,0.060,-,-,66.400,-
'9:06:49.584',-,0.085,-,-,62.400,-
'9:06:49.592',-,0.085,-,-,60.000,-
'9:06:49.600',-,0.128,-,-,57.600,-
'9:06:49.608',-,0.154,-,-,55.200,-
'9:06:49.616',-,0.128,-,-,53.600,-
'9:06:49.624',-,0.128,-,-,52.800,-
'9:06:49.632',-,0.085,-,-,52.000,-
'9:06:49.640',-,0.043,-,-,51.200,-
'9:06:49.648',-,0.000,-,-,50.400,-
'9:06:49.656',-,0.000,-,-,49.600,-
'9:06:49.664',-,0.000,-,-,49.600,-
'9:06:49.672',-,-0.017,-,-,49.600,-
'9:06:49.680',-,0.000,-,-,48.800,-
'9:06:49.688',-,-0.017,-,-,48.800,-
'9:06:49.696',-,-0.017,-,-,48.800,-
'9:06:49.704',-,-0.017,-,-,48.800,-
'9:06:49.712',-,0.043,-,-,48.000,-
'9:06:49.720',-,0.291,-,-,48.000,-
'9:06:49.728',-,0.496,-,-,48.000,-
'9:06:49.736',-,0.333,-,-,48.000,-
'9:06:49.744',-,0.000,-,-,48.000,-
'9:06:49.752',-,0.060,-,-,48.000,-
'9:06:49.760',-,0.017,-,-,47.200,-
'9:06:49.768',-,0.000,-,-,47.200,-
'9:06:49.776',-,-0.043,-,-,47.200,-
'9:06:49.784',-,-0.060,-,-,46.400,-
'9:06:49.792',-,-0.043,-,-,46.400,-
'9:06:49.800',-,-0.085,-,-,46.400,-
'9:06:49.808',-,-0.043,-,-,45.600,-
'9:06:49.816',-,-0.043,-,-,45.600,-
'9:06:49.824',-,-0.043,-,-,46.400,-
'9:06:49.832',-,-0.043,-,-,48.000,-
'9:06:49.840',-,-0.060,-,-,51.200,-
'9:06:49.848',-,-0.085,-,-,56.000,-
'9:06:49.856',-,-0.060,-,-,61.600,-
'9:06:49.864',-,-0.060,-,-,68.000,-
'9:06:49.872',-,-0.060,-,-,74.400,-
'9:06:49.880',-,-0.085,-,-,80.000,-
'9:06:49.888',-,-0.085,-,-,85.600,-
'9:06:49.896',-,-0.085,-,-,90.400,-
'9:06:49.904',-,-0.085,-,-,93.600,-
'9:06:49.912',-,-0.111,-,-,96.800,-
'9:06:49.920',-,-0.111,-,-,98.400,-
'9:06:49.928',-,-0.111,-,-,99.200,-
'9:06:49.936',-,-0.111,-,-,100.000,-
'9:06:49.944',-,-0.111,-,-,100.000,-
'9:06:49.952',-,-0.085,-,-,100.000,-
'9:06:49.960',-,-0.085,-,-,99.200,-
'9:06:49.968',-,-0.060,-,-,98.400,-
'9:06:49.976',-,-0.043,-,-,97.600,-
'9:06:49.984',-,-0.043,-,-,96.000,-
'9:06:49.992',-,-0.017,-,-,94.400,-
'9:06:50.000',-,0.000,-,-,92.000,-
'9:06:50.008',-,0.000,-,-,89.600,-
'9:06:50.016',-,0.000,-,-,86.400,-
'9:06:50.024',-,0.000,-,-,83.200,-
'9:06:50.032',-,0.000,-,-,80.000,-
'9:06:50.040',-,0.000,-,-,76.000,-
'9:06:50.048',-,0.017,-,-,72.000,-
'9:06:50.056',-,0.043,-,-,68.800,-
'9:06:50.064',-,0.043,-,-,64.800,-
'9:06:50.072',-,0.111,-,-,61.600,-
'9:06:50.080',-,0.128,-,-,59.200,-
'9:06:50.088',-,0.085,-,-,56.800,-
'9:06:50.096',-,0.085,-,-,55.200,-
'9:06:50.104',-,0.043,-,-,54.400,-
'9:06:50.112',-,0.000,-,-,53.600,-
'9:06:50.120',-,0.000,-,-,52.800,-
'9:06:50.128',-,-0.017,-,-,52.000,-
'9:06:50.136',-,-0.043,-,-,52.000,-
'9:06:50.144',-,-0.043,-,-,51.200,-
'9:06:50.152',-,-0.043,-,-,51.200,-
'9:06:50.160',-,-0.043,-,-,50.400,-
'9:06:50.168',-,-0.043,-,-,50.400,-
'9:06:50.176',-,-0.085,-,-,50.400,-
'9:06:50.184',-,0.000,-,-,50.400,-
'9:06:50.192',-,0.222,-,-,49.600,-
'9:06:50.200',-,0.453,-,-,49.600,-
'9:06:50.208',-,0.470,-,-,49.600,-
'9:06:50.216',-,0.000,-,-,48.800,-
'9:06:50.224',-,0.043,-,-,48.800,-
'9:06:50.232',-,0.000,-,-,48.800,-
'9:06:50.240',-,0.000,-,-,48.000,-
'9:06:50.248',-,-0.085,-,-,48.000,-
'9:06:50.256',-,-0.111,-,-,47.200,-
'9:06:50.264',-,-0.111,-,-,47.200,-
'9:06:50.272',-,-0.111,-,-,47.200,-
'9:06:50.280',-,-0.111,-,-,46.400,-
'9:06:50.288',-,-0.111,-,-,46.400,-
'9:06:50.296',-,-0.085,-,-,47.200,-
'9:06:50.304',-,-0.111,-,-,48.800,-
'9:06:50.312',-,-0.085,-,-,51.200,-
'9:06:50.320',-,-0.111,-,-,55.200,-
'9:06:50.328',-,-0.085,-,-,60.800,-
'9:06:50.336',-,-0.111,-,-,66.400,-
'9:06:50.344',-,-0.085,-,-,72.800,-
'9:06:50.352',-,-0.111,-,-,78.400,-
'9:06:50.360',-,-0.111,-,-,84.000,-
'9:06:50.368',-,-0.111,-,-,88.000,-
'9:06:50.376',-,-0.128,-,-,92.000,-
'9:06:50.384',-,-0.128,-,-,94.400,-
'9:06:50.392',-,-0.154,-,-,96.800,-
'9:06:50.400',-,-0.128,-,-,98.400,-
'9:06:50.408',-,-0.154,-,-,98.400,-
'9:06:50.416',-,-0.128,-,-,99.200,-
'9:06:50.424',-,-0.111,-,-,98.400,-
'9:06:50.432',-,-0.128,-,-,97.600,-
'9:06:50.440',-,-0.111,-,-,96.800,-
'9:06:50.448',-,-0.085,-,-,95.200,-
'9:06:50.456',-,-0.060,-,-,93.600,-
'9:06:50.464',-,-0.085,-,-,91.200,-
'9:06:50.472',-,-0.017,-,-,88.800,-
'9:06:50.480',-,0.000,-,-,86.400,-
'9:06:50.488',-,0.000,-,-,83.200,-
'9:06:50.496',-,0.000,-,-,79.200,-
'9:06:50.504',-,0.000,-,-,75.200,-
'9:06:50.512',-,0.000,-,-,72.000,-
'9:06:50.520',-,0.017,-,-,68.000,-
'9:06:50.528',-,0.043,-,-,64.800,-
'9:06:50.536',-,0.060,-,-,61.600,-
'9:06:50.544',-,0.043,-,-,59.200,-
'9:06:50.552',-,0.085,-,-,56.800,-
'9:06:50.560',-,0.085,-,-,55.200,-
'9:06:50.568',-,0.085,-,-,54.400,-
'9:06:50.576',-,0.060,-,-,52.800,-
'9:06:50.584',-,0.017,-,-,52.000,-
'9:06:50.592',-,0.000,-,-,51.200,-
'9:06:50.600',-,0.000,-,-,51.200,-
'9:06:50.608',-,-0.043,-,-,50.400,-
'9:06:50.616',-,-0.043,-,-,49.600,-
'9:06:50.624',-,-0.043,-,-,49.600,-
'9:06:50.632',-,-0.017,-,-,48.800,-
'9:06:50.640',-,-0.017,-,-,48.800,-
'9:06:50.648',-,-0.017,-,-,48.000,-
'9:06:50.656',-,-0.060,-,-,48.000,-
'9:06:50.664',-,0.017,-,-,47.200,-
'9:06:50.672',-,0.291,-,-,46.400,-
'9:06:50.680',-,0.470,-,-,46.400,-
'9:06:50.688',-,0.291,-,-,46.400,-
'9:06:50.696',-,0.060,-,-,45.600,-
'9:06:50.704',-,0.085,-,-,45.600,-
'9:06:50.712',-,0.000,-,-,44.800,-
'9:06:50.720',-,0.000,-,-,44.800,-
'9:06:50.728',-,-0.043,-,-,44.000,-
'9:06:50.736',-,-0.043,-,-,44.000,-
'9:06:50.744',-,-0.043,-,-,43.200,-
'9:06:50.752',-,-0.043,-,-,43.200,-
'9:06:50.760',-,-0.043,-,-,42.400,-
'9:06:50.768',-,-0.043,-,-,42.400,-
'9:06:50.776',-,-0.043,-,-,42.400,-
'9:06:50.784',-,-0.017,-,-,43.200,-
'9:06:50.792',-,-0.043,-,-,45.600,-
'9:06:50.800',-,-0.043,-,-,48.800,-
'9:06:50.808',-,-0.043,-,-,53.600,-
'9:06:50.816',-,-0.043,-,-,58.400,-
'9:06:50.824',-,-0.060,-,-,64.800,-
'9:06:50.832',-,-0.043,-,-,70.400,-
'9:06:50.840',-,-0.043,-,-,75.200,-
'9:06:50.848',-,-0.043,-,-,80.000,-
'9:06:50.856',-,-0.060,-,-,84.000,-
'9:06:50.864',-,-0.085,-,-,87.200,-
'9:06:50.872',-,-0.085,-,-,89.600,-
'9:06:50.880',-,-0.060,-,-,91.200,-
'9:06:50.888',-,-0.043,-,-,92.000,-
'9:06:50.896',-,-0.060,-,-,92.000,-
'9:06:50.904',-,-0.043,-,-,92.000,-
'9:06:50.912',-,-0.043,-,-,91.200,-
'9:06:50.920',-,-0.017,-,-,90.400,-
'9:06:50.928',-,0.000,-,-,88.800,-
'9:06:50.936',-,0.000,-,-,87.200,-
'9:06:50.944',-,0.000,-,-,84.800,-
'9:06:50.952',-,0.000,-,-,81.600,-
'9:06:50.960',-,0.000,-,-,78.400,-
'9:06:50.968',-,0.043,-,-,75.200,-
'9:06:50.976',-,0.043,-,-,71.200,-
'9:06:50.984',-,0.043,-,-,67.200,-
'9:06:50.992',-,0.085,-,-,63.200,-
'9:06:51.000',-,0.085,-,-,60.000,-
'9:06:51.008',-,0.128,-,-,56.800,-
'9:06:51.016',-,0.128,-,-,54.400,-
'9:06:51.024',-,0.154,-,-,52.800,-
'9:06:51.032',-,0.128,-,-,51.200,-
'9:06:51.040',-,0.179,-,-,50.400,-
'9:06:51.048',-,0.128,-,-,49.600,-
'9:06:51.056',-,0.085,-,-,48.800,-
'9:06:51.064',-,0.043,-,-,48.800,-
'9:06:51.072',-,0.017,-,-,48.000,-
'9:06:51.080',-,0.000,-,-,47.200,-
'9:06:51.088',-,0.017,-,-,47.200,-
'9:06:51.096',-,-0.017,-,-,46.400,-
'9:06:51.104',-,0.000,-,-,46.400,-
'9:06:51.112',-,0.017,-,-,46.400,-
'9:06:51.120',-,0.000,-,-,45.600,-
'9:06:51.128',-,0.000,-,-,45.600,-
'9:06:51.136',-,0.128,-,-,44.800,-
'9:06:51.144',-,0.427,-,-,44.800,-
'9:06:51.152',-,0.590,-,-,44.800,-
'9:06:51.160',-,0.333,-,-,44.800,-
'9:06:51.168',-,0.111,-,-,44.000,-
'9:06:51.176',-,0.000,-,-,44.000,-
'9:06:51.184',-,0.000,-,-,44.000,-
'9:06:51.192',-,0.043,-,-,44.000,-
'9:06:51.200',-,-0.043,-,-,43.200,-
'9:06:51.208',-,0.000,-,-,43.200,-
'9:06:51.216',-,-0.017,-,-,43.200,-
'9:06:51.224',-,0.000,-,-,42.400,-
'9:06:51.232',-,0.000,-,-,42.400,-
'9:06:51.240',-,-0.017,-,-,41.600,-
'9:06:51.248',-,0.000,-,-,41.600,-
'9:06:51.256',-,0.000,-,-,41.600,-
'9:06:51.264',-,-0.017,-,-,43.200,-
'9:06:51.272',-,0.000,-,-,45.600,-
'9:06:51.280',-,-0.017,-,-,49.600,-
'9:06:51.288',-,0.000,-,-,55.200,-
'9:06:51.296',-,-0.017,-,-,61.600,-
'9:06:51.304',-,0.000,-,-,67.200,-
'9:06:51.312',-,-0.043,-,-,72.800,-
'9:06:51.320',-,-0.043,-,-,77.600,-
'9:06:51.328',-,-0.043,-,-,81.600,-
'9:06:51.336',-,-0.043,-,-,84.800,-
'9:06:51.344',-,-0.085,-,-,87.200,-
'9:06:51.352',-,-0.060,-,-,88.800,-
'9:06:51.360',-,-0.043,-,-,89.600,-
'9:06:51.368',-,-0.060,-,-,89.600,-
'9:06:51.376',-,-0.043,-,-,90.400,-
'9:06:51.384',-,-0.017,-,-,89.600,-
'9:06:51.392',-,-0.017,-,-,88.800,-
'9:06:51.400',-,0.000,-,-,88.000,-
'9:06:51.408',-,0.000,-,-,85.600,-
'9:06:51.416',-,0.000,-,-,84.000,-
'9:06:51.424',-,0.000,-,-,80.800,-
'9:06:51.432',-,0.043,-,-,77.600,-
'9:06:51.440',-,0.043,-,-,74.400,-
'9:06:51.448',-,0.043,-,-,70.400,-
'9:06:51.456',-,0.060,-,-,66.400,-
'9:06:51.464',-,0.043,-,-,63.200,-
'9:06:51.472',-,0.085,-,-,60.800,-
'9:06:51.480',-,0.085,-,-,58.400,-
'9:06:51.488',-,0.111,-,-,56.000,-
'9:06:51.496',-,0.179,-,-,54.400,-
'9:06:51.504',-,0.179,-,-,53.600,-
'9:06:51.512',-,0.179,-,-,52.800,-
'9:06:51.520',-,0.128,-,-,52.000,-
'9:06:51.528',-,0.111,-,-,51.200,-
'9:06:51.536',-,0.060,-,-,50.400,-
'9:06:51.544',-,0.043,-,-,50.400,-
'9:06:51.552',-,0.000,-,-,49.600,-
'9:06:51.560',-,0.000,-,-,49.600,-
'9:06:51.568',-,0.000,-,-,49.600,-
'9:06:51.576',-,0.000,-,-,48.800,-
'9:06:51.584',-,0.000,-,-,48.800,-
'9:06:51.592',-,0.000,-,-,48.800,-
'9:06:51.600',-,0.000,-,-,48.000,-
'9:06:51.608',-,0.000,-,-,48.000,-
'9:06:51.616',-,0.222,-,-,48.000,-
'9:06:51.624',-,0.470,-,-,48.000,-
'9:06:51.632',-,0.538,-,-,48.000,-
'9:06:51.640',-,0.128,-,-,48.000,-
'9:06:51.648',-,0.017,-,-,48.000,-
'9:06:51.656',-,0.043,-,-,48.000,-
'9:06:51.664',-,0.000,-,-,48.000,-
'9:06:51.672',-,0.000,-,-,48.000,-
'9:06:51.680',-,-0.043,-,-,48.000,-
'9:06:51.688',-,-0.043,-,-,48.000,-
'9:06:51.696',-,-0.060,-,-,47.200,-
'9:06:51.704',-,-0.043,-,-,47.200,-
'9:06:51.712',-,-0.043,-,-,47.200,-
'9:06:51.720',-,-0.043,-,-,47.200,-
'9:06:51.728',-,-0.017,-,-,48.000,-
'9:06:51.736',-,-0.060,-,-,50.400,-
'9:06:51.744',-,-0.043,-,-,54.400,-
'9:06:51.752',-,-0.043,-,-,59.200,-
'9:06:51.760',-,-0.060,-,-,65.600,-
'9:06:51.768',-,-0.043,-,-,71.200,-
'9:06:51.776',-,-0.085,-,-,77.600,-
'9:06:51.784',-,-0.060,-,-,82.400,-
'9:06:51.792',-,-0.060,-,-,87.200,-
'9:06:51.800',-,-0.043,-,-,91.200,-
'9:06:51.808',-,-0.085,-,-,94.400,-
'9:06:51.816',-,-0.111,-,-,96.800,-
'9:06:51.824',-,-0.085,-,-,99.200,-
'9:06:51.832',-,-0.111,-,-,100.000,-
'9:06:51.840',-,-0.085,-,-,100.800,-
'9:06:51.848',-,-0.111,-,-,101.600,-
'9:06:51.856',-,-0.085,-,-,100.800,-
'9:06:51.864',-,-0.111,-,-,100.000,-
