'Elapsed time','II','AVF','ABP','PAP'
'7:57:07.448',-0.019,-0.048,60.000,24.400
'7:57:07.456',-0.048,-0.010,58.400,26.000
'7:57:07.464',-0.019,-0.029,57.600,26.800
'7:57:07.472',-0.048,-0.010,56.000,26.800
'7:57:07.480',-0.019,-0.029,55.200,25.200
'7:57:07.488',-0.038,-0.010,53.600,22.400
'7:57:07.496',-0.010,-0.029,52.800,20.000
'7:57:07.504',-0.019,-0.010,52.000,18.400
'7:57:07.512',0.000,-0.029,51.200,18.000
'7:57:07.520',-0.010,-0.010,51.200,19.200
'7:57:07.528',0.019,0.000,51.200,21.200
'7:57:07.536',0.000,-0.029,52.800,23.600
'7:57:07.544',0.038,0.000,55.200,26.800
'7:57:07.552',0.019,-0.029,59.200,29.200
'7:57:07.560',0.058,0.000,64.000,31.600
'7:57:07.568',0.058,-0.010,70.400,33.600
'7:57:07.576',0.087,0.000,77.600,35.200
'7:57:07.584',0.087,0.000,84.800,36.000
'7:57:07.592',0.125,0.010,92.800,36.400
'7:57:07.600',0.125,0.010,100.000,36.400
'7:57:07.608',0.144,0.067,106.400,36.000
'7:57:07.616',0.096,0.029,112.000,35.200
'7:57:07.624',0.077,0.048,116.800,34.400
'7:57:07.632',0.019,0.000,119.200,33.200
'7:57:07.640',0.010,0.010,120.000,32.000
'7:57:07.648',-0.019,0.000,120.000,30.400
'7:57:07.656',-0.029,0.000,117.600,28.800
'7:57:07.664',-0.019,-0.010,115.200,27.200
'7:57:07.672',-0.048,0.000,111.200,26.400
'7:57:07.680',-0.019,-0.010,106.400,25.600
'7:57:07.688',-0.048,-0.029,100.800,25.600
'7:57:07.696',-0.038,0.000,95.200,25.600
'7:57:07.704',-0.048,-0.029,90.400,26.000
'7:57:07.712',-0.029,0.000,84.800,26.800
'7:57:07.720',-0.048,-0.029,79.200,27.200
'7:57:07.728',-0.010,0.000,75.200,28.000
'7:57:07.736',-0.019,0.000,71.200,28.800
'7:57:07.744',0.038,0.029,68.000,29.600
'7:57:07.752',0.096,0.010,65.600,30.000
'7:57:07.760',0.135,-0.029,63.200,30.400
'7:57:07.768',0.125,-0.048,61.600,29.600
'7:57:07.776',0.183,-0.106,60.800,28.800
'7:57:07.784',0.269,-0.067,60.000,27.600
'7:57:07.792',0.308,-0.250,60.000,26.000
'7:57:07.800',-0.212,-0.702,60.800,24.400
'7:57:07.808',-0.529,-0.885,61.600,22.800
'7:57:07.816',-0.606,-0.740,63.200,21.600
'7:57:07.824',-0.337,-0.385,64.800,21.200
'7:57:07.832',-0.163,-0.163,67.200,20.800
'7:57:07.840',-0.048,0.000,70.400,20.400
'7:57:07.848',-0.019,0.048,74.400,20.800
'7:57:07.856',0.019,0.106,78.400,20.800
'7:57:07.864',0.010,0.087,83.200,20.400
'7:57:07.872',0.019,0.125,88.000,19.600
'7:57:07.880',0.038,0.106,92.800,19.200
'7:57:07.888',0.019,0.144,97.600,18.400
'7:57:07.896',0.067,0.144,101.600,18.400
'7:57:07.904',0.096,0.202,104.800,18.800
'7:57:07.912',0.125,0.202,107.200,20.000
'7:57:07.920',0.106,0.202,108.800,21.600
'7:57:07.928',0.183,0.240,108.800,23.200
'7:57:07.936',0.173,0.269,108.000,24.000
'7:57:07.944',0.212,0.288,105.600,24.000
'7:57:07.952',0.202,0.269,102.400,24.000
'7:57:07.960',0.231,0.327,98.400,23.600
'7:57:07.968',0.221,0.365,94.400,22.400
'7:57:07.976',0.250,0.385,89.600,21.600
'7:57:07.984',0.231,0.365,85.600,20.400
'7:57:07.992',0.260,0.442,80.800,19.200
'7:57:08.000',0.250,0.423,76.000,18.000
'7:57:08.008',0.269,0.442,72.000,17.200
'7:57:08.016',0.269,0.385,68.000,16.800
'7:57:08.024',0.240,0.385,64.800,16.000
'7:57:08.032',0.183,0.288,62.400,16.000
'7:57:08.040',0.144,0.240,60.000,16.400
'7:57:08.048',0.067,0.125,57.600,16.800
'7:57:08.056',0.019,0.067,55.200,17.600
'7:57:08.064',-0.048,-0.010,53.600,18.000
'7:57:08.072',-0.087,-0.029,52.000,18.800
'7:57:08.080',-0.125,-0.087,51.200,19.600
'7:57:08.088',-0.144,-0.106,50.400,20.000
'7:57:08.096',-0.135,-0.087,49.600,20.400
'7:57:08.104',-0.154,-0.125,49.600,20.400
'7:57:08.112',-0.144,-0.106,48.800,20.400
'7:57:08.120',-0.163,-0.125,48.800,20.000
'7:57:08.128',-0.144,-0.106,48.800,19.600
'7:57:08.136',-0.163,-0.125,49.600,19.200
'7:57:08.144',-0.144,-0.106,50.400,18.800
'7:57:08.152',-0.154,-0.125,51.200,18.400
'7:57:08.160',-0.135,-0.106,52.000,18.400
'7:57:08.168',-0.154,-0.125,52.800,18.000
'7:57:08.176',-0.125,-0.087,54.400,18.000
'7:57:08.184',-0.144,-0.125,56.000,18.400
'7:57:08.192',-0.125,-0.087,56.800,18.400
'7:57:08.200',-0.144,-0.125,58.400,18.400
'7:57:08.208',-0.106,-0.087,60.000,18.000
'7:57:08.216',-0.135,-0.106,61.600,17.600
'7:57:08.224',-0.106,-0.087,63.200,17.200
'7:57:08.232',-0.125,-0.106,64.800,17.200
'7:57:08.240',-0.096,-0.067,66.400,17.200
'7:57:08.248',-0.087,-0.106,68.800,17.600
'7:57:08.256',-0.106,-0.067,70.400,17.600
'7:57:08.264',-0.087,-0.087,72.800,18.000
'7:57:08.272',-0.106,-0.067,74.400,18.400
'7:57:08.280',-0.087,-0.048,76.800,18.400
'7:57:08.288',-0.106,-0.087,78.400,18.800
'7:57:08.296',-0.087,-0.067,80.800,18.800
'7:57:08.304',-0.096,-0.087,82.400,18.800
'7:57:08.312',-0.067,-0.048,84.000,18.800
'7:57:08.320',-0.087,-0.087,84.800,18.400
'7:57:08.328',-0.077,-0.048,85.600,18.000
'7:57:08.336',-0.087,-0.087,85.600,17.600
'7:57:08.344',-0.067,-0.029,84.800,17.200
'7:57:08.352',-0.087,-0.087,83.200,16.800
'7:57:08.360',-0.048,-0.048,81.600,16.800
'7:57:08.368',-0.067,-0.067,79.200,16.400
'7:57:08.376',-0.048,-0.029,76.800,16.400
'7:57:08.384',-0.077,-0.067,74.400,16.400
'7:57:08.392',-0.048,-0.029,71.200,16.400
'7:57:08.400',-0.077,-0.067,68.000,16.400
'7:57:08.408',-0.048,-0.029,64.800,16.400
'7:57:08.416',-0.067,-0.048,62.400,16.400
'7:57:08.424',-0.048,-0.029,59.200,16.400
'7:57:08.432',-0.067,-0.048,56.800,16.400
'7:57:08.440',-0.038,-0.029,54.400,16.400
'7:57:08.448',-0.067,-0.048,52.000,16.000
'7:57:08.456',-0.048,-0.029,50.400,16.000
'7:57:08.464',-0.048,-0.048,48.800,16.000
'7:57:08.472',-0.048,-0.010,47.200,16.400
'7:57:08.480',-0.029,-0.048,46.400,16.400
'7:57:08.488',-0.067,-0.010,45.600,16.400
'7:57:08.496',-0.029,-0.029,44.800,16.400
'7:57:08.504',-0.048,-0.048,44.000,16.400
'7:57:08.512',-0.029,-0.010,43.200,16.000
'7:57:08.520',-0.048,-0.029,43.200,16.000
'7:57:08.528',-0.019,-0.010,43.200,15.600
'7:57:08.536',-0.048,-0.029,43.200,15.600
'7:57:08.544',-0.029,-0.010,44.000,15.600
'7:57:08.552',-0.048,-0.029,44.000,15.200
'7:57:08.560',-0.019,-0.010,44.800,15.200
'7:57:08.568',-0.048,-0.029,45.600,15.200
'7:57:08.576',-0.019,-0.010,46.400,15.600
'7:57:08.584',-0.038,-0.029,47.200,15.600
'7:57:08.592',-0.019,0.000,48.000,15.600
'7:57:08.600',-0.038,-0.029,49.600,15.600
'7:57:08.608',-0.019,-0.010,50.400,15.600
'7:57:08.616',-0.029,-0.029,52.000,15.600
'7:57:08.624',0.010,0.000,52.800,15.600
'7:57:08.632',0.000,0.000,54.400,15.200
'7:57:08.640',0.019,0.010,55.200,15.200
'7:57:08.648',0.019,0.000,56.000,15.200
'7:57:08.656',0.077,0.048,56.800,15.200
'7:57:08.664',0.087,0.029,57.600,15.600
'7:57:08.672',0.067,0.029,58.400,16.000
'7:57:08.680',0.087,0.000,59.200,16.400
'7:57:08.688',0.038,0.010,60.000,16.800
'7:57:08.696',0.000,0.000,60.000,16.800
'7:57:08.704',-0.019,-0.010,60.800,16.000
'7:57:08.712',-0.048,0.000,60.800,15.200
'7:57:08.720',-0.067,-0.029,60.800,14.400
'7:57:08.728',-0.048,-0.029,60.800,14.000
'7:57:08.736',-0.067,-0.029,60.000,13.600
'7:57:08.744',-0.048,-0.010,60.000,13.200
'7:57:08.752',-0.106,-0.087,60.000,13.200
'7:57:08.760',-0.144,-0.125,59.200,13.200
'7:57:08.768',-0.038,-0.087,59.200,12.800
'7:57:08.776',0.317,0.144,58.400,12.800
'7:57:08.784',0.721,0.490,57.600,13.200
'7:57:08.792',0.769,0.567,57.600,13.200
'7:57:08.800',0.260,0.327,56.800,13.200
'7:57:08.808',0.038,0.125,56.800,13.600
'7:57:08.816',-0.087,-0.010,56.000,14.400
'7:57:08.824',-0.087,-0.029,55.200,15.600
'7:57:08.832',-0.048,-0.048,55.200,17.200
'7:57:08.840',-0.048,-0.029,54.400,18.000
'7:57:08.848',-0.019,-0.048,54.400,19.200
'7:57:08.856',-0.048,-0.029,53.600,20.400
'7:57:08.864',-0.029,-0.048,52.800,22.000
'7:57:08.872',-0.048,-0.029,52.800,23.200
'7:57:08.880',-0.029,-0.048,52.000,22.400
'7:57:08.888',-0.048,-0.029,52.000,21.200
'7:57:08.896',-0.019,-0.048,52.000,19.600
'7:57:08.904',-0.038,-0.029,51.200,18.800
'7:57:08.912',-0.019,-0.048,51.200,19.600
'7:57:08.920',-0.029,-0.029,52.000,22.000
'7:57:08.928',0.000,-0.029,53.600,24.800
'7:57:08.936',-0.019,-0.048,56.800,27.600
'7:57:08.944',0.000,-0.010,63.200,30.400
'7:57:08.952',-0.010,-0.029,71.200,32.800
'7:57:08.960',0.019,-0.010,80.800,34.800
'7:57:08.968',0.000,-0.029,90.400,36.000
'7:57:08.976',0.019,-0.010,100.800,36.800
'7:57:08.984',0.019,-0.029,111.200,37.600
'7:57:08.992',0.038,-0.029,120.800,38.000
'7:57:09.000',0.029,-0.029,128.800,38.000
'7:57:09.008',0.067,-0.010,134.400,38.400
'7:57:09.016',0.077,-0.029,138.400,38.800
'7:57:09.024',0.115,0.000,139.200,39.200
'7:57:09.032',0.115,0.000,137.600,39.200
'7:57:09.040',0.154,0.029,135.200,39.200
'7:57:09.048',0.163,0.029,130.400,38.400
'7:57:09.056',0.154,0.067,124.800,37.600
'7:57:09.064',0.115,0.029,118.400,36.400
'7:57:09.072',0.087,0.048,112.000,35.200
'7:57:09.080',0.038,0.000,105.600,33.600
'7:57:09.088',0.038,0.010,99.200,32.000
'7:57:09.096',0.000,0.000,92.800,30.400
'7:57:09.104',-0.010,0.000,87.200,28.800
'7:57:09.112',0.000,0.000,81.600,28.000
'7:57:09.120',-0.019,-0.010,76.800,27.200
'7:57:09.128',-0.010,0.000,72.800,27.200
'7:57:09.136',-0.038,-0.029,69.600,26.800
'7:57:09.144',-0.010,0.000,66.400,26.000
'7:57:09.152',-0.029,-0.010,63.200,25.600
'7:57:09.160',-0.019,0.000,61.600,25.600
'7:57:09.168',-0.048,-0.029,60.000,25.600
'7:57:09.176',-0.029,0.000,59.200,26.400
'7:57:09.184',-0.048,-0.029,58.400,27.200
'7:57:09.192',-0.038,0.000,58.400,28.400
'7:57:09.200',-0.067,-0.029,59.200,29.200
'7:57:09.208',-0.048,-0.010,60.800,29.600
'7:57:09.216',-0.067,-0.029,62.400,28.800
'7:57:09.224',-0.048,-0.010,64.800,28.000
'7:57:09.232',-0.067,-0.029,66.400,26.800
'7:57:09.240',-0.048,-0.010,68.800,25.600
'7:57:09.248',-0.077,-0.029,71.200,24.000
'7:57:09.256',-0.067,-0.010,73.600,23.200
'7:57:09.264',-0.077,-0.029,76.800,22.000
'7:57:09.272',-0.067,-0.010,79.200,20.800
'7:57:09.280',-0.077,-0.029,81.600,20.400
'7:57:09.288',-0.067,-0.010,83.200,20.000
'7:57:09.296',-0.048,-0.029,85.600,20.000
'7:57:09.304',-0.087,-0.010,88.000,20.000
'7:57:09.312',-0.067,-0.029,90.400,20.400
'7:57:09.320',-0.087,-0.010,92.800,20.800
'7:57:09.328',-0.048,-0.029,95.200,20.800
'7:57:09.336',-0.067,-0.010,98.400,21.200
'7:57:09.344',-0.019,0.000,100.800,21.600
'7:57:09.352',-0.019,0.000,103.200,22.000
'7:57:09.360',-0.010,0.000,106.400,22.000
'7:57:09.368',0.019,0.000,108.800,22.000
'7:57:09.376',0.058,0.029,111.200,22.000
'7:57:09.384',0.029,0.010,112.800,22.000
'7:57:09.392',0.058,0.029,114.400,21.600
'7:57:09.400',-0.010,0.000,114.400,21.600
'7:57:09.408',0.000,0.000,114.400,21.200
'7:57:09.416',-0.067,-0.029,113.600,21.200
'7:57:09.424',-0.048,-0.010,112.000,20.800
'7:57:09.432',-0.087,-0.048,109.600,20.800
'7:57:09.440',-0.077,-0.029,107.200,20.400
'7:57:09.448',-0.096,-0.048,104.000,20.000
'7:57:09.456',-0.077,-0.029,100.800,19.200
'7:57:09.464',-0.096,-0.048,98.400,18.800
'7:57:09.472',-0.125,-0.067,94.400,18.000
'7:57:09.480',-0.183,-0.144,91.200,17.600
'7:57:09.488',-0.067,-0.087,88.000,17.200
'7:57:09.496',0.260,0.106,85.600,17.200
'7:57:09.504',0.712,0.490,82.400,17.200
'7:57:09.512',0.750,0.548,79.200,17.600
'7:57:09.520',0.221,0.327,76.800,17.600
'7:57:09.528',0.019,0.106,73.600,18.000
'7:57:09.536',-0.077,0.000,71.200,18.800
'7:57:09.544',-0.087,-0.048,68.800,19.200
'7:57:09.552',-0.067,-0.029,67.200,19.600
'7:57:09.560',-0.048,-0.029,64.800,19.600
'7:57:09.568',-0.077,-0.048,62.400,19.600
'7:57:09.576',-0.048,-0.029,60.800,20.000
'7:57:09.584',-0.077,-0.067,58.400,20.800
'7:57:09.592',-0.048,-0.029,57.600,22.400
'7:57:09.600',-0.067,-0.067,56.000,24.000
'7:57:09.608',-0.038,-0.029,54.400,25.200
'7:57:09.616',-0.067,-0.048,53.600,26.000
'7:57:09.624',-0.038,-0.029,52.800,25.600
'7:57:09.632',-0.048,-0.048,52.000,24.800
'7:57:09.640',-0.019,-0.029,51.200,23.600
'7:57:09.648',-0.048,-0.048,51.200,22.000
'7:57:09.656',-0.019,-0.029,50.400,21.600
'7:57:09.664',-0.029,-0.048,50.400,22.400
'7:57:09.672',0.000,-0.010,50.400,24.000
'7:57:09.680',-0.019,-0.048,51.200,26.000
'7:57:09.688',0.010,-0.010,54.400,28.400
'7:57:09.696',0.000,-0.029,58.400,31.200
'7:57:09.704',0.000,-0.010,64.000,33.200
'7:57:09.712',0.029,-0.029,70.400,35.600
'7:57:09.720',0.019,-0.010,78.400,37.200
'7:57:09.728',0.058,-0.010,86.400,38.400
'7:57:09.736',0.058,0.000,96.000,39.200
'7:57:09.744',0.096,0.000,104.800,39.600
'7:57:09.752',0.087,0.000,112.800,39.200
'7:57:09.760',0.115,0.029,119.200,38.800
'7:57:09.768',0.077,0.010,124.800,38.000
'7:57:09.776',0.087,0.048,128.800,36.800
'7:57:09.784',0.010,0.000,130.400,35.600
'7:57:09.792',0.000,0.000,130.400,34.400
'7:57:09.800',-0.048,-0.010,128.800,32.800
'7:57:09.808',-0.029,0.000,125.600,31.200
'7:57:09.816',-0.067,-0.029,121.600,29.600
'7:57:09.824',-0.048,-0.010,116.800,28.800
'7:57:09.832',-0.087,-0.029,111.200,28.000
'7:57:09.840',-0.048,-0.010,105.600,28.000
'7:57:09.848',-0.077,-0.029,99.200,28.000
'7:57:09.856',-0.048,-0.010,93.600,28.400
'7:57:09.864',-0.077,-0.029,88.800,28.800
'7:57:09.872',-0.087,-0.010,83.200,29.200
'7:57:09.880',-0.048,-0.029,78.400,29.200
'7:57:09.888',-0.077,-0.010,74.400,29.600
'7:57:09.896',-0.067,-0.048,71.200,30.000
'7:57:09.904',-0.087,-0.029,68.800,30.400
'7:57:09.912',-0.048,-0.029,66.400,30.800
'7:57:09.920',-0.087,-0.048,64.800,31.200
'7:57:09.928',-0.067,-0.029,64.000,31.200
'7:57:09.936',-0.087,-0.048,63.200,30.400
'7:57:09.944',-0.067,-0.029,63.200,29.600
'7:57:09.952',-0.087,-0.048,64.000,28.400
'7:57:09.960',-0.067,-0.010,64.800,27.200
'7:57:09.968',-0.087,-0.048,65.600,26.000
'7:57:09.976',-0.067,-0.029,66.400,24.400
'7:57:09.984',-0.087,-0.048,68.000,23.600
'7:57:09.992',-0.067,-0.010,70.400,22.800
'7:57:10.000',-0.077,-0.029,72.800,22.400
'7:57:10.008',-0.048,-0.010,75.200,22.000
'7:57:10.016',-0.077,-0.029,78.400,22.000
'7:57:10.024',-0.067,-0.029,82.400,22.400
'7:57:10.032',-0.087,-0.048,85.600,22.800
'7:57:10.040',-0.067,-0.010,89.600,23.600
'7:57:10.048',-0.067,-0.029,93.600,24.000
'7:57:10.056',-0.019,0.000,98.400,24.400
'7:57:10.064',-0.038,0.000,102.400,24.800
'7:57:10.072',-0.019,0.000,107.200,25.200
'7:57:10.080',0.000,0.000,110.400,25.200
'7:57:10.088',0.038,0.029,113.600,25.200
'7:57:10.096',0.019,0.000,116.000,25.200
'7:57:10.104',0.029,0.029,117.600,25.600
'7:57:10.112',0.000,0.000,118.400,25.200
'7:57:10.120',-0.010,0.000,118.400,25.200
'7:57:10.128',-0.048,-0.029,116.800,25.200
'7:57:10.136',-0.067,-0.010,115.200,24.800
'7:57:10.144',-0.067,-0.048,112.800,24.400
'7:57:10.152',-0.087,-0.029,109.600,24.000
'7:57:10.160',-0.067,-0.029,106.400,23.200
'7:57:10.168',-0.087,-0.048,103.200,22.400
'7:57:10.176',-0.067,-0.010,99.200,22.000
'7:57:10.184',-0.154,-0.106,96.000,21.200
'7:57:10.192',-0.163,-0.125,92.800,20.800
'7:57:10.200',-0.038,-0.087,89.600,20.800
'7:57:10.208',0.375,0.240,87.200,20.800
'7:57:10.216',0.750,0.567,84.000,20.800
'7:57:10.224',0.779,0.644,81.600,21.200
'7:57:10.232',0.202,0.288,79.200,21.600
'7:57:10.240',0.058,0.125,76.800,22.400
'7:57:10.248',-0.067,-0.010,75.200,23.200
'7:57:10.256',-0.029,-0.029,72.800,24.000
'7:57:10.264',-0.067,-0.048,71.200,24.400
'7:57:10.272',-0.048,-0.029,68.800,24.400
'7:57:10.280',-0.038,-0.048,67.200,24.400
'7:57:10.288',-0.067,-0.029,65.600,25.200
'7:57:10.296',-0.048,-0.067,63.200,26.400
'7:57:10.304',-0.067,-0.029,61.600,27.600
'7:57:10.312',-0.038,-0.048,60.000,29.200
'7:57:10.320',-0.067,-0.029,59.200,31.200
'7:57:10.328',-0.029,-0.048,57.600,32.000
'7:57:10.336',-0.048,-0.029,56.800,31.600
'7:57:10.344',-0.029,-0.029,55.200,30.400
'7:57:10.352',-0.048,-0.048,54.400,28.400
'7:57:10.360',-0.019,-0.010,53.600,26.000
'7:57:10.368',-0.029,-0.048,53.600,24.800
'7:57:10.376',-0.010,-0.010,53.600,24.800
'7:57:10.384',-0.019,-0.029,54.400,26.000
'7:57:10.392',0.000,-0.010,56.800,28.400
'7:57:10.400',-0.010,-0.029,60.800,30.800
'7:57:10.408',0.019,-0.010,66.400,34.000
'7:57:10.416',0.010,-0.048,73.600,36.800
'7:57:10.424',0.038,-0.010,80.800,39.200
'7:57:10.432',0.029,-0.029,89.600,41.600
'7:57:10.440',0.077,0.000,98.400,42.800
'7:57:10.448',0.077,-0.010,107.200,44.000
'7:57:10.456',0.106,0.010,115.200,44.400
'7:57:10.464',0.115,0.000,122.400,44.000
'7:57:10.472',0.125,0.029,128.000,43.200
'7:57:10.480',0.087,0.048,132.000,42.400
'7:57:10.488',0.077,0.029,133.600,40.800
'7:57:10.496',0.019,0.029,133.600,39.200
'7:57:10.504',0.000,0.000,132.000,37.200
'7:57:10.512',0.010,0.010,128.800,35.600
'7:57:10.520',-0.038,0.000,124.800,34.000
'7:57:10.528',-0.019,-0.010,120.000,33.200
'7:57:10.536',-0.048,-0.010,114.400,32.800
'7:57:10.544',-0.029,0.000,108.800,32.800
'7:57:10.552',-0.048,-0.029,103.200,33.600
'7:57:10.560',-0.029,0.000,97.600,34.400
'7:57:10.568',-0.067,-0.029,92.000,34.800
'7:57:10.576',-0.029,0.000,87.200,34.800
'7:57:10.584',-0.067,-0.029,82.400,34.800
'7:57:10.592',-0.038,-0.010,78.400,34.400
'7:57:10.600',-0.067,-0.029,75.200,34.000
'7:57:10.608',-0.038,-0.010,72.000,33.600
'7:57:10.616',-0.067,-0.029,69.600,33.200
'7:57:10.624',-0.038,-0.010,68.000,32.800
'7:57:10.632',-0.067,-0.029,67.200,32.800
'7:57:10.640',-0.048,-0.010,66.400,32.800
'7:57:10.648',-0.077,-0.048,66.400,32.800
'7:57:10.656',-0.048,-0.029,66.400,32.400
'7:57:10.664',-0.077,-0.048,67.200,31.600
'7:57:10.672',-0.048,-0.010,68.800,30.800
'7:57:10.680',-0.077,-0.048,70.400,30.000
'7:57:10.688',-0.067,-0.010,72.000,28.800
'7:57:10.696',-0.077,-0.048,73.600,28.000
'7:57:10.704',-0.067,-0.010,76.000,27.600
'7:57:10.712',-0.048,-0.048,79.200,27.200
'7:57:10.720',-0.077,-0.010,81.600,26.800
'7:57:10.728',-0.048,-0.029,84.800,26.800
'7:57:10.736',-0.077,-0.029,88.000,27.200
'7:57:10.744',-0.048,-0.010,92.000,27.200
'7:57:10.752',-0.077,-0.029,96.000,27.600
'7:57:10.760',-0.048,-0.010,100.000,27.600
'7:57:10.768',-0.067,-0.029,104.000,28.000
'7:57:10.776',-0.019,0.000,108.000,28.000
'7:57:10.784',-0.038,0.000,111.200,28.400
'7:57:10.792',-0.010,0.000,114.400,28.400
'7:57:10.800',0.019,0.010,116.800,28.400
'7:57:10.808',0.038,0.029,118.400,28.400
'7:57:10.816',0.019,0.000,119.200,28.400
'7:57:10.824',0.029,0.010,119.200,28.800
'7:57:10.832',-0.010,0.000,118.400,28.800
'7:57:10.840',0.000,0.000,116.800,28.400
'7:57:10.848',-0.077,-0.029,115.200,28.000
'7:57:10.856',-0.067,-0.029,112.000,27.200
'7:57:10.864',-0.087,-0.067,109.600,26.400
'7:57:10.872',-0.077,-0.029,106.400,25.600
'7:57:10.880',-0.096,-0.067,102.400,25.200
'7:57:10.888',-0.067,-0.029,99.200,24.400
'7:57:10.896',-0.135,-0.106,96.000,24.000
'7:57:10.904',-0.173,-0.125,92.800,24.000
'7:57:10.912',-0.048,-0.087,90.400,24.000
'7:57:10.920',0.308,0.202,87.200,24.000
'7:57:10.928',0.750,0.567,84.800,24.000
'7:57:10.936',0.837,0.702,81.600,24.000
'7:57:10.944',0.269,0.346,79.200,24.400
'7:57:10.952',0.115,0.202,76.800,24.800
'7:57:10.960',0.010,0.029,74.400,25.600
'7:57:10.968',-0.019,-0.010,72.000,26.400
'7:57:10.976',-0.048,-0.048,69.600,26.800
'7:57:10.984',-0.067,-0.067,68.000,26.800
'7:57:10.992',-0.038,-0.029,65.600,26.400
