'Elapsed time','II','AVF','ABP','PAP'
'8:13:45.456',-0.048,-0.029,96.800,31.200
'8:13:45.464',-0.019,0.000,99.200,31.200
'8:13:45.472',0.010,0.000,101.600,31.200
'8:13:45.480',0.000,0.000,102.400,31.200
'8:13:45.488',0.019,0.010,103.200,31.200
'8:13:45.496',-0.019,0.000,102.400,31.200
'8:13:45.504',0.000,0.000,100.800,30.800
'8:13:45.512',-0.048,-0.029,100.000,30.400
'8:13:45.520',-0.067,-0.010,98.400,29.600
'8:13:45.528',-0.087,-0.048,96.000,28.800
'8:13:45.536',-0.067,-0.010,93.600,28.000
'8:13:45.544',-0.077,-0.029,91.200,27.200
'8:13:45.552',-0.087,-0.029,88.000,26.800
'8:13:45.560',-0.067,-0.087,85.600,26.800
'8:13:45.568',-0.163,-0.125,83.200,26.800
'8:13:45.576',0.029,-0.029,81.600,26.800
'8:13:45.584',0.471,0.308,79.200,27.200
'8:13:45.592',0.856,0.663,77.600,27.200
'8:13:45.600',0.644,0.683,75.200,27.600
'8:13:45.608',0.221,0.308,73.600,28.000
'8:13:45.616',0.077,0.163,71.200,28.800
'8:13:45.624',0.000,0.010,69.600,29.600
'8:13:45.632',-0.029,0.000,68.000,30.400
'8:13:45.640',-0.048,-0.029,66.400,30.800
'8:13:45.648',-0.067,-0.048,65.600,30.400
'8:13:45.656',-0.038,-0.029,64.000,30.000
'8:13:45.664',-0.067,-0.048,63.200,29.600
'8:13:45.672',-0.038,-0.029,61.600,30.000
'8:13:45.680',-0.048,-0.048,60.800,30.800
'8:13:45.688',-0.029,-0.029,60.000,32.400
'8:13:45.696',-0.048,-0.048,59.200,34.000
'8:13:45.704',-0.019,-0.029,58.400,35.200
'8:13:45.712',-0.048,-0.048,56.800,36.000
'8:13:45.720',-0.019,-0.029,54.400,36.000
'8:13:45.728',-0.029,-0.048,52.000,34.800
'8:13:45.736',-0.010,-0.010,51.200,32.400
'8:13:45.744',-0.019,-0.029,52.800,30.000
'8:13:45.752',0.010,-0.010,52.800,27.600
'8:13:45.760',-0.010,-0.029,52.800,26.400
'8:13:45.768',0.019,-0.010,53.600,26.400
'8:13:45.776',0.019,-0.029,53.600,27.600
'8:13:45.784',0.038,0.000,55.200,30.000
'8:13:45.792',0.029,-0.029,57.600,32.800
'8:13:45.800',0.058,0.000,62.400,35.600
'8:13:45.808',0.067,-0.010,69.600,38.000
'8:13:45.816',0.058,-0.029,74.400,39.200
'8:13:45.824',0.087,0.000,78.400,40.000
'8:13:45.832',0.077,0.000,83.200,40.000
'8:13:45.840',0.115,0.010,90.400,40.000
'8:13:45.848',0.106,0.029,96.000,39.600
'8:13:45.856',0.135,0.048,100.800,39.600
'8:13:45.864',0.077,0.029,104.800,38.800
'8:13:45.872',0.077,0.048,107.200,37.600
'8:13:45.880',0.010,0.000,108.800,36.400
'8:13:45.888',0.019,0.010,109.600,35.200
'8:13:45.896',-0.019,0.000,108.800,34.000
'8:13:45.904',-0.019,0.000,108.000,33.200
'8:13:45.912',-0.038,-0.010,105.600,32.400
'8:13:45.920',-0.019,0.000,101.600,32.000
'8:13:45.928',-0.038,-0.010,97.600,31.600
'8:13:45.936',-0.048,-0.010,93.600,31.600
'8:13:45.944',-0.038,-0.029,89.600,31.200
'8:13:45.952',-0.067,-0.010,84.800,31.600
'8:13:45.960',-0.048,-0.048,80.800,32.000
'8:13:45.968',-0.077,-0.010,76.800,32.800
'8:13:45.976',-0.048,-0.029,72.800,33.600
'8:13:45.984',-0.077,-0.029,69.600,34.800
'8:13:45.992',-0.048,-0.010,66.400,35.600
'8:13:46.000',-0.087,-0.048,64.000,36.400
'8:13:46.008',-0.077,-0.067,61.600,36.400
'8:13:46.016',-0.087,-0.029,60.000,35.600
'8:13:46.024',-0.067,-0.048,59.200,34.400
'8:13:46.032',-0.096,-0.067,58.400,32.800
'8:13:46.040',-0.077,-0.029,57.600,31.600
'8:13:46.048',-0.096,-0.067,57.600,30.000
'8:13:46.056',-0.077,-0.029,57.600,28.800
'8:13:46.064',-0.096,-0.048,58.400,27.600
'8:13:46.072',-0.077,-0.029,59.200,26.800
'8:13:46.080',-0.106,-0.067,60.800,26.800
'8:13:46.088',-0.087,-0.048,63.200,26.800
'8:13:46.096',-0.096,-0.067,65.600,27.200
'8:13:46.104',-0.077,-0.029,68.800,27.600
'8:13:46.112',-0.096,-0.067,72.800,28.400
'8:13:46.120',-0.077,-0.029,76.000,28.800
'8:13:46.128',-0.067,-0.048,80.000,28.800
'8:13:46.136',-0.087,-0.029,84.800,28.800
'8:13:46.144',-0.067,-0.029,88.800,28.800
'8:13:46.152',-0.019,0.000,92.800,28.800
'8:13:46.160',-0.038,0.000,96.000,28.800
'8:13:46.168',-0.019,-0.010,100.000,28.800
'8:13:46.176',0.019,0.010,102.400,28.800
'8:13:46.184',0.029,0.029,104.000,28.400
'8:13:46.192',0.038,0.010,104.800,28.400
'8:13:46.200',0.019,0.010,104.800,28.400
'8:13:46.208',0.010,0.000,104.800,28.400
'8:13:46.216',-0.010,0.000,103.200,28.400
'8:13:46.224',0.000,-0.010,101.600,28.000
'8:13:46.232',-0.067,-0.029,99.200,27.200
'8:13:46.240',-0.048,-0.010,96.800,26.400
'8:13:46.248',-0.087,-0.048,93.600,25.600
'8:13:46.256',-0.048,-0.010,91.200,24.800
'8:13:46.264',-0.087,-0.029,88.000,24.000
'8:13:46.272',-0.077,-0.029,84.800,23.200
'8:13:46.280',-0.154,-0.125,82.400,22.800
'8:13:46.288',0.077,-0.010,80.000,22.800
'8:13:46.296',0.490,0.288,76.800,22.800
'8:13:46.304',0.885,0.683,75.200,23.200
'8:13:46.312',0.606,0.587,72.800,23.200
'8:13:46.320',0.202,0.308,71.200,23.600
'8:13:46.328',0.029,0.106,69.600,24.000
'8:13:46.336',-0.010,0.010,67.200,24.400
'8:13:46.344',0.000,-0.029,65.600,24.400
'8:13:46.352',-0.067,-0.029,64.000,24.400
'8:13:46.360',-0.038,-0.029,63.200,24.000
'8:13:46.368',-0.077,-0.067,61.600,23.600
'8:13:46.376',-0.048,-0.048,60.000,24.000
'8:13:46.384',-0.077,-0.087,58.400,24.800
'8:13:46.392',-0.048,-0.029,57.600,26.000
'8:13:46.400',-0.067,-0.067,56.000,26.800
'8:13:46.408',-0.038,-0.029,55.200,27.200
'8:13:46.416',-0.067,-0.067,54.400,28.000
'8:13:46.424',-0.029,-0.029,53.600,28.000
'8:13:46.432',-0.048,-0.048,52.800,28.000
'8:13:46.440',-0.019,-0.029,52.000,26.800
'8:13:46.448',-0.038,-0.048,51.200,25.200
'8:13:46.456',-0.010,-0.029,50.400,23.200
'8:13:46.464',-0.019,-0.048,49.600,21.200
'8:13:46.472',0.010,-0.010,49.600,20.400
'8:13:46.480',-0.010,-0.048,48.800,20.800
'8:13:46.488',0.019,-0.010,48.800,22.000
'8:13:46.496',0.000,-0.048,49.600,23.600
'8:13:46.504',0.038,-0.010,51.200,26.000
'8:13:46.512',0.038,-0.029,53.600,28.000
'8:13:46.520',0.077,-0.010,56.800,30.000
'8:13:46.528',0.067,-0.029,60.800,31.200
'8:13:46.536',0.096,0.000,65.600,32.400
'8:13:46.544',0.106,0.000,70.400,32.800
'8:13:46.552',0.144,0.029,76.000,33.200
'8:13:46.560',0.154,0.029,81.600,32.800
'8:13:46.568',0.135,0.067,86.400,32.000
'8:13:46.576',0.096,0.029,92.000,31.200
'8:13:46.584',0.077,0.048,96.000,29.600
'8:13:46.592',0.029,0.010,100.000,28.400
'8:13:46.600',0.019,0.000,102.400,27.200
'8:13:46.608',-0.010,0.010,103.200,26.400
'8:13:46.616',-0.019,0.000,103.200,25.600
'8:13:46.624',-0.010,0.000,102.400,24.800
'8:13:46.632',-0.048,-0.010,100.000,25.200
'8:13:46.640',-0.019,0.000,97.600,26.000
'8:13:46.648',-0.038,-0.010,93.600,27.600
'8:13:46.656',-0.019,0.000,89.600,29.200
'8:13:46.664',-0.048,-0.029,85.600,30.800
'8:13:46.672',-0.029,0.000,80.800,31.600
'8:13:46.680',-0.048,-0.029,76.800,32.000
'8:13:46.688',-0.038,0.000,72.800,32.000
'8:13:46.696',-0.067,-0.029,68.800,31.600
'8:13:46.704',-0.038,0.000,65.600,30.800
'8:13:46.712',-0.067,-0.029,63.200,29.600
'8:13:46.720',-0.048,0.000,60.800,28.400
'8:13:46.728',-0.067,-0.029,58.400,27.200
'8:13:46.736',-0.048,-0.010,56.000,25.600
'8:13:46.744',-0.067,-0.029,55.200,24.000
'8:13:46.752',-0.048,-0.010,54.400,22.800
'8:13:46.760',-0.077,-0.029,53.600,21.600
'8:13:46.768',-0.067,-0.010,53.600,21.200
'8:13:46.776',-0.048,-0.029,54.400,20.800
'8:13:46.784',-0.087,-0.010,54.400,20.400
'8:13:46.792',-0.048,-0.029,56.000,20.800
'8:13:46.800',-0.077,-0.010,58.400,20.800
'8:13:46.808',-0.048,-0.029,60.800,21.200
'8:13:46.816',-0.067,-0.010,63.200,21.600
'8:13:46.824',-0.048,-0.029,66.400,22.000
'8:13:46.832',-0.077,-0.010,70.400,22.400
'8:13:46.840',-0.048,-0.029,73.600,22.800
'8:13:46.848',-0.067,-0.029,77.600,22.400
'8:13:46.856',-0.019,0.000,81.600,22.400
'8:13:46.864',-0.029,-0.010,85.600,22.400
'8:13:46.872',0.000,0.000,88.800,22.400
'8:13:46.880',-0.019,0.000,92.800,22.000
'8:13:46.888',0.058,0.029,95.200,22.000
'8:13:46.896',0.038,0.010,97.600,22.000
'8:13:46.904',0.058,0.029,98.400,22.000
'8:13:46.912',0.010,0.000,99.200,22.000
'8:13:46.920',0.000,0.000,99.200,22.000
'8:13:46.928',-0.048,-0.029,98.400,22.400
'8:13:46.936',-0.048,-0.010,96.800,22.400
'8:13:46.944',-0.087,-0.048,95.200,22.000
'8:13:46.952',-0.067,-0.029,92.800,21.600
'8:13:46.960',-0.087,-0.048,90.400,20.800
'8:13:46.968',-0.067,-0.029,88.000,19.600
'8:13:46.976',-0.087,-0.067,85.600,18.800
'8:13:46.984',-0.135,-0.106,82.400,18.400
'8:13:46.992',-0.154,-0.125,80.000,18.000
'8:13:47.000',0.077,0.000,77.600,17.600
'8:13:47.008',0.538,0.308,75.200,17.600
'8:13:47.016',0.817,0.587,73.600,18.000
'8:13:47.024',0.519,0.606,71.200,18.000
'8:13:47.032',0.154,0.269,69.600,18.400
'8:13:47.040',-0.019,0.067,68.000,18.800
'8:13:47.048',-0.067,0.000,65.600,19.200
'8:13:47.056',-0.029,-0.029,64.000,19.200
'8:13:47.064',-0.048,-0.029,63.200,19.200
'8:13:47.072',-0.038,-0.029,61.600,19.200
'8:13:47.080',-0.048,-0.048,60.000,19.200
'8:13:47.088',-0.029,-0.029,59.200,19.600
'8:13:47.096',-0.048,-0.048,57.600,20.400
'8:13:47.104',-0.038,-0.029,56.000,21.600
'8:13:47.112',-0.048,-0.048,55.200,23.200
'8:13:47.120',-0.019,-0.029,53.600,24.000
'8:13:47.128',-0.048,-0.048,52.800,24.400
'8:13:47.136',-0.019,-0.029,52.000,23.600
'8:13:47.144',-0.038,-0.048,50.400,22.400
'8:13:47.152',-0.010,-0.010,49.600,21.600
'8:13:47.160',-0.019,-0.029,48.800,20.800
'8:13:47.168',0.000,-0.029,48.000,20.400
'8:13:47.176',-0.010,-0.048,47.200,20.400
'8:13:47.184',0.010,-0.029,47.200,21.200
'8:13:47.192',0.019,-0.010,46.400,22.800
'8:13:47.200',0.010,-0.029,46.400,24.400
'8:13:47.208',0.038,-0.010,46.400,26.400
'8:13:47.216',0.058,-0.029,47.200,28.000
'8:13:47.224',0.067,-0.010,48.800,29.600
'8:13:47.232',0.058,-0.029,50.400,30.800
'8:13:47.240',0.106,0.000,53.600,32.000
'8:13:47.248',0.096,-0.010,57.600,32.800
'8:13:47.256',0.144,0.010,62.400,33.200
'8:13:47.264',0.144,0.000,67.200,33.600
'8:13:47.272',0.154,0.048,72.000,33.200
'8:13:47.280',0.115,0.029,76.800,32.800
'8:13:47.288',0.077,0.048,82.400,32.000
'8:13:47.296',0.019,0.000,87.200,30.800
'8:13:47.304',0.019,0.010,91.200,29.600
'8:13:47.312',-0.019,0.000,94.400,28.000
'8:13:47.320',-0.019,0.000,96.800,26.800
'8:13:47.328',-0.048,-0.010,98.400,25.600
'8:13:47.336',-0.029,0.000,98.400,24.400
'8:13:47.344',-0.067,-0.029,96.800,23.600
'8:13:47.352',-0.048,-0.010,95.200,23.600
'8:13:47.360',-0.048,-0.029,92.800,24.000
'8:13:47.368',-0.067,-0.010,88.800,25.200
'8:13:47.376',-0.048,-0.029,84.800,26.800
'8:13:47.384',-0.067,0.000,80.800,28.000
'8:13:47.392',-0.029,-0.010,76.000,28.800
'8:13:47.400',-0.010,0.000,72.000,29.600
'8:13:47.408',0.000,0.000,68.000,29.600
'8:13:47.416',-0.019,0.010,65.600,29.600
'8:13:47.424',0.077,0.000,62.400,28.800
'8:13:47.432',0.135,-0.010,60.000,27.600
'8:13:47.440',0.202,-0.029,57.600,26.400
'8:13:47.448',0.212,-0.067,55.200,24.800
'8:13:47.456',0.337,-0.029,53.600,23.200
'8:13:47.464',0.356,-0.163,52.800,22.000
'8:13:47.472',-0.067,-0.625,52.800,20.800
'8:13:47.480',-0.462,-0.904,52.800,20.000
'8:13:47.488',-0.548,-0.769,52.800,19.600
'8:13:47.496',-0.385,-0.462,53.600,19.600
'8:13:47.504',-0.163,-0.163,54.400,19.600
'8:13:47.512',-0.087,-0.029,56.000,20.000
'8:13:47.520',-0.010,0.048,58.400,20.400
'8:13:47.528',-0.019,0.067,60.800,20.800
'8:13:47.536',0.010,0.106,64.000,21.200
'8:13:47.544',0.000,0.067,67.200,20.800
'8:13:47.552',0.029,0.125,71.200,20.400
'8:13:47.560',0.019,0.106,75.200,20.000
'8:13:47.568',0.077,0.163,78.400,20.000
'8:13:47.576',0.067,0.144,82.400,20.400
'8:13:47.584',0.058,0.144,85.600,21.200
'8:13:47.592',0.144,0.202,88.800,22.000
'8:13:47.600',0.135,0.240,91.200,23.200
'8:13:47.608',0.173,0.250,92.000,23.600
'8:13:47.616',0.154,0.240,92.000,23.600
'8:13:47.624',0.173,0.269,92.000,22.800
'8:13:47.632',0.144,0.250,90.400,22.000
'8:13:47.640',0.163,0.308,88.800,20.800
'8:13:47.648',0.144,0.288,85.600,19.600
'8:13:47.656',0.173,0.346,82.400,18.000
'8:13:47.664',0.202,0.385,79.200,17.200
'8:13:47.672',0.221,0.404,76.000,16.400
'8:13:47.680',0.212,0.385,72.800,16.000
'8:13:47.688',0.240,0.423,69.600,16.000
'8:13:47.696',0.202,0.365,66.400,16.000
'8:13:47.704',0.183,0.308,63.200,16.400
'8:13:47.712',0.135,0.240,60.000,16.800
'8:13:47.720',0.096,0.163,57.600,17.600
'8:13:47.728',0.010,0.067,55.200,18.400
'8:13:47.736',-0.019,0.010,52.800,20.000
'8:13:47.744',-0.087,-0.029,51.200,21.200
'8:13:47.752',-0.106,-0.067,49.600,22.400
'8:13:47.760',-0.144,-0.087,48.000,22.800
'8:13:47.768',-0.135,-0.087,47.200,22.400
'8:13:47.776',-0.154,-0.125,45.600,21.600
'8:13:47.784',-0.163,-0.106,44.800,20.000
'8:13:47.792',-0.144,-0.125,44.000,18.400
'8:13:47.800',-0.154,-0.087,44.000,17.200
'8:13:47.808',-0.135,-0.125,43.200,16.800
'8:13:47.816',-0.163,-0.106,43.200,16.400
'8:13:47.824',-0.135,-0.125,42.400,16.800
'8:13:47.832',-0.154,-0.125,42.400,17.200
'8:13:47.840',-0.125,-0.087,42.400,18.000
'8:13:47.848',-0.154,-0.125,43.200,18.400
'8:13:47.856',-0.125,-0.087,43.200,18.800
'8:13:47.864',-0.144,-0.125,43.200,19.200
'8:13:47.872',-0.125,-0.087,44.000,19.200
'8:13:47.880',-0.135,-0.106,44.000,18.800
'8:13:47.888',-0.106,-0.087,44.800,18.800
'8:13:47.896',-0.135,-0.106,45.600,18.800
'8:13:47.904',-0.106,-0.087,46.400,18.400
'8:13:47.912',-0.125,-0.106,47.200,18.400
'8:13:47.920',-0.096,-0.087,48.800,18.400
'8:13:47.928',-0.106,-0.106,49.600,18.400
'8:13:47.936',-0.087,-0.067,51.200,18.400
'8:13:47.944',-0.106,-0.087,52.000,18.400
'8:13:47.952',-0.087,-0.048,54.400,18.400
'8:13:47.960',-0.106,-0.087,56.000,18.400
'8:13:47.968',-0.087,-0.048,58.400,18.400
'8:13:47.976',-0.096,-0.087,60.000,18.400
'8:13:47.984',-0.087,-0.048,62.400,18.400
'8:13:47.992',-0.096,-0.087,64.800,18.400
'8:13:48.000',-0.087,-0.048,67.200,18.400
'8:13:48.008',-0.077,-0.067,69.600,18.400
'8:13:48.016',-0.087,-0.048,72.800,18.400
'8:13:48.024',-0.067,-0.067,75.200,18.400
'8:13:48.032',-0.087,-0.087,77.600,18.400
'8:13:48.040',-0.067,-0.029,80.800,18.400
'8:13:48.048',-0.087,-0.067,82.400,18.400
'8:13:48.056',-0.067,-0.029,84.000,18.400
'8:13:48.064',-0.087,-0.067,85.600,18.400
'8:13:48.072',-0.067,-0.029,86.400,18.400
'8:13:48.080',-0.077,-0.067,87.200,18.400
'8:13:48.088',-0.067,-0.029,86.400,18.000
'8:13:48.096',-0.087,-0.067,85.600,17.600
'8:13:48.104',-0.048,-0.029,84.800,17.600
'8:13:48.112',-0.087,-0.067,84.000,17.200
'8:13:48.120',-0.048,-0.029,81.600,17.200
'8:13:48.128',-0.077,-0.067,79.200,17.200
'8:13:48.136',-0.048,-0.029,76.800,17.200
'8:13:48.144',-0.077,-0.067,74.400,17.200
'8:13:48.152',-0.067,-0.029,72.000,17.200
'8:13:48.160',-0.077,-0.048,69.600,17.200
'8:13:48.168',-0.048,-0.029,67.200,17.200
'8:13:48.176',-0.067,-0.048,64.800,17.200
'8:13:48.184',-0.048,-0.029,63.200,17.200
'8:13:48.192',-0.067,-0.048,60.800,17.600
'8:13:48.200',-0.048,-0.029,60.000,17.600
'8:13:48.208',-0.048,-0.048,58.400,17.600
'8:13:48.216',-0.067,-0.029,57.600,17.600
'8:13:48.224',-0.038,-0.010,56.800,17.200
'8:13:48.232',-0.067,-0.048,56.000,17.200
'8:13:48.240',-0.029,-0.010,55.200,17.200
'8:13:48.248',-0.067,-0.048,54.400,17.200
'8:13:48.256',-0.038,-0.010,54.400,17.200
'8:13:48.264',-0.067,-0.048,54.400,16.800
'8:13:48.272',-0.029,-0.010,54.400,16.800
'8:13:48.280',-0.048,-0.029,54.400,16.800
'8:13:48.288',-0.019,0.000,54.400,16.800
'8:13:48.296',-0.019,-0.010,54.400,16.800
'8:13:48.304',0.000,0.000,54.400,16.800
'8:13:48.312',0.019,0.000,54.400,16.800
'8:13:48.320',0.058,0.010,54.400,17.200
'8:13:48.328',0.038,0.000,54.400,17.600
'8:13:48.336',0.038,0.010,54.400,18.000
'8:13:48.344',0.000,0.000,54.400,18.400
'8:13:48.352',0.010,0.000,54.400,18.400
'8:13:48.360',-0.048,-0.029,54.400,18.400
'8:13:48.368',-0.067,-0.029,54.400,18.000
'8:13:48.376',-0.048,-0.048,55.200,17.200
'8:13:48.384',-0.087,-0.029,55.200,16.800
'8:13:48.392',-0.067,-0.067,55.200,16.400
'8:13:48.400',-0.087,-0.029,55.200,15.600
'8:13:48.408',-0.087,-0.125,55.200,15.200
'8:13:48.416',-0.173,-0.144,56.000,15.200
'8:13:48.424',-0.019,-0.087,56.000,14.800
'8:13:48.432',0.375,0.202,56.000,14.800
'8:13:48.440',0.750,0.490,56.000,14.800
'8:13:48.448',0.615,0.567,56.000,15.200
'8:13:48.456',0.240,0.327,56.000,15.200
'8:13:48.464',0.019,0.106,56.000,15.200
'8:13:48.472',-0.077,-0.010,56.000,16.000
'8:13:48.480',-0.087,-0.048,55.200,17.200
'8:13:48.488',-0.038,-0.029,55.200,19.200
'8:13:48.496',-0.067,-0.048,55.200,20.800
'8:13:48.504',-0.048,-0.029,54.400,22.000
'8:13:48.512',-0.067,-0.067,54.400,23.200
'8:13:48.520',-0.048,-0.029,53.600,24.000
'8:13:48.528',-0.067,-0.067,52.000,24.000
'8:13:48.536',-0.038,-0.029,51.200,23.200
'8:13:48.544',-0.067,-0.067,50.400,22.400
'8:13:48.552',-0.038,-0.029,49.600,22.000
'8:13:48.560',-0.048,-0.067,48.800,22.000
'8:13:48.568',-0.029,-0.029,47.200,22.000
'8:13:48.576',-0.038,-0.067,46.400,23.200
'8:13:48.584',-0.019,-0.029,45.600,24.400
'8:13:48.592',-0.010,-0.067,44.800,26.400
'8:13:48.600',-0.029,-0.029,44.800,28.400
'8:13:48.608',-0.010,-0.048,46.400,30.400
'8:13:48.616',-0.019,-0.029,48.800,32.400
'8:13:48.624',0.000,-0.029,52.800,34.000
'8:13:48.632',-0.010,-0.067,56.800,35.200
'8:13:48.640',0.019,-0.029,62.400,36.400
'8:13:48.648',0.010,-0.067,68.000,37.600
'8:13:48.656',0.038,-0.029,74.400,38.400
'8:13:48.664',0.029,-0.067,81.600,38.800
'8:13:48.672',0.077,-0.029,88.000,39.600
'8:13:48.680',0.096,-0.029,94.400,40.000
'8:13:48.688',0.135,0.000,99.200,40.400
'8:13:48.696',0.144,0.000,103.200,40.000
'8:13:48.704',0.163,0.029,105.600,39.600
'8:13:48.712',0.144,0.010,106.400,38.400
'8:13:48.720',0.135,0.048,105.600,36.800
'8:13:48.728',0.077,0.010,104.000,34.800
'8:13:48.736',0.058,0.029,100.000,32.800
'8:13:48.744',0.010,0.000,96.000,31.200
'8:13:48.752',0.000,0.000,91.200,29.600
'8:13:48.760',-0.029,-0.010,85.600,28.400
'8:13:48.768',-0.019,0.000,80.000,28.400
'8:13:48.776',-0.048,-0.010,75.200,28.400
'8:13:48.784',-0.029,0.000,70.400,28.800
'8:13:48.792',-0.048,-0.029,65.600,29.200
'8:13:48.800',-0.067,0.000,61.600,28.800
'8:13:48.808',-0.048,-0.029,57.600,28.800
'8:13:48.816',-0.067,-0.010,54.400,28.400
'8:13:48.824',-0.048,-0.029,52.000,28.400
'8:13:48.832',-0.067,-0.010,49.600,28.400
'8:13:48.840',-0.048,0.000,48.000,28.800
'8:13:48.848',-0.067,-0.029,46.400,29.200
'8:13:48.856',-0.048,-0.010,44.800,30.000
'8:13:48.864',-0.087,-0.029,44.000,30.000
'8:13:48.872',-0.067,-0.010,43.200,30.000
'8:13:48.880',-0.087,-0.029,43.200,29.200
'8:13:48.888',-0.067,-0.010,43.200,28.400
'8:13:48.896',-0.087,-0.048,43.200,26.800
'8:13:48.904',-0.077,-0.029,44.000,25.600
'8:13:48.912',-0.067,-0.048,44.800,24.400
'8:13:48.920',-0.087,-0.029,47.200,23.200
'8:13:48.928',-0.106,-0.067,48.800,22.400
'8:13:48.936',-0.087,-0.029,52.000,21.600
'8:13:48.944',-0.096,-0.067,54.400,21.200
'8:13:48.952',-0.077,-0.029,58.400,21.200
'8:13:48.960',-0.096,-0.048,61.600,21.200
'8:13:48.968',-0.077,-0.029,65.600,21.600
'8:13:48.976',-0.096,-0.067,70.400,22.400
'8:13:48.984',-0.077,-0.029,75.200,22.800
'8:13:48.992',-0.087,-0.048,80.000,23.200
