'Elapsed time','II','AVF','ABP','PAP'
'8:02:14.184',-0.077,-0.029,65.600,20.000
'8:02:14.192',-0.048,-0.048,64.800,20.400
'8:02:14.200',-0.038,-0.029,64.000,20.800
'8:02:14.208',-0.067,-0.067,63.200,20.800
'8:02:14.216',-0.077,-0.029,61.600,21.200
'8:02:14.224',-0.048,-0.029,60.800,22.400
'8:02:14.232',-0.067,-0.048,60.000,24.000
'8:02:14.240',-0.048,-0.029,58.400,25.600
'8:02:14.248',-0.067,-0.048,57.600,26.800
'8:02:14.256',-0.038,-0.029,56.000,27.600
'8:02:14.264',-0.048,-0.048,55.200,28.000
'8:02:14.272',-0.019,-0.029,53.600,27.600
'8:02:14.280',-0.048,-0.048,52.800,26.400
'8:02:14.288',-0.019,-0.029,52.000,24.800
'8:02:14.296',-0.038,-0.048,51.200,23.200
'8:02:14.304',0.000,-0.029,50.400,22.800
'8:02:14.312',-0.019,-0.048,49.600,24.000
'8:02:14.320',0.010,-0.010,50.400,26.000
'8:02:14.328',0.000,-0.029,52.000,28.800
'8:02:14.336',0.019,-0.010,56.000,32.000
'8:02:14.344',0.010,-0.029,60.000,34.800
'8:02:14.352',0.038,-0.010,65.600,38.000
'8:02:14.360',0.029,-0.029,72.800,40.400
'8:02:14.368',0.058,-0.010,80.000,42.000
'8:02:14.376',0.067,-0.029,88.000,42.800
'8:02:14.384',0.058,0.000,96.000,43.200
'8:02:14.392',0.106,0.000,103.200,43.200
'8:02:14.400',0.087,0.029,109.600,43.200
'8:02:14.408',0.125,0.010,115.200,42.800
'8:02:14.416',0.087,0.029,119.200,42.000
'8:02:14.424',0.058,0.010,121.600,40.800
'8:02:14.432',0.019,0.010,121.600,39.200
'8:02:14.440',0.029,0.000,120.800,37.200
'8:02:14.448',-0.019,0.000,118.400,35.200
'8:02:14.456',-0.019,0.000,114.400,33.600
'8:02:14.464',-0.048,-0.010,109.600,32.000
'8:02:14.472',-0.029,0.000,104.800,30.800
'8:02:14.480',-0.067,-0.029,100.000,30.400
'8:02:14.488',-0.029,0.000,94.400,30.400
'8:02:14.496',-0.067,-0.029,89.600,30.800
'8:02:14.504',-0.038,-0.010,84.800,31.200
'8:02:14.512',-0.067,-0.029,80.000,31.200
'8:02:14.520',-0.048,-0.010,76.000,31.600
'8:02:14.528',-0.067,-0.029,72.000,32.000
'8:02:14.536',-0.048,0.000,68.800,32.400
'8:02:14.544',-0.067,-0.029,66.400,32.800
'8:02:14.552',-0.048,-0.010,64.000,33.200
'8:02:14.560',-0.077,-0.029,62.400,34.000
'8:02:14.568',-0.048,-0.010,60.800,34.400
'8:02:14.576',-0.077,-0.029,60.800,34.800
'8:02:14.584',-0.067,-0.010,60.000,34.400
'8:02:14.592',-0.048,-0.029,60.800,33.200
'8:02:14.600',-0.077,-0.010,61.600,32.000
'8:02:14.608',-0.048,-0.029,63.200,30.400
'8:02:14.616',-0.067,-0.010,65.600,28.800
'8:02:14.624',-0.048,-0.029,68.000,27.600
'8:02:14.632',-0.077,-0.010,72.000,26.400
'8:02:14.640',-0.048,-0.029,75.200,25.600
'8:02:14.648',-0.077,-0.029,80.000,25.600
'8:02:14.656',-0.048,-0.010,84.800,25.600
'8:02:14.664',-0.067,-0.029,89.600,25.600
'8:02:14.672',-0.048,-0.010,95.200,26.000
'8:02:14.680',-0.067,-0.029,100.000,26.400
'8:02:14.688',-0.048,-0.010,104.800,26.400
'8:02:14.696',-0.067,-0.029,108.800,26.800
'8:02:14.704',-0.038,-0.010,112.000,27.200
'8:02:14.712',-0.048,0.000,114.400,27.200
'8:02:14.720',0.000,0.010,116.000,27.200
'8:02:14.728',-0.029,0.000,116.000,27.200
'8:02:14.736',0.019,0.010,115.200,27.200
'8:02:14.744',0.029,0.010,113.600,27.200
'8:02:14.752',0.038,0.029,112.000,27.200
'8:02:14.760',0.019,0.010,108.800,27.200
'8:02:14.768',0.019,0.010,105.600,27.200
'8:02:14.776',0.000,0.000,102.400,27.200
'8:02:14.784',-0.029,0.000,99.200,27.200
'8:02:14.792',-0.067,-0.029,95.200,26.800
'8:02:14.800',-0.048,-0.010,92.000,26.400
'8:02:14.808',-0.087,-0.048,88.800,25.600
'8:02:14.816',-0.067,-0.029,86.400,24.800
'8:02:14.824',-0.067,-0.010,84.000,24.000
'8:02:14.832',-0.087,-0.048,81.600,23.600
'8:02:14.840',-0.087,-0.125,79.200,23.200
'8:02:14.848',-0.173,-0.144,77.600,22.800
'8:02:14.856',0.087,0.000,76.000,22.400
'8:02:14.864',0.548,0.385,75.200,22.800
'8:02:14.872',0.846,0.702,73.600,22.800
'8:02:14.880',0.529,0.567,72.000,23.200
'8:02:14.888',0.212,0.308,71.200,23.600
'8:02:14.896',0.029,0.106,70.400,24.400
'8:02:14.904',-0.010,0.000,68.800,25.200
'8:02:14.912',-0.048,-0.029,68.000,25.600
'8:02:14.920',-0.038,-0.029,66.400,26.000
'8:02:14.928',-0.067,-0.048,65.600,26.000
'8:02:14.936',-0.048,-0.029,64.000,25.600
'8:02:14.944',-0.067,-0.048,62.400,26.000
'8:02:14.952',-0.048,-0.029,61.600,27.200
'8:02:14.960',-0.067,-0.048,60.000,28.800
'8:02:14.968',-0.038,-0.029,58.400,30.400
'8:02:14.976',-0.048,-0.048,57.600,32.000
'8:02:14.984',-0.038,-0.029,56.000,33.200
'8:02:14.992',-0.029,-0.067,55.200,33.200
'8:02:15.000',-0.048,-0.029,54.400,31.600
'8:02:15.008',-0.019,-0.048,53.600,29.200
'8:02:15.016',-0.048,-0.029,52.800,26.400
'8:02:15.024',-0.010,-0.048,52.800,24.800
'8:02:15.032',-0.029,-0.029,52.800,24.400
'8:02:15.040',0.000,-0.048,55.200,25.200
'8:02:15.048',-0.010,-0.029,59.200,27.200
'8:02:15.056',0.010,-0.048,64.800,30.000
'8:02:15.064',0.000,-0.029,72.000,32.800
'8:02:15.072',0.019,-0.029,80.000,35.600
'8:02:15.080',0.010,-0.048,88.800,38.400
'8:02:15.088',0.038,-0.010,98.400,40.400
'8:02:15.096',0.038,-0.029,107.200,41.600
'8:02:15.104',0.077,0.000,116.000,42.400
'8:02:15.112',0.058,-0.010,123.200,42.800
'8:02:15.120',0.106,0.010,128.800,42.800
'8:02:15.128',0.087,0.000,132.800,42.000
'8:02:15.136',0.106,0.029,134.400,40.800
'8:02:15.144',0.058,0.010,133.600,39.600
'8:02:15.152',0.038,0.029,131.200,37.600
'8:02:15.160',0.000,0.000,128.000,36.000
'8:02:15.168',0.000,0.000,123.200,34.400
'8:02:15.176',-0.029,-0.010,117.600,32.800
'8:02:15.184',-0.019,0.000,112.000,32.000
'8:02:15.192',-0.038,-0.010,106.400,31.600
'8:02:15.200',-0.019,0.000,100.800,31.600
'8:02:15.208',-0.038,-0.010,95.200,32.000
'8:02:15.216',-0.048,0.000,90.400,32.000
'8:02:15.224',-0.019,-0.029,85.600,32.400
'8:02:15.232',-0.048,-0.010,80.800,32.400
'8:02:15.240',-0.038,-0.029,76.800,32.400
'8:02:15.248',-0.067,-0.010,73.600,32.000
'8:02:15.256',-0.029,0.000,71.200,32.000
'8:02:15.264',-0.067,-0.029,68.800,32.000
'8:02:15.272',-0.038,-0.010,67.200,32.400
'8:02:15.280',-0.048,0.000,65.600,32.400
'8:02:15.288',0.000,0.000,64.800,32.400
'8:02:15.296',-0.019,0.000,64.800,32.400
'8:02:15.304',0.058,0.010,65.600,31.600
'8:02:15.312',0.106,0.000,66.400,30.800
'8:02:15.320',0.125,-0.029,68.000,29.200
'8:02:15.328',0.135,-0.106,69.600,28.000
'8:02:15.336',0.077,-0.163,72.800,26.800
'8:02:15.344',0.125,-0.240,76.000,26.000
'8:02:15.352',-0.087,-0.548,80.000,25.600
'8:02:15.360',-0.481,-0.885,84.800,24.800
'8:02:15.368',-0.625,-0.923,89.600,24.800
'8:02:15.376',-0.529,-0.625,95.200,24.800
'8:02:15.384',-0.250,-0.269,100.000,24.800
'8:02:15.392',-0.106,-0.087,105.600,25.200
'8:02:15.400',0.000,0.048,110.400,25.600
'8:02:15.408',0.019,0.067,114.400,26.000
'8:02:15.416',0.038,0.106,117.600,25.600
'8:02:15.424',0.058,0.106,120.000,25.200
'8:02:15.432',0.096,0.183,121.600,24.400
'8:02:15.440',0.106,0.163,120.800,23.600
'8:02:15.448',0.077,0.144,120.000,23.200
'8:02:15.456',0.144,0.202,117.600,23.200
'8:02:15.464',0.173,0.240,113.600,23.600
'8:02:15.472',0.183,0.240,109.600,24.800
'8:02:15.480',0.173,0.240,105.600,26.000
'8:02:15.488',0.183,0.250,100.800,26.400
'8:02:15.496',0.154,0.240,96.000,26.800
'8:02:15.504',0.163,0.250,91.200,26.400
'8:02:15.512',0.125,0.240,86.400,25.600
'8:02:15.520',0.173,0.269,82.400,24.400
'8:02:15.528',0.163,0.308,77.600,23.200
'8:02:15.536',0.231,0.365,74.400,22.400
'8:02:15.544',0.250,0.385,70.400,21.600
'8:02:15.552',0.279,0.442,67.200,20.800
'8:02:15.560',0.269,0.442,64.800,20.800
'8:02:15.568',0.298,0.442,61.600,20.800
'8:02:15.576',0.269,0.404,59.200,20.800
'8:02:15.584',0.250,0.385,57.600,20.800
'8:02:15.592',0.192,0.288,56.000,20.800
'8:02:15.600',0.154,0.240,54.400,20.800
'8:02:15.608',0.077,0.125,52.800,21.200
'8:02:15.616',0.019,0.067,52.000,21.200
'8:02:15.624',-0.038,0.000,51.200,21.600
'8:02:15.632',-0.067,-0.029,50.400,21.600
'8:02:15.640',-0.106,-0.087,50.400,21.600
'8:02:15.648',-0.125,-0.087,49.600,21.600
'8:02:15.656',-0.106,-0.106,49.600,21.200
'8:02:15.664',-0.144,-0.125,49.600,21.200
'8:02:15.672',-0.125,-0.106,50.400,20.800
'8:02:15.680',-0.154,-0.125,50.400,20.800
'8:02:15.688',-0.125,-0.106,51.200,20.800
'8:02:15.696',-0.154,-0.125,52.000,20.800
'8:02:15.704',-0.125,-0.106,52.000,20.800
'8:02:15.712',-0.144,-0.125,53.600,20.800
'8:02:15.720',-0.125,-0.087,54.400,20.800
'8:02:15.728',-0.135,-0.125,55.200,20.800
'8:02:15.736',-0.106,-0.087,56.800,20.800
'8:02:15.744',-0.135,-0.125,57.600,20.800
'8:02:15.752',-0.096,-0.087,59.200,20.800
'8:02:15.760',-0.125,-0.106,60.800,20.800
'8:02:15.768',-0.096,-0.087,62.400,20.400
'8:02:15.776',-0.106,-0.106,63.200,20.400
'8:02:15.784',-0.087,-0.087,64.800,20.000
'8:02:15.792',-0.106,-0.087,66.400,20.000
'8:02:15.800',-0.087,-0.067,68.000,19.600
'8:02:15.808',-0.106,-0.087,69.600,20.000
'8:02:15.816',-0.087,-0.067,71.200,20.000
'8:02:15.824',-0.087,-0.106,72.800,20.000
'8:02:15.832',-0.106,-0.048,74.400,20.000
'8:02:15.840',-0.077,-0.087,76.000,20.000
'8:02:15.848',-0.096,-0.087,77.600,19.600
'8:02:15.856',-0.067,-0.048,79.200,19.600
'8:02:15.864',-0.087,-0.087,81.600,19.200
'8:02:15.872',-0.067,-0.048,83.200,19.200
'8:02:15.880',-0.087,-0.067,84.800,18.800
'8:02:15.888',-0.067,-0.048,87.200,18.800
'8:02:15.896',-0.087,-0.067,88.800,18.400
'8:02:15.904',-0.067,-0.029,90.400,18.400
'8:02:15.912',-0.087,-0.067,92.000,18.400
'8:02:15.920',-0.048,-0.029,92.800,18.400
'8:02:15.928',-0.077,-0.067,93.600,18.400
'8:02:15.936',-0.048,-0.029,93.600,18.800
'8:02:15.944',-0.087,-0.067,93.600,18.800
'8:02:15.952',-0.048,-0.029,92.800,18.800
'8:02:15.960',-0.067,-0.048,91.200,18.800
'8:02:15.968',-0.048,-0.029,89.600,18.400
'8:02:15.976',-0.067,-0.048,88.000,18.400
'8:02:15.984',-0.048,-0.029,85.600,18.000
'8:02:15.992',-0.067,-0.048,83.200,18.000
'8:02:16.000',-0.048,-0.029,80.800,17.600
'8:02:16.008',-0.067,-0.048,78.400,17.600
'8:02:16.016',-0.048,-0.029,76.000,17.200
'8:02:16.024',-0.038,-0.048,73.600,16.800
'8:02:16.032',-0.067,-0.029,72.000,16.800
'8:02:16.040',-0.038,-0.048,69.600,16.400
'8:02:16.048',-0.067,-0.029,68.000,16.400
'8:02:16.056',-0.029,-0.010,66.400,16.400
'8:02:16.064',-0.048,-0.048,65.600,16.800
'8:02:16.072',-0.019,-0.010,64.000,16.800
'8:02:16.080',-0.048,-0.048,63.200,16.800
'8:02:16.088',-0.029,-0.029,62.400,16.800
'8:02:16.096',-0.048,-0.029,62.400,16.800
'8:02:16.104',-0.019,-0.010,61.600,16.800
'8:02:16.112',-0.048,-0.029,61.600,16.800
'8:02:16.120',-0.019,-0.010,61.600,16.800
'8:02:16.128',-0.048,-0.029,61.600,16.800
'8:02:16.136',-0.019,-0.010,61.600,16.800
'8:02:16.144',-0.038,-0.029,62.400,16.400
'8:02:16.152',0.010,0.000,62.400,16.400
'8:02:16.160',0.000,0.000,62.400,16.400
'8:02:16.168',0.010,0.000,63.200,16.400
'8:02:16.176',0.019,0.000,63.200,16.400
'8:02:16.184',0.067,0.029,63.200,16.400
'8:02:16.192',0.077,0.010,64.000,16.400
'8:02:16.200',0.058,0.029,64.000,16.800
'8:02:16.208',0.058,0.000,64.000,17.200
'8:02:16.216',0.019,0.010,64.000,17.600
'8:02:16.224',0.029,-0.010,64.800,17.600
'8:02:16.232',-0.019,-0.010,64.800,17.200
'8:02:16.240',-0.048,-0.048,64.800,16.800
'8:02:16.248',-0.067,-0.029,64.800,16.000
'8:02:16.256',-0.048,-0.048,64.800,15.200
'8:02:16.264',-0.067,-0.029,64.800,14.400
'8:02:16.272',-0.048,-0.048,64.800,14.000
'8:02:16.280',-0.154,-0.125,64.800,13.600
'8:02:16.288',-0.096,-0.106,64.800,13.200
'8:02:16.296',0.096,0.000,64.800,13.200
'8:02:16.304',0.567,0.346,64.800,13.200
'8:02:16.312',0.779,0.587,64.800,13.200
'8:02:16.320',0.490,0.606,64.800,13.600
'8:02:16.328',0.144,0.240,64.000,14.000
'8:02:16.336',-0.010,0.029,64.000,14.800
'8:02:16.344',-0.077,-0.048,63.200,15.600
'8:02:16.352',-0.019,-0.010,62.400,16.400
'8:02:16.360',-0.048,-0.048,61.600,17.200
'8:02:16.368',-0.019,-0.029,60.800,18.800
'8:02:16.376',-0.048,-0.048,59.200,20.400
'8:02:16.384',-0.019,-0.029,58.400,22.400
'8:02:16.392',-0.048,-0.048,56.800,23.600
'8:02:16.400',-0.019,-0.029,55.200,23.600
'8:02:16.408',-0.029,-0.048,53.600,22.000
'8:02:16.416',-0.038,-0.029,52.000,20.000
'8:02:16.424',-0.010,-0.048,51.200,18.400
'8:02:16.432',-0.029,-0.029,49.600,18.800
'8:02:16.440',-0.010,-0.048,48.800,20.000
'8:02:16.448',-0.029,-0.029,47.200,22.000
'8:02:16.456',0.000,-0.048,47.200,24.400
'8:02:16.464',-0.019,-0.029,49.600,26.400
'8:02:16.472',0.010,-0.010,53.600,28.400
'8:02:16.480',-0.019,-0.048,60.000,30.000
'8:02:16.488',0.019,-0.029,68.000,31.200
'8:02:16.496',0.000,-0.048,76.800,32.000
'8:02:16.504',0.019,-0.029,85.600,32.000
'8:02:16.512',0.010,-0.048,96.000,32.400
'8:02:16.520',0.038,-0.029,106.400,32.400
'8:02:16.528',0.029,-0.048,115.200,32.800
'8:02:16.536',0.077,-0.010,123.200,33.600
'8:02:16.544',0.087,-0.029,128.800,34.400
'8:02:16.552',0.125,0.000,132.000,35.200
'8:02:16.560',0.125,0.000,132.800,36.000
'8:02:16.568',0.173,0.029,131.200,36.000
'8:02:16.576',0.154,0.029,128.000,35.600
'8:02:16.584',0.173,0.067,123.200,35.200
'8:02:16.592',0.115,0.029,116.800,34.000
'8:02:16.600',0.096,0.048,110.400,32.800
'8:02:16.608',0.038,0.010,104.000,31.200
'8:02:16.616',0.038,0.010,97.600,29.600
'8:02:16.624',0.000,0.000,91.200,28.400
'8:02:16.632',0.010,0.000,85.600,27.600
'8:02:16.640',-0.010,0.000,80.000,27.200
'8:02:16.648',-0.019,-0.010,75.200,27.200
'8:02:16.656',0.000,0.000,71.200,26.800
'8:02:16.664',-0.019,-0.010,67.200,26.400
'8:02:16.672',-0.019,0.000,64.000,26.400
'8:02:16.680',-0.048,-0.029,61.600,26.400
'8:02:16.688',-0.019,0.000,60.000,26.800
'8:02:16.696',-0.048,-0.029,58.400,27.200
'8:02:16.704',-0.019,0.000,57.600,28.000
'8:02:16.712',-0.048,-0.029,56.800,28.800
'8:02:16.720',-0.029,-0.010,57.600,29.200
'8:02:16.728',-0.067,-0.029,57.600,29.200
'8:02:16.736',-0.038,-0.010,59.200,28.800
'8:02:16.744',-0.067,-0.029,60.800,27.600
'8:02:16.752',-0.048,-0.010,62.400,26.000
'8:02:16.760',-0.067,-0.029,64.800,24.400
'8:02:16.768',-0.048,-0.010,68.000,22.800
'8:02:16.776',-0.067,-0.048,70.400,21.600
'8:02:16.784',-0.067,-0.029,74.400,20.800
'8:02:16.792',-0.077,-0.029,77.600,20.400
'8:02:16.800',-0.048,-0.029,81.600,20.000
'8:02:16.808',-0.087,-0.048,86.400,19.600
'8:02:16.816',-0.048,-0.029,90.400,20.000
'8:02:16.824',-0.067,-0.029,95.200,20.000
'8:02:16.832',-0.048,-0.010,100.000,20.400
'8:02:16.840',-0.048,-0.029,104.000,20.800
'8:02:16.848',-0.067,-0.029,108.000,21.200
'8:02:16.856',-0.048,-0.029,112.000,21.600
'8:02:16.864',-0.067,0.000,115.200,22.000
'8:02:16.872',-0.010,0.000,117.600,22.000
'8:02:16.880',-0.019,0.000,118.400,22.000
'8:02:16.888',0.000,0.000,119.200,22.000
'8:02:16.896',0.029,0.010,118.400,21.600
'8:02:16.904',0.058,0.029,116.000,21.600
'8:02:16.912',0.038,0.010,113.600,21.200
'8:02:16.920',0.038,0.029,111.200,20.800
'8:02:16.928',0.000,0.000,107.200,20.800
'8:02:16.936',-0.019,0.000,104.000,20.800
'8:02:16.944',-0.067,-0.029,100.000,20.800
'8:02:16.952',-0.048,-0.010,96.800,20.400
'8:02:16.960',-0.087,-0.048,92.800,20.000
'8:02:16.968',-0.077,-0.029,89.600,19.200
'8:02:16.976',-0.087,-0.048,86.400,18.400
'8:02:16.984',-0.067,-0.029,84.000,17.600
'8:02:16.992',-0.125,-0.087,81.600,16.800
'8:02:17.000',-0.163,-0.125,80.000,16.400
'8:02:17.008',-0.077,-0.106,77.600,16.400
'8:02:17.016',0.240,0.106,76.800,16.400
'8:02:17.024',0.683,0.442,75.200,16.400
'8:02:17.032',0.750,0.567,74.400,16.800
'8:02:17.040',0.279,0.365,72.800,16.800
'8:02:17.048',0.067,0.163,72.000,17.200
'8:02:17.056',-0.067,0.000,71.200,18.000
'8:02:17.064',-0.087,-0.048,70.400,18.400
'8:02:17.072',-0.048,-0.029,68.800,18.800
'8:02:17.080',-0.067,-0.048,68.000,18.400
'8:02:17.088',-0.048,-0.029,67.200,18.000
'8:02:17.096',-0.067,-0.048,65.600,18.400
'8:02:17.104',-0.038,-0.029,64.000,19.600
'8:02:17.112',-0.048,-0.048,62.400,21.200
'8:02:17.120',-0.029,-0.029,61.600,22.800
'8:02:17.128',-0.048,-0.048,60.000,24.000
'8:02:17.136',-0.019,-0.010,58.400,24.000
'8:02:17.144',-0.048,-0.048,56.800,23.200
'8:02:17.152',-0.019,-0.029,56.000,22.400
'8:02:17.160',-0.038,-0.048,54.400,21.600
'8:02:17.168',-0.010,-0.029,53.600,21.200
'8:02:17.176',-0.029,-0.048,52.800,21.200
'8:02:17.184',0.000,-0.010,52.000,21.600
'8:02:17.192',-0.019,-0.048,52.000,22.800
'8:02:17.200',0.000,-0.029,52.800,24.800
'8:02:17.208',0.010,-0.029,55.200,26.800
'8:02:17.216',0.000,-0.010,59.200,28.800
'8:02:17.224',0.029,-0.029,64.000,30.400
'8:02:17.232',0.019,-0.010,70.400,32.000
'8:02:17.240',0.058,-0.029,77.600,33.600
'8:02:17.248',0.038,0.000,86.400,34.800
'8:02:17.256',0.077,-0.029,94.400,36.000
'8:02:17.264',0.077,0.000,103.200,36.800
'8:02:17.272',0.125,0.000,111.200,37.200
'8:02:17.280',0.115,0.029,117.600,37.200
'8:02:17.288',0.144,0.029,123.200,36.800
'8:02:17.296',0.077,0.010,126.400,35.600
'8:02:17.304',0.038,0.029,128.000,34.400
'8:02:17.312',0.000,0.000,127.200,32.800
'8:02:17.320',-0.019,0.000,124.800,31.200
'8:02:17.328',-0.038,-0.010,121.600,29.200
'8:02:17.336',-0.029,0.000,116.800,27.600
'8:02:17.344',-0.067,-0.029,112.000,26.000
'8:02:17.352',-0.048,-0.010,106.400,25.600
'8:02:17.360',-0.067,-0.029,100.000,25.200
'8:02:17.368',-0.048,-0.010,94.400,25.200
'8:02:17.376',-0.067,-0.029,88.800,25.600
'8:02:17.384',-0.048,-0.010,84.000,25.200
'8:02:17.392',-0.067,-0.029,79.200,25.600
'8:02:17.400',-0.048,-0.010,75.200,26.000
'8:02:17.408',-0.077,-0.029,72.000,26.400
'8:02:17.416',-0.048,-0.048,68.800,26.800
'8:02:17.424',-0.077,-0.029,66.400,28.000
'8:02:17.432',-0.067,-0.029,64.800,28.400
'8:02:17.440',-0.077,-0.029,63.200,29.200
'8:02:17.448',-0.087,-0.048,62.400,29.200
'8:02:17.456',-0.067,-0.029,62.400,28.400
'8:02:17.464',-0.087,-0.048,62.400,26.800
'8:02:17.472',-0.067,-0.029,63.200,25.200
'8:02:17.480',-0.087,-0.048,64.800,23.600
'8:02:17.488',-0.067,-0.029,66.400,22.000
'8:02:17.496',-0.087,-0.048,68.800,20.800
'8:02:17.504',-0.067,-0.029,72.000,20.000
'8:02:17.512',-0.087,-0.048,75.200,19.600
'8:02:17.520',-0.067,-0.029,79.200,19.600
'8:02:17.528',-0.087,-0.048,84.000,19.600
'8:02:17.536',-0.067,-0.029,88.800,20.000
'8:02:17.544',-0.087,-0.048,93.600,20.400
'8:02:17.552',-0.067,-0.029,99.200,20.800
'8:02:17.560',-0.087,-0.048,104.000,20.800
'8:02:17.568',-0.048,-0.010,108.800,20.800
'8:02:17.576',-0.048,-0.029,113.600,20.800
'8:02:17.584',-0.019,0.000,116.800,20.800
'8:02:17.592',-0.048,-0.029,119.200,21.200
'8:02:17.600',0.010,0.000,120.800,21.200
'8:02:17.608',0.019,0.010,120.800,21.200
'8:02:17.616',0.038,0.029,120.000,21.200
'8:02:17.624',0.019,0.000,117.600,21.200
'8:02:17.632',0.019,0.010,115.200,20.800
'8:02:17.640',-0.019,0.000,112.000,20.800
'8:02:17.648',-0.029,-0.010,108.800,20.800
'8:02:17.656',-0.077,-0.048,104.800,20.400
'8:02:17.664',-0.067,-0.029,100.800,20.000
'8:02:17.672',-0.087,-0.048,96.800,19.200
'8:02:17.680',-0.096,-0.067,93.600,18.800
'8:02:17.688',-0.077,-0.029,90.400,18.000
'8:02:17.696',-0.096,-0.067,88.000,17.200
'8:02:17.704',-0.087,-0.029,84.800,16.800
'8:02:17.712',-0.192,-0.144,83.200,16.400
'8:02:17.720',-0.038,-0.087,80.800,16.400
'8:02:17.728',0.337,0.183,79.200,16.000
'8:02:17.736',0.740,0.510,76.800,16.000
'8:02:17.744',0.750,0.567,75.200,16.000
'8:02:17.752',0.250,0.346,74.400,16.400
'8:02:17.760',0.029,0.125,72.000,17.200
'8:02:17.768',-0.048,0.000,70.400,17.600
'8:02:17.776',-0.077,-0.048,69.600,18.400
'8:02:17.784',-0.048,-0.029,68.000,18.800
'8:02:17.792',-0.067,-0.048,66.400,18.800
'8:02:17.800',-0.048,-0.029,64.800,18.800
'8:02:17.808',-0.067,-0.048,63.200,20.000
'8:02:17.816',-0.038,-0.029,61.600,21.600
'8:02:17.824',-0.067,-0.048,60.000,23.200
'8:02:17.832',-0.038,-0.029,58.400,25.200
'8:02:17.840',-0.067,-0.048,57.600,26.400
'8:02:17.848',-0.038,-0.029,56.000,26.800
'8:02:17.856',-0.029,-0.048,55.200,26.000
'8:02:17.864',-0.048,-0.029,54.400,24.400
'8:02:17.872',-0.029,-0.048,53.600,22.400
'8:02:17.880',-0.048,-0.029,52.800,20.800
'8:02:17.888',-0.019,-0.048,52.800,20.000
'8:02:17.896',-0.029,-0.029,52.800,20.800
'8:02:17.904',-0.010,-0.029,53.600,22.400
'8:02:17.912',-0.019,-0.048,56.800,24.800
'8:02:17.920',0.000,-0.029,61.600,27.200
'8:02:17.928',0.000,-0.048,67.200,30.400
'8:02:17.936',0.029,-0.029,75.200,32.800
'8:02:17.944',0.019,-0.048,84.000,35.200
'8:02:17.952',0.058,-0.010,93.600,37.200
'8:02:17.960',0.058,-0.029,103.200,38.400
'8:02:17.968',0.087,0.000,112.800,39.200
'8:02:17.976',0.077,-0.010,121.600,39.600
'8:02:17.984',0.125,0.010,128.800,39.600
'8:02:17.992',0.106,0.000,133.600,39.600
