'Elapsed time','II','AVF','ABP','PAP'
'7:46:14.224',0.058,0.029,116.000,23.200
'7:46:14.232',0.038,0.010,113.600,23.200
'7:46:14.240',0.058,0.029,111.200,23.200
'7:46:14.248',0.010,0.000,107.200,23.600
'7:46:14.256',0.019,0.010,104.000,23.600
'7:46:14.264',-0.038,-0.010,100.800,23.600
'7:46:14.272',-0.048,0.000,96.800,22.800
'7:46:14.280',-0.087,-0.048,92.800,21.600
'7:46:14.288',-0.067,-0.029,89.600,20.800
'7:46:14.296',-0.087,-0.048,86.400,19.600
'7:46:14.304',-0.067,-0.029,84.000,18.800
'7:46:14.312',-0.087,-0.048,81.600,18.000
'7:46:14.320',-0.087,-0.029,79.200,17.600
'7:46:14.328',-0.173,-0.144,76.800,17.200
'7:46:14.336',-0.067,-0.087,75.200,17.200
'7:46:14.344',0.202,0.067,73.600,17.200
'7:46:14.352',0.683,0.490,72.000,17.600
'7:46:14.360',0.788,0.625,71.200,18.000
'7:46:14.368',0.308,0.404,69.600,18.400
'7:46:14.376',0.077,0.183,68.800,19.200
'7:46:14.384',-0.048,0.010,67.200,19.600
'7:46:14.392',-0.067,-0.048,66.400,20.000
'7:46:14.400',-0.048,-0.029,64.800,20.000
'7:46:14.408',-0.048,-0.048,64.000,20.000
'7:46:14.416',-0.067,-0.029,62.400,20.000
'7:46:14.424',-0.048,-0.048,60.800,20.400
'7:46:14.432',-0.067,-0.029,59.200,22.000
'7:46:14.440',-0.038,-0.029,57.600,23.600
'7:46:14.448',-0.067,-0.048,56.000,25.200
'7:46:14.456',-0.019,-0.010,55.200,26.800
'7:46:14.464',-0.048,-0.048,53.600,28.000
'7:46:14.472',-0.019,-0.029,52.000,28.000
'7:46:14.480',-0.038,-0.048,51.200,26.800
'7:46:14.488',-0.019,-0.029,50.400,24.800
'7:46:14.496',-0.029,-0.048,49.600,23.200
'7:46:14.504',-0.010,-0.029,48.800,22.000
'7:46:14.512',-0.019,-0.048,49.600,21.600
'7:46:14.520',0.000,-0.010,51.200,22.400
'7:46:14.528',-0.010,-0.048,55.200,24.000
'7:46:14.536',0.010,-0.010,60.800,26.000
'7:46:14.544',0.000,-0.048,68.000,28.400
'7:46:14.552',0.019,-0.029,76.000,30.800
'7:46:14.560',0.029,-0.048,85.600,33.200
'7:46:14.568',0.019,-0.029,94.400,34.800
'7:46:14.576',0.058,-0.010,104.000,36.400
'7:46:14.584',0.038,-0.048,112.800,37.600
'7:46:14.592',0.077,0.000,120.000,38.400
'7:46:14.600',0.067,-0.010,126.400,38.400
'7:46:14.608',0.115,0.010,130.400,38.400
'7:46:14.616',0.096,0.029,132.000,38.000
'7:46:14.624',0.106,0.048,132.000,36.800
'7:46:14.632',0.038,0.010,130.400,35.200
'7:46:14.640',0.058,0.029,127.200,33.600
'7:46:14.648',-0.010,0.000,123.200,31.600
'7:46:14.656',0.000,0.000,118.400,30.000
'7:46:14.664',-0.029,0.000,112.800,28.000
'7:46:14.672',-0.019,0.000,107.200,26.000
'7:46:14.680',-0.038,-0.010,101.600,25.200
'7:46:14.688',-0.019,0.000,96.000,24.800
'7:46:14.696',-0.048,-0.010,90.400,24.800
'7:46:14.704',-0.019,0.000,85.600,26.000
'7:46:14.712',-0.048,-0.010,80.800,27.200
'7:46:14.720',-0.029,0.000,76.000,28.800
'7:46:14.728',-0.067,-0.029,72.800,30.000
'7:46:14.736',-0.038,0.000,69.600,31.200
'7:46:14.744',-0.048,-0.029,66.400,32.000
'7:46:14.752',-0.019,0.000,64.800,32.400
'7:46:14.760',-0.029,0.000,63.200,32.400
'7:46:14.768',-0.010,0.010,62.400,31.600
'7:46:14.776',0.000,0.000,61.600,30.400
'7:46:14.784',0.067,0.010,61.600,28.400
'7:46:14.792',0.115,0.000,62.400,26.400
'7:46:14.800',0.087,-0.029,64.000,24.800
'7:46:14.808',0.154,-0.106,65.600,23.200
'7:46:14.816',0.115,-0.144,67.200,22.000
'7:46:14.824',0.202,-0.087,70.400,21.200
'7:46:14.832',-0.077,-0.548,73.600,20.400
'7:46:14.840',-0.452,-0.904,77.600,20.400
'7:46:14.848',-0.615,-0.942,81.600,20.800
'7:46:14.856',-0.481,-0.606,86.400,21.200
'7:46:14.864',-0.260,-0.288,91.200,21.600
'7:46:14.872',-0.096,-0.087,96.800,22.000
'7:46:14.880',-0.029,0.029,101.600,22.400
'7:46:14.888',0.029,0.087,106.400,22.400
'7:46:14.896',0.019,0.106,110.400,22.000
'7:46:14.904',0.077,0.144,114.400,21.200
'7:46:14.912',0.077,0.144,116.800,20.400
'7:46:14.920',0.096,0.163,117.600,19.600
'7:46:14.928',0.125,0.202,117.600,20.000
'7:46:14.936',0.173,0.240,116.000,20.800
'7:46:14.944',0.183,0.202,113.600,21.600
'7:46:14.952',0.154,0.240,110.400,22.400
'7:46:14.960',0.173,0.202,106.400,22.400
'7:46:14.968',0.125,0.240,101.600,22.400
'7:46:14.976',0.144,0.221,96.800,22.000
'7:46:14.984',0.087,0.202,91.200,21.600
'7:46:14.992',0.115,0.240,86.400,21.200
'7:46:15.000',0.106,0.269,81.600,20.400
'7:46:15.008',0.154,0.308,76.800,19.600
'7:46:15.016',0.192,0.365,72.800,19.200
'7:46:15.024',0.221,0.404,68.800,18.800
'7:46:15.032',0.250,0.385,64.800,18.800
'7:46:15.040',0.269,0.442,61.600,19.200
'7:46:15.048',0.250,0.442,58.400,20.000
'7:46:15.056',0.260,0.404,56.000,20.400
'7:46:15.064',0.202,0.346,53.600,20.400
'7:46:15.072',0.183,0.288,51.200,20.800
'7:46:15.080',0.106,0.202,49.600,20.800
'7:46:15.088',0.058,0.106,48.000,20.800
'7:46:15.096',-0.019,0.010,47.200,20.800
'7:46:15.104',-0.048,0.000,46.400,20.800
'7:46:15.112',-0.106,-0.067,45.600,20.800
'7:46:15.120',-0.106,-0.067,45.600,20.800
'7:46:15.128',-0.135,-0.106,44.800,20.400
'7:46:15.136',-0.125,-0.087,44.800,20.000
'7:46:15.144',-0.154,-0.125,44.800,19.200
'7:46:15.152',-0.125,-0.087,44.800,18.400
'7:46:15.160',-0.144,-0.125,45.600,17.600
'7:46:15.168',-0.125,-0.106,45.600,17.600
'7:46:15.176',-0.135,-0.125,46.400,17.600
'7:46:15.184',-0.144,-0.087,47.200,18.000
'7:46:15.192',-0.106,-0.125,48.000,18.400
'7:46:15.200',-0.144,-0.087,48.800,18.800
'7:46:15.208',-0.106,-0.106,50.400,18.800
'7:46:15.216',-0.135,-0.125,51.200,19.200
'7:46:15.224',-0.106,-0.087,52.800,19.600
'7:46:15.232',-0.125,-0.106,54.400,20.000
'7:46:15.240',-0.096,-0.087,56.000,20.000
'7:46:15.248',-0.125,-0.106,57.600,20.000
'7:46:15.256',-0.096,-0.087,59.200,20.000
'7:46:15.264',-0.125,-0.106,60.800,19.600
'7:46:15.272',-0.096,-0.067,62.400,18.800
'7:46:15.280',-0.106,-0.087,64.000,18.400
'7:46:15.288',-0.087,-0.067,66.400,18.000
'7:46:15.296',-0.106,-0.087,68.000,18.000
'7:46:15.304',-0.087,-0.067,70.400,18.000
'7:46:15.312',-0.096,-0.087,72.000,17.600
'7:46:15.320',-0.067,-0.048,73.600,17.600
'7:46:15.328',-0.087,-0.087,76.000,17.200
'7:46:15.336',-0.067,-0.048,77.600,17.200
'7:46:15.344',-0.067,-0.067,78.400,17.200
'7:46:15.352',-0.087,-0.029,80.000,17.600
'7:46:15.360',-0.067,-0.067,80.000,17.600
'7:46:15.368',-0.087,-0.029,80.000,17.600
'7:46:15.376',-0.048,-0.067,80.000,17.600
'7:46:15.384',-0.077,-0.029,78.400,17.600
'7:46:15.392',-0.048,-0.067,76.800,17.200
'7:46:15.400',-0.087,-0.029,75.200,17.200
'7:46:15.408',-0.048,-0.029,72.800,17.200
'7:46:15.416',-0.067,-0.067,69.600,16.800
'7:46:15.424',-0.048,-0.029,67.200,16.800
'7:46:15.432',-0.077,-0.067,64.800,16.800
'7:46:15.440',-0.048,-0.029,61.600,16.800
'7:46:15.448',-0.067,-0.048,59.200,16.800
'7:46:15.456',-0.048,-0.029,56.000,16.800
'7:46:15.464',-0.067,-0.048,53.600,16.800
'7:46:15.472',-0.038,-0.029,51.200,16.400
'7:46:15.480',-0.067,-0.048,49.600,16.400
'7:46:15.488',-0.048,-0.029,47.200,16.000
'7:46:15.496',-0.067,-0.048,45.600,15.600
'7:46:15.504',-0.038,-0.029,44.000,15.600
'7:46:15.512',-0.067,-0.048,43.200,15.600
'7:46:15.520',-0.029,-0.010,41.600,15.600
'7:46:15.528',-0.048,-0.048,40.800,15.600
'7:46:15.536',-0.029,-0.010,40.000,15.600
'7:46:15.544',-0.048,-0.048,39.200,15.600
'7:46:15.552',-0.029,-0.010,39.200,15.600
'7:46:15.560',-0.048,-0.048,39.200,15.600
'7:46:15.568',-0.038,-0.010,39.200,15.600
'7:46:15.576',-0.029,-0.029,39.200,15.600
'7:46:15.584',-0.048,-0.010,39.200,15.600
'7:46:15.592',-0.019,-0.029,39.200,15.600
'7:46:15.600',-0.048,-0.010,40.000,15.600
'7:46:15.608',-0.019,-0.029,40.800,15.600
'7:46:15.616',-0.038,-0.010,41.600,15.200
'7:46:15.624',-0.019,-0.029,42.400,15.200
'7:46:15.632',0.000,0.000,43.200,15.200
'7:46:15.640',0.019,0.000,44.000,15.200
'7:46:15.648',-0.010,-0.010,45.600,15.200
'7:46:15.656',0.058,0.029,46.400,15.600
'7:46:15.664',0.058,0.000,48.000,15.600
'7:46:15.672',0.077,0.029,48.800,16.000
'7:46:15.680',0.038,0.000,49.600,16.400
'7:46:15.688',0.058,0.029,51.200,16.400
'7:46:15.696',0.010,0.000,52.000,16.400
'7:46:15.704',0.000,0.000,52.800,16.000
'7:46:15.712',-0.048,-0.029,52.800,15.200
'7:46:15.720',-0.048,-0.010,53.600,14.800
'7:46:15.728',-0.077,-0.048,54.400,14.000
'7:46:15.736',-0.048,-0.029,54.400,13.600
'7:46:15.744',-0.077,-0.048,54.400,13.200
'7:46:15.752',-0.067,-0.029,54.400,12.800
'7:46:15.760',-0.163,-0.144,54.400,12.800
'7:46:15.768',-0.173,-0.106,54.400,12.800
'7:46:15.776',0.067,-0.010,54.400,12.800
'7:46:15.784',0.538,0.346,54.400,12.800
'7:46:15.792',0.769,0.567,53.600,13.200
'7:46:15.800',0.519,0.510,53.600,13.200
'7:46:15.808',0.154,0.240,52.800,13.600
'7:46:15.816',-0.019,0.048,52.800,14.000
'7:46:15.824',-0.087,-0.067,52.000,14.800
'7:46:15.832',-0.048,-0.029,52.000,16.000
'7:46:15.840',-0.029,-0.048,51.200,16.800
'7:46:15.848',-0.048,-0.029,51.200,17.600
'7:46:15.856',-0.038,-0.029,50.400,19.200
'7:46:15.864',-0.048,-0.067,49.600,20.800
'7:46:15.872',-0.038,-0.029,49.600,22.400
'7:46:15.880',-0.048,-0.067,48.800,22.800
'7:46:15.888',-0.029,-0.029,48.800,22.000
'7:46:15.896',-0.048,-0.067,48.000,20.800
'7:46:15.904',-0.029,-0.029,48.000,20.400
'7:46:15.912',-0.048,-0.048,48.000,21.200
'7:46:15.920',-0.019,-0.029,48.000,24.000
'7:46:15.928',-0.038,-0.067,50.400,27.200
'7:46:15.936',-0.019,-0.029,55.200,30.000
'7:46:15.944',-0.029,-0.048,63.200,32.800
'7:46:15.952',0.000,-0.029,72.000,34.800
'7:46:15.960',-0.019,-0.067,81.600,36.400
'7:46:15.968',0.000,-0.029,92.000,38.000
'7:46:15.976',0.000,-0.067,102.400,38.800
'7:46:15.984',0.019,-0.029,112.800,39.200
'7:46:15.992',0.000,-0.067,122.400,39.600
'7:46:16.000',0.029,-0.029,130.400,39.600
'7:46:16.008',0.038,-0.067,136.000,39.600
'7:46:16.016',0.029,-0.029,139.200,39.600
'7:46:16.024',0.077,-0.048,140.800,40.000
'7:46:16.032',0.067,-0.010,139.200,40.000
'7:46:16.040',0.125,0.000,136.000,40.000
'7:46:16.048',0.115,0.010,132.000,39.600
'7:46:16.056',0.154,0.029,126.400,39.200
'7:46:16.064',0.125,0.029,120.000,38.000
'7:46:16.072',0.135,0.067,113.600,36.800
'7:46:16.080',0.067,0.029,107.200,35.200
'7:46:16.088',0.058,0.029,101.600,33.200
'7:46:16.096',0.019,0.000,95.200,31.600
'7:46:16.104',0.019,0.010,90.400,30.000
'7:46:16.112',-0.010,0.000,84.800,28.800
'7:46:16.120',0.000,0.000,80.000,28.400
'7:46:16.128',-0.019,0.000,76.000,28.000
'7:46:16.136',0.000,0.000,72.000,27.600
'7:46:16.144',-0.029,-0.010,68.000,27.200
'7:46:16.152',-0.010,0.000,65.600,27.200
'7:46:16.160',-0.038,-0.010,63.200,27.200
'7:46:16.168',-0.019,0.000,60.800,27.600
'7:46:16.176',-0.019,-0.010,60.000,28.000
'7:46:16.184',-0.038,0.000,59.200,28.400
'7:46:16.192',-0.019,-0.010,58.400,28.800
'7:46:16.200',-0.048,0.000,58.400,29.600
'7:46:16.208',-0.019,-0.010,59.200,29.600
'7:46:16.216',-0.048,-0.029,60.800,29.200
'7:46:16.224',-0.029,0.000,62.400,28.400
'7:46:16.232',-0.067,-0.029,64.000,27.200
'7:46:16.240',-0.038,-0.010,66.400,26.000
'7:46:16.248',-0.067,-0.029,68.800,24.400
'7:46:16.256',-0.048,0.000,72.000,23.200
'7:46:16.264',-0.067,-0.029,75.200,22.400
'7:46:16.272',-0.048,-0.010,78.400,21.600
'7:46:16.280',-0.067,-0.029,82.400,21.200
'7:46:16.288',-0.048,-0.010,86.400,20.800
'7:46:16.296',-0.077,-0.029,90.400,20.400
'7:46:16.304',-0.048,-0.010,94.400,20.400
'7:46:16.312',-0.067,-0.029,98.400,20.800
'7:46:16.320',-0.048,-0.010,102.400,20.800
'7:46:16.328',-0.067,-0.029,106.400,21.200
'7:46:16.336',-0.038,0.000,110.400,21.600
'7:46:16.344',-0.029,-0.010,112.800,21.600
'7:46:16.352',0.000,0.000,115.200,22.000
'7:46:16.360',-0.029,-0.010,116.800,22.000
'7:46:16.368',0.019,0.010,116.800,22.000
'7:46:16.376',0.038,0.029,116.000,22.000
'7:46:16.384',0.029,0.029,114.400,22.000
'7:46:16.392',0.058,0.000,112.800,21.600
'7:46:16.400',0.019,0.010,109.600,21.200
'7:46:16.408',0.019,0.000,106.400,20.800
'7:46:16.416',-0.029,-0.010,103.200,20.400
'7:46:16.424',-0.067,0.000,99.200,20.400
'7:46:16.432',-0.087,-0.048,96.000,20.000
'7:46:16.440',-0.067,-0.029,92.000,19.200
'7:46:16.448',-0.096,-0.048,88.800,18.800
'7:46:16.456',-0.067,-0.029,85.600,18.000
'7:46:16.464',-0.087,-0.048,83.200,17.200
'7:46:16.472',-0.067,-0.029,80.000,16.800
'7:46:16.480',-0.183,-0.125,78.400,16.400
'7:46:16.488',-0.106,-0.106,76.000,16.000
'7:46:16.496',0.077,0.000,74.400,16.000
'7:46:16.504',0.577,0.365,72.800,16.000
'7:46:16.512',0.740,0.567,72.000,16.000
'7:46:16.520',0.413,0.481,70.400,16.400
'7:46:16.528',0.096,0.202,69.600,16.800
'7:46:16.536',-0.038,0.029,68.000,17.600
'7:46:16.544',-0.096,-0.048,67.200,18.000
'7:46:16.552',-0.048,-0.010,65.600,18.400
'7:46:16.560',-0.067,-0.048,64.800,18.400
'7:46:16.568',-0.048,-0.029,63.200,18.400
'7:46:16.576',-0.048,-0.048,61.600,18.800
'7:46:16.584',-0.067,-0.010,60.000,20.400
'7:46:16.592',-0.029,-0.048,58.400,22.000
'7:46:16.600',-0.048,-0.010,56.800,23.600
'7:46:16.608',-0.019,-0.048,56.000,24.400
'7:46:16.616',-0.048,-0.029,54.400,24.800
'7:46:16.624',-0.029,-0.048,52.800,24.400
'7:46:16.632',-0.048,-0.029,52.000,23.600
'7:46:16.640',-0.019,-0.029,50.400,23.200
'7:46:16.648',-0.038,-0.048,49.600,22.800
'7:46:16.656',-0.019,-0.029,48.800,23.600
'7:46:16.664',-0.019,-0.048,48.800,24.000
'7:46:16.672',0.000,-0.010,49.600,25.200
'7:46:16.680',-0.019,-0.048,52.000,27.200
'7:46:16.688',0.010,-0.029,56.800,29.200
'7:46:16.696',0.000,-0.048,62.400,31.200
'7:46:16.704',0.019,-0.029,69.600,32.800
'7:46:16.712',0.019,-0.048,76.800,34.800
'7:46:16.720',0.038,-0.029,85.600,36.000
'7:46:16.728',0.029,-0.048,94.400,37.200
'7:46:16.736',0.067,-0.010,103.200,38.400
'7:46:16.744',0.058,-0.029,111.200,38.800
'7:46:16.752',0.106,0.000,117.600,39.200
'7:46:16.760',0.087,0.000,123.200,39.200
'7:46:16.768',0.115,0.029,126.400,38.800
'7:46:16.776',0.067,0.010,128.000,38.400
'7:46:16.784',0.058,0.029,128.000,37.200
'7:46:16.792',0.000,0.000,125.600,35.600
'7:46:16.800',0.000,0.010,123.200,34.000
'7:46:16.808',-0.029,-0.010,118.400,32.000
'7:46:16.816',-0.038,0.000,114.400,30.000
'7:46:16.824',-0.029,-0.010,108.800,28.000
'7:46:16.832',-0.048,0.000,104.000,26.800
'7:46:16.840',-0.029,-0.010,98.400,26.400
'7:46:16.848',-0.048,-0.029,92.800,26.800
'7:46:16.856',-0.038,0.000,87.200,27.200
'7:46:16.864',-0.067,-0.029,82.400,28.000
'7:46:16.872',-0.048,0.000,77.600,28.400
'7:46:16.880',-0.067,-0.029,73.600,29.200
'7:46:16.888',-0.038,-0.010,70.400,30.000
'7:46:16.896',-0.067,-0.029,67.200,30.800
'7:46:16.904',-0.048,-0.010,64.800,31.200
'7:46:16.912',-0.067,-0.029,63.200,31.600
'7:46:16.920',-0.038,0.000,61.600,31.600
'7:46:16.928',-0.048,-0.029,60.800,31.200
'7:46:16.936',-0.019,0.000,60.000,30.000
'7:46:16.944',-0.019,0.000,60.800,28.800
'7:46:16.952',0.058,0.000,60.800,27.200
'7:46:16.960',0.077,-0.029,62.400,25.600
'7:46:16.968',0.077,-0.048,64.000,24.400
'7:46:16.976',0.125,-0.144,66.400,23.600
'7:46:16.984',0.058,-0.163,68.800,23.200
'7:46:16.992',0.144,-0.144,72.000,22.800
'7:46:17.000',-0.087,-0.548,76.000,22.400
'7:46:17.008',-0.442,-0.885,80.000,22.400
'7:46:17.016',-0.606,-0.942,84.000,22.800
'7:46:17.024',-0.519,-0.644,88.800,22.800
'7:46:17.032',-0.279,-0.288,93.600,23.200
'7:46:17.040',-0.125,-0.106,99.200,23.600
'7:46:17.048',-0.010,0.048,103.200,24.000
'7:46:17.056',0.038,0.106,107.200,24.000
'7:46:17.064',0.058,0.144,111.200,23.200
'7:46:17.072',0.077,0.125,113.600,22.400
'7:46:17.080',0.067,0.183,115.200,21.600
'7:46:17.088',0.144,0.202,115.200,21.200
'7:46:17.096',0.135,0.202,114.400,22.000
'7:46:17.104',0.154,0.240,112.800,23.200
'7:46:17.112',0.125,0.202,109.600,24.400
'7:46:17.120',0.135,0.221,106.400,24.800
'7:46:17.128',0.077,0.183,102.400,24.400
'7:46:17.136',0.087,0.202,97.600,24.000
'7:46:17.144',0.067,0.163,92.800,23.600
'7:46:17.152',0.106,0.240,88.800,23.600
'7:46:17.160',0.096,0.221,84.000,24.000
'7:46:17.168',0.154,0.288,79.200,24.000
'7:46:17.176',0.163,0.308,75.200,24.400
'7:46:17.184',0.202,0.385,71.200,24.000
'7:46:17.192',0.221,0.385,67.200,24.000
'7:46:17.200',0.269,0.481,64.000,23.600
'7:46:17.208',0.279,0.462,60.800,23.200
'7:46:17.216',0.269,0.481,57.600,23.200
'7:46:17.224',0.298,0.442,55.200,22.800
'7:46:17.232',0.240,0.385,53.600,22.800
'7:46:17.240',0.192,0.308,52.000,23.200
'7:46:17.248',0.144,0.240,50.400,23.600
'7:46:17.256',0.067,0.125,49.600,23.600
'7:46:17.264',0.000,0.048,49.600,24.000
'7:46:17.272',-0.038,0.000,49.600,24.400
'7:46:17.280',-0.087,-0.029,49.600,24.800
'7:46:17.288',-0.106,-0.067,49.600,24.800
'7:46:17.296',-0.125,-0.087,50.400,24.800
'7:46:17.304',-0.106,-0.087,51.200,24.400
'7:46:17.312',-0.144,-0.125,52.800,23.600
'7:46:17.320',-0.125,-0.087,53.600,22.800
'7:46:17.328',-0.144,-0.125,54.400,22.000
'7:46:17.336',-0.106,-0.087,55.200,21.600
'7:46:17.344',-0.135,-0.125,56.000,21.200
'7:46:17.352',-0.106,-0.087,56.000,21.600
'7:46:17.360',-0.125,-0.106,56.800,22.000
'7:46:17.368',-0.106,-0.087,56.800,22.400
'7:46:17.376',-0.125,-0.106,56.800,23.600
'7:46:17.384',-0.096,-0.087,57.600,24.400
'7:46:17.392',-0.125,-0.106,57.600,25.200
'7:46:17.400',-0.125,-0.087,57.600,25.600
'7:46:17.408',-0.106,-0.106,58.400,26.000
'7:46:17.416',-0.125,-0.067,58.400,25.600
'7:46:17.424',-0.096,-0.087,60.000,25.200
'7:46:17.432',-0.106,-0.067,60.800,24.400
'7:46:17.440',-0.087,-0.087,62.400,23.600
'7:46:17.448',-0.106,-0.087,64.800,23.200
'7:46:17.456',-0.087,-0.067,66.400,22.400
'7:46:17.464',-0.096,-0.087,69.600,22.000
'7:46:17.472',-0.077,-0.048,72.000,21.600
'7:46:17.480',-0.096,-0.087,74.400,21.600
'7:46:17.488',-0.077,-0.048,77.600,21.200
'7:46:17.496',-0.096,-0.087,79.200,21.600
'7:46:17.504',-0.067,-0.029,81.600,21.600
'7:46:17.512',-0.087,-0.067,82.400,22.000
'7:46:17.520',-0.067,-0.048,83.200,22.400
'7:46:17.528',-0.087,-0.067,83.200,22.400
'7:46:17.536',-0.067,-0.029,81.600,22.400
'7:46:17.544',-0.077,-0.067,80.800,22.400
'7:46:17.552',-0.048,-0.029,78.400,22.400
'7:46:17.560',-0.077,-0.067,76.000,22.000
'7:46:17.568',-0.048,-0.029,72.800,22.000
'7:46:17.576',-0.087,-0.067,70.400,22.000
'7:46:17.584',-0.048,-0.029,67.200,22.000
'7:46:17.592',-0.077,-0.067,64.000,22.000
'7:46:17.600',-0.048,-0.029,60.800,22.000
'7:46:17.608',-0.048,-0.048,58.400,22.000
'7:46:17.616',-0.067,-0.029,56.000,21.600
'7:46:17.624',-0.048,-0.048,53.600,21.600
'7:46:17.632',-0.067,-0.029,51.200,21.200
'7:46:17.640',-0.038,-0.010,49.600,21.200
'7:46:17.648',-0.067,-0.048,47.200,20.800
'7:46:17.656',-0.038,-0.010,46.400,20.800
'7:46:17.664',-0.067,-0.048,44.800,20.800
'7:46:17.672',-0.038,-0.010,44.000,20.800
'7:46:17.680',-0.067,-0.048,43.200,20.800
'7:46:17.688',-0.029,-0.010,42.400,20.800
'7:46:17.696',-0.048,-0.029,41.600,21.200
'7:46:17.704',-0.029,-0.010,41.600,21.200
'7:46:17.712',-0.048,-0.029,41.600,21.200
'7:46:17.720',-0.029,-0.010,41.600,21.200
'7:46:17.728',-0.048,-0.029,41.600,21.200
'7:46:17.736',-0.029,-0.010,41.600,21.200
'7:46:17.744',-0.048,-0.029,42.400,21.200
'7:46:17.752',-0.019,-0.010,43.200,21.200
'7:46:17.760',-0.048,-0.029,44.000,21.200
'7:46:17.768',-0.029,-0.010,44.800,21.200
'7:46:17.776',-0.038,-0.029,45.600,20.800
'7:46:17.784',0.010,0.000,46.400,20.800
'7:46:17.792',-0.010,0.000,47.200,20.800
'7:46:17.800',-0.019,0.000,48.800,20.800
'7:46:17.808',0.019,0.000,49.600,20.800
'7:46:17.816',0.058,0.029,51.200,20.800
'7:46:17.824',0.067,0.010,52.000,21.200
'7:46:17.832',0.038,0.029,52.800,21.600
'7:46:17.840',0.058,0.000,53.600,22.000
'7:46:17.848',0.019,0.010,54.400,22.000
'7:46:17.856',-0.019,-0.010,55.200,22.000
'7:46:17.864',-0.048,-0.029,56.000,21.600
'7:46:17.872',-0.038,-0.010,56.000,20.800
'7:46:17.880',-0.067,-0.048,56.800,20.400
'7:46:17.888',-0.048,-0.029,56.800,19.600
'7:46:17.896',-0.067,-0.048,56.800,19.200
'7:46:17.904',-0.067,-0.029,56.800,18.800
'7:46:17.912',-0.163,-0.144,56.800,18.800
'7:46:17.920',-0.067,-0.087,56.800,18.400
'7:46:17.928',0.183,0.067,56.000,18.800
'7:46:17.936',0.663,0.490,56.000,18.800
'7:46:17.944',0.856,0.721,56.000,18.800
'7:46:17.952',0.433,0.490,55.200,19.200
'7:46:17.960',0.144,0.221,54.400,19.200
'7:46:17.968',0.019,0.048,54.400,19.600
'7:46:17.976',-0.038,-0.029,53.600,20.400
'7:46:17.984',-0.019,-0.010,53.600,20.800
'7:46:17.992',-0.048,-0.048,52.800,21.200
'7:46:18.000',-0.038,-0.029,52.800,22.000
