'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:19:05.704',-,0.043,-,-,71.200,-
'9:19:05.712',-,0.043,-,-,67.200,-
'9:19:05.720',-,0.085,-,-,64.000,-
'9:19:05.728',-,0.111,-,-,60.800,-
'9:19:05.736',-,0.111,-,-,57.600,-
'9:19:05.744',-,0.085,-,-,55.200,-
'9:19:05.752',-,0.085,-,-,53.600,-
'9:19:05.760',-,0.060,-,-,52.000,-
'9:19:05.768',-,0.043,-,-,51.200,-
'9:19:05.776',-,0.000,-,-,50.400,-
'9:19:05.784',-,-0.043,-,-,49.600,-
'9:19:05.792',-,-0.060,-,-,48.800,-
'9:19:05.800',-,-0.043,-,-,48.000,-
'9:19:05.808',-,-0.043,-,-,48.000,-
'9:19:05.816',-,-0.043,-,-,47.200,-
'9:19:05.824',-,-0.043,-,-,47.200,-
'9:19:05.832',-,-0.043,-,-,46.400,-
'9:19:05.840',-,-0.043,-,-,46.400,-
'9:19:05.848',-,0.179,-,-,45.600,-
'9:19:05.856',-,0.402,-,-,44.800,-
'9:19:05.864',-,0.453,-,-,44.800,-
'9:19:05.872',-,0.017,-,-,44.800,-
'9:19:05.880',-,0.000,-,-,44.000,-
'9:19:05.888',-,0.060,-,-,44.000,-
'9:19:05.896',-,-0.017,-,-,44.000,-
'9:19:05.904',-,-0.060,-,-,43.200,-
'9:19:05.912',-,-0.111,-,-,43.200,-
'9:19:05.920',-,-0.111,-,-,43.200,-
'9:19:05.928',-,-0.111,-,-,42.400,-
'9:19:05.936',-,-0.111,-,-,42.400,-
'9:19:05.944',-,-0.085,-,-,42.400,-
'9:19:05.952',-,-0.060,-,-,42.400,-
'9:19:05.960',-,-0.111,-,-,42.400,-
'9:19:05.968',-,-0.111,-,-,43.200,-
'9:19:05.976',-,-0.111,-,-,45.600,-
'9:19:05.984',-,-0.128,-,-,48.800,-
'9:19:05.992',-,-0.111,-,-,53.600,-
'9:19:06.000',-,-0.085,-,-,59.200,-
'9:19:06.008',-,-0.111,-,-,64.800,-
'9:19:06.016',-,-0.085,-,-,71.200,-
'9:19:06.024',-,-0.111,-,-,76.000,-
'9:19:06.032',-,-0.128,-,-,80.800,-
'9:19:06.040',-,-0.128,-,-,84.000,-
'9:19:06.048',-,-0.154,-,-,87.200,-
'9:19:06.056',-,-0.154,-,-,88.800,-
'9:19:06.064',-,-0.128,-,-,91.200,-
'9:19:06.072',-,-0.111,-,-,92.000,-
'9:19:06.080',-,-0.154,-,-,92.800,-
'9:19:06.088',-,-0.128,-,-,92.800,-
'9:19:06.096',-,-0.111,-,-,92.800,-
'9:19:06.104',-,-0.043,-,-,92.000,-
'9:19:06.112',-,-0.085,-,-,90.400,-
'9:19:06.120',-,-0.043,-,-,88.800,-
'9:19:06.128',-,-0.060,-,-,87.200,-
'9:19:06.136',-,0.000,-,-,84.800,-
'9:19:06.144',-,0.000,-,-,82.400,-
'9:19:06.152',-,0.000,-,-,79.200,-
'9:19:06.160',-,0.000,-,-,75.200,-
'9:19:06.168',-,0.017,-,-,72.000,-
'9:19:06.176',-,0.000,-,-,68.000,-
'9:19:06.184',-,0.017,-,-,64.000,-
'9:19:06.192',-,0.043,-,-,60.800,-
'9:19:06.200',-,0.043,-,-,58.400,-
'9:19:06.208',-,0.043,-,-,55.200,-
'9:19:06.216',-,0.085,-,-,53.600,-
'9:19:06.224',-,0.111,-,-,52.000,-
'9:19:06.232',-,0.128,-,-,50.400,-
'9:19:06.240',-,0.128,-,-,49.600,-
'9:19:06.248',-,0.085,-,-,48.800,-
'9:19:06.256',-,0.000,-,-,48.000,-
'9:19:06.264',-,-0.017,-,-,48.000,-
'9:19:06.272',-,-0.043,-,-,47.200,-
'9:19:06.280',-,-0.043,-,-,47.200,-
'9:19:06.288',-,-0.060,-,-,46.400,-
'9:19:06.296',-,-0.043,-,-,46.400,-
'9:19:06.304',-,-0.085,-,-,45.600,-
'9:19:06.312',-,-0.111,-,-,44.800,-
'9:19:06.320',-,-0.060,-,-,44.800,-
'9:19:06.328',-,-0.085,-,-,44.000,-
'9:19:06.336',-,0.265,-,-,44.000,-
'9:19:06.344',-,0.402,-,-,43.200,-
'9:19:06.352',-,0.197,-,-,42.400,-
'9:19:06.360',-,0.017,-,-,42.400,-
'9:19:06.368',-,0.060,-,-,41.600,-
'9:19:06.376',-,0.017,-,-,41.600,-
'9:19:06.384',-,0.000,-,-,40.800,-
'9:19:06.392',-,-0.043,-,-,40.800,-
'9:19:06.400',-,-0.060,-,-,40.000,-
'9:19:06.408',-,-0.043,-,-,40.000,-
'9:19:06.416',-,-0.060,-,-,39.200,-
'9:19:06.424',-,-0.043,-,-,39.200,-
'9:19:06.432',-,-0.043,-,-,38.400,-
'9:19:06.440',-,-0.060,-,-,38.400,-
'9:19:06.448',-,-0.043,-,-,38.400,-
'9:19:06.456',-,-0.043,-,-,38.400,-
'9:19:06.464',-,-0.043,-,-,40.800,-
'9:19:06.472',-,-0.085,-,-,44.000,-
'9:19:06.480',-,-0.111,-,-,48.000,-
'9:19:06.488',-,-0.085,-,-,53.600,-
'9:19:06.496',-,-0.111,-,-,59.200,-
'9:19:06.504',-,-0.085,-,-,64.800,-
'9:19:06.512',-,-0.085,-,-,69.600,-
'9:19:06.520',-,-0.060,-,-,74.400,-
'9:19:06.528',-,-0.085,-,-,77.600,-
'9:19:06.536',-,-0.111,-,-,80.800,-
'9:19:06.544',-,-0.128,-,-,82.400,-
'9:19:06.552',-,-0.111,-,-,84.000,-
'9:19:06.560',-,-0.085,-,-,84.800,-
'9:19:06.568',-,-0.085,-,-,85.600,-
'9:19:06.576',-,-0.111,-,-,85.600,-
'9:19:06.584',-,-0.060,-,-,85.600,-
'9:19:06.592',-,-0.060,-,-,84.000,-
'9:19:06.600',-,-0.060,-,-,83.200,-
'9:19:06.608',-,-0.043,-,-,80.800,-
'9:19:06.616',-,-0.017,-,-,78.400,-
'9:19:06.624',-,0.000,-,-,75.200,-
'9:19:06.632',-,0.017,-,-,72.000,-
'9:19:06.640',-,0.017,-,-,68.000,-
'9:19:06.648',-,0.043,-,-,64.800,-
'9:19:06.656',-,0.060,-,-,60.800,-
'9:19:06.664',-,0.085,-,-,57.600,-
'9:19:06.672',-,0.043,-,-,54.400,-
'9:19:06.680',-,0.085,-,-,52.000,-
'9:19:06.688',-,0.085,-,-,50.400,-
'9:19:06.696',-,0.128,-,-,48.800,-
'9:19:06.704',-,0.111,-,-,47.200,-
'9:19:06.712',-,0.085,-,-,46.400,-
'9:19:06.720',-,0.060,-,-,45.600,-
'9:19:06.728',-,0.000,-,-,44.800,-
'9:19:06.736',-,0.000,-,-,44.800,-
'9:19:06.744',-,-0.017,-,-,44.000,-
'9:19:06.752',-,0.000,-,-,43.200,-
'9:19:06.760',-,-0.017,-,-,43.200,-
'9:19:06.768',-,0.000,-,-,42.400,-
'9:19:06.776',-,-0.017,-,-,42.400,-
'9:19:06.784',-,0.000,-,-,41.600,-
'9:19:06.792',-,0.000,-,-,41.600,-
'9:19:06.800',-,0.000,-,-,40.800,-
'9:19:06.808',-,0.085,-,-,40.800,-
'9:19:06.816',-,0.402,-,-,40.800,-
'9:19:06.824',-,0.564,-,-,40.800,-
'9:19:06.832',-,0.248,-,-,40.000,-
'9:19:06.840',-,0.085,-,-,40.000,-
'9:19:06.848',-,0.000,-,-,40.000,-
'9:19:06.856',-,-0.017,-,-,40.000,-
'9:19:06.864',-,0.000,-,-,40.000,-
'9:19:06.872',-,-0.043,-,-,40.000,-
'9:19:06.880',-,-0.017,-,-,40.000,-
'9:19:06.888',-,-0.043,-,-,39.200,-
'9:19:06.896',-,-0.085,-,-,39.200,-
'9:19:06.904',-,0.000,-,-,39.200,-
'9:19:06.912',-,-0.043,-,-,38.400,-
'9:19:06.920',-,-0.017,-,-,38.400,-
'9:19:06.928',-,-0.017,-,-,38.400,-
'9:19:06.936',-,0.000,-,-,38.400,-
'9:19:06.944',-,-0.085,-,-,40.000,-
'9:19:06.952',-,-0.043,-,-,42.400,-
'9:19:06.960',-,-0.060,-,-,45.600,-
'9:19:06.968',-,-0.043,-,-,50.400,-
'9:19:06.976',-,-0.043,-,-,56.000,-
'9:19:06.984',-,-0.017,-,-,61.600,-
'9:19:06.992',-,-0.060,-,-,66.400,-
'9:19:07.000',-,-0.111,-,-,71.200,-
'9:19:07.008',-,-0.111,-,-,74.400,-
'9:19:07.016',-,-0.085,-,-,77.600,-
'9:19:07.024',-,-0.060,-,-,80.000,-
'9:19:07.032',-,-0.111,-,-,80.800,-
'9:19:07.040',-,-0.060,-,-,82.400,-
'9:19:07.048',-,-0.085,-,-,83.200,-
'9:19:07.056',-,-0.043,-,-,83.200,-
'9:19:07.064',-,-0.017,-,-,82.400,-
'9:19:07.072',-,0.000,-,-,81.600,-
'9:19:07.080',-,0.000,-,-,80.000,-
'9:19:07.088',-,0.000,-,-,78.400,-
'9:19:07.096',-,0.000,-,-,76.000,-
'9:19:07.104',-,0.000,-,-,72.800,-
'9:19:07.112',-,0.000,-,-,69.600,-
'9:19:07.120',-,0.017,-,-,66.400,-
'9:19:07.128',-,0.000,-,-,62.400,-
'9:19:07.136',-,0.060,-,-,59.200,-
'9:19:07.144',-,0.060,-,-,56.000,-
'9:19:07.152',-,0.085,-,-,53.600,-
'9:19:07.160',-,0.085,-,-,51.200,-
'9:19:07.168',-,0.111,-,-,49.600,-
'9:19:07.176',-,0.179,-,-,48.800,-
'9:19:07.184',-,0.197,-,-,48.000,-
'9:19:07.192',-,0.128,-,-,47.200,-
'9:19:07.200',-,0.111,-,-,46.400,-
'9:19:07.208',-,0.043,-,-,45.600,-
'9:19:07.216',-,0.000,-,-,45.600,-
'9:19:07.224',-,0.000,-,-,45.600,-
'9:19:07.232',-,0.000,-,-,44.800,-
'9:19:07.240',-,0.000,-,-,44.800,-
'9:19:07.248',-,0.000,-,-,44.000,-
'9:19:07.256',-,0.000,-,-,44.000,-
'9:19:07.264',-,0.000,-,-,44.000,-
'9:19:07.272',-,-0.043,-,-,43.200,-
'9:19:07.280',-,-0.043,-,-,43.200,-
'9:19:07.288',-,0.154,-,-,43.200,-
'9:19:07.296',-,0.427,-,-,43.200,-
'9:19:07.304',-,0.538,-,-,42.400,-
'9:19:07.312',-,0.154,-,-,42.400,-
'9:19:07.320',-,0.000,-,-,42.400,-
'9:19:07.328',-,0.017,-,-,42.400,-
'9:19:07.336',-,0.000,-,-,42.400,-
'9:19:07.344',-,-0.043,-,-,42.400,-
'9:19:07.352',-,-0.043,-,-,42.400,-
'9:19:07.360',-,-0.043,-,-,41.600,-
'9:19:07.368',-,-0.043,-,-,41.600,-
'9:19:07.376',-,-0.043,-,-,41.600,-
'9:19:07.384',-,-0.043,-,-,40.800,-
'9:19:07.392',-,-0.043,-,-,40.800,-
'9:19:07.400',-,-0.043,-,-,40.800,-
'9:19:07.408',-,-0.043,-,-,41.600,-
'9:19:07.416',-,-0.043,-,-,44.000,-
'9:19:07.424',-,-0.060,-,-,47.200,-
'9:19:07.432',-,-0.043,-,-,52.800,-
'9:19:07.440',-,-0.060,-,-,58.400,-
'9:19:07.448',-,-0.060,-,-,64.800,-
'9:19:07.456',-,-0.085,-,-,70.400,-
'9:19:07.464',-,-0.060,-,-,76.000,-
'9:19:07.472',-,-0.085,-,-,80.800,-
'9:19:07.480',-,-0.085,-,-,84.800,-
'9:19:07.488',-,-0.111,-,-,88.000,-
'9:19:07.496',-,-0.111,-,-,90.400,-
'9:19:07.504',-,-0.111,-,-,92.000,-
'9:19:07.512',-,-0.128,-,-,92.800,-
'9:19:07.520',-,-0.085,-,-,93.600,-
'9:19:07.528',-,-0.111,-,-,94.400,-
'9:19:07.536',-,-0.060,-,-,93.600,-
'9:19:07.544',-,-0.085,-,-,93.600,-
'9:19:07.552',-,-0.111,-,-,92.800,-
'9:19:07.560',-,-0.043,-,-,91.200,-
'9:19:07.568',-,-0.043,-,-,89.600,-
'9:19:07.576',-,-0.043,-,-,88.000,-
'9:19:07.584',-,-0.043,-,-,84.800,-
'9:19:07.592',-,0.000,-,-,82.400,-
'9:19:07.600',-,0.000,-,-,79.200,-
'9:19:07.608',-,0.017,-,-,75.200,-
'9:19:07.616',-,0.043,-,-,72.000,-
'9:19:07.624',-,0.017,-,-,68.000,-
'9:19:07.632',-,0.060,-,-,64.800,-
'9:19:07.640',-,0.111,-,-,60.800,-
'9:19:07.648',-,0.128,-,-,58.400,-
'9:19:07.656',-,0.128,-,-,56.000,-
'9:19:07.664',-,0.111,-,-,53.600,-
'9:19:07.672',-,0.060,-,-,52.000,-
'9:19:07.680',-,0.017,-,-,51.200,-
'9:19:07.688',-,0.000,-,-,49.600,-
'9:19:07.696',-,0.000,-,-,49.600,-
'9:19:07.704',-,0.000,-,-,48.800,-
'9:19:07.712',-,-0.043,-,-,48.000,-
'9:19:07.720',-,-0.043,-,-,48.000,-
'9:19:07.728',-,-0.017,-,-,47.200,-
'9:19:07.736',-,0.000,-,-,47.200,-
'9:19:07.744',-,-0.060,-,-,46.400,-
'9:19:07.752',-,0.000,-,-,46.400,-
'9:19:07.760',-,0.222,-,-,45.600,-
'9:19:07.768',-,0.453,-,-,45.600,-
'9:19:07.776',-,0.470,-,-,44.800,-
'9:19:07.784',-,0.000,-,-,44.800,-
'9:19:07.792',-,-0.017,-,-,44.000,-
'9:19:07.800',-,0.060,-,-,44.000,-
'9:19:07.808',-,-0.043,-,-,44.000,-
'9:19:07.816',-,-0.085,-,-,44.000,-
'9:19:07.824',-,-0.111,-,-,43.200,-
'9:19:07.832',-,-0.085,-,-,43.200,-
'9:19:07.840',-,-0.111,-,-,43.200,-
'9:19:07.848',-,-0.111,-,-,43.200,-
'9:19:07.856',-,-0.085,-,-,42.400,-
'9:19:07.864',-,-0.060,-,-,42.400,-
'9:19:07.872',-,-0.085,-,-,43.200,-
'9:19:07.880',-,-0.085,-,-,44.800,-
'9:19:07.888',-,-0.085,-,-,47.200,-
'9:19:07.896',-,-0.111,-,-,52.000,-
'9:19:07.904',-,-0.111,-,-,56.800,-
'9:19:07.912',-,-0.111,-,-,63.200,-
'9:19:07.920',-,-0.085,-,-,69.600,-
'9:19:07.928',-,-0.043,-,-,75.200,-
'9:19:07.936',-,-0.154,-,-,80.000,-
'9:19:07.944',-,-0.111,-,-,84.800,-
'9:19:07.952',-,-0.154,-,-,88.000,-
'9:19:07.960',-,-0.154,-,-,90.400,-
'9:19:07.968',-,-0.128,-,-,92.800,-
'9:19:07.976',-,-0.111,-,-,94.400,-
'9:19:07.984',-,-0.111,-,-,95.200,-
'9:19:07.992',-,-0.128,-,-,96.000,-
'9:19:08.000',-,-0.111,-,-,96.000,-
'9:19:08.008',-,-0.060,-,-,95.200,-
'9:19:08.016',-,-0.085,-,-,94.400,-
'9:19:08.024',-,-0.111,-,-,93.600,-
'9:19:08.032',-,-0.043,-,-,92.000,-
'9:19:08.040',-,-0.017,-,-,90.400,-
'9:19:08.048',-,0.000,-,-,88.000,-
'9:19:08.056',-,0.000,-,-,85.600,-
'9:19:08.064',-,-0.017,-,-,82.400,-
'9:19:08.072',-,0.000,-,-,78.400,-
'9:19:08.080',-,0.000,-,-,75.200,-
'9:19:08.088',-,0.000,-,-,71.200,-
'9:19:08.096',-,0.043,-,-,67.200,-
'9:19:08.104',-,0.043,-,-,64.000,-
'9:19:08.112',-,0.043,-,-,60.800,-
'9:19:08.120',-,0.043,-,-,58.400,-
'9:19:08.128',-,0.043,-,-,56.000,-
'9:19:08.136',-,0.128,-,-,54.400,-
'9:19:08.144',-,0.128,-,-,52.800,-
'9:19:08.152',-,0.085,-,-,52.000,-
'9:19:08.160',-,0.060,-,-,51.200,-
'9:19:08.168',-,0.000,-,-,50.400,-
'9:19:08.176',-,0.000,-,-,49.600,-
'9:19:08.184',-,-0.043,-,-,49.600,-
'9:19:08.192',-,-0.043,-,-,48.800,-
'9:19:08.200',-,-0.043,-,-,48.800,-
'9:19:08.208',-,-0.043,-,-,48.000,-
'9:19:08.216',-,-0.017,-,-,48.000,-
'9:19:08.224',-,-0.043,-,-,47.200,-
'9:19:08.232',-,-0.111,-,-,47.200,-
'9:19:08.240',-,0.000,-,-,46.400,-
'9:19:08.248',-,0.222,-,-,46.400,-
'9:19:08.256',-,0.453,-,-,45.600,-
'9:19:08.264',-,0.265,-,-,45.600,-
'9:19:08.272',-,0.000,-,-,44.800,-
'9:19:08.280',-,0.043,-,-,44.800,-
'9:19:08.288',-,0.043,-,-,44.000,-
'9:19:08.296',-,-0.017,-,-,44.000,-
'9:19:08.304',-,-0.043,-,-,43.200,-
'9:19:08.312',-,-0.060,-,-,43.200,-
'9:19:08.320',-,-0.043,-,-,42.400,-
'9:19:08.328',-,-0.043,-,-,42.400,-
'9:19:08.336',-,-0.060,-,-,41.600,-
'9:19:08.344',-,-0.085,-,-,40.800,-
'9:19:08.352',-,-0.060,-,-,40.800,-
'9:19:08.360',-,-0.043,-,-,40.800,-
'9:19:08.368',-,-0.043,-,-,41.600,-
'9:19:08.376',-,-0.043,-,-,44.000,-
'9:19:08.384',-,-0.043,-,-,48.000,-
'9:19:08.392',-,-0.043,-,-,52.800,-
'9:19:08.400',-,-0.085,-,-,58.400,-
'9:19:08.408',-,-0.085,-,-,64.000,-
'9:19:08.416',-,-0.060,-,-,69.600,-
'9:19:08.424',-,-0.085,-,-,74.400,-
'9:19:08.432',-,-0.043,-,-,78.400,-
'9:19:08.440',-,-0.085,-,-,82.400,-
'9:19:08.448',-,-0.111,-,-,84.800,-
'9:19:08.456',-,-0.085,-,-,86.400,-
'9:19:08.464',-,-0.111,-,-,88.000,-
'9:19:08.472',-,-0.111,-,-,88.800,-
'9:19:08.480',-,-0.043,-,-,89.600,-
'9:19:08.488',-,-0.043,-,-,88.800,-
'9:19:08.496',-,-0.085,-,-,88.800,-
'9:19:08.504',-,-0.043,-,-,88.000,-
'9:19:08.512',-,-0.043,-,-,86.400,-
'9:19:08.520',-,0.000,-,-,84.000,-
'9:19:08.528',-,0.000,-,-,81.600,-
'9:19:08.536',-,0.000,-,-,79.200,-
'9:19:08.544',-,0.017,-,-,76.000,-
'9:19:08.552',-,0.043,-,-,72.000,-
'9:19:08.560',-,0.017,-,-,68.800,-
'9:19:08.568',-,0.043,-,-,64.800,-
'9:19:08.576',-,0.043,-,-,60.800,-
'9:19:08.584',-,0.060,-,-,57.600,-
'9:19:08.592',-,0.043,-,-,55.200,-
'9:19:08.600',-,0.111,-,-,52.800,-
'9:19:08.608',-,0.128,-,-,50.400,-
'9:19:08.616',-,0.085,-,-,48.800,-
'9:19:08.624',-,0.154,-,-,48.000,-
'9:19:08.632',-,0.111,-,-,47.200,-
'9:19:08.640',-,0.043,-,-,46.400,-
'9:19:08.648',-,0.000,-,-,45.600,-
'9:19:08.656',-,0.017,-,-,44.800,-
'9:19:08.664',-,0.000,-,-,44.000,-
'9:19:08.672',-,-0.043,-,-,44.000,-
'9:19:08.680',-,-0.017,-,-,43.200,-
'9:19:08.688',-,0.000,-,-,43.200,-
'9:19:08.696',-,0.000,-,-,42.400,-
'9:19:08.704',-,0.000,-,-,42.400,-
'9:19:08.712',-,-0.043,-,-,41.600,-
'9:19:08.720',-,0.128,-,-,41.600,-
'9:19:08.728',-,0.385,-,-,40.800,-
'9:19:08.736',-,0.538,-,-,40.800,-
'9:19:08.744',-,0.316,-,-,40.800,-
'9:19:08.752',-,0.085,-,-,40.800,-
'9:19:08.760',-,0.000,-,-,40.000,-
'9:19:08.768',-,0.000,-,-,40.000,-
'9:19:08.776',-,0.017,-,-,40.000,-
'9:19:08.784',-,0.000,-,-,40.000,-
'9:19:08.792',-,-0.043,-,-,40.000,-
'9:19:08.800',-,-0.043,-,-,39.200,-
'9:19:08.808',-,-0.043,-,-,39.200,-
'9:19:08.816',-,-0.043,-,-,39.200,-
'9:19:08.824',-,-0.043,-,-,38.400,-
'9:19:08.832',-,0.000,-,-,38.400,-
'9:19:08.840',-,0.043,-,-,37.600,-
'9:19:08.848',-,-0.060,-,-,38.400,-
'9:19:08.856',-,-0.085,-,-,39.200,-
'9:19:08.864',-,-0.043,-,-,40.800,-
