'Elapsed time','I','II','V','MCL1','ABP','PAP'
'8:54:30.128',-,-0.043,-,-,46.400,-
'8:54:30.136',-,-0.043,-,-,46.400,-
'8:54:30.144',-,-0.111,-,-,45.600,-
'8:54:30.152',-,-0.043,-,-,44.800,-
'8:54:30.160',-,-0.060,-,-,44.000,-
'8:54:30.168',-,-0.043,-,-,44.000,-
'8:54:30.176',-,-0.085,-,-,43.200,-
'8:54:30.184',-,0.248,-,-,43.200,-
'8:54:30.192',-,0.470,-,-,42.400,-
'8:54:30.200',-,0.291,-,-,42.400,-
'8:54:30.208',-,0.085,-,-,41.600,-
'8:54:30.216',-,0.085,-,-,41.600,-
'8:54:30.224',-,0.017,-,-,41.600,-
'8:54:30.232',-,-0.017,-,-,40.800,-
'8:54:30.240',-,-0.111,-,-,40.800,-
'8:54:30.248',-,-0.043,-,-,40.800,-
'8:54:30.256',-,-0.111,-,-,40.000,-
'8:54:30.264',-,-0.060,-,-,40.000,-
'8:54:30.272',-,-0.043,-,-,40.000,-
'8:54:30.280',-,-0.060,-,-,40.000,-
'8:54:30.288',-,-0.060,-,-,39.200,-
'8:54:30.296',-,-0.085,-,-,40.000,-
'8:54:30.304',-,-0.043,-,-,40.000,-
'8:54:30.312',-,-0.060,-,-,42.400,-
'8:54:30.320',-,-0.085,-,-,44.800,-
'8:54:30.328',-,-0.111,-,-,49.600,-
'8:54:30.336',-,-0.085,-,-,55.200,-
'8:54:30.344',-,-0.060,-,-,60.800,-
'8:54:30.352',-,-0.085,-,-,67.200,-
'8:54:30.360',-,-0.111,-,-,72.000,-
'8:54:30.368',-,-0.060,-,-,76.800,-
'8:54:30.376',-,-0.111,-,-,80.000,-
'8:54:30.384',-,-0.085,-,-,83.200,-
'8:54:30.392',-,-0.111,-,-,84.800,-
'8:54:30.400',-,-0.111,-,-,86.400,-
'8:54:30.408',-,-0.111,-,-,87.200,-
'8:54:30.416',-,-0.060,-,-,88.000,-
'8:54:30.424',-,-0.111,-,-,88.000,-
'8:54:30.432',-,-0.060,-,-,88.000,-
'8:54:30.440',-,-0.043,-,-,87.200,-
'8:54:30.448',-,-0.043,-,-,86.400,-
'8:54:30.456',-,0.000,-,-,85.600,-
'8:54:30.464',-,0.000,-,-,84.000,-
'8:54:30.472',-,0.000,-,-,81.600,-
'8:54:30.480',-,0.017,-,-,79.200,-
'8:54:30.488',-,0.000,-,-,76.000,-
'8:54:30.496',-,0.000,-,-,72.800,-
'8:54:30.504',-,0.000,-,-,69.600,-
'8:54:30.512',-,0.043,-,-,66.400,-
'8:54:30.520',-,0.085,-,-,62.400,-
'8:54:30.528',-,0.085,-,-,59.200,-
'8:54:30.536',-,0.085,-,-,56.000,-
'8:54:30.544',-,0.128,-,-,53.600,-
'8:54:30.552',-,0.111,-,-,51.200,-
'8:54:30.560',-,0.154,-,-,49.600,-
'8:54:30.568',-,0.085,-,-,48.000,-
'8:54:30.576',-,0.043,-,-,46.400,-
'8:54:30.584',-,0.000,-,-,45.600,-
'8:54:30.592',-,0.000,-,-,44.800,-
'8:54:30.600',-,0.000,-,-,44.000,-
'8:54:30.608',-,0.000,-,-,43.200,-
'8:54:30.616',-,0.000,-,-,43.200,-
'8:54:30.624',-,0.000,-,-,42.400,-
'8:54:30.632',-,0.000,-,-,41.600,-
'8:54:30.640',-,0.000,-,-,41.600,-
'8:54:30.648',-,-0.017,-,-,40.800,-
'8:54:30.656',-,0.179,-,-,40.800,-
'8:54:30.664',-,0.427,-,-,40.000,-
'8:54:30.672',-,0.564,-,-,40.000,-
'8:54:30.680',-,0.248,-,-,40.000,-
'8:54:30.688',-,0.060,-,-,39.200,-
'8:54:30.696',-,0.000,-,-,39.200,-
'8:54:30.704',-,0.000,-,-,39.200,-
'8:54:30.712',-,0.017,-,-,39.200,-
'8:54:30.720',-,-0.043,-,-,38.400,-
'8:54:30.728',-,-0.043,-,-,38.400,-
'8:54:30.736',-,-0.043,-,-,38.400,-
'8:54:30.744',-,-0.017,-,-,38.400,-
'8:54:30.752',-,-0.017,-,-,38.400,-
'8:54:30.760',-,0.000,-,-,37.600,-
'8:54:30.768',-,0.000,-,-,37.600,-
'8:54:30.776',-,0.000,-,-,37.600,-
'8:54:30.784',-,0.000,-,-,38.400,-
'8:54:30.792',-,0.000,-,-,39.200,-
'8:54:30.800',-,-0.017,-,-,41.600,-
'8:54:30.808',-,0.000,-,-,45.600,-
'8:54:30.816',-,-0.043,-,-,50.400,-
'8:54:30.824',-,-0.017,-,-,56.800,-
'8:54:30.832',-,-0.043,-,-,63.200,-
'8:54:30.840',-,-0.043,-,-,68.800,-
'8:54:30.848',-,-0.060,-,-,73.600,-
'8:54:30.856',-,-0.043,-,-,77.600,-
'8:54:30.864',-,-0.060,-,-,80.000,-
'8:54:30.872',-,-0.111,-,-,82.400,-
'8:54:30.880',-,-0.111,-,-,84.000,-
'8:54:30.888',-,-0.111,-,-,85.600,-
'8:54:30.896',-,-0.111,-,-,86.400,-
'8:54:30.904',-,-0.128,-,-,86.400,-
'8:54:30.912',-,-0.085,-,-,86.400,-
'8:54:30.920',-,-0.085,-,-,85.600,-
'8:54:30.928',-,-0.043,-,-,84.800,-
'8:54:30.936',-,-0.085,-,-,83.200,-
'8:54:30.944',-,-0.060,-,-,81.600,-
'8:54:30.952',-,-0.043,-,-,80.000,-
'8:54:30.960',-,0.000,-,-,77.600,-
'8:54:30.968',-,0.000,-,-,74.400,-
'8:54:30.976',-,0.000,-,-,72.000,-
'8:54:30.984',-,0.000,-,-,68.000,-
'8:54:30.992',-,0.000,-,-,64.800,-
'8:54:31.000',-,0.017,-,-,61.600,-
'8:54:31.008',-,0.043,-,-,59.200,-
'8:54:31.016',-,0.043,-,-,56.000,-
'8:54:31.024',-,0.043,-,-,53.600,-
'8:54:31.032',-,0.060,-,-,52.000,-
'8:54:31.040',-,0.043,-,-,49.600,-
'8:54:31.048',-,0.043,-,-,48.800,-
'8:54:31.056',-,0.017,-,-,47.200,-
'8:54:31.064',-,0.000,-,-,46.400,-
'8:54:31.072',-,-0.060,-,-,45.600,-
'8:54:31.080',-,-0.111,-,-,45.600,-
'8:54:31.088',-,-0.085,-,-,44.800,-
'8:54:31.096',-,-0.060,-,-,44.800,-
'8:54:31.104',-,-0.111,-,-,44.000,-
'8:54:31.112',-,-0.111,-,-,44.000,-
'8:54:31.120',-,-0.111,-,-,43.200,-
'8:54:31.128',-,-0.085,-,-,43.200,-
'8:54:31.136',-,0.000,-,-,43.200,-
'8:54:31.144',-,0.248,-,-,43.200,-
'8:54:31.152',-,0.427,-,-,42.400,-
'8:54:31.160',-,0.248,-,-,42.400,-
'8:54:31.168',-,-0.043,-,-,42.400,-
'8:54:31.176',-,0.000,-,-,42.400,-
'8:54:31.184',-,-0.043,-,-,42.400,-
'8:54:31.192',-,-0.085,-,-,42.400,-
'8:54:31.200',-,-0.128,-,-,42.400,-
'8:54:31.208',-,-0.111,-,-,42.400,-
'8:54:31.216',-,-0.154,-,-,41.600,-
'8:54:31.224',-,-0.111,-,-,41.600,-
'8:54:31.232',-,-0.154,-,-,41.600,-
'8:54:31.240',-,-0.154,-,-,41.600,-
'8:54:31.248',-,-0.111,-,-,41.600,-
'8:54:31.256',-,-0.128,-,-,42.400,-
'8:54:31.264',-,-0.111,-,-,44.000,-
'8:54:31.272',-,-0.154,-,-,46.400,-
'8:54:31.280',-,-0.128,-,-,51.200,-
'8:54:31.288',-,-0.154,-,-,56.800,-
'8:54:31.296',-,-0.128,-,-,63.200,-
'8:54:31.304',-,-0.154,-,-,68.800,-
'8:54:31.312',-,-0.111,-,-,74.400,-
'8:54:31.320',-,-0.154,-,-,79.200,-
'8:54:31.328',-,-0.128,-,-,83.200,-
'8:54:31.336',-,-0.154,-,-,85.600,-
'8:54:31.344',-,-0.154,-,-,88.000,-
'8:54:31.352',-,-0.154,-,-,89.600,-
'8:54:31.360',-,-0.128,-,-,91.200,-
'8:54:31.368',-,-0.154,-,-,92.000,-
'8:54:31.376',-,-0.128,-,-,92.000,-
'8:54:31.384',-,-0.111,-,-,92.000,-
'8:54:31.392',-,-0.154,-,-,92.000,-
'8:54:31.400',-,-0.111,-,-,91.200,-
'8:54:31.408',-,-0.111,-,-,90.400,-
'8:54:31.416',-,-0.111,-,-,88.800,-
'8:54:31.424',-,-0.060,-,-,88.000,-
'8:54:31.432',-,-0.043,-,-,85.600,-
'8:54:31.440',-,-0.043,-,-,83.200,-
'8:54:31.448',-,0.000,-,-,80.800,-
'8:54:31.456',-,-0.017,-,-,78.400,-
'8:54:31.464',-,0.000,-,-,75.200,-
'8:54:31.472',-,0.000,-,-,72.000,-
'8:54:31.480',-,0.017,-,-,68.000,-
'8:54:31.488',-,0.043,-,-,64.800,-
'8:54:31.496',-,0.000,-,-,61.600,-
'8:54:31.504',-,0.043,-,-,58.400,-
'8:54:31.512',-,0.060,-,-,56.000,-
'8:54:31.520',-,0.085,-,-,53.600,-
'8:54:31.528',-,0.043,-,-,52.000,-
'8:54:31.536',-,0.000,-,-,50.400,-
'8:54:31.544',-,-0.043,-,-,49.600,-
'8:54:31.552',-,-0.043,-,-,48.000,-
'8:54:31.560',-,-0.085,-,-,47.200,-
'8:54:31.568',-,-0.111,-,-,47.200,-
'8:54:31.576',-,-0.111,-,-,46.400,-
'8:54:31.584',-,-0.085,-,-,45.600,-
'8:54:31.592',-,-0.060,-,-,45.600,-
'8:54:31.600',-,-0.060,-,-,44.800,-
'8:54:31.608',-,-0.111,-,-,44.800,-
'8:54:31.616',-,0.043,-,-,44.000,-
'8:54:31.624',-,0.333,-,-,44.000,-
'8:54:31.632',-,0.427,-,-,43.200,-
'8:54:31.640',-,0.085,-,-,43.200,-
'8:54:31.648',-,-0.043,-,-,42.400,-
'8:54:31.656',-,0.000,-,-,42.400,-
'8:54:31.664',-,0.000,-,-,42.400,-
'8:54:31.672',-,-0.111,-,-,41.600,-
'8:54:31.680',-,-0.111,-,-,41.600,-
'8:54:31.688',-,-0.128,-,-,41.600,-
'8:54:31.696',-,-0.154,-,-,41.600,-
'8:54:31.704',-,-0.111,-,-,41.600,-
'8:54:31.712',-,-0.111,-,-,40.800,-
'8:54:31.720',-,-0.128,-,-,40.800,-
'8:54:31.728',-,-0.111,-,-,40.800,-
'8:54:31.736',-,-0.060,-,-,41.600,-
'8:54:31.744',-,-0.085,-,-,42.400,-
'8:54:31.752',-,-0.111,-,-,45.600,-
'8:54:31.760',-,-0.128,-,-,49.600,-
'8:54:31.768',-,-0.085,-,-,54.400,-
'8:54:31.776',-,-0.043,-,-,60.000,-
'8:54:31.784',-,-0.085,-,-,65.600,-
'8:54:31.792',-,-0.111,-,-,71.200,-
'8:54:31.800',-,-0.128,-,-,76.000,-
'8:54:31.808',-,-0.154,-,-,80.000,-
'8:54:31.816',-,-0.128,-,-,83.200,-
'8:54:31.824',-,-0.154,-,-,84.800,-
'8:54:31.832',-,-0.111,-,-,87.200,-
'8:54:31.840',-,-0.154,-,-,88.000,-
'8:54:31.848',-,-0.128,-,-,88.800,-
'8:54:31.856',-,-0.111,-,-,88.800,-
'8:54:31.864',-,-0.060,-,-,88.800,-
'8:54:31.872',-,-0.060,-,-,88.000,-
'8:54:31.880',-,-0.043,-,-,87.200,-
'8:54:31.888',-,-0.043,-,-,85.600,-
'8:54:31.896',-,0.000,-,-,84.800,-
'8:54:31.904',-,0.000,-,-,82.400,-
'8:54:31.912',-,0.017,-,-,80.800,-
'8:54:31.920',-,0.000,-,-,77.600,-
'8:54:31.928',-,0.000,-,-,75.200,-
'8:54:31.936',-,0.000,-,-,72.000,-
'8:54:31.944',-,0.017,-,-,68.000,-
'8:54:31.952',-,0.043,-,-,64.800,-
'8:54:31.960',-,0.043,-,-,61.600,-
'8:54:31.968',-,0.043,-,-,57.600,-
'8:54:31.976',-,0.085,-,-,55.200,-
'8:54:31.984',-,0.060,-,-,52.800,-
'8:54:31.992',-,0.111,-,-,50.400,-
'8:54:32.000',-,0.128,-,-,48.800,-
'8:54:32.008',-,0.128,-,-,47.200,-
'8:54:32.016',-,0.085,-,-,46.400,-
'8:54:32.024',-,0.060,-,-,44.800,-
'8:54:32.032',-,0.000,-,-,44.000,-
'8:54:32.040',-,0.000,-,-,43.200,-
'8:54:32.048',-,-0.017,-,-,43.200,-
'8:54:32.056',-,-0.043,-,-,42.400,-
'8:54:32.064',-,-0.017,-,-,41.600,-
'8:54:32.072',-,-0.060,-,-,41.600,-
'8:54:32.080',-,0.000,-,-,40.800,-
'8:54:32.088',-,-0.043,-,-,40.800,-
'8:54:32.096',-,-0.060,-,-,40.000,-
'8:54:32.104',-,0.085,-,-,39.200,-
'8:54:32.112',-,0.385,-,-,39.200,-
'8:54:32.120',-,0.521,-,-,38.400,-
'8:54:32.128',-,0.248,-,-,38.400,-
'8:54:32.136',-,0.085,-,-,38.400,-
'8:54:32.144',-,0.000,-,-,37.600,-
'8:54:32.152',-,0.000,-,-,37.600,-
'8:54:32.160',-,-0.017,-,-,37.600,-
'8:54:32.168',-,-0.043,-,-,37.600,-
'8:54:32.176',-,0.000,-,-,36.800,-
'8:54:32.184',-,-0.085,-,-,36.800,-
'8:54:32.192',-,-0.111,-,-,36.800,-
'8:54:32.200',-,-0.085,-,-,36.800,-
'8:54:32.208',-,-0.043,-,-,36.000,-
'8:54:32.216',-,-0.043,-,-,36.000,-
'8:54:32.224',-,-0.060,-,-,36.000,-
'8:54:32.232',-,-0.085,-,-,36.800,-
'8:54:32.240',-,-0.043,-,-,37.600,-
'8:54:32.248',-,0.000,-,-,40.800,-
'8:54:32.256',-,-0.085,-,-,44.000,-
'8:54:32.264',-,-0.043,-,-,48.800,-
'8:54:32.272',-,0.000,-,-,55.200,-
'8:54:32.280',-,-0.043,-,-,60.800,-
'8:54:32.288',-,-0.043,-,-,65.600,-
'8:54:32.296',-,-0.017,-,-,70.400,-
'8:54:32.304',-,-0.043,-,-,74.400,-
'8:54:32.312',-,-0.060,-,-,76.800,-
'8:54:32.320',-,-0.085,-,-,78.400,-
'8:54:32.328',-,-0.017,-,-,80.000,-
'8:54:32.336',-,-0.085,-,-,81.600,-
'8:54:32.344',-,-0.111,-,-,81.600,-
'8:54:32.352',-,-0.085,-,-,82.400,-
'8:54:32.360',-,-0.111,-,-,81.600,-
'8:54:32.368',-,-0.043,-,-,81.600,-
'8:54:32.376',-,-0.017,-,-,80.800,-
'8:54:32.384',-,-0.043,-,-,79.200,-
'8:54:32.392',-,0.000,-,-,77.600,-
'8:54:32.400',-,0.000,-,-,76.000,-
'8:54:32.408',-,0.043,-,-,72.800,-
'8:54:32.416',-,0.017,-,-,70.400,-
'8:54:32.424',-,0.000,-,-,67.200,-
'8:54:32.432',-,0.043,-,-,64.000,-
'8:54:32.440',-,0.060,-,-,60.800,-
'8:54:32.448',-,0.085,-,-,57.600,-
'8:54:32.456',-,0.085,-,-,54.400,-
'8:54:32.464',-,0.179,-,-,52.000,-
'8:54:32.472',-,0.197,-,-,49.600,-
'8:54:32.480',-,0.128,-,-,48.000,-
'8:54:32.488',-,0.085,-,-,47.200,-
'8:54:32.496',-,0.128,-,-,45.600,-
'8:54:32.504',-,0.017,-,-,44.800,-
'8:54:32.512',-,0.043,-,-,44.000,-
'8:54:32.520',-,0.000,-,-,44.000,-
'8:54:32.528',-,0.000,-,-,43.200,-
'8:54:32.536',-,0.000,-,-,42.400,-
'8:54:32.544',-,0.017,-,-,42.400,-
'8:54:32.552',-,0.000,-,-,41.600,-
'8:54:32.560',-,0.000,-,-,41.600,-
'8:54:32.568',-,0.000,-,-,41.600,-
'8:54:32.576',-,0.000,-,-,40.800,-
'8:54:32.584',-,0.197,-,-,40.800,-
'8:54:32.592',-,0.470,-,-,40.800,-
'8:54:32.600',-,0.590,-,-,40.000,-
'8:54:32.608',-,0.291,-,-,40.000,-
'8:54:32.616',-,0.060,-,-,40.000,-
'8:54:32.624',-,0.017,-,-,40.000,-
'8:54:32.632',-,0.000,-,-,40.000,-
'8:54:32.640',-,0.017,-,-,40.000,-
'8:54:32.648',-,-0.017,-,-,40.000,-
'8:54:32.656',-,-0.043,-,-,40.000,-
'8:54:32.664',-,-0.043,-,-,40.800,-
'8:54:32.672',-,-0.085,-,-,40.800,-
'8:54:32.680',-,-0.017,-,-,40.000,-
'8:54:32.688',-,0.000,-,-,40.000,-
'8:54:32.696',-,-0.043,-,-,40.800,-
'8:54:32.704',-,-0.017,-,-,40.800,-
'8:54:32.712',-,-0.017,-,-,42.400,-
'8:54:32.720',-,-0.060,-,-,44.000,-
'8:54:32.728',-,-0.043,-,-,48.000,-
'8:54:32.736',-,-0.017,-,-,52.000,-
'8:54:32.744',-,0.000,-,-,57.600,-
'8:54:32.752',-,-0.017,-,-,63.200,-
'8:54:32.760',-,0.000,-,-,68.800,-
'8:54:32.768',-,-0.017,-,-,73.600,-
'8:54:32.776',-,-0.043,-,-,77.600,-
'8:54:32.784',-,-0.043,-,-,80.800,-
'8:54:32.792',-,-0.043,-,-,83.200,-
'8:54:32.800',-,-0.060,-,-,84.800,-
'8:54:32.808',-,-0.060,-,-,85.600,-
'8:54:32.816',-,-0.085,-,-,86.400,-
'8:54:32.824',-,-0.111,-,-,87.200,-
'8:54:32.832',-,-0.060,-,-,87.200,-
'8:54:32.840',-,-0.085,-,-,87.200,-
'8:54:32.848',-,-0.043,-,-,86.400,-
'8:54:32.856',-,-0.060,-,-,85.600,-
'8:54:32.864',-,-0.043,-,-,84.000,-
'8:54:32.872',-,0.000,-,-,83.200,-
'8:54:32.880',-,-0.017,-,-,80.800,-
'8:54:32.888',-,0.000,-,-,78.400,-
'8:54:32.896',-,0.000,-,-,76.000,-
'8:54:32.904',-,0.000,-,-,72.800,-
'8:54:32.912',-,0.000,-,-,69.600,-
'8:54:32.920',-,0.043,-,-,66.400,-
'8:54:32.928',-,0.043,-,-,63.200,-
'8:54:32.936',-,0.043,-,-,60.000,-
'8:54:32.944',-,0.043,-,-,56.800,-
'8:54:32.952',-,0.085,-,-,54.400,-
'8:54:32.960',-,0.111,-,-,52.800,-
'8:54:32.968',-,0.128,-,-,51.200,-
'8:54:32.976',-,0.111,-,-,49.600,-
'8:54:32.984',-,0.043,-,-,48.000,-
'8:54:32.992',-,0.017,-,-,47.200,-
'8:54:33.000',-,-0.017,-,-,46.400,-
'8:54:33.008',-,-0.043,-,-,45.600,-
'8:54:33.016',-,-0.060,-,-,45.600,-
'8:54:33.024',-,-0.085,-,-,44.800,-
'8:54:33.032',-,-0.060,-,-,44.800,-
'8:54:33.040',-,-0.043,-,-,44.000,-
'8:54:33.048',-,-0.060,-,-,44.000,-
'8:54:33.056',-,-0.060,-,-,43.200,-
'8:54:33.064',-,0.060,-,-,43.200,-
'8:54:33.072',-,0.291,-,-,43.200,-
'8:54:33.080',-,0.470,-,-,42.400,-
'8:54:33.088',-,0.222,-,-,42.400,-
'8:54:33.096',-,-0.017,-,-,42.400,-
'8:54:33.104',-,0.000,-,-,41.600,-
'8:54:33.112',-,0.000,-,-,41.600,-
'8:54:33.120',-,-0.043,-,-,40.800,-
'8:54:33.128',-,-0.111,-,-,40.800,-
'8:54:33.136',-,-0.128,-,-,40.000,-
'8:54:33.144',-,-0.060,-,-,40.000,-
'8:54:33.152',-,-0.111,-,-,40.000,-
'8:54:33.160',-,-0.128,-,-,39.200,-
'8:54:33.168',-,-0.111,-,-,39.200,-
'8:54:33.176',-,-0.154,-,-,39.200,-
'8:54:33.184',-,-0.111,-,-,39.200,-
'8:54:33.192',-,-0.111,-,-,40.800,-
'8:54:33.200',-,-0.128,-,-,43.200,-
'8:54:33.208',-,-0.111,-,-,47.200,-
'8:54:33.216',-,-0.060,-,-,52.800,-
'8:54:33.224',-,-0.111,-,-,59.200,-
'8:54:33.232',-,-0.085,-,-,64.800,-
'8:54:33.240',-,-0.128,-,-,70.400,-
'8:54:33.248',-,-0.111,-,-,75.200,-
'8:54:33.256',-,-0.111,-,-,79.200,-
'8:54:33.264',-,-0.128,-,-,82.400,-
'8:54:33.272',-,-0.154,-,-,84.800,-
'8:54:33.280',-,-0.128,-,-,87.200,-
'8:54:33.288',-,-0.111,-,-,88.000,-
'8:54:33.296',-,-0.128,-,-,88.800,-
'8:54:33.304',-,-0.154,-,-,88.800,-
'8:54:33.312',-,-0.154,-,-,88.800,-
'8:54:33.320',-,-0.128,-,-,88.800,-
'8:54:33.328',-,-0.154,-,-,88.000,-
'8:54:33.336',-,-0.085,-,-,87.200,-
'8:54:33.344',-,-0.085,-,-,86.400,-
'8:54:33.352',-,-0.043,-,-,84.800,-
'8:54:33.360',-,-0.017,-,-,82.400,-
'8:54:33.368',-,0.000,-,-,80.800,-
'8:54:33.376',-,0.000,-,-,77.600,-
'8:54:33.384',-,0.000,-,-,75.200,-
'8:54:33.392',-,0.000,-,-,72.000,-
'8:54:33.400',-,0.000,-,-,68.800,-
'8:54:33.408',-,0.000,-,-,65.600,-
'8:54:33.416',-,0.017,-,-,62.400,-
'8:54:33.424',-,0.043,-,-,59.200,-
'8:54:33.432',-,0.043,-,-,56.000,-
'8:54:33.440',-,0.085,-,-,53.600,-
'8:54:33.448',-,0.060,-,-,52.000,-
'8:54:33.456',-,0.085,-,-,50.400,-
'8:54:33.464',-,0.085,-,-,48.800,-
'8:54:33.472',-,0.017,-,-,48.000,-
'8:54:33.480',-,0.000,-,-,47.200,-
'8:54:33.488',-,-0.043,-,-,46.400,-
'8:54:33.496',-,-0.060,-,-,45.600,-
'8:54:33.504',-,-0.060,-,-,45.600,-
'8:54:33.512',-,-0.060,-,-,44.800,-
'8:54:33.520',-,-0.043,-,-,44.800,-
'8:54:33.528',-,-0.043,-,-,44.000,-
'8:54:33.536',-,-0.060,-,-,44.000,-
'8:54:33.544',-,-0.043,-,-,43.200,-
'8:54:33.552',-,0.043,-,-,43.200,-
'8:54:33.560',-,0.291,-,-,42.400,-
'8:54:33.568',-,0.453,-,-,42.400,-
'8:54:33.576',-,0.222,-,-,41.600,-
'8:54:33.584',-,-0.017,-,-,41.600,-
'8:54:33.592',-,0.000,-,-,40.800,-
'8:54:33.600',-,-0.017,-,-,40.800,-
'8:54:33.608',-,-0.043,-,-,40.800,-
'8:54:33.616',-,-0.111,-,-,40.800,-
'8:54:33.624',-,-0.154,-,-,40.000,-
'8:54:33.632',-,-0.128,-,-,40.000,-
'8:54:33.640',-,-0.111,-,-,40.000,-
'8:54:33.648',-,-0.111,-,-,40.000,-
'8:54:33.656',-,-0.060,-,-,39.200,-
'8:54:33.664',-,-0.085,-,-,39.200,-
'8:54:33.672',-,-0.111,-,-,40.000,-
'8:54:33.680',-,-0.060,-,-,40.800,-
'8:54:33.688',-,-0.085,-,-,42.400,-
'8:54:33.696',-,-0.111,-,-,45.600,-
'8:54:33.704',-,-0.128,-,-,50.400,-
'8:54:33.712',-,-0.085,-,-,56.000,-
'8:54:33.720',-,-0.128,-,-,61.600,-
'8:54:33.728',-,-0.085,-,-,67.200,-
'8:54:33.736',-,-0.111,-,-,72.000,-
'8:54:33.744',-,-0.128,-,-,76.000,-
'8:54:33.752',-,-0.128,-,-,79.200,-
'8:54:33.760',-,-0.154,-,-,81.600,-
'8:54:33.768',-,-0.111,-,-,83.200,-
'8:54:33.776',-,-0.128,-,-,84.800,-
'8:54:33.784',-,-0.111,-,-,85.600,-
'8:54:33.792',-,-0.154,-,-,86.400,-
'8:54:33.800',-,-0.128,-,-,86.400,-
'8:54:33.808',-,-0.085,-,-,86.400,-
'8:54:33.816',-,-0.085,-,-,85.600,-
'8:54:33.824',-,-0.043,-,-,84.800,-
'8:54:33.832',-,-0.060,-,-,83.200,-
'8:54:33.840',-,-0.111,-,-,81.600,-
'8:54:33.848',-,-0.060,-,-,79.200,-
'8:54:33.856',-,-0.043,-,-,76.800,-
