'Elapsed time','II','AVF','MCL1','ABP','PAP'
'1:29:14.176',-0.040,-,0.000,63.960,28.800
'1:29:14.184',0.016,-,0.000,64.680,28.800
'1:29:14.192',0.136,-,0.120,64.680,28.800
'1:29:14.200',0.296,-,0.256,64.680,29.600
'1:29:14.208',0.480,-,0.416,64.680,29.600
'1:29:14.216',0.576,-,0.520,64.680,29.600
'1:29:14.224',0.600,-,0.536,64.680,29.600
'1:29:14.232',0.376,-,0.376,64.680,30.400
'1:29:14.240',0.056,-,0.040,64.680,30.400
'1:29:14.248',0.016,-,0.000,64.680,30.400
'1:29:14.256',-0.096,-,-0.096,65.520,31.200
'1:29:14.264',-0.160,-,-0.136,65.520,32.000
'1:29:14.272',-0.160,-,-0.136,65.520,32.800
'1:29:14.280',-0.176,-,-0.136,65.520,33.600
'1:29:14.288',-0.160,-,-0.136,65.520,33.600
'1:29:14.296',-0.160,-,-0.136,64.680,34.400
'1:29:14.304',-0.136,-,-0.120,64.680,34.400
'1:29:14.312',-0.136,-,-0.096,63.960,36.000
'1:29:14.320',-0.136,-,-0.096,63.960,36.800
'1:29:14.328',-0.136,-,-0.096,63.120,38.400
'1:29:14.336',-0.136,-,-0.096,63.960,40.000
'1:29:14.344',-0.136,-,-0.096,64.680,41.600
'1:29:14.352',-0.096,-,-0.080,67.080,44.000
'1:29:14.360',-0.096,-,-0.096,70.320,45.600
'1:29:14.368',-0.096,-,-0.080,75.960,47.200
'1:29:14.376',-0.096,-,-0.080,82.320,48.800
'1:29:14.384',-0.096,-,-0.056,89.520,49.600
'1:29:14.392',-0.096,-,-0.056,97.560,51.200
'1:29:14.400',-0.096,-,-0.040,104.760,52.000
'1:29:14.408',-0.096,-,-0.040,111.960,52.800
'1:29:14.416',-0.096,-,-0.040,118.320,52.800
'1:29:14.424',-0.096,-,-0.040,123.120,53.600
'1:29:14.432',-0.096,-,-0.016,126.360,53.600
'1:29:14.440',-0.096,-,-0.040,128.760,52.800
'1:29:14.448',-0.080,-,0.000,130.320,52.800
'1:29:14.456',-0.040,-,0.000,131.160,52.000
'1:29:14.464',-0.016,-,0.016,131.160,52.000
'1:29:14.472',0.000,-,0.016,131.160,51.200
'1:29:14.480',0.016,-,0.040,129.480,49.600
'1:29:14.488',0.040,-,0.016,127.920,48.800
'1:29:14.496',0.040,-,0.000,124.680,47.200
'1:29:14.504',0.040,-,0.016,122.280,45.600
'1:29:14.512',0.040,-,0.000,118.320,44.800
'1:29:14.520',0.040,-,0.000,114.360,43.200
'1:29:14.528',0.040,-,0.000,110.280,42.400
'1:29:14.536',0.040,-,0.000,105.480,40.800
'1:29:14.544',0.056,-,0.016,100.680,40.000
'1:29:14.552',0.056,-,0.040,95.880,38.400
'1:29:14.560',0.080,-,0.016,91.080,37.600
'1:29:14.568',0.080,-,0.040,86.280,36.800
'1:29:14.576',0.120,-,0.040,82.320,36.000
'1:29:14.584',0.136,-,0.080,79.080,36.000
'1:29:14.592',0.136,-,0.056,76.680,36.000
'1:29:14.600',0.120,-,0.080,74.280,36.000
'1:29:14.608',0.080,-,0.040,71.880,36.000
'1:29:14.616',0.040,-,0.000,70.320,35.200
'1:29:14.624',0.016,-,-0.016,67.920,35.200
'1:29:14.632',0.000,-,-0.016,67.080,35.200
'1:29:14.640',0.000,-,-0.040,65.520,34.400
'1:29:14.648',0.000,-,-0.040,64.680,34.400
'1:29:14.656',0.000,-,-0.040,64.680,33.600
'1:29:14.664',0.000,-,-0.016,63.960,33.600
'1:29:14.672',0.000,-,-0.040,63.960,32.800
'1:29:14.680',-0.016,-,-0.040,63.960,32.000
'1:29:14.688',0.000,-,-0.040,63.120,32.000
'1:29:14.696',0.000,-,-0.040,63.120,31.200
'1:29:14.704',0.000,-,-0.016,63.120,31.200
'1:29:14.712',0.000,-,-0.016,63.960,30.400
'1:29:14.720',0.016,-,0.000,63.960,30.400
'1:29:14.728',0.120,-,0.056,63.960,30.400
'1:29:14.736',0.256,-,0.200,64.680,30.400
'1:29:14.744',0.456,-,0.360,64.680,30.400
'1:29:14.752',0.600,-,0.456,64.680,30.400
'1:29:14.760',0.656,-,0.480,65.520,30.400
'1:29:14.768',0.600,-,0.480,65.520,30.400
'1:29:14.776',0.336,-,0.120,65.520,30.400
'1:29:14.784',0.280,-,0.000,65.520,31.200
'1:29:14.792',0.296,-,-0.056,65.520,31.200
'1:29:14.800',0.016,-,-0.136,65.520,32.000
'1:29:14.808',-0.040,-,-0.136,65.520,32.800
'1:29:14.816',-0.080,-,-0.136,64.680,33.600
'1:29:14.824',-0.096,-,-0.136,64.680,34.400
'1:29:14.832',-0.120,-,-0.120,64.680,34.400
'1:29:14.840',-0.136,-,-0.136,63.960,34.400
'1:29:14.848',-0.120,-,-0.120,63.960,35.200
'1:29:14.856',-0.120,-,-0.136,63.120,36.000
'1:29:14.864',-0.096,-,-0.096,63.120,37.600
'1:29:14.872',-0.096,-,-0.096,63.120,39.200
'1:29:14.880',-0.096,-,-0.096,63.960,40.800
'1:29:14.888',-0.096,-,-0.096,66.360,42.400
'1:29:14.896',-0.096,-,-0.080,70.320,44.000
'1:29:14.904',-0.096,-,-0.096,75.960,45.600
'1:29:14.912',-0.096,-,-0.080,83.160,47.200
'1:29:14.920',-0.120,-,-0.080,90.360,48.000
'1:29:14.928',-0.136,-,-0.080,98.280,49.600
'1:29:14.936',-0.096,-,-0.056,106.320,50.400
'1:29:14.944',-0.136,-,-0.080,114.360,51.200
'1:29:14.952',-0.136,-,-0.040,120.720,52.000
'1:29:14.960',-0.136,-,-0.040,125.520,52.000
'1:29:14.968',-0.120,-,-0.040,129.480,52.000
'1:29:14.976',-0.096,-,-0.040,131.880,52.000
'1:29:14.984',-0.096,-,-0.016,133.560,52.000
'1:29:14.992',-0.080,-,0.000,134.280,51.200
'1:29:15.000',-0.040,-,0.016,134.280,50.400
'1:29:15.008',-0.016,-,0.016,133.560,49.600
'1:29:15.016',0.000,-,0.016,131.880,48.800
'1:29:15.024',0.000,-,0.016,130.320,47.200
'1:29:15.032',0.000,-,0.000,127.080,46.400
'1:29:15.040',0.000,-,0.000,124.680,44.800
'1:29:15.048',0.000,-,0.000,120.720,43.200
'1:29:15.056',0.000,-,0.000,117.480,41.600
'1:29:15.064',0.000,-,0.000,113.520,40.800
'1:29:15.072',0.000,-,0.000,108.720,40.000
'1:29:15.080',0.040,-,0.016,104.760,38.400
'1:29:15.088',0.040,-,0.016,99.960,37.600
'1:29:15.096',0.040,-,0.040,95.160,36.800
'1:29:15.104',0.080,-,0.016,90.360,36.000
'1:29:15.112',0.080,-,0.040,85.560,36.000
'1:29:15.120',0.120,-,0.056,81.480,35.200
'1:29:15.128',0.120,-,0.080,78.360,35.200
'1:29:15.136',0.120,-,0.056,75.120,35.200
'1:29:15.144',0.080,-,0.040,72.720,35.200
'1:29:15.152',0.016,-,0.016,71.160,35.200
'1:29:15.160',0.000,-,0.000,69.480,34.400
'1:29:15.168',-0.016,-,-0.016,67.920,34.400
'1:29:15.176',-0.040,-,-0.016,67.080,34.400
'1:29:15.184',-0.040,-,-0.016,66.360,33.600
'1:29:15.192',-0.040,-,-0.016,65.520,33.600
'1:29:15.200',-0.040,-,-0.016,65.520,32.800
'1:29:15.208',-0.040,-,-0.016,64.680,32.800
'1:29:15.216',-0.040,-,-0.016,64.680,32.000
'1:29:15.224',-0.016,-,-0.016,64.680,32.000
'1:29:15.232',-0.040,-,-0.016,64.680,31.200
'1:29:15.240',-0.016,-,0.000,64.680,31.200
'1:29:15.248',-0.016,-,-0.016,65.520,31.200
'1:29:15.256',0.000,-,0.000,65.520,31.200
'1:29:15.264',0.080,-,0.040,65.520,31.200
'1:29:15.272',0.216,-,0.160,66.360,31.200
'1:29:15.280',0.400,-,0.320,66.360,31.200
'1:29:15.288',0.520,-,0.416,66.360,31.200
'1:29:15.296',0.576,-,0.480,66.360,31.200
'1:29:15.304',0.536,-,0.480,66.360,32.000
'1:29:15.312',0.240,-,0.216,66.360,32.000
'1:29:15.320',0.080,-,0.016,65.520,32.000
'1:29:15.328',0.000,-,-0.016,65.520,32.000
'1:29:15.336',-0.096,-,-0.096,65.520,32.000
'1:29:15.344',-0.120,-,-0.136,65.520,32.800
'1:29:15.352',-0.096,-,-0.136,65.520,33.600
'1:29:15.360',-0.120,-,-0.136,64.680,34.400
'1:29:15.368',-0.136,-,-0.136,64.680,35.200
'1:29:15.376',-0.096,-,-0.120,64.680,35.200
'1:29:15.384',-0.096,-,-0.096,63.960,35.200
'1:29:15.392',-0.096,-,-0.096,63.120,36.000
'1:29:15.400',-0.096,-,-0.120,63.120,36.800
'1:29:15.408',-0.096,-,-0.096,63.120,38.400
'1:29:15.416',-0.096,-,-0.096,63.960,40.000
'1:29:15.424',-0.080,-,-0.096,66.360,40.800
'1:29:15.432',-0.080,-,-0.080,69.480,42.400
'1:29:15.440',-0.080,-,-0.096,75.120,44.000
'1:29:15.448',-0.080,-,-0.080,81.480,45.600
'1:29:15.456',-0.080,-,-0.080,88.680,46.400
'1:29:15.464',-0.096,-,-0.056,96.720,47.200
'1:29:15.472',-0.080,-,-0.040,104.760,48.000
'1:29:15.480',-0.096,-,-0.056,111.960,48.800
'1:29:15.488',-0.096,-,-0.040,119.160,49.600
'1:29:15.496',-0.096,-,-0.040,123.960,49.600
'1:29:15.504',-0.096,-,-0.016,128.760,49.600
'1:29:15.512',-0.080,-,0.000,131.160,49.600
'1:29:15.520',-0.080,-,-0.016,133.560,49.600
'1:29:15.528',-0.040,-,0.000,134.280,49.600
'1:29:15.536',-0.016,-,0.016,134.280,48.800
'1:29:15.544',0.000,-,0.040,133.560,48.000
'1:29:15.552',0.016,-,0.040,132.720,47.200
'1:29:15.560',0.040,-,0.040,130.320,46.400
'1:29:15.568',0.016,-,0.040,128.760,44.800
'1:29:15.576',0.040,-,0.016,125.520,44.000
'1:29:15.584',0.040,-,0.000,122.280,43.200
'1:29:15.592',0.016,-,0.016,119.160,42.400
'1:29:15.600',0.040,-,0.000,115.080,41.600
'1:29:15.608',0.040,-,0.016,111.120,40.000
'1:29:15.616',0.040,-,0.000,106.320,39.200
'1:29:15.624',0.056,-,0.040,101.520,38.400
'1:29:15.632',0.080,-,0.040,96.720,37.600
'1:29:15.640',0.080,-,0.040,91.920,37.600
'1:29:15.648',0.096,-,0.056,87.960,37.600
'1:29:15.656',0.120,-,0.080,83.880,36.800
'1:29:15.664',0.136,-,0.120,79.920,36.800
'1:29:15.672',0.120,-,0.080,77.520,36.800
'1:29:15.680',0.080,-,0.056,75.120,36.000
'1:29:15.688',0.040,-,0.040,72.720,36.000
'1:29:15.696',0.000,-,0.016,70.320,35.200
'1:29:15.704',0.000,-,0.000,68.760,35.200
'1:29:15.712',-0.016,-,0.000,67.080,34.400
'1:29:15.720',-0.016,-,0.000,66.360,33.600
'1:29:15.728',-0.016,-,0.000,65.520,33.600
'1:29:15.736',-0.016,-,0.000,65.520,32.800
'1:29:15.744',-0.016,-,0.000,64.680,32.000
'1:29:15.752',-0.016,-,0.000,64.680,31.200
'1:29:15.760',-0.016,-,0.016,64.680,31.200
'1:29:15.768',0.000,-,0.016,64.680,30.400
'1:29:15.776',-0.016,-,0.016,64.680,30.400
'1:29:15.784',0.000,-,0.000,64.680,29.600
'1:29:15.792',-0.016,-,0.040,63.960,29.600
'1:29:15.800',0.080,-,0.080,63.960,29.600
'1:29:15.808',0.200,-,0.176,64.680,29.600
'1:29:15.816',0.376,-,0.336,64.680,29.600
'1:29:15.824',0.520,-,0.456,64.680,30.400
'1:29:15.832',0.576,-,0.520,65.520,30.400
'1:29:15.840',0.536,-,0.520,65.520,30.400
'1:29:15.848',0.280,-,0.296,65.520,30.400
'1:29:15.856',0.056,-,0.056,65.520,30.400
'1:29:15.864',0.016,-,0.016,64.680,30.400
'1:29:15.872',-0.080,-,-0.056,64.680,31.200
'1:29:15.880',-0.120,-,-0.096,64.680,32.000
'1:29:15.888',-0.096,-,-0.080,64.680,32.800
'1:29:15.896',-0.136,-,-0.080,63.960,33.600
'1:29:15.904',-0.120,-,-0.056,63.960,33.600
'1:29:15.912',-0.136,-,-0.080,63.120,33.600
'1:29:15.920',-0.096,-,-0.056,63.120,34.400
'1:29:15.928',-0.096,-,-0.056,63.120,35.200
'1:29:15.936',-0.096,-,-0.040,62.280,36.000
'1:29:15.944',-0.096,-,-0.040,63.120,37.600
'1:29:15.952',-0.096,-,-0.040,63.120,39.200
'1:29:15.960',-0.096,-,-0.040,64.680,40.800
'1:29:15.968',0.120,-,-0.040,68.760,42.400
'1:29:15.976',0.040,-,-0.040,73.560,44.000
'1:29:15.984',0.360,-,-0.040,79.920,44.800
'1:29:15.992',0.480,-,-0.040,87.120,46.400
'1:29:16.000',0.256,-,-0.040,95.160,48.000
'1:29:16.008',0.160,-,-0.016,103.080,48.800
'1:29:16.016',0.016,-,-0.016,111.120,49.600
'1:29:16.024',-0.040,-,0.000,117.480,50.400
'1:29:16.032',-0.080,-,0.000,123.120,50.400
'1:29:16.040',-0.096,-,0.000,127.920,50.400
'1:29:16.048',0.160,-,0.000,130.320,50.400
'1:29:16.056',0.336,-,0.016,132.720,50.400
'1:29:16.064',0.416,-,0.040,133.560,49.600
'1:29:16.072',0.736,-,0.040,134.280,49.600
'1:29:16.080',1.160,-,0.056,133.560,48.800
'1:29:16.088',1.256,-,0.040,131.880,48.000
'1:29:16.096',1.160,-,0.056,130.320,46.400
'1:29:16.104',0.960,-,0.040,127.920,45.600
'1:29:16.112',0.816,-,0.040,125.520,44.000
'1:29:16.120',0.720,-,0.040,122.280,42.400
'1:29:16.128',0.696,-,0.040,118.320,41.600
'1:29:16.136',1.080,-,0.040,115.080,40.800
'1:29:16.144',1.216,-,0.040,111.120,40.000
'1:29:16.152',1.120,-,0.056,106.320,39.200
'1:29:16.160',0.856,-,0.040,102.360,38.400
'1:29:16.168',0.640,-,0.056,96.720,37.600
'1:29:16.176',0.256,-,0.056,91.920,37.600
'1:29:16.184',0.560,-,0.080,87.960,37.600
'1:29:16.192',0.376,-,0.080,83.160,36.800
'1:29:16.200',0.216,-,0.120,79.920,36.800
'1:29:16.208',0.136,-,0.080,76.680,36.800
'1:29:16.216',0.240,-,0.056,74.280,36.800
'1:29:16.224',0.016,-,0.040,72.720,36.800
'1:29:16.232',-0.096,-,0.016,70.320,36.000
'1:29:16.240',-0.176,-,0.000,68.760,36.000
'1:29:16.248',-0.216,-,0.000,67.920,36.000
'1:29:16.256',-0.256,-,0.000,67.080,36.000
'1:29:16.264',-0.280,-,0.000,66.360,35.200
'1:29:16.272',-0.280,-,0.000,65.520,35.200
'1:29:16.280',-0.280,-,-0.016,65.520,35.200
'1:29:16.288',-0.296,-,-0.040,65.520,34.400
'1:29:16.296',-0.296,-,-0.016,65.520,34.400
'1:29:16.304',-0.320,-,-0.016,65.520,33.600
'1:29:16.312',-0.296,-,0.000,65.520,33.600
'1:29:16.320',-0.320,-,0.000,65.520,33.600
'1:29:16.328',-0.280,-,0.000,65.520,33.600
'1:29:16.336',-0.200,-,0.040,65.520,33.600
'1:29:16.344',-0.080,-,0.160,65.520,33.600
'1:29:16.352',0.096,-,0.320,65.520,33.600
'1:29:16.360',0.256,-,0.456,66.360,34.400
'1:29:16.368',0.336,-,0.520,66.360,34.400
'1:29:16.376',0.336,-,0.520,66.360,34.400
'1:29:16.384',0.080,-,0.296,66.360,34.400
'1:29:16.392',-0.176,-,0.000,66.360,35.200
'1:29:16.400',-0.216,-,-0.016,67.080,35.200
'1:29:16.408',-0.320,-,-0.096,67.080,36.000
'1:29:16.416',-0.360,-,-0.136,67.080,36.000
'1:29:16.424',-0.360,-,-0.160,67.080,37.600
'1:29:16.432',-0.376,-,-0.136,67.080,38.400
'1:29:16.440',-0.360,-,-0.136,67.080,39.200
'1:29:16.448',-0.360,-,-0.136,67.080,39.200
'1:29:16.456',-0.336,-,-0.136,67.080,39.200
'1:29:16.464',-0.360,-,-0.136,66.360,40.000
'1:29:16.472',-0.216,-,-0.136,65.520,41.600
'1:29:16.480',-0.120,-,-0.136,65.520,42.400
'1:29:16.488',-0.096,-,-0.136,66.360,44.000
'1:29:16.496',-0.176,-,-0.136,67.920,45.600
'1:29:16.504',-0.176,-,-0.120,71.880,47.200
'1:29:16.512',-0.200,-,-0.136,77.520,48.800
'1:29:16.520',-0.136,-,-0.136,83.880,49.600
'1:29:16.528',-0.096,-,-0.136,91.920,51.200
'1:29:16.536',-0.056,-,-0.136,99.960,52.000
'1:29:16.544',-0.096,-,-0.136,107.880,52.800
'1:29:16.552',-0.136,-,-0.120,115.080,53.600
'1:29:16.560',-0.136,-,-0.096,121.560,54.400
'1:29:16.568',-0.136,-,-0.096,126.360,54.400
'1:29:16.576',-0.096,-,-0.080,129.480,54.400
'1:29:16.584',-0.040,-,-0.080,131.880,54.400
'1:29:16.592',0.200,-,-0.040,133.560,54.400
'1:29:16.600',0.456,-,-0.040,134.280,54.400
'1:29:16.608',0.600,-,-0.040,133.560,53.600
'1:29:16.616',0.376,-,0.000,132.720,53.600
'1:29:16.624',0.080,-,0.000,131.880,52.800
'1:29:16.632',-0.040,-,0.016,130.320,51.200
'1:29:16.640',-0.120,-,0.000,127.920,50.400
'1:29:16.648',-0.136,-,0.000,125.520,48.800
'1:29:16.656',0.680,-,0.000,122.280,48.000
'1:29:16.664',0.880,-,0.000,119.880,46.400
'1:29:16.672',1.056,-,0.000,115.920,45.600
'1:29:16.680',1.200,-,0.000,112.680,44.800
'1:29:16.688',1.160,-,0.016,107.880,43.200
'1:29:16.696',1.280,-,0.040,103.920,42.400
'1:29:16.704',0.920,-,0.056,99.120,41.600
'1:29:16.712',0.456,-,0.080,94.320,40.800
'1:29:16.720',0.440,-,0.080,90.360,40.000
'1:29:16.728',0.600,-,0.080,85.560,40.000
'1:29:16.736',0.256,-,0.120,81.480,40.000
'1:29:16.744',-0.200,-,0.096,78.360,40.000
'1:29:16.752',-0.440,-,0.080,75.120,40.000
'1:29:16.760',-0.536,-,0.056,72.720,40.000
'1:29:16.768',-0.600,-,0.040,70.320,40.000
'1:29:16.776',-0.840,-,0.016,68.760,40.000
'1:29:16.784',-0.616,-,0.000,67.920,40.000
'1:29:16.792',-0.440,-,0.000,67.080,39.200
'1:29:16.800',-0.360,-,0.000,66.360,39.200
'1:29:16.808',-0.320,-,0.000,65.520,38.400
'1:29:16.816',-0.280,-,0.000,65.520,38.400
'1:29:16.824',-0.280,-,0.000,65.520,37.600
'1:29:16.832',-0.280,-,0.000,65.520,37.600
'1:29:16.840',-0.296,-,0.000,66.360,37.600
'1:29:16.848',-0.296,-,0.000,67.080,36.800
'1:29:16.856',-0.280,-,0.000,67.080,36.800
'1:29:16.864',-0.296,-,0.016,67.920,36.800
'1:29:16.872',-0.176,-,0.080,67.920,36.800
'1:29:16.880',-0.016,-,0.216,68.760,36.800
'1:29:16.888',0.160,-,0.376,68.760,36.800
'1:29:16.896',0.296,-,0.520,67.920,36.800
'1:29:16.904',0.376,-,0.600,67.920,36.800
'1:29:16.912',0.336,-,0.520,67.920,36.800
'1:29:16.920',0.016,-,0.256,67.080,37.600
'1:29:16.928',-0.216,-,-0.040,67.080,37.600
'1:29:16.936',-0.280,-,-0.040,67.080,38.400
'1:29:16.944',-0.400,-,-0.136,67.080,38.400
'1:29:16.952',-0.656,-,-0.160,67.080,39.200
'1:29:16.960',-0.936,-,-0.136,67.080,40.000
'1:29:16.968',-1.256,-,-0.136,67.080,40.800
'1:29:16.976',-2.200,-,-0.136,67.920,41.600
'1:29:16.984',-2.480,-,-0.136,67.920,41.600
'1:29:16.992',-2.136,-,-0.136,67.080,42.400
'1:29:17.000',-1.696,-,-0.136,66.360,42.400
'1:29:17.008',-1.376,-,-0.120,66.360,43.200
'1:29:17.016',-1.216,-,-0.096,66.360,44.000
'1:29:17.024',-1.056,-,-0.096,67.080,45.600
'1:29:17.032',-0.896,-,-0.096,69.480,47.200
'1:29:17.040',-0.760,-,-0.080,73.560,48.000
'1:29:17.048',-0.656,-,-0.080,79.920,49.600
'1:29:17.056',-0.576,-,-0.056,87.120,51.200
'1:29:17.064',-0.560,-,-0.040,94.320,52.000
'1:29:17.072',-0.496,-,-0.040,103.080,53.600
'1:29:17.080',-0.440,-,-0.016,111.120,54.400
'1:29:17.088',-0.296,-,-0.016,118.320,54.400
'1:29:17.096',-0.200,-,0.000,123.960,55.200
'1:29:17.104',-0.136,-,0.000,128.760,56.000
'1:29:17.112',0.000,-,0.000,131.160,56.000
'1:29:17.120',0.080,-,0.000,133.560,56.000
'1:29:17.128',0.200,-,0.000,134.280,56.000
'1:29:17.136',0.256,-,0.040,135.120,55.200
'1:29:17.144',0.240,-,0.040,135.120,54.400
'1:29:17.152',0.256,-,0.080,134.280,53.600
'1:29:17.160',0.280,-,0.080,132.720,52.800
'1:29:17.168',0.296,-,0.080,131.160,51.200
'1:29:17.176',0.320,-,0.080,128.760,50.400
'1:29:17.184',0.336,-,0.056,125.520,48.800
'1:29:17.192',0.336,-,0.040,123.120,48.000
'1:29:17.200',0.320,-,0.056,119.880,47.200
'1:29:17.208',0.296,-,0.040,115.920,46.400
'1:29:17.216',0.296,-,0.040,112.680,45.600
'1:29:17.224',0.320,-,0.056,108.720,44.000
'1:29:17.232',0.296,-,0.056,103.920,43.200
'1:29:17.240',0.320,-,0.080,99.120,42.400
'1:29:17.248',0.296,-,0.056,95.160,42.400
'1:29:17.256',0.320,-,0.080,90.360,42.400
'1:29:17.264',0.360,-,0.080,86.280,42.400
'1:29:17.272',0.376,-,0.096,82.320,42.400
'1:29:17.280',0.376,-,0.080,79.920,43.200
'1:29:17.288',0.336,-,0.040,76.680,43.200
'1:29:17.296',0.280,-,0.040,75.120,44.000
'1:29:17.304',0.240,-,0.000,72.720,44.000
'1:29:17.312',0.176,-,0.000,71.160,44.000
'1:29:17.320',0.160,-,-0.016,70.320,44.000
'1:29:17.328',0.160,-,-0.016,69.480,43.200
'1:29:17.336',0.136,-,-0.016,69.480,42.400
'1:29:17.344',-0.040,-,-0.016,68.760,42.400
'1:29:17.352',-0.920,-,-0.016,68.760,41.600
'1:29:17.360',-0.376,-,-0.016,68.760,41.600
'1:29:17.368',-0.296,-,0.000,68.760,40.800
'1:29:17.376',-1.176,-,-0.016,68.760,40.800
'1:29:17.384',-2.256,-,-0.016,68.760,40.000
'1:29:17.392',-2.400,-,0.000,68.760,40.000
'1:29:17.400',-1.816,-,0.016,67.920,39.200
'1:29:17.408',-1.400,-,0.136,67.920,39.200
'1:29:17.416',-1.040,-,0.296,67.920,38.400
'1:29:17.424',-0.616,-,0.480,67.920,38.400
'1:29:17.432',-0.960,-,0.600,67.920,38.400
'1:29:17.440',-1.040,-,0.640,67.920,38.400
'1:29:17.448',-0.776,-,0.496,67.920,38.400
'1:29:17.456',-0.896,-,0.136,67.920,38.400
'1:29:17.464',-1.160,-,-0.016,67.920,38.400
'1:29:17.472',-1.360,-,-0.040,67.920,39.200
'1:29:17.480',-1.456,-,-0.120,67.920,39.200
'1:29:17.488',-1.720,-,-0.136,67.920,40.000
'1:29:17.496',-1.760,-,-0.136,67.080,40.800
'1:29:17.504',-1.536,-,-0.136,67.080,41.600
'1:29:17.512',-1.880,-,-0.136,67.080,42.400
'1:29:17.520',-2.216,-,-0.120,66.360,43.200
'1:29:17.528',-2.456,-,-0.096,65.520,43.200
'1:29:17.536',-2.480,-,-0.096,65.520,43.200
'1:29:17.544',-1.480,-,-0.096,65.520,43.200
'1:29:17.552',-1.136,-,-0.096,65.520,44.000
'1:29:17.560',-0.680,-,-0.096,67.080,44.800
'1:29:17.568',-0.096,-,-0.096,70.320,46.400
'1:29:17.576',0.216,-,-0.096,75.120,47.200
'1:29:17.584',0.400,-,-0.096,81.480,48.800
'1:29:17.592',0.496,-,-0.096,89.520,50.400
'1:29:17.600',0.536,-,-0.096,96.720,51.200
'1:29:17.608',0.576,-,-0.096,104.760,52.800
'1:29:17.616',0.600,-,-0.096,112.680,53.600
'1:29:17.624',0.600,-,-0.096,119.160,55.200
'1:29:17.632',0.600,-,-0.096,124.680,56.000
'1:29:17.640',0.600,-,-0.096,128.760,56.800
'1:29:17.648',0.600,-,-0.080,131.880,56.800
'1:29:17.656',0.600,-,-0.056,133.560,56.800
'1:29:17.664',0.600,-,-0.040,134.280,56.800
'1:29:17.672',0.616,-,-0.040,134.280,56.800
'1:29:17.680',0.640,-,0.000,134.280,56.000
'1:29:17.688',0.696,-,0.000,132.720,55.200
'1:29:17.696',0.696,-,0.016,131.160,54.400
'1:29:17.704',0.720,-,0.016,129.480,52.800
