'Elapsed time','II','AVF','MCL1','ABP','PAP'
'1:44:33.144',0.120,-,0.080,91.080,38.400
'1:44:33.152',0.160,-,0.120,87.120,38.400
'1:44:33.160',0.160,-,0.120,82.320,37.600
'1:44:33.168',0.120,-,0.080,78.360,37.600
'1:44:33.176',0.056,-,0.040,75.120,37.600
'1:44:33.184',0.000,-,0.016,71.880,37.600
'1:44:33.192',-0.016,-,0.000,70.320,36.800
'1:44:33.200',-0.040,-,0.000,68.760,36.800
'1:44:33.208',-0.016,-,-0.016,67.920,36.000
'1:44:33.216',-0.040,-,-0.016,67.080,36.000
'1:44:33.224',-0.040,-,-0.040,66.360,35.200
'1:44:33.232',-0.040,-,-0.016,66.360,34.400
'1:44:33.240',-0.040,-,-0.040,65.520,34.400
'1:44:33.248',-0.040,-,-0.016,65.520,34.400
'1:44:33.256',-0.040,-,-0.016,65.520,33.600
'1:44:33.264',-0.040,-,0.000,66.360,33.600
'1:44:33.272',-0.040,-,-0.016,67.080,33.600
'1:44:33.280',-0.040,-,0.000,67.920,32.800
'1:44:33.288',-0.016,-,0.000,67.920,32.800
'1:44:33.296',0.000,-,0.000,67.080,32.000
'1:44:33.304',0.120,-,0.080,66.360,32.000
'1:44:33.312',0.256,-,0.216,67.080,32.000
'1:44:33.320',0.376,-,0.360,67.080,32.000
'1:44:33.328',0.480,-,0.416,66.360,32.000
'1:44:33.336',0.496,-,0.480,64.680,32.000
'1:44:33.344',0.520,-,0.520,63.960,32.000
'1:44:33.352',0.160,-,0.200,63.960,32.000
'1:44:33.360',0.056,-,0.056,64.680,32.800
'1:44:33.368',-0.016,-,-0.016,64.680,32.800
'1:44:33.376',-0.120,-,-0.096,64.680,34.400
'1:44:33.384',-0.136,-,-0.096,64.680,35.200
'1:44:33.392',-0.136,-,-0.096,65.520,36.000
'1:44:33.400',-0.120,-,-0.096,64.680,36.000
'1:44:33.408',-0.096,-,-0.080,64.680,36.800
'1:44:33.416',-0.120,-,-0.096,63.960,37.600
'1:44:33.424',-0.096,-,-0.080,63.120,38.400
'1:44:33.432',-0.096,-,-0.056,61.560,38.400
'1:44:33.440',-0.096,-,-0.080,61.560,38.400
'1:44:33.448',-0.080,-,-0.056,60.720,38.400
'1:44:33.456',-0.080,-,-0.040,61.560,39.200
'1:44:33.464',-0.080,-,-0.056,62.280,40.000
'1:44:33.472',-0.096,-,-0.040,63.960,40.800
'1:44:33.480',-0.080,-,-0.040,67.920,42.400
'1:44:33.488',-0.096,-,-0.040,73.560,43.200
'1:44:33.496',-0.096,-,-0.040,80.760,44.800
'1:44:33.504',-0.096,-,-0.040,88.680,46.400
'1:44:33.512',-0.096,-,-0.040,96.720,47.200
'1:44:33.520',-0.120,-,-0.040,103.080,48.800
'1:44:33.528',-0.136,-,-0.040,108.720,49.600
'1:44:33.536',-0.136,-,-0.056,112.680,49.600
'1:44:33.544',-0.136,-,-0.040,116.760,50.400
'1:44:33.552',-0.136,-,-0.040,119.160,50.400
'1:44:33.560',-0.096,-,-0.040,120.720,49.600
'1:44:33.568',-0.056,-,0.000,120.720,49.600
'1:44:33.576',-0.040,-,0.000,120.720,48.800
'1:44:33.584',0.000,-,0.000,119.880,48.000
'1:44:33.592',0.000,-,0.000,118.320,46.400
'1:44:33.600',0.016,-,0.016,115.920,45.600
'1:44:33.608',0.016,-,0.016,112.680,44.800
'1:44:33.616',0.056,-,0.040,109.560,43.200
'1:44:33.624',0.136,-,0.096,106.320,42.400
'1:44:33.632',0.280,-,0.216,103.080,42.400
'1:44:33.640',0.400,-,0.336,99.120,41.600
'1:44:33.648',0.376,-,0.336,94.320,40.800
'1:44:33.656',0.456,-,0.336,90.360,40.000
'1:44:33.664',0.600,-,0.440,85.560,39.200
'1:44:33.672',0.736,-,0.600,81.480,38.400
'1:44:33.680',0.520,-,0.640,77.520,38.400
'1:44:33.688',0.216,-,0.216,74.280,38.400
'1:44:33.696',0.040,-,0.040,71.160,38.400
'1:44:33.704',-0.096,-,-0.096,69.480,38.400
'1:44:33.712',-0.136,-,-0.096,67.920,38.400
'1:44:33.720',-0.136,-,-0.136,66.360,38.400
'1:44:33.728',-0.160,-,-0.120,65.520,37.600
'1:44:33.736',-0.176,-,-0.136,64.680,36.800
'1:44:33.744',-0.160,-,-0.136,64.680,36.000
'1:44:33.752',-0.160,-,-0.136,64.680,35.200
'1:44:33.760',-0.160,-,-0.120,64.680,34.400
'1:44:33.768',-0.160,-,-0.136,64.680,33.600
'1:44:33.776',-0.136,-,-0.096,64.680,33.600
'1:44:33.784',-0.160,-,-0.096,64.680,32.800
'1:44:33.792',-0.160,-,-0.096,64.680,32.800
'1:44:33.800',-0.176,-,-0.120,64.680,32.800
'1:44:33.808',-0.176,-,-0.096,65.520,32.800
'1:44:33.816',-0.176,-,-0.136,65.520,32.800
'1:44:33.824',-0.200,-,-0.136,65.520,32.000
'1:44:33.832',-0.216,-,-0.160,65.520,32.000
'1:44:33.840',-0.216,-,-0.160,66.360,32.800
'1:44:33.848',-0.216,-,-0.160,66.360,32.800
'1:44:33.856',-0.200,-,-0.136,65.520,32.800
'1:44:33.864',-0.176,-,-0.120,65.520,32.800
'1:44:33.872',-0.136,-,-0.136,65.520,32.800
'1:44:33.880',-0.096,-,-0.056,64.680,32.800
'1:44:33.888',-0.040,-,-0.040,64.680,32.800
'1:44:33.896',-0.040,-,-0.016,64.680,32.800
'1:44:33.904',0.000,-,0.000,63.960,32.800
'1:44:33.912',0.000,-,0.000,63.120,32.800
'1:44:33.920',0.000,-,0.000,62.280,32.800
'1:44:33.928',0.016,-,0.000,62.280,32.800
'1:44:33.936',0.000,-,0.000,62.280,32.800
'1:44:33.944',0.000,-,0.000,61.560,33.600
'1:44:33.952',0.000,-,0.000,61.560,33.600
'1:44:33.960',0.000,-,0.000,60.720,33.600
'1:44:33.968',0.016,-,0.000,59.880,33.600
'1:44:33.976',0.016,-,0.000,59.880,32.800
'1:44:33.984',0.000,-,0.000,59.160,32.800
'1:44:33.992',0.016,-,0.000,59.160,32.000
'1:44:34.000',0.000,-,0.016,58.320,32.000
'1:44:34.008',0.000,-,0.016,58.320,31.200
'1:44:34.016',0.000,-,0.000,57.480,30.400
'1:44:34.024',0.016,-,0.040,56.760,29.600
'1:44:34.032',0.016,-,0.016,56.760,29.600
'1:44:34.040',0.016,-,0.040,55.920,28.800
'1:44:34.048',0.016,-,0.016,55.920,28.000
'1:44:34.056',0.040,-,0.000,55.080,27.200
'1:44:34.064',0.016,-,0.016,55.080,27.200
'1:44:34.072',0.040,-,0.040,54.360,26.400
'1:44:34.080',0.016,-,0.040,54.360,26.400
'1:44:34.088',0.040,-,0.040,54.360,25.600
'1:44:34.096',0.040,-,0.040,54.360,25.600
'1:44:34.104',0.016,-,0.040,53.520,25.600
'1:44:34.112',0.040,-,0.040,53.520,24.800
'1:44:34.120',0.040,-,0.056,52.680,24.800
'1:44:34.128',0.080,-,0.080,52.680,24.000
'1:44:34.136',0.096,-,0.080,52.680,24.000
'1:44:34.144',0.120,-,0.080,52.680,24.000
'1:44:34.152',0.120,-,0.080,52.680,24.000
'1:44:34.160',0.160,-,0.120,52.680,24.000
'1:44:34.168',0.216,-,0.136,51.960,24.000
'1:44:34.176',0.256,-,0.136,51.960,24.000
'1:44:34.184',0.256,-,0.120,51.960,23.200
'1:44:34.192',0.176,-,0.080,51.960,24.000
'1:44:34.200',0.120,-,0.056,51.960,23.200
'1:44:34.208',0.040,-,0.040,51.960,23.200
'1:44:34.216',-0.016,-,0.000,52.680,23.200
'1:44:34.224',-0.056,-,0.040,52.680,23.200
'1:44:34.232',-0.120,-,0.000,52.680,22.400
'1:44:34.240',-0.160,-,0.000,52.680,22.400
'1:44:34.248',-0.136,-,0.016,52.680,21.600
'1:44:34.256',-0.096,-,0.000,52.680,21.600
'1:44:34.264',-0.096,-,0.040,53.520,21.600
'1:44:34.272',-0.056,-,0.016,53.520,21.600
'1:44:34.280',-0.040,-,0.040,51.960,22.400
'1:44:34.288',-0.040,-,0.040,51.120,22.400
'1:44:34.296',0.000,-,0.040,49.560,23.200
'1:44:34.304',0.040,-,0.056,47.880,23.200
'1:44:34.312',0.176,-,0.160,47.880,24.000
'1:44:34.320',0.376,-,0.336,48.720,24.000
'1:44:34.328',0.520,-,0.456,49.560,24.800
'1:44:34.336',0.616,-,0.536,50.280,25.600
'1:44:34.344',0.576,-,0.560,51.120,25.600
'1:44:34.352',0.320,-,0.376,51.120,25.600
'1:44:34.360',0.040,-,0.056,51.960,25.600
'1:44:34.368',0.016,-,0.016,51.120,26.400
'1:44:34.376',-0.040,-,0.000,50.280,27.200
'1:44:34.384',-0.080,-,-0.040,50.280,28.000
'1:44:34.392',-0.056,-,-0.040,49.560,29.600
'1:44:34.400',-0.056,-,-0.040,49.560,31.200
'1:44:34.408',-0.040,-,-0.016,49.560,32.800
'1:44:34.416',-0.056,-,-0.040,48.720,35.200
'1:44:34.424',-0.040,-,-0.016,47.880,36.800
'1:44:34.432',-0.040,-,0.000,47.160,39.200
'1:44:34.440',-0.040,-,0.000,47.160,42.400
'1:44:34.448',-0.016,-,0.000,47.160,44.800
'1:44:34.456',-0.016,-,0.000,48.720,47.200
'1:44:34.464',-0.016,-,0.000,51.960,49.600
'1:44:34.472',0.000,-,0.000,58.320,52.000
'1:44:34.480',0.000,-,0.016,67.920,54.400
'1:44:34.488',0.000,-,0.040,79.080,56.800
'1:44:34.496',0.000,-,0.040,90.360,58.400
'1:44:34.504',0.000,-,0.040,100.680,60.000
'1:44:34.512',0.000,-,0.040,109.560,61.600
'1:44:34.520',0.000,-,0.040,116.760,62.400
'1:44:34.528',0.000,-,0.040,121.560,63.200
'1:44:34.536',0.000,-,0.040,125.520,64.000
'1:44:34.544',0.000,-,0.040,127.920,64.000
'1:44:34.552',0.000,-,0.040,129.480,64.000
'1:44:34.560',0.000,-,0.040,130.320,63.200
'1:44:34.568',0.000,-,0.040,129.480,63.200
'1:44:34.576',0.016,-,0.040,128.760,61.600
'1:44:34.584',0.040,-,0.056,127.080,60.800
'1:44:34.592',0.056,-,0.056,124.680,60.000
'1:44:34.600',0.080,-,0.080,121.560,58.400
'1:44:34.608',0.080,-,0.056,118.320,56.800
'1:44:34.616',0.080,-,0.056,113.520,55.200
'1:44:34.624',0.080,-,0.056,108.720,53.600
'1:44:34.632',0.080,-,0.056,103.920,51.200
'1:44:34.640',0.080,-,0.080,99.960,48.800
'1:44:34.648',0.080,-,0.080,95.880,46.400
'1:44:34.656',0.120,-,0.080,92.760,43.200
'1:44:34.664',0.160,-,0.096,88.680,41.600
'1:44:34.672',0.136,-,0.120,84.720,40.000
'1:44:34.680',0.160,-,0.136,80.760,40.000
'1:44:34.688',0.080,-,0.136,76.680,40.000
'1:44:34.696',0.000,-,0.120,72.720,40.000
'1:44:34.704',-0.016,-,0.080,69.480,40.000
'1:44:34.712',-0.040,-,0.056,67.920,40.000
'1:44:34.720',-0.056,-,0.040,66.360,39.200
'1:44:34.728',-0.056,-,0.000,66.360,39.200
'1:44:34.736',-0.056,-,0.000,65.520,39.200
'1:44:34.744',-0.040,-,0.000,64.680,39.200
'1:44:34.752',-0.056,-,0.000,64.680,38.400
'1:44:34.760',-0.080,-,0.000,63.960,38.400
'1:44:34.768',-0.056,-,0.000,63.120,37.600
'1:44:34.776',-0.056,-,0.000,62.280,36.800
'1:44:34.784',-0.040,-,0.000,62.280,36.800
'1:44:34.792',-0.056,-,0.000,62.280,36.000
'1:44:34.800',-0.040,-,0.000,63.120,35.200
'1:44:34.808',-0.040,-,0.000,63.960,35.200
'1:44:34.816',-0.040,-,0.000,64.680,34.400
'1:44:34.824',0.000,-,0.016,64.680,33.600
'1:44:34.832',0.080,-,0.056,64.680,33.600
'1:44:34.840',0.200,-,0.200,64.680,33.600
'1:44:34.848',0.336,-,0.320,64.680,32.800
'1:44:34.856',0.456,-,0.376,64.680,32.800
'1:44:34.864',0.520,-,0.440,64.680,32.800
'1:44:34.872',0.520,-,0.496,64.680,32.800
'1:44:34.880',0.296,-,0.336,64.680,32.800
'1:44:34.888',0.056,-,0.080,63.960,32.800
'1:44:34.896',0.016,-,0.040,63.120,32.800
'1:44:34.904',-0.080,-,-0.040,63.120,32.800
'1:44:34.912',-0.136,-,-0.056,63.120,32.800
'1:44:34.920',-0.136,-,-0.080,63.120,33.600
'1:44:34.928',-0.120,-,-0.080,62.280,33.600
'1:44:34.936',-0.120,-,-0.056,62.280,35.200
'1:44:34.944',-0.096,-,-0.056,62.280,36.000
'1:44:34.952',-0.096,-,-0.040,62.280,36.800
'1:44:34.960',-0.096,-,-0.040,61.560,36.800
'1:44:34.968',-0.096,-,-0.040,60.720,37.600
'1:44:34.976',-0.080,-,-0.040,60.720,37.600
'1:44:34.984',-0.080,-,-0.040,60.720,38.400
'1:44:34.992',-0.080,-,-0.016,61.560,39.200
'1:44:35.000',-0.056,-,0.000,63.120,40.000
'1:44:35.008',-0.080,-,0.000,66.360,41.600
'1:44:35.016',-0.056,-,-0.016,71.880,42.400
'1:44:35.024',-0.080,-,0.000,78.360,44.000
'1:44:35.032',-0.080,-,-0.016,86.280,45.600
'1:44:35.040',-0.096,-,0.000,93.480,46.400
'1:44:35.048',-0.096,-,-0.016,100.680,47.200
'1:44:35.056',-0.096,-,0.000,106.320,48.000
'1:44:35.064',-0.120,-,0.000,111.120,48.800
'1:44:35.072',-0.136,-,0.000,115.080,49.600
'1:44:35.080',-0.120,-,0.000,117.480,49.600
'1:44:35.088',-0.096,-,0.000,119.160,50.400
'1:44:35.096',-0.080,-,0.000,120.720,50.400
'1:44:35.104',-0.040,-,0.016,121.560,49.600
'1:44:35.112',-0.016,-,0.016,120.720,48.800
'1:44:35.120',0.000,-,0.016,119.880,48.000
'1:44:35.128',0.000,-,0.000,118.320,47.200
'1:44:35.136',0.000,-,0.000,115.920,45.600
'1:44:35.144',0.016,-,0.000,113.520,44.800
'1:44:35.152',0.040,-,0.016,111.120,44.000
'1:44:35.160',0.040,-,0.040,108.720,43.200
'1:44:35.168',0.056,-,0.040,105.480,42.400
'1:44:35.176',0.080,-,0.040,102.360,41.600
'1:44:35.184',0.096,-,0.040,98.280,41.600
'1:44:35.192',0.120,-,0.080,94.320,40.800
'1:44:35.200',0.136,-,0.080,89.520,40.000
'1:44:35.208',0.120,-,0.056,84.720,40.000
'1:44:35.216',0.080,-,0.040,80.760,40.000
'1:44:35.224',0.016,-,0.000,76.680,40.000
'1:44:35.232',0.000,-,0.016,74.280,40.000
'1:44:35.240',-0.040,-,-0.040,71.880,39.200
'1:44:35.248',-0.040,-,-0.040,69.480,39.200
'1:44:35.256',-0.056,-,-0.040,67.920,38.400
'1:44:35.264',-0.056,-,-0.040,66.360,38.400
'1:44:35.272',-0.056,-,-0.056,65.520,37.600
'1:44:35.280',-0.056,-,-0.040,65.520,37.600
'1:44:35.288',-0.080,-,-0.040,65.520,36.800
'1:44:35.296',-0.056,-,-0.040,65.520,36.800
'1:44:35.304',-0.056,-,-0.040,65.520,36.800
'1:44:35.312',-0.056,-,-0.040,64.680,36.000
'1:44:35.320',-0.040,-,-0.040,64.680,36.000
'1:44:35.328',-0.040,-,-0.040,64.680,35.200
'1:44:35.336',-0.016,-,-0.040,64.680,35.200
'1:44:35.344',0.040,-,0.016,64.680,34.400
'1:44:35.352',0.160,-,0.136,64.680,34.400
'1:44:35.360',0.320,-,0.256,64.680,34.400
'1:44:35.368',0.416,-,0.320,65.520,34.400
'1:44:35.376',0.480,-,0.376,65.520,34.400
'1:44:35.384',0.456,-,0.400,65.520,34.400
'1:44:35.392',0.240,-,0.240,66.360,34.400
'1:44:35.400',0.016,-,0.000,67.080,34.400
'1:44:35.408',0.000,-,-0.016,67.080,35.200
'1:44:35.416',-0.096,-,-0.096,66.360,36.000
'1:44:35.424',-0.136,-,-0.136,65.520,36.800
'1:44:35.432',-0.160,-,-0.160,64.680,37.600
'1:44:35.440',-0.136,-,-0.136,63.960,38.400
'1:44:35.448',-0.136,-,-0.136,63.120,39.200
'1:44:35.456',-0.136,-,-0.136,63.120,40.000
'1:44:35.464',-0.136,-,-0.136,63.120,40.800
'1:44:35.472',-0.136,-,-0.136,63.120,41.600
'1:44:35.480',-0.120,-,-0.120,63.120,41.600
'1:44:35.488',-0.096,-,-0.096,62.280,41.600
'1:44:35.496',-0.120,-,-0.096,63.960,42.400
'1:44:35.504',-0.096,-,-0.096,66.360,43.200
'1:44:35.512',-0.096,-,-0.096,70.320,44.800
'1:44:35.520',-0.096,-,-0.096,77.520,46.400
'1:44:35.528',-0.096,-,-0.096,87.120,47.200
'1:44:35.536',-0.096,-,-0.096,95.880,48.800
'1:44:35.544',-0.120,-,-0.096,104.760,50.400
'1:44:35.552',-0.136,-,-0.096,111.960,52.000
'1:44:35.560',-0.136,-,-0.096,118.320,52.800
'1:44:35.568',-0.136,-,-0.096,123.120,53.600
'1:44:35.576',-0.136,-,-0.096,127.080,54.400
'1:44:35.584',-0.136,-,-0.096,129.480,55.200
'1:44:35.592',-0.136,-,-0.080,131.880,55.200
'1:44:35.600',-0.120,-,-0.096,133.560,55.200
'1:44:35.608',-0.096,-,-0.056,134.280,55.200
'1:44:35.616',-0.056,-,-0.040,134.280,54.400
'1:44:35.624',-0.040,-,-0.040,133.560,53.600
'1:44:35.632',0.000,-,-0.016,131.880,52.800
'1:44:35.640',0.000,-,-0.016,130.320,52.000
'1:44:35.648',0.000,-,-0.016,128.760,50.400
'1:44:35.656',0.016,-,-0.016,126.360,49.600
'1:44:35.664',0.040,-,0.000,123.120,48.800
'1:44:35.672',0.056,-,0.000,119.160,48.800
'1:44:35.680',0.056,-,0.000,115.080,48.000
'1:44:35.688',0.080,-,0.000,111.120,47.200
'1:44:35.696',0.080,-,0.016,106.320,45.600
'1:44:35.704',0.120,-,0.040,100.680,44.800
