'Elapsed time','II','AVF','ABP','PAP'
'24:00.632',0.008,0.000,85.600,25.600
'24:00.640',0.008,0.000,84.000,25.200
'24:00.648',0.016,0.000,82.400,24.400
'24:00.656',0.016,0.000,80.800,23.600
'24:00.664',0.016,0.000,79.200,22.800
'24:00.672',0.016,0.000,76.800,22.400
'24:00.680',0.016,0.000,74.400,22.000
'24:00.688',0.016,0.000,71.200,22.000
'24:00.696',0.008,0.000,68.800,22.000
'24:00.704',0.008,0.000,65.600,22.000
'24:00.712',0.008,0.000,63.200,22.400
'24:00.720',0.008,0.000,61.600,22.400
'24:00.728',0.008,0.000,60.800,22.400
'24:00.736',0.008,0.000,59.200,22.400
'24:00.744',0.008,0.000,58.400,22.000
'24:00.752',0.016,0.000,58.400,21.600
'24:00.760',0.024,0.017,57.600,21.200
'24:00.768',0.032,0.034,56.800,21.200
'24:00.776',0.032,0.034,56.800,20.800
'24:00.784',0.048,0.034,56.800,20.800
'24:00.792',0.064,0.034,56.800,20.800
'24:00.800',0.096,0.069,57.600,20.400
'24:00.808',0.104,0.086,57.600,20.400
'24:00.816',0.104,0.086,57.600,20.000
'24:00.824',0.096,0.069,57.600,20.000
'24:00.832',0.072,0.069,57.600,19.600
'24:00.840',0.032,0.034,57.600,18.800
'24:00.848',0.008,0.000,57.600,17.600
'24:00.856',-0.008,-0.017,57.600,17.200
'24:00.864',-0.016,-0.017,56.800,16.800
'24:00.872',-0.016,-0.034,56.800,17.200
'24:00.880',-0.016,-0.017,56.800,18.000
'24:00.888',-0.016,-0.017,56.800,19.600
'24:00.896',-0.016,-0.017,56.000,20.800
'24:00.904',-0.016,-0.017,56.000,21.600
'24:00.912',-0.016,-0.017,56.000,21.200
'24:00.920',0.000,-0.017,56.000,20.000
'24:00.928',0.024,-0.017,55.200,18.800
'24:00.936',0.080,0.017,55.200,17.600
'24:00.944',0.144,0.069,55.200,16.800
'24:00.952',0.152,0.103,54.400,17.200
'24:00.960',0.024,0.052,54.400,17.200
'24:00.968',-0.112,-0.095,53.600,17.600
'24:00.976',-0.216,-0.207,53.600,17.200
'24:00.984',-0.240,-0.250,52.800,17.600
'24:00.992',-0.184,-0.276,52.800,18.400
'24:01.000',-0.080,-0.112,52.000,20.400
'24:01.008',-0.032,-0.043,52.000,22.000
'24:01.016',-0.016,-0.017,51.200,21.200
'24:01.024',-0.008,0.000,51.200,19.200
'24:01.032',-0.008,0.000,50.400,17.600
'24:01.040',-0.008,0.000,50.400,19.600
'24:01.048',-0.008,0.000,49.600,23.200
'24:01.056',0.000,0.000,49.600,26.800
'24:01.064',0.000,0.000,49.600,29.200
'24:01.072',0.000,0.000,48.800,30.400
'24:01.080',0.000,0.000,48.800,31.600
'24:01.088',0.000,0.000,48.800,32.400
'24:01.096',0.000,0.000,48.800,32.800
'24:01.104',0.000,0.000,48.800,33.600
'24:01.112',0.000,0.000,49.600,33.600
'24:01.120',0.000,0.000,51.200,33.200
'24:01.128',0.000,0.000,54.400,33.200
'24:01.136',0.000,0.000,58.400,32.400
'24:01.144',0.000,0.000,64.000,32.000
'24:01.152',0.000,0.000,68.800,31.600
'24:01.160',0.000,0.000,73.600,31.600
'24:01.168',0.000,0.000,77.600,31.600
'24:01.176',0.000,0.000,80.800,31.600
'24:01.184',0.000,0.000,84.000,31.600
'24:01.192',0.000,0.000,86.400,31.200
'24:01.200',0.000,0.009,88.000,30.800
'24:01.208',0.000,0.000,89.600,30.000
'24:01.216',0.000,0.000,90.400,30.000
'24:01.224',0.000,0.000,90.400,30.000
'24:01.232',0.000,0.000,90.400,30.000
'24:01.240',0.000,0.000,90.400,30.000
'24:01.248',0.000,0.000,89.600,29.600
'24:01.256',0.008,0.000,88.800,28.800
'24:01.264',0.008,0.000,88.000,28.000
'24:01.272',0.008,0.000,87.200,27.600
'24:01.280',0.008,0.000,85.600,27.600
'24:01.288',0.016,0.000,84.000,27.600
'24:01.296',0.016,0.000,82.400,27.600
'24:01.304',0.016,0.000,80.800,27.200
'24:01.312',0.016,0.009,79.200,26.800
'24:01.320',0.016,0.000,76.800,26.400
'24:01.328',0.016,0.009,73.600,26.000
'24:01.336',0.016,0.000,71.200,26.000
'24:01.344',0.008,0.000,68.800,26.000
'24:01.352',0.008,0.000,66.400,26.000
'24:01.360',0.008,0.000,64.000,26.000
'24:01.368',0.008,0.000,62.400,25.600
'24:01.376',0.008,0.000,61.600,25.600
'24:01.384',0.016,0.000,60.800,25.600
'24:01.392',0.024,0.000,60.000,26.000
'24:01.400',0.032,0.026,60.000,26.400
'24:01.408',0.048,0.034,59.200,26.800
'24:01.416',0.048,0.034,59.200,26.800
'24:01.424',0.056,0.043,59.200,26.400
'24:01.432',0.072,0.052,59.200,26.000
'24:01.440',0.104,0.086,59.200,25.200
'24:01.448',0.120,0.095,60.000,25.200
'24:01.456',0.120,0.095,60.000,25.200
'24:01.464',0.104,0.095,60.000,25.200
'24:01.472',0.072,0.069,60.000,25.600
'24:01.480',0.032,0.043,60.000,25.200
'24:01.488',0.008,0.009,60.000,24.800
'24:01.496',-0.008,-0.009,59.200,24.000
'24:01.504',-0.016,-0.017,59.200,22.800
'24:01.512',-0.016,-0.017,59.200,22.000
'24:01.520',-0.016,-0.017,59.200,21.600
'24:01.528',-0.016,-0.017,58.400,21.600
'24:01.536',-0.016,-0.017,58.400,22.400
'24:01.544',-0.008,-0.017,58.400,23.200
'24:01.552',-0.008,-0.017,57.600,24.000
'24:01.560',0.016,-0.017,57.600,24.800
'24:01.568',0.072,0.009,57.600,25.600
'24:01.576',0.128,0.069,56.800,25.600
'24:01.584',0.168,0.129,56.800,26.000
'24:01.592',0.128,0.147,56.800,26.000
'24:01.600',0.008,0.052,56.000,26.000
'24:01.608',-0.120,-0.121,56.000,26.000
'24:01.616',-0.200,-0.181,55.200,26.000
'24:01.624',-0.216,-0.241,55.200,26.400
'24:01.632',-0.144,-0.250,55.200,27.600
'24:01.640',-0.064,-0.103,54.400,30.000
'24:01.648',-0.024,-0.043,54.400,32.000
'24:01.656',-0.016,-0.017,53.600,31.600
'24:01.664',-0.016,-0.017,53.600,27.200
'24:01.672',-0.008,-0.017,52.800,20.400
'24:01.680',-0.008,-0.017,52.800,15.600
'24:01.688',-0.008,-0.017,52.800,15.600
'24:01.696',-0.008,-0.017,52.000,21.600
'24:01.704',-0.008,-0.017,52.000,30.000
'24:01.712',-0.008,-0.017,51.200,36.400
'24:01.720',-0.008,-0.017,51.200,39.200
'24:01.728',-0.008,-0.009,51.200,38.800
'24:01.736',-0.008,-0.017,51.200,37.200
'24:01.744',-0.008,-0.017,52.000,35.600
'24:01.752',-0.008,-0.017,53.600,34.800
'24:01.760',-0.008,-0.017,56.800,34.800
'24:01.768',-0.008,-0.017,60.800,35.200
'24:01.776',-0.008,-0.017,66.400,35.200
'24:01.784',-0.008,-0.009,72.800,35.200
'24:01.792',-0.008,-0.017,77.600,34.800
'24:01.800',-0.008,-0.017,82.400,34.400
'24:01.808',-0.016,-0.009,86.400,34.000
'24:01.816',-0.016,-0.017,88.800,34.000
'24:01.824',-0.016,-0.009,91.200,33.600
'24:01.832',-0.016,-0.017,92.800,33.600
'24:01.840',-0.016,-0.009,94.400,33.600
'24:01.848',-0.016,-0.017,94.400,33.600
'24:01.856',-0.016,-0.017,95.200,33.600
'24:01.864',-0.016,-0.017,95.200,33.200
'24:01.872',-0.008,-0.009,94.400,32.400
'24:01.880',-0.008,-0.009,94.400,31.600
'24:01.888',-0.008,-0.009,93.600,30.400
'24:01.896',0.000,0.000,92.800,30.000
'24:01.904',0.000,0.000,91.200,29.600
'24:01.912',0.008,0.000,89.600,29.600
'24:01.920',0.016,0.009,88.000,30.000
'24:01.928',0.016,0.009,86.400,30.000
'24:01.936',0.016,0.017,84.000,29.600
'24:01.944',0.016,0.009,82.400,29.200
'24:01.952',0.016,0.017,80.000,28.800
'24:01.960',0.016,0.017,76.800,28.800
'24:01.968',0.016,0.009,73.600,28.400
'24:01.976',0.016,0.017,71.200,28.000
'24:01.984',0.016,0.009,68.000,27.600
'24:01.992',0.016,0.000,65.600,27.200
'24:02.000',0.016,0.009,64.000,27.200
'24:02.008',0.024,0.009,63.200,26.800
'24:02.016',0.032,0.026,61.600,26.800
'24:02.024',0.048,0.034,60.800,26.400
'24:02.032',0.048,0.034,60.000,26.400
'24:02.040',0.056,0.043,60.000,26.400
'24:02.048',0.072,0.052,60.000,26.000
'24:02.056',0.104,0.086,60.000,26.000
'24:02.064',0.112,0.095,60.000,25.600
'24:02.072',0.120,0.095,60.000,25.600
'24:02.080',0.104,0.095,60.000,25.200
'24:02.088',0.072,0.095,60.000,24.400
'24:02.096',0.032,0.052,60.000,23.200
'24:02.104',0.000,0.009,60.000,22.000
'24:02.112',-0.008,-0.009,60.000,21.200
'24:02.120',-0.016,-0.017,60.000,21.200
'24:02.128',-0.016,-0.017,60.000,21.200
'24:02.136',-0.016,-0.017,60.000,21.600
'24:02.144',-0.016,-0.017,60.000,22.000
'24:02.152',-0.016,-0.017,59.200,22.000
'24:02.160',-0.016,-0.017,59.200,22.000
'24:02.168',-0.008,-0.017,59.200,22.000
'24:02.176',0.016,-0.017,58.400,22.400
'24:02.184',0.080,-0.017,58.400,22.400
'24:02.192',0.152,0.095,57.600,22.400
'24:02.200',0.184,0.155,57.600,22.400
'24:02.208',0.128,0.164,57.600,22.400
'24:02.216',0.016,0.052,56.800,22.000
'24:02.224',-0.120,-0.103,56.800,21.600
'24:02.232',-0.208,-0.181,56.000,20.800
'24:02.240',-0.216,-0.241,55.200,20.000
'24:02.248',-0.152,-0.250,55.200,20.000
'24:02.256',-0.072,-0.103,54.400,21.600
'24:02.264',-0.032,-0.052,54.400,24.400
'24:02.272',-0.016,-0.034,53.600,27.600
'24:02.280',-0.016,-0.017,53.600,28.800
'24:02.288',-0.016,-0.017,52.800,26.000
'24:02.296',-0.016,-0.017,52.800,20.000
'24:02.304',-0.016,-0.017,52.000,13.200
'24:02.312',-0.016,-0.017,52.000,10.400
'24:02.320',-0.016,-0.017,51.200,12.800
'24:02.328',-0.016,-0.017,51.200,19.200
'24:02.336',-0.008,-0.017,51.200,26.400
'24:02.344',-0.008,-0.017,50.400,30.800
'24:02.352',-0.008,-0.017,50.400,32.000
'24:02.360',-0.008,-0.017,51.200,30.800
'24:02.368',-0.008,-0.017,51.200,29.200
'24:02.376',-0.008,-0.017,52.800,27.600
'24:02.384',-0.008,-0.017,56.000,26.400
'24:02.392',-0.008,-0.009,60.000,26.000
'24:02.400',-0.008,-0.009,64.800,25.600
'24:02.408',-0.008,-0.009,70.400,25.600
'24:02.416',-0.008,-0.017,75.200,25.200
'24:02.424',-0.008,-0.009,79.200,24.800
'24:02.432',-0.008,-0.017,82.400,24.400
'24:02.440',-0.008,-0.009,84.800,24.000
'24:02.448',-0.016,-0.017,87.200,24.000
'24:02.456',-0.016,-0.017,88.800,23.600
'24:02.464',-0.016,-0.017,89.600,23.600
'24:02.472',-0.016,-0.017,90.400,23.600
'24:02.480',-0.016,-0.017,90.400,23.200
'24:02.488',-0.016,-0.017,90.400,22.800
'24:02.496',-0.016,-0.017,90.400,22.400
'24:02.504',-0.008,-0.017,89.600,22.000
'24:02.512',-0.008,-0.009,88.800,21.600
'24:02.520',-0.008,-0.009,87.200,21.200
'24:02.528',0.000,0.000,85.600,20.400
'24:02.536',0.000,0.000,84.000,20.000
'24:02.544',0.008,0.000,82.400,20.000
'24:02.552',0.008,0.000,80.000,20.400
'24:02.560',0.008,0.009,78.400,20.400
'24:02.568',0.008,0.000,75.200,20.400
'24:02.576',0.008,0.009,72.800,20.400
'24:02.584',0.016,0.009,69.600,20.000
'24:02.592',0.008,0.009,67.200,20.000
'24:02.600',0.008,0.009,64.800,20.000
'24:02.608',0.008,0.009,62.400,20.000
'24:02.616',0.008,0.009,60.800,19.600
'24:02.624',0.008,0.009,60.000,19.600
'24:02.632',0.008,0.009,59.200,19.200
'24:02.640',0.008,0.000,58.400,19.600
'24:02.648',0.008,0.009,58.400,19.600
'24:02.656',0.008,0.000,57.600,20.000
'24:02.664',0.000,0.000,57.600,19.600
'24:02.672',0.000,0.000,57.600,19.200
'24:02.680',0.000,0.000,58.400,18.800
'24:02.688',0.008,0.000,58.400,18.000
'24:02.696',0.016,0.000,58.400,17.600
'24:02.704',0.024,0.009,58.400,17.600
'24:02.712',0.032,0.026,58.400,17.600
'24:02.720',0.032,0.034,58.400,17.600
'24:02.728',0.048,0.034,58.400,17.600
'24:02.736',0.064,0.034,58.400,17.600
'24:02.744',0.080,0.060,58.400,17.600
'24:02.752',0.096,0.095,57.600,17.600
'24:02.760',0.104,0.086,57.600,18.000
'24:02.768',0.096,0.086,57.600,18.400
'24:02.776',0.072,0.069,57.600,19.200
'24:02.784',0.048,0.034,56.800,18.800
'24:02.792',0.008,0.000,56.800,18.000
'24:02.800',-0.016,-0.017,56.000,16.400
'24:02.808',-0.024,-0.034,56.000,14.800
'24:02.816',-0.016,-0.034,55.200,13.600
'24:02.824',-0.016,-0.034,55.200,13.600
'24:02.832',-0.016,-0.034,55.200,14.400
'24:02.840',-0.016,-0.017,54.400,15.600
'24:02.848',-0.016,-0.017,54.400,17.200
'24:02.856',-0.016,-0.017,53.600,18.000
'24:02.864',0.000,-0.017,53.600,18.400
'24:02.872',0.048,-0.009,53.600,18.400
'24:02.880',0.112,0.026,52.800,17.600
'24:02.888',0.152,0.095,52.800,16.400
'24:02.896',0.112,0.112,52.800,15.600
'24:02.904',-0.016,0.034,52.000,15.200
'24:02.912',-0.160,-0.138,52.000,14.800
'24:02.920',-0.240,-0.216,51.200,14.800
'24:02.928',-0.216,-0.267,51.200,15.600
'24:02.936',-0.144,-0.190,51.200,16.800
'24:02.944',-0.064,-0.078,50.400,19.200
'24:02.952',-0.024,-0.034,50.400,21.200
'24:02.960',-0.016,-0.017,49.600,20.800
'24:02.968',-0.008,-0.009,49.600,18.000
'24:02.976',-0.008,0.000,48.800,15.600
'24:02.984',-0.008,0.000,48.800,16.800
'24:02.992',-0.008,-0.009,48.800,21.200
'24:03.000',-0.008,0.000,48.800,26.400
'24:03.008',-0.008,-0.009,48.000,30.000
'24:03.016',-0.008,0.000,48.000,31.600
'24:03.024',0.000,0.000,48.000,32.000
'24:03.032',0.000,0.000,48.000,31.600
'24:03.040',0.000,0.000,47.200,31.200
'24:03.048',0.000,0.000,48.000,30.800
'24:03.056',0.000,0.000,48.000,30.400
'24:03.064',0.000,0.000,49.600,30.400
'24:03.072',0.000,0.000,51.200,30.400
'24:03.080',0.000,0.000,55.200,30.000
'24:03.088',0.000,0.000,59.200,29.200
'24:03.096',0.000,0.000,64.800,28.400
'24:03.104',0.000,0.000,69.600,28.000
'24:03.112',0.000,0.000,73.600,27.600
'24:03.120',0.000,0.000,76.800,27.200
'24:03.128',-0.008,0.000,80.000,27.200
'24:03.136',-0.008,0.000,82.400,27.200
'24:03.144',-0.008,0.000,84.000,27.200
'24:03.152',-0.008,-0.009,85.600,26.800
'24:03.160',-0.008,0.000,85.600,26.800
'24:03.168',-0.008,-0.009,86.400,26.400
'24:03.176',-0.008,-0.009,85.600,26.000
'24:03.184',0.000,-0.009,85.600,25.600
'24:03.192',0.000,0.000,84.800,25.200
'24:03.200',0.000,0.000,84.000,24.800
'24:03.208',0.000,0.000,82.400,24.400
'24:03.216',0.000,0.000,80.800,24.000
'24:03.224',0.008,0.000,79.200,23.200
'24:03.232',0.008,0.009,77.600,22.400
'24:03.240',0.016,0.000,75.200,21.600
'24:03.248',0.016,0.009,73.600,21.200
'24:03.256',0.016,0.009,71.200,20.800
'24:03.264',0.016,0.017,68.000,20.400
'24:03.272',0.016,0.009,65.600,20.800
'24:03.280',0.016,0.009,63.200,21.200
'24:03.288',0.008,0.009,60.800,21.200
'24:03.296',0.008,0.009,59.200,21.600
'24:03.304',0.008,0.000,58.400,21.600
'24:03.312',0.008,0.000,57.600,21.600
'24:03.320',0.008,0.000,56.800,21.600
'24:03.328',0.008,0.009,56.800,21.200
'24:03.336',0.008,0.000,56.000,20.800
'24:03.344',0.016,0.000,56.000,20.000
'24:03.352',0.024,0.017,56.000,19.600
'24:03.360',0.032,0.034,56.000,19.200
'24:03.368',0.032,0.034,56.000,18.800
'24:03.376',0.048,0.034,56.000,18.800
'24:03.384',0.056,0.034,56.000,18.800
'24:03.392',0.080,0.052,56.000,18.800
'24:03.400',0.104,0.069,56.000,18.800
'24:03.408',0.112,0.095,56.000,18.800
'24:03.416',0.104,0.086,56.000,19.200
'24:03.424',0.080,0.069,56.000,19.600
'24:03.432',0.048,0.043,56.000,19.200
'24:03.440',0.016,0.017,56.000,18.000
'24:03.448',-0.008,0.000,56.000,16.800
'24:03.456',-0.016,-0.017,55.200,15.600
'24:03.464',-0.016,-0.017,55.200,14.800
'24:03.472',-0.016,-0.017,55.200,15.200
'24:03.480',-0.016,-0.017,54.400,16.400
'24:03.488',-0.008,-0.017,54.400,18.400
'24:03.496',0.000,-0.017,54.400,19.600
'24:03.504',0.016,0.000,54.400,20.400
'24:03.512',0.008,0.026,53.600,20.000
'24:03.520',-0.032,-0.017,53.600,19.200
'24:03.528',-0.080,-0.078,53.600,17.600
'24:03.536',-0.096,-0.129,52.800,16.400
'24:03.544',-0.072,-0.078,52.800,15.200
'24:03.552',-0.104,-0.155,52.800,14.000
'24:03.560',-0.144,-0.190,52.000,13.200
'24:03.568',-0.184,-0.224,52.000,13.600
'24:03.576',-0.192,-0.241,51.200,16.800
'24:03.584',-0.152,-0.241,51.200,21.200
'24:03.592',-0.072,-0.112,50.400,24.400
'24:03.600',-0.016,-0.017,50.400,23.600
'24:03.608',0.008,0.009,49.600,20.800
'24:03.616',0.016,0.026,49.600,19.600
'24:03.624',0.016,0.034,48.800,21.200
'24:03.632',0.024,0.034,48.800,24.800
'24:03.640',0.024,0.034,48.800,28.400
'24:03.648',0.024,0.034,48.800,30.800
'24:03.656',0.024,0.034,48.000,32.000
'24:03.664',0.024,0.034,48.000,32.800
'24:03.672',0.032,0.034,48.000,32.800
'24:03.680',0.032,0.043,47.200,32.800
'24:03.688',0.032,0.043,47.200,32.400
'24:03.696',0.048,0.052,47.200,31.600
'24:03.704',0.048,0.052,47.200,30.800
'24:03.712',0.056,0.060,47.200,30.800
'24:03.720',0.056,0.060,47.200,30.800
'24:03.728',0.056,0.069,48.000,30.800
'24:03.736',0.064,0.069,49.600,30.800
'24:03.744',0.064,0.069,52.000,30.800
'24:03.752',0.064,0.069,55.200,30.400
'24:03.760',0.064,0.069,58.400,30.400
'24:03.768',0.064,0.069,61.600,30.000
'24:03.776',0.064,0.069,64.800,29.200
'24:03.784',0.064,0.069,68.000,28.400
'24:03.792',0.064,0.069,70.400,28.000
'24:03.800',0.056,0.069,72.800,27.600
'24:03.808',0.048,0.060,74.400,27.200
'24:03.816',0.032,0.052,76.000,26.800
'24:03.824',0.032,0.034,76.800,26.000
'24:03.832',0.024,0.034,76.800,24.800
'24:03.840',0.024,0.026,76.800,24.400
'24:03.848',0.016,0.017,76.000,24.000
'24:03.856',0.016,0.009,76.000,23.600
'24:03.864',0.016,0.017,75.200,23.200
'24:03.872',0.016,0.009,73.600,22.800
'24:03.880',0.016,0.000,72.800,22.800
'24:03.888',0.016,0.000,70.400,22.800
'24:03.896',0.008,0.000,68.800,23.200
'24:03.904',0.008,0.000,66.400,22.800
'24:03.912',0.008,0.000,64.000,22.400
'24:03.920',0.008,0.000,61.600,22.000
'24:03.928',0.008,0.000,59.200,21.600
'24:03.936',0.008,0.000,57.600,21.600
'24:03.944',0.008,0.000,56.000,22.000
'24:03.952',0.000,0.000,54.400,22.000
'24:03.960',0.000,0.000,53.600,22.000
'24:03.968',0.000,0.000,53.600,21.600
'24:03.976',0.000,-0.009,52.800,21.200
'24:03.984',0.000,0.000,52.800,20.800
'24:03.992',0.008,0.000,52.000,20.400
'24:04.000',0.008,0.000,52.000,20.400
'24:04.008',0.016,0.009,52.000,20.000
'24:04.016',0.024,0.026,52.800,20.000
'24:04.024',0.032,0.034,52.800,19.600
'24:04.032',0.048,0.034,52.800,19.600
'24:04.040',0.056,0.034,52.800,19.600
'24:04.048',0.080,0.060,52.800,19.200
'24:04.056',0.096,0.095,52.800,19.200
'24:04.064',0.096,0.095,52.800,19.200
'24:04.072',0.096,0.086,52.800,19.600
'24:04.080',0.072,0.069,52.800,19.600
'24:04.088',0.032,0.043,52.000,19.200
'24:04.096',0.000,0.009,52.000,18.400
'24:04.104',-0.016,-0.009,52.000,17.200
'24:04.112',-0.024,-0.017,52.000,16.400
'24:04.120',-0.024,-0.034,51.200,16.000
'24:04.128',-0.024,-0.017,51.200,16.000
'24:04.136',-0.024,-0.034,51.200,17.200
'24:04.144',-0.024,-0.017,51.200,18.400
'24:04.152',-0.024,-0.034,51.200,19.600
'24:04.160',-0.024,-0.017,50.400,20.000
'24:04.168',-0.016,-0.017,50.400,19.600
'24:04.176',0.008,-0.017,50.400,18.800
'24:04.184',0.056,0.000,50.400,17.600
'24:04.192',0.112,0.043,49.600,16.800
'24:04.200',0.128,0.095,49.600,16.400
'24:04.208',0.048,0.060,49.600,16.800
'24:04.216',-0.096,-0.052,49.600,17.200
'24:04.224',-0.216,-0.190,48.800,17.200
'24:04.232',-0.256,-0.250,48.800,16.800
'24:04.240',-0.200,-0.284,48.800,16.800
'24:04.248',-0.104,-0.138,48.000,18.000
'24:04.256',-0.048,-0.060,48.000,19.600
'24:04.264',-0.016,-0.017,47.200,20.000
'24:04.272',-0.016,-0.017,47.200,19.200
'24:04.280',-0.008,-0.009,47.200,19.600
'24:04.288',-0.008,-0.017,46.400,21.600
'24:04.296',-0.008,-0.009,46.400,24.800
'24:04.304',-0.008,-0.017,46.400,27.600
'24:04.312',-0.008,-0.009,46.400,29.200
'24:04.320',-0.008,-0.017,45.600,30.400
'24:04.328',-0.008,-0.009,45.600,31.600
'24:04.336',0.000,-0.017,45.600,32.400
'24:04.344',0.000,-0.009,45.600,33.600
'24:04.352',0.000,-0.009,45.600,34.000
'24:04.360',0.000,-0.009,46.400,34.000
'24:04.368',0.000,-0.017,47.200,33.600
'24:04.376',0.000,-0.009,49.600,32.800
'24:04.384',0.000,0.000,52.800,31.600
'24:04.392',0.000,-0.009,57.600,30.800
'24:04.400',0.000,-0.009,62.400,30.000
'24:04.408',0.000,0.000,68.000,30.000
'24:04.416',0.000,-0.009,72.000,30.400
'24:04.424',0.000,0.000,76.000,30.800
'24:04.432',0.000,-0.009,78.400,31.200
'24:04.440',0.000,0.000,80.800,30.800
'24:04.448',0.000,-0.009,83.200,30.000
'24:04.456',0.000,0.000,84.800,29.200
'24:04.464',0.000,-0.009,85.600,28.800
'24:04.472',0.000,-0.009,85.600,28.400
'24:04.480',0.000,0.000,85.600,28.800
'24:04.488',0.000,-0.009,85.600,28.400
'24:04.496',0.000,0.000,84.800,28.000
'24:04.504',0.000,-0.009,84.000,27.200
'24:04.512',0.008,0.000,83.200,26.400
'24:04.520',0.008,0.000,82.400,25.600
'24:04.528',0.008,0.000,80.800,25.600
'24:04.536',0.008,0.000,80.000,25.200
'24:04.544',0.008,0.000,78.400,24.800
'24:04.552',0.016,0.000,76.000,24.000
'24:04.560',0.016,0.000,74.400,23.200
'24:04.568',0.016,0.000,72.000,22.400
'24:04.576',0.016,0.009,69.600,22.400
'24:04.584',0.016,0.000,67.200,22.400
'24:04.592',0.008,0.000,64.000,22.400
'24:04.600',0.008,0.000,62.400,22.800
'24:04.608',0.008,0.000,60.800,23.200
'24:04.616',0.008,0.000,59.200,23.200
'24:04.624',0.008,0.000,58.400,23.200
'24:04.632',0.008,0.000,57.600,22.800
'24:04.640',0.008,0.000,56.800,22.400
'24:04.648',0.008,0.000,56.800,21.600
'24:04.656',0.024,0.000,56.000,21.200
'24:04.664',0.032,0.026,56.000,21.200
'24:04.672',0.032,0.034,56.000,20.800
'24:04.680',0.048,0.026,56.000,20.800
'24:04.688',0.056,0.034,56.000,20.800
'24:04.696',0.080,0.052,56.800,20.400
'24:04.704',0.104,0.086,56.800,20.000
'24:04.712',0.112,0.095,56.800,20.000
'24:04.720',0.104,0.086,56.800,20.000
'24:04.728',0.080,0.069,56.800,20.000
'24:04.736',0.048,0.052,56.800,19.600
'24:04.744',0.016,0.026,56.000,18.800
'24:04.752',-0.008,0.000,56.000,17.600
'24:04.760',-0.016,-0.017,56.000,16.800
'24:04.768',-0.016,-0.017,56.000,16.800
'24:04.776',-0.016,-0.017,55.200,17.200
'24:04.784',-0.016,-0.017,55.200,18.400
'24:04.792',-0.016,-0.017,55.200,20.000
'24:04.800',-0.016,-0.017,55.200,21.200
'24:04.808',-0.016,-0.017,54.400,21.600
'24:04.816',-0.008,-0.017,54.400,20.800
'24:04.824',0.008,-0.017,54.400,19.600
'24:04.832',0.056,0.000,53.600,18.000
'24:04.840',0.112,0.034,53.600,17.200
'24:04.848',0.144,0.095,53.600,16.800
'24:04.856',0.080,0.103,52.800,17.200
'24:04.864',-0.056,0.000,52.800,17.200
'24:04.872',-0.192,-0.172,52.000,17.200
'24:04.880',-0.248,-0.224,52.000,17.200
