'Elapsed time','II','AVF','MCL1','ABP','PAP'
'121:02:26.368',-0.160,-0.175,-,-,-
'121:02:26.376',-0.136,-0.167,-,-,-
'121:02:26.384',-0.072,-0.114,-,-,-
'121:02:26.392',-0.008,-0.053,-,-,-
'121:02:26.400',0.032,0.018,-,-,-
'121:02:26.408',0.048,0.035,-,-,-
'121:02:26.416',0.040,0.053,-,-,-
'121:02:26.424',0.040,0.026,-,-,-
'121:02:26.432',0.040,0.053,-,-,-
'121:02:26.440',0.040,0.035,-,-,-
'121:02:26.448',0.032,0.053,-,-,-
'121:02:26.456',0.024,0.035,-,-,-
'121:02:26.464',0.016,0.026,-,-,-
'121:02:26.472',0.016,0.035,-,-,-
'121:02:26.480',0.008,0.018,-,-,-
'121:02:26.488',0.000,0.026,-,-,-
'121:02:26.496',0.000,0.009,-,-,-
'121:02:26.504',-0.008,0.018,-,-,-
'121:02:26.512',-0.016,0.000,-,-,-
'121:02:26.520',-0.024,0.000,-,-,-
'121:02:26.528',-0.032,-0.018,-,-,-
'121:02:26.536',-0.040,-0.009,-,-,-
'121:02:26.544',-0.064,-0.026,-,-,-
'121:02:26.552',-0.104,-0.061,-,-,-
'121:02:26.560',-0.136,-0.105,-,-,-
'121:02:26.568',-0.160,-0.123,-,-,-
'121:02:26.576',-0.168,-0.149,-,-,-
'121:02:26.584',-0.160,-0.140,-,-,-
'121:02:26.592',-0.136,-0.149,-,-,-
'121:02:26.600',-0.080,-0.096,-,-,-
'121:02:26.608',-0.024,-0.044,-,-,-
'121:02:26.616',0.016,0.018,-,-,-
'121:02:26.624',0.032,0.035,-,-,-
'121:02:26.632',0.032,0.044,-,-,-
'121:02:26.640',0.032,0.026,-,-,-
'121:02:26.648',0.040,0.053,-,-,-
'121:02:26.656',0.040,0.035,-,-,-
'121:02:26.664',0.040,0.053,-,-,-
'121:02:26.672',0.032,0.035,-,-,-
'121:02:26.680',0.024,0.026,-,-,-
'121:02:26.688',0.024,0.026,-,-,-
'121:02:26.696',0.016,0.018,-,-,-
'121:02:26.704',0.008,0.026,-,-,-
'121:02:26.712',0.008,0.000,-,-,-
'121:02:26.720',0.000,0.009,-,-,-
'121:02:26.728',-0.008,0.000,-,-,-
'121:02:26.736',-0.008,0.000,-,-,-
'121:02:26.744',-0.016,-0.009,-,-,-
'121:02:26.752',-0.024,-0.009,-,-,-
'121:02:26.760',-0.048,-0.026,-,-,-
'121:02:26.768',-0.080,-0.044,-,-,-
'121:02:26.776',-0.112,-0.096,-,-,-
'121:02:26.784',-0.136,-0.105,-,-,-
'121:02:26.792',-0.160,-0.140,-,-,-
'121:02:26.800',-0.160,-0.149,-,-,-
'121:02:26.808',-0.136,-0.140,-,-,-
'121:02:26.816',-0.080,-0.096,-,-,-
'121:02:26.824',-0.016,-0.044,-,-,-
'121:02:26.832',0.032,0.026,-,-,-
'121:02:26.840',0.048,0.053,-,-,-
'121:02:26.848',0.048,0.053,-,-,-
'121:02:26.856',0.048,0.044,-,-,-
'121:02:26.864',0.048,0.035,-,-,-
'121:02:26.872',0.048,0.053,-,-,-
'121:02:26.880',0.048,0.035,-,-,-
'121:02:26.888',0.040,0.053,-,-,-
'121:02:26.896',0.040,0.026,-,-,-
'121:02:26.904',0.032,0.044,-,-,-
'121:02:26.912',0.032,0.018,-,-,-
'121:02:26.920',0.024,0.026,-,-,-
'121:02:26.928',0.000,0.009,-,-,-
'121:02:26.936',-0.048,0.018,-,-,-
'121:02:26.944',-0.064,-0.105,-,-,-
'121:02:26.952',0.176,-0.123,-,-,-
'121:02:26.960',0.632,0.211,-,-,-
'121:02:26.968',0.888,0.798,-,-,-
'121:02:26.976',0.624,0.921,-,-,-
'121:02:26.984',0.128,0.325,-,-,-
'121:02:26.992',-0.184,-0.149,-,-,-
'121:02:27.000',-0.240,-0.263,-,-,-
'121:02:27.008',-0.200,-0.237,-,-,-
'121:02:27.016',-0.176,-0.175,-,-,-
'121:02:27.024',-0.152,-0.175,-,-,-
'121:02:27.032',-0.112,-0.132,-,-,-
'121:02:27.040',-0.056,-0.096,-,-,-
'121:02:27.048',-0.008,-0.018,-,-,-
'121:02:27.056',0.024,0.018,-,-,-
'121:02:27.064',0.032,0.026,-,-,-
'121:02:27.072',0.032,0.035,-,-,-
'121:02:27.080',0.032,0.018,-,-,-
'121:02:27.088',0.032,0.026,-,-,-
'121:02:27.096',0.032,0.009,-,-,-
'121:02:27.104',0.032,0.018,-,-,-
'121:02:27.112',0.024,0.009,-,-,-
'121:02:27.120',0.016,0.000,-,-,-
'121:02:27.128',0.008,0.000,-,-,-
'121:02:27.136',0.008,0.000,-,-,-
'121:02:27.144',0.000,-0.018,-,-,-
'121:02:27.152',0.000,-0.009,-,-,-
'121:02:27.160',0.000,-0.018,-,-,-
'121:02:27.168',-0.008,-0.018,-,-,-
'121:02:27.176',-0.008,-0.044,-,-,-
'121:02:27.184',-0.016,-0.035,-,-,-
'121:02:27.192',-0.032,-0.053,-,-,-
'121:02:27.200',-0.056,-0.061,-,-,-
'121:02:27.208',-0.088,-0.096,-,-,-
'121:02:27.216',-0.112,-0.123,-,-,-
'121:02:27.224',-0.128,-0.167,-,-,-
'121:02:27.232',-0.136,-0.175,-,-,-
'121:02:27.240',-0.136,-0.175,-,-,-
'121:02:27.248',-0.104,-0.140,-,-,-
'121:02:27.256',-0.048,-0.114,-,-,-
'121:02:27.264',0.008,-0.026,-,-,-
'121:02:27.272',0.048,0.026,-,-,-
'121:02:27.280',0.064,0.053,-,-,-
'121:02:27.288',0.056,0.061,-,-,-
'121:02:27.296',0.056,0.044,-,-,-
'121:02:27.304',0.056,0.061,-,-,-
'121:02:27.312',0.048,0.053,-,-,-
'121:02:27.320',0.048,0.053,-,-,-
'121:02:27.328',0.048,0.044,-,-,-
'121:02:27.336',0.040,0.053,-,-,-
'121:02:27.344',0.032,0.026,-,-,-
'121:02:27.352',0.024,0.044,-,-,-
'121:02:27.360',0.016,0.026,-,-,-
'121:02:27.368',0.008,0.026,-,-,-
'121:02:27.376',0.000,0.018,-,-,-
'121:02:27.384',0.000,0.018,-,-,-
'121:02:27.392',0.000,0.000,-,-,-
'121:02:27.400',-0.008,0.018,-,-,-
'121:02:27.408',-0.040,0.000,-,-,-
'121:02:27.416',-0.112,0.000,-,-,-
'121:02:27.424',-0.168,-0.175,-,-,-
'121:02:27.432',0.000,-0.237,-,-,-
'121:02:27.440',0.432,0.035,-,-,-
'121:02:27.448',0.696,0.614,-,-,-
'121:02:27.456',0.480,0.772,-,-,-
'121:02:27.464',0.080,0.211,-,-,-
'121:02:27.472',-0.120,-0.088,-,-,-
'121:02:27.480',-0.128,-0.175,-,-,-
'121:02:27.488',-0.032,-0.061,-,-,-
'121:02:27.496',0.000,0.009,-,-,-
'121:02:27.504',0.008,0.018,-,-,-
'121:02:27.512',0.000,0.000,-,-,-
'121:02:27.520',0.008,0.009,-,-,-
'121:02:27.528',0.008,0.000,-,-,-
'121:02:27.536',0.000,0.009,-,-,-
'121:02:27.544',0.000,0.000,-,-,-
'121:02:27.552',0.000,0.000,-,-,-
'121:02:27.560',-0.008,-0.009,-,-,-
'121:02:27.568',-0.016,0.000,-,-,-
'121:02:27.576',-0.016,-0.018,-,-,-
'121:02:27.584',-0.024,-0.018,-,-,-
'121:02:27.592',-0.032,-0.035,-,-,-
'121:02:27.600',-0.032,-0.018,-,-,-
'121:02:27.608',-0.040,-0.044,-,-,-
'121:02:27.616',-0.040,-0.026,-,-,-
'121:02:27.624',-0.048,-0.053,-,-,-
'121:02:27.632',-0.064,-0.044,-,-,-
'121:02:27.640',-0.096,-0.079,-,-,-
'121:02:27.648',-0.136,-0.105,-,-,-
'121:02:27.656',-0.168,-0.167,-,-,-
'121:02:27.664',-0.192,-0.158,-,-,-
'121:02:27.672',-0.200,-0.211,-,-,-
'121:02:27.680',-0.192,-0.211,-,-,-
'121:02:27.688',-0.152,-0.193,-,-,-
'121:02:27.696',-0.088,-0.132,-,-,-
'121:02:27.704',-0.016,-0.053,-,-,-
'121:02:27.712',0.024,0.018,-,-,-
'121:02:27.720',0.040,0.035,-,-,-
'121:02:27.728',0.040,0.044,-,-,-
'121:02:27.736',0.040,0.053,-,-,-
'121:02:27.744',0.048,0.044,-,-,-
'121:02:27.752',0.040,0.053,-,-,-
'121:02:27.760',0.040,0.044,-,-,-
'121:02:27.768',0.032,0.053,-,-,-
'121:02:27.776',0.024,0.026,-,-,-
'121:02:27.784',0.016,0.044,-,-,-
'121:02:27.792',0.008,0.018,-,-,-
'121:02:27.800',0.008,0.026,-,-,-
'121:02:27.808',0.000,0.009,-,-,-
'121:02:27.816',-0.008,0.009,-,-,-
'121:02:27.824',-0.016,0.000,-,-,-
'121:02:27.832',-0.016,0.000,-,-,-
'121:02:27.840',-0.024,-0.009,-,-,-
'121:02:27.848',-0.040,-0.009,-,-,-
'121:02:27.856',-0.072,-0.035,-,-,-
'121:02:27.864',-0.104,-0.061,-,-,-
'121:02:27.872',-0.128,-0.096,-,-,-
'121:02:27.880',-0.152,-0.114,-,-,-
'121:02:27.888',-0.160,-0.140,-,-,-
'121:02:27.896',-0.152,-0.140,-,-,-
'121:02:27.904',-0.112,-0.132,-,-,-
'121:02:27.912',-0.056,-0.061,-,-,-
'121:02:27.920',-0.008,-0.009,-,-,-
'121:02:27.928',0.024,0.035,-,-,-
'121:02:27.936',0.032,0.053,-,-,-
'121:02:27.944',0.032,0.044,-,-,-
'121:02:27.952',0.032,0.044,-,-,-
'121:02:27.960',0.040,0.053,-,-,-
'121:02:27.968',0.040,0.053,-,-,-
'121:02:27.976',0.032,0.035,-,-,-
'121:02:27.984',0.032,0.026,-,-,-
'121:02:27.992',0.024,0.053,-,-,-
'121:02:28.000',0.016,0.035,-,-,-
'121:02:28.008',0.008,0.018,-,-,-
'121:02:28.016',0.008,0.018,-,-,-
'121:02:28.024',0.000,0.009,-,-,-
'121:02:28.032',-0.008,0.009,-,-,-
'121:02:28.040',-0.008,0.000,-,-,-
'121:02:28.048',-0.016,0.000,-,-,-
'121:02:28.056',-0.024,-0.009,-,-,-
'121:02:28.064',-0.040,-0.009,-,-,-
'121:02:28.072',-0.064,0.000,-,-,-
'121:02:28.080',-0.096,-0.061,-,-,-
'121:02:28.088',-0.128,-0.096,-,-,-
'121:02:28.096',-0.152,-0.123,-,-,-
'121:02:28.104',-0.152,-0.140,-,-,-
'121:02:28.112',-0.144,-0.140,-,-,-
'121:02:28.120',-0.096,-0.114,-,-,-
'121:02:28.128',-0.032,-0.044,-,-,-
'121:02:28.136',0.016,0.018,-,-,-
'121:02:28.144',0.040,0.053,-,-,-
'121:02:28.152',0.048,0.061,-,-,-
'121:02:28.160',0.048,0.053,-,-,-
'121:02:28.168',0.048,0.053,-,-,-
'121:02:28.176',0.056,0.053,-,-,-
'121:02:28.184',0.048,0.053,-,-,-
'121:02:28.192',0.048,0.044,-,-,-
'121:02:28.200',0.040,0.053,-,-,-
'121:02:28.208',0.032,0.035,-,-,-
'121:02:28.216',0.032,0.035,-,-,-
'121:02:28.224',0.024,0.018,-,-,-
'121:02:28.232',-0.016,0.018,-,-,-
'121:02:28.240',-0.072,-0.044,-,-,-
'121:02:28.248',-0.072,-0.123,-,-,-
'121:02:28.256',0.280,-0.132,-,-,-
'121:02:28.264',0.720,0.360,-,-,-
'121:02:28.272',0.848,0.851,-,-,-
'121:02:28.280',0.488,0.895,-,-,-
'121:02:28.288',0.048,0.211,-,-,-
'121:02:28.296',-0.168,-0.140,-,-,-
'121:02:28.304',-0.200,-0.219,-,-,-
'121:02:28.312',-0.168,-0.175,-,-,-
'121:02:28.320',-0.152,-0.149,-,-,-
'121:02:28.328',-0.128,-0.158,-,-,-
'121:02:28.336',-0.080,-0.123,-,-,-
'121:02:28.344',-0.024,-0.061,-,-,-
'121:02:28.352',0.016,0.000,-,-,-
'121:02:28.360',0.040,0.018,-,-,-
'121:02:28.368',0.040,0.044,-,-,-
'121:02:28.376',0.040,0.018,-,-,-
'121:02:28.384',0.048,0.035,-,-,-
'121:02:28.392',0.048,0.026,-,-,-
'121:02:28.400',0.040,0.035,-,-,-
'121:02:28.408',0.032,0.018,-,-,-
'121:02:28.416',0.032,0.018,-,-,-
'121:02:28.424',0.024,0.009,-,-,-
'121:02:28.432',0.024,0.018,-,-,-
'121:02:28.440',0.016,0.000,-,-,-
'121:02:28.448',0.016,0.000,-,-,-
'121:02:28.456',0.008,-0.009,-,-,-
'121:02:28.464',0.008,0.000,-,-,-
'121:02:28.472',0.008,-0.018,-,-,-
'121:02:28.480',0.000,-0.018,-,-,-
'121:02:28.488',0.000,-0.026,-,-,-
'121:02:28.496',-0.016,-0.035,-,-,-
'121:02:28.504',-0.048,-0.026,-,-,-
'121:02:28.512',-0.080,-0.096,-,-,-
'121:02:28.520',-0.104,-0.140,-,-,-
'121:02:28.528',-0.120,-0.149,-,-,-
'121:02:28.536',-0.112,-0.149,-,-,-
'121:02:28.544',-0.088,-0.158,-,-,-
'121:02:28.552',-0.040,-0.096,-,-,-
'121:02:28.560',0.024,-0.026,-,-,-
'121:02:28.568',0.064,0.035,-,-,-
'121:02:28.576',0.080,0.061,-,-,-
'121:02:28.584',0.080,0.079,-,-,-
'121:02:28.592',0.080,0.061,-,-,-
'121:02:28.600',0.080,0.079,-,-,-
'121:02:28.608',0.072,0.070,-,-,-
'121:02:28.616',0.072,0.079,-,-,-
'121:02:28.624',0.064,0.053,-,-,-
'121:02:28.632',0.056,0.061,-,-,-
'121:02:28.640',0.048,0.053,-,-,-
'121:02:28.648',0.040,0.053,-,-,-
'121:02:28.656',0.032,0.026,-,-,-
'121:02:28.664',0.024,0.035,-,-,-
'121:02:28.672',0.008,0.018,-,-,-
'121:02:28.680',0.008,0.018,-,-,-
'121:02:28.688',0.000,0.009,-,-,-
'121:02:28.696',-0.008,0.000,-,-,-
'121:02:28.704',-0.040,0.018,-,-,-
'121:02:28.712',-0.104,-0.044,-,-,-
'121:02:28.720',-0.120,-0.158,-,-,-
'121:02:28.728',0.168,-0.184,-,-,-
'121:02:28.736',0.608,0.211,-,-,-
'121:02:28.744',0.744,0.763,-,-,-
'121:02:28.752',0.408,0.807,-,-,-
'121:02:28.760',0.024,0.149,-,-,-
'121:02:28.768',-0.128,-0.114,-,-,-
'121:02:28.776',-0.088,-0.175,-,-,-
'121:02:28.784',-0.016,-0.035,-,-,-
'121:02:28.792',0.016,0.000,-,-,-
'121:02:28.800',0.016,0.018,-,-,-
'121:02:28.808',0.016,0.000,-,-,-
'121:02:28.816',0.024,0.026,-,-,-
'121:02:28.824',0.024,0.009,-,-,-
'121:02:28.832',0.016,0.018,-,-,-
'121:02:28.840',0.008,0.000,-,-,-
'121:02:28.848',0.008,0.000,-,-,-
'121:02:28.856',0.008,0.000,-,-,-
'121:02:28.864',0.008,-0.009,-,-,-
'121:02:28.872',0.000,0.000,-,-,-
'121:02:28.880',-0.008,-0.018,-,-,-
'121:02:28.888',-0.008,-0.009,-,-,-
'121:02:28.896',-0.016,-0.026,-,-,-
'121:02:28.904',-0.016,-0.018,-,-,-
'121:02:28.912',-0.024,-0.035,-,-,-
'121:02:28.920',-0.024,-0.026,-,-,-
'121:02:28.928',-0.048,-0.044,-,-,-
'121:02:28.936',-0.080,-0.079,-,-,-
'121:02:28.944',-0.120,-0.123,-,-,-
'121:02:28.952',-0.144,-0.140,-,-,-
'121:02:28.960',-0.160,-0.175,-,-,-
'121:02:28.968',-0.168,-0.175,-,-,-
'121:02:28.976',-0.144,-0.184,-,-,-
'121:02:28.984',-0.096,-0.132,-,-,-
'121:02:28.992',-0.032,-0.070,-,-,-
'121:02:29.000',0.024,0.000,-,-,-
'121:02:29.008',0.040,0.026,-,-,-
'121:02:29.016',0.048,0.053,-,-,-
'121:02:29.024',0.040,0.035,-,-,-
'121:02:29.032',0.048,0.053,-,-,-
'121:02:29.040',0.048,0.053,-,-,-
'121:02:29.048',0.040,0.044,-,-,-
'121:02:29.056',0.032,0.053,-,-,-
'121:02:29.064',0.024,0.026,-,-,-
'121:02:29.072',0.016,0.018,-,-,-
'121:02:29.080',0.016,0.018,-,-,-
'121:02:29.088',0.008,0.026,-,-,-
'121:02:29.096',0.000,0.009,-,-,-
'121:02:29.104',-0.008,0.000,-,-,-
'121:02:29.112',-0.008,-0.009,-,-,-
'121:02:29.120',-0.016,0.000,-,-,-
'121:02:29.128',-0.024,-0.009,-,-,-
'121:02:29.136',-0.040,0.000,-,-,-
'121:02:29.144',-0.064,-0.026,-,-,-
'121:02:29.152',-0.096,-0.061,-,-,-
'121:02:29.160',-0.128,-0.096,-,-,-
'121:02:29.168',-0.152,-0.114,-,-,-
'121:02:29.176',-0.168,-0.140,-,-,-
'121:02:29.184',-0.168,-0.140,-,-,-
'121:02:29.192',-0.144,-0.149,-,-,-
'121:02:29.200',-0.088,-0.096,-,-,-
'121:02:29.208',-0.032,-0.053,-,-,-
'121:02:29.216',0.016,0.018,-,-,-
'121:02:29.224',0.032,0.035,-,-,-
'121:02:29.232',0.032,0.053,-,-,-
'121:02:29.240',0.040,0.035,-,-,-
'121:02:29.248',0.048,0.053,-,-,-
'121:02:29.256',0.048,0.044,-,-,-
'121:02:29.264',0.040,0.053,-,-,-
'121:02:29.272',0.032,0.044,-,-,-
'121:02:29.280',0.032,0.035,-,-,-
'121:02:29.288',0.024,0.044,-,-,-
'121:02:29.296',0.016,0.026,-,-,-
'121:02:29.304',0.008,0.035,-,-,-
'121:02:29.312',0.000,0.009,-,-,-
'121:02:29.320',0.000,0.018,-,-,-
'121:02:29.328',-0.008,0.000,-,-,-
'121:02:29.336',-0.008,0.009,-,-,-
'121:02:29.344',-0.016,0.000,-,-,-
'121:02:29.352',-0.024,-0.009,-,-,-
'121:02:29.360',-0.048,-0.018,-,-,-
'121:02:29.368',-0.072,-0.044,-,-,-
'121:02:29.376',-0.104,-0.079,-,-,-
'121:02:29.384',-0.128,-0.096,-,-,-
'121:02:29.392',-0.144,-0.132,-,-,-
'121:02:29.400',-0.144,-0.140,-,-,-
'121:02:29.408',-0.128,-0.140,-,-,-
'121:02:29.416',-0.072,-0.096,-,-,-
'121:02:29.424',-0.016,-0.044,-,-,-
'121:02:29.432',0.040,0.026,-,-,-
'121:02:29.440',0.064,0.053,-,-,-
'121:02:29.448',0.064,0.070,-,-,-
'121:02:29.456',0.064,0.044,-,-,-
'121:02:29.464',0.064,0.061,-,-,-
'121:02:29.472',0.064,0.053,-,-,-
'121:02:29.480',0.056,0.053,-,-,-
'121:02:29.488',0.056,0.044,-,-,-
'121:02:29.496',0.048,0.044,-,-,-
'121:02:29.504',0.048,0.035,-,-,-
'121:02:29.512',0.040,0.044,-,-,-
'121:02:29.520',0.032,0.026,-,-,-
'121:02:29.528',0.008,0.018,-,-,-
'121:02:29.536',-0.040,-0.018,-,-,-
'121:02:29.544',-0.048,-0.096,-,-,-
'121:02:29.552',0.256,-0.105,-,-,-
'121:02:29.560',0.712,0.307,-,-,-
'121:02:29.568',0.904,0.851,-,-,-
'121:02:29.576',0.592,0.921,-,-,-
'121:02:29.584',0.104,0.307,-,-,-
'121:02:29.592',-0.184,-0.175,-,-,-
'121:02:29.600',-0.224,-0.254,-,-,-
'121:02:29.608',-0.184,-0.228,-,-,-
'121:02:29.616',-0.152,-0.175,-,-,-
'121:02:29.624',-0.136,-0.158,-,-,-
'121:02:29.632',-0.096,-0.132,-,-,-
'121:02:29.640',-0.040,-0.088,-,-,-
'121:02:29.648',0.008,-0.018,-,-,-
'121:02:29.656',0.040,0.018,-,-,-
'121:02:29.664',0.048,0.035,-,-,-
'121:02:29.672',0.048,0.018,-,-,-
'121:02:29.680',0.048,0.018,-,-,-
'121:02:29.688',0.048,0.035,-,-,-
'121:02:29.696',0.048,0.018,-,-,-
'121:02:29.704',0.040,0.026,-,-,-
'121:02:29.712',0.040,0.009,-,-,-
'121:02:29.720',0.032,0.018,-,-,-
'121:02:29.728',0.032,0.000,-,-,-
'121:02:29.736',0.032,0.009,-,-,-
'121:02:29.744',0.024,0.000,-,-,-
'121:02:29.752',0.016,-0.009,-,-,-
'121:02:29.760',0.008,-0.018,-,-,-
'121:02:29.768',0.008,-0.018,-,-,-
'121:02:29.776',0.008,-0.035,-,-,-
'121:02:29.784',0.008,-0.026,-,-,-
'121:02:29.792',-0.008,-0.035,-,-,-
'121:02:29.800',-0.032,-0.053,-,-,-
'121:02:29.808',-0.064,-0.096,-,-,-
'121:02:29.816',-0.096,-0.123,-,-,-
'121:02:29.824',-0.112,-0.140,-,-,-
'121:02:29.832',-0.120,-0.158,-,-,-
'121:02:29.840',-0.112,-0.167,-,-,-
'121:02:29.848',-0.080,-0.123,-,-,-
'121:02:29.856',-0.024,-0.088,-,-,-
'121:02:29.864',0.024,-0.009,-,-,-
'121:02:29.872',0.056,0.035,-,-,-
'121:02:29.880',0.072,0.079,-,-,-
'121:02:29.888',0.064,0.053,-,-,-
'121:02:29.896',0.064,0.053,-,-,-
'121:02:29.904',0.064,0.061,-,-,-
'121:02:29.912',0.064,0.053,-,-,-
'121:02:29.920',0.056,0.070,-,-,-
'121:02:29.928',0.056,0.044,-,-,-
'121:02:29.936',0.048,0.053,-,-,-
'121:02:29.944',0.048,0.035,-,-,-
'121:02:29.952',0.040,0.053,-,-,-
'121:02:29.960',0.032,0.026,-,-,-
'121:02:29.968',0.024,0.035,-,-,-
'121:02:29.976',0.016,0.018,-,-,-
'121:02:29.984',0.008,0.018,-,-,-
'121:02:29.992',0.000,0.000,-,-,-
'121:02:30.000',-0.008,0.009,-,-,-
'121:02:30.008',-0.048,0.000,-,-,-
'121:02:30.016',-0.128,-0.070,-,-,-
'121:02:30.024',-0.136,-0.202,-,-,-
'121:02:30.032',0.224,-0.211,-,-,-
'121:02:30.040',0.648,0.325,-,-,-
'121:02:30.048',0.736,0.798,-,-,-
'121:02:30.056',0.280,0.465,-,-,-
'121:02:30.064',-0.080,0.035,-,-,-
'121:02:30.072',-0.176,-0.202,-,-,-
'121:02:30.080',-0.104,-0.211,-,-,-
'121:02:30.088',-0.024,-0.044,-,-,-
'121:02:30.096',0.000,0.000,-,-,-
'121:02:30.104',0.008,0.000,-,-,-
'121:02:30.112',0.000,0.000,-,-,-
'121:02:30.120',0.008,0.000,-,-,-
'121:02:30.128',0.008,0.000,-,-,-
'121:02:30.136',0.008,0.000,-,-,-
'121:02:30.144',0.000,-0.009,-,-,-
'121:02:30.152',0.000,0.000,-,-,-
'121:02:30.160',0.000,-0.018,-,-,-
'121:02:30.168',-0.008,-0.009,-,-,-
'121:02:30.176',-0.008,-0.026,-,-,-
'121:02:30.184',-0.016,-0.018,-,-,-
'121:02:30.192',-0.024,-0.035,-,-,-
'121:02:30.200',-0.032,-0.026,-,-,-
'121:02:30.208',-0.032,-0.053,-,-,-
'121:02:30.216',-0.032,-0.035,-,-,-
'121:02:30.224',-0.040,-0.061,-,-,-
'121:02:30.232',-0.056,-0.053,-,-,-
'121:02:30.240',-0.088,-0.096,-,-,-
'121:02:30.248',-0.128,-0.114,-,-,-
'121:02:30.256',-0.160,-0.167,-,-,-
'121:02:30.264',-0.184,-0.175,-,-,-
'121:02:30.272',-0.200,-0.211,-,-,-
'121:02:30.280',-0.192,-0.211,-,-,-
'121:02:30.288',-0.152,-0.193,-,-,-
'121:02:30.296',-0.088,-0.123,-,-,-
'121:02:30.304',-0.024,-0.053,-,-,-
'121:02:30.312',0.024,0.018,-,-,-
'121:02:30.320',0.032,0.044,-,-,-
'121:02:30.328',0.032,0.044,-,-,-
'121:02:30.336',0.032,0.053,-,-,-
'121:02:30.344',0.032,0.035,-,-,-
'121:02:30.352',0.032,0.053,-,-,-
'121:02:30.360',0.024,0.026,-,-,-
'121:02:30.368',0.016,0.035,-,-,-
'121:02:30.376',0.016,0.018,-,-,-
'121:02:30.384',0.008,0.026,-,-,-
'121:02:30.392',0.008,0.018,-,-,-
'121:02:30.400',0.000,0.018,-,-,-
'121:02:30.408',0.000,0.009,-,-,-
'121:02:30.416',-0.008,0.018,-,-,-
'121:02:30.424',-0.016,0.000,-,-,-
'121:02:30.432',-0.016,0.000,-,-,-
'121:02:30.440',-0.024,-0.018,-,-,-
'121:02:30.448',-0.040,-0.009,-,-,-
'121:02:30.456',-0.072,-0.044,-,-,-
'121:02:30.464',-0.104,-0.061,-,-,-
'121:02:30.472',-0.136,-0.105,-,-,-
'121:02:30.480',-0.160,-0.123,-,-,-
'121:02:30.488',-0.176,-0.140,-,-,-
'121:02:30.496',-0.168,-0.149,-,-,-
'121:02:30.504',-0.136,-0.140,-,-,-
'121:02:30.512',-0.072,-0.079,-,-,-
'121:02:30.520',-0.016,-0.018,-,-,-
'121:02:30.528',0.016,0.026,-,-,-
'121:02:30.536',0.024,0.053,-,-,-
'121:02:30.544',0.024,0.044,-,-,-
