'Elapsed time','I','II','V','MCL1','ABP'
'85:05:29.104',-,-0.064,-,-,66.400
'85:05:29.112',-,-0.064,-,-,65.600
'85:05:29.120',-,-0.032,-,-,64.800
'85:05:29.128',-,0.000,-,-,64.800
'85:05:29.136',-,0.000,-,-,64.000
'85:05:29.144',-,0.000,-,-,64.000
'85:05:29.152',-,0.000,-,-,64.000
'85:05:29.160',-,0.032,-,-,63.200
'85:05:29.168',-,0.064,-,-,63.200
'85:05:29.176',-,0.064,-,-,63.200
'85:05:29.184',-,0.096,-,-,64.800
'85:05:29.192',-,0.128,-,-,68.800
'85:05:29.200',-,0.128,-,-,75.200
'85:05:29.208',-,0.160,-,-,84.800
'85:05:29.216',-,0.192,-,-,96.800
'85:05:29.224',-,0.224,-,-,107.200
'85:05:29.232',-,0.256,-,-,116.000
'85:05:29.240',-,0.256,-,-,121.600
'85:05:29.248',-,0.256,-,-,124.800
'85:05:29.256',-,0.256,-,-,126.400
'85:05:29.264',-,0.256,-,-,128.000
'85:05:29.272',-,0.224,-,-,128.800
'85:05:29.280',-,0.192,-,-,130.400
'85:05:29.288',-,0.128,-,-,132.000
'85:05:29.296',-,0.096,-,-,132.800
'85:05:29.304',-,0.064,-,-,132.800
'85:05:29.312',-,0.000,-,-,132.800
'85:05:29.320',-,0.000,-,-,132.000
'85:05:29.328',-,-0.032,-,-,131.200
'85:05:29.336',-,-0.064,-,-,129.600
'85:05:29.344',-,-0.064,-,-,128.000
'85:05:29.352',-,-0.064,-,-,126.400
'85:05:29.360',-,-0.064,-,-,124.000
'85:05:29.368',-,-0.064,-,-,120.800
'85:05:29.376',-,-0.064,-,-,117.600
'85:05:29.384',-,-0.064,-,-,113.600
'85:05:29.392',-,-0.064,-,-,109.600
'85:05:29.400',-,-0.064,-,-,104.800
'85:05:29.408',-,-0.064,-,-,100.000
'85:05:29.416',-,-0.032,-,-,95.200
'85:05:29.424',-,-0.032,-,-,89.600
'85:05:29.432',-,-0.032,-,-,85.600
'85:05:29.440',-,-0.032,-,-,81.600
'85:05:29.448',-,-0.032,-,-,78.400
'85:05:29.456',-,-0.032,-,-,76.000
'85:05:29.464',-,-0.032,-,-,75.200
'85:05:29.472',-,-0.032,-,-,75.200
'85:05:29.480',-,-0.032,-,-,76.000
'85:05:29.488',-,-0.032,-,-,76.800
'85:05:29.496',-,-0.032,-,-,77.600
'85:05:29.504',-,-0.032,-,-,77.600
'85:05:29.512',-,-0.032,-,-,77.600
'85:05:29.520',-,-0.032,-,-,76.800
'85:05:29.528',-,-0.032,-,-,76.000
'85:05:29.536',-,-0.032,-,-,75.200
'85:05:29.544',-,-0.032,-,-,74.400
'85:05:29.552',-,-0.032,-,-,73.600
'85:05:29.560',-,0.000,-,-,72.800
'85:05:29.568',-,0.032,-,-,72.000
'85:05:29.576',-,0.032,-,-,72.000
'85:05:29.584',-,0.032,-,-,71.200
'85:05:29.592',-,0.000,-,-,70.400
'85:05:29.600',-,0.000,-,-,69.600
'85:05:29.608',-,0.000,-,-,68.800
'85:05:29.616',-,-0.032,-,-,68.000
'85:05:29.624',-,-0.064,-,-,67.200
'85:05:29.632',-,-0.064,-,-,67.200
'85:05:29.640',-,-0.064,-,-,66.400
'85:05:29.648',-,-0.032,-,-,65.600
'85:05:29.656',-,-0.064,-,-,65.600
'85:05:29.664',-,0.128,-,-,64.800
'85:05:29.672',-,0.576,-,-,64.000
'85:05:29.680',-,0.768,-,-,64.000
'85:05:29.688',-,0.256,-,-,63.200
'85:05:29.696',-,-0.032,-,-,63.200
'85:05:29.704',-,-0.096,-,-,62.400
'85:05:29.712',-,-0.160,-,-,62.400
'85:05:29.720',-,-0.128,-,-,61.600
'85:05:29.728',-,-0.096,-,-,61.600
'85:05:29.736',-,-0.128,-,-,61.600
'85:05:29.744',-,-0.064,-,-,60.800
'85:05:29.752',-,-0.064,-,-,60.800
'85:05:29.760',-,-0.064,-,-,60.800
'85:05:29.768',-,-0.064,-,-,60.000
'85:05:29.776',-,-0.064,-,-,60.000
'85:05:29.784',-,-0.032,-,-,59.200
'85:05:29.792',-,-0.032,-,-,60.000
'85:05:29.800',-,-0.032,-,-,63.200
'85:05:29.808',-,0.000,-,-,68.800
'85:05:29.816',-,0.000,-,-,77.600
'85:05:29.824',-,0.000,-,-,89.600
'85:05:29.832',-,0.000,-,-,102.400
'85:05:29.840',-,0.032,-,-,112.800
'85:05:29.848',-,0.064,-,-,120.000
'85:05:29.856',-,0.064,-,-,124.000
'85:05:29.864',-,0.128,-,-,125.600
'85:05:29.872',-,0.128,-,-,127.200
'85:05:29.880',-,0.128,-,-,128.800
'85:05:29.888',-,0.160,-,-,131.200
'85:05:29.896',-,0.128,-,-,132.800
'85:05:29.904',-,0.096,-,-,134.400
'85:05:29.912',-,0.064,-,-,135.200
'85:05:29.920',-,0.000,-,-,135.200
'85:05:29.928',-,0.000,-,-,135.200
'85:05:29.936',-,-0.032,-,-,134.400
'85:05:29.944',-,-0.064,-,-,133.600
'85:05:29.952',-,-0.064,-,-,132.800
'85:05:29.960',-,-0.064,-,-,132.000
'85:05:29.968',-,-0.064,-,-,130.400
'85:05:29.976',-,-0.064,-,-,128.800
'85:05:29.984',-,-0.064,-,-,126.400
'85:05:29.992',-,-0.064,-,-,124.800
'85:05:30.000',-,-0.064,-,-,122.400
'85:05:30.008',-,-0.064,-,-,119.200
'85:05:30.016',-,-0.064,-,-,116.000
'85:05:30.024',-,-0.064,-,-,112.800
'85:05:30.032',-,-0.064,-,-,108.800
'85:05:30.040',-,-0.064,-,-,104.000
'85:05:30.048',-,-0.064,-,-,99.200
'85:05:30.056',-,-0.064,-,-,94.400
'85:05:30.064',-,-0.064,-,-,89.600
'85:05:30.072',-,-0.064,-,-,85.600
'85:05:30.080',-,-0.064,-,-,82.400
'85:05:30.088',-,-0.064,-,-,80.800
'85:05:30.096',-,-0.064,-,-,79.200
'85:05:30.104',-,-0.064,-,-,79.200
'85:05:30.112',-,-0.064,-,-,79.200
'85:05:30.120',-,-0.064,-,-,80.000
'85:05:30.128',-,-0.064,-,-,80.000
'85:05:30.136',-,-0.064,-,-,80.000
'85:05:30.144',-,-0.064,-,-,79.200
'85:05:30.152',-,-0.064,-,-,78.400
'85:05:30.160',-,-0.032,-,-,77.600
'85:05:30.168',-,0.000,-,-,76.800
'85:05:30.176',-,0.000,-,-,76.000
'85:05:30.184',-,0.000,-,-,75.200
'85:05:30.192',-,0.032,-,-,74.400
'85:05:30.200',-,0.064,-,-,73.600
'85:05:30.208',-,0.128,-,-,72.800
'85:05:30.216',-,-0.224,-,-,72.000
'85:05:30.224',-,-0.352,-,-,72.000
'85:05:30.232',-,-0.160,-,-,71.200
'85:05:30.240',-,0.000,-,-,70.400
'85:05:30.248',-,0.000,-,-,69.600
'85:05:30.256',-,-0.032,-,-,69.600
'85:05:30.264',-,0.032,-,-,68.800
'85:05:30.272',-,0.128,-,-,68.000
'85:05:30.280',-,0.160,-,-,67.200
'85:05:30.288',-,0.064,-,-,67.200
'85:05:30.296',-,-0.032,-,-,66.400
'85:05:30.304',-,-0.064,-,-,65.600
'85:05:30.312',-,-0.160,-,-,65.600
'85:05:30.320',-,-0.128,-,-,64.800
'85:05:30.328',-,-0.096,-,-,64.000
'85:05:30.336',-,-0.064,-,-,64.000
'85:05:30.344',-,-0.064,-,-,63.200
'85:05:30.352',-,-0.064,-,-,63.200
'85:05:30.360',-,-0.032,-,-,62.400
'85:05:30.368',-,-0.032,-,-,62.400
'85:05:30.376',-,0.000,-,-,62.400
'85:05:30.384',-,0.000,-,-,63.200
'85:05:30.392',-,0.000,-,-,66.400
'85:05:30.400',-,0.000,-,-,72.000
'85:05:30.408',-,0.032,-,-,80.000
'85:05:30.416',-,0.032,-,-,90.400
'85:05:30.424',-,0.064,-,-,100.800
'85:05:30.432',-,0.064,-,-,109.600
'85:05:30.440',-,0.064,-,-,116.000
'85:05:30.448',-,0.096,-,-,120.000
'85:05:30.456',-,0.128,-,-,122.400
'85:05:30.464',-,0.128,-,-,124.000
'85:05:30.472',-,0.128,-,-,125.600
'85:05:30.480',-,0.128,-,-,127.200
'85:05:30.488',-,0.096,-,-,128.000
'85:05:30.496',-,0.064,-,-,128.800
'85:05:30.504',-,0.032,-,-,128.800
'85:05:30.512',-,0.000,-,-,128.800
'85:05:30.520',-,0.000,-,-,128.800
'85:05:30.528',-,-0.032,-,-,128.000
'85:05:30.536',-,-0.064,-,-,126.400
'85:05:30.544',-,-0.064,-,-,124.800
'85:05:30.552',-,-0.064,-,-,122.400
'85:05:30.560',-,-0.064,-,-,120.000
'85:05:30.568',-,-0.064,-,-,116.800
'85:05:30.576',-,-0.064,-,-,113.600
'85:05:30.584',-,-0.064,-,-,109.600
'85:05:30.592',-,-0.064,-,-,105.600
'85:05:30.600',-,-0.064,-,-,100.800
'85:05:30.608',-,-0.064,-,-,96.800
'85:05:30.616',-,-0.064,-,-,92.000
'85:05:30.624',-,-0.064,-,-,87.200
'85:05:30.632',-,-0.064,-,-,83.200
'85:05:30.640',-,-0.064,-,-,80.000
'85:05:30.648',-,-0.032,-,-,77.600
'85:05:30.656',-,-0.064,-,-,76.800
'85:05:30.664',-,-0.064,-,-,76.000
'85:05:30.672',-,-0.064,-,-,76.800
'85:05:30.680',-,-0.064,-,-,76.800
'85:05:30.688',-,-0.064,-,-,76.800
'85:05:30.696',-,-0.064,-,-,77.600
'85:05:30.704',-,-0.064,-,-,77.600
'85:05:30.712',-,-0.064,-,-,76.800
'85:05:30.720',-,-0.064,-,-,76.000
'85:05:30.728',-,-0.064,-,-,76.000
'85:05:30.736',-,-0.032,-,-,75.200
'85:05:30.744',-,-0.064,-,-,74.400
'85:05:30.752',-,-0.064,-,-,73.600
'85:05:30.760',-,-0.064,-,-,72.800
'85:05:30.768',-,0.000,-,-,72.000
'85:05:30.776',-,0.000,-,-,71.200
'85:05:30.784',-,0.000,-,-,70.400
'85:05:30.792',-,0.000,-,-,70.400
'85:05:30.800',-,0.000,-,-,69.600
'85:05:30.808',-,-0.032,-,-,68.800
'85:05:30.816',-,-0.032,-,-,68.000
'85:05:30.824',-,-0.064,-,-,68.000
'85:05:30.832',-,-0.064,-,-,67.200
'85:05:30.840',-,-0.064,-,-,66.400
'85:05:30.848',-,-0.064,-,-,66.400
'85:05:30.856',-,-0.064,-,-,65.600
'85:05:30.864',-,-0.064,-,-,64.800
'85:05:30.872',-,0.096,-,-,64.800
'85:05:30.880',-,0.576,-,-,64.000
'85:05:30.888',-,0.736,-,-,63.200
'85:05:30.896',-,0.288,-,-,63.200
'85:05:30.904',-,0.096,-,-,62.400
'85:05:30.912',-,0.000,-,-,62.400
'85:05:30.920',-,-0.032,-,-,61.600
'85:05:30.928',-,-0.064,-,-,61.600
'85:05:30.936',-,-0.128,-,-,61.600
'85:05:30.944',-,-0.160,-,-,60.800
'85:05:30.952',-,-0.128,-,-,60.800
'85:05:30.960',-,-0.128,-,-,60.800
'85:05:30.968',-,-0.128,-,-,60.000
'85:05:30.976',-,-0.096,-,-,60.000
'85:05:30.984',-,-0.096,-,-,60.000
'85:05:30.992',-,-0.096,-,-,60.000
'85:05:31.000',-,-0.096,-,-,60.800
'85:05:31.008',-,-0.064,-,-,64.800
'85:05:31.016',-,-0.064,-,-,72.000
'85:05:31.024',-,-0.064,-,-,82.400
'85:05:31.032',-,-0.064,-,-,95.200
'85:05:31.040',-,-0.064,-,-,107.200
'85:05:31.048',-,-0.032,-,-,116.000
'85:05:31.056',-,0.000,-,-,122.400
'85:05:31.064',-,0.000,-,-,125.600
'85:05:31.072',-,0.032,-,-,127.200
'85:05:31.080',-,0.064,-,-,128.800
'85:05:31.088',-,0.064,-,-,130.400
'85:05:31.096',-,0.064,-,-,132.000
'85:05:31.104',-,0.064,-,-,132.800
'85:05:31.112',-,0.032,-,-,134.400
'85:05:31.120',-,0.000,-,-,134.400
'85:05:31.128',-,0.000,-,-,135.200
'85:05:31.136',-,-0.032,-,-,134.400
'85:05:31.144',-,-0.064,-,-,133.600
'85:05:31.152',-,-0.064,-,-,132.800
'85:05:31.160',-,-0.064,-,-,132.000
'85:05:31.168',-,-0.064,-,-,130.400
'85:05:31.176',-,-0.096,-,-,128.800
'85:05:31.184',-,-0.064,-,-,127.200
'85:05:31.192',-,-0.064,-,-,124.800
'85:05:31.200',-,-0.064,-,-,123.200
'85:05:31.208',-,-0.064,-,-,120.800
'85:05:31.216',-,-0.064,-,-,117.600
'85:05:31.224',-,-0.064,-,-,114.400
'85:05:31.232',-,-0.064,-,-,110.400
'85:05:31.240',-,-0.064,-,-,106.400
'85:05:31.248',-,-0.064,-,-,101.600
'85:05:31.256',-,-0.064,-,-,96.800
'85:05:31.264',-,-0.064,-,-,92.000
'85:05:31.272',-,-0.064,-,-,87.200
'85:05:31.280',-,-0.032,-,-,83.200
'85:05:31.288',-,-0.032,-,-,80.800
'85:05:31.296',-,-0.064,-,-,78.400
'85:05:31.304',-,-0.032,-,-,77.600
'85:05:31.312',-,-0.032,-,-,77.600
'85:05:31.320',-,-0.032,-,-,78.400
'85:05:31.328',-,-0.032,-,-,78.400
'85:05:31.336',-,-0.032,-,-,79.200
'85:05:31.344',-,-0.032,-,-,79.200
'85:05:31.352',-,-0.032,-,-,78.400
'85:05:31.360',-,-0.032,-,-,77.600
'85:05:31.368',-,0.000,-,-,77.600
'85:05:31.376',-,0.032,-,-,76.000
'85:05:31.384',-,0.032,-,-,75.200
'85:05:31.392',-,0.064,-,-,74.400
'85:05:31.400',-,0.096,-,-,73.600
'85:05:31.408',-,0.128,-,-,72.800
'85:05:31.416',-,0.000,-,-,72.800
'85:05:31.424',-,-0.320,-,-,72.000
'85:05:31.432',-,-0.576,-,-,71.200
'85:05:31.440',-,-0.640,-,-,70.400
'85:05:31.448',-,-0.480,-,-,70.400
'85:05:31.456',-,-0.288,-,-,69.600
'85:05:31.464',-,-0.128,-,-,68.800
'85:05:31.472',-,0.000,-,-,68.000
'85:05:31.480',-,0.064,-,-,68.000
'85:05:31.488',-,0.032,-,-,67.200
'85:05:31.496',-,-0.064,-,-,66.400
'85:05:31.504',-,-0.128,-,-,66.400
'85:05:31.512',-,-0.160,-,-,65.600
'85:05:31.520',-,-0.064,-,-,65.600
'85:05:31.528',-,0.000,-,-,64.800
'85:05:31.536',-,0.032,-,-,64.800
'85:05:31.544',-,0.032,-,-,64.000
'85:05:31.552',-,0.064,-,-,64.000
'85:05:31.560',-,0.064,-,-,63.200
'85:05:31.568',-,0.096,-,-,63.200
'85:05:31.576',-,0.128,-,-,63.200
'85:05:31.584',-,0.128,-,-,64.800
'85:05:31.592',-,0.192,-,-,67.200
'85:05:31.600',-,0.224,-,-,72.800
'85:05:31.608',-,0.256,-,-,80.800
'85:05:31.616',-,0.288,-,-,91.200
'85:05:31.624',-,0.352,-,-,101.600
'85:05:31.632',-,0.352,-,-,110.400
'85:05:31.640',-,0.384,-,-,116.000
'85:05:31.648',-,0.416,-,-,120.000
'85:05:31.656',-,0.416,-,-,122.400
'85:05:31.664',-,0.384,-,-,123.200
'85:05:31.672',-,0.352,-,-,124.800
'85:05:31.680',-,0.288,-,-,126.400
'85:05:31.688',-,0.224,-,-,127.200
'85:05:31.696',-,0.160,-,-,128.000
'85:05:31.704',-,0.096,-,-,128.000
'85:05:31.712',-,0.032,-,-,128.000
'85:05:31.720',-,0.000,-,-,127.200
'85:05:31.728',-,-0.032,-,-,125.600
'85:05:31.736',-,-0.064,-,-,124.000
'85:05:31.744',-,-0.064,-,-,122.400
'85:05:31.752',-,-0.064,-,-,119.200
'85:05:31.760',-,-0.064,-,-,116.800
'85:05:31.768',-,-0.064,-,-,112.800
'85:05:31.776',-,-0.064,-,-,108.800
'85:05:31.784',-,-0.064,-,-,104.800
'85:05:31.792',-,-0.064,-,-,100.800
'85:05:31.800',-,-0.064,-,-,96.000
'85:05:31.808',-,-0.064,-,-,91.200
'85:05:31.816',-,-0.064,-,-,87.200
'85:05:31.824',-,-0.032,-,-,83.200
'85:05:31.832',-,-0.032,-,-,80.000
'85:05:31.840',-,-0.064,-,-,77.600
'85:05:31.848',-,-0.032,-,-,76.000
'85:05:31.856',-,-0.032,-,-,76.000
'85:05:31.864',-,-0.032,-,-,76.000
'85:05:31.872',-,-0.064,-,-,76.800
'85:05:31.880',-,-0.032,-,-,77.600
'85:05:31.888',-,-0.064,-,-,77.600
'85:05:31.896',-,-0.032,-,-,77.600
'85:05:31.904',-,-0.064,-,-,77.600
'85:05:31.912',-,-0.064,-,-,76.800
'85:05:31.920',-,-0.032,-,-,76.000
'85:05:31.928',-,-0.064,-,-,76.000
'85:05:31.936',-,-0.032,-,-,75.200
'85:05:31.944',-,-0.064,-,-,74.400
'85:05:31.952',-,-0.064,-,-,73.600
'85:05:31.960',-,-0.064,-,-,72.800
'85:05:31.968',-,0.000,-,-,72.000
'85:05:31.976',-,0.000,-,-,71.200
'85:05:31.984',-,0.000,-,-,70.400
'85:05:31.992',-,0.000,-,-,70.400
'85:05:32.000',-,0.000,-,-,69.600
'85:05:32.008',-,0.000,-,-,68.800
'85:05:32.016',-,-0.032,-,-,68.000
'85:05:32.024',-,-0.032,-,-,67.200
'85:05:32.032',-,-0.064,-,-,66.400
'85:05:32.040',-,-0.064,-,-,66.400
'85:05:32.048',-,-0.064,-,-,65.600
'85:05:32.056',-,-0.064,-,-,64.800
'85:05:32.064',-,-0.064,-,-,64.800
'85:05:32.072',-,0.000,-,-,64.000
'85:05:32.080',-,0.288,-,-,64.000
'85:05:32.088',-,0.768,-,-,63.200
'85:05:32.096',-,0.832,-,-,63.200
'85:05:32.104',-,0.160,-,-,62.400
'85:05:32.112',-,0.000,-,-,62.400
'85:05:32.120',-,-0.064,-,-,62.400
'85:05:32.128',-,-0.032,-,-,61.600
'85:05:32.136',-,-0.064,-,-,61.600
'85:05:32.144',-,-0.096,-,-,61.600
'85:05:32.152',-,-0.096,-,-,61.600
'85:05:32.160',-,-0.064,-,-,61.600
'85:05:32.168',-,-0.064,-,-,60.800
'85:05:32.176',-,-0.064,-,-,60.800
'85:05:32.184',-,-0.064,-,-,60.800
'85:05:32.192',-,-0.064,-,-,60.000
'85:05:32.200',-,-0.064,-,-,60.800
'85:05:32.208',-,-0.064,-,-,63.200
'85:05:32.216',-,-0.032,-,-,68.800
'85:05:32.224',-,-0.032,-,-,78.400
'85:05:32.232',-,0.000,-,-,91.200
'85:05:32.240',-,0.000,-,-,104.800
'85:05:32.248',-,0.000,-,-,116.000
'85:05:32.256',-,0.000,-,-,124.000
'85:05:32.264',-,0.064,-,-,128.000
'85:05:32.272',-,0.064,-,-,130.400
'85:05:32.280',-,0.128,-,-,131.200
'85:05:32.288',-,0.128,-,-,132.800
'85:05:32.296',-,0.128,-,-,134.400
'85:05:32.304',-,0.128,-,-,136.000
'85:05:32.312',-,0.128,-,-,137.600
'85:05:32.320',-,0.096,-,-,138.400
'85:05:32.328',-,0.064,-,-,138.400
'85:05:32.336',-,0.032,-,-,137.600
'85:05:32.344',-,0.000,-,-,137.600
'85:05:32.352',-,0.000,-,-,136.800
'85:05:32.360',-,0.000,-,-,135.200
'85:05:32.368',-,0.000,-,-,134.400
'85:05:32.376',-,0.000,-,-,132.800
'85:05:32.384',-,0.000,-,-,131.200
'85:05:32.392',-,-0.032,-,-,129.600
'85:05:32.400',-,0.000,-,-,127.200
'85:05:32.408',-,0.000,-,-,124.800
'85:05:32.416',-,0.000,-,-,121.600
'85:05:32.424',-,0.000,-,-,119.200
'85:05:32.432',-,0.000,-,-,115.200
'85:05:32.440',-,0.000,-,-,111.200
'85:05:32.448',-,0.000,-,-,107.200
'85:05:32.456',-,0.000,-,-,102.400
'85:05:32.464',-,0.000,-,-,97.600
'85:05:32.472',-,0.000,-,-,92.800
'85:05:32.480',-,0.000,-,-,88.000
'85:05:32.488',-,0.000,-,-,84.800
'85:05:32.496',-,0.000,-,-,81.600
'85:05:32.504',-,0.000,-,-,80.000
'85:05:32.512',-,0.000,-,-,79.200
'85:05:32.520',-,0.000,-,-,79.200
'85:05:32.528',-,0.000,-,-,79.200
'85:05:32.536',-,0.000,-,-,80.000
'85:05:32.544',-,0.000,-,-,80.000
'85:05:32.552',-,0.000,-,-,80.000
'85:05:32.560',-,0.000,-,-,79.200
'85:05:32.568',-,0.000,-,-,78.400
'85:05:32.576',-,0.032,-,-,77.600
'85:05:32.584',-,0.064,-,-,76.800
'85:05:32.592',-,0.064,-,-,76.000
'85:05:32.600',-,0.064,-,-,75.200
'85:05:32.608',-,0.032,-,-,74.400
'85:05:32.616',-,0.000,-,-,74.400
'85:05:32.624',-,0.000,-,-,73.600
'85:05:32.632',-,0.000,-,-,72.800
'85:05:32.640',-,-0.032,-,-,72.000
'85:05:32.648',-,-0.032,-,-,71.200
'85:05:32.656',-,-0.032,-,-,70.400
'85:05:32.664',-,-0.032,-,-,70.400
'85:05:32.672',-,-0.032,-,-,69.600
'85:05:32.680',-,0.000,-,-,68.800
'85:05:32.688',-,0.288,-,-,68.000
'85:05:32.696',-,0.768,-,-,67.200
'85:05:32.704',-,0.832,-,-,67.200
'85:05:32.712',-,0.224,-,-,66.400
'85:05:32.720',-,0.064,-,-,65.600
'85:05:32.728',-,-0.032,-,-,65.600
'85:05:32.736',-,-0.032,-,-,64.800
'85:05:32.744',-,-0.064,-,-,64.000
'85:05:32.752',-,-0.096,-,-,64.000
'85:05:32.760',-,-0.128,-,-,63.200
'85:05:32.768',-,-0.096,-,-,63.200
'85:05:32.776',-,-0.096,-,-,62.400
'85:05:32.784',-,-0.064,-,-,62.400
'85:05:32.792',-,-0.064,-,-,61.600
'85:05:32.800',-,-0.064,-,-,61.600
'85:05:32.808',-,-0.064,-,-,61.600
'85:05:32.816',-,-0.064,-,-,63.200
'85:05:32.824',-,-0.032,-,-,67.200
'85:05:32.832',-,-0.032,-,-,74.400
'85:05:32.840',-,0.000,-,-,84.000
'85:05:32.848',-,0.000,-,-,96.000
'85:05:32.856',-,0.000,-,-,107.200
'85:05:32.864',-,0.000,-,-,116.000
'85:05:32.872',-,0.032,-,-,121.600
'85:05:32.880',-,0.064,-,-,124.800
'85:05:32.888',-,0.096,-,-,126.400
'85:05:32.896',-,0.128,-,-,128.000
'85:05:32.904',-,0.128,-,-,128.800
'85:05:32.912',-,0.128,-,-,130.400
'85:05:32.920',-,0.096,-,-,132.000
'85:05:32.928',-,0.064,-,-,132.800
'85:05:32.936',-,0.032,-,-,133.600
'85:05:32.944',-,0.000,-,-,133.600
'85:05:32.952',-,0.000,-,-,132.800
'85:05:32.960',-,0.000,-,-,132.000
'85:05:32.968',-,-0.032,-,-,131.200
'85:05:32.976',-,-0.064,-,-,129.600
'85:05:32.984',-,-0.032,-,-,128.800
'85:05:32.992',-,-0.064,-,-,127.200
'85:05:33.000',-,-0.064,-,-,124.800
'85:05:33.008',-,-0.064,-,-,123.200
'85:05:33.016',-,-0.064,-,-,120.800
'85:05:33.024',-,-0.064,-,-,118.400
'85:05:33.032',-,-0.032,-,-,116.000
