'Elapsed time','II','AVF','MCL1','ABP','PAP'
'1:41:19.144',-0.160,-,-0.136,72.720,43.200
'1:41:19.152',-0.136,-,-0.136,71.880,44.800
'1:41:19.160',-0.136,-,-0.136,71.880,46.400
'1:41:19.168',-0.136,-,-0.136,71.160,48.000
'1:41:19.176',-0.136,-,-0.136,71.160,50.400
'1:41:19.184',-0.136,-,-0.120,71.880,52.000
'1:41:19.192',-0.136,-,-0.096,74.280,53.600
'1:41:19.200',-0.136,-,-0.120,79.080,56.000
'1:41:19.208',-0.136,-,-0.096,85.560,57.600
'1:41:19.216',-0.136,-,-0.096,95.160,59.200
'1:41:19.224',-0.136,-,-0.096,107.880,60.000
'1:41:19.232',-0.136,-,-0.096,123.960,61.600
'1:41:19.240',-0.136,-,-0.096,139.920,62.400
'1:41:19.248',-0.136,-,-0.096,151.920,63.200
'1:41:19.256',-0.160,-,-0.080,155.160,64.000
'1:41:19.264',-0.160,-,-0.080,150.360,64.000
'1:41:19.272',-0.160,-,-0.056,143.160,64.000
'1:41:19.280',-0.136,-,-0.040,138.360,64.000
'1:41:19.288',-0.136,-,-0.016,136.680,64.000
'1:41:19.296',-0.096,-,0.000,138.360,63.200
'1:41:19.304',-0.056,-,0.016,139.920,62.400
'1:41:19.312',-0.016,-,0.040,139.920,61.600
'1:41:19.320',0.000,-,0.040,137.520,60.000
'1:41:19.328',0.000,-,0.040,134.280,58.400
'1:41:19.336',0.000,-,0.040,130.320,56.800
'1:41:19.344',0.016,-,0.040,127.920,55.200
'1:41:19.352',0.000,-,0.040,125.520,53.600
'1:41:19.360',0.016,-,0.040,122.280,52.000
'1:41:19.368',0.000,-,0.040,119.160,51.200
'1:41:19.376',0.000,-,0.040,115.080,50.400
'1:41:19.384',0.040,-,0.040,110.280,48.800
'1:41:19.392',0.040,-,0.056,105.480,48.000
'1:41:19.400',0.056,-,0.056,101.520,47.200
'1:41:19.408',0.056,-,0.080,97.560,46.400
'1:41:19.416',0.080,-,0.080,92.760,46.400
'1:41:19.424',0.080,-,0.056,88.680,46.400
'1:41:19.432',0.120,-,0.080,84.720,46.400
'1:41:19.440',0.120,-,0.120,81.480,46.400
'1:41:19.448',0.096,-,0.080,78.360,46.400
'1:41:19.456',0.040,-,0.040,75.960,45.600
'1:41:19.464',0.000,-,0.000,74.280,45.600
'1:41:19.472',-0.016,-,0.000,72.720,45.600
'1:41:19.480',-0.040,-,-0.016,71.160,44.800
'1:41:19.488',-0.040,-,-0.040,70.320,44.000
'1:41:19.496',-0.056,-,-0.016,69.480,44.000
'1:41:19.504',-0.040,-,-0.040,69.480,43.200
'1:41:19.512',-0.056,-,-0.040,70.320,42.400
'1:41:19.520',-0.056,-,-0.016,71.160,41.600
'1:41:19.528',-0.056,-,-0.040,71.880,41.600
'1:41:19.536',-0.056,-,-0.040,72.720,40.800
'1:41:19.544',-0.040,-,-0.040,73.560,40.000
'1:41:19.552',-0.040,-,-0.016,74.280,40.000
'1:41:19.560',0.000,-,0.000,75.960,40.000
'1:41:19.568',0.080,-,0.096,76.680,39.200
'1:41:19.576',0.256,-,0.256,78.360,39.200
'1:41:19.584',0.400,-,0.416,79.080,39.200
'1:41:19.592',0.496,-,0.520,79.920,39.200
'1:41:19.600',0.496,-,0.536,80.760,39.200
'1:41:19.608',0.520,-,0.416,79.920,39.200
'1:41:19.616',0.040,-,0.000,79.920,39.200
'1:41:19.624',0.000,-,-0.056,79.920,39.200
'1:41:19.632',-0.080,-,-0.120,79.080,40.000
'1:41:19.640',-0.176,-,-0.176,79.080,40.000
'1:41:19.648',-0.176,-,-0.176,78.360,41.600
'1:41:19.656',-0.176,-,-0.176,77.520,42.400
'1:41:19.664',-0.176,-,-0.160,76.680,44.000
'1:41:19.672',-0.176,-,-0.160,75.960,44.000
'1:41:19.680',-0.176,-,-0.136,75.120,44.000
'1:41:19.688',-0.160,-,-0.136,73.560,44.800
'1:41:19.696',-0.176,-,-0.136,72.720,45.600
'1:41:19.704',-0.160,-,-0.136,71.880,47.200
'1:41:19.712',-0.136,-,-0.136,71.160,48.000
'1:41:19.720',-0.160,-,-0.120,71.160,49.600
'1:41:19.728',-0.160,-,-0.120,72.720,51.200
'1:41:19.736',-0.160,-,-0.096,75.120,52.800
'1:41:19.744',-0.160,-,-0.136,80.760,54.400
'1:41:19.752',-0.136,-,-0.096,87.960,56.000
'1:41:19.760',-0.160,-,-0.096,99.120,57.600
'1:41:19.768',-0.160,-,-0.096,112.680,59.200
'1:41:19.776',-0.160,-,-0.096,129.480,60.000
'1:41:19.784',-0.176,-,-0.096,144.720,61.600
'1:41:19.792',-0.176,-,-0.096,155.160,62.400
'1:41:19.800',-0.176,-,-0.080,155.880,62.400
'1:41:19.808',-0.176,-,-0.056,151.080,63.200
'1:41:19.816',-0.160,-,-0.040,143.880,63.200
'1:41:19.824',-0.136,-,-0.040,139.920,63.200
'1:41:19.832',-0.136,-,-0.016,139.920,63.200
'1:41:19.840',-0.096,-,0.000,141.480,62.400
'1:41:19.848',-0.056,-,0.016,143.160,61.600
'1:41:19.856',-0.016,-,0.040,141.480,60.000
'1:41:19.864',0.000,-,0.040,138.360,58.400
'1:41:19.872',0.000,-,0.040,133.560,56.800
'1:41:19.880',0.000,-,0.040,129.480,55.200
'1:41:19.888',0.016,-,0.040,125.520,53.600
'1:41:19.896',0.000,-,0.016,122.280,52.800
'1:41:19.904',0.000,-,0.016,119.160,51.200
'1:41:19.912',0.000,-,0.016,115.080,50.400
'1:41:19.920',0.000,-,0.000,111.960,49.600
'1:41:19.928',0.016,-,0.040,107.880,48.000
'1:41:19.936',0.040,-,0.040,103.920,47.200
'1:41:19.944',0.040,-,0.040,99.120,46.400
'1:41:19.952',0.040,-,0.040,95.160,45.600
'1:41:19.960',0.056,-,0.056,91.080,45.600
'1:41:19.968',0.080,-,0.056,87.120,44.800
'1:41:19.976',0.120,-,0.080,83.160,44.000
'1:41:19.984',0.096,-,0.080,79.080,44.000
'1:41:19.992',0.080,-,0.040,76.680,43.200
'1:41:20.000',0.016,-,0.016,74.280,42.400
'1:41:20.008',-0.016,-,0.000,72.720,42.400
'1:41:20.016',-0.040,-,-0.016,71.880,41.600
'1:41:20.024',-0.056,-,-0.040,70.320,40.800
'1:41:20.032',-0.080,-,-0.040,70.320,40.000
'1:41:20.040',-0.080,-,-0.040,70.320,40.000
'1:41:20.048',-0.056,-,-0.016,71.160,39.200
'1:41:20.056',-0.080,-,-0.040,71.880,38.400
'1:41:20.064',-0.080,-,-0.040,72.720,37.600
'1:41:20.072',-0.080,-,-0.040,74.280,36.800
'1:41:20.080',-0.080,-,-0.016,75.120,36.800
'1:41:20.088',-0.056,-,-0.040,75.120,36.000
'1:41:20.096',-0.080,-,0.000,75.120,36.000
'1:41:20.104',0.000,-,0.000,75.120,36.000
'1:41:20.112',0.120,-,0.136,75.960,36.000
'1:41:20.120',0.280,-,0.296,76.680,36.000
'1:41:20.128',0.416,-,0.440,77.520,36.000
'1:41:20.136',0.480,-,0.520,77.520,36.000
'1:41:20.144',0.496,-,0.560,78.360,36.000
'1:41:20.152',0.240,-,0.320,78.360,36.000
'1:41:20.160',0.000,-,-0.040,78.360,36.000
'1:41:20.168',-0.040,-,-0.056,77.520,36.000
'1:41:20.176',-0.136,-,-0.136,77.520,36.000
'1:41:20.184',-0.176,-,-0.160,75.960,36.800
'1:41:20.192',-0.176,-,-0.160,75.120,37.600
'1:41:20.200',-0.200,-,-0.160,74.280,38.400
'1:41:20.208',-0.176,-,-0.160,73.560,38.400
'1:41:20.216',-0.200,-,-0.136,72.720,38.400
'1:41:20.224',-0.176,-,-0.136,71.880,38.400
'1:41:20.232',-0.176,-,-0.136,71.160,39.200
'1:41:20.240',-0.176,-,-0.120,70.320,40.000
'1:41:20.248',-0.160,-,-0.136,69.480,41.600
'1:41:20.256',-0.160,-,-0.096,69.480,42.400
'1:41:20.264',-0.160,-,-0.120,69.480,44.000
'1:41:20.272',-0.136,-,-0.096,70.320,45.600
'1:41:20.280',-0.160,-,-0.096,72.720,47.200
'1:41:20.288',-0.160,-,-0.096,77.520,48.800
'1:41:20.296',-0.136,-,-0.080,85.560,50.400
'1:41:20.304',-0.160,-,-0.096,95.160,52.000
'1:41:20.312',-0.136,-,-0.080,108.720,53.600
'1:41:20.320',-0.160,-,-0.080,125.520,54.400
'1:41:20.328',-0.176,-,-0.080,142.320,56.000
'1:41:20.336',-0.160,-,-0.056,155.160,56.800
'1:41:20.344',-0.160,-,-0.080,158.280,56.800
'1:41:20.352',-0.160,-,-0.056,151.920,57.600
'1:41:20.360',-0.160,-,-0.040,142.320,57.600
'1:41:20.368',-0.136,-,-0.016,135.960,56.800
'1:41:20.376',-0.096,-,0.000,134.280,56.800
'1:41:20.384',-0.080,-,0.000,135.120,56.000
'1:41:20.392',-0.040,-,0.016,136.680,55.200
'1:41:20.400',-0.016,-,0.016,135.960,54.400
'1:41:20.408',0.000,-,0.016,133.560,52.800
'1:41:20.416',0.000,-,0.040,130.320,51.200
'1:41:20.424',0.000,-,0.000,126.360,49.600
'1:41:20.432',0.000,-,0.016,123.120,48.800
'1:41:20.440',0.000,-,0.000,119.880,47.200
'1:41:20.448',0.000,-,0.016,115.920,46.400
'1:41:20.456',0.000,-,0.000,112.680,44.800
'1:41:20.464',0.000,-,0.016,108.720,44.000
'1:41:20.472',0.016,-,0.040,103.920,42.400
'1:41:20.480',0.040,-,0.040,99.960,41.600
'1:41:20.488',0.040,-,0.040,95.160,41.600
'1:41:20.496',0.040,-,0.040,91.080,40.800
'1:41:20.504',0.056,-,0.056,87.120,40.000
'1:41:20.512',0.080,-,0.080,83.160,39.200
'1:41:20.520',0.120,-,0.080,80.760,39.200
'1:41:20.528',0.096,-,0.080,78.360,38.400
'1:41:20.536',0.056,-,0.040,75.960,38.400
'1:41:20.544',0.016,-,0.016,75.120,38.400
'1:41:20.552',-0.016,-,0.000,73.560,37.600
'1:41:20.560',-0.040,-,-0.016,72.720,37.600
'1:41:20.568',-0.040,-,-0.016,71.880,37.600
'1:41:20.576',-0.040,-,-0.016,71.160,37.600
'1:41:20.584',-0.056,-,-0.040,71.160,36.800
'1:41:20.592',-0.056,-,-0.040,71.160,36.800
'1:41:20.600',-0.080,-,-0.040,71.160,36.800
'1:41:20.608',-0.056,-,-0.040,71.160,36.800
'1:41:20.616',-0.080,-,-0.016,71.880,36.800
'1:41:20.624',-0.080,-,-0.040,72.720,36.800
'1:41:20.632',-0.080,-,-0.016,74.280,36.800
'1:41:20.640',-0.040,-,-0.040,75.960,36.800
'1:41:20.648',0.040,-,0.040,76.680,36.800
'1:41:20.656',0.176,-,0.200,77.520,36.800
'1:41:20.664',0.336,-,0.376,77.520,36.800
'1:41:20.672',0.480,-,0.520,76.680,36.800
'1:41:20.680',0.520,-,0.600,76.680,36.800
'1:41:20.688',0.536,-,0.600,75.960,36.800
'1:41:20.696',0.136,-,0.200,75.960,36.800
'1:41:20.704',0.000,-,-0.040,75.120,36.800
'1:41:20.712',-0.056,-,-0.096,75.120,37.600
'1:41:20.720',-0.160,-,-0.160,74.280,37.600
'1:41:20.728',-0.176,-,-0.176,73.560,38.400
'1:41:20.736',-0.176,-,-0.160,72.720,40.000
'1:41:20.744',-0.176,-,-0.176,72.720,40.800
'1:41:20.752',-0.176,-,-0.160,72.720,41.600
'1:41:20.760',-0.176,-,-0.136,71.880,42.400
'1:41:20.768',-0.160,-,-0.136,71.880,43.200
'1:41:20.776',-0.160,-,-0.136,71.160,44.800
'1:41:20.784',-0.160,-,-0.136,70.320,46.400
'1:41:20.792',-0.136,-,-0.136,70.320,48.000
'1:41:20.800',-0.160,-,-0.136,70.320,50.400
'1:41:20.808',-0.136,-,-0.136,71.160,52.000
'1:41:20.816',-0.160,-,-0.136,72.720,54.400
'1:41:20.824',-0.136,-,-0.120,76.680,56.000
'1:41:20.832',-0.160,-,-0.136,82.320,58.400
'1:41:20.840',-0.160,-,-0.136,91.080,60.000
'1:41:20.848',-0.160,-,-0.120,102.360,61.600
'1:41:20.856',-0.160,-,-0.120,116.760,62.400
'1:41:20.864',-0.136,-,-0.096,133.560,64.000
'1:41:20.872',-0.160,-,-0.136,147.960,64.800
'1:41:20.880',-0.176,-,-0.096,155.160,65.600
'1:41:20.888',-0.160,-,-0.096,151.920,65.600
'1:41:20.896',-0.176,-,-0.096,143.880,65.600
'1:41:20.904',-0.160,-,-0.080,136.680,65.600
'1:41:20.912',-0.136,-,-0.056,134.280,65.600
'1:41:20.920',-0.096,-,-0.040,135.120,65.600
'1:41:20.928',-0.080,-,0.000,136.680,65.600
'1:41:20.936',-0.040,-,0.000,135.960,64.800
'1:41:20.944',-0.016,-,0.000,133.560,64.000
'1:41:20.952',0.000,-,0.000,131.160,62.400
'1:41:20.960',0.000,-,0.000,127.920,60.800
'1:41:20.968',0.000,-,0.000,124.680,59.200
'1:41:20.976',0.000,-,0.000,121.560,57.600
'1:41:20.984',0.000,-,0.000,118.320,56.000
'1:41:20.992',0.000,-,0.000,114.360,54.400
'1:41:21.000',0.000,-,0.000,110.280,53.600
'1:41:21.008',0.000,-,0.000,106.320,52.800
'1:41:21.016',0.016,-,0.016,103.080,51.200
'1:41:21.024',0.040,-,0.040,99.960,50.400
'1:41:21.032',0.040,-,0.016,95.880,49.600
'1:41:21.040',0.056,-,0.040,93.480,48.800
'1:41:21.048',0.056,-,0.040,90.360,48.000
'1:41:21.056',0.096,-,0.080,87.120,48.000
'1:41:21.064',0.120,-,0.056,84.720,48.000
'1:41:21.072',0.080,-,0.040,81.480,48.800
'1:41:21.080',0.040,-,0.016,79.080,49.600
'1:41:21.088',0.000,-,0.000,77.520,49.600
'1:41:21.096',-0.040,-,-0.016,76.680,49.600
'1:41:21.104',-0.040,-,-0.040,75.960,50.400
'1:41:21.112',-0.056,-,-0.040,75.960,50.400
'1:41:21.120',-0.056,-,-0.040,76.680,50.400
'1:41:21.128',-0.080,-,-0.040,76.680,49.600
'1:41:21.136',-0.080,-,-0.040,77.520,49.600
'1:41:21.144',-0.056,-,-0.040,77.520,48.800
'1:41:21.152',-0.056,-,-0.040,78.360,48.000
'1:41:21.160',-0.056,-,-0.040,78.360,47.200
'1:41:21.168',-0.040,-,-0.040,78.360,47.200
'1:41:21.176',-0.040,-,-0.016,78.360,46.400
'1:41:21.184',0.000,-,0.000,78.360,45.600
'1:41:21.192',0.136,-,0.160,78.360,45.600
'1:41:21.200',0.320,-,0.336,78.360,44.800
'1:41:21.208',0.480,-,0.496,78.360,44.800
'1:41:21.216',0.560,-,0.600,78.360,44.800
'1:41:21.224',0.536,-,0.600,78.360,44.800
'1:41:21.232',0.296,-,0.376,77.520,44.800
'1:41:21.240',0.016,-,-0.040,77.520,44.800
'1:41:21.248',0.000,-,-0.056,76.680,44.800
'1:41:21.256',-0.096,-,-0.136,75.960,44.800
'1:41:21.264',-0.176,-,-0.176,75.120,45.600
'1:41:21.272',-0.176,-,-0.176,74.280,46.400
'1:41:21.280',-0.176,-,-0.200,74.280,48.000
'1:41:21.288',-0.176,-,-0.176,73.560,48.800
'1:41:21.296',-0.176,-,-0.176,72.720,49.600
'1:41:21.304',-0.136,-,-0.176,71.880,50.400
'1:41:21.312',-0.176,-,-0.160,71.160,51.200
'1:41:21.320',-0.176,-,-0.176,71.160,52.000
'1:41:21.328',-0.176,-,-0.176,70.320,52.800
'1:41:21.336',-0.160,-,-0.160,71.160,54.400
'1:41:21.344',-0.176,-,-0.160,71.880,56.000
'1:41:21.352',-0.160,-,-0.176,73.560,57.600
'1:41:21.360',-0.176,-,-0.160,77.520,60.000
'1:41:21.368',-0.160,-,-0.160,83.880,61.600
'1:41:21.376',-0.160,-,-0.160,92.760,63.200
'1:41:21.384',-0.176,-,-0.136,105.480,64.800
'1:41:21.392',-0.160,-,-0.160,120.720,66.400
'1:41:21.400',-0.176,-,-0.136,137.520,67.200
'1:41:21.408',-0.160,-,-0.160,150.360,68.000
'1:41:21.416',-0.176,-,-0.160,155.160,68.800
'1:41:21.424',-0.176,-,-0.160,151.920,69.600
'1:41:21.432',-0.176,-,-0.136,144.720,70.400
'1:41:21.440',-0.176,-,-0.136,139.080,70.400
'1:41:21.448',-0.160,-,-0.096,137.520,70.400
'1:41:21.456',-0.136,-,-0.080,139.080,70.400
'1:41:21.464',-0.080,-,-0.040,140.760,69.600
'1:41:21.472',-0.040,-,0.000,140.760,68.800
'1:41:21.480',0.000,-,0.000,139.080,68.000
'1:41:21.488',0.000,-,0.000,135.960,67.200
'1:41:21.496',0.000,-,0.000,131.880,65.600
'1:41:21.504',0.000,-,0.000,128.760,63.200
'1:41:21.512',0.000,-,0.000,124.680,61.600
'1:41:21.520',0.000,-,0.000,122.280,60.800
'1:41:21.528',0.016,-,0.000,119.160,59.200
'1:41:21.536',0.000,-,0.000,115.080,58.400
'1:41:21.544',0.016,-,0.000,111.960,56.800
'1:41:21.552',0.040,-,0.016,107.880,55.200
'1:41:21.560',0.056,-,0.016,103.920,53.600
'1:41:21.568',0.056,-,0.040,99.960,52.800
'1:41:21.576',0.080,-,0.040,95.880,52.000
'1:41:21.584',0.080,-,0.040,91.920,51.200
'1:41:21.592',0.120,-,0.080,87.960,51.200
'1:41:21.600',0.120,-,0.080,84.720,51.200
'1:41:21.608',0.096,-,0.040,82.320,51.200
'1:41:21.616',0.056,-,0.016,79.920,51.200
'1:41:21.624',0.016,-,0.000,78.360,51.200
'1:41:21.632',0.000,-,-0.016,76.680,52.000
'1:41:21.640',-0.040,-,-0.040,75.960,52.000
'1:41:21.648',-0.016,-,-0.040,75.120,52.000
'1:41:21.656',-0.040,-,-0.040,75.120,52.000
'1:41:21.664',-0.040,-,-0.040,75.120,52.000
'1:41:21.672',-0.040,-,-0.040,75.120,51.200
'1:41:21.680',-0.040,-,-0.040,75.960,51.200
'1:41:21.688',-0.040,-,-0.040,76.680,50.400
'1:41:21.696',-0.040,-,-0.040,77.520,50.400
'1:41:21.704',-0.040,-,-0.040,78.360,49.600
'1:41:21.712',-0.016,-,-0.016,79.920,48.800
'1:41:21.720',0.040,-,0.016,80.760,48.800
'1:41:21.728',0.176,-,0.176,82.320,48.800
'1:41:21.736',0.376,-,0.376,83.160,48.000
'1:41:21.744',0.520,-,0.520,83.880,48.000
'1:41:21.752',0.576,-,0.616,83.880,48.000
'1:41:21.760',0.576,-,0.600,84.720,48.000
'1:41:21.768',0.296,-,0.336,84.720,48.000
'1:41:21.776',0.016,-,-0.056,84.720,48.000
'1:41:21.784',0.000,-,-0.080,83.880,48.800
'1:41:21.792',-0.096,-,-0.160,83.880,48.800
'1:41:21.800',-0.176,-,-0.200,83.160,49.600
'1:41:21.808',-0.176,-,-0.200,82.320,50.400
'1:41:21.816',-0.176,-,-0.200,81.480,51.200
'1:41:21.824',-0.176,-,-0.176,80.760,52.800
'1:41:21.832',-0.176,-,-0.200,79.920,53.600
'1:41:21.840',-0.160,-,-0.176,79.080,54.400
'1:41:21.848',-0.160,-,-0.176,77.520,55.200
'1:41:21.856',-0.160,-,-0.176,76.680,56.000
'1:41:21.864',-0.136,-,-0.176,75.960,56.800
'1:41:21.872',-0.136,-,-0.176,75.120,58.400
'1:41:21.880',-0.160,-,-0.160,75.960,60.000
'1:41:21.888',-0.136,-,-0.160,77.520,61.600
'1:41:21.896',-0.160,-,-0.176,81.480,62.400
'1:41:21.904',-0.160,-,-0.160,88.680,64.000
'1:41:21.912',-0.136,-,-0.136,99.120,65.600
'1:41:21.920',-0.160,-,-0.160,113.520,67.200
'1:41:21.928',-0.136,-,-0.136,129.480,68.800
'1:41:21.936',-0.160,-,-0.160,144.720,69.600
'1:41:21.944',-0.160,-,-0.136,153.480,70.400
'1:41:21.952',-0.176,-,-0.160,154.320,71.200
'1:41:21.960',-0.160,-,-0.136,149.520,71.200
'1:41:21.968',-0.176,-,-0.136,143.160,72.000
'1:41:21.976',-0.136,-,-0.096,140.760,72.000
'1:41:21.984',-0.120,-,-0.096,140.760,72.000
'1:41:21.992',-0.096,-,-0.040,142.320,71.200
'1:41:22.000',-0.056,-,-0.016,142.320,71.200
'1:41:22.008',-0.040,-,0.000,141.480,70.400
'1:41:22.016',0.000,-,0.000,139.080,69.600
'1:41:22.024',0.000,-,0.016,136.680,68.000
'1:41:22.032',0.000,-,0.000,133.560,66.400
'1:41:22.040',0.016,-,0.016,131.160,64.800
'1:41:22.048',0.016,-,0.000,127.920,63.200
'1:41:22.056',0.016,-,0.000,125.520,61.600
'1:41:22.064',0.016,-,0.000,122.280,60.800
'1:41:22.072',0.016,-,0.000,118.320,59.200
'1:41:22.080',0.040,-,0.000,114.360,57.600
'1:41:22.088',0.056,-,0.016,110.280,56.000
'1:41:22.096',0.056,-,0.040,105.480,55.200
'1:41:22.104',0.080,-,0.040,101.520,54.400
'1:41:22.112',0.080,-,0.040,96.720,53.600
'1:41:22.120',0.080,-,0.040,91.920,52.800
'1:41:22.128',0.120,-,0.056,88.680,52.800
'1:41:22.136',0.136,-,0.080,86.280,53.600
'1:41:22.144',0.120,-,0.040,83.880,53.600
'1:41:22.152',0.056,-,0.016,82.320,53.600
'1:41:22.160',0.016,-,0.000,80.760,53.600
'1:41:22.168',0.000,-,-0.016,79.080,53.600
'1:41:22.176',-0.016,-,-0.040,78.360,53.600
'1:41:22.184',-0.016,-,-0.040,77.520,53.600
'1:41:22.192',-0.016,-,-0.040,76.680,53.600
'1:41:22.200',-0.040,-,-0.040,76.680,52.800
'1:41:22.208',-0.040,-,-0.040,77.520,52.800
'1:41:22.216',-0.040,-,-0.040,78.360,52.000
'1:41:22.224',-0.040,-,-0.040,79.080,51.200
'1:41:22.232',-0.040,-,-0.040,80.760,50.400
'1:41:22.240',-0.040,-,-0.040,81.480,49.600
'1:41:22.248',-0.016,-,-0.016,81.480,48.800
'1:41:22.256',0.040,-,0.040,82.320,48.800
'1:41:22.264',0.200,-,0.176,82.320,48.000
'1:41:22.272',0.376,-,0.376,83.160,47.200
'1:41:22.280',0.520,-,0.536,83.160,47.200
'1:41:22.288',0.600,-,0.640,83.160,46.400
'1:41:22.296',0.576,-,0.616,82.320,46.400
'1:41:22.304',0.320,-,0.376,81.480,46.400
'1:41:22.312',0.040,-,-0.040,81.480,46.400
'1:41:22.320',0.016,-,-0.040,80.760,46.400
'1:41:22.328',-0.080,-,-0.136,79.920,46.400
'1:41:22.336',-0.136,-,-0.176,79.080,46.400
'1:41:22.344',-0.160,-,-0.176,77.520,47.200
'1:41:22.352',-0.176,-,-0.176,76.680,48.000
'1:41:22.360',-0.160,-,-0.176,75.120,48.800
'1:41:22.368',-0.136,-,-0.160,74.280,48.800
'1:41:22.376',-0.160,-,-0.160,73.560,48.800
'1:41:22.384',-0.160,-,-0.136,72.720,48.800
'1:41:22.392',-0.136,-,-0.136,71.880,49.600
'1:41:22.400',-0.136,-,-0.160,71.160,50.400
'1:41:22.408',-0.136,-,-0.136,71.160,51.200
'1:41:22.416',-0.136,-,-0.120,71.160,52.800
'1:41:22.424',-0.120,-,-0.136,72.720,54.400
'1:41:22.432',-0.136,-,-0.136,76.680,56.000
'1:41:22.440',-0.136,-,-0.120,82.320,57.600
'1:41:22.448',-0.120,-,-0.136,91.080,59.200
'1:41:22.456',-0.136,-,-0.120,103.080,60.800
'1:41:22.464',-0.136,-,-0.096,118.320,62.400
'1:41:22.472',-0.136,-,-0.136,135.120,63.200
'1:41:22.480',-0.136,-,-0.096,150.360,64.800
'1:41:22.488',-0.136,-,-0.120,157.560,65.600
'1:41:22.496',-0.160,-,-0.096,155.880,66.400
'1:41:22.504',-0.136,-,-0.096,149.520,66.400
'1:41:22.512',-0.136,-,-0.080,143.160,66.400
'1:41:22.520',-0.096,-,-0.040,139.920,66.400
'1:41:22.528',-0.080,-,-0.016,139.920,66.400
'1:41:22.536',-0.040,-,0.000,141.480,65.600
'1:41:22.544',-0.016,-,0.040,140.760,64.800
'1:41:22.552',0.000,-,0.040,139.080,63.200
'1:41:22.560',0.016,-,0.040,135.960,61.600
'1:41:22.568',0.016,-,0.040,132.720,60.000
'1:41:22.576',0.040,-,0.040,129.480,57.600
'1:41:22.584',0.040,-,0.040,125.520,56.000
'1:41:22.592',0.040,-,0.040,122.280,54.400
'1:41:22.600',0.040,-,0.040,117.480,52.800
'1:41:22.608',0.016,-,0.040,113.520,51.200
'1:41:22.616',0.040,-,0.040,109.560,49.600
'1:41:22.624',0.040,-,0.040,105.480,48.000
'1:41:22.632',0.056,-,0.040,101.520,47.200
'1:41:22.640',0.056,-,0.056,97.560,46.400
'1:41:22.648',0.056,-,0.080,93.480,44.800
'1:41:22.656',0.080,-,0.056,90.360,44.800
'1:41:22.664',0.120,-,0.080,87.120,44.000
'1:41:22.672',0.136,-,0.120,83.880,44.800
'1:41:22.680',0.120,-,0.080,81.480,44.800
'1:41:22.688',0.080,-,0.056,79.080,45.600
