'Elapsed time','II','AVF','ABP','PAP'
'19:42.912',-0.016,-0.060,56.000,27.600
'19:42.920',-0.016,-0.052,56.000,30.400
'19:42.928',-0.016,-0.060,56.800,33.200
'19:42.936',-0.016,-0.060,57.600,35.200
'19:42.944',-0.016,-0.060,60.000,37.200
'19:42.952',-0.016,-0.060,64.800,38.400
'19:42.960',-0.008,-0.060,71.200,38.800
'19:42.968',-0.008,-0.052,77.600,38.800
'19:42.976',-0.008,-0.043,84.000,38.400
'19:42.984',-0.008,-0.052,89.600,37.200
'19:42.992',0.000,-0.052,94.400,36.400
'19:43.000',0.000,-0.052,98.400,35.200
'19:43.008',0.008,-0.060,101.600,34.400
'19:43.016',0.008,-0.052,104.000,33.600
'19:43.024',0.016,-0.043,105.600,33.600
'19:43.032',0.024,-0.043,107.200,33.600
'19:43.040',0.024,-0.034,108.000,33.600
'19:43.048',0.032,-0.017,108.800,33.600
'19:43.056',0.032,-0.017,108.000,33.600
'19:43.064',0.032,-0.009,106.400,33.600
'19:43.072',0.032,0.000,104.000,33.600
'19:43.080',0.032,-0.009,101.600,33.200
'19:43.088',0.032,0.000,98.400,32.400
'19:43.096',0.032,0.000,94.400,32.000
'19:43.104',0.032,0.009,90.400,31.200
'19:43.112',0.032,0.009,86.400,30.400
'19:43.120',0.024,0.017,82.400,29.200
'19:43.128',0.024,0.009,78.400,28.400
'19:43.136',0.024,0.017,74.400,27.600
'19:43.144',0.024,0.017,71.200,26.800
'19:43.152',0.016,0.017,68.800,26.400
'19:43.160',0.016,0.009,67.200,26.400
'19:43.168',0.016,0.017,66.400,26.400
'19:43.176',0.016,0.009,65.600,26.400
'19:43.184',0.016,0.009,64.800,26.400
'19:43.192',0.016,0.017,64.800,26.400
'19:43.200',0.008,0.009,64.800,26.800
'19:43.208',0.008,0.009,64.800,26.800
'19:43.216',0.016,0.009,64.800,26.800
'19:43.224',0.016,0.017,64.800,27.200
'19:43.232',0.016,0.009,65.600,27.200
'19:43.240',0.016,0.017,65.600,27.600
'19:43.248',0.024,0.026,65.600,28.000
'19:43.256',0.032,0.043,65.600,28.000
'19:43.264',0.048,0.052,65.600,28.400
'19:43.272',0.056,0.043,65.600,28.000
'19:43.280',0.064,0.052,65.600,28.000
'19:43.288',0.072,0.060,65.600,27.600
'19:43.296',0.104,0.095,65.600,27.200
'19:43.304',0.112,0.112,65.600,26.800
'19:43.312',0.112,0.103,65.600,26.400
'19:43.320',0.104,0.112,64.800,26.000
'19:43.328',0.072,0.095,64.800,25.600
'19:43.336',0.032,0.060,64.800,25.200
'19:43.344',0.000,0.017,64.000,24.800
'19:43.352',-0.016,0.000,64.000,24.400
'19:43.360',-0.016,-0.009,63.200,24.000
'19:43.368',-0.016,-0.017,63.200,24.000
'19:43.376',-0.016,-0.017,62.400,23.600
'19:43.384',-0.016,-0.009,61.600,23.200
'19:43.392',-0.016,-0.009,61.600,22.800
'19:43.400',-0.016,-0.009,60.800,22.800
'19:43.408',0.000,-0.009,60.800,23.200
'19:43.416',0.032,-0.009,60.000,23.600
'19:43.424',0.112,0.060,60.000,24.400
'19:43.432',0.168,0.147,59.200,24.800
'19:43.440',0.200,0.181,59.200,25.200
'19:43.448',0.144,0.181,59.200,25.600
'19:43.456',0.000,0.086,58.400,26.000
'19:43.464',-0.144,-0.129,58.400,26.400
'19:43.472',-0.216,-0.181,58.400,26.400
'19:43.480',-0.232,-0.250,57.600,26.800
'19:43.488',-0.152,-0.259,57.600,28.000
'19:43.496',-0.080,-0.103,56.800,29.200
'19:43.504',-0.032,-0.052,56.800,30.400
'19:43.512',-0.024,-0.034,56.800,30.800
'19:43.520',-0.016,-0.017,56.000,30.000
'19:43.528',-0.016,-0.017,56.000,28.000
'19:43.536',-0.016,-0.017,56.000,26.000
'19:43.544',-0.008,-0.017,55.200,25.200
'19:43.552',-0.008,-0.017,55.200,25.600
'19:43.560',-0.008,-0.017,55.200,27.200
'19:43.568',-0.008,-0.009,55.200,30.000
'19:43.576',-0.008,-0.017,55.200,32.800
'19:43.584',-0.008,-0.017,56.800,35.600
'19:43.592',-0.008,-0.017,60.800,38.000
'19:43.600',-0.008,-0.017,66.400,39.600
'19:43.608',-0.008,-0.017,74.400,40.800
'19:43.616',-0.008,-0.017,84.000,41.200
'19:43.624',0.000,-0.009,92.000,40.800
'19:43.632',0.000,-0.017,99.200,40.400
'19:43.640',0.000,0.000,104.800,39.200
'19:43.648',0.008,-0.009,108.800,37.600
'19:43.656',0.008,0.000,112.000,36.400
'19:43.664',0.008,0.000,115.200,35.200
'19:43.672',0.016,0.009,117.600,34.400
'19:43.680',0.016,0.009,119.200,33.600
'19:43.688',0.016,0.009,120.000,33.200
'19:43.696',0.016,0.017,120.000,32.800
'19:43.704',0.016,0.017,119.200,32.400
'19:43.712',0.016,0.017,118.400,32.000
'19:43.720',0.016,0.017,116.800,31.200
'19:43.728',0.016,0.017,115.200,30.400
'19:43.736',0.016,0.009,113.600,29.600
'19:43.744',0.016,0.017,112.000,28.800
'19:43.752',0.008,0.017,110.400,28.000
'19:43.760',0.008,0.009,108.000,27.200
'19:43.768',0.008,0.017,105.600,26.400
'19:43.776',0.008,0.009,103.200,26.000
'19:43.784',0.008,0.009,100.000,26.000
'19:43.792',0.016,0.009,96.800,25.600
'19:43.800',0.008,0.017,93.600,25.600
'19:43.808',0.008,0.009,89.600,25.600
'19:43.816',0.008,0.009,85.600,25.600
'19:43.824',0.008,0.000,82.400,25.600
'19:43.832',0.008,0.009,78.400,25.600
'19:43.840',0.000,0.000,76.000,25.200
'19:43.848',0.000,0.000,73.600,24.800
'19:43.856',0.000,0.000,72.800,24.800
'19:43.864',0.000,0.000,71.200,24.400
'19:43.872',0.000,0.000,70.400,24.400
'19:43.880',0.000,0.009,69.600,24.000
'19:43.888',0.000,0.000,69.600,23.600
'19:43.896',0.008,0.000,68.800,23.200
'19:43.904',0.016,0.009,68.800,22.800
'19:43.912',0.024,0.026,68.800,22.800
'19:43.920',0.032,0.034,69.600,22.800
'19:43.928',0.048,0.043,69.600,22.800
'19:43.936',0.056,0.052,69.600,22.800
'19:43.944',0.072,0.060,69.600,22.800
'19:43.952',0.096,0.086,69.600,22.800
'19:43.960',0.104,0.103,68.800,22.400
'19:43.968',0.104,0.095,68.800,22.000
'19:43.976',0.096,0.103,68.800,22.000
'19:43.984',0.064,0.069,68.800,21.600
'19:43.992',0.024,0.043,68.000,21.200
'19:44.000',0.000,0.000,68.000,20.800
'19:44.008',-0.016,-0.009,67.200,20.400
'19:44.016',-0.024,-0.017,67.200,19.600
'19:44.024',-0.024,-0.017,66.400,19.200
'19:44.032',-0.024,-0.017,66.400,18.000
'19:44.040',-0.024,-0.017,65.600,17.600
'19:44.048',-0.016,-0.017,64.800,17.200
'19:44.056',-0.016,-0.017,64.800,17.200
'19:44.064',-0.008,-0.017,64.000,17.600
'19:44.072',0.032,-0.009,63.200,18.000
'19:44.080',0.112,0.052,63.200,18.800
'19:44.088',0.168,0.129,62.400,19.200
'19:44.096',0.184,0.172,62.400,19.600
'19:44.104',0.080,0.112,61.600,20.000
'19:44.112',-0.072,-0.017,60.800,20.000
'19:44.120',-0.208,-0.190,60.800,19.600
'19:44.128',-0.248,-0.241,60.000,19.200
'19:44.136',-0.208,-0.284,60.000,19.200
'19:44.144',-0.128,-0.172,59.200,20.000
'19:44.152',-0.072,-0.095,58.400,22.000
'19:44.160',-0.048,-0.043,58.400,24.400
'19:44.168',-0.032,-0.034,57.600,24.800
'19:44.176',-0.024,-0.034,57.600,22.400
'19:44.184',-0.024,-0.017,56.800,18.000
'19:44.192',-0.016,-0.017,56.800,15.600
'19:44.200',-0.016,-0.017,56.800,16.800
'19:44.208',-0.016,-0.017,56.000,19.600
'19:44.216',-0.008,-0.017,56.000,22.400
'19:44.224',-0.008,-0.009,56.000,25.600
'19:44.232',-0.008,-0.017,56.000,28.400
'19:44.240',-0.008,-0.017,56.000,31.200
'19:44.248',-0.008,-0.017,57.600,33.600
'19:44.256',-0.008,-0.009,60.800,34.800
'19:44.264',0.000,-0.009,65.600,35.600
'19:44.272',0.000,-0.017,72.000,35.200
'19:44.280',0.000,-0.009,80.000,34.400
'19:44.288',0.000,0.000,87.200,33.200
'19:44.296',0.008,0.000,92.800,31.600
'19:44.304',0.008,0.000,97.600,30.000
'19:44.312',0.008,0.000,101.600,28.400
'19:44.320',0.016,0.009,104.800,27.200
'19:44.328',0.016,0.009,107.200,26.400
'19:44.336',0.016,0.009,109.600,25.600
'19:44.344',0.016,0.017,111.200,25.200
'19:44.352',0.016,0.009,112.800,24.800
'19:44.360',0.016,0.017,112.800,24.800
'19:44.368',0.008,0.009,112.000,24.800
'19:44.376',0.008,0.009,111.200,24.400
'19:44.384',0.008,0.000,109.600,24.400
'19:44.392',0.008,0.009,108.000,24.000
'19:44.400',0.008,0.000,106.400,23.600
'19:44.408',0.008,0.009,104.000,23.600
'19:44.416',0.008,0.000,101.600,22.800
'19:44.424',0.008,0.000,99.200,22.400
'19:44.432',0.008,0.000,96.000,22.000
'19:44.440',0.008,0.000,92.800,21.600
'19:44.448',0.000,0.000,88.800,21.200
'19:44.456',0.000,0.000,85.600,20.800
'19:44.464',0.000,0.000,81.600,20.400
'19:44.472',0.000,0.000,77.600,20.000
'19:44.480',0.000,0.000,74.400,20.000
'19:44.488',0.000,0.000,72.000,20.000
'19:44.496',0.000,0.000,70.400,20.000
'19:44.504',0.000,0.000,68.800,20.400
'19:44.512',0.000,0.000,68.000,20.800
'19:44.520',0.000,0.000,67.200,20.800
'19:44.528',0.000,0.000,66.400,20.800
'19:44.536',0.000,0.000,65.600,20.800
'19:44.544',0.000,0.000,65.600,20.400
'19:44.552',0.000,0.000,65.600,20.000
'19:44.560',0.000,0.000,65.600,19.600
'19:44.568',0.000,0.000,65.600,19.200
'19:44.576',0.000,0.000,66.400,18.800
'19:44.584',0.008,0.000,66.400,18.400
'19:44.592',0.016,0.009,66.400,18.000
'19:44.600',0.024,0.026,66.400,18.000
'19:44.608',0.032,0.034,66.400,17.600
'19:44.616',0.032,0.034,66.400,17.600
'19:44.624',0.032,0.034,66.400,17.200
'19:44.632',0.056,0.034,66.400,16.800
'19:44.640',0.072,0.052,66.400,16.800
'19:44.648',0.072,0.069,65.600,16.800
'19:44.656',0.072,0.060,65.600,16.800
'19:44.664',0.064,0.052,64.800,17.200
'19:44.672',0.048,0.043,64.800,17.600
'19:44.680',0.016,0.017,64.000,17.600
'19:44.688',-0.008,0.000,64.000,17.600
'19:44.696',-0.016,-0.009,63.200,17.200
'19:44.704',-0.016,-0.017,62.400,16.800
'19:44.712',-0.016,-0.009,62.400,16.000
'19:44.720',-0.016,-0.017,61.600,15.600
'19:44.728',-0.016,-0.009,60.800,15.600
'19:44.736',-0.016,-0.009,60.800,15.600
'19:44.744',-0.016,-0.009,60.000,15.600
'19:44.752',0.000,-0.009,60.000,15.600
'19:44.760',0.032,-0.017,59.200,15.600
'19:44.768',0.104,0.034,59.200,15.600
'19:44.776',0.152,0.095,58.400,15.200
'19:44.784',0.160,0.129,58.400,15.200
'19:44.792',0.016,0.086,57.600,15.200
'19:44.800',-0.152,-0.103,57.600,15.600
'19:44.808',-0.248,-0.224,56.800,15.200
'19:44.816',-0.256,-0.267,56.800,15.200
'19:44.824',-0.168,-0.284,56.000,15.600
'19:44.832',-0.080,-0.112,56.000,16.400
'19:44.840',-0.032,-0.043,55.200,16.800
'19:44.848',-0.016,-0.017,55.200,16.800
'19:44.856',-0.008,-0.009,55.200,17.200
'19:44.864',-0.008,-0.009,54.400,18.800
'19:44.872',-0.008,-0.009,54.400,20.800
'19:44.880',0.000,-0.009,53.600,23.200
