'Elapsed time','I','II','V','MCL1','ABP'
'84:57:50.704',-,-0.160,-,-,120.800
'84:57:50.712',-,-0.128,-,-,115.200
'84:57:50.720',-,-0.160,-,-,108.800
'84:57:50.728',-,-0.128,-,-,103.200
'84:57:50.736',-,-0.128,-,-,97.600
'84:57:50.744',-,-0.096,-,-,93.600
'84:57:50.752',-,-0.096,-,-,90.400
'84:57:50.760',-,-0.096,-,-,88.800
'84:57:50.768',-,-0.096,-,-,88.000
'84:57:50.776',-,-0.064,-,-,88.000
'84:57:50.784',-,-0.064,-,-,88.800
'84:57:50.792',-,-0.064,-,-,88.800
'84:57:50.800',-,-0.032,-,-,88.000
'84:57:50.808',-,0.000,-,-,87.200
'84:57:50.816',-,0.000,-,-,86.400
'84:57:50.824',-,0.000,-,-,85.600
'84:57:50.832',-,0.000,-,-,84.000
'84:57:50.840',-,0.000,-,-,83.200
'84:57:50.848',-,-0.032,-,-,81.600
'84:57:50.856',-,-0.064,-,-,80.800
'84:57:50.864',-,-0.064,-,-,80.000
'84:57:50.872',-,-0.064,-,-,79.200
'84:57:50.880',-,-0.064,-,-,78.400
'84:57:50.888',-,-0.064,-,-,77.600
'84:57:50.896',-,-0.032,-,-,76.800
'84:57:50.904',-,0.064,-,-,76.000
'84:57:50.912',-,0.416,-,-,75.200
'84:57:50.920',-,0.736,-,-,74.400
'84:57:50.928',-,0.320,-,-,73.600
'84:57:50.936',-,-0.256,-,-,72.800
'84:57:50.944',-,-0.416,-,-,72.000
'84:57:50.952',-,-0.448,-,-,71.200
'84:57:50.960',-,-0.288,-,-,70.400
'84:57:50.968',-,-0.160,-,-,70.400
'84:57:50.976',-,-0.128,-,-,69.600
'84:57:50.984',-,-0.064,-,-,68.800
'84:57:50.992',-,-0.064,-,-,68.000
'84:57:51.000',-,-0.064,-,-,68.000
'84:57:51.008',-,-0.064,-,-,67.200
'84:57:51.016',-,-0.064,-,-,67.200
'84:57:51.024',-,-0.032,-,-,67.200
'84:57:51.032',-,-0.032,-,-,70.400
'84:57:51.040',-,0.000,-,-,76.800
'84:57:51.048',-,0.000,-,-,88.000
'84:57:51.056',-,0.000,-,-,103.200
'84:57:51.064',-,0.000,-,-,120.800
'84:57:51.072',-,0.032,-,-,136.000
'84:57:51.080',-,0.064,-,-,147.200
'84:57:51.088',-,0.096,-,-,153.600
'84:57:51.096',-,0.128,-,-,156.000
'84:57:51.104',-,0.192,-,-,156.800
'84:57:51.112',-,0.192,-,-,156.800
'84:57:51.120',-,0.224,-,-,156.800
'84:57:51.128',-,0.192,-,-,156.800
'84:57:51.136',-,0.160,-,-,156.800
'84:57:51.144',-,0.096,-,-,156.800
'84:57:51.152',-,0.032,-,-,156.800
'84:57:51.160',-,0.000,-,-,156.000
'84:57:51.168',-,-0.032,-,-,155.200
'84:57:51.176',-,-0.064,-,-,154.400
'84:57:51.184',-,-0.064,-,-,153.600
'84:57:51.192',-,-0.096,-,-,152.000
'84:57:51.200',-,-0.096,-,-,151.200
'84:57:51.208',-,-0.128,-,-,149.600
'84:57:51.216',-,-0.128,-,-,148.000
'84:57:51.224',-,-0.128,-,-,145.600
'84:57:51.232',-,-0.128,-,-,143.200
'84:57:51.240',-,-0.128,-,-,140.800
'84:57:51.248',-,-0.128,-,-,136.800
'84:57:51.256',-,-0.128,-,-,132.800
'84:57:51.264',-,-0.128,-,-,128.000
'84:57:51.272',-,-0.128,-,-,123.200
'84:57:51.280',-,-0.128,-,-,117.600
'84:57:51.288',-,-0.096,-,-,111.200
'84:57:51.296',-,-0.096,-,-,105.600
'84:57:51.304',-,-0.064,-,-,100.000
'84:57:51.312',-,-0.096,-,-,94.400
'84:57:51.320',-,-0.064,-,-,91.200
'84:57:51.328',-,-0.064,-,-,88.800
'84:57:51.336',-,-0.064,-,-,87.200
'84:57:51.344',-,-0.064,-,-,87.200
'84:57:51.352',-,-0.032,-,-,88.000
'84:57:51.360',-,0.000,-,-,88.000
'84:57:51.368',-,0.000,-,-,88.000
'84:57:51.376',-,0.000,-,-,87.200
'84:57:51.384',-,0.000,-,-,86.400
'84:57:51.392',-,0.032,-,-,85.600
'84:57:51.400',-,0.032,-,-,84.000
'84:57:51.408',-,0.000,-,-,83.200
'84:57:51.416',-,0.000,-,-,81.600
'84:57:51.424',-,0.000,-,-,80.800
'84:57:51.432',-,-0.032,-,-,79.200
'84:57:51.440',-,-0.032,-,-,78.400
'84:57:51.448',-,-0.032,-,-,77.600
'84:57:51.456',-,-0.032,-,-,76.800
'84:57:51.464',-,0.000,-,-,76.000
'84:57:51.472',-,0.064,-,-,76.000
'84:57:51.480',-,0.288,-,-,75.200
'84:57:51.488',-,0.704,-,-,74.400
'84:57:51.496',-,0.768,-,-,73.600
'84:57:51.504',-,-0.064,-,-,72.800
'84:57:51.512',-,-0.352,-,-,72.000
'84:57:51.520',-,-0.416,-,-,71.200
'84:57:51.528',-,-0.288,-,-,70.400
'84:57:51.536',-,-0.160,-,-,70.400
'84:57:51.544',-,-0.128,-,-,69.600
'84:57:51.552',-,-0.064,-,-,68.800
'84:57:51.560',-,-0.064,-,-,68.000
'84:57:51.568',-,-0.032,-,-,68.000
'84:57:51.576',-,-0.032,-,-,67.200
'84:57:51.584',-,-0.032,-,-,67.200
'84:57:51.592',-,-0.032,-,-,67.200
'84:57:51.600',-,0.000,-,-,68.800
'84:57:51.608',-,0.000,-,-,74.400
'84:57:51.616',-,0.000,-,-,83.200
'84:57:51.624',-,0.000,-,-,97.600
'84:57:51.632',-,0.000,-,-,114.400
'84:57:51.640',-,0.032,-,-,131.200
'84:57:51.648',-,0.064,-,-,144.800
'84:57:51.656',-,0.096,-,-,153.600
'84:57:51.664',-,0.128,-,-,157.600
'84:57:51.672',-,0.192,-,-,158.400
'84:57:51.680',-,0.224,-,-,158.400
'84:57:51.688',-,0.256,-,-,158.400
'84:57:51.696',-,0.256,-,-,158.400
'84:57:51.704',-,0.192,-,-,158.400
'84:57:51.712',-,0.128,-,-,158.400
'84:57:51.720',-,0.096,-,-,158.400
'84:57:51.728',-,0.064,-,-,158.400
'84:57:51.736',-,0.000,-,-,157.600
'84:57:51.744',-,0.000,-,-,156.800
'84:57:51.752',-,-0.032,-,-,156.000
'84:57:51.760',-,-0.064,-,-,154.400
'84:57:51.768',-,-0.064,-,-,153.600
'84:57:51.776',-,-0.064,-,-,152.000
'84:57:51.784',-,-0.064,-,-,150.400
'84:57:51.792',-,-0.064,-,-,148.800
'84:57:51.800',-,-0.064,-,-,146.400
'84:57:51.808',-,-0.064,-,-,143.200
'84:57:51.816',-,-0.064,-,-,140.000
'84:57:51.824',-,-0.064,-,-,136.000
'84:57:51.832',-,-0.064,-,-,132.000
'84:57:51.840',-,-0.064,-,-,127.200
'84:57:51.848',-,-0.064,-,-,121.600
'84:57:51.856',-,-0.064,-,-,115.200
'84:57:51.864',-,-0.032,-,-,109.600
'84:57:51.872',-,-0.064,-,-,103.200
'84:57:51.880',-,-0.064,-,-,97.600
'84:57:51.888',-,-0.032,-,-,92.800
'84:57:51.896',-,-0.032,-,-,90.400
'84:57:51.904',-,-0.032,-,-,88.800
'84:57:51.912',-,-0.032,-,-,88.000
'84:57:51.920',-,0.000,-,-,88.000
'84:57:51.928',-,0.000,-,-,88.800
'84:57:51.936',-,0.032,-,-,88.800
'84:57:51.944',-,0.032,-,-,88.800
'84:57:51.952',-,0.064,-,-,88.000
'84:57:51.960',-,0.064,-,-,86.400
'84:57:51.968',-,0.064,-,-,85.600
'84:57:51.976',-,0.064,-,-,84.000
'84:57:51.984',-,0.064,-,-,83.200
'84:57:51.992',-,0.032,-,-,81.600
'84:57:52.000',-,0.000,-,-,80.800
'84:57:52.008',-,0.000,-,-,80.000
'84:57:52.016',-,0.000,-,-,79.200
'84:57:52.024',-,0.000,-,-,78.400
'84:57:52.032',-,0.000,-,-,77.600
'84:57:52.040',-,0.032,-,-,76.800
'84:57:52.048',-,0.192,-,-,76.000
'84:57:52.056',-,0.608,-,-,75.200
'84:57:52.064',-,0.800,-,-,74.400
'84:57:52.072',-,0.192,-,-,73.600
'84:57:52.080',-,-0.256,-,-,72.800
'84:57:52.088',-,-0.384,-,-,72.000
'84:57:52.096',-,-0.320,-,-,71.200
'84:57:52.104',-,-0.160,-,-,70.400
'84:57:52.112',-,-0.064,-,-,69.600
'84:57:52.120',-,-0.032,-,-,68.800
'84:57:52.128',-,0.000,-,-,68.000
'84:57:52.136',-,0.000,-,-,68.000
'84:57:52.144',-,0.000,-,-,67.200
'84:57:52.152',-,0.000,-,-,66.400
'84:57:52.160',-,0.000,-,-,66.400
'84:57:52.168',-,0.000,-,-,67.200
'84:57:52.176',-,0.032,-,-,71.200
'84:57:52.184',-,0.000,-,-,77.600
'84:57:52.192',-,0.032,-,-,89.600
'84:57:52.200',-,0.064,-,-,105.600
'84:57:52.208',-,0.064,-,-,123.200
'84:57:52.216',-,0.064,-,-,138.400
'84:57:52.224',-,0.128,-,-,148.800
'84:57:52.232',-,0.160,-,-,154.400
'84:57:52.240',-,0.192,-,-,156.000
'84:57:52.248',-,0.256,-,-,156.800
'84:57:52.256',-,0.256,-,-,156.000
'84:57:52.264',-,0.256,-,-,156.000
'84:57:52.272',-,0.256,-,-,156.800
'84:57:52.280',-,0.192,-,-,156.800
'84:57:52.288',-,0.128,-,-,156.800
'84:57:52.296',-,0.096,-,-,156.800
'84:57:52.304',-,0.064,-,-,156.000
'84:57:52.312',-,0.000,-,-,155.200
'84:57:52.320',-,0.000,-,-,154.400
'84:57:52.328',-,0.000,-,-,153.600
'84:57:52.336',-,-0.032,-,-,152.000
'84:57:52.344',-,-0.064,-,-,151.200
'84:57:52.352',-,-0.064,-,-,149.600
'84:57:52.360',-,-0.032,-,-,147.200
'84:57:52.368',-,-0.064,-,-,145.600
'84:57:52.376',-,-0.032,-,-,143.200
'84:57:52.384',-,-0.064,-,-,140.000
'84:57:52.392',-,-0.032,-,-,136.000
'84:57:52.400',-,-0.064,-,-,132.000
'84:57:52.408',-,-0.032,-,-,127.200
'84:57:52.416',-,-0.064,-,-,122.400
'84:57:52.424',-,-0.064,-,-,116.800
'84:57:52.432',-,-0.032,-,-,110.400
'84:57:52.440',-,-0.032,-,-,104.800
'84:57:52.448',-,-0.032,-,-,98.400
'84:57:52.456',-,-0.032,-,-,93.600
'84:57:52.464',-,0.000,-,-,90.400
'84:57:52.472',-,0.000,-,-,88.000
'84:57:52.480',-,0.000,-,-,87.200
'84:57:52.488',-,0.000,-,-,88.000
'84:57:52.496',-,0.000,-,-,88.000
'84:57:52.504',-,0.032,-,-,88.000
'84:57:52.512',-,0.064,-,-,88.000
'84:57:52.520',-,0.064,-,-,88.000
'84:57:52.528',-,0.064,-,-,86.400
'84:57:52.536',-,0.064,-,-,85.600
'84:57:52.544',-,0.064,-,-,84.000
'84:57:52.552',-,0.064,-,-,83.200
'84:57:52.560',-,0.032,-,-,81.600
'84:57:52.568',-,0.000,-,-,80.800
'84:57:52.576',-,0.000,-,-,80.000
'84:57:52.584',-,0.000,-,-,79.200
'84:57:52.592',-,0.000,-,-,77.600
'84:57:52.600',-,0.000,-,-,76.800
'84:57:52.608',-,0.000,-,-,76.800
'84:57:52.616',-,0.128,-,-,76.000
'84:57:52.624',-,0.416,-,-,75.200
'84:57:52.632',-,0.768,-,-,74.400
'84:57:52.640',-,0.384,-,-,73.600
'84:57:52.648',-,-0.192,-,-,72.800
'84:57:52.656',-,-0.416,-,-,72.000
'84:57:52.664',-,-0.416,-,-,71.200
'84:57:52.672',-,-0.256,-,-,70.400
'84:57:52.680',-,-0.160,-,-,70.400
'84:57:52.688',-,-0.096,-,-,69.600
'84:57:52.696',-,-0.064,-,-,68.800
'84:57:52.704',-,-0.032,-,-,68.800
'84:57:52.712',-,-0.032,-,-,68.000
'84:57:52.720',-,0.000,-,-,67.200
'84:57:52.728',-,0.000,-,-,67.200
'84:57:52.736',-,0.000,-,-,68.000
'84:57:52.744',-,0.000,-,-,70.400
'84:57:52.752',-,0.000,-,-,76.800
'84:57:52.760',-,0.000,-,-,88.000
'84:57:52.768',-,0.000,-,-,103.200
'84:57:52.776',-,0.032,-,-,120.800
'84:57:52.784',-,0.064,-,-,136.800
'84:57:52.792',-,0.064,-,-,148.800
'84:57:52.800',-,0.128,-,-,155.200
'84:57:52.808',-,0.160,-,-,158.400
'84:57:52.816',-,0.192,-,-,158.400
'84:57:52.824',-,0.256,-,-,158.400
'84:57:52.832',-,0.256,-,-,158.400
'84:57:52.840',-,0.224,-,-,158.400
'84:57:52.848',-,0.192,-,-,158.400
'84:57:52.856',-,0.128,-,-,158.400
'84:57:52.864',-,0.064,-,-,158.400
'84:57:52.872',-,0.032,-,-,158.400
'84:57:52.880',-,0.000,-,-,157.600
'84:57:52.888',-,-0.032,-,-,156.800
'84:57:52.896',-,-0.064,-,-,156.000
'84:57:52.904',-,-0.064,-,-,154.400
'84:57:52.912',-,-0.064,-,-,153.600
'84:57:52.920',-,-0.064,-,-,152.000
'84:57:52.928',-,-0.064,-,-,150.400
'84:57:52.936',-,-0.064,-,-,148.000
'84:57:52.944',-,-0.064,-,-,145.600
'84:57:52.952',-,-0.064,-,-,143.200
'84:57:52.960',-,-0.064,-,-,139.200
'84:57:52.968',-,-0.064,-,-,135.200
'84:57:52.976',-,-0.064,-,-,130.400
'84:57:52.984',-,-0.064,-,-,125.600
'84:57:52.992',-,-0.064,-,-,120.000
'84:57:53.000',-,-0.096,-,-,113.600
'84:57:53.008',-,-0.064,-,-,107.200
'84:57:53.016',-,-0.064,-,-,101.600
'84:57:53.024',-,-0.064,-,-,96.000
'84:57:53.032',-,-0.064,-,-,92.000
'84:57:53.040',-,-0.064,-,-,89.600
'84:57:53.048',-,-0.064,-,-,88.000
'84:57:53.056',-,-0.032,-,-,88.000
'84:57:53.064',-,-0.032,-,-,88.000
'84:57:53.072',-,0.000,-,-,88.800
'84:57:53.080',-,0.000,-,-,88.800
'84:57:53.088',-,0.032,-,-,88.000
'84:57:53.096',-,0.032,-,-,87.200
'84:57:53.104',-,0.032,-,-,86.400
'84:57:53.112',-,0.064,-,-,84.800
'84:57:53.120',-,0.000,-,-,84.000
'84:57:53.128',-,0.000,-,-,82.400
'84:57:53.136',-,0.000,-,-,81.600
'84:57:53.144',-,-0.032,-,-,80.800
'84:57:53.152',-,-0.064,-,-,79.200
'84:57:53.160',-,-0.032,-,-,78.400
'84:57:53.168',-,-0.032,-,-,77.600
'84:57:53.176',-,0.000,-,-,76.800
'84:57:53.184',-,0.064,-,-,76.000
'84:57:53.192',-,0.288,-,-,75.200
'84:57:53.200',-,0.736,-,-,74.400
'84:57:53.208',-,0.768,-,-,73.600
'84:57:53.216',-,-0.064,-,-,72.800
'84:57:53.224',-,-0.352,-,-,72.000
'84:57:53.232',-,-0.416,-,-,71.200
'84:57:53.240',-,-0.288,-,-,70.400
'84:57:53.248',-,-0.160,-,-,70.400
'84:57:53.256',-,-0.128,-,-,69.600
'84:57:53.264',-,-0.064,-,-,68.800
'84:57:53.272',-,-0.032,-,-,68.000
'84:57:53.280',-,-0.032,-,-,68.000
'84:57:53.288',-,-0.032,-,-,67.200
'84:57:53.296',-,-0.032,-,-,67.200
'84:57:53.304',-,0.000,-,-,67.200
'84:57:53.312',-,0.000,-,-,68.800
'84:57:53.320',-,0.000,-,-,73.600
'84:57:53.328',-,0.000,-,-,83.200
'84:57:53.336',-,0.000,-,-,96.800
'84:57:53.344',-,0.000,-,-,113.600
'84:57:53.352',-,0.032,-,-,130.400
'84:57:53.360',-,0.064,-,-,143.200
'84:57:53.368',-,0.096,-,-,152.000
'84:57:53.376',-,0.128,-,-,155.200
'84:57:53.384',-,0.192,-,-,156.800
'84:57:53.392',-,0.224,-,-,156.800
'84:57:53.400',-,0.256,-,-,156.000
'84:57:53.408',-,0.224,-,-,156.800
'84:57:53.416',-,0.192,-,-,156.800
'84:57:53.424',-,0.128,-,-,156.800
'84:57:53.432',-,0.096,-,-,156.800
'84:57:53.440',-,0.032,-,-,156.000
'84:57:53.448',-,0.000,-,-,156.000
'84:57:53.456',-,0.000,-,-,155.200
'84:57:53.464',-,-0.032,-,-,153.600
'84:57:53.472',-,-0.064,-,-,152.800
'84:57:53.480',-,-0.064,-,-,152.000
'84:57:53.488',-,-0.064,-,-,150.400
'84:57:53.496',-,-0.064,-,-,148.800
'84:57:53.504',-,-0.064,-,-,146.400
'84:57:53.512',-,-0.064,-,-,144.000
'84:57:53.520',-,-0.064,-,-,141.600
'84:57:53.528',-,-0.096,-,-,138.400
'84:57:53.536',-,-0.064,-,-,134.400
'84:57:53.544',-,-0.064,-,-,130.400
'84:57:53.552',-,-0.064,-,-,125.600
'84:57:53.560',-,-0.064,-,-,120.000
'84:57:53.568',-,-0.064,-,-,114.400
'84:57:53.576',-,-0.064,-,-,108.000
'84:57:53.584',-,-0.064,-,-,102.400
'84:57:53.592',-,-0.064,-,-,96.800
'84:57:53.600',-,-0.064,-,-,92.800
'84:57:53.608',-,-0.064,-,-,90.400
'84:57:53.616',-,-0.064,-,-,88.800
'84:57:53.624',-,-0.032,-,-,88.800
'84:57:53.632',-,-0.032,-,-,88.800
'84:57:53.640',-,0.000,-,-,88.800
'84:57:53.648',-,0.000,-,-,88.800
'84:57:53.656',-,0.000,-,-,88.000
'84:57:53.664',-,0.000,-,-,87.200
'84:57:53.672',-,0.000,-,-,86.400
'84:57:53.680',-,0.000,-,-,84.800
'84:57:53.688',-,0.000,-,-,84.000
'84:57:53.696',-,0.000,-,-,82.400
'84:57:53.704',-,-0.032,-,-,81.600
'84:57:53.712',-,-0.064,-,-,80.800
'84:57:53.720',-,-0.064,-,-,79.200
'84:57:53.728',-,-0.064,-,-,78.400
'84:57:53.736',-,-0.064,-,-,77.600
'84:57:53.744',-,-0.064,-,-,76.800
'84:57:53.752',-,0.000,-,-,76.800
'84:57:53.760',-,0.192,-,-,76.000
'84:57:53.768',-,0.608,-,-,75.200
'84:57:53.776',-,0.704,-,-,74.400
'84:57:53.784',-,0.000,-,-,73.600
'84:57:53.792',-,-0.384,-,-,72.800
'84:57:53.800',-,-0.448,-,-,72.000
'84:57:53.808',-,-0.352,-,-,71.200
'84:57:53.816',-,-0.224,-,-,71.200
'84:57:53.824',-,-0.160,-,-,70.400
'84:57:53.832',-,-0.128,-,-,69.600
'84:57:53.840',-,-0.064,-,-,68.800
'84:57:53.848',-,-0.064,-,-,68.800
'84:57:53.856',-,-0.064,-,-,68.000
'84:57:53.864',-,-0.064,-,-,67.200
'84:57:53.872',-,-0.032,-,-,68.000
'84:57:53.880',-,-0.032,-,-,69.600
'84:57:53.888',-,-0.032,-,-,73.600
'84:57:53.896',-,0.000,-,-,82.400
'84:57:53.904',-,0.000,-,-,96.000
'84:57:53.912',-,0.000,-,-,112.800
'84:57:53.920',-,0.000,-,-,130.400
'84:57:53.928',-,0.032,-,-,144.000
'84:57:53.936',-,0.064,-,-,152.800
'84:57:53.944',-,0.128,-,-,157.600
'84:57:53.952',-,0.160,-,-,158.400
'84:57:53.960',-,0.192,-,-,158.400
'84:57:53.968',-,0.224,-,-,158.400
'84:57:53.976',-,0.224,-,-,159.200
'84:57:53.984',-,0.192,-,-,159.200
'84:57:53.992',-,0.128,-,-,159.200
'84:57:54.000',-,0.064,-,-,159.200
'84:57:54.008',-,0.000,-,-,158.400
'84:57:54.016',-,0.000,-,-,157.600
'84:57:54.024',-,-0.064,-,-,156.800
'84:57:54.032',-,-0.064,-,-,156.000
'84:57:54.040',-,-0.096,-,-,154.400
'84:57:54.048',-,-0.096,-,-,153.600
'84:57:54.056',-,-0.128,-,-,152.000
'84:57:54.064',-,-0.128,-,-,151.200
'84:57:54.072',-,-0.128,-,-,148.800
'84:57:54.080',-,-0.128,-,-,146.400
'84:57:54.088',-,-0.128,-,-,144.000
'84:57:54.096',-,-0.128,-,-,140.000
'84:57:54.104',-,-0.128,-,-,136.800
'84:57:54.112',-,-0.128,-,-,132.000
'84:57:54.120',-,-0.128,-,-,127.200
'84:57:54.128',-,-0.128,-,-,121.600
'84:57:54.136',-,-0.128,-,-,116.000
'84:57:54.144',-,-0.096,-,-,109.600
'84:57:54.152',-,-0.096,-,-,104.000
'84:57:54.160',-,-0.096,-,-,98.400
'84:57:54.168',-,-0.096,-,-,93.600
'84:57:54.176',-,-0.064,-,-,90.400
'84:57:54.184',-,-0.064,-,-,88.800
'84:57:54.192',-,-0.064,-,-,88.000
'84:57:54.200',-,-0.064,-,-,88.000
'84:57:54.208',-,-0.032,-,-,88.000
'84:57:54.216',-,0.000,-,-,88.000
'84:57:54.224',-,0.000,-,-,88.000
'84:57:54.232',-,0.000,-,-,87.200
'84:57:54.240',-,0.032,-,-,86.400
'84:57:54.248',-,0.032,-,-,84.800
'84:57:54.256',-,0.000,-,-,84.000
'84:57:54.264',-,0.000,-,-,82.400
'84:57:54.272',-,0.000,-,-,81.600
'84:57:54.280',-,-0.032,-,-,80.000
'84:57:54.288',-,-0.064,-,-,79.200
'84:57:54.296',-,-0.064,-,-,78.400
'84:57:54.304',-,-0.064,-,-,77.600
'84:57:54.312',-,-0.032,-,-,76.800
'84:57:54.320',-,0.000,-,-,76.000
'84:57:54.328',-,0.192,-,-,75.200
'84:57:54.336',-,0.608,-,-,74.400
'84:57:54.344',-,0.736,-,-,73.600
'84:57:54.352',-,0.064,-,-,72.800
'84:57:54.360',-,-0.352,-,-,72.000
'84:57:54.368',-,-0.416,-,-,71.200
'84:57:54.376',-,-0.352,-,-,70.400
'84:57:54.384',-,-0.192,-,-,69.600
'84:57:54.392',-,-0.128,-,-,69.600
'84:57:54.400',-,-0.064,-,-,68.800
'84:57:54.408',-,-0.064,-,-,68.000
'84:57:54.416',-,-0.064,-,-,67.200
'84:57:54.424',-,-0.064,-,-,67.200
'84:57:54.432',-,-0.064,-,-,66.400
'84:57:54.440',-,-0.032,-,-,66.400
'84:57:54.448',-,-0.032,-,-,67.200
'84:57:54.456',-,-0.032,-,-,71.200
'84:57:54.464',-,0.000,-,-,79.200
'84:57:54.472',-,0.000,-,-,91.200
'84:57:54.480',-,0.000,-,-,108.000
'84:57:54.488',-,0.000,-,-,124.800
'84:57:54.496',-,0.064,-,-,140.000
'84:57:54.504',-,0.064,-,-,149.600
'84:57:54.512',-,0.128,-,-,155.200
'84:57:54.520',-,0.160,-,-,156.800
'84:57:54.528',-,0.192,-,-,156.800
'84:57:54.536',-,0.224,-,-,156.000
'84:57:54.544',-,0.192,-,-,156.800
'84:57:54.552',-,0.192,-,-,156.800
'84:57:54.560',-,0.128,-,-,156.800
'84:57:54.568',-,0.064,-,-,156.800
'84:57:54.576',-,0.032,-,-,156.000
'84:57:54.584',-,0.000,-,-,156.000
'84:57:54.592',-,-0.032,-,-,155.200
'84:57:54.600',-,-0.064,-,-,154.400
'84:57:54.608',-,-0.096,-,-,152.800
'84:57:54.616',-,-0.096,-,-,152.000
'84:57:54.624',-,-0.128,-,-,151.200
'84:57:54.632',-,-0.128,-,-,149.600
'84:57:54.640',-,-0.128,-,-,147.200
'84:57:54.648',-,-0.128,-,-,144.800
'84:57:54.656',-,-0.160,-,-,142.400
'84:57:54.664',-,-0.128,-,-,139.200
'84:57:54.672',-,-0.128,-,-,135.200
'84:57:54.680',-,-0.128,-,-,131.200
'84:57:54.688',-,-0.160,-,-,126.400
'84:57:54.696',-,-0.160,-,-,121.600
'84:57:54.704',-,-0.128,-,-,116.000
'84:57:54.712',-,-0.160,-,-,109.600
'84:57:54.720',-,-0.128,-,-,104.000
'84:57:54.728',-,-0.128,-,-,97.600
'84:57:54.736',-,-0.128,-,-,92.800
'84:57:54.744',-,-0.128,-,-,89.600
'84:57:54.752',-,-0.096,-,-,87.200
'84:57:54.760',-,-0.128,-,-,86.400
'84:57:54.768',-,-0.064,-,-,87.200
'84:57:54.776',-,-0.064,-,-,87.200
'84:57:54.784',-,-0.032,-,-,88.000
'84:57:54.792',-,-0.032,-,-,88.000
'84:57:54.800',-,0.000,-,-,87.200
'84:57:54.808',-,0.000,-,-,86.400
'84:57:54.816',-,0.000,-,-,84.800
'84:57:54.824',-,0.000,-,-,84.000
'84:57:54.832',-,-0.032,-,-,82.400
'84:57:54.840',-,0.000,-,-,81.600
'84:57:54.848',-,-0.064,-,-,80.800
'84:57:54.856',-,-0.096,-,-,79.200
'84:57:54.864',-,-0.064,-,-,78.400
'84:57:54.872',-,-0.064,-,-,77.600
'84:57:54.880',-,-0.064,-,-,76.800
'84:57:54.888',-,0.000,-,-,76.000
'84:57:54.896',-,0.160,-,-,75.200
'84:57:54.904',-,0.544,-,-,75.200
'84:57:54.912',-,0.704,-,-,74.400
'84:57:54.920',-,0.096,-,-,73.600
'84:57:54.928',-,-0.352,-,-,72.800
'84:57:54.936',-,-0.448,-,-,72.000
'84:57:54.944',-,-0.352,-,-,71.200
'84:57:54.952',-,-0.224,-,-,70.400
'84:57:54.960',-,-0.160,-,-,70.400
'84:57:54.968',-,-0.096,-,-,69.600
'84:57:54.976',-,-0.064,-,-,68.800
'84:57:54.984',-,-0.064,-,-,68.000
'84:57:54.992',-,-0.064,-,-,68.000
'84:57:55.000',-,-0.064,-,-,67.200
'84:57:55.008',-,-0.064,-,-,67.200
'84:57:55.016',-,-0.064,-,-,68.800
'84:57:55.024',-,-0.064,-,-,72.000
'84:57:55.032',-,-0.032,-,-,80.000
'84:57:55.040',-,0.000,-,-,92.800
