'Elapsed time','I','II','V','MCL1','ABP'
'144:54:08.664',-,-4.048,-,-,-
'144:54:08.672',-,-4.048,-,-,-
'144:54:08.680',-,-3.992,-,-,-
'144:54:08.688',-,-3.944,-,-,-
'144:54:08.696',-,-3.888,-,-,-
'144:54:08.704',-,-3.840,-,-,-
'144:54:08.712',-,-3.784,-,-,-
'144:54:08.720',-,-3.736,-,-,-
'144:54:08.728',-,-3.680,-,-,-
'144:54:08.736',-,-3.624,-,-,-
'144:54:08.744',-,-3.576,-,-,-
'144:54:08.752',-,-3.520,-,-,-
'144:54:08.760',-,-3.472,-,-,-
'144:54:08.768',-,-3.416,-,-,-
'144:54:08.776',-,-3.368,-,-,-
'144:54:08.784',-,-3.312,-,-,-
'144:54:08.792',-,-3.256,-,-,-
'144:54:08.800',-,-3.208,-,-,-
'144:54:08.808',-,-3.104,-,-,-
'144:54:08.816',-,-3.048,-,-,-
'144:54:08.824',-,-2.944,-,-,-
'144:54:08.832',-,-2.888,-,-,-
'144:54:08.840',-,-2.784,-,-,-
'144:54:08.848',-,-2.736,-,-,-
'144:54:08.856',-,-2.680,-,-,-
'144:54:08.864',-,-2.576,-,-,-
'144:54:08.872',-,-2.520,-,-,-
'144:54:08.880',-,-2.472,-,-,-
'144:54:08.888',-,-2.368,-,-,-
'144:54:08.896',-,-2.312,-,-,-
'144:54:08.904',-,-2.256,-,-,-
'144:54:08.912',-,-2.208,-,-,-
'144:54:08.920',-,-2.104,-,-,-
'144:54:08.928',-,-2.048,-,-,-
'144:54:08.936',-,-1.992,-,-,-
'144:54:08.944',-,-1.944,-,-,-
'144:54:08.952',-,-1.888,-,-,-
'144:54:08.960',-,-1.784,-,-,-
'144:54:08.968',-,-1.736,-,-,-
'144:54:08.976',-,-1.680,-,-,-
'144:54:08.984',-,-1.624,-,-,-
'144:54:08.992',-,-1.576,-,-,-
'144:54:09.000',-,-1.472,-,-,-
'144:54:09.008',-,-1.416,-,-,-
'144:54:09.016',-,-1.368,-,-,-
'144:54:09.024',-,-1.312,-,-,-
'144:54:09.032',-,-1.256,-,-,-
'144:54:09.040',-,-1.256,-,-,-
'144:54:09.048',-,-1.208,-,-,-
'144:54:09.056',-,-1.152,-,-,-
'144:54:09.064',-,-1.104,-,-,-
'144:54:09.072',-,-1.048,-,-,-
'144:54:09.080',-,-0.992,-,-,-
'144:54:09.088',-,-0.992,-,-,-
'144:54:09.096',-,-0.944,-,-,-
'144:54:09.104',-,-0.888,-,-,-
'144:54:09.112',-,-0.840,-,-,-
'144:54:09.120',-,-0.784,-,-,-
'144:54:09.128',-,-0.784,-,-,-
'144:54:09.136',-,-0.736,-,-,-
'144:54:09.144',-,-0.736,-,-,-
'144:54:09.152',-,-0.680,-,-,-
'144:54:09.160',-,-0.624,-,-,-
'144:54:09.168',-,-0.624,-,-,-
'144:54:09.176',-,-0.576,-,-,-
'144:54:09.184',-,-0.520,-,-,-
'144:54:09.192',-,-0.472,-,-,-
'144:54:09.200',-,-0.416,-,-,-
'144:54:09.208',-,-0.368,-,-,-
'144:54:09.216',-,-0.368,-,-,-
'144:54:09.224',-,-0.312,-,-,-
'144:54:09.232',-,-0.256,-,-,-
'144:54:09.240',-,-0.256,-,-,-
'144:54:09.248',-,-0.208,-,-,-
'144:54:09.256',-,-0.208,-,-,-
'144:54:09.264',-,-0.152,-,-,-
'144:54:09.272',-,-0.104,-,-,-
'144:54:09.280',-,-0.048,-,-,-
'144:54:09.288',-,-0.048,-,-,-
'144:54:09.296',-,0.000,-,-,-
'144:54:09.304',-,0.000,-,-,-
'144:54:09.312',-,0.048,-,-,-
'144:54:09.320',-,0.048,-,-,-
'144:54:09.328',-,0.048,-,-,-
'144:54:09.336',-,0.000,-,-,-
'144:54:09.344',-,0.000,-,-,-
'144:54:09.352',-,0.000,-,-,-
'144:54:09.360',-,-0.048,-,-,-
'144:54:09.368',-,-0.104,-,-,-
'144:54:09.376',-,-0.152,-,-,-
'144:54:09.384',-,-0.208,-,-,-
'144:54:09.392',-,-0.256,-,-,-
'144:54:09.400',-,-0.312,-,-,-
'144:54:09.408',-,-0.368,-,-,-
'144:54:09.416',-,-0.472,-,-,-
'144:54:09.424',-,-0.520,-,-,-
'144:54:09.432',-,-0.576,-,-,-
'144:54:09.440',-,-0.624,-,-,-
'144:54:09.448',-,-0.624,-,-,-
'144:54:09.456',-,-0.680,-,-,-
'144:54:09.464',-,-0.680,-,-,-
'144:54:09.472',-,-0.736,-,-,-
'144:54:09.480',-,-0.736,-,-,-
'144:54:09.488',-,-0.736,-,-,-
'144:54:09.496',-,-0.736,-,-,-
'144:54:09.504',-,-0.736,-,-,-
'144:54:09.512',-,-0.784,-,-,-
'144:54:09.520',-,-0.784,-,-,-
'144:54:09.528',-,-0.840,-,-,-
'144:54:09.536',-,-0.840,-,-,-
'144:54:09.544',-,-0.888,-,-,-
'144:54:09.552',-,-0.944,-,-,-
'144:54:09.560',-,-0.944,-,-,-
'144:54:09.568',-,-0.992,-,-,-
'144:54:09.576',-,-1.048,-,-,-
'144:54:09.584',-,-1.104,-,-,-
'144:54:09.592',-,-1.152,-,-,-
'144:54:09.600',-,-1.208,-,-,-
'144:54:09.608',-,-1.256,-,-,-
'144:54:09.616',-,-1.312,-,-,-
'144:54:09.624',-,-1.368,-,-,-
'144:54:09.632',-,-1.416,-,-,-
'144:54:09.640',-,-1.520,-,-,-
'144:54:09.648',-,-1.576,-,-,-
'144:54:09.656',-,-1.680,-,-,-
'144:54:09.664',-,-1.736,-,-,-
'144:54:09.672',-,-1.840,-,-,-
'144:54:09.680',-,-1.944,-,-,-
'144:54:09.688',-,-1.992,-,-,-
'144:54:09.696',-,-2.104,-,-,-
'144:54:09.704',-,-2.208,-,-,-
'144:54:09.712',-,-2.312,-,-,-
'144:54:09.720',-,-2.416,-,-,-
'144:54:09.728',-,-2.520,-,-,-
'144:54:09.736',-,-2.624,-,-,-
'144:54:09.744',-,-2.736,-,-,-
'144:54:09.752',-,-2.840,-,-,-
'144:54:09.760',-,-2.944,-,-,-
'144:54:09.768',-,-3.104,-,-,-
'144:54:09.776',-,-3.152,-,-,-
'144:54:09.784',-,-3.256,-,-,-
'144:54:09.792',-,-3.368,-,-,-
'144:54:09.800',-,-3.416,-,-,-
'144:54:09.808',-,-3.520,-,-,-
'144:54:09.816',-,-3.576,-,-,-
'144:54:09.824',-,-3.624,-,-,-
'144:54:09.832',-,-3.680,-,-,-
'144:54:09.840',-,-3.736,-,-,-
'144:54:09.848',-,-3.784,-,-,-
'144:54:09.856',-,-3.784,-,-,-
'144:54:09.864',-,-3.840,-,-,-
'144:54:09.872',-,-3.888,-,-,-
'144:54:09.880',-,-3.888,-,-,-
'144:54:09.888',-,-3.944,-,-,-
'144:54:09.896',-,-3.944,-,-,-
'144:54:09.904',-,-3.992,-,-,-
'144:54:09.912',-,-3.992,-,-,-
'144:54:09.920',-,-4.048,-,-,-
'144:54:09.928',-,-4.048,-,-,-
'144:54:09.936',-,-4.104,-,-,-
'144:54:09.944',-,-4.104,-,-,-
'144:54:09.952',-,-4.152,-,-,-
'144:54:09.960',-,-4.152,-,-,-
'144:54:09.968',-,-4.208,-,-,-
'144:54:09.976',-,-4.208,-,-,-
'144:54:09.984',-,-4.208,-,-,-
'144:54:09.992',-,-4.208,-,-,-
'144:54:10.000',-,-4.208,-,-,-
'144:54:10.008',-,-4.208,-,-,-
'144:54:10.016',-,-4.208,-,-,-
'144:54:10.024',-,-4.152,-,-,-
'144:54:10.032',-,-4.152,-,-,-
'144:54:10.040',-,-4.152,-,-,-
'144:54:10.048',-,-4.152,-,-,-
'144:54:10.056',-,-4.152,-,-,-
'144:54:10.064',-,-4.104,-,-,-
'144:54:10.072',-,-4.104,-,-,-
'144:54:10.080',-,-4.104,-,-,-
'144:54:10.088',-,-4.048,-,-,-
'144:54:10.096',-,-4.048,-,-,-
'144:54:10.104',-,-4.048,-,-,-
'144:54:10.112',-,-3.992,-,-,-
'144:54:10.120',-,-3.992,-,-,-
'144:54:10.128',-,-3.944,-,-,-
'144:54:10.136',-,-3.944,-,-,-
'144:54:10.144',-,-3.888,-,-,-
'144:54:10.152',-,-3.840,-,-,-
'144:54:10.160',-,-3.840,-,-,-
'144:54:10.168',-,-3.784,-,-,-
'144:54:10.176',-,-3.736,-,-,-
'144:54:10.184',-,-3.736,-,-,-
'144:54:10.192',-,-3.736,-,-,-
'144:54:10.200',-,-3.680,-,-,-
'144:54:10.208',-,-3.680,-,-,-
'144:54:10.216',-,-3.624,-,-,-
'144:54:10.224',-,-3.624,-,-,-
'144:54:10.232',-,-3.624,-,-,-
'144:54:10.240',-,-3.576,-,-,-
'144:54:10.248',-,-3.576,-,-,-
'144:54:10.256',-,-3.520,-,-,-
'144:54:10.264',-,-3.520,-,-,-
'144:54:10.272',-,-3.520,-,-,-
'144:54:10.280',-,-3.520,-,-,-
'144:54:10.288',-,-3.520,-,-,-
'144:54:10.296',-,-3.472,-,-,-
'144:54:10.304',-,-3.472,-,-,-
'144:54:10.312',-,-3.472,-,-,-
'144:54:10.320',-,-3.472,-,-,-
'144:54:10.328',-,-3.472,-,-,-
'144:54:10.336',-,-3.472,-,-,-
'144:54:10.344',-,-3.472,-,-,-
'144:54:10.352',-,-3.472,-,-,-
'144:54:10.360',-,-3.520,-,-,-
'144:54:10.368',-,-3.520,-,-,-
'144:54:10.376',-,-3.520,-,-,-
'144:54:10.384',-,-3.520,-,-,-
'144:54:10.392',-,-3.520,-,-,-
'144:54:10.400',-,-3.520,-,-,-
'144:54:10.408',-,-3.520,-,-,-
'144:54:10.416',-,-3.520,-,-,-
'144:54:10.424',-,-3.576,-,-,-
'144:54:10.432',-,-3.576,-,-,-
'144:54:10.440',-,-3.576,-,-,-
'144:54:10.448',-,-3.576,-,-,-
'144:54:10.456',-,-3.624,-,-,-
'144:54:10.464',-,-3.624,-,-,-
'144:54:10.472',-,-3.624,-,-,-
'144:54:10.480',-,-3.680,-,-,-
'144:54:10.488',-,-3.680,-,-,-
'144:54:10.496',-,-3.736,-,-,-
'144:54:10.504',-,-3.736,-,-,-
'144:54:10.512',-,-3.736,-,-,-
'144:54:10.520',-,-3.736,-,-,-
'144:54:10.528',-,-3.784,-,-,-
'144:54:10.536',-,-3.784,-,-,-
'144:54:10.544',-,-3.784,-,-,-
'144:54:10.552',-,-3.840,-,-,-
'144:54:10.560',-,-3.888,-,-,-
'144:54:10.568',-,-3.944,-,-,-
'144:54:10.576',-,-3.992,-,-,-
'144:54:10.584',-,-4.048,-,-,-
'144:54:10.592',-,-4.104,-,-,-
'144:54:10.600',-,-4.208,-,-,-
'144:54:10.608',-,-4.256,-,-,-
'144:54:10.616',-,-4.312,-,-,-
'144:54:10.624',-,-4.416,-,-,-
'144:54:10.632',-,-4.472,-,-,-
'144:54:10.640',-,-4.520,-,-,-
'144:54:10.648',-,-4.576,-,-,-
'144:54:10.656',-,-4.624,-,-,-
'144:54:10.664',-,-4.624,-,-,-
'144:54:10.672',-,-4.680,-,-,-
'144:54:10.680',-,-4.680,-,-,-
'144:54:10.688',-,-4.624,-,-,-
'144:54:10.696',-,-4.624,-,-,-
'144:54:10.704',-,-4.624,-,-,-
'144:54:10.712',-,-4.624,-,-,-
'144:54:10.720',-,-4.576,-,-,-
'144:54:10.728',-,-4.576,-,-,-
'144:54:10.736',-,-4.576,-,-,-
'144:54:10.744',-,-4.576,-,-,-
'144:54:10.752',-,-4.576,-,-,-
'144:54:10.760',-,-4.576,-,-,-
'144:54:10.768',-,-4.520,-,-,-
'144:54:10.776',-,-4.520,-,-,-
'144:54:10.784',-,-4.520,-,-,-
'144:54:10.792',-,-4.472,-,-,-
'144:54:10.800',-,-4.472,-,-,-
'144:54:10.808',-,-4.416,-,-,-
'144:54:10.816',-,-4.416,-,-,-
'144:54:10.824',-,-4.416,-,-,-
'144:54:10.832',-,-4.416,-,-,-
'144:54:10.840',-,-4.368,-,-,-
'144:54:10.848',-,-4.368,-,-,-
'144:54:10.856',-,-4.368,-,-,-
'144:54:10.864',-,-4.312,-,-,-
'144:54:10.872',-,-4.312,-,-,-
'144:54:10.880',-,-4.312,-,-,-
'144:54:10.888',-,-4.312,-,-,-
'144:54:10.896',-,-4.312,-,-,-
'144:54:10.904',-,-4.312,-,-,-
'144:54:10.912',-,-4.312,-,-,-
'144:54:10.920',-,-4.312,-,-,-
'144:54:10.928',-,-4.312,-,-,-
'144:54:10.936',-,-4.312,-,-,-
'144:54:10.944',-,-4.368,-,-,-
'144:54:10.952',-,-4.368,-,-,-
'144:54:10.960',-,-4.368,-,-,-
'144:54:10.968',-,-4.416,-,-,-
'144:54:10.976',-,-4.416,-,-,-
'144:54:10.984',-,-4.416,-,-,-
'144:54:10.992',-,-4.472,-,-,-
'144:54:11.000',-,-4.472,-,-,-
'144:54:11.008',-,-4.472,-,-,-
'144:54:11.016',-,-4.520,-,-,-
'144:54:11.024',-,-4.520,-,-,-
'144:54:11.032',-,-4.520,-,-,-
'144:54:11.040',-,-4.576,-,-,-
'144:54:11.048',-,-4.576,-,-,-
'144:54:11.056',-,-4.576,-,-,-
'144:54:11.064',-,-4.576,-,-,-
'144:54:11.072',-,-4.576,-,-,-
'144:54:11.080',-,-4.576,-,-,-
'144:54:11.088',-,-4.576,-,-,-
'144:54:11.096',-,-4.576,-,-,-
'144:54:11.104',-,-4.576,-,-,-
'144:54:11.112',-,-4.520,-,-,-
'144:54:11.120',-,-4.520,-,-,-
'144:54:11.128',-,-4.520,-,-,-
'144:54:11.136',-,-4.520,-,-,-
'144:54:11.144',-,-4.520,-,-,-
'144:54:11.152',-,-4.472,-,-,-
'144:54:11.160',-,-4.472,-,-,-
'144:54:11.168',-,-4.472,-,-,-
'144:54:11.176',-,-4.416,-,-,-
'144:54:11.184',-,-4.416,-,-,-
'144:54:11.192',-,-4.416,-,-,-
'144:54:11.200',-,-4.368,-,-,-
'144:54:11.208',-,-4.312,-,-,-
'144:54:11.216',-,-4.312,-,-,-
'144:54:11.224',-,-4.256,-,-,-
'144:54:11.232',-,-4.208,-,-,-
'144:54:11.240',-,-4.152,-,-,-
'144:54:11.248',-,-4.152,-,-,-
'144:54:11.256',-,-4.104,-,-,-
'144:54:11.264',-,-4.048,-,-,-
'144:54:11.272',-,-3.992,-,-,-
'144:54:11.280',-,-3.944,-,-,-
'144:54:11.288',-,-3.888,-,-,-
'144:54:11.296',-,-3.840,-,-,-
'144:54:11.304',-,-3.784,-,-,-
'144:54:11.312',-,-3.736,-,-,-
'144:54:11.320',-,-3.736,-,-,-
'144:54:11.328',-,-3.680,-,-,-
'144:54:11.336',-,-3.680,-,-,-
'144:54:11.344',-,-3.624,-,-,-
'144:54:11.352',-,-3.576,-,-,-
'144:54:11.360',-,-3.520,-,-,-
'144:54:11.368',-,-3.520,-,-,-
'144:54:11.376',-,-3.472,-,-,-
'144:54:11.384',-,-3.472,-,-,-
'144:54:11.392',-,-3.416,-,-,-
'144:54:11.400',-,-3.416,-,-,-
'144:54:11.408',-,-3.416,-,-,-
'144:54:11.416',-,-3.368,-,-,-
'144:54:11.424',-,-3.368,-,-,-
'144:54:11.432',-,-3.312,-,-,-
'144:54:11.440',-,-3.312,-,-,-
'144:54:11.448',-,-3.312,-,-,-
'144:54:11.456',-,-3.256,-,-,-
'144:54:11.464',-,-3.256,-,-,-
'144:54:11.472',-,-3.256,-,-,-
'144:54:11.480',-,-3.208,-,-,-
'144:54:11.488',-,-3.208,-,-,-
'144:54:11.496',-,-3.208,-,-,-
'144:54:11.504',-,-3.152,-,-,-
'144:54:11.512',-,-3.152,-,-,-
'144:54:11.520',-,-3.104,-,-,-
'144:54:11.528',-,-3.048,-,-,-
'144:54:11.536',-,-3.048,-,-,-
'144:54:11.544',-,-2.992,-,-,-
'144:54:11.552',-,-2.992,-,-,-
'144:54:11.560',-,-2.944,-,-,-
'144:54:11.568',-,-2.888,-,-,-
'144:54:11.576',-,-2.840,-,-,-
'144:54:11.584',-,-2.784,-,-,-
'144:54:11.592',-,-2.736,-,-,-
'144:54:11.600',-,-2.736,-,-,-
'144:54:11.608',-,-2.680,-,-,-
'144:54:11.616',-,-2.624,-,-,-
'144:54:11.624',-,-2.576,-,-,-
'144:54:11.632',-,-2.576,-,-,-
'144:54:11.640',-,-2.520,-,-,-
'144:54:11.648',-,-2.472,-,-,-
'144:54:11.656',-,-2.416,-,-,-
'144:54:11.664',-,-2.368,-,-,-
'144:54:11.672',-,-2.312,-,-,-
'144:54:11.680',-,-2.256,-,-,-
'144:54:11.688',-,-2.208,-,-,-
'144:54:11.696',-,-2.152,-,-,-
'144:54:11.704',-,-2.152,-,-,-
'144:54:11.712',-,-2.104,-,-,-
'144:54:11.720',-,-2.048,-,-,-
'144:54:11.728',-,-2.048,-,-,-
'144:54:11.736',-,-1.992,-,-,-
'144:54:11.744',-,-1.944,-,-,-
'144:54:11.752',-,-1.888,-,-,-
'144:54:11.760',-,-1.888,-,-,-
'144:54:11.768',-,-1.888,-,-,-
'144:54:11.776',-,-1.840,-,-,-
'144:54:11.784',-,-1.840,-,-,-
'144:54:11.792',-,-1.840,-,-,-
'144:54:11.800',-,-1.784,-,-,-
'144:54:11.808',-,-1.784,-,-,-
'144:54:11.816',-,-1.784,-,-,-
'144:54:11.824',-,-1.784,-,-,-
'144:54:11.832',-,-1.840,-,-,-
'144:54:11.840',-,-1.840,-,-,-
'144:54:11.848',-,-1.840,-,-,-
'144:54:11.856',-,-1.888,-,-,-
'144:54:11.864',-,-1.888,-,-,-
'144:54:11.872',-,-1.944,-,-,-
'144:54:11.880',-,-1.944,-,-,-
'144:54:11.888',-,-1.944,-,-,-
'144:54:11.896',-,-1.944,-,-,-
'144:54:11.904',-,-1.944,-,-,-
'144:54:11.912',-,-1.944,-,-,-
'144:54:11.920',-,-1.944,-,-,-
'144:54:11.928',-,-1.888,-,-,-
'144:54:11.936',-,-1.888,-,-,-
'144:54:11.944',-,-1.888,-,-,-
'144:54:11.952',-,-1.840,-,-,-
'144:54:11.960',-,-1.840,-,-,-
'144:54:11.968',-,-1.840,-,-,-
'144:54:11.976',-,-1.784,-,-,-
'144:54:11.984',-,-1.784,-,-,-
'144:54:11.992',-,-1.784,-,-,-
'144:54:12.000',-,-1.784,-,-,-
'144:54:12.008',-,-1.784,-,-,-
'144:54:12.016',-,-1.784,-,-,-
'144:54:12.024',-,-1.784,-,-,-
'144:54:12.032',-,-1.784,-,-,-
'144:54:12.040',-,-1.784,-,-,-
'144:54:12.048',-,-1.784,-,-,-
'144:54:12.056',-,-1.784,-,-,-
'144:54:12.064',-,-1.784,-,-,-
'144:54:12.072',-,-1.736,-,-,-
'144:54:12.080',-,-1.736,-,-,-
'144:54:12.088',-,-1.680,-,-,-
'144:54:12.096',-,-1.680,-,-,-
'144:54:12.104',-,-1.624,-,-,-
'144:54:12.112',-,-1.576,-,-,-
'144:54:12.120',-,-1.520,-,-,-
'144:54:12.128',-,-1.520,-,-,-
'144:54:12.136',-,-1.472,-,-,-
'144:54:12.144',-,-1.416,-,-,-
'144:54:12.152',-,-1.416,-,-,-
'144:54:12.160',-,-1.416,-,-,-
'144:54:12.168',-,-1.368,-,-,-
'144:54:12.176',-,-1.368,-,-,-
'144:54:12.184',-,-1.312,-,-,-
'144:54:12.192',-,-1.312,-,-,-
'144:54:12.200',-,-1.312,-,-,-
'144:54:12.208',-,-1.256,-,-,-
'144:54:12.216',-,-1.256,-,-,-
'144:54:12.224',-,-1.256,-,-,-
'144:54:12.232',-,-1.256,-,-,-
'144:54:12.240',-,-1.208,-,-,-
'144:54:12.248',-,-1.208,-,-,-
'144:54:12.256',-,-1.152,-,-,-
'144:54:12.264',-,-1.152,-,-,-
'144:54:12.272',-,-1.104,-,-,-
'144:54:12.280',-,-1.104,-,-,-
'144:54:12.288',-,-1.048,-,-,-
'144:54:12.296',-,-1.048,-,-,-
'144:54:12.304',-,-0.992,-,-,-
'144:54:12.312',-,-0.944,-,-,-
'144:54:12.320',-,-0.944,-,-,-
'144:54:12.328',-,-0.888,-,-,-
'144:54:12.336',-,-0.888,-,-,-
'144:54:12.344',-,-0.840,-,-,-
'144:54:12.352',-,-0.840,-,-,-
'144:54:12.360',-,-0.784,-,-,-
'144:54:12.368',-,-0.784,-,-,-
'144:54:12.376',-,-0.736,-,-,-
'144:54:12.384',-,-0.736,-,-,-
'144:54:12.392',-,-0.680,-,-,-
'144:54:12.400',-,-0.624,-,-,-
'144:54:12.408',-,-0.624,-,-,-
'144:54:12.416',-,-0.576,-,-,-
'144:54:12.424',-,-0.576,-,-,-
'144:54:12.432',-,-0.520,-,-,-
'144:54:12.440',-,-0.472,-,-,-
'144:54:12.448',-,-0.472,-,-,-
'144:54:12.456',-,-0.416,-,-,-
'144:54:12.464',-,-0.368,-,-,-
'144:54:12.472',-,-0.312,-,-,-
'144:54:12.480',-,-0.256,-,-,-
'144:54:12.488',-,-0.208,-,-,-
'144:54:12.496',-,-0.152,-,-,-
'144:54:12.504',-,-0.048,-,-,-
'144:54:12.512',-,0.000,-,-,-
'144:54:12.520',-,0.048,-,-,-
'144:54:12.528',-,0.104,-,-,-
'144:54:12.536',-,0.152,-,-,-
'144:54:12.544',-,0.152,-,-,-
'144:54:12.552',-,0.208,-,-,-
'144:54:12.560',-,0.256,-,-,-
'144:54:12.568',-,0.256,-,-,-
'144:54:12.576',-,0.312,-,-,-
'144:54:12.584',-,0.368,-,-,-
'144:54:12.592',-,0.368,-,-,-
