'Elapsed time','II','AVF','MCL1','ABP','PAP'
'1:31:22.192',-0.136,-,-0.160,99.960,54.400
'1:31:22.200',-0.136,-,-0.160,108.720,56.000
'1:31:22.208',-0.136,-,-0.160,117.480,56.800
'1:31:22.216',-0.136,-,-0.160,124.680,57.600
'1:31:22.224',-0.136,-,-0.136,131.160,58.400
'1:31:22.232',-0.136,-,-0.136,135.960,59.200
'1:31:22.240',-0.136,-,-0.136,139.080,59.200
'1:31:22.248',-0.136,-,-0.120,141.480,59.200
'1:31:22.256',-0.120,-,-0.096,142.320,59.200
'1:31:22.264',-0.096,-,-0.096,143.160,59.200
'1:31:22.272',-0.080,-,-0.056,142.320,58.400
'1:31:22.280',-0.040,-,-0.040,141.480,57.600
'1:31:22.288',-0.016,-,-0.016,139.920,56.800
'1:31:22.296',0.000,-,-0.016,137.520,56.000
'1:31:22.304',0.000,-,0.000,134.280,54.400
'1:31:22.312',0.000,-,-0.016,131.160,52.800
'1:31:22.320',0.000,-,-0.040,127.080,51.200
'1:31:22.328',0.000,-,-0.040,123.960,50.400
'1:31:22.336',0.000,-,-0.040,119.160,48.800
'1:31:22.344',0.000,-,-0.040,115.080,48.000
'1:31:22.352',0.000,-,-0.016,110.280,46.400
'1:31:22.360',0.040,-,0.000,105.480,45.600
'1:31:22.368',0.040,-,0.000,100.680,44.800
'1:31:22.376',0.040,-,0.000,95.160,44.000
'1:31:22.384',0.080,-,0.016,90.360,44.000
'1:31:22.392',0.080,-,0.000,86.280,43.200
'1:31:22.400',0.120,-,0.040,82.320,43.200
'1:31:22.408',0.120,-,0.040,79.080,44.000
'1:31:22.416',0.080,-,0.000,76.680,44.000
'1:31:22.424',0.040,-,0.000,75.120,44.800
'1:31:22.432',0.000,-,-0.040,73.560,44.800
'1:31:22.440',-0.016,-,-0.040,71.880,44.800
'1:31:22.448',-0.040,-,-0.040,71.160,44.800
'1:31:22.456',-0.040,-,-0.056,70.320,44.000
'1:31:22.464',-0.040,-,-0.056,69.480,44.000
'1:31:22.472',-0.040,-,-0.056,69.480,43.200
'1:31:22.480',-0.040,-,-0.080,69.480,42.400
'1:31:22.488',-0.040,-,-0.056,69.480,42.400
'1:31:22.496',-0.040,-,-0.056,69.480,41.600
'1:31:22.504',-0.040,-,-0.056,69.480,41.600
'1:31:22.512',-0.040,-,-0.040,70.320,40.800
'1:31:22.520',-0.040,-,-0.056,70.320,40.800
'1:31:22.528',0.000,-,-0.016,70.320,40.000
'1:31:22.536',0.120,-,0.056,71.160,40.000
'1:31:22.544',0.280,-,0.216,71.160,40.000
'1:31:22.552',0.456,-,0.376,71.160,39.200
'1:31:22.560',0.576,-,0.496,71.160,39.200
'1:31:22.568',0.640,-,0.560,71.160,39.200
'1:31:22.576',0.560,-,0.480,71.160,39.200
'1:31:22.584',0.240,-,0.160,71.880,40.000
'1:31:22.592',-0.040,-,-0.136,71.880,40.000
'1:31:22.600',-0.056,-,-0.120,71.880,40.800
'1:31:22.608',-0.160,-,-0.200,71.160,41.600
'1:31:22.616',-0.176,-,-0.216,71.160,42.400
'1:31:22.624',-0.160,-,-0.216,71.160,43.200
'1:31:22.632',-0.176,-,-0.216,70.320,44.000
'1:31:22.640',-0.160,-,-0.200,69.480,44.800
'1:31:22.648',-0.160,-,-0.200,69.480,45.600
'1:31:22.656',-0.160,-,-0.176,68.760,45.600
'1:31:22.664',-0.136,-,-0.176,67.920,45.600
'1:31:22.672',-0.136,-,-0.176,67.920,45.600
'1:31:22.680',-0.136,-,-0.160,68.760,46.400
'1:31:22.688',-0.136,-,-0.176,70.320,47.200
'1:31:22.696',-0.136,-,-0.160,74.280,48.000
'1:31:22.704',-0.136,-,-0.176,79.920,49.600
'1:31:22.712',-0.120,-,-0.160,87.120,50.400
'1:31:22.720',-0.136,-,-0.160,95.160,52.000
'1:31:22.728',-0.136,-,-0.136,103.080,52.800
'1:31:22.736',-0.120,-,-0.160,111.960,53.600
'1:31:22.744',-0.136,-,-0.136,119.160,54.400
'1:31:22.752',-0.120,-,-0.136,125.520,55.200
'1:31:22.760',-0.136,-,-0.136,130.320,55.200
'1:31:22.768',-0.136,-,-0.136,134.280,56.000
'1:31:22.776',-0.136,-,-0.120,136.680,55.200
'1:31:22.784',-0.096,-,-0.096,138.360,55.200
'1:31:22.792',-0.096,-,-0.080,138.360,55.200
'1:31:22.800',-0.056,-,-0.040,138.360,54.400
'1:31:22.808',-0.040,-,-0.040,137.520,53.600
'1:31:22.816',0.000,-,0.000,135.960,52.800
'1:31:22.824',0.000,-,0.000,134.280,51.200
'1:31:22.832',0.016,-,-0.016,131.160,49.600
'1:31:22.840',0.000,-,0.000,127.920,48.000
'1:31:22.848',0.016,-,-0.016,124.680,46.400
'1:31:22.856',0.000,-,-0.040,120.720,45.600
'1:31:22.864',0.000,-,-0.040,116.760,44.000
'1:31:22.872',0.000,-,-0.040,111.960,43.200
'1:31:22.880',0.016,-,-0.016,107.160,41.600
'1:31:22.888',0.040,-,0.000,102.360,40.800
'1:31:22.896',0.040,-,0.000,97.560,40.000
'1:31:22.904',0.040,-,0.000,92.760,39.200
'1:31:22.912',0.080,-,0.000,87.960,38.400
'1:31:22.920',0.080,-,0.000,83.160,38.400
'1:31:22.928',0.120,-,0.040,79.920,37.600
'1:31:22.936',0.120,-,0.040,76.680,37.600
'1:31:22.944',0.120,-,0.016,74.280,37.600
'1:31:22.952',0.080,-,0.000,72.720,37.600
'1:31:22.960',0.040,-,0.000,70.320,37.600
'1:31:22.968',0.000,-,-0.040,69.480,37.600
'1:31:22.976',-0.016,-,-0.040,67.920,37.600
'1:31:22.984',-0.016,-,-0.056,67.080,37.600
'1:31:22.992',-0.040,-,-0.040,67.080,36.800
'1:31:23.000',-0.016,-,-0.056,66.360,36.000
'1:31:23.008',-0.040,-,-0.056,66.360,36.000
'1:31:23.016',-0.040,-,-0.056,66.360,35.200
'1:31:23.024',-0.040,-,-0.056,66.360,35.200
'1:31:23.032',-0.040,-,-0.040,66.360,34.400
'1:31:23.040',-0.040,-,-0.056,66.360,33.600
'1:31:23.048',-0.040,-,-0.040,66.360,33.600
'1:31:23.056',-0.016,-,-0.040,67.080,32.800
'1:31:23.064',0.040,-,0.000,67.080,32.800
'1:31:23.072',0.160,-,0.080,67.080,32.000
'1:31:23.080',0.320,-,0.256,67.080,32.000
'1:31:23.088',0.496,-,0.416,67.080,32.000
'1:31:23.096',0.600,-,0.520,67.080,32.000
'1:31:23.104',0.616,-,0.536,67.080,32.000
'1:31:23.112',0.480,-,0.400,67.080,32.000
'1:31:23.120',0.120,-,0.040,67.080,32.000
'1:31:23.128',0.016,-,-0.040,67.080,32.000
'1:31:23.136',-0.080,-,-0.136,67.080,32.800
'1:31:23.144',-0.160,-,-0.176,67.080,33.600
'1:31:23.152',-0.160,-,-0.200,66.360,35.200
'1:31:23.160',-0.176,-,-0.176,66.360,36.000
'1:31:23.168',-0.160,-,-0.176,65.520,36.000
'1:31:23.176',-0.160,-,-0.176,65.520,36.000
'1:31:23.184',-0.136,-,-0.176,64.680,36.800
'1:31:23.192',-0.136,-,-0.176,64.680,36.800
'1:31:23.200',-0.136,-,-0.160,63.960,37.600
'1:31:23.208',-0.136,-,-0.160,63.960,38.400
'1:31:23.216',-0.136,-,-0.176,63.960,40.000
'1:31:23.224',-0.136,-,-0.136,65.520,41.600
'1:31:23.232',-0.136,-,-0.136,68.760,42.400
'1:31:23.240',-0.136,-,-0.160,73.560,44.000
'1:31:23.248',-0.120,-,-0.136,79.920,45.600
'1:31:23.256',-0.096,-,-0.136,87.960,47.200
'1:31:23.264',-0.120,-,-0.136,95.880,48.000
'1:31:23.272',-0.120,-,-0.136,104.760,48.800
'1:31:23.280',-0.136,-,-0.136,112.680,49.600
'1:31:23.288',-0.120,-,-0.120,119.880,50.400
'1:31:23.296',-0.136,-,-0.120,125.520,51.200
'1:31:23.304',-0.136,-,-0.096,129.480,51.200
'1:31:23.312',-0.120,-,-0.096,132.720,51.200
'1:31:23.320',-0.136,-,-0.080,134.280,51.200
'1:31:23.328',-0.096,-,-0.056,135.120,50.400
'1:31:23.336',-0.056,-,-0.040,135.120,50.400
'1:31:23.344',-0.040,-,-0.040,134.280,49.600
'1:31:23.352',0.000,-,0.000,133.560,48.800
'1:31:23.360',0.000,-,0.000,131.160,47.200
'1:31:23.368',0.016,-,0.000,128.760,46.400
'1:31:23.376',0.016,-,0.000,125.520,44.800
'1:31:23.384',0.016,-,0.000,121.560,43.200
'1:31:23.392',0.016,-,-0.016,116.760,41.600
'1:31:23.400',0.016,-,-0.016,112.680,40.800
'1:31:23.408',0.016,-,-0.016,107.880,39.200
'1:31:23.416',0.040,-,0.000,102.360,38.400
'1:31:23.424',0.040,-,0.000,97.560,36.800
'1:31:23.432',0.040,-,0.000,91.920,36.000
'1:31:23.440',0.056,-,0.000,87.120,36.000
'1:31:23.448',0.080,-,0.000,83.160,35.200
'1:31:23.456',0.080,-,0.016,79.080,35.200
'1:31:23.464',0.120,-,0.040,76.680,35.200
'1:31:23.472',0.120,-,0.040,73.560,35.200
'1:31:23.480',0.120,-,0.016,71.880,34.400
'1:31:23.488',0.056,-,0.000,69.480,34.400
'1:31:23.496',0.016,-,0.000,67.920,34.400
'1:31:23.504',0.000,-,-0.040,66.360,34.400
'1:31:23.512',-0.016,-,-0.040,64.680,33.600
'1:31:23.520',-0.016,-,-0.040,64.680,33.600
'1:31:23.528',-0.040,-,-0.040,63.960,33.600
'1:31:23.536',-0.040,-,-0.040,63.960,32.800
'1:31:23.544',-0.040,-,-0.040,63.960,32.800
'1:31:23.552',-0.040,-,-0.040,64.680,32.000
'1:31:23.560',-0.040,-,-0.040,64.680,31.200
'1:31:23.568',-0.040,-,-0.040,64.680,31.200
'1:31:23.576',-0.040,-,-0.040,64.680,31.200
'1:31:23.584',-0.016,-,-0.040,64.680,30.400
'1:31:23.592',-0.040,-,-0.040,65.520,30.400
'1:31:23.600',0.040,-,0.000,65.520,30.400
'1:31:23.608',0.160,-,0.080,65.520,30.400
'1:31:23.616',0.320,-,0.240,65.520,30.400
'1:31:23.624',0.480,-,0.376,66.360,30.400
'1:31:23.632',0.576,-,0.480,66.360,30.400
'1:31:23.640',0.600,-,0.480,66.360,30.400
'1:31:23.648',0.376,-,0.336,66.360,30.400
