'Elapsed time','II','AVF','ABP','PAP'
'37:26.944',0.120,0.086,54.400,22.000
'37:26.952',0.168,0.147,54.400,21.600
'37:26.960',0.152,0.172,53.600,21.600
'37:26.968',0.032,0.095,53.600,21.600
'37:26.976',-0.112,-0.069,53.600,21.600
'37:26.984',-0.216,-0.181,52.800,22.400
'37:26.992',-0.248,-0.250,52.800,24.000
'37:27.000',-0.200,-0.267,52.800,26.800
'37:27.008',-0.128,-0.155,52.800,30.800
'37:27.016',-0.072,-0.095,52.000,33.600
'37:27.024',-0.056,-0.060,52.000,31.600
'37:27.032',-0.048,-0.052,52.000,23.200
'37:27.040',-0.048,-0.043,52.000,12.000
'37:27.048',-0.032,-0.043,51.200,5.200
'37:27.056',-0.032,-0.043,51.200,7.600
'37:27.064',-0.032,-0.034,51.200,18.400
'37:27.072',-0.024,-0.043,50.400,31.200
'37:27.080',-0.024,-0.034,50.400,39.600
'37:27.088',-0.024,-0.043,50.400,42.000
'37:27.096',-0.024,-0.034,51.200,40.000
'37:27.104',-0.024,-0.043,52.800,35.600
'37:27.112',-0.024,-0.043,56.800,31.600
'37:27.120',-0.024,-0.043,64.000,28.800
'37:27.128',-0.016,-0.034,72.800,27.600
'37:27.136',-0.016,-0.043,81.600,27.600
'37:27.144',-0.016,-0.034,89.600,28.400
'37:27.152',-0.016,-0.017,96.000,28.800
'37:27.160',-0.008,-0.017,100.800,29.200
'37:27.168',-0.008,-0.017,104.800,28.800
'37:27.176',-0.008,-0.017,107.200,28.400
'37:27.184',0.000,-0.009,109.600,28.000
'37:27.192',0.000,-0.009,112.000,28.000
'37:27.200',0.000,0.000,112.800,27.200
'37:27.208',0.000,0.000,113.600,26.800
'37:27.216',0.008,0.000,113.600,26.000
'37:27.224',0.008,0.000,112.800,25.200
'37:27.232',0.008,0.000,112.000,24.000
'37:27.240',0.008,0.000,110.400,23.200
'37:27.248',0.008,0.000,108.800,22.800
'37:27.256',0.008,0.000,107.200,22.400
'37:27.264',0.008,0.000,104.800,22.400
'37:27.272',0.008,0.000,102.400,22.800
'37:27.280',0.008,0.000,100.000,23.200
'37:27.288',0.008,0.000,96.800,23.600
'37:27.296',0.000,0.000,94.400,23.600
'37:27.304',0.000,-0.009,91.200,22.800
'37:27.312',0.000,0.000,88.000,22.000
'37:27.320',0.000,-0.009,84.000,21.600
'37:27.328',0.000,0.000,80.800,21.200
'37:27.336',0.000,-0.009,77.600,20.800
'37:27.344',0.000,-0.009,74.400,20.800
'37:27.352',0.000,-0.009,72.000,20.800
'37:27.360',0.000,-0.009,70.400,21.200
'37:27.368',0.000,-0.009,69.600,21.200
'37:27.376',0.000,0.000,68.800,21.600
'37:27.384',0.000,-0.009,68.000,21.600
'37:27.392',0.000,0.000,67.200,21.600
'37:27.400',0.000,-0.009,67.200,21.200
'37:27.408',0.000,0.000,67.200,20.800
'37:27.416',0.000,-0.009,67.200,20.400
'37:27.424',0.000,0.000,67.200,19.600
'37:27.432',0.000,-0.009,68.000,19.200
'37:27.440',0.000,0.000,68.000,18.800
'37:27.448',0.000,-0.009,68.000,18.800
'37:27.456',0.000,0.000,68.000,18.800
'37:27.464',0.000,-0.009,68.000,18.800
'37:27.472',0.000,0.000,68.000,18.800
'37:27.480',0.008,-0.009,68.000,18.400
'37:27.488',0.008,0.000,68.000,18.400
'37:27.496',0.024,0.009,67.200,18.000
'37:27.504',0.024,0.026,67.200,17.600
'37:27.512',0.032,0.026,67.200,17.200
'37:27.520',0.032,0.034,66.400,17.200
'37:27.528',0.048,0.034,65.600,17.200
'37:27.536',0.072,0.052,65.600,17.600
'37:27.544',0.080,0.069,64.800,17.600
'37:27.552',0.080,0.069,64.000,17.600
'37:27.560',0.072,0.060,63.200,18.000
'37:27.568',0.056,0.043,63.200,18.400
'37:27.576',0.016,0.026,62.400,18.800
'37:27.584',-0.008,0.000,61.600,18.400
'37:27.592',-0.024,-0.017,60.800,16.800
'37:27.600',-0.032,-0.034,60.800,15.200
'37:27.608',-0.024,-0.034,60.000,14.000
'37:27.616',-0.024,-0.034,59.200,13.600
'37:27.624',-0.024,-0.034,59.200,14.000
'37:27.632',-0.024,-0.017,58.400,14.400
'37:27.640',-0.016,-0.034,58.400,15.200
'37:27.648',0.000,-0.017,57.600,16.000
'37:27.656',0.032,-0.034,57.600,16.800
'37:27.664',0.104,0.034,57.600,17.200
'37:27.672',0.152,0.095,56.800,17.200
'37:27.680',0.120,0.129,56.800,17.200
'37:27.688',-0.008,0.052,56.800,16.800
'37:27.696',-0.160,-0.138,56.000,16.400
'37:27.704',-0.248,-0.224,56.000,15.600
'37:27.712',-0.256,-0.267,56.000,15.600
'37:27.720',-0.160,-0.276,56.000,17.200
'37:27.728',-0.080,-0.103,55.200,20.400
'37:27.736',-0.032,-0.043,55.200,22.000
'37:27.744',-0.016,-0.017,54.400,18.400
'37:27.752',-0.016,-0.017,54.400,12.400
'37:27.760',-0.016,-0.017,54.400,10.000
'37:27.768',-0.016,-0.017,53.600,14.000
'37:27.776',-0.008,-0.009,53.600,22.400
'37:27.784',-0.008,-0.017,53.600,30.400
'37:27.792',-0.008,-0.009,52.800,34.800
'37:27.800',-0.008,-0.009,52.800,35.600
'37:27.808',0.000,0.000,52.800,34.400
'37:27.816',-0.008,-0.009,52.800,32.400
'37:27.824',-0.008,-0.009,52.800,30.800
'37:27.832',-0.008,-0.009,53.600,29.600
'37:27.840',0.000,0.000,56.000,29.600
'37:27.848',0.000,-0.009,60.000,30.000
'37:27.856',0.000,0.000,65.600,30.400
'37:27.864',0.000,0.000,72.000,30.800
'37:27.872',0.000,0.000,79.200,30.400
'37:27.880',0.000,0.000,85.600,29.600
'37:27.888',0.008,0.000,90.400,28.800
'37:27.896',0.008,0.000,94.400,28.400
'37:27.904',0.008,0.009,97.600,28.000
'37:27.912',0.008,0.009,100.000,28.000
'37:27.920',0.008,0.017,101.600,28.000
'37:27.928',0.008,0.009,103.200,28.000
'37:27.936',0.008,0.017,104.000,28.400
'37:27.944',0.008,0.009,104.000,28.000
'37:27.952',0.016,0.017,103.200,27.600
'37:27.960',0.016,0.009,102.400,26.400
'37:27.968',0.016,0.017,100.800,25.600
'37:27.976',0.008,0.009,99.200,24.400
'37:27.984',0.008,0.000,97.600,24.000
'37:27.992',0.008,0.009,95.200,23.200
'37:28.000',0.008,0.009,92.800,22.800
'37:28.008',0.016,0.000,90.400,22.400
'37:28.016',0.016,0.009,87.200,22.000
'37:28.024',0.008,0.009,84.000,22.000
'37:28.032',0.008,0.000,80.800,22.000
'37:28.040',0.008,0.009,76.800,22.000
'37:28.048',0.008,0.000,73.600,21.600
'37:28.056',0.008,0.009,71.200,21.200
'37:28.064',0.008,0.000,68.800,20.800
'37:28.072',0.008,0.000,67.200,20.800
'37:28.080',0.008,0.000,65.600,21.200
'37:28.088',0.000,0.000,64.800,21.200
'37:28.096',0.000,0.000,64.000,21.600
'37:28.104',0.000,0.000,63.200,21.200
'37:28.112',0.000,0.000,63.200,20.800
'37:28.120',0.000,0.000,62.400,20.000
'37:28.128',0.000,-0.009,63.200,19.600
'37:28.136',0.000,0.000,63.200,18.800
'37:28.144',0.008,0.000,63.200,18.800
'37:28.152',0.008,0.000,63.200,18.400
'37:28.160',0.024,0.000,63.200,18.400
'37:28.168',0.032,0.026,63.200,18.400
'37:28.176',0.048,0.034,64.000,18.400
'37:28.184',0.048,0.034,64.000,18.000
'37:28.192',0.056,0.034,64.000,17.600
'37:28.200',0.080,0.060,64.000,17.200
'37:28.208',0.112,0.095,63.200,17.200
'37:28.216',0.128,0.095,63.200,17.200
'37:28.224',0.144,0.095,63.200,17.600
'37:28.232',0.104,0.129,63.200,18.400
'37:28.240',0.008,0.052,62.400,19.200
'37:28.248',-0.104,-0.069,62.400,19.200
'37:28.256',-0.152,-0.164,61.600,18.400
'37:28.264',-0.144,-0.129,61.600,16.400
'37:28.272',-0.160,-0.138,60.800,14.000
'37:28.280',-0.200,-0.190,60.800,12.400
'37:28.288',-0.232,-0.224,60.000,12.800
'37:28.296',-0.240,-0.224,60.000,16.000
'37:28.304',-0.264,-0.224,59.200,20.800
'37:28.312',-0.288,-0.284,59.200,24.000
'37:28.320',-0.240,-0.302,58.400,23.600
'37:28.328',-0.160,-0.207,58.400,20.000
'37:28.336',-0.072,-0.121,57.600,16.800
'37:28.344',-0.016,-0.060,57.600,16.000
'37:28.352',0.016,0.000,57.600,18.000
'37:28.360',0.032,0.026,56.800,22.000
'37:28.368',0.048,0.034,56.800,25.600
'37:28.376',0.048,0.043,56.000,28.000
'37:28.384',0.056,0.052,56.000,29.200
'37:28.392',0.056,0.043,56.000,29.200
'37:28.400',0.064,0.052,55.200,28.400
'37:28.408',0.064,0.060,55.200,28.000
'37:28.416',0.064,0.060,54.400,28.400
'37:28.424',0.072,0.069,54.400,28.400
'37:28.432',0.080,0.069,53.600,28.400
'37:28.440',0.080,0.086,53.600,28.000
'37:28.448',0.104,0.069,53.600,27.600
'37:28.456',0.112,0.095,52.800,28.000
'37:28.464',0.120,0.103,52.800,28.400
'37:28.472',0.120,0.112,52.800,28.800
'37:28.480',0.128,0.121,53.600,28.800
'37:28.488',0.128,0.129,54.400,28.400
'37:28.496',0.144,0.129,56.000,27.200
'37:28.504',0.144,0.129,57.600,25.600
'37:28.512',0.144,0.121,60.800,24.400
'37:28.520',0.128,0.112,63.200,23.200
'37:28.528',0.120,0.103,66.400,22.800
'37:28.536',0.112,0.095,68.800,22.400
'37:28.544',0.096,0.069,71.200,22.400
'37:28.552',0.072,0.069,72.800,22.000
'37:28.560',0.064,0.043,74.400,22.000
'37:28.568',0.056,0.034,75.200,22.000
'37:28.576',0.048,0.026,75.200,22.000
'37:28.584',0.032,0.017,75.200,21.600
'37:28.592',0.024,0.009,74.400,21.200
'37:28.600',0.016,0.000,72.800,20.400
'37:28.608',0.016,0.000,71.200,20.000
'37:28.616',0.008,0.000,69.600,19.600
'37:28.624',0.008,0.000,67.200,20.000
'37:28.632',0.000,-0.009,64.800,20.400
'37:28.640',0.000,0.000,61.600,20.800
'37:28.648',0.000,-0.009,59.200,20.800
'37:28.656',0.000,0.000,56.800,20.800
'37:28.664',0.000,0.000,55.200,20.000
'37:28.672',0.000,-0.009,54.400,19.200
'37:28.680',-0.008,0.000,53.600,18.800
'37:28.688',-0.008,0.000,52.800,18.800
'37:28.696',-0.008,-0.009,52.800,18.800
'37:28.704',-0.008,0.000,52.800,18.800
'37:28.712',-0.008,-0.009,52.000,18.800
'37:28.720',-0.008,0.000,52.800,18.800
'37:28.728',-0.008,-0.009,52.800,18.800
'37:28.736',-0.008,0.000,52.800,18.400
'37:28.744',0.000,-0.009,52.800,18.400
'37:28.752',0.000,0.000,53.600,18.000
'37:28.760',0.008,-0.017,53.600,17.600
'37:28.768',0.000,-0.034,53.600,17.600
'37:28.776',-0.016,-0.009,53.600,17.200
'37:28.784',-0.048,0.009,53.600,17.200
'37:28.792',-0.096,0.060,52.800,17.200
'37:28.800',-0.128,0.069,52.800,17.200
'37:28.808',-0.104,0.026,52.800,17.200
'37:28.816',-0.016,0.172,52.800,17.200
'37:28.824',0.016,0.241,52.800,17.200
'37:28.832',0.000,0.224,52.000,17.200
'37:28.840',-0.048,0.121,52.000,17.600
'37:28.848',-0.072,0.017,52.000,17.600
'37:28.856',-0.072,-0.043,52.000,17.200
'37:28.864',-0.024,-0.043,52.000,16.800
'37:28.872',0.016,0.009,51.200,16.000
'37:28.880',0.048,0.043,51.200,15.600
'37:28.888',0.064,0.052,51.200,15.200
'37:28.896',0.064,0.017,51.200,15.600
'37:28.904',0.056,0.000,51.200,17.200
'37:28.912',0.032,-0.034,51.200,20.400
'37:28.920',0.008,-0.060,50.400,23.600
'37:28.928',-0.008,-0.052,50.400,24.000
'37:28.936',-0.008,-0.078,50.400,20.000
'37:28.944',-0.008,-0.095,50.400,14.000
'37:28.952',-0.008,-0.078,50.400,10.400
'37:28.960',0.000,-0.095,50.400,12.400
'37:28.968',0.000,-0.095,50.400,18.000
'37:28.976',0.000,-0.095,50.400,24.400
'37:28.984',0.000,-0.103,51.200,28.800
'37:28.992',0.000,-0.103,52.800,30.800
'37:29.000',0.008,-0.103,54.400,30.400
'37:29.008',0.008,-0.103,56.800,28.400
'37:29.016',0.016,-0.103,59.200,26.400
'37:29.024',0.024,-0.103,61.600,25.200
'37:29.032',0.024,-0.095,64.000,24.800
'37:29.040',0.032,-0.095,65.600,25.200
'37:29.048',0.048,-0.095,67.200,26.000
'37:29.056',0.048,-0.078,68.800,26.400
'37:29.064',0.048,-0.078,69.600,26.800
'37:29.072',0.056,-0.060,69.600,27.200
'37:29.080',0.056,-0.043,68.800,27.200
'37:29.088',0.056,-0.043,68.000,27.200
'37:29.096',0.056,-0.034,67.200,27.200
'37:29.104',0.056,-0.017,65.600,26.400
'37:29.112',0.048,-0.009,63.200,25.600
'37:29.120',0.048,0.000,60.800,24.400
'37:29.128',0.032,-0.009,59.200,24.000
'37:29.136',0.024,0.000,56.800,23.600
'37:29.144',0.016,0.000,54.400,23.200
'37:29.152',0.008,0.000,52.000,22.400
'37:29.160',0.008,-0.009,50.400,22.400
'37:29.168',0.000,0.000,49.600,22.800
'37:29.176',0.000,0.000,48.800,23.200
'37:29.184',-0.008,0.000,48.800,23.200
'37:29.192',-0.008,0.000,48.800,22.800
'37:29.200',-0.016,0.000,48.800,22.000
'37:29.208',-0.016,0.000,48.800,20.800
'37:29.216',-0.016,0.000,48.800,19.600
'37:29.224',-0.016,0.000,49.600,18.800
'37:29.232',-0.016,0.000,49.600,18.800
'37:29.240',-0.016,0.000,50.400,19.600
'37:29.248',-0.016,0.000,50.400,20.000
'37:29.256',-0.016,0.009,50.400,20.800
'37:29.264',-0.016,0.000,50.400,21.600
'37:29.272',-0.016,0.009,50.400,21.600
'37:29.280',-0.016,0.000,50.400,21.200
'37:29.288',-0.016,0.009,50.400,20.800
'37:29.296',-0.016,0.009,50.400,20.000
'37:29.304',-0.016,0.000,50.400,19.200
'37:29.312',-0.016,0.009,50.400,18.400
'37:29.320',-0.016,0.000,49.600,18.000
'37:29.328',-0.016,0.000,49.600,18.000
'37:29.336',-0.008,0.000,49.600,18.000
'37:29.344',-0.008,0.009,49.600,18.400
'37:29.352',0.000,0.009,49.600,18.800
'37:29.360',0.000,0.000,48.800,18.400
'37:29.368',0.000,0.009,48.800,18.400
'37:29.376',0.000,0.009,48.800,18.000
'37:29.384',0.000,0.000,48.800,17.600
'37:29.392',0.000,0.009,48.800,17.200
'37:29.400',0.000,0.009,48.000,17.200
'37:29.408',0.000,0.009,48.000,16.800
'37:29.416',0.000,0.000,48.000,16.800
'37:29.424',0.000,0.009,48.000,16.800
'37:29.432',0.000,0.009,47.200,16.800
'37:29.440',0.000,0.009,47.200,16.800
'37:29.448',0.000,0.009,47.200,16.800
'37:29.456',0.000,0.009,47.200,16.800
'37:29.464',0.000,0.009,47.200,16.400
'37:29.472',0.008,0.009,46.400,16.400
'37:29.480',0.008,0.017,46.400,16.400
'37:29.488',0.016,0.009,46.400,16.400
'37:29.496',0.024,0.034,46.400,16.000
'37:29.504',0.024,0.043,46.400,16.000
'37:29.512',0.024,0.043,45.600,16.400
'37:29.520',0.032,0.034,45.600,16.400
'37:29.528',0.056,0.052,45.600,16.400
'37:29.536',0.080,0.069,45.600,16.000
'37:29.544',0.096,0.095,44.800,16.000
'37:29.552',0.104,0.103,44.800,16.000
'37:29.560',0.096,0.095,44.800,16.400
'37:29.568',0.064,0.086,44.800,16.400
'37:29.576',0.024,0.043,44.800,16.800
'37:29.584',0.000,0.009,44.000,16.400
'37:29.592',-0.016,-0.009,44.000,15.600
'37:29.600',-0.024,-0.017,44.000,14.400
'37:29.608',-0.024,-0.017,44.000,12.800
'37:29.616',-0.024,-0.017,44.000,11.600
'37:29.624',-0.024,-0.017,44.000,10.800
'37:29.632',-0.024,-0.017,44.000,11.200
'37:29.640',-0.024,-0.017,44.000,12.400
'37:29.648',-0.008,-0.017,44.000,14.400
'37:29.656',0.024,-0.009,44.000,16.000
'37:29.664',0.080,0.026,43.200,17.200
'37:29.672',0.152,0.086,43.200,17.600
'37:29.680',0.168,0.147,43.200,17.200
'37:29.688',0.048,0.103,43.200,16.400
'37:29.696',-0.112,-0.060,43.200,15.600
'37:29.704',-0.240,-0.198,43.200,15.200
'37:29.712',-0.264,-0.259,43.200,16.400
'37:29.720',-0.208,-0.302,43.200,18.800
'37:29.728',-0.112,-0.155,43.200,20.800
'37:29.736',-0.056,-0.069,43.200,19.200
'37:29.744',-0.024,-0.043,42.400,15.200
'37:29.752',-0.024,-0.017,42.400,13.200
'37:29.760',-0.016,-0.017,42.400,16.800
'37:29.768',-0.016,-0.017,42.400,24.000
'37:29.776',-0.016,-0.009,42.400,30.400
'37:29.784',-0.016,-0.017,42.400,34.000
'37:29.792',-0.008,-0.009,42.400,34.800
'37:29.800',-0.008,-0.009,41.600,34.800
'37:29.808',-0.008,-0.009,42.400,34.800
'37:29.816',-0.008,-0.017,43.200,34.800
'37:29.824',-0.008,-0.009,44.800,34.800
'37:29.832',-0.008,-0.017,49.600,34.000
'37:29.840',-0.008,-0.009,56.800,33.600
'37:29.848',-0.008,-0.009,65.600,32.800
'37:29.856',-0.008,-0.009,75.200,32.400
'37:29.864',-0.008,-0.009,82.400,32.400
'37:29.872',-0.008,0.000,88.000,32.400
'37:29.880',0.000,0.000,92.800,32.400
'37:29.888',0.000,0.000,96.000,32.000
'37:29.896',0.000,0.000,99.200,31.600
'37:29.904',0.008,0.009,100.800,31.600
'37:29.912',0.008,0.009,103.200,31.600
'37:29.920',0.008,0.017,104.000,32.000
'37:29.928',0.016,0.026,104.800,32.400
'37:29.936',0.016,0.017,105.600,32.400
'37:29.944',0.016,0.026,105.600,31.600
'37:29.952',0.016,0.026,104.800,30.400
'37:29.960',0.016,0.026,104.000,29.200
'37:29.968',0.016,0.017,102.400,28.400
'37:29.976',0.016,0.009,100.000,28.000
'37:29.984',0.016,0.017,97.600,27.600
'37:29.992',0.016,0.009,96.000,27.200
'37:30.000',0.016,0.009,93.600,26.800
'37:30.008',0.016,0.000,90.400,26.000
'37:30.016',0.016,0.009,88.000,25.200
'37:30.024',0.016,0.000,84.800,24.400
'37:30.032',0.016,0.000,81.600,24.000
'37:30.040',0.016,0.000,78.400,23.600
'37:30.048',0.016,0.000,75.200,23.600
'37:30.056',0.016,0.000,72.800,23.200
'37:30.064',0.016,0.000,70.400,23.200
'37:30.072',0.016,0.000,68.000,23.200
'37:30.080',0.008,0.000,67.200,22.800
'37:30.088',0.008,0.000,65.600,22.400
'37:30.096',0.008,0.000,65.600,22.000
'37:30.104',0.008,0.000,64.800,22.000
'37:30.112',0.008,0.000,64.000,21.600
'37:30.120',0.008,0.000,64.000,21.600
'37:30.128',0.008,0.000,64.000,22.000
'37:30.136',0.008,0.000,64.000,22.000
'37:30.144',0.016,0.000,64.000,22.400
'37:30.152',0.024,0.017,64.000,22.000
'37:30.160',0.032,0.034,64.000,21.600
'37:30.168',0.032,0.034,64.000,20.800
'37:30.176',0.048,0.034,64.800,20.000
'37:30.184',0.064,0.043,64.800,19.600
'37:30.192',0.080,0.069,64.800,19.600
'37:30.200',0.096,0.095,64.000,19.200
'37:30.208',0.104,0.086,64.000,19.600
'37:30.216',0.104,0.086,64.000,19.600
'37:30.224',0.096,0.086,64.000,20.000
'37:30.232',0.048,0.069,63.200,20.000
'37:30.240',-0.048,0.000,63.200,19.600
'37:30.248',-0.144,-0.112,62.400,18.800
'37:30.256',-0.168,-0.181,62.400,17.600
'37:30.264',-0.160,-0.138,61.600,16.400
'37:30.272',-0.168,-0.138,61.600,15.600
'37:30.280',-0.200,-0.190,61.600,15.600
'37:30.288',-0.216,-0.224,60.800,16.800
'37:30.296',-0.232,-0.224,60.800,19.600
'37:30.304',-0.256,-0.224,60.000,22.800
'37:30.312',-0.280,-0.284,60.000,24.400
'37:30.320',-0.240,-0.284,59.200,23.600
'37:30.328',-0.160,-0.207,59.200,20.800
'37:30.336',-0.080,-0.121,58.400,18.000
'37:30.344',-0.016,-0.060,58.400,17.200
'37:30.352',0.016,0.000,57.600,18.400
'37:30.360',0.032,0.034,57.600,21.600
'37:30.368',0.048,0.043,56.800,25.200
'37:30.376',0.048,0.034,56.000,28.400
'37:30.384',0.048,0.052,56.000,30.400
'37:30.392',0.056,0.043,56.000,30.400
'37:30.400',0.056,0.060,55.200,30.000
'37:30.408',0.064,0.060,55.200,29.200
'37:30.416',0.064,0.060,54.400,28.800
'37:30.424',0.072,0.069,54.400,28.800
'37:30.432',0.080,0.069,53.600,29.200
'37:30.440',0.096,0.095,53.600,29.600
'37:30.448',0.104,0.095,53.600,30.000
'37:30.456',0.112,0.095,53.600,30.000
'37:30.464',0.120,0.112,53.600,29.600
'37:30.472',0.128,0.121,53.600,29.600
'37:30.480',0.128,0.112,54.400,29.200
'37:30.488',0.144,0.129,56.000,28.800
'37:30.496',0.144,0.129,58.400,28.000
'37:30.504',0.144,0.129,60.800,27.200
'37:30.512',0.144,0.121,64.000,26.400
'37:30.520',0.128,0.121,67.200,25.600
'37:30.528',0.120,0.112,69.600,24.800
'37:30.536',0.104,0.095,72.000,23.600
'37:30.544',0.096,0.086,74.400,23.200
'37:30.552',0.072,0.069,76.000,22.400
'37:30.560',0.064,0.052,76.800,22.000
'37:30.568',0.056,0.034,77.600,22.000
'37:30.576',0.048,0.034,77.600,22.000
'37:30.584',0.024,0.017,76.800,22.400
'37:30.592',0.016,0.009,76.000,22.000
'37:30.600',0.016,0.000,75.200,22.000
'37:30.608',0.008,0.000,73.600,21.600
'37:30.616',0.008,0.000,71.200,21.600
'37:30.624',0.000,0.000,68.800,21.600
'37:30.632',0.000,-0.009,66.400,21.200
'37:30.640',-0.008,0.000,64.000,21.200
'37:30.648',-0.008,-0.009,61.600,21.600
'37:30.656',-0.008,0.000,59.200,21.600
'37:30.664',-0.008,-0.009,57.600,21.200
'37:30.672',-0.008,0.000,56.000,20.800
'37:30.680',-0.008,-0.009,55.200,20.000
'37:30.688',-0.008,0.000,54.400,19.600
'37:30.696',-0.008,-0.009,54.400,19.200
'37:30.704',-0.008,0.000,53.600,19.200
'37:30.712',-0.016,-0.009,53.600,19.200
'37:30.720',-0.016,-0.009,53.600,19.200
'37:30.728',-0.016,-0.009,53.600,19.200
'37:30.736',-0.016,-0.009,53.600,19.200
'37:30.744',-0.008,0.000,53.600,18.800
'37:30.752',-0.016,-0.009,53.600,18.800
'37:30.760',-0.016,0.000,53.600,18.800
'37:30.768',-0.016,-0.009,53.600,18.400
'37:30.776',-0.016,0.000,53.600,18.400
'37:30.784',-0.016,-0.017,53.600,18.000
'37:30.792',-0.008,-0.009,53.600,17.600
'37:30.800',0.000,0.000,53.600,17.200
'37:30.808',0.008,0.009,53.600,17.200
'37:30.816',0.016,0.017,52.800,17.600
'37:30.824',0.016,0.017,52.800,17.600
'37:30.832',0.024,0.026,52.800,18.000
'37:30.840',0.048,0.034,52.800,18.000
'37:30.848',0.072,0.060,52.800,18.000
'37:30.856',0.080,0.069,52.800,18.000
'37:30.864',0.080,0.069,52.000,18.000
'37:30.872',0.072,0.060,52.000,18.000
'37:30.880',0.048,0.069,52.000,18.000
'37:30.888',0.008,0.017,52.000,17.600
'37:30.896',-0.016,-0.009,52.000,17.200
