'Elapsed time','II','AVF','MCL1','ABP','PAP'
'1:45:04.056',-0.040,-,-0.040,68.760,35.200
'1:45:04.064',-0.056,-,-0.040,68.760,35.200
'1:45:04.072',-0.040,-,-0.040,69.480,34.400
'1:45:04.080',-0.040,-,-0.040,69.480,34.400
'1:45:04.088',-0.040,-,-0.040,70.320,33.600
'1:45:04.096',-0.040,-,-0.040,70.320,33.600
'1:45:04.104',-0.040,-,-0.016,70.320,33.600
'1:45:04.112',0.000,-,0.000,71.160,32.800
'1:45:04.120',0.080,-,0.000,71.160,32.800
'1:45:04.128',0.216,-,0.160,71.160,32.800
'1:45:04.136',0.360,-,0.280,71.160,32.000
'1:45:04.144',0.416,-,0.336,71.160,32.000
'1:45:04.152',0.480,-,0.376,71.160,32.000
'1:45:04.160',0.416,-,0.416,71.160,32.000
'1:45:04.168',0.160,-,0.160,70.320,32.800
'1:45:04.176',0.056,-,0.040,70.320,32.800
'1:45:04.184',0.000,-,-0.016,70.320,33.600
'1:45:04.192',-0.096,-,-0.096,69.480,34.400
'1:45:04.200',-0.136,-,-0.120,69.480,35.200
'1:45:04.208',-0.136,-,-0.096,68.760,36.000
'1:45:04.216',-0.136,-,-0.096,67.920,36.800
'1:45:04.224',-0.120,-,-0.096,67.080,37.600
'1:45:04.232',-0.136,-,-0.096,67.080,38.400
'1:45:04.240',-0.120,-,-0.080,66.360,39.200
'1:45:04.248',-0.096,-,-0.096,66.360,39.200
'1:45:04.256',-0.096,-,-0.056,65.520,39.200
'1:45:04.264',-0.096,-,-0.056,65.520,40.000
'1:45:04.272',-0.096,-,-0.056,66.360,40.800
'1:45:04.280',-0.096,-,-0.040,68.760,41.600
'1:45:04.288',-0.096,-,-0.056,72.720,43.200
'1:45:04.296',-0.096,-,-0.040,80.760,44.000
'1:45:04.304',-0.096,-,-0.056,90.360,45.600
'1:45:04.312',-0.096,-,-0.040,101.520,47.200
'1:45:04.320',-0.096,-,-0.056,111.120,48.800
'1:45:04.328',-0.096,-,-0.040,119.160,50.400
'1:45:04.336',-0.096,-,-0.056,126.360,51.200
'1:45:04.344',-0.120,-,-0.040,131.160,52.000
'1:45:04.352',-0.136,-,-0.056,135.960,52.800
'1:45:04.360',-0.136,-,-0.056,138.360,52.800
'1:45:04.368',-0.120,-,-0.040,140.760,52.800
'1:45:04.376',-0.096,-,-0.040,140.760,52.000
'1:45:04.384',-0.056,-,-0.040,140.760,51.200
'1:45:04.392',-0.040,-,0.000,139.080,50.400
'1:45:04.400',-0.016,-,0.000,136.680,49.600
'1:45:04.408',0.000,-,0.000,133.560,48.800
'1:45:04.416',0.000,-,0.000,129.480,47.200
'1:45:04.424',0.000,-,0.000,125.520,45.600
'1:45:04.432',0.000,-,0.000,121.560,44.800
'1:45:04.440',0.016,-,0.000,117.480,44.000
'1:45:04.448',0.040,-,0.000,112.680,43.200
'1:45:04.456',0.040,-,0.000,108.720,42.400
'1:45:04.464',0.056,-,0.016,103.080,41.600
'1:45:04.472',0.080,-,0.016,98.280,40.000
'1:45:04.480',0.080,-,0.040,92.760,39.200
'1:45:04.488',0.096,-,0.040,87.120,38.400
'1:45:04.496',0.136,-,0.080,82.320,38.400
'1:45:04.504',0.120,-,0.056,78.360,38.400
'1:45:04.512',0.080,-,0.016,75.960,38.400
'1:45:04.520',0.040,-,0.000,73.560,38.400
'1:45:04.528',0.000,-,-0.016,71.880,37.600
'1:45:04.536',-0.016,-,-0.040,71.160,37.600
'1:45:04.544',-0.040,-,-0.040,70.320,36.800
'1:45:04.552',-0.040,-,-0.040,69.480,36.000
'1:45:04.560',-0.040,-,-0.040,69.480,36.000
'1:45:04.568',-0.040,-,-0.040,69.480,35.200
'1:45:04.576',-0.040,-,-0.040,69.480,34.400
'1:45:04.584',-0.056,-,-0.040,69.480,34.400
'1:45:04.592',-0.040,-,-0.040,69.480,34.400
'1:45:04.600',-0.040,-,-0.040,70.320,33.600
'1:45:04.608',-0.040,-,-0.040,70.320,33.600
'1:45:04.616',-0.040,-,-0.040,70.320,32.800
'1:45:04.624',-0.040,-,-0.016,71.160,32.800
'1:45:04.632',0.016,-,0.000,71.160,32.000
'1:45:04.640',0.120,-,0.080,71.880,32.000
'1:45:04.648',0.240,-,0.176,71.880,31.200
'1:45:04.656',0.376,-,0.296,71.880,31.200
'1:45:04.664',0.416,-,0.336,71.160,31.200
'1:45:04.672',0.456,-,0.376,71.160,31.200
'1:45:04.680',0.360,-,0.416,71.160,31.200
'1:45:04.688',0.120,-,0.120,71.160,31.200
'1:45:04.696',0.040,-,0.040,70.320,32.000
'1:45:04.704',-0.040,-,-0.040,70.320,32.000
'1:45:04.712',-0.120,-,-0.096,69.480,32.800
'1:45:04.720',-0.120,-,-0.096,69.480,33.600
'1:45:04.728',-0.136,-,-0.096,68.760,34.400
'1:45:04.736',-0.120,-,-0.096,67.920,35.200
'1:45:04.744',-0.096,-,-0.096,67.080,36.000
'1:45:04.752',-0.096,-,-0.096,67.080,36.800
'1:45:04.760',-0.096,-,-0.080,66.360,37.600
'1:45:04.768',-0.096,-,-0.080,65.520,37.600
'1:45:04.776',-0.096,-,-0.056,65.520,37.600
'1:45:04.784',-0.096,-,-0.080,65.520,38.400
'1:45:04.792',-0.096,-,-0.056,66.360,39.200
'1:45:04.800',-0.080,-,-0.056,68.760,40.000
'1:45:04.808',-0.096,-,-0.056,73.560,40.800
'1:45:04.816',-0.096,-,-0.040,81.480,42.400
'1:45:04.824',-0.080,-,-0.056,91.080,44.000
'1:45:04.832',-0.096,-,-0.040,101.520,45.600
'1:45:04.840',-0.096,-,-0.040,111.120,46.400
'1:45:04.848',-0.096,-,-0.040,119.880,48.000
'1:45:04.856',-0.120,-,-0.040,126.360,48.800
'1:45:04.864',-0.136,-,-0.056,131.880,49.600
'1:45:04.872',-0.136,-,-0.040,135.960,49.600
'1:45:04.880',-0.136,-,-0.040,138.360,49.600
'1:45:04.888',-0.120,-,-0.040,139.080,49.600
'1:45:04.896',-0.096,-,-0.040,139.920,49.600
'1:45:04.904',-0.080,-,-0.016,139.080,48.800
'1:45:04.912',-0.040,-,0.000,137.520,48.000
'1:45:04.920',0.000,-,0.000,135.120,46.400
'1:45:04.928',0.000,-,0.000,131.880,45.600
'1:45:04.936',0.000,-,0.000,128.760,44.800
'1:45:04.944',0.000,-,0.000,124.680,43.200
'1:45:04.952',0.000,-,-0.016,120.720,42.400
'1:45:04.960',0.000,-,0.000,116.760,41.600
'1:45:04.968',0.016,-,0.000,111.960,40.800
'1:45:04.976',0.040,-,0.000,106.320,40.000
'1:45:04.984',0.040,-,0.000,101.520,38.400
'1:45:04.992',0.056,-,0.016,95.880,37.600
'1:45:05.000',0.056,-,0.016,90.360,36.800
'1:45:05.008',0.080,-,0.040,85.560,36.000
'1:45:05.016',0.120,-,0.056,80.760,36.000
'1:45:05.024',0.120,-,0.040,77.520,36.000
'1:45:05.032',0.080,-,0.016,74.280,36.000
'1:45:05.040',0.040,-,0.000,72.720,35.200
'1:45:05.048',0.000,-,-0.016,71.160,35.200
'1:45:05.056',-0.040,-,-0.040,69.480,34.400
'1:45:05.064',-0.040,-,-0.040,68.760,33.600
'1:45:05.072',-0.040,-,-0.040,67.920,33.600
'1:45:05.080',-0.056,-,-0.056,67.920,32.800
'1:45:05.088',-0.056,-,-0.040,67.920,32.000
'1:45:05.096',-0.056,-,-0.056,67.920,32.000
'1:45:05.104',-0.056,-,-0.040,67.920,31.200
'1:45:05.112',-0.040,-,-0.056,67.920,31.200
'1:45:05.120',-0.056,-,-0.040,68.760,30.400
'1:45:05.128',-0.040,-,-0.040,68.760,30.400
'1:45:05.136',-0.040,-,-0.040,69.480,29.600
'1:45:05.144',-0.040,-,-0.040,70.320,29.600
'1:45:05.152',0.016,-,0.000,70.320,29.600
'1:45:05.160',0.120,-,0.056,70.320,29.600
'1:45:05.168',0.256,-,0.200,70.320,29.600
'1:45:05.176',0.400,-,0.296,70.320,29.600
'1:45:05.184',0.480,-,0.376,70.320,29.600
'1:45:05.192',0.496,-,0.416,70.320,29.600
'1:45:05.200',0.376,-,0.456,70.320,29.600
'1:45:05.208',0.120,-,0.120,70.320,29.600
'1:45:05.216',0.040,-,0.040,69.480,30.400
'1:45:05.224',-0.040,-,-0.040,69.480,30.400
'1:45:05.232',-0.096,-,-0.096,68.760,31.200
'1:45:05.240',-0.096,-,-0.096,68.760,32.000
'1:45:05.248',-0.120,-,-0.096,67.920,32.800
'1:45:05.256',-0.096,-,-0.096,67.080,33.600
'1:45:05.264',-0.096,-,-0.096,67.080,35.200
'1:45:05.272',-0.096,-,-0.080,66.360,36.000
'1:45:05.280',-0.096,-,-0.080,65.520,36.000
'1:45:05.288',-0.096,-,-0.080,64.680,36.800
'1:45:05.296',-0.080,-,-0.056,64.680,37.600
'1:45:05.304',-0.096,-,-0.056,64.680,38.400
'1:45:05.312',-0.080,-,-0.056,65.520,40.000
'1:45:05.320',-0.096,-,-0.056,68.760,40.800
'1:45:05.328',-0.080,-,-0.040,73.560,42.400
'1:45:05.336',-0.080,-,-0.056,81.480,44.000
'1:45:05.344',-0.096,-,-0.040,91.920,45.600
'1:45:05.352',-0.096,-,-0.056,102.360,48.000
'1:45:05.360',-0.096,-,-0.040,111.960,49.600
'1:45:05.368',-0.096,-,-0.040,120.720,50.400
'1:45:05.376',-0.096,-,-0.040,127.920,52.000
'1:45:05.384',-0.136,-,-0.040,133.560,52.800
'1:45:05.392',-0.136,-,-0.040,137.520,52.800
'1:45:05.400',-0.136,-,-0.040,139.920,53.600
'1:45:05.408',-0.120,-,-0.040,141.480,52.800
'1:45:05.416',-0.096,-,-0.040,141.480,52.800
'1:45:05.424',-0.080,-,0.000,140.760,52.800
'1:45:05.432',-0.040,-,0.000,139.080,52.000
'1:45:05.440',-0.016,-,0.000,136.680,51.200
'1:45:05.448',0.000,-,0.000,133.560,49.600
'1:45:05.456',0.000,-,0.000,130.320,48.800
'1:45:05.464',0.000,-,0.000,126.360,47.200
'1:45:05.472',0.000,-,0.000,122.280,46.400
'1:45:05.480',0.000,-,0.000,117.480,44.800
'1:45:05.488',0.040,-,0.000,112.680,44.000
'1:45:05.496',0.040,-,0.000,107.880,43.200
'1:45:05.504',0.040,-,0.016,102.360,42.400
'1:45:05.512',0.056,-,0.016,97.560,41.600
'1:45:05.520',0.080,-,0.040,91.920,40.800
'1:45:05.528',0.120,-,0.040,87.120,40.000
'1:45:05.536',0.120,-,0.056,83.160,39.200
'1:45:05.544',0.120,-,0.040,79.080,39.200
'1:45:05.552',0.080,-,0.016,76.680,39.200
'1:45:05.560',0.040,-,0.000,74.280,39.200
'1:45:05.568',0.000,-,-0.040,72.720,39.200
'1:45:05.576',-0.040,-,-0.040,71.160,38.400
'1:45:05.584',-0.040,-,-0.040,70.320,38.400
'1:45:05.592',-0.040,-,-0.040,69.480,37.600
'1:45:05.600',-0.056,-,-0.080,69.480,36.800
'1:45:05.608',-0.040,-,-0.056,69.480,36.800
'1:45:05.616',-0.056,-,-0.056,69.480,36.000
'1:45:05.624',-0.056,-,-0.056,69.480,36.000
'1:45:05.632',-0.056,-,-0.056,70.320,35.200
'1:45:05.640',-0.080,-,-0.040,71.160,35.200
'1:45:05.648',-0.040,-,-0.040,71.160,34.400
'1:45:05.656',-0.040,-,-0.040,71.880,34.400
'1:45:05.664',-0.016,-,-0.040,72.720,34.400
'1:45:05.672',0.040,-,0.000,72.720,33.600
'1:45:05.680',0.160,-,0.080,72.720,33.600
'1:45:05.688',0.296,-,0.240,72.720,33.600
'1:45:05.696',0.416,-,0.336,72.720,33.600
'1:45:05.704',0.520,-,0.416,71.880,33.600
'1:45:05.712',0.520,-,0.480,71.880,33.600
'1:45:05.720',0.336,-,0.360,71.880,33.600
'1:45:05.728',0.080,-,0.040,71.880,34.400
'1:45:05.736',0.040,-,0.000,71.880,35.200
'1:45:05.744',-0.080,-,-0.096,71.880,36.000
'1:45:05.752',-0.136,-,-0.136,71.160,36.800
'1:45:05.760',-0.136,-,-0.136,71.160,37.600
'1:45:05.768',-0.136,-,-0.136,70.320,38.400
'1:45:05.776',-0.136,-,-0.136,69.480,39.200
'1:45:05.784',-0.136,-,-0.136,69.480,40.000
'1:45:05.792',-0.120,-,-0.120,68.760,40.000
'1:45:05.800',-0.120,-,-0.096,67.920,40.800
'1:45:05.808',-0.096,-,-0.096,67.080,41.600
'1:45:05.816',-0.120,-,-0.096,67.080,41.600
'1:45:05.824',-0.096,-,-0.096,67.080,42.400
'1:45:05.832',-0.096,-,-0.096,68.760,44.000
'1:45:05.840',-0.096,-,-0.080,72.720,45.600
'1:45:05.848',-0.096,-,-0.096,79.920,47.200
'1:45:05.856',-0.096,-,-0.080,88.680,48.800
'1:45:05.864',-0.096,-,-0.080,99.960,50.400
'1:45:05.872',-0.096,-,-0.080,110.280,52.000
'1:45:05.880',-0.120,-,-0.096,119.880,53.600
'1:45:05.888',-0.120,-,-0.080,127.920,54.400
'1:45:05.896',-0.136,-,-0.096,133.560,56.000
'1:45:05.904',-0.136,-,-0.096,138.360,56.000
'1:45:05.912',-0.136,-,-0.096,141.480,56.800
'1:45:05.920',-0.136,-,-0.096,143.160,56.800
'1:45:05.928',-0.136,-,-0.080,143.880,56.800
'1:45:05.936',-0.096,-,-0.040,143.880,56.000
'1:45:05.944',-0.056,-,-0.040,143.160,55.200
'1:45:05.952',-0.040,-,0.000,140.760,54.400
'1:45:05.960',0.000,-,0.000,138.360,53.600
'1:45:05.968',0.000,-,0.000,135.120,52.000
'1:45:05.976',0.000,-,0.000,131.160,51.200
'1:45:05.984',0.000,-,0.000,127.080,49.600
'1:45:05.992',0.000,-,0.000,123.120,48.800
'1:45:06.000',0.000,-,0.000,118.320,48.000
'1:45:06.008',0.040,-,0.000,114.360,47.200
'1:45:06.016',0.040,-,0.000,108.720,45.600
'1:45:06.024',0.040,-,0.016,103.920,44.800
'1:45:06.032',0.056,-,0.000,98.280,44.000
'1:45:06.040',0.080,-,0.040,93.480,43.200
'1:45:06.048',0.080,-,0.056,87.960,43.200
'1:45:06.056',0.120,-,0.080,83.880,43.200
'1:45:06.064',0.080,-,0.040,80.760,43.200
'1:45:06.072',0.040,-,0.016,77.520,43.200
'1:45:06.080',0.000,-,0.000,75.960,43.200
'1:45:06.088',-0.040,-,-0.040,74.280,43.200
'1:45:06.096',-0.056,-,-0.040,73.560,43.200
'1:45:06.104',-0.040,-,-0.040,72.720,43.200
'1:45:06.112',-0.056,-,-0.056,72.720,43.200
'1:45:06.120',-0.080,-,-0.040,72.720,42.400
'1:45:06.128',-0.056,-,-0.056,71.880,42.400
'1:45:06.136',-0.056,-,-0.056,72.720,42.400
'1:45:06.144',-0.056,-,-0.056,72.720,41.600
'1:45:06.152',-0.056,-,-0.080,72.720,41.600
'1:45:06.160',-0.040,-,-0.056,73.560,40.800
'1:45:06.168',-0.040,-,-0.056,73.560,40.800
'1:45:06.176',-0.040,-,-0.056,74.280,40.000
'1:45:06.184',0.000,-,-0.040,74.280,39.200
'1:45:06.192',0.080,-,0.040,75.120,39.200
'1:45:06.200',0.200,-,0.160,75.120,38.400
'1:45:06.208',0.360,-,0.320,75.120,38.400
'1:45:06.216',0.456,-,0.400,75.120,38.400
'1:45:06.224',0.520,-,0.480,75.120,37.600
'1:45:06.232',0.496,-,0.480,74.280,38.400
'1:45:06.240',0.256,-,0.256,74.280,38.400
'1:45:06.248',0.040,-,-0.016,74.280,38.400
'1:45:06.256',0.000,-,-0.056,73.560,38.400
'1:45:06.264',-0.096,-,-0.160,72.720,39.200
'1:45:06.272',-0.136,-,-0.176,72.720,40.000
'1:45:06.280',-0.136,-,-0.176,71.880,40.000
'1:45:06.288',-0.136,-,-0.160,71.160,40.800
'1:45:06.296',-0.136,-,-0.176,71.160,42.400
'1:45:06.304',-0.136,-,-0.136,70.320,43.200
'1:45:06.312',-0.136,-,-0.160,69.480,44.000
'1:45:06.320',-0.120,-,-0.136,68.760,44.800
'1:45:06.328',-0.120,-,-0.136,68.760,44.800
'1:45:06.336',-0.096,-,-0.136,68.760,45.600
'1:45:06.344',-0.120,-,-0.136,69.480,45.600
'1:45:06.352',-0.096,-,-0.136,72.720,46.400
'1:45:06.360',-0.096,-,-0.136,79.080,47.200
'1:45:06.368',-0.096,-,-0.120,87.960,48.800
'1:45:06.376',-0.096,-,-0.096,98.280,49.600
'1:45:06.384',-0.096,-,-0.120,109.560,51.200
'1:45:06.392',-0.120,-,-0.096,119.880,52.800
'1:45:06.400',-0.136,-,-0.120,128.760,53.600
'1:45:06.408',-0.136,-,-0.096,135.960,54.400
'1:45:06.416',-0.136,-,-0.120,141.480,55.200
'1:45:06.424',-0.160,-,-0.120,144.720,56.000
'1:45:06.432',-0.160,-,-0.096,147.120,56.000
'1:45:06.440',-0.136,-,-0.120,147.960,56.000
'1:45:06.448',-0.136,-,-0.096,147.960,56.000
'1:45:06.456',-0.096,-,-0.056,147.120,55.200
'1:45:06.464',-0.056,-,-0.040,145.560,55.200
'1:45:06.472',-0.040,-,-0.016,143.160,54.400
'1:45:06.480',0.000,-,0.000,139.920,53.600
'1:45:06.488',0.000,-,0.000,136.680,52.800
'1:45:06.496',0.000,-,0.000,132.720,51.200
'1:45:06.504',0.000,-,0.000,128.760,49.600
'1:45:06.512',0.000,-,0.000,124.680,48.800
'1:45:06.520',0.000,-,0.000,119.880,47.200
'1:45:06.528',0.040,-,0.000,115.080,46.400
'1:45:06.536',0.040,-,0.016,109.560,45.600
'1:45:06.544',0.040,-,0.016,104.760,44.800
'1:45:06.552',0.080,-,0.040,99.120,44.000
'1:45:06.560',0.080,-,0.040,93.480,43.200
'1:45:06.568',0.120,-,0.056,88.680,43.200
'1:45:06.576',0.120,-,0.080,84.720,43.200
'1:45:06.584',0.080,-,0.040,81.480,43.200
'1:45:06.592',0.040,-,0.000,79.080,44.000
'1:45:06.600',0.000,-,0.000,76.680,44.000
'1:45:06.608',-0.016,-,-0.040,75.960,44.000
'1:45:06.616',-0.040,-,-0.040,74.280,43.200
'1:45:06.624',-0.040,-,-0.040,73.560,43.200
'1:45:06.632',-0.040,-,-0.040,73.560,42.400
'1:45:06.640',-0.040,-,-0.056,72.720,42.400
'1:45:06.648',-0.056,-,-0.040,72.720,41.600
'1:45:06.656',-0.040,-,-0.040,73.560,41.600
'1:45:06.664',-0.056,-,-0.056,73.560,40.800
'1:45:06.672',-0.040,-,-0.040,73.560,40.800
'1:45:06.680',-0.040,-,-0.040,74.280,40.800
'1:45:06.688',-0.040,-,-0.040,74.280,40.000
'1:45:06.696',-0.040,-,-0.016,75.120,40.000
'1:45:06.704',0.040,-,0.016,75.120,39.200
'1:45:06.712',0.160,-,0.136,75.960,39.200
'1:45:06.720',0.296,-,0.296,75.960,38.400
'1:45:06.728',0.416,-,0.416,75.960,38.400
'1:45:06.736',0.520,-,0.496,75.960,38.400
'1:45:06.744',0.520,-,0.520,75.960,38.400
'1:45:06.752',0.440,-,0.480,75.960,38.400
'1:45:06.760',0.136,-,0.120,75.120,38.400
'1:45:06.768',0.016,-,-0.016,75.120,38.400
'1:45:06.776',-0.056,-,-0.096,74.280,38.400
'1:45:06.784',-0.136,-,-0.160,74.280,39.200
'1:45:06.792',-0.136,-,-0.176,73.560,40.000
'1:45:06.800',-0.160,-,-0.160,73.560,40.000
'1:45:06.808',-0.136,-,-0.160,72.720,40.800
'1:45:06.816',-0.136,-,-0.160,71.880,41.600
'1:45:06.824',-0.136,-,-0.136,71.880,43.200
'1:45:06.832',-0.136,-,-0.136,71.160,44.000
'1:45:06.840',-0.120,-,-0.120,70.320,45.600
'1:45:06.848',-0.120,-,-0.136,70.320,46.400
'1:45:06.856',-0.120,-,-0.120,70.320,46.400
'1:45:06.864',-0.096,-,-0.136,71.880,47.200
'1:45:06.872',-0.096,-,-0.096,75.120,47.200
'1:45:06.880',-0.096,-,-0.120,82.320,48.000
'1:45:06.888',-0.096,-,-0.096,91.080,48.800
'1:45:06.896',-0.120,-,-0.096,101.520,49.600
'1:45:06.904',-0.136,-,-0.096,111.960,50.400
'1:45:06.912',-0.120,-,-0.096,121.560,51.200
'1:45:06.920',-0.136,-,-0.096,129.480,52.000
'1:45:06.928',-0.136,-,-0.136,135.960,52.000
'1:45:06.936',-0.160,-,-0.136,140.760,52.800
'1:45:06.944',-0.136,-,-0.136,143.160,52.800
'1:45:06.952',-0.160,-,-0.136,144.720,53.600
'1:45:06.960',-0.136,-,-0.096,145.560,53.600
'1:45:06.968',-0.120,-,-0.080,145.560,52.800
'1:45:06.976',-0.080,-,-0.040,143.880,52.800
'1:45:06.984',-0.040,-,-0.040,141.480,52.000
'1:45:06.992',-0.016,-,-0.016,138.360,51.200
'1:45:07.000',0.000,-,0.000,135.120,49.600
'1:45:07.008',0.000,-,0.000,131.160,48.800
'1:45:07.016',0.000,-,0.000,127.080,47.200
'1:45:07.024',0.000,-,0.000,123.120,46.400
'1:45:07.032',0.000,-,0.000,118.320,44.800
'1:45:07.040',0.016,-,0.000,113.520,44.000
'1:45:07.048',0.040,-,0.016,108.720,43.200
'1:45:07.056',0.040,-,0.040,103.080,42.400
'1:45:07.064',0.056,-,0.016,97.560,41.600
'1:45:07.072',0.080,-,0.040,92.760,40.800
'1:45:07.080',0.080,-,0.040,87.960,40.800
'1:45:07.088',0.120,-,0.080,83.160,40.800
'1:45:07.096',0.120,-,0.056,79.920,40.800
'1:45:07.104',0.080,-,0.040,77.520,40.800
'1:45:07.112',0.040,-,0.016,75.960,40.800
'1:45:07.120',0.000,-,0.000,75.120,40.800
'1:45:07.128',-0.016,-,-0.016,74.280,40.800
'1:45:07.136',-0.040,-,-0.040,72.720,40.000
'1:45:07.144',-0.040,-,-0.040,72.720,40.000
'1:45:07.152',-0.040,-,-0.040,71.880,39.200
'1:45:07.160',-0.040,-,-0.040,71.160,39.200
'1:45:07.168',-0.040,-,-0.040,71.880,38.400
'1:45:07.176',-0.040,-,-0.040,71.880,37.600
'1:45:07.184',-0.040,-,-0.040,72.720,37.600
'1:45:07.192',-0.040,-,-0.040,72.720,36.800
'1:45:07.200',-0.040,-,-0.040,73.560,36.800
'1:45:07.208',-0.040,-,-0.040,73.560,36.000
'1:45:07.216',0.000,-,-0.016,73.560,36.000
'1:45:07.224',0.040,-,0.040,73.560,35.200
'1:45:07.232',0.176,-,0.136,73.560,34.400
'1:45:07.240',0.320,-,0.296,73.560,34.400
'1:45:07.248',0.440,-,0.400,73.560,33.600
'1:45:07.256',0.520,-,0.480,73.560,33.600
'1:45:07.264',0.520,-,0.496,73.560,33.600
'1:45:07.272',0.376,-,0.400,73.560,33.600
'1:45:07.280',0.120,-,0.080,73.560,33.600
'1:45:07.288',0.040,-,0.000,72.720,33.600
'1:45:07.296',-0.056,-,-0.096,72.720,33.600
'1:45:07.304',-0.096,-,-0.136,71.880,34.400
'1:45:07.312',-0.120,-,-0.160,71.160,35.200
'1:45:07.320',-0.136,-,-0.136,70.320,36.000
'1:45:07.328',-0.120,-,-0.136,69.480,36.800
'1:45:07.336',-0.096,-,-0.136,68.760,37.600
'1:45:07.344',-0.120,-,-0.120,67.920,38.400
'1:45:07.352',-0.096,-,-0.096,67.080,39.200
'1:45:07.360',-0.096,-,-0.096,67.080,40.000
'1:45:07.368',-0.096,-,-0.096,66.360,40.000
'1:45:07.376',-0.096,-,-0.096,66.360,40.000
'1:45:07.384',-0.096,-,-0.096,67.080,40.000
'1:45:07.392',-0.096,-,-0.096,69.480,40.800
'1:45:07.400',-0.096,-,-0.080,74.280,41.600
'1:45:07.408',-0.096,-,-0.096,82.320,42.400
'1:45:07.416',-0.096,-,-0.080,91.920,43.200
'1:45:07.424',-0.096,-,-0.080,102.360,44.000
'1:45:07.432',-0.096,-,-0.096,111.960,44.800
'1:45:07.440',-0.120,-,-0.096,120.720,45.600
'1:45:07.448',-0.136,-,-0.096,127.920,46.400
'1:45:07.456',-0.136,-,-0.096,132.720,46.400
'1:45:07.464',-0.136,-,-0.096,136.680,46.400
'1:45:07.472',-0.136,-,-0.096,138.360,46.400
'1:45:07.480',-0.120,-,-0.096,139.080,46.400
'1:45:07.488',-0.096,-,-0.056,139.080,46.400
'1:45:07.496',-0.056,-,-0.040,137.520,46.400
'1:45:07.504',-0.016,-,-0.016,135.960,45.600
'1:45:07.512',0.000,-,0.000,132.720,44.800
'1:45:07.520',0.000,-,0.000,129.480,44.000
'1:45:07.528',0.016,-,0.000,125.520,42.400
'1:45:07.536',0.040,-,0.000,121.560,41.600
'1:45:07.544',0.040,-,0.000,116.760,40.000
'1:45:07.552',0.040,-,0.000,111.960,39.200
'1:45:07.560',0.040,-,0.000,107.160,38.400
'1:45:07.568',0.056,-,0.000,101.520,37.600
'1:45:07.576',0.056,-,0.016,95.880,36.800
'1:45:07.584',0.080,-,0.040,91.080,36.000
'1:45:07.592',0.080,-,0.040,85.560,35.200
'1:45:07.600',0.080,-,0.040,81.480,35.200
'1:45:07.608',0.136,-,0.080,78.360,35.200
'1:45:07.616',0.136,-,0.080,75.960,35.200
'1:45:07.624',0.120,-,0.040,73.560,35.200
'1:45:07.632',0.080,-,0.040,71.880,35.200
'1:45:07.640',0.040,-,0.000,71.160,35.200
'1:45:07.648',0.000,-,-0.016,70.320,35.200
'1:45:07.656',-0.016,-,-0.016,69.480,35.200
'1:45:07.664',-0.040,-,-0.040,68.760,34.400
'1:45:07.672',-0.040,-,-0.040,68.760,33.600
