'Elapsed time','II','AVF','MCL1','ABP','PAP'
'2:03:59.272',-0.016,-,0.000,60.720,36.000
'2:03:59.280',-0.040,-,-0.016,60.720,36.000
'2:03:59.288',-0.040,-,-0.040,60.720,36.000
'2:03:59.296',-0.040,-,-0.016,60.720,35.200
'2:03:59.304',-0.056,-,-0.040,60.720,35.200
'2:03:59.312',-0.080,-,-0.016,60.720,34.400
'2:03:59.320',-0.040,-,0.000,60.720,34.400
'2:03:59.328',-0.056,-,-0.040,60.720,33.600
'2:03:59.336',-0.056,-,-0.040,59.880,32.800
'2:03:59.344',-0.056,-,-0.016,59.880,32.800
'2:03:59.352',-0.040,-,-0.040,59.880,32.800
'2:03:59.360',-0.016,-,0.000,59.880,32.800
'2:03:59.368',0.056,-,0.040,59.880,33.600
'2:03:59.376',0.200,-,0.160,59.880,34.400
'2:03:59.384',0.400,-,0.296,59.880,35.200
'2:03:59.392',0.480,-,0.376,59.880,36.000
'2:03:59.400',0.520,-,0.416,59.880,36.000
'2:03:59.408',0.440,-,0.496,59.880,36.000
'2:03:59.416',0.176,-,0.256,59.880,36.000
'2:03:59.424',0.056,-,0.080,59.880,36.800
'2:03:59.432',-0.016,-,0.000,59.880,37.600
'2:03:59.440',-0.136,-,-0.096,59.880,38.400
'2:03:59.448',-0.136,-,-0.136,59.880,39.200
'2:03:59.456',-0.160,-,-0.136,59.880,40.800
'2:03:59.464',-0.176,-,-0.136,59.880,42.400
'2:03:59.472',-0.176,-,-0.136,59.880,44.800
'2:03:59.480',-0.136,-,-0.096,59.880,45.600
'2:03:59.488',-0.136,-,-0.096,59.160,47.200
'2:03:59.496',-0.160,-,-0.120,59.160,48.800
'2:03:59.504',-0.160,-,-0.096,59.160,50.400
'2:03:59.512',-0.136,-,-0.136,59.880,52.000
'2:03:59.520',-0.136,-,-0.096,63.120,54.400
'2:03:59.528',-0.136,-,-0.096,67.920,56.000
'2:03:59.536',-0.136,-,-0.096,75.960,57.600
'2:03:59.544',-0.136,-,-0.080,85.560,59.200
'2:03:59.552',-0.136,-,-0.056,95.880,60.800
'2:03:59.560',-0.136,-,-0.080,105.480,62.400
'2:03:59.568',-0.136,-,-0.040,114.360,64.000
'2:03:59.576',-0.136,-,-0.056,123.120,65.600
'2:03:59.584',-0.096,-,-0.040,131.160,67.200
'2:03:59.592',-0.136,-,-0.040,137.520,68.000
'2:03:59.600',-0.136,-,-0.040,142.320,68.800
'2:03:59.608',-0.160,-,-0.040,146.280,68.800
'2:03:59.616',-0.136,-,-0.016,147.960,68.800
'2:03:59.624',-0.136,-,-0.040,148.680,68.800
'2:03:59.632',-0.136,-,-0.016,148.680,68.800
'2:03:59.640',-0.120,-,0.000,148.680,68.000
'2:03:59.648',-0.096,-,0.000,147.120,67.200
'2:03:59.656',-0.056,-,0.000,144.720,66.400
'2:03:59.664',-0.040,-,0.000,141.480,65.600
'2:03:59.672',-0.016,-,0.000,137.520,64.000
'2:03:59.680',0.000,-,0.000,133.560,61.600
'2:03:59.688',0.000,-,0.000,129.480,59.200
'2:03:59.696',0.000,-,0.000,124.680,56.800
'2:03:59.704',0.000,-,0.000,119.880,54.400
'2:03:59.712',-0.016,-,0.000,115.080,52.800
'2:03:59.720',0.000,-,0.000,110.280,51.200
'2:03:59.728',0.000,-,0.000,104.760,50.400
'2:03:59.736',0.040,-,0.000,99.960,49.600
'2:03:59.744',0.040,-,0.016,95.160,48.800
'2:03:59.752',0.040,-,0.000,90.360,48.800
'2:03:59.760',0.056,-,0.040,87.120,48.000
'2:03:59.768',0.080,-,0.040,83.880,47.200
'2:03:59.776',0.120,-,0.040,81.480,47.200
'2:03:59.784',0.120,-,0.080,79.920,46.400
'2:03:59.792',0.120,-,0.056,78.360,45.600
'2:03:59.800',0.056,-,0.040,76.680,44.800
'2:03:59.808',0.000,-,0.000,75.960,44.000
'2:03:59.816',-0.016,-,-0.016,75.120,43.200
'2:03:59.824',-0.040,-,-0.040,74.280,42.400
'2:03:59.832',-0.040,-,-0.040,74.280,41.600
'2:03:59.840',-0.040,-,-0.040,73.560,40.800
'2:03:59.848',-0.080,-,-0.040,73.560,40.000
'2:03:59.856',-0.080,-,-0.040,73.560,39.200
'2:03:59.864',-0.040,-,-0.016,73.560,38.400
'2:03:59.872',-0.056,-,-0.040,73.560,38.400
'2:03:59.880',-0.056,-,-0.040,73.560,37.600
'2:03:59.888',-0.056,-,-0.040,73.560,36.800
'2:03:59.896',-0.040,-,-0.040,73.560,36.800
'2:03:59.904',-0.016,-,-0.040,73.560,36.000
'2:03:59.912',0.016,-,0.000,73.560,36.000
'2:03:59.920',0.160,-,0.120,73.560,36.000
'2:03:59.928',0.320,-,0.216,73.560,35.200
'2:03:59.936',0.416,-,0.280,73.560,35.200
'2:03:59.944',0.480,-,0.336,73.560,35.200
'2:03:59.952',0.496,-,0.456,73.560,35.200
'2:03:59.960',0.336,-,0.480,73.560,35.200
'2:03:59.968',0.120,-,0.120,72.720,35.200
'2:03:59.976',0.040,-,0.056,72.720,35.200
'2:03:59.984',-0.056,-,-0.056,72.720,35.200
'2:03:59.992',-0.096,-,-0.136,71.880,35.200
'2:04:00.000',-0.136,-,-0.136,71.880,36.000
'2:04:00.008',-0.136,-,-0.136,71.160,36.800
'2:04:00.016',-0.136,-,-0.136,71.160,37.600
'2:04:00.024',-0.136,-,-0.136,71.160,39.200
'2:04:00.032',-0.136,-,-0.096,70.320,39.200
'2:04:00.040',-0.136,-,-0.096,70.320,40.000
'2:04:00.048',-0.120,-,-0.096,69.480,40.000
'2:04:00.056',-0.136,-,-0.120,69.480,40.000
'2:04:00.064',-0.096,-,-0.096,69.480,40.800
'2:04:00.072',-0.120,-,-0.096,70.320,42.400
'2:04:00.080',-0.120,-,-0.096,72.720,43.200
'2:04:00.088',-0.136,-,-0.096,77.520,44.000
'2:04:00.096',-0.120,-,-0.096,83.880,45.600
'2:04:00.104',-0.136,-,-0.080,91.080,47.200
'2:04:00.112',-0.120,-,-0.056,99.960,48.000
'2:04:00.120',-0.136,-,-0.080,108.720,49.600
'2:04:00.128',-0.120,-,-0.056,115.920,50.400
'2:04:00.136',-0.136,-,-0.056,123.120,52.000
'2:04:00.144',-0.160,-,-0.040,129.480,52.800
'2:04:00.152',-0.160,-,-0.040,134.280,53.600
'2:04:00.160',-0.160,-,-0.040,137.520,54.400
'2:04:00.168',-0.160,-,-0.016,139.920,54.400
'2:04:00.176',-0.136,-,-0.040,141.480,54.400
'2:04:00.184',-0.096,-,0.000,141.480,53.600
'2:04:00.192',-0.080,-,0.000,141.480,53.600
'2:04:00.200',-0.056,-,0.000,139.920,52.000
'2:04:00.208',-0.040,-,0.000,138.360,51.200
'2:04:00.216',-0.016,-,0.000,135.960,49.600
'2:04:00.224',-0.016,-,-0.016,133.560,48.800
'2:04:00.232',0.000,-,0.000,130.320,48.800
'2:04:00.240',-0.016,-,-0.016,127.080,48.000
'2:04:00.248',0.000,-,-0.016,123.120,47.200
'2:04:00.256',0.000,-,-0.016,119.160,46.400
'2:04:00.264',0.000,-,-0.016,114.360,45.600
'2:04:00.272',0.016,-,0.000,109.560,44.800
'2:04:00.280',0.000,-,0.000,104.760,44.800
'2:04:00.288',0.040,-,0.016,99.120,44.000
'2:04:00.296',0.056,-,0.016,94.320,44.000
'2:04:00.304',0.056,-,0.040,90.360,44.000
'2:04:00.312',0.096,-,0.040,86.280,43.200
'2:04:00.320',0.120,-,0.056,83.160,43.200
'2:04:00.328',0.096,-,0.040,80.760,42.400
'2:04:00.336',0.040,-,0.016,79.080,42.400
'2:04:00.344',0.000,-,0.000,77.520,41.600
'2:04:00.352',-0.040,-,-0.040,75.960,40.800
'2:04:00.360',-0.040,-,-0.040,75.120,40.800
'2:04:00.368',-0.040,-,-0.016,74.280,40.000
'2:04:00.376',-0.056,-,-0.040,73.560,40.000
'2:04:00.384',-0.080,-,-0.040,73.560,39.200
'2:04:00.392',-0.056,-,-0.040,73.560,39.200
'2:04:00.400',-0.080,-,-0.040,73.560,38.400
'2:04:00.408',-0.056,-,-0.040,73.560,38.400
'2:04:00.416',-0.056,-,-0.040,73.560,37.600
'2:04:00.424',-0.056,-,-0.056,73.560,37.600
'2:04:00.432',-0.040,-,-0.016,74.280,37.600
'2:04:00.440',-0.056,-,-0.040,74.280,36.800
'2:04:00.448',0.016,-,0.000,74.280,36.800
'2:04:00.456',0.136,-,0.080,74.280,36.800
'2:04:00.464',0.296,-,0.216,74.280,36.800
'2:04:00.472',0.376,-,0.256,74.280,36.800
'2:04:00.480',0.440,-,0.320,75.120,36.800
'2:04:00.488',0.480,-,0.456,75.120,36.800
'2:04:00.496',0.296,-,0.376,75.120,36.800
'2:04:00.504',0.120,-,0.120,74.280,36.800
'2:04:00.512',0.040,-,0.056,74.280,37.600
'2:04:00.520',-0.096,-,-0.056,74.280,37.600
'2:04:00.528',-0.136,-,-0.120,73.560,38.400
'2:04:00.536',-0.120,-,-0.136,73.560,39.200
'2:04:00.544',-0.136,-,-0.136,72.720,40.000
'2:04:00.552',-0.136,-,-0.136,72.720,41.600
'2:04:00.560',-0.136,-,-0.136,71.880,42.400
'2:04:00.568',-0.136,-,-0.120,71.880,42.400
'2:04:00.576',-0.136,-,-0.096,71.160,42.400
'2:04:00.584',-0.136,-,-0.096,71.160,42.400
'2:04:00.592',-0.136,-,-0.136,71.160,43.200
'2:04:00.600',-0.120,-,-0.096,71.160,43.200
'2:04:00.608',-0.136,-,-0.096,72.720,44.800
'2:04:00.616',-0.136,-,-0.096,75.960,45.600
'2:04:00.624',-0.136,-,-0.096,82.320,46.400
'2:04:00.632',-0.136,-,-0.096,90.360,48.000
'2:04:00.640',-0.136,-,-0.080,99.120,49.600
'2:04:00.648',-0.120,-,-0.080,108.720,51.200
'2:04:00.656',-0.136,-,-0.056,116.760,52.000
'2:04:00.664',-0.136,-,-0.080,124.680,52.800
'2:04:00.672',-0.160,-,-0.056,131.880,53.600
'2:04:00.680',-0.176,-,-0.056,136.680,54.400
'2:04:00.688',-0.160,-,-0.040,140.760,55.200
'2:04:00.696',-0.160,-,-0.040,143.160,55.200
'2:04:00.704',-0.136,-,-0.040,143.880,55.200
'2:04:00.712',-0.136,-,-0.040,143.880,54.400
'2:04:00.720',-0.096,-,-0.016,143.880,53.600
'2:04:00.728',-0.080,-,0.000,142.320,52.800
'2:04:00.736',-0.040,-,0.000,140.760,51.200
'2:04:00.744',-0.040,-,0.000,138.360,49.600
'2:04:00.752',-0.016,-,0.000,135.120,48.000
'2:04:00.760',-0.016,-,-0.016,131.880,46.400
'2:04:00.768',0.000,-,0.000,127.920,45.600
'2:04:00.776',-0.016,-,-0.016,123.960,44.800
'2:04:00.784',0.000,-,-0.016,119.880,43.200
'2:04:00.792',0.000,-,-0.016,115.080,42.400
'2:04:00.800',0.000,-,0.000,110.280,41.600
'2:04:00.808',0.000,-,0.000,104.760,40.800
'2:04:00.816',0.016,-,0.000,99.960,40.800
'2:04:00.824',0.040,-,0.000,94.320,40.000
'2:04:00.832',0.056,-,0.040,89.520,39.200
'2:04:00.840',0.080,-,0.016,85.560,39.200
'2:04:00.848',0.120,-,0.080,82.320,38.400
'2:04:00.856',0.136,-,0.056,79.080,37.600
'2:04:00.864',0.080,-,0.080,77.520,37.600
'2:04:00.872',0.040,-,0.000,75.960,36.800
'2:04:00.880',0.000,-,0.000,74.280,36.000
'2:04:00.888',-0.040,-,-0.040,72.720,35.200
'2:04:00.896',-0.040,-,-0.040,71.880,34.400
'2:04:00.904',-0.040,-,-0.040,71.160,33.600
'2:04:00.912',-0.040,-,-0.040,71.160,32.800
'2:04:00.920',-0.056,-,-0.056,70.320,32.000
'2:04:00.928',-0.040,-,-0.040,70.320,31.200
'2:04:00.936',-0.056,-,-0.040,70.320,30.400
'2:04:00.944',-0.040,-,-0.040,70.320,29.600
'2:04:00.952',-0.056,-,-0.040,70.320,29.600
'2:04:00.960',-0.040,-,-0.040,70.320,28.800
'2:04:00.968',-0.056,-,-0.040,70.320,28.000
'2:04:00.976',-0.016,-,-0.016,70.320,28.000
'2:04:00.984',0.040,-,0.000,71.160,27.200
'2:04:00.992',0.160,-,0.120,71.160,27.200
'2:04:01.000',0.336,-,0.256,71.160,27.200
'2:04:01.008',0.456,-,0.296,70.320,27.200
'2:04:01.016',0.520,-,0.360,70.320,26.400
'2:04:01.024',0.520,-,0.496,70.320,26.400
'2:04:01.032',0.336,-,0.400,70.320,26.400
'2:04:01.040',0.120,-,0.160,69.480,26.400
'2:04:01.048',0.040,-,0.040,69.480,26.400
'2:04:01.056',-0.080,-,-0.056,68.760,27.200
'2:04:01.064',-0.136,-,-0.136,68.760,27.200
'2:04:01.072',-0.136,-,-0.120,67.920,28.000
'2:04:01.080',-0.136,-,-0.096,67.920,28.800
'2:04:01.088',-0.120,-,-0.136,67.080,29.600
'2:04:01.096',-0.136,-,-0.120,66.360,30.400
'2:04:01.104',-0.136,-,-0.096,66.360,30.400
'2:04:01.112',-0.120,-,-0.136,65.520,30.400
'2:04:01.120',-0.096,-,-0.096,65.520,31.200
'2:04:01.128',-0.136,-,-0.096,64.680,32.000
'2:04:01.136',-0.096,-,-0.096,64.680,32.800
'2:04:01.144',-0.120,-,-0.096,65.520,33.600
'2:04:01.152',-0.120,-,-0.080,66.360,35.200
'2:04:01.160',-0.096,-,-0.096,69.480,36.800
'2:04:01.168',-0.096,-,-0.056,75.120,37.600
'2:04:01.176',-0.096,-,-0.040,81.480,39.200
'2:04:01.184',-0.120,-,-0.056,89.520,40.800
'2:04:01.192',-0.096,-,-0.040,97.560,41.600
'2:04:01.200',-0.136,-,-0.040,105.480,42.400
'2:04:01.208',-0.136,-,-0.040,111.960,43.200
'2:04:01.216',-0.136,-,-0.040,117.480,44.000
'2:04:01.224',-0.136,-,-0.040,122.280,44.800
'2:04:01.232',-0.136,-,-0.040,125.520,44.800
'2:04:01.240',-0.136,-,-0.016,127.920,44.000
'2:04:01.248',-0.120,-,-0.016,128.760,44.000
'2:04:01.256',-0.096,-,0.000,128.760,43.200
'2:04:01.264',-0.056,-,0.000,127.920,42.400
'2:04:01.272',-0.040,-,0.000,127.080,40.800
'2:04:01.280',-0.016,-,0.000,125.520,40.000
'2:04:01.288',0.000,-,0.000,123.120,38.400
'2:04:01.296',-0.016,-,-0.016,120.720,36.800
'2:04:01.304',0.000,-,0.000,117.480,35.200
'2:04:01.312',0.000,-,-0.016,113.520,34.400
'2:04:01.320',0.000,-,-0.040,109.560,33.600
'2:04:01.328',0.000,-,-0.040,105.480,32.800
'2:04:01.336',0.000,-,0.000,100.680,32.800
'2:04:01.344',0.016,-,0.000,95.880,32.000
'2:04:01.352',0.040,-,0.000,91.080,32.000
'2:04:01.360',0.040,-,0.000,86.280,32.000
'2:04:01.368',0.056,-,0.016,81.480,32.000
'2:04:01.376',0.080,-,0.040,77.520,31.200
'2:04:01.384',0.120,-,0.080,74.280,31.200
'2:04:01.392',0.160,-,0.056,71.880,31.200
'2:04:01.400',0.120,-,0.040,70.320,30.400
'2:04:01.408',0.040,-,0.000,69.480,29.600
'2:04:01.416',0.000,-,-0.016,67.920,29.600
'2:04:01.424',-0.040,-,-0.040,67.080,28.800
'2:04:01.432',-0.040,-,-0.040,66.360,28.800
'2:04:01.440',-0.040,-,-0.040,65.520,28.000
'2:04:01.448',-0.040,-,-0.040,65.520,28.000
'2:04:01.456',-0.056,-,-0.056,64.680,27.200
'2:04:01.464',-0.040,-,-0.040,64.680,26.400
'2:04:01.472',-0.040,-,-0.040,64.680,26.400
'2:04:01.480',-0.056,-,-0.056,65.520,25.600
'2:04:01.488',-0.040,-,-0.040,65.520,25.600
'2:04:01.496',-0.040,-,-0.040,65.520,25.600
'2:04:01.504',-0.040,-,-0.040,65.520,24.800
'2:04:01.512',-0.016,-,-0.040,66.360,24.800
'2:04:01.520',0.040,-,0.000,66.360,24.800
'2:04:01.528',0.160,-,0.096,66.360,24.800
'2:04:01.536',0.376,-,0.280,66.360,24.800
'2:04:01.544',0.520,-,0.376,66.360,25.600
'2:04:01.552',0.600,-,0.480,66.360,25.600
'2:04:01.560',0.560,-,0.600,66.360,25.600
'2:04:01.568',0.336,-,0.440,66.360,26.400
'2:04:01.576',0.120,-,0.120,66.360,26.400
'2:04:01.584',0.000,-,0.000,66.360,26.400
'2:04:01.592',-0.080,-,-0.096,66.360,27.200
'2:04:01.600',-0.136,-,-0.136,65.520,28.000
'2:04:01.608',-0.136,-,-0.136,65.520,28.800
'2:04:01.616',-0.136,-,-0.136,64.680,30.400
'2:04:01.624',-0.136,-,-0.160,64.680,31.200
'2:04:01.632',-0.136,-,-0.136,63.960,32.000
'2:04:01.640',-0.136,-,-0.160,63.960,33.600
'2:04:01.648',-0.136,-,-0.136,63.120,35.200
'2:04:01.656',-0.136,-,-0.136,63.120,36.800
'2:04:01.664',-0.136,-,-0.136,63.120,38.400
'2:04:01.672',-0.136,-,-0.136,62.280,40.000
'2:04:01.680',-0.136,-,-0.120,63.120,41.600
'2:04:01.688',-0.136,-,-0.136,63.960,42.400
'2:04:01.696',-0.136,-,-0.096,67.080,44.000
'2:04:01.704',-0.096,-,-0.096,71.880,46.400
'2:04:01.712',-0.120,-,-0.096,79.080,48.000
'2:04:01.720',-0.136,-,-0.096,87.120,49.600
'2:04:01.728',-0.096,-,-0.096,95.160,50.400
'2:04:01.736',-0.136,-,-0.096,102.360,52.000
'2:04:01.744',-0.136,-,-0.080,109.560,52.800
'2:04:01.752',-0.160,-,-0.096,115.080,53.600
'2:04:01.760',-0.176,-,-0.080,119.880,54.400
'2:04:01.768',-0.160,-,-0.096,123.120,54.400
'2:04:01.776',-0.160,-,-0.056,125.520,54.400
'2:04:01.784',-0.136,-,-0.040,126.360,54.400
'2:04:01.792',-0.096,-,-0.040,126.360,54.400
'2:04:01.800',-0.096,-,-0.040,126.360,53.600
'2:04:01.808',-0.040,-,0.000,124.680,52.800
'2:04:01.816',-0.040,-,0.000,123.120,52.000
'2:04:01.824',-0.016,-,0.000,120.720,50.400
'2:04:01.832',-0.016,-,0.000,117.480,48.800
'2:04:01.840',0.000,-,0.000,114.360,47.200
'2:04:01.848',0.000,-,0.000,111.120,44.800
'2:04:01.856',-0.016,-,-0.016,107.160,42.400
'2:04:01.864',-0.016,-,0.000,103.080,40.000
'2:04:01.872',0.000,-,0.000,99.120,38.400
'2:04:01.880',0.016,-,0.000,94.320,37.600
'2:04:01.888',0.016,-,0.000,89.520,36.800
'2:04:01.896',0.040,-,0.016,84.720,36.800
'2:04:01.904',0.056,-,0.040,80.760,36.800
'2:04:01.912',0.080,-,0.040,76.680,36.800
'2:04:01.920',0.120,-,0.080,74.280,36.800
'2:04:01.928',0.136,-,0.080,71.880,36.800
'2:04:01.936',0.120,-,0.056,70.320,36.800
'2:04:01.944',0.040,-,0.016,69.480,36.800
'2:04:01.952',0.000,-,0.040,67.920,36.000
'2:04:01.960',-0.016,-,-0.016,67.080,36.000
'2:04:01.968',-0.040,-,-0.040,66.360,35.200
'2:04:01.976',-0.040,-,-0.040,65.520,35.200
'2:04:01.984',-0.056,-,-0.040,65.520,34.400
'2:04:01.992',-0.040,-,-0.040,64.680,33.600
'2:04:02.000',-0.056,-,-0.040,64.680,33.600
'2:04:02.008',-0.056,-,-0.040,64.680,32.800
'2:04:02.016',-0.040,-,-0.040,65.520,32.800
'2:04:02.024',-0.056,-,-0.040,65.520,32.000
'2:04:02.032',-0.056,-,-0.040,66.360,32.000
'2:04:02.040',-0.056,-,-0.040,66.360,32.000
'2:04:02.048',-0.040,-,-0.040,67.080,32.800
'2:04:02.056',0.000,-,0.000,67.080,32.800
'2:04:02.064',0.120,-,0.096,67.080,32.800
'2:04:02.072',0.296,-,0.256,67.080,32.800
'2:04:02.080',0.480,-,0.400,67.080,33.600
'2:04:02.088',0.600,-,0.496,67.920,33.600
'2:04:02.096',0.576,-,0.616,67.920,34.400
'2:04:02.104',0.400,-,0.520,67.920,34.400
'2:04:02.112',0.120,-,0.136,67.920,35.200
'2:04:02.120',0.040,-,0.016,67.920,35.200
'2:04:02.128',-0.096,-,-0.096,67.080,35.200
'2:04:02.136',-0.136,-,-0.160,67.080,36.000
'2:04:02.144',-0.136,-,-0.160,67.080,37.600
'2:04:02.152',-0.136,-,-0.176,67.080,38.400
'2:04:02.160',-0.160,-,-0.160,66.360,40.000
'2:04:02.168',-0.160,-,-0.136,66.360,40.800
'2:04:02.176',-0.136,-,-0.160,66.360,42.400
'2:04:02.184',-0.160,-,-0.136,65.520,43.200
'2:04:02.192',-0.136,-,-0.136,65.520,44.000
'2:04:02.200',-0.136,-,-0.136,64.680,44.800
'2:04:02.208',-0.136,-,-0.136,64.680,46.400
'2:04:02.216',-0.136,-,-0.136,65.520,48.000
'2:04:02.224',-0.136,-,-0.136,67.920,49.600
'2:04:02.232',-0.136,-,-0.120,71.880,52.000
'2:04:02.240',-0.136,-,-0.120,78.360,53.600
'2:04:02.248',-0.120,-,-0.096,86.280,56.000
'2:04:02.256',-0.136,-,-0.096,94.320,57.600
'2:04:02.264',-0.136,-,-0.096,102.360,59.200
'2:04:02.272',-0.136,-,-0.096,109.560,60.800
'2:04:02.280',-0.160,-,-0.080,115.920,61.600
'2:04:02.288',-0.136,-,-0.096,120.720,62.400
'2:04:02.296',-0.176,-,-0.080,124.680,63.200
'2:04:02.304',-0.176,-,-0.080,127.920,64.000
'2:04:02.312',-0.160,-,-0.080,129.480,64.000
'2:04:02.320',-0.176,-,-0.056,130.320,64.000
'2:04:02.328',-0.136,-,-0.040,130.320,64.000
'2:04:02.336',-0.096,-,-0.016,130.320,63.200
'2:04:02.344',-0.056,-,0.000,128.760,62.400
'2:04:02.352',-0.040,-,0.000,127.080,61.600
'2:04:02.360',-0.016,-,0.000,125.520,60.000
'2:04:02.368',0.000,-,0.000,122.280,58.400
'2:04:02.376',0.000,-,0.000,119.880,56.800
'2:04:02.384',-0.016,-,0.000,116.760,55.200
'2:04:02.392',-0.016,-,0.000,112.680,52.800
'2:04:02.400',0.000,-,0.000,108.720,51.200
'2:04:02.408',0.000,-,0.000,104.760,50.400
'2:04:02.416',0.016,-,0.016,99.960,49.600
'2:04:02.424',0.040,-,0.016,95.160,48.800
'2:04:02.432',0.080,-,0.040,90.360,48.000
'2:04:02.440',0.056,-,0.040,86.280,47.200
'2:04:02.448',0.080,-,0.040,82.320,46.400
'2:04:02.456',0.096,-,0.080,78.360,45.600
'2:04:02.464',0.120,-,0.080,75.960,44.800
'2:04:02.472',0.120,-,0.080,74.280,44.000
'2:04:02.480',0.040,-,0.040,72.720,44.000
'2:04:02.488',0.000,-,0.000,71.160,43.200
'2:04:02.496',-0.016,-,0.000,70.320,43.200
'2:04:02.504',-0.040,-,-0.016,69.480,42.400
'2:04:02.512',-0.040,-,-0.016,68.760,42.400
'2:04:02.520',-0.040,-,-0.016,68.760,41.600
'2:04:02.528',-0.056,-,-0.040,67.920,41.600
'2:04:02.536',-0.040,-,-0.016,67.920,40.800
'2:04:02.544',-0.056,-,-0.040,67.920,40.800
'2:04:02.552',-0.080,-,-0.016,67.920,40.000
'2:04:02.560',-0.040,-,-0.016,67.920,39.200
'2:04:02.568',-0.056,-,-0.040,68.760,39.200
'2:04:02.576',-0.056,-,-0.016,68.760,38.400
'2:04:02.584',-0.040,-,-0.016,68.760,38.400
'2:04:02.592',0.016,-,0.000,69.480,38.400
'2:04:02.600',0.136,-,0.120,69.480,38.400
'2:04:02.608',0.280,-,0.240,69.480,38.400
'2:04:02.616',0.400,-,0.320,69.480,37.600
'2:04:02.624',0.480,-,0.376,69.480,38.400
'2:04:02.632',0.480,-,0.496,69.480,38.400
'2:04:02.640',0.496,-,0.520,69.480,38.400
'2:04:02.648',0.160,-,0.176,69.480,38.400
'2:04:02.656',0.080,-,0.080,69.480,39.200
'2:04:02.664',-0.040,-,-0.040,68.760,39.200
'2:04:02.672',-0.136,-,-0.136,68.760,39.200
