'Elapsed time','II','AVF','MCL1','ABP','PAP'
'120:56:14.040',0.032,0.035,-,-,-
'120:56:14.048',0.032,0.044,-,-,-
'120:56:14.056',0.024,0.026,-,-,-
'120:56:14.064',0.016,0.035,-,-,-
'120:56:14.072',0.008,0.018,-,-,-
'120:56:14.080',0.008,0.018,-,-,-
'120:56:14.088',0.000,0.000,-,-,-
'120:56:14.096',-0.008,0.009,-,-,-
'120:56:14.104',-0.008,-0.009,-,-,-
'120:56:14.112',-0.016,0.000,-,-,-
'120:56:14.120',-0.024,-0.009,-,-,-
'120:56:14.128',-0.040,0.000,-,-,-
'120:56:14.136',-0.072,-0.044,-,-,-
'120:56:14.144',-0.112,-0.070,-,-,-
'120:56:14.152',-0.136,-0.105,-,-,-
'120:56:14.160',-0.160,-0.140,-,-,-
'120:56:14.168',-0.152,-0.149,-,-,-
'120:56:14.176',-0.128,-0.132,-,-,-
'120:56:14.184',-0.080,-0.096,-,-,-
'120:56:14.192',-0.016,-0.035,-,-,-
'120:56:14.200',0.024,0.018,-,-,-
'120:56:14.208',0.040,0.053,-,-,-
'120:56:14.216',0.040,0.053,-,-,-
'120:56:14.224',0.040,0.035,-,-,-
'120:56:14.232',0.040,0.053,-,-,-
'120:56:14.240',0.040,0.044,-,-,-
'120:56:14.248',0.040,0.053,-,-,-
'120:56:14.256',0.040,0.035,-,-,-
'120:56:14.264',0.032,0.044,-,-,-
'120:56:14.272',0.032,0.018,-,-,-
'120:56:14.280',0.024,0.035,-,-,-
'120:56:14.288',0.000,0.018,-,-,-
'120:56:14.296',-0.064,-0.009,-,-,-
'120:56:14.304',-0.080,-0.123,-,-,-
'120:56:14.312',0.128,-0.140,-,-,-
'120:56:14.320',0.576,0.149,-,-,-
'120:56:14.328',0.888,0.746,-,-,-
'120:56:14.336',0.704,0.921,-,-,-
'120:56:14.344',0.264,0.456,-,-,-
'120:56:14.352',-0.056,0.000,-,-,-
'120:56:14.360',-0.160,-0.167,-,-,-
'120:56:14.368',-0.160,-0.184,-,-,-
'120:56:14.376',-0.152,-0.149,-,-,-
'120:56:14.384',-0.144,-0.158,-,-,-
'120:56:14.392',-0.128,-0.167,-,-,-
'120:56:14.400',-0.080,-0.123,-,-,-
'120:56:14.408',-0.024,-0.053,-,-,-
'120:56:14.416',0.024,0.000,-,-,-
'120:56:14.424',0.040,0.018,-,-,-
'120:56:14.432',0.040,0.035,-,-,-
'120:56:14.440',0.040,0.018,-,-,-
'120:56:14.448',0.040,0.026,-,-,-
'120:56:14.456',0.040,0.018,-,-,-
'120:56:14.464',0.040,0.026,-,-,-
'120:56:14.472',0.040,0.009,-,-,-
'120:56:14.480',0.040,0.018,-,-,-
'120:56:14.488',0.032,0.009,-,-,-
'120:56:14.496',0.032,0.000,-,-,-
'120:56:14.504',0.024,0.000,-,-,-
'120:56:14.512',0.024,0.000,-,-,-
'120:56:14.520',0.016,-0.018,-,-,-
'120:56:14.528',0.008,-0.018,-,-,-
'120:56:14.536',0.008,-0.018,-,-,-
'120:56:14.544',0.008,-0.026,-,-,-
'120:56:14.552',0.000,-0.018,-,-,-
'120:56:14.560',-0.016,-0.035,-,-,-
'120:56:14.568',-0.048,-0.070,-,-,-
'120:56:14.576',-0.080,-0.096,-,-,-
'120:56:14.584',-0.104,-0.140,-,-,-
'120:56:14.592',-0.112,-0.140,-,-,-
'120:56:14.600',-0.120,-0.149,-,-,-
'120:56:14.608',-0.096,-0.158,-,-,-
'120:56:14.616',-0.048,-0.096,-,-,-
'120:56:14.624',0.008,-0.026,-,-,-
'120:56:14.632',0.048,0.035,-,-,-
'120:56:14.640',0.064,0.061,-,-,-
'120:56:14.648',0.064,0.070,-,-,-
'120:56:14.656',0.064,0.053,-,-,-
'120:56:14.664',0.064,0.061,-,-,-
'120:56:14.672',0.064,0.053,-,-,-
'120:56:14.680',0.064,0.061,-,-,-
'120:56:14.688',0.056,0.053,-,-,-
'120:56:14.696',0.056,0.053,-,-,-
'120:56:14.704',0.048,0.044,-,-,-
'120:56:14.712',0.040,0.053,-,-,-
'120:56:14.720',0.024,0.026,-,-,-
'120:56:14.728',0.016,0.018,-,-,-
'120:56:14.736',0.016,0.009,-,-,-
'120:56:14.744',0.008,0.018,-,-,-
'120:56:14.752',0.000,0.000,-,-,-
'120:56:14.760',0.000,0.000,-,-,-
'120:56:14.768',-0.016,0.000,-,-,-
'120:56:14.776',-0.072,-0.009,-,-,-
'120:56:14.784',-0.168,-0.105,-,-,-
'120:56:14.792',-0.184,-0.228,-,-,-
'120:56:14.800',0.184,-0.254,-,-,-
'120:56:14.808',0.616,0.281,-,-,-
'120:56:14.816',0.712,0.763,-,-,-
'120:56:14.824',0.344,0.500,-,-,-
'120:56:14.832',0.040,0.140,-,-,-
'120:56:14.840',-0.056,-0.053,-,-,-
'120:56:14.848',-0.032,-0.079,-,-,-
'120:56:14.856',0.008,-0.009,-,-,-
'120:56:14.864',0.008,0.018,-,-,-
'120:56:14.872',0.008,0.000,-,-,-
'120:56:14.880',0.008,0.018,-,-,-
'120:56:14.888',0.008,0.000,-,-,-
'120:56:14.896',0.008,0.009,-,-,-
'120:56:14.904',0.008,-0.009,-,-,-
'120:56:14.912',0.008,0.000,-,-,-
'120:56:14.920',0.000,-0.018,-,-,-
'120:56:14.928',0.000,0.000,-,-,-
'120:56:14.936',-0.008,-0.018,-,-,-
'120:56:14.944',-0.016,-0.018,-,-,-
'120:56:14.952',-0.024,-0.026,-,-,-
'120:56:14.960',-0.024,-0.035,-,-,-
'120:56:14.968',-0.024,-0.026,-,-,-
'120:56:14.976',-0.032,-0.044,-,-,-
'120:56:14.984',-0.040,-0.035,-,-,-
'120:56:14.992',-0.056,-0.061,-,-,-
'120:56:15.000',-0.088,-0.079,-,-,-
'120:56:15.008',-0.128,-0.123,-,-,-
'120:56:15.016',-0.152,-0.158,-,-,-
'120:56:15.024',-0.168,-0.175,-,-,-
'120:56:15.032',-0.176,-0.184,-,-,-
'120:56:15.040',-0.160,-0.193,-,-,-
'120:56:15.048',-0.112,-0.167,-,-,-
'120:56:15.056',-0.048,-0.096,-,-,-
'120:56:15.064',0.000,-0.018,-,-,-
'120:56:15.072',0.024,0.018,-,-,-
'120:56:15.080',0.024,0.026,-,-,-
'120:56:15.088',0.024,0.018,-,-,-
'120:56:15.096',0.032,0.035,-,-,-
'120:56:15.104',0.032,0.018,-,-,-
'120:56:15.112',0.032,0.035,-,-,-
'120:56:15.120',0.024,0.018,-,-,-
'120:56:15.128',0.016,0.035,-,-,-
'120:56:15.136',0.008,0.018,-,-,-
'120:56:15.144',0.000,0.018,-,-,-
'120:56:15.152',0.000,0.000,-,-,-
'120:56:15.160',-0.008,0.009,-,-,-
'120:56:15.168',-0.016,0.000,-,-,-
'120:56:15.176',-0.024,-0.009,-,-,-
'120:56:15.184',-0.032,0.000,-,-,-
'120:56:15.192',-0.032,-0.018,-,-,-
'120:56:15.200',-0.048,-0.009,-,-,-
'120:56:15.208',-0.072,-0.035,-,-,-
'120:56:15.216',-0.104,-0.070,-,-,-
'120:56:15.224',-0.136,-0.096,-,-,-
'120:56:15.232',-0.160,-0.132,-,-,-
'120:56:15.240',-0.176,-0.149,-,-,-
'120:56:15.248',-0.176,-0.158,-,-,-
'120:56:15.256',-0.152,-0.167,-,-,-
'120:56:15.264',-0.096,-0.105,-,-,-
'120:56:15.272',-0.040,-0.053,-,-,-
'120:56:15.280',0.000,0.009,-,-,-
'120:56:15.288',0.008,0.018,-,-,-
'120:56:15.296',0.008,0.035,-,-,-
'120:56:15.304',0.016,0.009,-,-,-
'120:56:15.312',0.024,0.035,-,-,-
'120:56:15.320',0.024,0.018,-,-,-
'120:56:15.328',0.016,0.035,-,-,-
'120:56:15.336',0.008,0.009,-,-,-
'120:56:15.344',0.008,0.018,-,-,-
'120:56:15.352',0.008,0.018,-,-,-
'120:56:15.360',0.000,0.009,-,-,-
'120:56:15.368',-0.008,0.000,-,-,-
'120:56:15.376',-0.016,0.000,-,-,-
'120:56:15.384',-0.024,-0.009,-,-,-
'120:56:15.392',-0.032,-0.018,-,-,-
'120:56:15.400',-0.032,-0.009,-,-,-
'120:56:15.408',-0.040,-0.026,-,-,-
'120:56:15.416',-0.048,-0.018,-,-,-
'120:56:15.424',-0.072,-0.035,-,-,-
'120:56:15.432',-0.104,-0.070,-,-,-
'120:56:15.440',-0.136,-0.096,-,-,-
'120:56:15.448',-0.160,-0.123,-,-,-
'120:56:15.456',-0.176,-0.158,-,-,-
'120:56:15.464',-0.168,-0.149,-,-,-
'120:56:15.472',-0.136,-0.158,-,-,-
'120:56:15.480',-0.080,-0.096,-,-,-
'120:56:15.488',-0.024,-0.035,-,-,-
'120:56:15.496',0.016,0.035,-,-,-
'120:56:15.504',0.032,0.044,-,-,-
'120:56:15.512',0.024,0.053,-,-,-
'120:56:15.520',0.024,0.018,-,-,-
'120:56:15.528',0.032,0.044,-,-,-
'120:56:15.536',0.032,0.026,-,-,-
'120:56:15.544',0.032,0.035,-,-,-
'120:56:15.552',0.024,0.044,-,-,-
