'Elapsed time','II','AVF','MCL1','ABP','PAP'
'121:02:51.040',-0.040,0.000,-,-,-
'121:02:51.048',-0.064,-0.035,-,-,-
'121:02:51.056',-0.104,-0.061,-,-,-
'121:02:51.064',-0.136,-0.105,-,-,-
'121:02:51.072',-0.160,-0.123,-,-,-
'121:02:51.080',-0.168,-0.149,-,-,-
'121:02:51.088',-0.160,-0.140,-,-,-
'121:02:51.096',-0.128,-0.140,-,-,-
'121:02:51.104',-0.072,-0.070,-,-,-
'121:02:51.112',-0.016,-0.026,-,-,-
'121:02:51.120',0.016,0.018,-,-,-
'121:02:51.128',0.024,0.044,-,-,-
'121:02:51.136',0.024,0.026,-,-,-
'121:02:51.144',0.032,0.035,-,-,-
'121:02:51.152',0.032,0.026,-,-,-
'121:02:51.160',0.032,0.044,-,-,-
'121:02:51.168',0.032,0.026,-,-,-
'121:02:51.176',0.024,0.035,-,-,-
'121:02:51.184',0.024,0.018,-,-,-
'121:02:51.192',0.016,0.035,-,-,-
'121:02:51.200',0.008,0.018,-,-,-
'121:02:51.208',0.000,0.009,-,-,-
'121:02:51.216',0.000,0.000,-,-,-
'121:02:51.224',-0.008,0.009,-,-,-
'121:02:51.232',-0.016,-0.009,-,-,-
'121:02:51.240',-0.016,0.000,-,-,-
'121:02:51.248',-0.024,-0.018,-,-,-
'121:02:51.256',-0.048,0.000,-,-,-
'121:02:51.264',-0.080,-0.053,-,-,-
'121:02:51.272',-0.112,-0.070,-,-,-
'121:02:51.280',-0.136,-0.123,-,-,-
'121:02:51.288',-0.152,-0.132,-,-,-
'121:02:51.296',-0.160,-0.149,-,-,-
'121:02:51.304',-0.136,-0.140,-,-,-
'121:02:51.312',-0.088,-0.114,-,-,-
'121:02:51.320',-0.032,-0.044,-,-,-
'121:02:51.328',0.016,0.009,-,-,-
'121:02:51.336',0.032,0.044,-,-,-
'121:02:51.344',0.032,0.035,-,-,-
'121:02:51.352',0.032,0.026,-,-,-
'121:02:51.360',0.040,0.035,-,-,-
'121:02:51.368',0.032,0.035,-,-,-
'121:02:51.376',0.032,0.026,-,-,-
'121:02:51.384',0.024,0.018,-,-,-
'121:02:51.392',0.024,0.035,-,-,-
'121:02:51.400',0.016,0.018,-,-,-
'121:02:51.408',0.008,0.018,-,-,-
'121:02:51.416',0.000,0.000,-,-,-
'121:02:51.424',-0.040,0.000,-,-,-
'121:02:51.432',-0.088,-0.061,-,-,-
'121:02:51.440',-0.024,-0.140,-,-,-
'121:02:51.448',0.288,-0.140,-,-,-
'121:02:51.456',0.704,0.360,-,-,-
'121:02:51.464',0.808,0.816,-,-,-
'121:02:51.472',0.416,0.825,-,-,-
'121:02:51.480',-0.016,0.132,-,-,-
'121:02:51.488',-0.216,-0.211,-,-,-
'121:02:51.496',-0.232,-0.254,-,-,-
'121:02:51.504',-0.184,-0.193,-,-,-
'121:02:51.512',-0.168,-0.175,-,-,-
'121:02:51.520',-0.136,-0.175,-,-,-
'121:02:51.528',-0.080,-0.123,-,-,-
'121:02:51.536',-0.032,-0.061,-,-,-
'121:02:51.544',0.000,0.000,-,-,-
'121:02:51.552',0.008,-0.009,-,-,-
'121:02:51.560',0.008,0.018,-,-,-
'121:02:51.568',0.016,0.000,-,-,-
'121:02:51.576',0.016,0.018,-,-,-
'121:02:51.584',0.016,-0.009,-,-,-
'121:02:51.592',0.008,0.009,-,-,-
'121:02:51.600',0.008,-0.009,-,-,-
'121:02:51.608',0.000,0.000,-,-,-
'121:02:51.616',0.000,-0.009,-,-,-
'121:02:51.624',0.000,-0.018,-,-,-
'121:02:51.632',-0.008,-0.018,-,-,-
'121:02:51.640',-0.016,-0.018,-,-,-
'121:02:51.648',-0.024,-0.035,-,-,-
'121:02:51.656',-0.024,-0.018,-,-,-
'121:02:51.664',-0.032,-0.061,-,-,-
'121:02:51.672',-0.032,-0.061,-,-,-
'121:02:51.680',-0.048,-0.044,-,-,-
'121:02:51.688',-0.072,-0.070,-,-,-
'121:02:51.696',-0.104,-0.114,-,-,-
'121:02:51.704',-0.136,-0.140,-,-,-
'121:02:51.712',-0.152,-0.175,-,-,-
'121:02:51.720',-0.152,-0.184,-,-,-
'121:02:51.728',-0.136,-0.175,-,-,-
'121:02:51.736',-0.096,-0.140,-,-,-
'121:02:51.744',-0.032,-0.070,-,-,-
'121:02:51.752',0.024,0.000,-,-,-
'121:02:51.760',0.056,0.044,-,-,-
'121:02:51.768',0.064,0.053,-,-,-
'121:02:51.776',0.064,0.061,-,-,-
'121:02:51.784',0.064,0.053,-,-,-
'121:02:51.792',0.064,0.070,-,-,-
'121:02:51.800',0.064,0.061,-,-,-
'121:02:51.808',0.056,0.053,-,-,-
'121:02:51.816',0.056,0.044,-,-,-
'121:02:51.824',0.048,0.053,-,-,-
'121:02:51.832',0.040,0.035,-,-,-
'121:02:51.840',0.040,0.044,-,-,-
'121:02:51.848',0.032,0.018,-,-,-
'121:02:51.856',0.024,0.026,-,-,-
'121:02:51.864',0.016,0.009,-,-,-
'121:02:51.872',0.008,0.018,-,-,-
'121:02:51.880',0.008,0.000,-,-,-
'121:02:51.888',-0.008,0.009,-,-,-
'121:02:51.896',-0.056,-0.018,-,-,-
'121:02:51.904',-0.128,-0.096,-,-,-
'121:02:51.912',-0.144,-0.211,-,-,-
'121:02:51.920',0.192,-0.219,-,-,-
'121:02:51.928',0.600,0.246,-,-,-
'121:02:51.936',0.688,0.719,-,-,-
'121:02:51.944',0.336,0.482,-,-,-
'121:02:51.952',0.024,0.123,-,-,-
'121:02:51.960',-0.080,-0.096,-,-,-
'121:02:51.968',-0.032,-0.123,-,-,-
'121:02:51.976',0.016,-0.009,-,-,-
'121:02:51.984',0.024,0.018,-,-,-
'121:02:51.992',0.024,0.000,-,-,-
'121:02:52.000',0.032,0.018,-,-,-
'121:02:52.008',0.024,0.018,-,-,-
'121:02:52.016',0.024,0.000,-,-,-
'121:02:52.024',0.016,0.009,-,-,-
'121:02:52.032',0.016,0.000,-,-,-
'121:02:52.040',0.008,0.000,-,-,-
'121:02:52.048',0.008,-0.009,-,-,-
'121:02:52.056',0.008,0.000,-,-,-
'121:02:52.064',0.000,-0.018,-,-,-
'121:02:52.072',0.000,-0.018,-,-,-
'121:02:52.080',-0.008,-0.018,-,-,-
'121:02:52.088',-0.008,-0.026,-,-,-
'121:02:52.096',-0.008,-0.018,-,-,-
'121:02:52.104',-0.024,-0.026,-,-,-
'121:02:52.112',-0.040,-0.061,-,-,-
'121:02:52.120',-0.072,-0.061,-,-,-
'121:02:52.128',-0.104,-0.105,-,-,-
'121:02:52.136',-0.136,-0.140,-,-,-
'121:02:52.144',-0.144,-0.175,-,-,-
'121:02:52.152',-0.152,-0.167,-,-,-
'121:02:52.160',-0.120,-0.158,-,-,-
'121:02:52.168',-0.072,-0.123,-,-,-
'121:02:52.176',-0.008,-0.061,-,-,-
'121:02:52.184',0.032,0.009,-,-,-
'121:02:52.192',0.048,0.026,-,-,-
'121:02:52.200',0.056,0.035,-,-,-
'121:02:52.208',0.056,0.044,-,-,-
'121:02:52.216',0.056,0.035,-,-,-
'121:02:52.224',0.056,0.053,-,-,-
'121:02:52.232',0.048,0.035,-,-,-
'121:02:52.240',0.040,0.053,-,-,-
'121:02:52.248',0.032,0.026,-,-,-
'121:02:52.256',0.032,0.035,-,-,-
'121:02:52.264',0.024,0.018,-,-,-
'121:02:52.272',0.016,0.026,-,-,-
'121:02:52.280',0.008,0.009,-,-,-
'121:02:52.288',0.000,0.018,-,-,-
'121:02:52.296',-0.008,0.000,-,-,-
'121:02:52.304',-0.008,0.000,-,-,-
'121:02:52.312',-0.016,-0.009,-,-,-
'121:02:52.320',-0.032,-0.009,-,-,-
'121:02:52.328',-0.064,-0.035,-,-,-
'121:02:52.336',-0.096,-0.061,-,-,-
'121:02:52.344',-0.128,-0.105,-,-,-
'121:02:52.352',-0.152,-0.123,-,-,-
'121:02:52.360',-0.168,-0.149,-,-,-
'121:02:52.368',-0.152,-0.158,-,-,-
'121:02:52.376',-0.120,-0.140,-,-,-
'121:02:52.384',-0.064,-0.070,-,-,-
'121:02:52.392',-0.008,-0.018,-,-,-
'121:02:52.400',0.024,0.026,-,-,-
'121:02:52.408',0.032,0.053,-,-,-
'121:02:52.416',0.032,0.035,-,-,-
'121:02:52.424',0.032,0.044,-,-,-
'121:02:52.432',0.040,0.035,-,-,-
'121:02:52.440',0.032,0.044,-,-,-
'121:02:52.448',0.032,0.018,-,-,-
'121:02:52.456',0.032,0.026,-,-,-
'121:02:52.464',0.032,0.018,-,-,-
'121:02:52.472',0.024,0.035,-,-,-
'121:02:52.480',0.008,0.009,-,-,-
'121:02:52.488',0.008,0.018,-,-,-
'121:02:52.496',0.000,0.000,-,-,-
'121:02:52.504',-0.008,0.009,-,-,-
'121:02:52.512',-0.016,-0.018,-,-,-
'121:02:52.520',-0.016,0.000,-,-,-
'121:02:52.528',-0.024,-0.018,-,-,-
'121:02:52.536',-0.040,-0.009,-,-,-
'121:02:52.544',-0.072,-0.044,-,-,-
'121:02:52.552',-0.112,-0.088,-,-,-
'121:02:52.560',-0.136,-0.123,-,-,-
'121:02:52.568',-0.152,-0.132,-,-,-
'121:02:52.576',-0.160,-0.140,-,-,-
'121:02:52.584',-0.144,-0.149,-,-,-
'121:02:52.592',-0.096,-0.114,-,-,-
'121:02:52.600',-0.032,-0.044,-,-,-
'121:02:52.608',0.024,0.018,-,-,-
'121:02:52.616',0.048,0.053,-,-,-
'121:02:52.624',0.048,0.061,-,-,-
'121:02:52.632',0.048,0.044,-,-,-
'121:02:52.640',0.048,0.061,-,-,-
'121:02:52.648',0.056,0.053,-,-,-
'121:02:52.656',0.056,0.053,-,-,-
'121:02:52.664',0.048,0.035,-,-,-
'121:02:52.672',0.040,0.053,-,-,-
'121:02:52.680',0.032,0.018,-,-,-
'121:02:52.688',0.032,0.035,-,-,-
'121:02:52.696',0.024,0.018,-,-,-
'121:02:52.704',0.000,0.026,-,-,-
'121:02:52.712',-0.040,-0.018,-,-,-
'121:02:52.720',-0.056,-0.088,-,-,-
'121:02:52.728',0.192,-0.114,-,-,-
'121:02:52.736',0.632,0.228,-,-,-
'121:02:52.744',0.896,0.763,-,-,-
'121:02:52.752',0.664,0.895,-,-,-
'121:02:52.760',0.176,0.377,-,-,-
'121:02:52.768',-0.152,-0.096,-,-,-
'121:02:52.776',-0.224,-0.254,-,-,-
'121:02:52.784',-0.192,-0.211,-,-,-
'121:02:52.792',-0.160,-0.175,-,-,-
'121:02:52.800',-0.136,-0.158,-,-,-
'121:02:52.808',-0.088,-0.140,-,-,-
'121:02:52.816',-0.032,-0.061,-,-,-
'121:02:52.824',0.024,0.000,-,-,-
'121:02:52.832',0.048,0.018,-,-,-
'121:02:52.840',0.056,0.044,-,-,-
'121:02:52.848',0.056,0.026,-,-,-
'121:02:52.856',0.056,0.044,-,-,-
'121:02:52.864',0.064,0.026,-,-,-
'121:02:52.872',0.064,0.044,-,-,-
'121:02:52.880',0.064,0.026,-,-,-
'121:02:52.888',0.056,0.035,-,-,-
'121:02:52.896',0.048,0.009,-,-,-
'121:02:52.904',0.056,0.026,-,-,-
'121:02:52.912',0.048,0.009,-,-,-
'121:02:52.920',0.040,0.018,-,-,-
'121:02:52.928',0.032,0.000,-,-,-
'121:02:52.936',0.024,0.000,-,-,-
'121:02:52.944',0.016,-0.018,-,-,-
'121:02:52.952',0.008,-0.018,-,-,-
'121:02:52.960',0.008,-0.009,-,-,-
'121:02:52.968',-0.008,-0.026,-,-,-
'121:02:52.976',-0.032,-0.061,-,-,-
'121:02:52.984',-0.064,-0.088,-,-,-
'121:02:52.992',-0.096,-0.132,-,-,-
'121:02:53.000',-0.112,-0.140,-,-,-
'121:02:53.008',-0.120,-0.167,-,-,-
'121:02:53.016',-0.096,-0.149,-,-,-
'121:02:53.024',-0.056,-0.123,-,-,-
'121:02:53.032',0.000,-0.061,-,-,-
'121:02:53.040',0.048,0.009,-,-,-
'121:02:53.048',0.072,0.053,-,-,-
'121:02:53.056',0.072,0.070,-,-,-
'121:02:53.064',0.064,0.053,-,-,-
'121:02:53.072',0.064,0.061,-,-,-
'121:02:53.080',0.064,0.053,-,-,-
'121:02:53.088',0.064,0.070,-,-,-
'121:02:53.096',0.064,0.053,-,-,-
'121:02:53.104',0.056,0.061,-,-,-
'121:02:53.112',0.056,0.044,-,-,-
'121:02:53.120',0.048,0.053,-,-,-
'121:02:53.128',0.040,0.035,-,-,-
'121:02:53.136',0.024,0.035,-,-,-
'121:02:53.144',0.016,0.018,-,-,-
'121:02:53.152',0.008,0.018,-,-,-
'121:02:53.160',0.008,0.009,-,-,-
'121:02:53.168',0.000,0.000,-,-,-
'121:02:53.176',-0.016,0.018,-,-,-
'121:02:53.184',-0.072,-0.009,-,-,-
'121:02:53.192',-0.152,-0.123,-,-,-
'121:02:53.200',-0.088,-0.219,-,-,-
'121:02:53.208',0.264,-0.114,-,-,-
'121:02:53.216',0.656,0.395,-,-,-
'121:02:53.224',0.704,0.763,-,-,-
'121:02:53.232',0.240,0.395,-,-,-
'121:02:53.240',-0.056,0.035,-,-,-
'121:02:53.248',-0.120,-0.149,-,-,-
'121:02:53.256',-0.056,-0.158,-,-,-
'121:02:53.264',-0.008,-0.018,-,-,-
'121:02:53.272',0.000,0.000,-,-,-
'121:02:53.280',0.000,0.000,-,-,-
'121:02:53.288',0.000,-0.009,-,-,-
'121:02:53.296',0.000,0.000,-,-,-
'121:02:53.304',0.000,-0.009,-,-,-
'121:02:53.312',0.000,0.000,-,-,-
'121:02:53.320',-0.008,-0.018,-,-,-
'121:02:53.328',-0.008,-0.009,-,-,-
'121:02:53.336',-0.008,-0.018,-,-,-
'121:02:53.344',-0.016,-0.018,-,-,-
'121:02:53.352',-0.024,-0.026,-,-,-
'121:02:53.360',-0.024,-0.018,-,-,-
'121:02:53.368',-0.024,-0.044,-,-,-
'121:02:53.376',-0.032,-0.026,-,-,-
'121:02:53.384',-0.040,-0.053,-,-,-
'121:02:53.392',-0.040,-0.044,-,-,-
'121:02:53.400',-0.056,-0.061,-,-,-
'121:02:53.408',-0.080,-0.053,-,-,-
'121:02:53.416',-0.120,-0.105,-,-,-
'121:02:53.424',-0.160,-0.149,-,-,-
'121:02:53.432',-0.184,-0.175,-,-,-
'121:02:53.440',-0.200,-0.202,-,-,-
'121:02:53.448',-0.200,-0.211,-,-,-
'121:02:53.456',-0.168,-0.193,-,-,-
'121:02:53.464',-0.104,-0.149,-,-,-
'121:02:53.472',-0.040,-0.061,-,-,-
'121:02:53.480',0.008,-0.009,-,-,-
'121:02:53.488',0.032,0.026,-,-,-
'121:02:53.496',0.032,0.026,-,-,-
'121:02:53.504',0.032,0.044,-,-,-
'121:02:53.512',0.040,0.035,-,-,-
'121:02:53.520',0.032,0.053,-,-,-
'121:02:53.528',0.032,0.035,-,-,-
'121:02:53.536',0.024,0.044,-,-,-
'121:02:53.544',0.016,0.018,-,-,-
'121:02:53.552',0.008,0.026,-,-,-
