'Elapsed time','II','AVR','AVL','AVF','MCL1','ABP','PAP'
'44:58:02.992',0.047,-,-,0.038,-,-,-
'44:58:03.000',0.057,-,-,0.057,-,-,-
'44:58:03.008',0.057,-,-,0.057,-,-,-
'44:58:03.016',0.047,-,-,0.047,-,-,-
'44:58:03.024',0.047,-,-,0.038,-,-,-
'44:58:03.032',0.028,-,-,0.047,-,-,-
'44:58:03.040',0.009,-,-,0.000,-,-,-
'44:58:03.048',0.047,-,-,-0.009,-,-,-
'44:58:03.056',0.057,-,-,0.047,-,-,-
'44:58:03.064',0.028,-,-,0.057,-,-,-
'44:58:03.072',0.028,-,-,0.000,-,-,-
'44:58:03.080',0.047,-,-,0.000,-,-,-
'44:58:03.088',0.028,-,-,0.038,-,-,-
'44:58:03.096',0.000,-,-,0.000,-,-,-
'44:58:03.104',-0.009,-,-,-0.019,-,-,-
'44:58:03.112',-0.009,-,-,-0.038,-,-,-
'44:58:03.120',0.000,-,-,-0.019,-,-,-
'44:58:03.128',0.009,-,-,0.000,-,-,-
'44:58:03.136',0.009,-,-,0.019,-,-,-
'44:58:03.144',0.009,-,-,0.009,-,-,-
'44:58:03.152',0.000,-,-,-0.019,-,-,-
'44:58:03.160',0.000,-,-,-0.019,-,-,-
'44:58:03.168',0.000,-,-,0.000,-,-,-
'44:58:03.176',0.009,-,-,0.019,-,-,-
'44:58:03.184',0.009,-,-,0.000,-,-,-
'44:58:03.192',0.009,-,-,0.019,-,-,-
'44:58:03.200',0.000,-,-,0.000,-,-,-
'44:58:03.208',0.000,-,-,-0.019,-,-,-
'44:58:03.216',0.057,-,-,-0.028,-,-,-
'44:58:03.224',0.189,-,-,0.094,-,-,-
'44:58:03.232',0.340,-,-,0.226,-,-,-
'44:58:03.240',0.519,-,-,0.368,-,-,-
'44:58:03.248',0.670,-,-,0.509,-,-,-
'44:58:03.256',0.717,-,-,0.594,-,-,-
'44:58:03.264',0.623,-,-,0.472,-,-,-
'44:58:03.272',0.472,-,-,0.396,-,-,-
'44:58:03.280',0.274,-,-,0.217,-,-,-
'44:58:03.288',0.142,-,-,0.057,-,-,-
'44:58:03.296',0.057,-,-,0.009,-,-,-
'44:58:03.304',-0.047,-,-,-0.066,-,-,-
'44:58:03.312',-0.142,-,-,-0.142,-,-,-
'44:58:03.320',-0.179,-,-,-0.208,-,-,-
'44:58:03.328',-0.160,-,-,-0.208,-,-,-
'44:58:03.336',-0.113,-,-,-0.113,-,-,-
'44:58:03.344',-0.075,-,-,-0.047,-,-,-
'44:58:03.352',-0.075,-,-,-0.066,-,-,-
'44:58:03.360',-0.075,-,-,-0.047,-,-,-
'44:58:03.368',-0.057,-,-,-0.066,-,-,-
'44:58:03.376',-0.057,-,-,-0.028,-,-,-
'44:58:03.384',-0.057,-,-,-0.019,-,-,-
'44:58:03.392',-0.075,-,-,-0.047,-,-,-
'44:58:03.400',-0.094,-,-,-0.066,-,-,-
'44:58:03.408',-0.094,-,-,-0.057,-,-,-
'44:58:03.416',-0.094,-,-,-0.047,-,-,-
'44:58:03.424',-0.113,-,-,-0.094,-,-,-
'44:58:03.432',-0.094,-,-,-0.066,-,-,-
'44:58:03.440',-0.094,-,-,-0.057,-,-,-
'44:58:03.448',-0.113,-,-,-0.066,-,-,-
'44:58:03.456',-0.123,-,-,-0.104,-,-,-
'44:58:03.464',-0.142,-,-,-0.094,-,-,-
'44:58:03.472',-0.142,-,-,-0.113,-,-,-
'44:58:03.480',-0.160,-,-,-0.123,-,-,-
'44:58:03.488',-0.179,-,-,-0.170,-,-,-
'44:58:03.496',-0.160,-,-,-0.170,-,-,-
'44:58:03.504',-0.123,-,-,-0.151,-,-,-
'44:58:03.512',-0.113,-,-,-0.113,-,-,-
'44:58:03.520',-0.094,-,-,-0.094,-,-,-
'44:58:03.528',-0.075,-,-,-0.104,-,-,-
'44:58:03.536',-0.047,-,-,-0.085,-,-,-
'44:58:03.544',0.000,-,-,-0.057,-,-,-
'44:58:03.552',0.028,-,-,-0.019,-,-,-
'44:58:03.560',0.057,-,-,0.019,-,-,-
'44:58:03.568',0.075,-,-,0.047,-,-,-
'44:58:03.576',0.075,-,-,0.057,-,-,-
'44:58:03.584',0.075,-,-,0.028,-,-,-
'44:58:03.592',0.094,-,-,0.057,-,-,-
'44:58:03.600',0.094,-,-,0.085,-,-,-
'44:58:03.608',0.094,-,-,0.085,-,-,-
'44:58:03.616',0.094,-,-,0.104,-,-,-
'44:58:03.624',0.113,-,-,0.085,-,-,-
'44:58:03.632',0.113,-,-,0.085,-,-,-
'44:58:03.640',0.123,-,-,0.104,-,-,-
'44:58:03.648',0.113,-,-,0.094,-,-,-
'44:58:03.656',0.094,-,-,0.057,-,-,-
'44:58:03.664',0.075,-,-,0.057,-,-,-
'44:58:03.672',0.075,-,-,0.057,-,-,-
'44:58:03.680',0.075,-,-,0.066,-,-,-
'44:58:03.688',0.057,-,-,0.047,-,-,-
'44:58:03.696',0.028,-,-,0.028,-,-,-
'44:58:03.704',0.009,-,-,0.000,-,-,-
'44:58:03.712',0.000,-,-,0.009,-,-,-
'44:58:03.720',0.000,-,-,-0.019,-,-,-
'44:58:03.728',0.009,-,-,-0.028,-,-,-
'44:58:03.736',0.028,-,-,0.019,-,-,-
'44:58:03.744',0.047,-,-,0.038,-,-,-
'44:58:03.752',0.009,-,-,0.009,-,-,-
'44:58:03.760',0.009,-,-,0.019,-,-,-
'44:58:03.768',0.009,-,-,0.019,-,-,-
'44:58:03.776',0.009,-,-,0.000,-,-,-
'44:58:03.784',0.047,-,-,0.000,-,-,-
'44:58:03.792',0.113,-,-,0.028,-,-,-
'44:58:03.800',0.245,-,-,0.123,-,-,-
'44:58:03.808',0.358,-,-,0.236,-,-,-
'44:58:03.816',0.406,-,-,0.340,-,-,-
'44:58:03.824',0.434,-,-,0.255,-,-,-
'44:58:03.832',0.434,-,-,0.255,-,-,-
'44:58:03.840',0.311,-,-,0.292,-,-,-
'44:58:03.848',0.113,-,-,0.038,-,-,-
'44:58:03.856',-0.028,-,-,-0.113,-,-,-
'44:58:03.864',-0.160,-,-,-0.189,-,-,-
'44:58:03.872',-0.255,-,-,-0.283,-,-,-
'44:58:03.880',-0.274,-,-,-0.340,-,-,-
'44:58:03.888',-0.208,-,-,-0.274,-,-,-
'44:58:03.896',-0.142,-,-,-0.170,-,-,-
'44:58:03.904',-0.094,-,-,-0.104,-,-,-
'44:58:03.912',-0.047,-,-,-0.047,-,-,-
'44:58:03.920',-0.028,-,-,0.000,-,-,-
'44:58:03.928',-0.009,-,-,-0.009,-,-,-
'44:58:03.936',-0.009,-,-,-0.019,-,-,-
'44:58:03.944',-0.009,-,-,0.019,-,-,-
'44:58:03.952',-0.009,-,-,-0.009,-,-,-
'44:58:03.960',-0.009,-,-,-0.019,-,-,-
'44:58:03.968',-0.028,-,-,0.009,-,-,-
'44:58:03.976',-0.047,-,-,-0.019,-,-,-
'44:58:03.984',-0.028,-,-,-0.038,-,-,-
'44:58:03.992',-0.028,-,-,0.000,-,-,-
'44:58:04.000',-0.028,-,-,-0.019,-,-,-
'44:58:04.008',-0.047,-,-,-0.019,-,-,-
'44:58:04.016',-0.057,-,-,-0.019,-,-,-
'44:58:04.024',-0.047,-,-,-0.047,-,-,-
'44:58:04.032',-0.028,-,-,-0.009,-,-,-
'44:58:04.040',-0.047,-,-,-0.019,-,-,-
'44:58:04.048',-0.047,-,-,-0.047,-,-,-
'44:58:04.056',-0.047,-,-,-0.047,-,-,-
'44:58:04.064',-0.009,-,-,-0.028,-,-,-
'44:58:04.072',0.000,-,-,-0.009,-,-,-
'44:58:04.080',0.028,-,-,0.019,-,-,-
'44:58:04.088',0.047,-,-,0.028,-,-,-
'44:58:04.096',0.075,-,-,0.047,-,-,-
'44:58:04.104',0.113,-,-,0.085,-,-,-
'44:58:04.112',0.113,-,-,0.113,-,-,-
'44:58:04.120',0.113,-,-,0.085,-,-,-
'44:58:04.128',0.094,-,-,0.085,-,-,-
'44:58:04.136',0.057,-,-,0.057,-,-,-
'44:58:04.144',0.009,-,-,0.000,-,-,-
'44:58:04.152',0.028,-,-,-0.009,-,-,-
'44:58:04.160',0.047,-,-,0.038,-,-,-
'44:58:04.168',0.047,-,-,0.047,-,-,-
'44:58:04.176',0.028,-,-,0.028,-,-,-
'44:58:04.184',0.028,-,-,0.019,-,-,-
'44:58:04.192',0.047,-,-,0.038,-,-,-
'44:58:04.200',0.047,-,-,0.028,-,-,-
'44:58:04.208',0.057,-,-,0.057,-,-,-
'44:58:04.216',0.047,-,-,0.038,-,-,-
'44:58:04.224',0.057,-,-,0.047,-,-,-
'44:58:04.232',0.057,-,-,0.038,-,-,-
'44:58:04.240',0.057,-,-,0.057,-,-,-
'44:58:04.248',0.047,-,-,0.038,-,-,-
'44:58:04.256',0.028,-,-,0.028,-,-,-
'44:58:04.264',0.009,-,-,0.019,-,-,-
'44:58:04.272',0.009,-,-,-0.019,-,-,-
'44:58:04.280',0.009,-,-,0.000,-,-,-
'44:58:04.288',0.009,-,-,0.019,-,-,-
'44:58:04.296',0.000,-,-,0.000,-,-,-
'44:58:04.304',0.000,-,-,-0.009,-,-,-
'44:58:04.312',0.000,-,-,-0.019,-,-,-
'44:58:04.320',0.000,-,-,-0.019,-,-,-
'44:58:04.328',-0.009,-,-,-0.019,-,-,-
'44:58:04.336',-0.009,-,-,-0.028,-,-,-
'44:58:04.344',-0.009,-,-,-0.019,-,-,-
'44:58:04.352',-0.028,-,-,-0.038,-,-,-
'44:58:04.360',-0.028,-,-,-0.047,-,-,-
'44:58:04.368',-0.009,-,-,-0.038,-,-,-
'44:58:04.376',0.009,-,-,-0.047,-,-,-
'44:58:04.384',0.075,-,-,0.019,-,-,-
'44:58:04.392',0.189,-,-,0.113,-,-,-
'44:58:04.400',0.340,-,-,0.208,-,-,-
'44:58:04.408',0.491,-,-,0.396,-,-,-
'44:58:04.416',0.557,-,-,0.453,-,-,-
'44:58:04.424',0.585,-,-,0.425,-,-,-
'44:58:04.432',0.500,-,-,0.481,-,-,-
'44:58:04.440',0.311,-,-,0.292,-,-,-
'44:58:04.448',0.113,-,-,0.066,-,-,-
'44:58:04.456',-0.057,-,-,-0.038,-,-,-
'44:58:04.464',-0.245,-,-,-0.217,-,-,-
'44:58:04.472',-0.321,-,-,-0.340,-,-,-
'44:58:04.480',-0.311,-,-,-0.368,-,-,-
'44:58:04.488',-0.226,-,-,-0.274,-,-,-
'44:58:04.496',-0.160,-,-,-0.189,-,-,-
'44:58:04.504',-0.123,-,-,-0.113,-,-,-
'44:58:04.512',-0.113,-,-,-0.094,-,-,-
'44:58:04.520',-0.094,-,-,-0.085,-,-,-
'44:58:04.528',-0.075,-,-,-0.057,-,-,-
'44:58:04.536',-0.075,-,-,-0.047,-,-,-
'44:58:04.544',-0.075,-,-,-0.066,-,-,-
'44:58:04.552',-0.094,-,-,-0.047,-,-,-
'44:58:04.560',-0.094,-,-,-0.085,-,-,-
'44:58:04.568',-0.094,-,-,-0.066,-,-,-
'44:58:04.576',-0.094,-,-,-0.066,-,-,-
'44:58:04.584',-0.113,-,-,-0.094,-,-,-
'44:58:04.592',-0.113,-,-,-0.094,-,-,-
'44:58:04.600',-0.113,-,-,-0.085,-,-,-
'44:58:04.608',-0.094,-,-,-0.094,-,-,-
'44:58:04.616',-0.113,-,-,-0.066,-,-,-
'44:58:04.624',-0.113,-,-,-0.094,-,-,-
'44:58:04.632',-0.113,-,-,-0.104,-,-,-
'44:58:04.640',-0.113,-,-,-0.113,-,-,-
'44:58:04.648',-0.113,-,-,-0.113,-,-,-
'44:58:04.656',-0.113,-,-,-0.123,-,-,-
'44:58:04.664',-0.094,-,-,-0.113,-,-,-
'44:58:04.672',-0.047,-,-,-0.085,-,-,-
'44:58:04.680',-0.009,-,-,-0.047,-,-,-
'44:58:04.688',0.009,-,-,-0.019,-,-,-
'44:58:04.696',0.047,-,-,0.019,-,-,-
'44:58:04.704',0.075,-,-,0.038,-,-,-
'44:58:04.712',0.075,-,-,0.057,-,-,-
'44:58:04.720',0.057,-,-,0.038,-,-,-
'44:58:04.728',0.047,-,-,0.038,-,-,-
'44:58:04.736',0.028,-,-,0.000,-,-,-
'44:58:04.744',0.028,-,-,0.009,-,-,-
'44:58:04.752',0.028,-,-,0.038,-,-,-
'44:58:04.760',0.000,-,-,0.000,-,-,-
'44:58:04.768',0.000,-,-,-0.019,-,-,-
'44:58:04.776',0.000,-,-,-0.019,-,-,-
'44:58:04.784',0.009,-,-,0.000,-,-,-
'44:58:04.792',0.028,-,-,0.028,-,-,-
'44:58:04.800',0.047,-,-,0.038,-,-,-
'44:58:04.808',0.047,-,-,0.038,-,-,-
'44:58:04.816',0.047,-,-,0.038,-,-,-
'44:58:04.824',0.047,-,-,0.047,-,-,-
'44:58:04.832',0.057,-,-,0.038,-,-,-
'44:58:04.840',0.057,-,-,0.057,-,-,-
'44:58:04.848',0.057,-,-,0.038,-,-,-
'44:58:04.856',0.057,-,-,0.038,-,-,-
'44:58:04.864',0.057,-,-,0.038,-,-,-
'44:58:04.872',0.047,-,-,0.038,-,-,-
'44:58:04.880',0.028,-,-,0.019,-,-,-
'44:58:04.888',0.009,-,-,0.019,-,-,-
'44:58:04.896',0.009,-,-,0.000,-,-,-
'44:58:04.904',0.000,-,-,0.000,-,-,-
'44:58:04.912',0.000,-,-,0.000,-,-,-
'44:58:04.920',0.000,-,-,0.000,-,-,-
'44:58:04.928',0.000,-,-,-0.009,-,-,-
'44:58:04.936',0.000,-,-,-0.019,-,-,-
'44:58:04.944',-0.009,-,-,-0.009,-,-,-
'44:58:04.952',0.000,-,-,-0.028,-,-,-
'44:58:04.960',0.000,-,-,-0.019,-,-,-
'44:58:04.968',0.000,-,-,-0.019,-,-,-
'44:58:04.976',0.009,-,-,-0.009,-,-,-
'44:58:04.984',0.047,-,-,0.000,-,-,-
'44:58:04.992',0.123,-,-,0.038,-,-,-
'44:58:05.000',0.292,-,-,0.170,-,-,-
'44:58:05.008',0.453,-,-,0.340,-,-,-
'44:58:05.016',0.538,-,-,0.472,-,-,-
'44:58:05.024',0.557,-,-,0.406,-,-,-
'44:58:05.032',0.566,-,-,0.387,-,-,-
'44:58:05.040',0.434,-,-,0.443,-,-,-
'44:58:05.048',0.245,-,-,0.151,-,-,-
'44:58:05.056',0.094,-,-,0.038,-,-,-
'44:58:05.064',-0.028,-,-,-0.038,-,-,-
'44:58:05.072',-0.160,-,-,-0.179,-,-,-
'44:58:05.080',-0.208,-,-,-0.236,-,-,-
'44:58:05.088',-0.189,-,-,-0.217,-,-,-
'44:58:05.096',-0.160,-,-,-0.179,-,-,-
'44:58:05.104',-0.113,-,-,-0.123,-,-,-
'44:58:05.112',-0.057,-,-,-0.047,-,-,-
'44:58:05.120',-0.047,-,-,-0.038,-,-,-
'44:58:05.128',-0.047,-,-,-0.047,-,-,-
'44:58:05.136',-0.047,-,-,-0.019,-,-,-
'44:58:05.144',-0.047,-,-,-0.028,-,-,-
'44:58:05.152',-0.047,-,-,-0.038,-,-,-
'44:58:05.160',-0.028,-,-,-0.019,-,-,-
