'Elapsed time','II','AVF','ABP','PAP'
'29:23.256',0.016,0.000,88.000,32.000
'29:23.264',0.016,0.009,92.000,32.400
'29:23.272',0.016,0.017,95.200,32.400
'29:23.280',0.016,0.009,97.600,32.400
'29:23.288',0.016,0.017,100.000,32.400
'29:23.296',0.016,0.017,101.600,32.000
'29:23.304',0.016,0.026,102.400,31.600
'29:23.312',0.016,0.017,103.200,31.200
'29:23.320',0.016,0.009,103.200,31.200
'29:23.328',0.016,0.017,103.200,30.800
'29:23.336',0.016,0.009,102.400,30.000
'29:23.344',0.016,0.009,101.600,29.200
'29:23.352',0.016,0.009,100.000,28.400
'29:23.360',0.016,0.000,98.400,27.600
'29:23.368',0.008,0.000,96.800,27.200
'29:23.376',0.008,0.000,95.200,26.800
'29:23.384',0.008,0.000,92.800,26.000
'29:23.392',0.008,0.000,89.600,25.600
'29:23.400',0.008,0.000,87.200,24.800
'29:23.408',0.008,0.000,83.200,24.400
'29:23.416',0.008,0.000,80.000,24.400
'29:23.424',0.008,0.000,76.800,24.400
'29:23.432',0.000,-0.009,73.600,24.400
'29:23.440',0.000,0.000,71.200,24.400
'29:23.448',0.000,0.000,69.600,24.800
'29:23.456',0.000,0.000,68.000,25.200
'29:23.464',0.000,-0.009,67.200,24.800
'29:23.472',0.000,0.000,66.400,24.400
'29:23.480',0.000,0.000,65.600,24.000
'29:23.488',0.008,-0.009,64.800,23.600
'29:23.496',0.008,0.000,64.800,22.800
'29:23.504',0.016,0.009,64.800,22.400
'29:23.512',0.024,0.026,64.800,21.600
'29:23.520',0.024,0.034,65.600,21.600
'29:23.528',0.024,0.034,65.600,21.600
'29:23.536',0.048,0.034,65.600,21.600
'29:23.544',0.072,0.043,65.600,21.200
'29:23.552',0.080,0.086,65.600,21.200
'29:23.560',0.096,0.086,65.600,20.800
'29:23.568',0.080,0.069,65.600,20.800
'29:23.576',0.064,0.069,65.600,21.200
'29:23.584',0.032,0.043,65.600,20.800
'29:23.592',0.008,0.017,65.600,20.400
'29:23.600',-0.016,-0.009,65.600,19.200
'29:23.608',-0.024,-0.034,65.600,18.800
'29:23.616',-0.032,-0.034,64.800,18.800
'29:23.624',-0.024,-0.017,64.800,19.200
'29:23.632',-0.024,-0.034,64.800,20.000
'29:23.640',-0.024,-0.017,64.000,20.800
'29:23.648',-0.024,-0.017,64.000,21.200
'29:23.656',-0.024,-0.017,63.200,21.200
'29:23.664',-0.016,-0.017,63.200,20.800
'29:23.672',0.000,-0.034,62.400,20.000
'29:23.680',0.056,0.000,62.400,19.200
'29:23.688',0.112,0.043,61.600,18.800
'29:23.696',0.144,0.103,61.600,18.400
'29:23.704',0.072,0.112,60.800,18.800
'29:23.712',-0.072,-0.009,60.800,19.200
'29:23.720',-0.208,-0.190,60.000,19.200
'29:23.728',-0.256,-0.250,60.000,19.200
'29:23.736',-0.216,-0.284,59.200,19.200
'29:23.744',-0.120,-0.172,58.400,19.600
'29:23.752',-0.056,-0.078,58.400,20.800
'29:23.760',-0.024,-0.043,57.600,20.800
'29:23.768',-0.016,-0.009,57.600,20.400
'29:23.776',-0.016,-0.009,56.800,21.200
'29:23.784',-0.016,0.000,56.800,23.600
'29:23.792',-0.008,-0.009,56.000,27.200
'29:23.800',-0.008,0.000,56.000,30.000
'29:23.808',-0.008,0.000,56.000,31.600
'29:23.816',0.000,0.000,55.200,32.800
'29:23.824',0.000,0.000,55.200,33.600
'29:23.832',0.000,0.000,55.200,34.800
'29:23.840',0.000,0.000,55.200,35.600
'29:23.848',0.000,0.000,56.000,36.400
'29:23.856',0.000,0.000,57.600,36.400
'29:23.864',0.000,0.000,60.800,35.600
'29:23.872',0.000,0.000,64.800,34.400
'29:23.880',0.000,0.000,71.200,33.600
'29:23.888',0.000,0.000,76.800,32.800
'29:23.896',0.000,0.000,83.200,32.400
'29:23.904',0.008,0.000,88.000,32.400
'29:23.912',0.008,0.000,92.000,32.800
'29:23.920',0.016,0.009,96.000,32.800
'29:23.928',0.016,0.017,98.400,32.400
'29:23.936',0.016,0.026,101.600,32.400
'29:23.944',0.016,0.017,103.200,32.400
'29:23.952',0.016,0.017,104.800,32.400
'29:23.960',0.016,0.026,105.600,32.400
'29:23.968',0.016,0.017,105.600,32.000
'29:23.976',0.016,0.009,105.600,31.200
'29:23.984',0.016,0.017,105.600,30.400
'29:23.992',0.016,0.009,104.800,29.200
'29:24.000',0.016,0.000,103.200,28.400
'29:24.008',0.016,0.009,102.400,27.600
'29:24.016',0.008,0.000,100.800,27.200
'29:24.024',0.008,0.000,99.200,27.200
'29:24.032',0.008,0.000,96.800,26.800
'29:24.040',0.008,0.000,94.400,26.400
'29:24.048',0.008,0.000,92.000,25.600
'29:24.056',0.008,0.000,88.800,24.800
'29:24.064',0.008,-0.009,85.600,24.400
'29:24.072',0.008,0.000,81.600,24.400
'29:24.080',0.008,0.000,78.400,24.400
'29:24.088',0.000,-0.009,75.200,24.400
'29:24.096',0.000,0.000,72.800,24.400
'29:24.104',0.000,-0.009,70.400,24.400
'29:24.112',0.000,0.000,68.800,24.400
'29:24.120',0.000,0.000,68.000,24.400
'29:24.128',0.000,0.000,67.200,24.000
'29:24.136',0.000,0.000,66.400,24.000
'29:24.144',0.008,0.000,66.400,23.600
'29:24.152',0.016,-0.009,65.600,23.200
'29:24.160',0.024,0.017,65.600,22.800
'29:24.168',0.024,0.026,66.400,22.000
'29:24.176',0.032,0.026,66.400,21.600
'29:24.184',0.048,0.034,66.400,21.600
'29:24.192',0.064,0.034,66.400,21.200
'29:24.200',0.080,0.069,66.400,21.200
'29:24.208',0.096,0.086,67.200,21.200
'29:24.216',0.096,0.069,67.200,21.200
'29:24.224',0.080,0.069,67.200,21.200
'29:24.232',0.056,0.060,67.200,20.800
'29:24.240',0.024,0.026,66.400,20.400
'29:24.248',-0.008,0.000,66.400,19.600
'29:24.256',-0.016,-0.017,66.400,18.800
'29:24.264',-0.024,-0.017,66.400,18.800
'29:24.272',-0.024,-0.034,65.600,19.200
'29:24.280',-0.024,-0.034,65.600,20.000
'29:24.288',-0.024,-0.017,65.600,20.800
'29:24.296',-0.024,-0.034,64.800,21.600
'29:24.304',-0.024,-0.017,64.800,22.000
'29:24.312',-0.024,-0.017,64.000,21.600
'29:24.320',-0.008,-0.017,64.000,20.800
'29:24.328',0.024,-0.034,63.200,19.600
'29:24.336',0.080,0.026,63.200,18.400
'29:24.344',0.144,0.069,62.400,18.000
'29:24.352',0.144,0.112,62.400,18.000
'29:24.360',0.008,0.052,61.600,18.800
'29:24.368',-0.144,-0.112,60.800,19.200
'29:24.376',-0.248,-0.224,60.800,19.200
'29:24.384',-0.264,-0.267,60.000,19.200
'29:24.392',-0.184,-0.302,60.000,19.600
'29:24.400',-0.080,-0.112,59.200,20.800
'29:24.408',-0.032,-0.052,58.400,21.200
'29:24.416',-0.016,-0.017,58.400,20.800
'29:24.424',-0.016,-0.009,57.600,20.000
'29:24.432',-0.008,-0.009,57.600,21.600
'29:24.440',-0.008,0.000,56.800,24.800
'29:24.448',-0.008,-0.009,56.800,28.400
'29:24.456',-0.008,0.000,56.800,30.800
'29:24.464',-0.008,-0.009,56.000,32.400
'29:24.472',0.000,0.000,56.000,33.200
'29:24.480',0.000,0.000,56.000,33.600
'29:24.488',0.000,0.000,56.000,34.800
'29:24.496',0.000,0.000,56.000,35.600
'29:24.504',0.000,0.000,56.800,36.400
'29:24.512',0.000,0.000,59.200,36.000
'29:24.520',0.000,0.000,63.200,35.600
'29:24.528',0.000,0.000,68.000,34.000
'29:24.536',0.000,0.000,74.400,33.200
'29:24.544',0.008,0.000,80.000,32.400
'29:24.552',0.008,0.009,85.600,32.000
'29:24.560',0.008,0.000,90.400,32.400
'29:24.568',0.008,0.009,94.400,32.800
'29:24.576',0.016,0.017,97.600,32.400
'29:24.584',0.016,0.009,100.000,32.400
'29:24.592',0.016,0.026,102.400,32.000
'29:24.600',0.016,0.026,104.000,31.600
'29:24.608',0.016,0.026,105.600,31.600
'29:24.616',0.016,0.009,106.400,31.600
'29:24.624',0.016,0.017,106.400,31.600
'29:24.632',0.016,0.009,105.600,30.800
'29:24.640',0.016,0.017,104.800,30.000
'29:24.648',0.016,0.009,104.000,28.800
'29:24.656',0.016,0.009,103.200,28.000
'29:24.664',0.008,0.000,101.600,27.200
'29:24.672',0.008,0.000,100.000,26.800
'29:24.680',0.008,0.000,97.600,26.800
'29:24.688',0.008,0.000,96.000,26.400
'29:24.696',0.008,0.000,92.800,25.600
'29:24.704',0.008,0.000,90.400,25.200
'29:24.712',0.008,-0.009,87.200,24.400
'29:24.720',0.000,0.000,84.000,24.000
'29:24.728',0.000,-0.009,80.000,24.000
'29:24.736',0.000,-0.009,76.800,24.400
'29:24.744',0.000,-0.009,73.600,24.400
'29:24.752',0.000,0.000,71.200,24.400
'29:24.760',0.000,-0.009,69.600,24.800
'29:24.768',0.000,-0.009,68.800,24.400
'29:24.776',0.000,-0.009,67.200,24.400
'29:24.784',0.000,0.000,67.200,24.000
'29:24.792',0.000,-0.009,66.400,24.000
'29:24.800',0.008,0.000,65.600,23.600
'29:24.808',0.016,0.000,65.600,22.800
'29:24.816',0.024,0.026,65.600,22.400
'29:24.824',0.024,0.026,66.400,22.000
'29:24.832',0.032,0.026,66.400,21.600
'29:24.840',0.056,0.034,66.400,21.600
'29:24.848',0.072,0.052,66.400,21.600
'29:24.856',0.096,0.069,66.400,21.200
'29:24.864',0.096,0.086,67.200,21.200
'29:24.872',0.080,0.069,67.200,21.200
'29:24.880',0.064,0.069,67.200,20.800
'29:24.888',0.032,0.034,67.200,20.400
'29:24.896',0.000,0.009,66.400,20.000
'29:24.904',-0.016,-0.009,66.400,19.200
'29:24.912',-0.032,-0.034,66.400,18.800
'29:24.920',-0.032,-0.034,66.400,18.800
'29:24.928',-0.024,-0.017,65.600,19.600
'29:24.936',-0.024,-0.034,65.600,20.400
'29:24.944',-0.016,-0.017,64.800,21.200
'29:24.952',-0.016,-0.034,64.800,22.000
'29:24.960',-0.016,-0.017,64.800,21.600
'29:24.968',-0.016,-0.034,64.000,21.200
'29:24.976',0.016,-0.017,64.000,20.000
'29:24.984',0.064,0.000,63.200,19.200
'29:24.992',0.120,0.052,63.200,18.400
'29:25.000',0.144,0.103,62.400,18.400
'29:25.008',0.056,0.060,61.600,18.400
'29:25.016',-0.096,-0.043,61.600,19.200
'29:25.024',-0.216,-0.207,60.800,19.200
'29:25.032',-0.256,-0.250,60.000,19.200
'29:25.040',-0.208,-0.284,60.000,19.600
'29:25.048',-0.112,-0.155,59.200,20.400
'29:25.056',-0.048,-0.069,59.200,21.200
'29:25.064',-0.024,-0.017,58.400,20.800
'29:25.072',-0.016,-0.009,57.600,20.400
'29:25.080',-0.008,-0.009,57.600,21.200
'29:25.088',-0.008,-0.009,57.600,24.000
'29:25.096',-0.008,0.000,56.800,27.600
'29:25.104',-0.008,-0.009,56.800,30.400
'29:25.112',-0.008,0.000,56.000,32.000
'29:25.120',0.000,0.000,56.000,32.800
'29:25.128',0.000,0.000,56.000,33.600
'29:25.136',0.000,0.000,56.000,34.800
'29:25.144',0.000,0.000,56.000,35.600
'29:25.152',0.000,0.000,56.800,36.000
'29:25.160',0.000,-0.009,59.200,35.600
'29:25.168',0.000,0.000,62.400,34.800
'29:25.176',0.000,0.000,67.200,34.000
'29:25.184',0.000,0.000,73.600,33.200
'29:25.192',0.008,0.000,80.000,33.200
'29:25.200',0.008,0.000,85.600,32.800
'29:25.208',0.008,0.009,90.400,32.400
'29:25.216',0.008,0.000,94.400,32.400
'29:25.224',0.008,0.009,97.600,32.000
'29:25.232',0.016,0.017,100.800,32.000
'29:25.240',0.016,0.017,103.200,32.000
'29:25.248',0.016,0.026,105.600,32.000
'29:25.256',0.016,0.026,106.400,32.000
'29:25.264',0.016,0.026,107.200,32.000
'29:25.272',0.016,0.026,107.200,31.200
'29:25.280',0.016,0.017,107.200,30.400
'29:25.288',0.016,0.017,107.200,29.600
'29:25.296',0.016,0.017,106.400,28.800
'29:25.304',0.016,0.009,104.800,28.000
'29:25.312',0.008,0.017,104.000,27.600
'29:25.320',0.008,0.009,102.400,27.200
'29:25.328',0.008,0.009,100.000,26.800
'29:25.336',0.008,0.000,98.400,26.400
'29:25.344',0.008,0.000,95.200,25.600
'29:25.352',0.008,0.000,92.800,25.200
'29:25.360',0.008,0.000,89.600,24.400
'29:25.368',0.000,0.000,86.400,24.000
'29:25.376',0.000,0.000,82.400,24.000
'29:25.384',0.000,0.000,79.200,24.000
'29:25.392',0.000,0.000,76.000,24.000
'29:25.400',0.000,0.000,72.800,24.400
'29:25.408',0.000,0.000,71.200,24.400
'29:25.416',0.000,0.000,69.600,24.400
'29:25.424',0.000,0.000,68.800,24.400
'29:25.432',0.000,0.000,67.200,24.400
'29:25.440',0.000,0.000,67.200,24.400
'29:25.448',0.008,0.000,66.400,24.400
'29:25.456',0.016,0.009,66.400,24.400
'29:25.464',0.024,0.026,66.400,24.000
'29:25.472',0.032,0.026,66.400,23.200
'29:25.480',0.032,0.034,67.200,23.200
'29:25.488',0.048,0.026,67.200,22.800
'29:25.496',0.072,0.043,67.200,22.400
'29:25.504',0.096,0.069,67.200,22.400
'29:25.512',0.104,0.095,68.000,22.400
'29:25.520',0.104,0.086,68.000,22.400
'29:25.528',0.080,0.069,68.000,22.800
'29:25.536',0.056,0.052,68.000,23.200
'29:25.544',0.016,0.026,68.000,23.200
'29:25.552',-0.008,-0.009,68.000,22.800
'29:25.560',-0.016,-0.017,67.200,22.000
'29:25.568',-0.024,-0.034,67.200,21.600
'29:25.576',-0.016,-0.017,67.200,21.600
'29:25.584',-0.008,-0.017,67.200,21.600
'29:25.592',0.000,-0.017,66.400,22.400
'29:25.600',0.000,-0.009,66.400,23.200
'29:25.608',-0.024,-0.043,65.600,23.600
'29:25.616',-0.096,-0.095,65.600,24.000
'29:25.624',-0.184,-0.181,64.800,23.600
'29:25.632',-0.240,-0.259,64.800,23.600
'29:25.640',-0.240,-0.267,64.000,23.200
'29:25.648',-0.232,-0.164,64.000,23.200
'29:25.656',-0.264,-0.138,63.200,23.200
'29:25.664',-0.296,-0.207,62.400,23.600
'29:25.672',-0.256,-0.216,62.400,24.000
'29:25.680',-0.160,-0.164,61.600,24.400
'29:25.688',-0.048,-0.052,61.600,25.200
'29:25.696',0.008,0.000,60.800,26.000
'29:25.704',0.024,0.017,60.000,25.200
'29:25.712',0.032,0.026,60.000,22.400
'29:25.720',0.032,0.017,59.200,19.600
'29:25.728',0.032,0.026,59.200,19.600
'29:25.736',0.048,0.034,58.400,24.400
'29:25.744',0.048,0.026,58.400,30.400
'29:25.752',0.048,0.034,58.400,35.600
'29:25.760',0.048,0.034,58.400,38.400
'29:25.768',0.056,0.034,58.400,39.600
'29:25.776',0.056,0.034,58.400,39.600
'29:25.784',0.056,0.034,59.200,38.800
'29:25.792',0.064,0.034,60.800,38.400
'29:25.800',0.064,0.043,64.000,38.000
'29:25.808',0.072,0.034,68.800,37.600
'29:25.816',0.072,0.052,74.400,37.600
'29:25.824',0.080,0.043,80.800,38.000
'29:25.832',0.096,0.060,86.400,38.000
'29:25.840',0.104,0.069,91.200,37.600
'29:25.848',0.120,0.086,95.200,37.600
'29:25.856',0.128,0.095,98.400,37.200
'29:25.864',0.144,0.103,100.800,37.600
'29:25.872',0.152,0.095,103.200,38.000
'29:25.880',0.160,0.121,104.800,38.000
'29:25.888',0.160,0.112,105.600,38.000
'29:25.896',0.168,0.129,106.400,37.600
'29:25.904',0.160,0.129,106.400,36.800
'29:25.912',0.152,0.121,105.600,36.000
'29:25.920',0.144,0.121,104.800,35.600
'29:25.928',0.120,0.103,102.400,35.200
'29:25.936',0.104,0.095,100.000,34.800
'29:25.944',0.080,0.069,96.800,34.000
'29:25.952',0.064,0.060,93.600,33.200
'29:25.960',0.056,0.043,90.400,32.000
'29:25.968',0.032,0.034,86.400,30.800
'29:25.976',0.024,0.026,82.400,30.400
'29:25.984',0.016,0.009,78.400,30.000
'29:25.992',0.008,0.017,75.200,30.400
'29:26.000',0.008,0.000,72.000,30.800
'29:26.008',0.000,0.000,70.400,30.800
'29:26.016',0.000,-0.009,68.800,30.800
'29:26.024',-0.008,-0.009,68.000,30.400
'29:26.032',0.000,-0.017,67.200,30.400
'29:26.040',0.000,-0.034,66.400,30.000
'29:26.048',-0.024,-0.043,66.400,30.000
'29:26.056',-0.064,-0.043,66.400,30.000
'29:26.064',-0.112,-0.043,66.400,30.000
'29:26.072',-0.160,-0.017,67.200,30.400
'29:26.080',-0.184,-0.043,67.200,30.800
'29:26.088',-0.096,0.017,67.200,31.200
'29:26.096',0.000,0.190,68.000,31.200
'29:26.104',0.016,0.241,68.000,31.600
'29:26.112',-0.016,0.181,68.000,31.200
'29:26.120',-0.048,0.069,68.000,30.800
'29:26.128',-0.056,0.000,68.000,30.400
'29:26.136',-0.024,-0.009,68.000,30.000
'29:26.144',0.016,0.017,68.000,30.000
'29:26.152',0.048,0.034,68.000,30.000
'29:26.160',0.048,0.052,68.000,29.200
'29:26.168',0.024,0.034,68.000,28.400
'29:26.176',0.000,-0.017,67.200,28.400
'29:26.184',-0.016,-0.060,67.200,28.400
'29:26.192',-0.024,-0.078,67.200,28.400
'29:26.200',-0.024,-0.095,66.400,28.000
'29:26.208',-0.016,-0.078,66.400,28.000
'29:26.216',-0.016,-0.078,65.600,28.000
'29:26.224',-0.008,-0.078,65.600,29.600
'29:26.232',-0.008,-0.078,65.600,31.600
'29:26.240',0.000,-0.095,64.800,33.600
'29:26.248',0.000,-0.078,64.800,33.200
'29:26.256',0.000,-0.078,64.800,31.200
'29:26.264',0.008,-0.095,64.000,28.400
'29:26.272',0.016,-0.078,64.000,26.800
'29:26.280',0.016,-0.078,63.200,26.400
'29:26.288',0.024,-0.078,63.200,27.600
'29:26.296',0.024,-0.069,62.400,28.800
'29:26.304',0.032,-0.060,62.400,29.600
'29:26.312',0.032,-0.052,61.600,30.000
'29:26.320',0.048,-0.043,61.600,29.600
'29:26.328',0.048,-0.043,60.800,28.800
'29:26.336',0.056,-0.034,60.800,28.000
'29:26.344',0.056,-0.017,60.000,27.600
'29:26.352',0.056,-0.017,60.000,27.200
'29:26.360',0.056,-0.017,59.200,27.200
'29:26.368',0.048,-0.009,59.200,27.200
'29:26.376',0.048,-0.009,58.400,27.600
'29:26.384',0.032,-0.017,56.800,27.600
'29:26.392',0.024,-0.009,56.000,27.600
'29:26.400',0.016,-0.009,55.200,27.200
'29:26.408',0.008,-0.017,55.200,27.200
'29:26.416',0.000,-0.017,54.400,26.800
'29:26.424',-0.008,-0.017,54.400,26.400
'29:26.432',-0.008,-0.017,53.600,26.000
'29:26.440',-0.008,-0.017,53.600,26.000
'29:26.448',-0.016,-0.017,53.600,25.600
'29:26.456',-0.016,-0.017,53.600,25.200
'29:26.464',-0.016,-0.009,53.600,24.800
'29:26.472',-0.016,-0.017,53.600,24.000
'29:26.480',-0.016,-0.009,53.600,23.600
'29:26.488',-0.016,-0.009,53.600,23.600
'29:26.496',-0.016,-0.009,53.600,23.600
'29:26.504',-0.016,-0.009,53.600,24.000
'29:26.512',-0.016,-0.009,53.600,24.400
'29:26.520',-0.016,-0.017,52.800,24.800
'29:26.528',-0.016,-0.009,52.800,25.200
'29:26.536',-0.016,0.000,52.800,25.200
'29:26.544',-0.016,-0.009,52.800,24.800
'29:26.552',-0.016,0.000,52.800,24.400
'29:26.560',-0.016,-0.009,52.800,24.000
'29:26.568',-0.016,-0.009,52.000,23.600
'29:26.576',-0.016,0.000,52.000,23.200
'29:26.584',-0.016,0.000,52.000,22.800
'29:26.592',-0.016,0.000,52.000,22.800
'29:26.600',-0.016,0.000,51.200,22.800
'29:26.608',-0.016,0.000,51.200,22.800
'29:26.616',-0.016,0.000,51.200,22.400
'29:26.624',-0.016,0.000,51.200,22.400
'29:26.632',-0.008,0.000,50.400,22.000
'29:26.640',0.000,0.000,50.400,21.600
'29:26.648',0.000,0.000,50.400,21.600
'29:26.656',0.000,0.000,49.600,21.200
'29:26.664',0.000,0.000,49.600,21.200
'29:26.672',0.000,0.000,49.600,20.800
'29:26.680',0.000,0.000,49.600,20.800
'29:26.688',0.000,0.000,49.600,20.800
'29:26.696',0.000,0.000,48.800,20.400
'29:26.704',0.000,0.000,48.800,20.400
'29:26.712',0.000,0.000,48.800,20.400
'29:26.720',0.000,0.000,48.800,20.400
'29:26.728',0.000,0.000,48.800,20.400
'29:26.736',0.000,0.000,48.800,20.000
'29:26.744',0.000,0.000,48.000,20.000
'29:26.752',0.000,0.000,48.000,20.000
'29:26.760',0.000,0.000,48.000,20.000
'29:26.768',0.000,0.000,48.000,19.600
'29:26.776',0.008,0.000,48.000,19.600
'29:26.784',0.024,0.017,48.000,19.600
'29:26.792',0.024,0.034,47.200,19.200
'29:26.800',0.032,0.034,47.200,19.200
'29:26.808',0.032,0.034,47.200,19.200
'29:26.816',0.056,0.043,47.200,19.200
'29:26.824',0.072,0.069,47.200,19.600
'29:26.832',0.080,0.095,47.200,19.600
'29:26.840',0.096,0.086,46.400,19.600
'29:26.848',0.080,0.095,46.400,19.600
'29:26.856',0.064,0.069,46.400,20.000
'29:26.864',0.024,0.034,46.400,20.000
'29:26.872',0.000,0.000,46.400,20.000
'29:26.880',-0.024,-0.009,46.400,19.600
'29:26.888',-0.032,-0.017,45.600,18.400
'29:26.896',-0.032,-0.017,45.600,16.800
'29:26.904',-0.032,-0.034,45.600,15.600
