'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:29:18.664',-,0.291,-,-,43.200,-
'9:29:18.672',-,0.453,-,-,42.400,-
'9:29:18.680',-,0.179,-,-,42.400,-
'9:29:18.688',-,0.000,-,-,42.400,-
'9:29:18.696',-,0.043,-,-,41.600,-
'9:29:18.704',-,0.000,-,-,41.600,-
'9:29:18.712',-,-0.017,-,-,41.600,-
'9:29:18.720',-,-0.060,-,-,40.800,-
'9:29:18.728',-,-0.060,-,-,40.800,-
'9:29:18.736',-,-0.043,-,-,40.000,-
'9:29:18.744',-,-0.085,-,-,40.000,-
'9:29:18.752',-,-0.085,-,-,39.200,-
'9:29:18.760',-,-0.085,-,-,39.200,-
'9:29:18.768',-,-0.043,-,-,38.400,-
'9:29:18.776',-,-0.043,-,-,38.400,-
'9:29:18.784',-,-0.043,-,-,38.400,-
'9:29:18.792',-,-0.060,-,-,39.200,-
'9:29:18.800',-,-0.043,-,-,41.600,-
'9:29:18.808',-,-0.060,-,-,44.800,-
'9:29:18.816',-,-0.060,-,-,49.600,-
'9:29:18.824',-,-0.085,-,-,54.400,-
'9:29:18.832',-,-0.043,-,-,60.000,-
'9:29:18.840',-,-0.085,-,-,65.600,-
'9:29:18.848',-,-0.060,-,-,70.400,-
'9:29:18.856',-,-0.060,-,-,74.400,-
'9:29:18.864',-,-0.085,-,-,77.600,-
'9:29:18.872',-,-0.111,-,-,80.000,-
'9:29:18.880',-,-0.085,-,-,81.600,-
'9:29:18.888',-,-0.085,-,-,83.200,-
'9:29:18.896',-,-0.085,-,-,84.000,-
'9:29:18.904',-,-0.060,-,-,84.000,-
'9:29:18.912',-,-0.085,-,-,84.000,-
'9:29:18.920',-,-0.043,-,-,83.200,-
'9:29:18.928',-,0.000,-,-,82.400,-
'9:29:18.936',-,-0.017,-,-,81.600,-
'9:29:18.944',-,-0.017,-,-,80.000,-
'9:29:18.952',-,0.000,-,-,77.600,-
'9:29:18.960',-,0.000,-,-,75.200,-
'9:29:18.968',-,0.000,-,-,72.800,-
'9:29:18.976',-,0.017,-,-,69.600,-
'9:29:18.984',-,0.043,-,-,65.600,-
'9:29:18.992',-,0.043,-,-,62.400,-
'9:29:19.000',-,0.017,-,-,59.200,-
'9:29:19.008',-,0.017,-,-,56.000,-
'9:29:19.016',-,0.060,-,-,53.600,-
'9:29:19.024',-,0.060,-,-,51.200,-
'9:29:19.032',-,0.085,-,-,49.600,-
'9:29:19.040',-,0.085,-,-,48.000,-
'9:29:19.048',-,0.128,-,-,47.200,-
'9:29:19.056',-,0.128,-,-,46.400,-
'9:29:19.064',-,0.085,-,-,46.400,-
'9:29:19.072',-,0.060,-,-,45.600,-
'9:29:19.080',-,0.043,-,-,44.800,-
'9:29:19.088',-,0.000,-,-,44.800,-
'9:29:19.096',-,0.000,-,-,44.000,-
'9:29:19.104',-,0.000,-,-,44.000,-
'9:29:19.112',-,0.000,-,-,43.200,-
'9:29:19.120',-,0.000,-,-,43.200,-
'9:29:19.128',-,-0.017,-,-,42.400,-
'9:29:19.136',-,0.000,-,-,42.400,-
'9:29:19.144',-,0.000,-,-,42.400,-
'9:29:19.152',-,0.085,-,-,41.600,-
'9:29:19.160',-,0.333,-,-,41.600,-
'9:29:19.168',-,0.590,-,-,40.800,-
'9:29:19.176',-,0.359,-,-,40.800,-
'9:29:19.184',-,0.060,-,-,40.800,-
'9:29:19.192',-,0.000,-,-,40.000,-
'9:29:19.200',-,0.000,-,-,40.000,-
'9:29:19.208',-,-0.043,-,-,40.000,-
'9:29:19.216',-,-0.043,-,-,40.000,-
'9:29:19.224',-,-0.017,-,-,40.000,-
'9:29:19.232',-,-0.043,-,-,39.200,-
'9:29:19.240',-,-0.043,-,-,39.200,-
'9:29:19.248',-,-0.043,-,-,39.200,-
'9:29:19.256',-,-0.043,-,-,38.400,-
'9:29:19.264',-,0.000,-,-,38.400,-
'9:29:19.272',-,-0.043,-,-,38.400,-
'9:29:19.280',-,-0.043,-,-,38.400,-
'9:29:19.288',-,-0.043,-,-,38.400,-
'9:29:19.296',-,0.000,-,-,40.000,-
'9:29:19.304',-,-0.043,-,-,42.400,-
'9:29:19.312',-,-0.043,-,-,46.400,-
'9:29:19.320',-,-0.043,-,-,51.200,-
'9:29:19.328',-,-0.043,-,-,56.800,-
'9:29:19.336',-,-0.043,-,-,62.400,-
'9:29:19.344',-,-0.043,-,-,67.200,-
'9:29:19.352',-,-0.043,-,-,71.200,-
'9:29:19.360',-,-0.085,-,-,74.400,-
'9:29:19.368',-,-0.111,-,-,76.800,-
'9:29:19.376',-,-0.085,-,-,78.400,-
'9:29:19.384',-,-0.060,-,-,80.000,-
'9:29:19.392',-,-0.060,-,-,80.800,-
'9:29:19.400',-,-0.085,-,-,80.800,-
'9:29:19.408',-,-0.085,-,-,80.800,-
'9:29:19.416',-,-0.043,-,-,80.000,-
'9:29:19.424',-,-0.017,-,-,79.200,-
'9:29:19.432',-,-0.017,-,-,78.400,-
'9:29:19.440',-,-0.017,-,-,76.800,-
'9:29:19.448',-,0.000,-,-,75.200,-
'9:29:19.456',-,0.000,-,-,72.800,-
'9:29:19.464',-,0.000,-,-,70.400,-
'9:29:19.472',-,0.017,-,-,67.200,-
'9:29:19.480',-,0.043,-,-,64.000,-
'9:29:19.488',-,0.043,-,-,60.800,-
'9:29:19.496',-,0.017,-,-,58.400,-
'9:29:19.504',-,0.043,-,-,56.000,-
'9:29:19.512',-,0.043,-,-,53.600,-
'9:29:19.520',-,0.085,-,-,52.000,-
'9:29:19.528',-,0.085,-,-,50.400,-
'9:29:19.536',-,0.128,-,-,49.600,-
'9:29:19.544',-,0.128,-,-,48.800,-
'9:29:19.552',-,0.154,-,-,48.000,-
'9:29:19.560',-,0.111,-,-,47.200,-
'9:29:19.568',-,0.085,-,-,47.200,-
'9:29:19.576',-,0.043,-,-,47.200,-
'9:29:19.584',-,0.000,-,-,47.200,-
'9:29:19.592',-,0.000,-,-,46.400,-
'9:29:19.600',-,0.000,-,-,46.400,-
'9:29:19.608',-,-0.017,-,-,46.400,-
'9:29:19.616',-,0.000,-,-,45.600,-
'9:29:19.624',-,-0.017,-,-,45.600,-
'9:29:19.632',-,0.000,-,-,44.800,-
'9:29:19.640',-,-0.043,-,-,44.800,-
'9:29:19.648',-,0.000,-,-,44.800,-
'9:29:19.656',-,0.222,-,-,44.800,-
'9:29:19.664',-,0.470,-,-,44.800,-
'9:29:19.672',-,0.538,-,-,44.000,-
'9:29:19.680',-,0.111,-,-,44.000,-
'9:29:19.688',-,0.017,-,-,44.000,-
'9:29:19.696',-,0.000,-,-,44.000,-
'9:29:19.704',-,0.000,-,-,43.200,-
'9:29:19.712',-,-0.043,-,-,43.200,-
'9:29:19.720',-,-0.043,-,-,43.200,-
'9:29:19.728',-,-0.060,-,-,42.400,-
'9:29:19.736',-,-0.043,-,-,42.400,-
'9:29:19.744',-,-0.060,-,-,42.400,-
'9:29:19.752',-,-0.043,-,-,41.600,-
'9:29:19.760',-,-0.060,-,-,41.600,-
'9:29:19.768',-,-0.043,-,-,41.600,-
'9:29:19.776',-,-0.060,-,-,42.400,-
'9:29:19.784',-,-0.060,-,-,44.000,-
'9:29:19.792',-,-0.060,-,-,47.200,-
'9:29:19.800',-,-0.043,-,-,52.000,-
'9:29:19.808',-,-0.043,-,-,57.600,-
'9:29:19.816',-,-0.060,-,-,63.200,-
'9:29:19.824',-,-0.043,-,-,68.800,-
'9:29:19.832',-,-0.085,-,-,73.600,-
'9:29:19.840',-,-0.060,-,-,78.400,-
'9:29:19.848',-,-0.085,-,-,81.600,-
'9:29:19.856',-,-0.060,-,-,84.800,-
'9:29:19.864',-,-0.085,-,-,86.400,-
'9:29:19.872',-,-0.111,-,-,88.000,-
'9:29:19.880',-,-0.085,-,-,88.800,-
'9:29:19.888',-,-0.111,-,-,89.600,-
'9:29:19.896',-,-0.085,-,-,89.600,-
'9:29:19.904',-,-0.111,-,-,89.600,-
'9:29:19.912',-,-0.085,-,-,88.800,-
'9:29:19.920',-,-0.085,-,-,88.000,-
'9:29:19.928',-,-0.043,-,-,87.200,-
'9:29:19.936',-,-0.043,-,-,86.400,-
'9:29:19.944',-,-0.043,-,-,84.800,-
'9:29:19.952',-,-0.017,-,-,82.400,-
'9:29:19.960',-,-0.017,-,-,80.800,-
'9:29:19.968',-,0.000,-,-,77.600,-
'9:29:19.976',-,0.000,-,-,75.200,-
'9:29:19.984',-,0.000,-,-,71.200,-
'9:29:19.992',-,0.000,-,-,68.000,-
'9:29:20.000',-,0.017,-,-,64.800,-
'9:29:20.008',-,0.043,-,-,61.600,-
'9:29:20.016',-,0.085,-,-,59.200,-
'9:29:20.024',-,0.085,-,-,56.800,-
'9:29:20.032',-,0.111,-,-,54.400,-
'9:29:20.040',-,0.128,-,-,52.800,-
'9:29:20.048',-,0.111,-,-,51.200,-
'9:29:20.056',-,0.085,-,-,50.400,-
'9:29:20.064',-,0.043,-,-,49.600,-
'9:29:20.072',-,0.000,-,-,48.800,-
'9:29:20.080',-,-0.017,-,-,48.800,-
'9:29:20.088',-,-0.043,-,-,48.000,-
'9:29:20.096',-,-0.043,-,-,47.200,-
'9:29:20.104',-,-0.043,-,-,47.200,-
'9:29:20.112',-,-0.043,-,-,46.400,-
'9:29:20.120',-,-0.060,-,-,46.400,-
'9:29:20.128',-,-0.043,-,-,45.600,-
'9:29:20.136',-,-0.060,-,-,45.600,-
'9:29:20.144',-,0.043,-,-,44.800,-
'9:29:20.152',-,0.316,-,-,44.800,-
'9:29:20.160',-,0.470,-,-,44.800,-
'9:29:20.168',-,0.179,-,-,44.000,-
'9:29:20.176',-,-0.043,-,-,44.000,-
'9:29:20.184',-,0.017,-,-,43.200,-
'9:29:20.192',-,0.000,-,-,43.200,-
'9:29:20.200',-,-0.043,-,-,42.400,-
'9:29:20.208',-,-0.085,-,-,42.400,-
'9:29:20.216',-,-0.085,-,-,42.400,-
'9:29:20.224',-,-0.111,-,-,41.600,-
'9:29:20.232',-,-0.111,-,-,41.600,-
'9:29:20.240',-,-0.111,-,-,41.600,-
'9:29:20.248',-,-0.111,-,-,41.600,-
'9:29:20.256',-,-0.111,-,-,40.800,-
'9:29:20.264',-,-0.111,-,-,41.600,-
'9:29:20.272',-,-0.085,-,-,42.400,-
'9:29:20.280',-,-0.085,-,-,44.800,-
'9:29:20.288',-,-0.111,-,-,48.000,-
'9:29:20.296',-,-0.111,-,-,52.800,-
'9:29:20.304',-,-0.085,-,-,58.400,-
'9:29:20.312',-,-0.111,-,-,64.000,-
'9:29:20.320',-,-0.111,-,-,69.600,-
'9:29:20.328',-,-0.128,-,-,74.400,-
'9:29:20.336',-,-0.111,-,-,78.400,-
'9:29:20.344',-,-0.128,-,-,81.600,-
'9:29:20.352',-,-0.128,-,-,84.800,-
'9:29:20.360',-,-0.154,-,-,86.400,-
'9:29:20.368',-,-0.128,-,-,88.000,-
'9:29:20.376',-,-0.154,-,-,88.800,-
'9:29:20.384',-,-0.111,-,-,88.800,-
'9:29:20.392',-,-0.128,-,-,88.800,-
'9:29:20.400',-,-0.128,-,-,88.800,-
'9:29:20.408',-,-0.111,-,-,88.800,-
'9:29:20.416',-,-0.085,-,-,88.000,-
'9:29:20.424',-,-0.085,-,-,86.400,-
'9:29:20.432',-,-0.043,-,-,85.600,-
'9:29:20.440',-,-0.043,-,-,83.200,-
'9:29:20.448',-,-0.017,-,-,81.600,-
'9:29:20.456',-,0.000,-,-,79.200,-
'9:29:20.464',-,0.000,-,-,76.000,-
'9:29:20.472',-,0.000,-,-,72.800,-
'9:29:20.480',-,0.000,-,-,69.600,-
'9:29:20.488',-,0.000,-,-,65.600,-
'9:29:20.496',-,0.000,-,-,62.400,-
'9:29:20.504',-,0.000,-,-,60.000,-
'9:29:20.512',-,0.017,-,-,56.800,-
'9:29:20.520',-,0.043,-,-,55.200,-
'9:29:20.528',-,0.043,-,-,52.800,-
'9:29:20.536',-,0.085,-,-,52.000,-
'9:29:20.544',-,0.085,-,-,50.400,-
'9:29:20.552',-,0.085,-,-,49.600,-
'9:29:20.560',-,0.085,-,-,48.800,-
'9:29:20.568',-,0.043,-,-,48.800,-
'9:29:20.576',-,0.000,-,-,48.000,-
'9:29:20.584',-,0.000,-,-,48.000,-
'9:29:20.592',-,-0.043,-,-,48.000,-
'9:29:20.600',-,-0.043,-,-,47.200,-
'9:29:20.608',-,-0.060,-,-,47.200,-
'9:29:20.616',-,-0.043,-,-,46.400,-
'9:29:20.624',-,-0.043,-,-,46.400,-
'9:29:20.632',-,-0.060,-,-,45.600,-
'9:29:20.640',-,-0.085,-,-,45.600,-
'9:29:20.648',-,0.000,-,-,44.800,-
'9:29:20.656',-,0.222,-,-,44.800,-
'9:29:20.664',-,0.427,-,-,44.800,-
'9:29:20.672',-,0.248,-,-,44.000,-
'9:29:20.680',-,0.000,-,-,44.000,-
'9:29:20.688',-,0.017,-,-,44.000,-
'9:29:20.696',-,0.000,-,-,43.200,-
'9:29:20.704',-,-0.017,-,-,43.200,-
'9:29:20.712',-,-0.060,-,-,43.200,-
'9:29:20.720',-,-0.060,-,-,43.200,-
'9:29:20.728',-,-0.060,-,-,42.400,-
'9:29:20.736',-,-0.085,-,-,42.400,-
'9:29:20.744',-,-0.111,-,-,42.400,-
'9:29:20.752',-,-0.085,-,-,41.600,-
'9:29:20.760',-,-0.111,-,-,41.600,-
'9:29:20.768',-,-0.111,-,-,41.600,-
'9:29:20.776',-,-0.060,-,-,42.400,-
'9:29:20.784',-,-0.043,-,-,44.000,-
'9:29:20.792',-,-0.085,-,-,47.200,-
'9:29:20.800',-,-0.043,-,-,51.200,-
'9:29:20.808',-,-0.060,-,-,56.000,-
'9:29:20.816',-,-0.085,-,-,61.600,-
'9:29:20.824',-,-0.111,-,-,67.200,-
'9:29:20.832',-,-0.111,-,-,71.200,-
'9:29:20.840',-,-0.111,-,-,75.200,-
'9:29:20.848',-,-0.111,-,-,78.400,-
'9:29:20.856',-,-0.111,-,-,81.600,-
