'Elapsed time','I','II','V','MCL1','ABP','PAP'
'8:48:22.008',-,0.060,-,-,60.000,-
'8:48:22.016',-,0.085,-,-,56.800,-
'8:48:22.024',-,0.128,-,-,54.400,-
'8:48:22.032',-,0.128,-,-,52.800,-
'8:48:22.040',-,0.111,-,-,51.200,-
'8:48:22.048',-,0.085,-,-,50.400,-
'8:48:22.056',-,0.060,-,-,49.600,-
'8:48:22.064',-,0.017,-,-,48.800,-
'8:48:22.072',-,0.000,-,-,48.000,-
'8:48:22.080',-,-0.043,-,-,47.200,-
'8:48:22.088',-,0.000,-,-,47.200,-
'8:48:22.096',-,-0.017,-,-,46.400,-
'8:48:22.104',-,0.000,-,-,46.400,-
'8:48:22.112',-,-0.043,-,-,46.400,-
'8:48:22.120',-,-0.043,-,-,45.600,-
'8:48:22.128',-,-0.017,-,-,45.600,-
'8:48:22.136',-,-0.043,-,-,44.800,-
'8:48:22.144',-,0.154,-,-,44.800,-
'8:48:22.152',-,0.470,-,-,44.800,-
'8:48:22.160',-,0.564,-,-,44.800,-
'8:48:22.168',-,0.248,-,-,44.800,-
'8:48:22.176',-,0.060,-,-,44.000,-
'8:48:22.184',-,-0.043,-,-,44.000,-
'8:48:22.192',-,-0.043,-,-,44.000,-
'8:48:22.200',-,-0.043,-,-,44.000,-
'8:48:22.208',-,-0.043,-,-,43.200,-
'8:48:22.216',-,-0.043,-,-,43.200,-
'8:48:22.224',-,-0.060,-,-,42.400,-
'8:48:22.232',-,-0.085,-,-,42.400,-
'8:48:22.240',-,-0.043,-,-,42.400,-
'8:48:22.248',-,0.000,-,-,41.600,-
'8:48:22.256',-,-0.043,-,-,41.600,-
'8:48:22.264',-,-0.060,-,-,41.600,-
'8:48:22.272',-,-0.017,-,-,43.200,-
'8:48:22.280',-,-0.043,-,-,44.800,-
'8:48:22.288',-,-0.111,-,-,48.000,-
'8:48:22.296',-,-0.111,-,-,52.000,-
'8:48:22.304',-,-0.043,-,-,56.800,-
'8:48:22.312',-,0.000,-,-,62.400,-
'8:48:22.320',-,-0.017,-,-,67.200,-
'8:48:22.328',-,-0.060,-,-,72.000,-
'8:48:22.336',-,-0.111,-,-,76.800,-
'8:48:22.344',-,-0.043,-,-,80.000,-
'8:48:22.352',-,-0.085,-,-,83.200,-
'8:48:22.360',-,-0.111,-,-,85.600,-
'8:48:22.368',-,-0.085,-,-,86.400,-
'8:48:22.376',-,-0.017,-,-,88.000,-
'8:48:22.384',-,-0.043,-,-,88.000,-
'8:48:22.392',-,-0.085,-,-,88.000,-
'8:48:22.400',-,-0.060,-,-,88.000,-
'8:48:22.408',-,-0.017,-,-,86.400,-
'8:48:22.416',-,0.000,-,-,85.600,-
'8:48:22.424',-,-0.017,-,-,83.200,-
'8:48:22.432',-,-0.043,-,-,80.800,-
'8:48:22.440',-,0.000,-,-,78.400,-
'8:48:22.448',-,0.000,-,-,75.200,-
'8:48:22.456',-,0.000,-,-,72.000,-
'8:48:22.464',-,0.043,-,-,68.800,-
'8:48:22.472',-,0.060,-,-,64.800,-
'8:48:22.480',-,0.043,-,-,61.600,-
'8:48:22.488',-,0.043,-,-,58.400,-
'8:48:22.496',-,0.085,-,-,56.000,-
'8:48:22.504',-,0.128,-,-,53.600,-
'8:48:22.512',-,0.179,-,-,52.000,-
'8:48:22.520',-,0.128,-,-,50.400,-
'8:48:22.528',-,0.085,-,-,48.800,-
'8:48:22.536',-,0.085,-,-,48.000,-
'8:48:22.544',-,0.085,-,-,47.200,-
'8:48:22.552',-,0.043,-,-,47.200,-
'8:48:22.560',-,0.000,-,-,46.400,-
'8:48:22.568',-,-0.017,-,-,46.400,-
'8:48:22.576',-,-0.043,-,-,45.600,-
'8:48:22.584',-,0.000,-,-,45.600,-
'8:48:22.592',-,0.000,-,-,44.800,-
'8:48:22.600',-,-0.043,-,-,44.800,-
'8:48:22.608',-,-0.043,-,-,44.800,-
'8:48:22.616',-,-0.043,-,-,44.000,-
'8:48:22.624',-,0.000,-,-,44.000,-
'8:48:22.632',-,0.248,-,-,44.000,-
'8:48:22.640',-,0.496,-,-,44.000,-
'8:48:22.648',-,0.538,-,-,44.000,-
'8:48:22.656',-,0.154,-,-,43.200,-
'8:48:22.664',-,0.060,-,-,43.200,-
'8:48:22.672',-,0.043,-,-,43.200,-
'8:48:22.680',-,0.060,-,-,43.200,-
'8:48:22.688',-,-0.043,-,-,43.200,-
'8:48:22.696',-,-0.060,-,-,43.200,-
'8:48:22.704',-,-0.017,-,-,43.200,-
'8:48:22.712',-,-0.043,-,-,43.200,-
'8:48:22.720',-,-0.060,-,-,43.200,-
'8:48:22.728',-,-0.060,-,-,43.200,-
'8:48:22.736',-,-0.017,-,-,43.200,-
'8:48:22.744',-,0.000,-,-,43.200,-
'8:48:22.752',-,-0.043,-,-,44.000,-
'8:48:22.760',-,-0.085,-,-,46.400,-
'8:48:22.768',-,-0.111,-,-,49.600,-
'8:48:22.776',-,-0.085,-,-,53.600,-
'8:48:22.784',-,-0.060,-,-,58.400,-
'8:48:22.792',-,-0.043,-,-,64.000,-
'8:48:22.800',-,-0.043,-,-,69.600,-
'8:48:22.808',-,-0.017,-,-,75.200,-
'8:48:22.816',-,-0.043,-,-,80.000,-
'8:48:22.824',-,-0.060,-,-,84.000,-
'8:48:22.832',-,-0.085,-,-,87.200,-
'8:48:22.840',-,-0.043,-,-,89.600,-
'8:48:22.848',-,-0.043,-,-,92.000,-
'8:48:22.856',-,-0.060,-,-,92.800,-
'8:48:22.864',-,-0.111,-,-,94.400,-
'8:48:22.872',-,-0.085,-,-,94.400,-
'8:48:22.880',-,-0.060,-,-,94.400,-
'8:48:22.888',-,-0.043,-,-,93.600,-
'8:48:22.896',-,0.000,-,-,92.800,-
'8:48:22.904',-,0.017,-,-,92.000,-
'8:48:22.912',-,0.000,-,-,90.400,-
'8:48:22.920',-,-0.017,-,-,88.800,-
'8:48:22.928',-,-0.043,-,-,86.400,-
'8:48:22.936',-,0.000,-,-,84.000,-
'8:48:22.944',-,-0.017,-,-,80.800,-
'8:48:22.952',-,0.000,-,-,77.600,-
'8:48:22.960',-,0.043,-,-,73.600,-
'8:48:22.968',-,0.043,-,-,70.400,-
'8:48:22.976',-,0.060,-,-,66.400,-
'8:48:22.984',-,0.111,-,-,63.200,-
'8:48:22.992',-,0.128,-,-,60.000,-
'8:48:23.000',-,0.111,-,-,57.600,-
'8:48:23.008',-,0.111,-,-,56.000,-
'8:48:23.016',-,0.111,-,-,54.400,-
'8:48:23.024',-,0.128,-,-,52.800,-
'8:48:23.032',-,0.128,-,-,52.000,-
'8:48:23.040',-,0.043,-,-,51.200,-
'8:48:23.048',-,0.000,-,-,50.400,-
'8:48:23.056',-,0.000,-,-,50.400,-
'8:48:23.064',-,-0.043,-,-,49.600,-
'8:48:23.072',-,0.000,-,-,49.600,-
'8:48:23.080',-,-0.017,-,-,49.600,-
'8:48:23.088',-,-0.017,-,-,48.800,-
'8:48:23.096',-,-0.017,-,-,48.800,-
'8:48:23.104',-,-0.017,-,-,48.000,-
'8:48:23.112',-,0.085,-,-,48.000,-
'8:48:23.120',-,0.359,-,-,48.000,-
'8:48:23.128',-,0.470,-,-,47.200,-
'8:48:23.136',-,0.222,-,-,47.200,-
'8:48:23.144',-,0.000,-,-,47.200,-
'8:48:23.152',-,0.043,-,-,46.400,-
'8:48:23.160',-,0.000,-,-,46.400,-
'8:48:23.168',-,-0.017,-,-,46.400,-
'8:48:23.176',-,-0.043,-,-,45.600,-
'8:48:23.184',-,-0.043,-,-,45.600,-
'8:48:23.192',-,-0.111,-,-,45.600,-
'8:48:23.200',-,-0.111,-,-,44.800,-
'8:48:23.208',-,-0.060,-,-,44.800,-
'8:48:23.216',-,-0.043,-,-,44.800,-
'8:48:23.224',-,-0.085,-,-,44.800,-
'8:48:23.232',-,-0.060,-,-,46.400,-
'8:48:23.240',-,-0.043,-,-,48.800,-
'8:48:23.248',-,-0.085,-,-,52.000,-
'8:48:23.256',-,-0.111,-,-,56.800,-
'8:48:23.264',-,-0.085,-,-,62.400,-
'8:48:23.272',-,-0.043,-,-,68.000,-
'8:48:23.280',-,-0.085,-,-,73.600,-
'8:48:23.288',-,-0.085,-,-,79.200,-
'8:48:23.296',-,-0.111,-,-,84.000,-
'8:48:23.304',-,-0.154,-,-,88.000,-
'8:48:23.312',-,-0.128,-,-,92.000,-
'8:48:23.320',-,-0.111,-,-,94.400,-
'8:48:23.328',-,-0.154,-,-,96.000,-
'8:48:23.336',-,-0.111,-,-,97.600,-
'8:48:23.344',-,-0.111,-,-,98.400,-
'8:48:23.352',-,-0.111,-,-,98.400,-
'8:48:23.360',-,-0.060,-,-,98.400,-
'8:48:23.368',-,-0.017,-,-,97.600,-
'8:48:23.376',-,-0.111,-,-,96.800,-
'8:48:23.384',-,-0.111,-,-,96.000,-
'8:48:23.392',-,0.000,-,-,94.400,-
'8:48:23.400',-,0.000,-,-,92.800,-
'8:48:23.408',-,-0.017,-,-,91.200,-
'8:48:23.416',-,-0.043,-,-,88.800,-
'8:48:23.424',-,-0.043,-,-,85.600,-
'8:48:23.432',-,-0.017,-,-,82.400,-
'8:48:23.440',-,0.000,-,-,79.200,-
'8:48:23.448',-,0.000,-,-,76.000,-
'8:48:23.456',-,0.085,-,-,72.000,-
'8:48:23.464',-,0.043,-,-,68.000,-
'8:48:23.472',-,0.000,-,-,64.800,-
'8:48:23.480',-,0.000,-,-,61.600,-
'8:48:23.488',-,0.017,-,-,59.200,-
'8:48:23.496',-,0.043,-,-,56.800,-
'8:48:23.504',-,0.085,-,-,55.200,-
'8:48:23.512',-,0.060,-,-,53.600,-
'8:48:23.520',-,0.085,-,-,52.800,-
'8:48:23.528',-,0.043,-,-,52.000,-
'8:48:23.536',-,0.000,-,-,51.200,-
'8:48:23.544',-,-0.043,-,-,50.400,-
'8:48:23.552',-,-0.060,-,-,50.400,-
'8:48:23.560',-,-0.043,-,-,49.600,-
'8:48:23.568',-,-0.060,-,-,49.600,-
'8:48:23.576',-,-0.043,-,-,49.600,-
'8:48:23.584',-,-0.060,-,-,48.800,-
'8:48:23.592',-,-0.043,-,-,48.800,-
'8:48:23.600',-,-0.111,-,-,48.800,-
'8:48:23.608',-,0.060,-,-,48.800,-
'8:48:23.616',-,0.291,-,-,48.000,-
'8:48:23.624',-,0.453,-,-,48.000,-
'8:48:23.632',-,0.154,-,-,48.000,-
'8:48:23.640',-,0.000,-,-,48.000,-
'8:48:23.648',-,0.017,-,-,48.000,-
'8:48:23.656',-,0.000,-,-,47.200,-
'8:48:23.664',-,-0.111,-,-,47.200,-
'8:48:23.672',-,-0.128,-,-,47.200,-
'8:48:23.680',-,-0.111,-,-,47.200,-
'8:48:23.688',-,-0.085,-,-,46.400,-
'8:48:23.696',-,-0.060,-,-,46.400,-
'8:48:23.704',-,-0.085,-,-,45.600,-
'8:48:23.712',-,-0.111,-,-,45.600,-
'8:48:23.720',-,-0.128,-,-,45.600,-
'8:48:23.728',-,-0.111,-,-,46.400,-
'8:48:23.736',-,-0.085,-,-,48.000,-
'8:48:23.744',-,-0.060,-,-,51.200,-
'8:48:23.752',-,-0.085,-,-,55.200,-
'8:48:23.760',-,-0.111,-,-,60.000,-
'8:48:23.768',-,-0.128,-,-,65.600,-
'8:48:23.776',-,-0.085,-,-,71.200,-
'8:48:23.784',-,-0.111,-,-,76.000,-
'8:48:23.792',-,-0.128,-,-,80.800,-
'8:48:23.800',-,-0.128,-,-,84.800,-
'8:48:23.808',-,-0.154,-,-,88.800,-
'8:48:23.816',-,-0.154,-,-,91.200,-
'8:48:23.824',-,-0.179,-,-,92.800,-
'8:48:23.832',-,-0.111,-,-,94.400,-
'8:48:23.840',-,-0.111,-,-,95.200,-
'8:48:23.848',-,-0.128,-,-,96.000,-
'8:48:23.856',-,-0.128,-,-,95.200,-
'8:48:23.864',-,-0.111,-,-,95.200,-
'8:48:23.872',-,-0.060,-,-,93.600,-
'8:48:23.880',-,-0.111,-,-,92.800,-
'8:48:23.888',-,-0.060,-,-,90.400,-
'8:48:23.896',-,-0.043,-,-,88.800,-
'8:48:23.904',-,0.000,-,-,86.400,-
'8:48:23.912',-,-0.017,-,-,83.200,-
'8:48:23.920',-,0.043,-,-,80.000,-
'8:48:23.928',-,0.000,-,-,76.000,-
'8:48:23.936',-,0.000,-,-,72.800,-
'8:48:23.944',-,0.000,-,-,68.800,-
'8:48:23.952',-,0.000,-,-,65.600,-
'8:48:23.960',-,0.043,-,-,62.400,-
'8:48:23.968',-,0.043,-,-,59.200,-
'8:48:23.976',-,0.043,-,-,56.800,-
'8:48:23.984',-,0.043,-,-,54.400,-
'8:48:23.992',-,0.060,-,-,52.800,-
'8:48:24.000',-,0.085,-,-,52.000,-
'8:48:24.008',-,0.043,-,-,50.400,-
'8:48:24.016',-,0.043,-,-,49.600,-
'8:48:24.024',-,0.000,-,-,48.800,-
'8:48:24.032',-,0.000,-,-,48.000,-
'8:48:24.040',-,0.017,-,-,48.000,-
'8:48:24.048',-,-0.043,-,-,47.200,-
'8:48:24.056',-,-0.060,-,-,47.200,-
'8:48:24.064',-,-0.060,-,-,46.400,-
'8:48:24.072',-,-0.017,-,-,46.400,-
'8:48:24.080',-,0.000,-,-,45.600,-
'8:48:24.088',-,-0.043,-,-,45.600,-
'8:48:24.096',-,0.017,-,-,44.800,-
'8:48:24.104',-,0.248,-,-,44.800,-
'8:48:24.112',-,0.470,-,-,44.800,-
'8:48:24.120',-,0.291,-,-,44.000,-
'8:48:24.128',-,0.043,-,-,44.000,-
'8:48:24.136',-,0.000,-,-,44.000,-
'8:48:24.144',-,0.000,-,-,43.200,-
'8:48:24.152',-,0.000,-,-,43.200,-
'8:48:24.160',-,0.000,-,-,43.200,-
'8:48:24.168',-,-0.017,-,-,42.400,-
'8:48:24.176',-,-0.060,-,-,42.400,-
'8:48:24.184',-,-0.111,-,-,42.400,-
'8:48:24.192',-,-0.085,-,-,41.600,-
'8:48:24.200',-,-0.043,-,-,41.600,-
'8:48:24.208',-,-0.017,-,-,41.600,-
'8:48:24.216',-,-0.043,-,-,41.600,-
'8:48:24.224',-,-0.017,-,-,42.400,-
'8:48:24.232',-,-0.060,-,-,44.800,-
'8:48:24.240',-,-0.085,-,-,47.200,-
'8:48:24.248',-,-0.060,-,-,51.200,-
'8:48:24.256',-,-0.043,-,-,56.000,-
'8:48:24.264',-,-0.043,-,-,60.800,-
'8:48:24.272',-,-0.043,-,-,66.400,-
'8:48:24.280',-,-0.085,-,-,71.200,-
'8:48:24.288',-,-0.043,-,-,75.200,-
'8:48:24.296',-,-0.043,-,-,79.200,-
'8:48:24.304',-,-0.085,-,-,83.200,-
'8:48:24.312',-,-0.111,-,-,85.600,-
'8:48:24.320',-,-0.043,-,-,87.200,-
'8:48:24.328',-,-0.043,-,-,88.800,-
'8:48:24.336',-,-0.085,-,-,89.600,-
'8:48:24.344',-,-0.060,-,-,89.600,-
'8:48:24.352',-,-0.043,-,-,89.600,-
'8:48:24.360',-,-0.017,-,-,88.800,-
'8:48:24.368',-,0.000,-,-,88.000,-
'8:48:24.376',-,0.000,-,-,86.400,-
'8:48:24.384',-,0.000,-,-,84.000,-
'8:48:24.392',-,-0.017,-,-,81.600,-
'8:48:24.400',-,0.000,-,-,79.200,-
'8:48:24.408',-,0.043,-,-,75.200,-
'8:48:24.416',-,0.000,-,-,72.000,-
'8:48:24.424',-,0.000,-,-,68.800,-
'8:48:24.432',-,0.043,-,-,64.800,-
'8:48:24.440',-,0.060,-,-,61.600,-
'8:48:24.448',-,0.043,-,-,58.400,-
'8:48:24.456',-,0.128,-,-,56.000,-
'8:48:24.464',-,0.128,-,-,53.600,-
'8:48:24.472',-,0.128,-,-,51.200,-
'8:48:24.480',-,0.128,-,-,50.400,-
'8:48:24.488',-,0.128,-,-,48.800,-
'8:48:24.496',-,0.085,-,-,48.000,-
'8:48:24.504',-,0.043,-,-,47.200,-
'8:48:24.512',-,0.060,-,-,46.400,-
'8:48:24.520',-,0.000,-,-,46.400,-
'8:48:24.528',-,0.000,-,-,45.600,-
'8:48:24.536',-,0.000,-,-,45.600,-
'8:48:24.544',-,0.000,-,-,45.600,-
'8:48:24.552',-,0.000,-,-,44.800,-
'8:48:24.560',-,0.000,-,-,44.800,-
'8:48:24.568',-,0.000,-,-,44.800,-
'8:48:24.576',-,0.000,-,-,44.000,-
'8:48:24.584',-,0.222,-,-,44.000,-
'8:48:24.592',-,0.427,-,-,44.000,-
'8:48:24.600',-,0.496,-,-,44.000,-
'8:48:24.608',-,0.197,-,-,43.200,-
'8:48:24.616',-,0.043,-,-,43.200,-
'8:48:24.624',-,0.000,-,-,43.200,-
'8:48:24.632',-,0.000,-,-,43.200,-
'8:48:24.640',-,0.043,-,-,43.200,-
'8:48:24.648',-,0.000,-,-,42.400,-
'8:48:24.656',-,-0.043,-,-,42.400,-
'8:48:24.664',-,-0.060,-,-,42.400,-
'8:48:24.672',-,-0.085,-,-,41.600,-
'8:48:24.680',-,-0.043,-,-,41.600,-
'8:48:24.688',-,-0.017,-,-,40.800,-
'8:48:24.696',-,0.000,-,-,40.800,-
'8:48:24.704',-,0.000,-,-,40.800,-
'8:48:24.712',-,0.000,-,-,42.400,-
'8:48:24.720',-,0.000,-,-,44.000,-
'8:48:24.728',-,-0.017,-,-,47.200,-
'8:48:24.736',-,-0.043,-,-,51.200,-
'8:48:24.744',-,-0.043,-,-,56.000,-
'8:48:24.752',-,0.000,-,-,61.600,-
'8:48:24.760',-,0.000,-,-,67.200,-
'8:48:24.768',-,-0.043,-,-,72.000,-
'8:48:24.776',-,-0.060,-,-,76.800,-
'8:48:24.784',-,-0.085,-,-,80.000,-
'8:48:24.792',-,-0.043,-,-,83.200,-
'8:48:24.800',-,0.000,-,-,85.600,-
'8:48:24.808',-,-0.043,-,-,88.000,-
'8:48:24.816',-,-0.043,-,-,88.800,-
'8:48:24.824',-,-0.060,-,-,89.600,-
'8:48:24.832',-,-0.017,-,-,89.600,-
'8:48:24.840',-,0.017,-,-,89.600,-
'8:48:24.848',-,0.000,-,-,88.800,-
'8:48:24.856',-,-0.017,-,-,88.000,-
'8:48:24.864',-,-0.017,-,-,86.400,-
'8:48:24.872',-,0.000,-,-,84.000,-
'8:48:24.880',-,0.000,-,-,81.600,-
'8:48:24.888',-,0.000,-,-,79.200,-
'8:48:24.896',-,0.017,-,-,76.000,-
'8:48:24.904',-,0.017,-,-,72.000,-
'8:48:24.912',-,0.000,-,-,68.800,-
'8:48:24.920',-,0.043,-,-,65.600,-
'8:48:24.928',-,0.060,-,-,61.600,-
'8:48:24.936',-,0.111,-,-,59.200,-
'8:48:24.944',-,0.128,-,-,56.800,-
'8:48:24.952',-,0.111,-,-,54.400,-
'8:48:24.960',-,0.128,-,-,52.800,-
'8:48:24.968',-,0.128,-,-,51.200,-
'8:48:24.976',-,0.154,-,-,50.400,-
'8:48:24.984',-,0.128,-,-,49.600,-
'8:48:24.992',-,0.060,-,-,48.800,-
'8:48:25.000',-,0.043,-,-,48.800,-
'8:48:25.008',-,0.060,-,-,48.800,-
'8:48:25.016',-,0.000,-,-,48.000,-
'8:48:25.024',-,0.000,-,-,48.000,-
'8:48:25.032',-,-0.017,-,-,48.000,-
'8:48:25.040',-,-0.043,-,-,47.200,-
'8:48:25.048',-,-0.043,-,-,47.200,-
'8:48:25.056',-,-0.017,-,-,47.200,-
'8:48:25.064',-,-0.043,-,-,47.200,-
'8:48:25.072',-,0.179,-,-,47.200,-
'8:48:25.080',-,0.427,-,-,46.400,-
'8:48:25.088',-,0.564,-,-,46.400,-
'8:48:25.096',-,0.222,-,-,46.400,-
'8:48:25.104',-,0.043,-,-,46.400,-
'8:48:25.112',-,0.043,-,-,46.400,-
'8:48:25.120',-,0.000,-,-,46.400,-
'8:48:25.128',-,-0.017,-,-,46.400,-
'8:48:25.136',-,-0.043,-,-,46.400,-
'8:48:25.144',-,-0.017,-,-,46.400,-
'8:48:25.152',-,0.000,-,-,45.600,-
'8:48:25.160',-,-0.060,-,-,45.600,-
'8:48:25.168',-,-0.085,-,-,45.600,-
'8:48:25.176',-,-0.043,-,-,44.800,-
'8:48:25.184',-,-0.017,-,-,45.600,-
'8:48:25.192',-,-0.043,-,-,46.400,-
'8:48:25.200',-,-0.043,-,-,48.800,-
'8:48:25.208',-,0.000,-,-,52.800,-
'8:48:25.216',-,0.017,-,-,57.600,-
'8:48:25.224',-,0.000,-,-,62.400,-
'8:48:25.232',-,-0.043,-,-,68.800,-
'8:48:25.240',-,-0.111,-,-,74.400,-
'8:48:25.248',-,-0.128,-,-,80.000,-
'8:48:25.256',-,-0.111,-,-,84.000,-
'8:48:25.264',-,-0.111,-,-,88.800,-
'8:48:25.272',-,-0.111,-,-,92.000,-
'8:48:25.280',-,-0.154,-,-,94.400,-
'8:48:25.288',-,-0.128,-,-,96.800,-
'8:48:25.296',-,-0.111,-,-,97.600,-
'8:48:25.304',-,-0.111,-,-,98.400,-
'8:48:25.312',-,-0.111,-,-,98.400,-
'8:48:25.320',-,-0.085,-,-,98.400,-
'8:48:25.328',-,-0.060,-,-,97.600,-
'8:48:25.336',-,-0.043,-,-,96.800,-
'8:48:25.344',-,-0.043,-,-,96.000,-
'8:48:25.352',-,-0.017,-,-,94.400,-
'8:48:25.360',-,0.000,-,-,92.800,-
'8:48:25.368',-,0.017,-,-,90.400,-
'8:48:25.376',-,0.000,-,-,88.000,-
'8:48:25.384',-,0.000,-,-,84.800,-
'8:48:25.392',-,0.060,-,-,81.600,-
'8:48:25.400',-,0.017,-,-,77.600,-
'8:48:25.408',-,0.000,-,-,74.400,-
'8:48:25.416',-,0.017,-,-,70.400,-
'8:48:25.424',-,0.060,-,-,66.400,-
'8:48:25.432',-,0.085,-,-,63.200,-
'8:48:25.440',-,0.085,-,-,60.000,-
'8:48:25.448',-,0.085,-,-,57.600,-
'8:48:25.456',-,0.085,-,-,55.200,-
'8:48:25.464',-,0.060,-,-,53.600,-
'8:48:25.472',-,0.017,-,-,52.800,-
'8:48:25.480',-,0.000,-,-,51.200,-
'8:48:25.488',-,-0.017,-,-,50.400,-
'8:48:25.496',-,-0.043,-,-,50.400,-
'8:48:25.504',-,-0.060,-,-,49.600,-
'8:48:25.512',-,-0.060,-,-,49.600,-
'8:48:25.520',-,-0.043,-,-,48.800,-
'8:48:25.528',-,-0.060,-,-,48.800,-
'8:48:25.536',-,-0.017,-,-,48.800,-
'8:48:25.544',-,-0.060,-,-,48.000,-
'8:48:25.552',-,0.085,-,-,48.000,-
'8:48:25.560',-,0.333,-,-,48.000,-
'8:48:25.568',-,0.453,-,-,47.200,-
'8:48:25.576',-,0.111,-,-,47.200,-
'8:48:25.584',-,-0.043,-,-,46.400,-
'8:48:25.592',-,0.043,-,-,46.400,-
'8:48:25.600',-,0.000,-,-,45.600,-
'8:48:25.608',-,-0.043,-,-,45.600,-
'8:48:25.616',-,-0.111,-,-,45.600,-
'8:48:25.624',-,-0.128,-,-,44.800,-
'8:48:25.632',-,-0.111,-,-,44.800,-
'8:48:25.640',-,-0.128,-,-,44.000,-
'8:48:25.648',-,-0.154,-,-,44.000,-
'8:48:25.656',-,-0.111,-,-,44.000,-
'8:48:25.664',-,-0.111,-,-,44.000,-
'8:48:25.672',-,-0.043,-,-,45.600,-
'8:48:25.680',-,-0.111,-,-,47.200,-
'8:48:25.688',-,-0.111,-,-,51.200,-
'8:48:25.696',-,-0.111,-,-,55.200,-
'8:48:25.704',-,-0.111,-,-,60.000,-
'8:48:25.712',-,-0.085,-,-,66.400,-
'8:48:25.720',-,-0.085,-,-,72.000,-
'8:48:25.728',-,-0.111,-,-,77.600,-
'8:48:25.736',-,-0.128,-,-,82.400,-
'8:48:25.744',-,-0.154,-,-,86.400,-
'8:48:25.752',-,-0.128,-,-,89.600,-
'8:48:25.760',-,-0.111,-,-,92.800,-
'8:48:25.768',-,-0.154,-,-,95.200,-
'8:48:25.776',-,-0.154,-,-,96.000,-
'8:48:25.784',-,-0.154,-,-,97.600,-
'8:48:25.792',-,-0.128,-,-,97.600,-
'8:48:25.800',-,-0.111,-,-,97.600,-
'8:48:25.808',-,-0.111,-,-,97.600,-
'8:48:25.816',-,-0.111,-,-,96.000,-
'8:48:25.824',-,-0.085,-,-,95.200,-
'8:48:25.832',-,-0.060,-,-,93.600,-
'8:48:25.840',-,-0.043,-,-,92.000,-
'8:48:25.848',-,-0.043,-,-,89.600,-
'8:48:25.856',-,0.000,-,-,87.200,-
'8:48:25.864',-,0.043,-,-,84.000,-
