'Elapsed time','I','II','V','MCL1','ABP','PAP'
'9:12:56.824',-,0.085,-,-,44.000,-
'9:12:56.832',-,0.017,-,-,44.000,-
'9:12:56.840',-,0.043,-,-,43.200,-
'9:12:56.848',-,0.000,-,-,43.200,-
'9:12:56.856',-,-0.060,-,-,42.400,-
'9:12:56.864',-,-0.085,-,-,42.400,-
'9:12:56.872',-,-0.060,-,-,42.400,-
'9:12:56.880',-,-0.060,-,-,41.600,-
'9:12:56.888',-,-0.085,-,-,41.600,-
'9:12:56.896',-,-0.060,-,-,40.800,-
'9:12:56.904',-,-0.043,-,-,40.800,-
'9:12:56.912',-,-0.085,-,-,40.000,-
'9:12:56.920',-,-0.085,-,-,40.000,-
'9:12:56.928',-,-0.043,-,-,40.800,-
'9:12:56.936',-,-0.043,-,-,43.200,-
'9:12:56.944',-,0.000,-,-,46.400,-
'9:12:56.952',-,-0.111,-,-,50.400,-
'9:12:56.960',-,-0.111,-,-,55.200,-
'9:12:56.968',-,-0.060,-,-,60.800,-
'9:12:56.976',-,-0.043,-,-,65.600,-
'9:12:56.984',-,-0.085,-,-,69.600,-
'9:12:56.992',-,-0.085,-,-,72.800,-
'9:12:57.000',-,-0.128,-,-,76.000,-
'9:12:57.008',-,-0.111,-,-,77.600,-
'9:12:57.016',-,-0.111,-,-,80.000,-
'9:12:57.024',-,-0.085,-,-,80.800,-
'9:12:57.032',-,-0.060,-,-,81.600,-
'9:12:57.040',-,-0.085,-,-,82.400,-
'9:12:57.048',-,-0.085,-,-,82.400,-
'9:12:57.056',-,-0.060,-,-,81.600,-
'9:12:57.064',-,-0.085,-,-,80.800,-
'9:12:57.072',-,-0.043,-,-,79.200,-
'9:12:57.080',-,0.000,-,-,77.600,-
'9:12:57.088',-,0.000,-,-,75.200,-
'9:12:57.096',-,0.000,-,-,72.800,-
'9:12:57.104',-,0.000,-,-,69.600,-
'9:12:57.112',-,0.017,-,-,66.400,-
'9:12:57.120',-,0.000,-,-,63.200,-
'9:12:57.128',-,0.043,-,-,60.000,-
'9:12:57.136',-,0.017,-,-,56.800,-
'9:12:57.144',-,0.060,-,-,54.400,-
'9:12:57.152',-,0.085,-,-,52.000,-
'9:12:57.160',-,0.060,-,-,50.400,-
'9:12:57.168',-,0.128,-,-,48.800,-
'9:12:57.176',-,0.128,-,-,48.000,-
'9:12:57.184',-,0.128,-,-,47.200,-
'9:12:57.192',-,0.111,-,-,46.400,-
'9:12:57.200',-,0.060,-,-,46.400,-
'9:12:57.208',-,0.017,-,-,45.600,-
'9:12:57.216',-,0.000,-,-,45.600,-
'9:12:57.224',-,-0.017,-,-,44.800,-
'9:12:57.232',-,-0.043,-,-,44.800,-
'9:12:57.240',-,-0.043,-,-,44.000,-
'9:12:57.248',-,0.000,-,-,44.000,-
'9:12:57.256',-,0.000,-,-,43.200,-
'9:12:57.264',-,0.000,-,-,43.200,-
'9:12:57.272',-,-0.017,-,-,43.200,-
'9:12:57.280',-,0.128,-,-,42.400,-
'9:12:57.288',-,0.427,-,-,42.400,-
'9:12:57.296',-,0.538,-,-,42.400,-
'9:12:57.304',-,0.291,-,-,41.600,-
'9:12:57.312',-,0.085,-,-,41.600,-
'9:12:57.320',-,0.000,-,-,41.600,-
'9:12:57.328',-,0.000,-,-,40.800,-
'9:12:57.336',-,-0.017,-,-,40.800,-
'9:12:57.344',-,-0.060,-,-,40.800,-
'9:12:57.352',-,-0.043,-,-,40.800,-
'9:12:57.360',-,-0.017,-,-,40.000,-
'9:12:57.368',-,-0.060,-,-,40.000,-
'9:12:57.376',-,-0.085,-,-,39.200,-
'9:12:57.384',-,-0.043,-,-,39.200,-
'9:12:57.392',-,-0.060,-,-,39.200,-
'9:12:57.400',-,-0.043,-,-,38.400,-
'9:12:57.408',-,-0.043,-,-,38.400,-
'9:12:57.416',-,-0.043,-,-,40.000,-
'9:12:57.424',-,-0.043,-,-,41.600,-
'9:12:57.432',-,-0.043,-,-,44.800,-
'9:12:57.440',-,-0.060,-,-,49.600,-
'9:12:57.448',-,-0.043,-,-,55.200,-
'9:12:57.456',-,-0.043,-,-,60.000,-
'9:12:57.464',-,-0.043,-,-,64.800,-
'9:12:57.472',-,-0.043,-,-,69.600,-
'9:12:57.480',-,-0.060,-,-,72.800,-
'9:12:57.488',-,-0.111,-,-,75.200,-
'9:12:57.496',-,-0.111,-,-,77.600,-
'9:12:57.504',-,-0.111,-,-,79.200,-
'9:12:57.512',-,-0.085,-,-,80.800,-
'9:12:57.520',-,-0.085,-,-,81.600,-
'9:12:57.528',-,-0.085,-,-,81.600,-
'9:12:57.536',-,-0.111,-,-,81.600,-
'9:12:57.544',-,-0.085,-,-,80.800,-
'9:12:57.552',-,-0.060,-,-,80.800,-
'9:12:57.560',-,-0.043,-,-,79.200,-
'9:12:57.568',-,-0.017,-,-,77.600,-
'9:12:57.576',-,0.000,-,-,75.200,-
'9:12:57.584',-,0.000,-,-,72.800,-
'9:12:57.592',-,0.017,-,-,69.600,-
'9:12:57.600',-,0.017,-,-,66.400,-
'9:12:57.608',-,0.043,-,-,63.200,-
'9:12:57.616',-,0.043,-,-,60.800,-
'9:12:57.624',-,0.085,-,-,57.600,-
'9:12:57.632',-,0.111,-,-,55.200,-
'9:12:57.640',-,0.085,-,-,53.600,-
'9:12:57.648',-,0.128,-,-,52.000,-
'9:12:57.656',-,0.111,-,-,50.400,-
'9:12:57.664',-,0.154,-,-,49.600,-
'9:12:57.672',-,0.128,-,-,48.800,-
'9:12:57.680',-,0.085,-,-,48.800,-
'9:12:57.688',-,0.043,-,-,48.000,-
'9:12:57.696',-,0.000,-,-,48.000,-
'9:12:57.704',-,0.000,-,-,47.200,-
'9:12:57.712',-,-0.043,-,-,47.200,-
'9:12:57.720',-,-0.043,-,-,46.400,-
'9:12:57.728',-,0.000,-,-,46.400,-
'9:12:57.736',-,-0.017,-,-,46.400,-
'9:12:57.744',-,0.000,-,-,45.600,-
'9:12:57.752',-,-0.017,-,-,45.600,-
'9:12:57.760',-,0.043,-,-,45.600,-
'9:12:57.768',-,0.291,-,-,44.800,-
'9:12:57.776',-,0.496,-,-,44.800,-
'9:12:57.784',-,0.316,-,-,44.800,-
'9:12:57.792',-,0.000,-,-,44.800,-
'9:12:57.800',-,0.043,-,-,44.800,-
'9:12:57.808',-,0.000,-,-,44.000,-
'9:12:57.816',-,0.000,-,-,44.000,-
'9:12:57.824',-,-0.043,-,-,44.000,-
'9:12:57.832',-,-0.043,-,-,44.000,-
'9:12:57.840',-,-0.043,-,-,44.000,-
'9:12:57.848',-,-0.060,-,-,43.200,-
'9:12:57.856',-,-0.085,-,-,43.200,-
'9:12:57.864',-,-0.043,-,-,43.200,-
'9:12:57.872',-,-0.060,-,-,43.200,-
'9:12:57.880',-,-0.043,-,-,44.000,-
'9:12:57.888',-,-0.043,-,-,44.800,-
'9:12:57.896',-,0.000,-,-,48.000,-
'9:12:57.904',-,-0.043,-,-,52.800,-
'9:12:57.912',-,-0.060,-,-,58.400,-
'9:12:57.920',-,-0.111,-,-,64.000,-
'9:12:57.928',-,-0.085,-,-,69.600,-
'9:12:57.936',-,-0.085,-,-,74.400,-
'9:12:57.944',-,-0.043,-,-,79.200,-
'9:12:57.952',-,-0.111,-,-,82.400,-
'9:12:57.960',-,-0.085,-,-,85.600,-
'9:12:57.968',-,-0.111,-,-,88.800,-
'9:12:57.976',-,-0.085,-,-,90.400,-
'9:12:57.984',-,-0.111,-,-,92.000,-
'9:12:57.992',-,-0.085,-,-,92.800,-
'9:12:58.000',-,-0.085,-,-,92.800,-
'9:12:58.008',-,-0.111,-,-,92.800,-
'9:12:58.016',-,-0.111,-,-,92.800,-
'9:12:58.024',-,-0.060,-,-,92.000,-
'9:12:58.032',-,-0.043,-,-,91.200,-
'9:12:58.040',-,-0.043,-,-,89.600,-
'9:12:58.048',-,-0.017,-,-,88.000,-
'9:12:58.056',-,0.000,-,-,86.400,-
'9:12:58.064',-,0.000,-,-,84.000,-
'9:12:58.072',-,0.017,-,-,81.600,-
'9:12:58.080',-,0.000,-,-,78.400,-
'9:12:58.088',-,0.000,-,-,75.200,-
'9:12:58.096',-,0.017,-,-,71.200,-
'9:12:58.104',-,0.060,-,-,68.000,-
'9:12:58.112',-,0.111,-,-,64.800,-
'9:12:58.120',-,0.111,-,-,61.600,-
'9:12:58.128',-,0.128,-,-,59.200,-
'9:12:58.136',-,0.128,-,-,56.800,-
'9:12:58.144',-,0.128,-,-,55.200,-
'9:12:58.152',-,0.111,-,-,54.400,-
'9:12:58.160',-,0.043,-,-,53.600,-
'9:12:58.168',-,0.000,-,-,52.800,-
'9:12:58.176',-,-0.017,-,-,52.000,-
'9:12:58.184',-,-0.043,-,-,51.200,-
'9:12:58.192',-,-0.017,-,-,51.200,-
'9:12:58.200',-,-0.043,-,-,50.400,-
'9:12:58.208',-,-0.043,-,-,50.400,-
'9:12:58.216',-,-0.017,-,-,49.600,-
'9:12:58.224',-,-0.060,-,-,49.600,-
'9:12:58.232',-,-0.085,-,-,48.800,-
'9:12:58.240',-,0.128,-,-,48.800,-
'9:12:58.248',-,0.402,-,-,48.000,-
'9:12:58.256',-,0.496,-,-,48.000,-
'9:12:58.264',-,0.128,-,-,47.200,-
'9:12:58.272',-,0.000,-,-,47.200,-
'9:12:58.280',-,0.060,-,-,47.200,-
'9:12:58.288',-,-0.017,-,-,46.400,-
'9:12:58.296',-,-0.043,-,-,46.400,-
'9:12:58.304',-,-0.060,-,-,46.400,-
'9:12:58.312',-,-0.085,-,-,45.600,-
'9:12:58.320',-,-0.111,-,-,45.600,-
'9:12:58.328',-,-0.111,-,-,44.800,-
'9:12:58.336',-,-0.111,-,-,44.800,-
'9:12:58.344',-,-0.128,-,-,44.800,-
'9:12:58.352',-,-0.111,-,-,44.000,-
'9:12:58.360',-,-0.111,-,-,44.800,-
'9:12:58.368',-,-0.085,-,-,46.400,-
'9:12:58.376',-,-0.060,-,-,49.600,-
'9:12:58.384',-,-0.111,-,-,53.600,-
'9:12:58.392',-,-0.128,-,-,59.200,-
'9:12:58.400',-,-0.111,-,-,64.800,-
'9:12:58.408',-,-0.128,-,-,69.600,-
'9:12:58.416',-,-0.154,-,-,74.400,-
'9:12:58.424',-,-0.128,-,-,79.200,-
'9:12:58.432',-,-0.128,-,-,82.400,-
'9:12:58.440',-,-0.154,-,-,85.600,-
'9:12:58.448',-,-0.128,-,-,87.200,-
'9:12:58.456',-,-0.128,-,-,88.800,-
'9:12:58.464',-,-0.154,-,-,90.400,-
'9:12:58.472',-,-0.154,-,-,90.400,-
'9:12:58.480',-,-0.128,-,-,91.200,-
'9:12:58.488',-,-0.111,-,-,90.400,-
'9:12:58.496',-,-0.111,-,-,90.400,-
'9:12:58.504',-,-0.060,-,-,88.800,-
'9:12:58.512',-,-0.043,-,-,88.000,-
'9:12:58.520',-,-0.043,-,-,86.400,-
'9:12:58.528',-,-0.043,-,-,84.000,-
'9:12:58.536',-,-0.060,-,-,81.600,-
'9:12:58.544',-,0.000,-,-,79.200,-
'9:12:58.552',-,0.000,-,-,76.000,-
'9:12:58.560',-,0.000,-,-,72.800,-
'9:12:58.568',-,0.000,-,-,68.800,-
'9:12:58.576',-,0.000,-,-,65.600,-
'9:12:58.584',-,0.000,-,-,62.400,-
'9:12:58.592',-,0.017,-,-,59.200,-
'9:12:58.600',-,0.043,-,-,56.800,-
'9:12:58.608',-,0.060,-,-,55.200,-
'9:12:58.616',-,0.085,-,-,53.600,-
'9:12:58.624',-,0.111,-,-,52.000,-
'9:12:58.632',-,0.085,-,-,51.200,-
'9:12:58.640',-,0.060,-,-,50.400,-
'9:12:58.648',-,0.043,-,-,49.600,-
'9:12:58.656',-,0.000,-,-,49.600,-
'9:12:58.664',-,0.000,-,-,48.800,-
'9:12:58.672',-,-0.043,-,-,48.800,-
'9:12:58.680',-,-0.043,-,-,48.000,-
'9:12:58.688',-,-0.043,-,-,48.000,-
'9:12:58.696',-,0.000,-,-,47.200,-
'9:12:58.704',-,-0.043,-,-,47.200,-
'9:12:58.712',-,-0.060,-,-,46.400,-
'9:12:58.720',-,-0.111,-,-,46.400,-
'9:12:58.728',-,0.128,-,-,46.400,-
'9:12:58.736',-,0.385,-,-,45.600,-
'9:12:58.744',-,0.453,-,-,45.600,-
'9:12:58.752',-,0.043,-,-,44.800,-
'9:12:58.760',-,0.000,-,-,44.800,-
'9:12:58.768',-,0.043,-,-,44.000,-
'9:12:58.776',-,0.000,-,-,44.000,-
'9:12:58.784',-,-0.060,-,-,44.000,-
'9:12:58.792',-,-0.043,-,-,43.200,-
'9:12:58.800',-,-0.060,-,-,42.400,-
'9:12:58.808',-,-0.043,-,-,42.400,-
'9:12:58.816',-,-0.043,-,-,41.600,-
'9:12:58.824',-,-0.043,-,-,41.600,-
'9:12:58.832',-,-0.085,-,-,40.800,-
'9:12:58.840',-,-0.060,-,-,40.800,-
'9:12:58.848',-,-0.043,-,-,40.000,-
'9:12:58.856',-,-0.043,-,-,40.800,-
'9:12:58.864',-,-0.043,-,-,42.400,-
'9:12:58.872',-,-0.043,-,-,45.600,-
'9:12:58.880',-,-0.043,-,-,49.600,-
'9:12:58.888',-,-0.060,-,-,54.400,-
'9:12:58.896',-,-0.043,-,-,60.000,-
'9:12:58.904',-,-0.060,-,-,64.800,-
'9:12:58.912',-,-0.085,-,-,69.600,-
'9:12:58.920',-,-0.111,-,-,73.600,-
'9:12:58.928',-,-0.111,-,-,76.800,-
'9:12:58.936',-,-0.111,-,-,79.200,-
'9:12:58.944',-,-0.111,-,-,80.800,-
'9:12:58.952',-,-0.128,-,-,82.400,-
'9:12:58.960',-,-0.111,-,-,83.200,-
'9:12:58.968',-,-0.111,-,-,83.200,-
'9:12:58.976',-,-0.111,-,-,83.200,-
'9:12:58.984',-,-0.060,-,-,82.400,-
'9:12:58.992',-,-0.017,-,-,81.600,-
'9:12:59.000',-,-0.043,-,-,80.000,-
'9:12:59.008',-,-0.017,-,-,77.600,-
'9:12:59.016',-,0.000,-,-,75.200,-
'9:12:59.024',-,0.000,-,-,72.800,-
'9:12:59.032',-,0.017,-,-,69.600,-
'9:12:59.040',-,0.000,-,-,66.400,-
'9:12:59.048',-,0.043,-,-,62.400,-
'9:12:59.056',-,0.017,-,-,59.200,-
'9:12:59.064',-,0.043,-,-,56.800,-
'9:12:59.072',-,0.017,-,-,53.600,-
'9:12:59.080',-,0.085,-,-,52.000,-
'9:12:59.088',-,0.111,-,-,50.400,-
'9:12:59.096',-,0.085,-,-,48.800,-
'9:12:59.104',-,0.085,-,-,47.200,-
'9:12:59.112',-,0.128,-,-,46.400,-
'9:12:59.120',-,0.128,-,-,46.400,-
'9:12:59.128',-,0.043,-,-,45.600,-
'9:12:59.136',-,0.000,-,-,44.800,-
'9:12:59.144',-,0.000,-,-,44.800,-
'9:12:59.152',-,0.000,-,-,44.000,-
'9:12:59.160',-,-0.043,-,-,44.000,-
'9:12:59.168',-,-0.043,-,-,43.200,-
'9:12:59.176',-,0.000,-,-,43.200,-
'9:12:59.184',-,0.000,-,-,42.400,-
'9:12:59.192',-,-0.017,-,-,42.400,-
'9:12:59.200',-,-0.043,-,-,42.400,-
'9:12:59.208',-,0.000,-,-,41.600,-
'9:12:59.216',-,0.291,-,-,41.600,-
'9:12:59.224',-,0.564,-,-,41.600,-
'9:12:59.232',-,0.453,-,-,41.600,-
'9:12:59.240',-,0.154,-,-,41.600,-
'9:12:59.248',-,0.017,-,-,40.800,-
'9:12:59.256',-,0.000,-,-,40.800,-
'9:12:59.264',-,-0.017,-,-,40.800,-
'9:12:59.272',-,-0.043,-,-,40.800,-
'9:12:59.280',-,-0.017,-,-,40.800,-
'9:12:59.288',-,-0.043,-,-,40.000,-
'9:12:59.296',-,-0.085,-,-,40.000,-
'9:12:59.304',-,-0.043,-,-,40.000,-
'9:12:59.312',-,-0.043,-,-,39.200,-
'9:12:59.320',-,-0.043,-,-,39.200,-
'9:12:59.328',-,0.000,-,-,38.400,-
'9:12:59.336',-,-0.017,-,-,38.400,-
'9:12:59.344',-,-0.085,-,-,38.400,-
'9:12:59.352',-,-0.043,-,-,40.000,-
'9:12:59.360',-,0.000,-,-,42.400,-
'9:12:59.368',-,-0.043,-,-,45.600,-
'9:12:59.376',-,-0.085,-,-,50.400,-
'9:12:59.384',-,-0.085,-,-,55.200,-
'9:12:59.392',-,-0.111,-,-,60.800,-
'9:12:59.400',-,-0.085,-,-,64.800,-
'9:12:59.408',-,-0.043,-,-,68.800,-
'9:12:59.416',-,-0.060,-,-,72.000,-
'9:12:59.424',-,-0.128,-,-,75.200,-
'9:12:59.432',-,-0.128,-,-,76.800,-
'9:12:59.440',-,-0.111,-,-,78.400,-
'9:12:59.448',-,-0.111,-,-,79.200,-
'9:12:59.456',-,-0.060,-,-,79.200,-
'9:12:59.464',-,-0.085,-,-,79.200,-
'9:12:59.472',-,-0.060,-,-,78.400,-
'9:12:59.480',-,-0.043,-,-,77.600,-
'9:12:59.488',-,-0.043,-,-,76.000,-
'9:12:59.496',-,-0.017,-,-,74.400,-
'9:12:59.504',-,0.000,-,-,72.000,-
'9:12:59.512',-,0.017,-,-,68.800,-
'9:12:59.520',-,0.043,-,-,65.600,-
'9:12:59.528',-,0.060,-,-,62.400,-
'9:12:59.536',-,0.043,-,-,60.000,-
'9:12:59.544',-,0.043,-,-,56.800,-
'9:12:59.552',-,0.060,-,-,54.400,-
'9:12:59.560',-,0.085,-,-,52.000,-
'9:12:59.568',-,0.085,-,-,50.400,-
'9:12:59.576',-,0.128,-,-,49.600,-
'9:12:59.584',-,0.128,-,-,48.000,-
'9:12:59.592',-,0.179,-,-,47.200,-
'9:12:59.600',-,0.154,-,-,47.200,-
'9:12:59.608',-,0.111,-,-,46.400,-
'9:12:59.616',-,0.043,-,-,46.400,-
'9:12:59.624',-,0.043,-,-,46.400,-
'9:12:59.632',-,0.000,-,-,45.600,-
'9:12:59.640',-,-0.017,-,-,45.600,-
'9:12:59.648',-,-0.043,-,-,45.600,-
'9:12:59.656',-,-0.043,-,-,45.600,-
'9:12:59.664',-,-0.043,-,-,44.800,-
'9:12:59.672',-,-0.017,-,-,44.800,-
'9:12:59.680',-,0.000,-,-,44.800,-
'9:12:59.688',-,-0.043,-,-,44.800,-
'9:12:59.696',-,0.128,-,-,44.800,-
'9:12:59.704',-,0.453,-,-,44.800,-
'9:12:59.712',-,0.564,-,-,44.000,-
'9:12:59.720',-,0.197,-,-,44.000,-
'9:12:59.728',-,0.043,-,-,44.000,-
'9:12:59.736',-,0.017,-,-,44.000,-
'9:12:59.744',-,0.017,-,-,43.200,-
'9:12:59.752',-,0.000,-,-,43.200,-
'9:12:59.760',-,-0.043,-,-,43.200,-
'9:12:59.768',-,-0.043,-,-,43.200,-
'9:12:59.776',-,-0.060,-,-,42.400,-
'9:12:59.784',-,-0.060,-,-,42.400,-
'9:12:59.792',-,-0.060,-,-,42.400,-
'9:12:59.800',-,-0.043,-,-,41.600,-
'9:12:59.808',-,-0.043,-,-,41.600,-
'9:12:59.816',-,-0.043,-,-,42.400,-
'9:12:59.824',-,-0.043,-,-,44.000,-
'9:12:59.832',-,-0.085,-,-,47.200,-
'9:12:59.840',-,-0.060,-,-,51.200,-
'9:12:59.848',-,-0.060,-,-,56.800,-
'9:12:59.856',-,-0.085,-,-,62.400,-
