'Elapsed time','II','AVF','ABP','PAP'
'7:42:40.136',-0.087,-0.048,88.800,20.800
'7:42:40.144',-0.067,-0.029,85.600,20.000
'7:42:40.152',-0.087,-0.048,82.400,19.200
'7:42:40.160',-0.067,-0.029,80.000,18.800
'7:42:40.168',-0.106,-0.067,77.600,18.400
'7:42:40.176',-0.154,-0.125,76.000,18.000
'7:42:40.184',-0.106,-0.125,74.400,18.400
'7:42:40.192',0.144,0.048,73.600,18.400
'7:42:40.200',0.606,0.404,72.800,18.800
'7:42:40.208',0.750,0.606,72.000,19.200
'7:42:40.216',0.356,0.442,71.200,19.200
'7:42:40.224',0.106,0.221,70.400,19.600
'7:42:40.232',-0.077,0.000,68.800,20.000
'7:42:40.240',-0.096,-0.048,68.000,20.400
'7:42:40.248',-0.067,-0.029,67.200,20.800
'7:42:40.256',-0.067,-0.048,65.600,20.800
'7:42:40.264',-0.048,-0.029,64.800,21.200
'7:42:40.272',-0.067,-0.048,63.200,22.400
'7:42:40.280',-0.038,-0.029,61.600,23.600
'7:42:40.288',-0.067,-0.048,60.000,24.800
'7:42:40.296',-0.029,-0.029,58.400,26.400
'7:42:40.304',-0.067,-0.048,56.800,28.400
'7:42:40.312',-0.038,-0.029,55.200,29.600
'7:42:40.320',-0.048,-0.048,54.400,29.600
'7:42:40.328',-0.019,-0.029,52.800,29.200
'7:42:40.336',-0.048,-0.048,52.000,28.000
'7:42:40.344',-0.019,-0.029,50.400,26.400
'7:42:40.352',-0.038,-0.048,50.400,25.200
'7:42:40.360',-0.019,-0.010,50.400,25.200
'7:42:40.368',-0.019,-0.029,52.000,26.400
'7:42:40.376',0.000,-0.010,56.000,28.400
'7:42:40.384',-0.019,-0.029,61.600,30.800
'7:42:40.392',0.019,-0.010,68.800,33.600
'7:42:40.400',0.000,-0.029,76.800,36.400
'7:42:40.408',0.029,-0.010,86.400,39.200
'7:42:40.416',0.019,-0.029,96.000,41.200
'7:42:40.424',0.058,-0.010,105.600,42.800
'7:42:40.432',0.038,-0.029,114.400,43.600
'7:42:40.440',0.077,0.000,122.400,44.000
'7:42:40.448',0.077,0.000,128.800,44.400
'7:42:40.456',0.077,0.029,132.800,44.000
'7:42:40.464',0.106,0.029,134.400,43.600
'7:42:40.472',0.077,0.010,134.400,42.800
'7:42:40.480',0.038,0.029,132.800,41.600
'7:42:40.488',0.019,0.000,129.600,40.000
'7:42:40.496',0.019,0.010,125.600,38.000
'7:42:40.504',-0.019,0.000,120.000,36.400
'7:42:40.512',0.000,0.000,114.400,34.800
'7:42:40.520',-0.038,-0.010,109.600,33.600
'7:42:40.528',-0.019,0.000,104.000,32.800
'7:42:40.536',-0.048,-0.010,98.400,32.000
'7:42:40.544',-0.029,0.000,92.800,32.000
'7:42:40.552',-0.048,-0.010,87.200,32.400
'7:42:40.560',-0.029,0.000,82.400,32.800
'7:42:40.568',-0.048,-0.029,77.600,32.800
'7:42:40.576',-0.038,0.000,74.400,33.200
'7:42:40.584',-0.067,-0.029,70.400,33.200
'7:42:40.592',-0.038,0.000,68.000,33.200
'7:42:40.600',-0.067,-0.029,65.600,33.200
'7:42:40.608',-0.048,0.000,64.000,33.200
'7:42:40.616',-0.067,-0.029,63.200,33.600
'7:42:40.624',-0.038,0.000,63.200,33.600
'7:42:40.632',-0.067,-0.029,63.200,33.600
'7:42:40.640',-0.077,-0.010,64.800,32.800
'7:42:40.648',-0.048,-0.029,66.400,32.000
'7:42:40.656',-0.077,0.000,68.000,30.800
'7:42:40.664',-0.067,-0.029,71.200,29.600
'7:42:40.672',-0.077,-0.010,75.200,28.400
'7:42:40.680',-0.048,-0.029,79.200,27.600
'7:42:40.688',-0.067,-0.010,84.000,26.800
'7:42:40.696',-0.048,-0.029,89.600,26.400
'7:42:40.704',-0.067,-0.010,95.200,26.000
'7:42:40.712',-0.038,0.000,100.800,25.600
'7:42:40.720',-0.067,-0.029,105.600,25.600
'7:42:40.728',-0.048,-0.010,111.200,25.600
'7:42:40.736',-0.067,-0.029,115.200,25.600
'7:42:40.744',-0.038,0.000,119.200,26.000
'7:42:40.752',-0.048,-0.029,122.400,26.000
'7:42:40.760',-0.010,0.000,123.200,26.000
'7:42:40.768',-0.019,0.000,124.000,26.400
'7:42:40.776',-0.010,0.000,123.200,26.400
'7:42:40.784',0.019,0.000,121.600,26.400
'7:42:40.792',0.038,0.029,118.400,26.800
'7:42:40.800',0.019,0.000,115.200,26.800
'7:42:40.808',0.038,0.029,111.200,26.800
'7:42:40.816',0.000,0.000,107.200,27.200
'7:42:40.824',0.000,0.000,104.000,27.200
'7:42:40.832',-0.067,-0.029,100.000,27.200
'7:42:40.840',-0.067,-0.029,96.000,26.800
'7:42:40.848',-0.087,-0.048,92.800,26.000
'7:42:40.856',-0.087,-0.029,89.600,25.200
'7:42:40.864',-0.067,-0.048,86.400,24.400
'7:42:40.872',-0.087,-0.029,84.000,23.200
'7:42:40.880',-0.067,-0.067,81.600,22.400
'7:42:40.888',-0.154,-0.106,80.000,22.000
'7:42:40.896',-0.154,-0.125,78.400,21.600
'7:42:40.904',0.019,-0.010,76.800,21.600
'7:42:40.912',0.452,0.308,75.200,22.000
'7:42:40.920',0.817,0.683,74.400,22.400
'7:42:40.928',0.827,0.721,73.600,22.800
'7:42:40.936',0.183,0.269,72.800,23.200
'7:42:40.944',0.029,0.106,72.000,23.600
'7:42:40.952',-0.038,-0.010,71.200,24.400
'7:42:40.960',-0.029,0.000,70.400,24.800
'7:42:40.968',-0.067,-0.048,68.800,24.800
'7:42:40.976',-0.048,-0.029,68.000,24.800
'7:42:40.984',-0.067,-0.067,66.400,24.800
'7:42:40.992',-0.048,-0.029,64.800,25.600
'7:42:41.000',-0.067,-0.067,63.200,26.400
'7:42:41.008',-0.038,-0.029,61.600,27.600
'7:42:41.016',-0.067,-0.067,60.000,28.800
'7:42:41.024',-0.048,-0.029,58.400,30.400
'7:42:41.032',-0.067,-0.067,56.800,31.600
'7:42:41.040',-0.038,-0.029,56.000,32.400
'7:42:41.048',-0.048,-0.067,54.400,31.600
'7:42:41.056',-0.029,-0.029,53.600,30.000
'7:42:41.064',-0.019,-0.048,52.800,28.400
'7:42:41.072',-0.048,-0.029,52.800,27.200
'7:42:41.080',-0.019,-0.048,54.400,26.400
'7:42:41.088',-0.029,-0.029,57.600,27.200
'7:42:41.096',0.000,-0.048,63.200,28.400
'7:42:41.104',-0.019,-0.029,70.400,30.800
'7:42:41.112',0.010,-0.048,78.400,33.200
'7:42:41.120',-0.010,-0.029,88.000,35.600
'7:42:41.128',0.019,-0.029,97.600,38.000
'7:42:41.136',0.000,-0.048,108.000,39.600
'7:42:41.144',0.038,-0.029,116.800,41.200
'7:42:41.152',0.029,-0.029,125.600,42.000
'7:42:41.160',0.067,0.000,132.000,42.400
'7:42:41.168',0.058,0.000,136.000,42.400
'7:42:41.176',0.096,0.029,138.400,42.000
'7:42:41.184',0.067,0.010,138.400,41.200
'7:42:41.192',0.077,0.029,136.800,40.000
'7:42:41.200',0.019,0.000,133.600,38.400
'7:42:41.208',0.019,0.029,128.800,36.000
'7:42:41.216',-0.019,0.000,124.000,34.000
'7:42:41.224',-0.010,0.000,118.400,32.000
'7:42:41.232',-0.038,-0.010,112.800,30.800
'7:42:41.240',-0.048,0.000,107.200,30.400
'7:42:41.248',-0.019,-0.010,101.600,30.800
'7:42:41.256',-0.048,0.000,96.000,31.600
'7:42:41.264',-0.029,-0.010,91.200,32.400
'7:42:41.272',-0.048,0.000,86.400,33.600
'7:42:41.280',-0.029,-0.010,81.600,34.400
'7:42:41.288',-0.048,0.000,77.600,35.200
'7:42:41.296',-0.048,-0.029,73.600,35.600
'7:42:41.304',-0.067,0.000,71.200,35.600
'7:42:41.312',-0.029,-0.010,68.800,35.600
'7:42:41.320',-0.067,-0.029,67.200,35.600
'7:42:41.328',-0.048,0.000,66.400,34.800
'7:42:41.336',-0.067,-0.029,65.600,34.400
'7:42:41.344',-0.038,0.000,66.400,33.200
'7:42:41.352',-0.048,-0.029,67.200,32.000
'7:42:41.360',-0.019,0.000,68.000,30.800
'7:42:41.368',-0.029,0.000,70.400,29.200
'7:42:41.376',0.029,0.010,72.000,28.400
'7:42:41.384',0.077,0.010,75.200,27.200
'7:42:41.392',0.135,0.029,78.400,26.800
'7:42:41.400',0.115,-0.029,82.400,26.800
'7:42:41.408',0.125,-0.125,86.400,26.400
'7:42:41.416',0.058,-0.202,90.400,26.800
'7:42:41.424',0.096,-0.240,95.200,26.800
'7:42:41.432',-0.163,-0.587,100.000,27.200
'7:42:41.440',-0.481,-0.846,104.800,27.200
'7:42:41.448',-0.625,-0.885,109.600,27.200
'7:42:41.456',-0.481,-0.567,113.600,27.600
'7:42:41.464',-0.240,-0.269,117.600,28.000
'7:42:41.472',-0.048,-0.010,120.000,28.000
'7:42:41.480',0.029,0.067,122.400,28.400
'7:42:41.488',0.058,0.125,123.200,28.400
'7:42:41.496',0.087,0.144,124.000,28.400
'7:42:41.504',0.125,0.202,122.400,28.000
'7:42:41.512',0.144,0.202,120.800,27.200
'7:42:41.520',0.125,0.183,117.600,26.400
'7:42:41.528',0.144,0.202,114.400,26.400
'7:42:41.536',0.115,0.163,110.400,26.400
'7:42:41.544',0.125,0.202,105.600,26.800
'7:42:41.552',0.067,0.144,101.600,27.200
'7:42:41.560',0.077,0.144,96.800,27.200
'7:42:41.568',0.058,0.144,92.000,27.200
'7:42:41.576',0.087,0.183,87.200,27.200
'7:42:41.584',0.077,0.163,83.200,27.200
'7:42:41.592',0.125,0.240,79.200,27.600
'7:42:41.600',0.125,0.250,75.200,28.000
'7:42:41.608',0.183,0.308,71.200,28.000
'7:42:41.616',0.192,0.327,68.000,27.600
'7:42:41.624',0.260,0.404,64.800,26.800
'7:42:41.632',0.250,0.385,62.400,25.600
'7:42:41.640',0.288,0.442,59.200,24.000
'7:42:41.648',0.269,0.404,57.600,22.800
'7:42:41.656',0.269,0.442,55.200,21.600
'7:42:41.664',0.221,0.346,54.400,21.200
'7:42:41.672',0.202,0.308,52.800,21.200
'7:42:41.680',0.135,0.202,52.000,22.000
'7:42:41.688',0.077,0.125,51.200,22.400
'7:42:41.696',0.019,0.029,51.200,23.200
'7:42:41.704',-0.019,0.000,51.200,24.000
'7:42:41.712',-0.067,-0.029,52.000,24.800
'7:42:41.720',-0.096,-0.067,52.800,25.600
'7:42:41.728',-0.087,-0.087,53.600,26.000
'7:42:41.736',-0.125,-0.087,54.400,26.000
'7:42:41.744',-0.106,-0.087,55.200,25.600
'7:42:41.752',-0.125,-0.106,56.000,25.600
'7:42:41.760',-0.106,-0.087,56.800,24.800
'7:42:41.768',-0.135,-0.125,57.600,24.400
'7:42:41.776',-0.106,-0.087,57.600,24.000
'7:42:41.784',-0.125,-0.106,58.400,24.000
'7:42:41.792',-0.106,-0.087,58.400,24.000
'7:42:41.800',-0.125,-0.106,59.200,24.000
'7:42:41.808',-0.096,-0.067,59.200,24.400
'7:42:41.816',-0.106,-0.087,60.000,24.800
'7:42:41.824',-0.096,-0.087,60.000,25.200
'7:42:41.832',-0.106,-0.106,60.800,25.200
'7:42:41.840',-0.096,-0.087,60.800,25.200
'7:42:41.848',-0.106,-0.106,61.600,24.800
'7:42:41.856',-0.087,-0.067,62.400,24.800
'7:42:41.864',-0.106,-0.087,63.200,24.400
'7:42:41.872',-0.087,-0.067,64.800,23.600
'7:42:41.880',-0.096,-0.087,66.400,23.200
'7:42:41.888',-0.106,-0.067,68.000,23.200
'7:42:41.896',-0.087,-0.087,70.400,22.800
'7:42:41.904',-0.106,-0.067,72.000,22.800
'7:42:41.912',-0.077,-0.048,74.400,22.800
'7:42:41.920',-0.087,-0.087,76.800,22.800
'7:42:41.928',-0.067,-0.048,79.200,22.400
'7:42:41.936',-0.087,-0.087,80.800,22.400
'7:42:41.944',-0.048,-0.048,82.400,22.400
'7:42:41.952',-0.077,-0.087,84.000,22.400
'7:42:41.960',-0.067,-0.048,84.800,22.000
'7:42:41.968',-0.087,-0.087,84.800,22.000
'7:42:41.976',-0.067,-0.048,84.000,22.000
'7:42:41.984',-0.087,-0.087,82.400,22.000
'7:42:41.992',-0.048,-0.048,80.800,21.600
'7:42:42.000',-0.067,-0.067,78.400,21.600
'7:42:42.008',-0.048,-0.029,75.200,21.200
'7:42:42.016',-0.077,-0.067,72.800,21.200
'7:42:42.024',-0.048,-0.029,69.600,21.200
'7:42:42.032',-0.067,-0.048,66.400,20.800
'7:42:42.040',-0.048,-0.029,63.200,20.800
'7:42:42.048',-0.067,-0.048,60.800,20.800
'7:42:42.056',-0.067,-0.029,57.600,20.800
'7:42:42.064',-0.048,-0.048,55.200,20.400
'7:42:42.072',-0.067,-0.010,52.800,20.400
'7:42:42.080',-0.038,-0.048,50.400,20.400
'7:42:42.088',-0.067,-0.029,48.800,20.000
'7:42:42.096',-0.038,-0.048,47.200,20.000
'7:42:42.104',-0.067,-0.029,45.600,20.000
'7:42:42.112',-0.038,-0.048,44.000,19.600
'7:42:42.120',-0.067,-0.029,43.200,19.600
'7:42:42.128',-0.038,-0.029,42.400,19.600
'7:42:42.136',-0.048,-0.048,41.600,19.600
'7:42:42.144',-0.029,-0.010,41.600,19.600
'7:42:42.152',-0.048,-0.048,40.800,19.200
'7:42:42.160',-0.029,-0.010,40.800,19.200
'7:42:42.168',-0.048,-0.029,40.800,19.600
'7:42:42.176',-0.029,-0.010,40.800,19.600
'7:42:42.184',-0.048,-0.029,41.600,19.200
'7:42:42.192',-0.019,-0.010,42.400,19.200
'7:42:42.200',0.000,0.000,43.200,18.800
'7:42:42.208',0.019,0.010,44.000,18.800
'7:42:42.216',-0.019,-0.010,44.800,18.800
'7:42:42.224',0.038,0.010,46.400,18.800
'7:42:42.232',0.038,0.000,47.200,18.800
'7:42:42.240',0.058,0.029,48.800,18.800
'7:42:42.248',0.029,0.000,49.600,19.200
'7:42:42.256',0.038,0.010,51.200,19.200
'7:42:42.264',0.000,0.000,52.800,19.200
'7:42:42.272',-0.019,0.000,53.600,19.200
'7:42:42.280',-0.048,-0.048,54.400,19.200
'7:42:42.288',-0.067,-0.029,56.000,18.800
'7:42:42.296',-0.048,-0.048,56.800,18.000
'7:42:42.304',-0.067,-0.029,57.600,17.200
'7:42:42.312',-0.048,-0.048,57.600,16.400
'7:42:42.320',-0.077,-0.048,58.400,15.600
'7:42:42.328',-0.154,-0.144,58.400,15.600
'7:42:42.336',-0.154,-0.106,58.400,15.200
'7:42:42.344',0.087,0.000,58.400,15.600
'7:42:42.352',0.538,0.365,58.400,15.600
'7:42:42.360',0.846,0.683,57.600,15.600
'7:42:42.368',0.538,0.548,57.600,15.600
'7:42:42.376',0.183,0.250,56.800,15.600
'7:42:42.384',0.000,0.048,56.800,16.000
'7:42:42.392',-0.038,-0.029,56.000,16.400
'7:42:42.400',-0.048,-0.067,55.200,16.800
'7:42:42.408',-0.029,-0.029,55.200,18.000
'7:42:42.416',-0.048,-0.067,54.400,19.200
'7:42:42.424',-0.038,-0.029,53.600,20.800
'7:42:42.432',-0.067,-0.067,52.800,23.200
'7:42:42.440',-0.038,-0.048,52.000,26.000
'7:42:42.448',-0.029,-0.067,51.200,28.000
'7:42:42.456',-0.048,-0.029,51.200,28.800
'7:42:42.464',-0.029,-0.067,50.400,28.000
'7:42:42.472',-0.048,-0.029,49.600,26.400
'7:42:42.480',-0.019,-0.067,49.600,24.400
'7:42:42.488',-0.048,-0.029,49.600,22.400
'7:42:42.496',-0.019,-0.048,51.200,20.800
'7:42:42.504',-0.029,-0.029,55.200,20.800
'7:42:42.512',-0.010,-0.029,61.600,21.600
'7:42:42.520',-0.019,-0.067,70.400,23.600
'7:42:42.528',0.000,-0.029,80.000,26.000
'7:42:42.536',-0.019,-0.048,90.400,28.400
'7:42:42.544',0.010,-0.029,101.600,30.400
'7:42:42.552',0.000,-0.067,112.800,32.400
'7:42:42.560',0.019,-0.029,122.400,33.600
'7:42:42.568',0.010,-0.067,131.200,34.800
'7:42:42.576',0.038,-0.029,137.600,36.000
'7:42:42.584',0.029,-0.067,141.600,36.800
'7:42:42.592',0.077,-0.029,142.400,37.600
'7:42:42.600',0.067,-0.010,141.600,37.600
'7:42:42.608',0.125,0.000,138.400,37.600
'7:42:42.616',0.115,0.000,133.600,37.200
'7:42:42.624',0.135,0.029,128.000,36.400
'7:42:42.632',0.106,0.029,120.800,35.200
'7:42:42.640',0.106,0.048,114.400,33.600
'7:42:42.648',0.058,0.010,108.000,31.600
'7:42:42.656',0.038,0.029,101.600,30.000
'7:42:42.664',0.010,0.000,95.200,28.400
'7:42:42.672',0.019,0.000,89.600,27.200
'7:42:42.680',-0.010,0.000,84.000,26.800
'7:42:42.688',0.000,0.000,79.200,26.800
'7:42:42.696',-0.019,-0.010,75.200,27.200
'7:42:42.704',-0.010,0.000,71.200,28.000
'7:42:42.712',0.000,0.000,68.000,28.800
'7:42:42.720',-0.019,0.000,64.800,30.000
'7:42:42.728',-0.019,-0.010,62.400,31.200
'7:42:42.736',-0.038,0.000,60.800,32.000
'7:42:42.744',-0.010,0.000,60.000,32.800
'7:42:42.752',-0.048,-0.029,59.200,32.800
'7:42:42.760',-0.019,0.000,59.200,32.800
'7:42:42.768',-0.048,-0.029,60.000,32.000
'7:42:42.776',-0.029,0.000,60.800,30.800
'7:42:42.784',-0.067,-0.029,62.400,29.200
'7:42:42.792',-0.038,-0.010,64.800,27.200
'7:42:42.800',-0.067,-0.029,67.200,25.200
'7:42:42.808',-0.048,-0.010,70.400,23.600
'7:42:42.816',-0.067,-0.029,73.600,22.400
'7:42:42.824',-0.048,-0.010,77.600,21.600
'7:42:42.832',-0.067,-0.029,81.600,21.200
'7:42:42.840',-0.048,-0.010,85.600,21.200
'7:42:42.848',-0.067,-0.029,90.400,21.200
'7:42:42.856',-0.048,-0.010,95.200,21.200
'7:42:42.864',-0.067,-0.029,99.200,21.600
'7:42:42.872',-0.048,-0.010,104.000,21.600
'7:42:42.880',-0.067,-0.029,108.000,22.000
'7:42:42.888',-0.048,-0.010,112.000,22.400
'7:42:42.896',-0.067,-0.029,116.000,22.400
'7:42:42.904',-0.038,-0.010,118.400,22.400
'7:42:42.912',-0.029,-0.010,120.000,22.400
'7:42:42.920',-0.010,0.000,120.800,22.400
'7:42:42.928',0.000,0.000,120.800,22.400
'7:42:42.936',-0.019,-0.010,119.200,22.400
'7:42:42.944',0.029,0.010,117.600,22.000
'7:42:42.952',0.038,0.029,114.400,22.000
'7:42:42.960',0.058,0.029,111.200,22.000
'7:42:42.968',0.019,0.000,107.200,22.000
'7:42:42.976',0.019,0.010,104.000,22.400
'7:42:42.984',-0.029,-0.010,100.000,22.400
'7:42:42.992',-0.038,0.000,96.000,22.000
'7:42:43.000',-0.087,-0.048,92.800,21.200
