'Elapsed time','I','II','III','AVL','AVF','MCL1','ABP','PAP'
'6:16:49.080',0.000,-,-,-,0.000,-,52.000,32.400
'6:16:49.088',0.024,-,-,-,0.000,-,52.000,32.600
'6:16:49.096',0.064,-,-,-,0.040,-,52.000,32.800
'6:16:49.104',0.120,-,-,-,0.080,-,51.200,32.800
'6:16:49.112',0.168,-,-,-,0.040,-,51.200,33.200
'6:16:49.120',0.240,-,-,-,0.000,-,50.400,33.400
'6:16:49.128',0.280,-,-,-,0.040,-,49.600,33.800
'6:16:49.136',0.288,-,-,-,0.020,-,48.800,34.200
'6:16:49.144',0.208,-,-,-,-0.100,-,47.200,35.000
'6:16:49.152',0.120,-,-,-,-0.200,-,45.600,36.000
'6:16:49.160',0.032,-,-,-,-0.100,-,44.000,37.000
'6:16:49.168',-0.128,-,-,-,0.020,-,42.400,38.000
'6:16:49.176',-0.208,-,-,-,0.040,-,40.800,39.200
'6:16:49.184',-0.216,-,-,-,0.000,-,39.200,40.200
'6:16:49.192',-0.176,-,-,-,0.020,-,38.400,41.000
'6:16:49.200',-0.136,-,-,-,0.000,-,37.600,41.800
'6:16:49.208',-0.096,-,-,-,0.000,-,37.600,42.200
'6:16:49.216',-0.088,-,-,-,0.000,-,38.400,42.400
'6:16:49.224',-0.072,-,-,-,0.020,-,40.000,42.800
'6:16:49.232',-0.064,-,-,-,0.000,-,41.600,43.400
'6:16:49.240',-0.072,-,-,-,0.020,-,44.800,43.800
'6:16:49.248',-0.056,-,-,-,0.000,-,49.600,44.200
'6:16:49.256',-0.056,-,-,-,0.020,-,56.000,44.600
'6:16:49.264',-0.048,-,-,-,0.020,-,66.400,45.000
'6:16:49.272',-0.056,-,-,-,0.020,-,78.400,45.000
'6:16:49.280',-0.048,-,-,-,0.020,-,89.600,45.000
'6:16:49.288',-0.056,-,-,-,0.020,-,100.000,45.000
'6:16:49.296',-0.048,-,-,-,0.040,-,108.800,45.000
'6:16:49.304',-0.048,-,-,-,0.020,-,116.000,45.000
'6:16:49.312',-0.048,-,-,-,0.040,-,120.800,45.000
'6:16:49.320',-0.056,-,-,-,0.040,-,123.200,45.000
'6:16:49.328',-0.048,-,-,-,0.040,-,124.800,45.000
'6:16:49.336',-0.048,-,-,-,0.040,-,125.600,45.000
'6:16:49.344',-0.048,-,-,-,0.040,-,124.800,45.000
'6:16:49.352',-0.056,-,-,-,0.040,-,124.000,45.000
'6:16:49.360',-0.048,-,-,-,0.060,-,122.400,45.000
'6:16:49.368',-0.048,-,-,-,0.060,-,120.800,45.000
'6:16:49.376',-0.040,-,-,-,0.080,-,118.400,45.000
'6:16:49.384',-0.048,-,-,-,0.060,-,116.000,45.000
'6:16:49.392',-0.048,-,-,-,0.080,-,112.800,45.000
'6:16:49.400',-0.040,-,-,-,0.080,-,110.400,45.000
'6:16:49.408',-0.048,-,-,-,0.080,-,108.000,45.000
'6:16:49.416',-0.040,-,-,-,0.080,-,104.800,45.000
'6:16:49.424',-0.040,-,-,-,0.080,-,102.400,45.000
'6:16:49.432',-0.032,-,-,-,0.080,-,99.200,45.000
'6:16:49.440',-0.040,-,-,-,0.080,-,95.200,45.000
'6:16:49.448',-0.016,-,-,-,0.060,-,91.200,44.600
'6:16:49.456',-0.032,-,-,-,0.080,-,87.200,43.800
'6:16:49.464',-0.016,-,-,-,0.060,-,84.000,43.000
'6:16:49.472',-0.016,-,-,-,0.060,-,80.800,42.200
'6:16:49.480',-0.008,-,-,-,0.040,-,79.200,42.000
'6:16:49.488',0.000,-,-,-,0.040,-,78.400,41.800
'6:16:49.496',0.000,-,-,-,0.040,-,79.200,41.800
'6:16:49.504',0.008,-,-,-,0.040,-,81.600,41.600
'6:16:49.512',0.016,-,-,-,0.020,-,84.800,41.200
'6:16:49.520',0.016,-,-,-,0.020,-,88.800,40.800
'6:16:49.528',0.024,-,-,-,0.000,-,92.800,40.600
'6:16:49.536',0.016,-,-,-,0.000,-,96.800,40.200
'6:16:49.544',0.032,-,-,-,0.000,-,100.800,40.200
'6:16:49.552',0.032,-,-,-,0.000,-,104.000,40.400
'6:16:49.560',0.024,-,-,-,0.000,-,106.400,40.400
'6:16:49.568',0.032,-,-,-,-0.020,-,108.000,40.000
'6:16:49.576',0.024,-,-,-,0.000,-,108.000,39.200
'6:16:49.584',0.024,-,-,-,-0.020,-,107.200,38.000
'6:16:49.592',0.024,-,-,-,-0.020,-,105.600,36.800
'6:16:49.600',0.016,-,-,-,-0.020,-,104.000,35.800
'6:16:49.608',0.016,-,-,-,-0.020,-,101.600,34.800
'6:16:49.616',0.016,-,-,-,-0.040,-,97.600,33.800
'6:16:49.624',0.008,-,-,-,-0.020,-,93.600,32.800
'6:16:49.632',0.016,-,-,-,-0.040,-,88.000,32.000
'6:16:49.640',0.000,-,-,-,-0.040,-,83.200,31.400
'6:16:49.648',0.008,-,-,-,-0.040,-,80.000,30.800
'6:16:49.656',0.000,-,-,-,-0.040,-,77.600,30.400
'6:16:49.664',0.008,-,-,-,-0.040,-,76.000,30.200
'6:16:49.672',0.000,-,-,-,-0.040,-,76.000,30.000
'6:16:49.680',0.000,-,-,-,-0.040,-,76.800,29.800
'6:16:49.688',0.000,-,-,-,-0.040,-,77.600,29.800
'6:16:49.696',0.000,-,-,-,-0.040,-,79.200,29.600
'6:16:49.704',0.000,-,-,-,-0.040,-,80.000,29.400
'6:16:49.712',0.000,-,-,-,-0.040,-,80.800,29.200
'6:16:49.720',0.000,-,-,-,-0.040,-,80.800,29.000
'6:16:49.728',0.000,-,-,-,-0.040,-,80.000,28.800
'6:16:49.736',0.000,-,-,-,-0.040,-,79.200,28.600
'6:16:49.744',0.000,-,-,-,-0.040,-,78.400,28.400
'6:16:49.752',0.000,-,-,-,-0.040,-,76.800,28.400
'6:16:49.760',-0.008,-,-,-,-0.020,-,75.200,28.400
'6:16:49.768',0.000,-,-,-,-0.040,-,73.600,28.200
'6:16:49.776',0.000,-,-,-,-0.020,-,72.000,28.400
'6:16:49.784',-0.008,-,-,-,-0.040,-,71.200,28.400
'6:16:49.792',0.000,-,-,-,-0.020,-,70.400,28.600
'6:16:49.800',0.000,-,-,-,-0.040,-,69.600,28.800
'6:16:49.808',0.000,-,-,-,-0.020,-,68.800,28.800
'6:16:49.816',0.000,-,-,-,-0.040,-,68.000,28.800
'6:16:49.824',0.000,-,-,-,-0.040,-,68.000,28.600
'6:16:49.832',0.000,-,-,-,-0.040,-,67.200,28.400
'6:16:49.840',0.000,-,-,-,-0.020,-,67.200,28.400
'6:16:49.848',0.000,-,-,-,-0.040,-,66.400,28.400
'6:16:49.856',0.000,-,-,-,-0.040,-,66.400,28.400
'6:16:49.864',0.000,-,-,-,-0.040,-,65.600,28.600
'6:16:49.872',0.000,-,-,-,-0.040,-,65.600,28.800
'6:16:49.880',0.000,-,-,-,-0.020,-,65.600,28.800
'6:16:49.888',0.000,-,-,-,-0.040,-,64.800,28.800
'6:16:49.896',0.000,-,-,-,-0.020,-,64.800,29.000
'6:16:49.904',0.000,-,-,-,-0.040,-,64.800,29.200
'6:16:49.912',0.000,-,-,-,-0.040,-,64.000,29.400
'6:16:49.920',0.000,-,-,-,-0.020,-,64.000,29.600
'6:16:49.928',-0.008,-,-,-,-0.040,-,63.200,29.800
'6:16:49.936',0.000,-,-,-,-0.040,-,63.200,29.800
'6:16:49.944',0.000,-,-,-,-0.020,-,62.400,29.800
'6:16:49.952',0.000,-,-,-,-0.040,-,62.400,29.800
'6:16:49.960',0.000,-,-,-,-0.020,-,61.600,29.800
'6:16:49.968',0.000,-,-,-,-0.040,-,60.800,29.800
'6:16:49.976',0.000,-,-,-,-0.020,-,60.800,30.000
'6:16:49.984',0.000,-,-,-,-0.020,-,60.000,30.000
'6:16:49.992',0.000,-,-,-,-0.020,-,60.000,30.200
'6:16:50.000',-0.008,-,-,-,-0.040,-,59.200,30.400
'6:16:50.008',0.000,-,-,-,-0.020,-,59.200,30.400
'6:16:50.016',0.000,-,-,-,-0.020,-,59.200,30.800
'6:16:50.024',0.000,-,-,-,-0.020,-,58.400,30.800
'6:16:50.032',0.000,-,-,-,-0.020,-,58.400,31.000
'6:16:50.040',0.000,-,-,-,-0.020,-,58.400,31.400
'6:16:50.048',0.000,-,-,-,-0.020,-,58.400,31.800
'6:16:50.056',0.000,-,-,-,-0.020,-,57.600,32.200
'6:16:50.064',0.000,-,-,-,-0.020,-,57.600,32.600
'6:16:50.072',-0.008,-,-,-,-0.020,-,57.600,32.800
'6:16:50.080',0.000,-,-,-,0.000,-,56.800,33.000
'6:16:50.088',0.000,-,-,-,-0.020,-,56.800,33.200
'6:16:50.096',0.000,-,-,-,-0.020,-,56.800,33.400
'6:16:50.104',0.008,-,-,-,-0.020,-,56.000,33.600
'6:16:50.112',0.000,-,-,-,-0.020,-,56.000,34.000
'6:16:50.120',0.008,-,-,-,-0.040,-,56.000,34.200
'6:16:50.128',0.016,-,-,-,-0.040,-,56.000,34.600
'6:16:50.136',0.008,-,-,-,-0.040,-,55.200,34.800
'6:16:50.144',0.024,-,-,-,-0.040,-,55.200,35.400
'6:16:50.152',0.016,-,-,-,-0.040,-,55.200,35.800
'6:16:50.160',0.016,-,-,-,-0.020,-,55.200,36.200
'6:16:50.168',0.008,-,-,-,-0.040,-,54.400,36.600
'6:16:50.176',0.008,-,-,-,-0.020,-,54.400,36.800
'6:16:50.184',0.016,-,-,-,-0.020,-,54.400,37.200
'6:16:50.192',0.008,-,-,-,-0.020,-,54.400,37.400
'6:16:50.200',0.008,-,-,-,-0.020,-,54.400,37.800
'6:16:50.208',0.000,-,-,-,-0.040,-,53.600,38.200
'6:16:50.216',-0.008,-,-,-,-0.020,-,53.600,38.400
'6:16:50.224',0.000,-,-,-,-0.020,-,53.600,38.600
'6:16:50.232',0.000,-,-,-,0.000,-,52.800,38.600
'6:16:50.240',0.000,-,-,-,-0.040,-,52.800,38.600
'6:16:50.248',0.024,-,-,-,-0.060,-,52.800,38.400
'6:16:50.256',0.056,-,-,-,-0.100,-,52.000,38.200
'6:16:50.264',0.120,-,-,-,-0.180,-,52.000,38.000
'6:16:50.272',0.208,-,-,-,-0.260,-,52.000,38.000
'6:16:50.280',0.320,-,-,-,-0.400,-,52.000,38.200
'6:16:50.288',0.480,-,-,-,-0.480,-,51.200,38.200
'6:16:50.296',0.584,-,-,-,-0.560,-,51.200,38.400
'6:16:50.304',0.608,-,-,-,-0.640,-,51.200,38.600
'6:16:50.312',0.624,-,-,-,-0.660,-,51.200,39.000
'6:16:50.320',0.632,-,-,-,-0.520,-,51.200,39.200
'6:16:50.328',0.544,-,-,-,-0.440,-,51.200,40.000
'6:16:50.336',0.400,-,-,-,-0.380,-,51.200,40.600
'6:16:50.344',0.224,-,-,-,-0.240,-,50.400,41.200
'6:16:50.352',0.024,-,-,-,-0.040,-,49.600,41.600
'6:16:50.360',-0.104,-,-,-,0.100,-,48.800,41.800
'6:16:50.368',-0.160,-,-,-,0.120,-,48.000,41.800
'6:16:50.376',-0.160,-,-,-,0.160,-,48.000,41.800
'6:16:50.384',-0.176,-,-,-,0.140,-,48.800,41.600
'6:16:50.392',-0.176,-,-,-,0.160,-,48.800,41.000
'6:16:50.400',-0.184,-,-,-,0.160,-,49.600,40.600
'6:16:50.408',-0.176,-,-,-,0.160,-,51.200,40.400
'6:16:50.416',-0.184,-,-,-,0.160,-,52.000,40.000
'6:16:50.424',-0.176,-,-,-,0.160,-,53.600,39.600
'6:16:50.432',-0.184,-,-,-,0.160,-,58.400,39.400
'6:16:50.440',-0.176,-,-,-,0.160,-,67.200,39.000
'6:16:50.448',-0.184,-,-,-,0.160,-,78.400,39.000
'6:16:50.456',-0.176,-,-,-,0.180,-,89.600,38.800
'6:16:50.464',-0.184,-,-,-,0.180,-,100.000,38.800
'6:16:50.472',-0.192,-,-,-,0.180,-,108.800,38.800
'6:16:50.480',-0.184,-,-,-,0.200,-,116.000,39.000
'6:16:50.488',-0.184,-,-,-,0.180,-,120.800,39.200
'6:16:50.496',-0.184,-,-,-,0.200,-,123.200,39.400
'6:16:50.504',-0.192,-,-,-,0.220,-,124.000,39.600
'6:16:50.512',-0.184,-,-,-,0.220,-,123.200,39.800
'6:16:50.520',-0.192,-,-,-,0.220,-,121.600,39.800
'6:16:50.528',-0.192,-,-,-,0.240,-,118.400,39.800
'6:16:50.536',-0.192,-,-,-,0.260,-,114.400,39.600
'6:16:50.544',-0.192,-,-,-,0.260,-,110.400,39.400
'6:16:50.552',-0.208,-,-,-,0.260,-,106.400,39.000
'6:16:50.560',-0.192,-,-,-,0.260,-,102.400,38.600
'6:16:50.568',-0.192,-,-,-,0.280,-,98.400,37.800
'6:16:50.576',-0.192,-,-,-,0.280,-,95.200,37.200
'6:16:50.584',-0.192,-,-,-,0.260,-,92.000,36.400
'6:16:50.592',-0.192,-,-,-,0.280,-,88.800,35.800
'6:16:50.600',-0.192,-,-,-,0.260,-,85.600,35.400
'6:16:50.608',-0.184,-,-,-,0.260,-,84.000,35.200
'6:16:50.616',-0.184,-,-,-,0.260,-,81.600,35.200
'6:16:50.624',-0.168,-,-,-,0.260,-,80.800,35.200
'6:16:50.632',-0.160,-,-,-,0.220,-,80.000,35.200
'6:16:50.640',-0.144,-,-,-,0.220,-,81.600,35.600
'6:16:50.648',-0.136,-,-,-,0.200,-,84.800,36.000
'6:16:50.656',-0.128,-,-,-,0.200,-,88.000,36.200
'6:16:50.664',-0.096,-,-,-,0.160,-,91.200,36.200
'6:16:50.672',-0.088,-,-,-,0.160,-,94.400,36.400
'6:16:50.680',-0.072,-,-,-,0.120,-,97.600,36.400
'6:16:50.688',-0.064,-,-,-,0.120,-,100.000,36.600
'6:16:50.696',-0.048,-,-,-,0.080,-,101.600,36.600
'6:16:50.704',-0.032,-,-,-,0.060,-,101.600,37.000
'6:16:50.712',-0.016,-,-,-,0.040,-,100.800,37.200
'6:16:50.720',0.000,-,-,-,0.020,-,100.000,37.400
'6:16:50.728',0.008,-,-,-,0.000,-,98.400,37.400
'6:16:50.736',0.008,-,-,-,0.000,-,96.000,37.400
'6:16:50.744',0.024,-,-,-,-0.020,-,91.200,37.400
'6:16:50.752',0.032,-,-,-,-0.040,-,86.400,37.200
'6:16:50.760',0.024,-,-,-,-0.040,-,80.800,37.000
'6:16:50.768',0.032,-,-,-,-0.040,-,76.800,36.800
'6:16:50.776',0.040,-,-,-,-0.040,-,74.400,36.200
'6:16:50.784',0.032,-,-,-,-0.060,-,72.800,35.800
'6:16:50.792',0.040,-,-,-,-0.060,-,72.800,35.400
'6:16:50.800',0.032,-,-,-,-0.060,-,72.800,35.000
'6:16:50.808',0.024,-,-,-,-0.060,-,73.600,34.800
'6:16:50.816',0.040,-,-,-,-0.080,-,75.200,34.600
'6:16:50.824',0.032,-,-,-,-0.080,-,76.000,34.400
'6:16:50.832',0.024,-,-,-,-0.080,-,76.800,34.400
'6:16:50.840',0.032,-,-,-,-0.080,-,76.800,34.600
'6:16:50.848',0.024,-,-,-,-0.080,-,76.800,34.800
'6:16:50.856',0.032,-,-,-,-0.080,-,76.800,34.800
'6:16:50.864',0.024,-,-,-,-0.080,-,76.000,34.800
'6:16:50.872',0.024,-,-,-,-0.080,-,74.400,34.800
'6:16:50.880',0.024,-,-,-,-0.080,-,73.600,34.800
'6:16:50.888',0.024,-,-,-,-0.080,-,72.000,34.800
'6:16:50.896',0.024,-,-,-,-0.060,-,71.200,34.800
'6:16:50.904',0.024,-,-,-,-0.080,-,70.400,34.800
'6:16:50.912',0.024,-,-,-,-0.060,-,69.600,35.200
'6:16:50.920',0.016,-,-,-,-0.080,-,68.800,35.200
'6:16:50.928',0.024,-,-,-,-0.060,-,68.000,35.400
'6:16:50.936',0.024,-,-,-,-0.060,-,67.200,35.800
'6:16:50.944',0.024,-,-,-,-0.060,-,67.200,36.000
'6:16:50.952',0.016,-,-,-,-0.060,-,66.400,36.400
'6:16:50.960',0.024,-,-,-,-0.040,-,66.400,36.600
'6:16:50.968',0.016,-,-,-,-0.060,-,65.600,37.000
'6:16:50.976',0.024,-,-,-,-0.060,-,65.600,37.400
'6:16:50.984',0.016,-,-,-,-0.060,-,65.600,37.600
'6:16:50.992',0.016,-,-,-,-0.060,-,64.800,38.000
'6:16:51.000',0.024,-,-,-,-0.040,-,64.800,38.200
'6:16:51.008',0.016,-,-,-,-0.060,-,64.800,38.400
'6:16:51.016',0.024,-,-,-,-0.060,-,64.800,38.400
'6:16:51.024',0.016,-,-,-,-0.060,-,64.000,38.600
'6:16:51.032',0.024,-,-,-,-0.040,-,64.000,38.600
'6:16:51.040',0.016,-,-,-,-0.060,-,64.000,38.800
'6:16:51.048',0.024,-,-,-,-0.040,-,64.000,39.000
'6:16:51.056',0.016,-,-,-,-0.040,-,63.200,39.200
'6:16:51.064',0.024,-,-,-,-0.040,-,62.400,39.400
'6:16:51.072',0.016,-,-,-,-0.060,-,62.400,39.600
'6:16:51.080',0.024,-,-,-,-0.040,-,61.600,39.800
'6:16:51.088',0.016,-,-,-,-0.040,-,61.600,40.000
'6:16:51.096',0.024,-,-,-,-0.040,-,60.800,40.000
'6:16:51.104',0.016,-,-,-,-0.040,-,60.800,40.200
'6:16:51.112',0.016,-,-,-,-0.040,-,60.000,40.200
'6:16:51.120',0.008,-,-,-,-0.040,-,59.200,40.400
'6:16:51.128',0.016,-,-,-,-0.040,-,59.200,40.400
'6:16:51.136',0.008,-,-,-,-0.040,-,59.200,40.400
'6:16:51.144',0.016,-,-,-,-0.040,-,58.400,40.200
'6:16:51.152',0.008,-,-,-,-0.060,-,58.400,40.200
'6:16:51.160',0.016,-,-,-,-0.040,-,58.400,40.200
'6:16:51.168',0.008,-,-,-,-0.040,-,58.400,40.200
'6:16:51.176',0.016,-,-,-,-0.040,-,58.400,40.000
'6:16:51.184',0.008,-,-,-,-0.040,-,58.400,40.000
'6:16:51.192',0.016,-,-,-,-0.040,-,57.600,40.000
'6:16:51.200',0.016,-,-,-,-0.040,-,57.600,40.000
'6:16:51.208',0.016,-,-,-,-0.040,-,57.600,40.000
'6:16:51.216',0.016,-,-,-,-0.040,-,57.600,40.000
'6:16:51.224',0.016,-,-,-,-0.040,-,57.600,39.800
'6:16:51.232',0.008,-,-,-,-0.040,-,56.800,39.800
'6:16:51.240',0.016,-,-,-,-0.040,-,56.800,39.600
'6:16:51.248',0.016,-,-,-,-0.040,-,56.800,39.600
'6:16:51.256',0.016,-,-,-,-0.040,-,56.000,39.400
'6:16:51.264',0.016,-,-,-,-0.040,-,56.000,39.200
'6:16:51.272',0.008,-,-,-,-0.040,-,56.000,39.000
'6:16:51.280',0.016,-,-,-,-0.040,-,56.000,38.800
'6:16:51.288',0.024,-,-,-,-0.040,-,55.200,38.600
'6:16:51.296',0.032,-,-,-,-0.040,-,55.200,38.600
'6:16:51.304',0.024,-,-,-,-0.040,-,55.200,38.400
'6:16:51.312',0.032,-,-,-,-0.040,-,54.400,38.400
'6:16:51.320',0.024,-,-,-,-0.040,-,54.400,38.200
'6:16:51.328',0.016,-,-,-,-0.040,-,54.400,38.200
'6:16:51.336',0.016,-,-,-,-0.040,-,54.400,38.200
'6:16:51.344',0.016,-,-,-,-0.040,-,54.400,38.200
'6:16:51.352',0.016,-,-,-,-0.040,-,53.600,38.200
'6:16:51.360',0.016,-,-,-,-0.020,-,53.600,38.200
'6:16:51.368',0.000,-,-,-,-0.040,-,53.600,38.000
'6:16:51.376',0.000,-,-,-,-0.040,-,53.600,38.000
'6:16:51.384',0.000,-,-,-,-0.040,-,53.600,37.800
'6:16:51.392',0.000,-,-,-,-0.020,-,52.800,37.600
'6:16:51.400',0.008,-,-,-,-0.040,-,52.800,37.400
'6:16:51.408',0.000,-,-,-,-0.020,-,52.800,37.400
'6:16:51.416',0.008,-,-,-,-0.040,-,52.800,37.200
'6:16:51.424',0.000,-,-,-,-0.020,-,52.800,37.000
'6:16:51.432',0.008,-,-,-,0.000,-,52.800,36.800
'6:16:51.440',0.032,-,-,-,0.000,-,52.800,36.600
'6:16:51.448',0.064,-,-,-,0.040,-,52.000,36.600
'6:16:51.456',0.120,-,-,-,0.100,-,52.000,36.600
'6:16:51.464',0.168,-,-,-,0.060,-,52.000,36.800
'6:16:51.472',0.224,-,-,-,0.000,-,52.000,36.800
'6:16:51.480',0.272,-,-,-,0.040,-,51.200,37.000
'6:16:51.488',0.256,-,-,-,0.040,-,51.200,37.200
'6:16:51.496',0.176,-,-,-,-0.100,-,51.200,37.600
'6:16:51.504',0.088,-,-,-,-0.200,-,50.400,38.200
