'Elapsed time','II','AVF','ABP','PAP'
'54:06:21.896',0.008,0.024,39.200,-
'54:06:21.904',0.000,0.048,39.200,-
'54:06:21.912',0.064,0.064,39.200,-
'54:06:21.920',0.088,0.080,38.400,-
'54:06:21.928',0.136,0.096,38.400,-
'54:06:21.936',0.152,0.104,38.400,-
'54:06:21.944',0.192,0.104,39.200,-
'54:06:21.952',0.184,0.088,39.200,-
'54:06:21.960',0.160,0.064,38.400,-
'54:06:21.968',0.128,0.040,38.400,-
'54:06:21.976',0.120,0.024,39.200,-
'54:06:21.984',0.088,0.008,39.200,-
'54:06:21.992',0.064,0.000,39.200,-
'54:06:22.000',0.040,-0.016,39.200,-
'54:06:22.008',0.024,-0.024,39.200,-
'54:06:22.016',0.032,-0.032,38.400,-
'54:06:22.024',0.000,-0.032,38.400,-
'54:06:22.032',0.008,-0.040,39.200,-
'54:06:22.040',-0.016,-0.040,39.200,-
'54:06:22.048',0.000,-0.040,38.400,-
'54:06:22.056',-0.016,-0.040,38.400,-
'54:06:22.064',-0.008,-0.040,38.400,-
'54:06:22.072',-0.024,-0.040,38.400,-
'54:06:22.080',-0.008,-0.040,38.400,-
'54:06:22.088',-0.024,-0.040,38.400,-
'54:06:22.096',-0.032,-0.040,38.400,-
'54:06:22.104',-0.016,-0.040,38.400,-
'54:06:22.112',-0.040,-0.040,38.400,-
'54:06:22.120',-0.032,-0.040,38.400,-
'54:06:22.128',-0.032,-0.040,38.400,-
'54:06:22.136',-0.024,-0.040,38.400,-
'54:06:22.144',-0.040,-0.040,38.400,-
'54:06:22.152',-0.032,-0.040,38.400,-
'54:06:22.160',-0.040,-0.040,38.400,-
'54:06:22.168',-0.032,-0.040,38.400,-
'54:06:22.176',-0.040,-0.040,38.400,-
'54:06:22.184',-0.032,-0.032,38.400,-
'54:06:22.192',-0.048,-0.032,38.400,-
'54:06:22.200',-0.040,-0.032,38.400,-
'54:06:22.208',-0.048,-0.024,38.400,-
'54:06:22.216',-0.032,-0.024,38.400,-
'54:06:22.224',-0.048,-0.024,38.400,-
'54:06:22.232',-0.032,-0.024,38.400,-
'54:06:22.240',-0.040,-0.024,38.400,-
'54:06:22.248',-0.024,-0.024,38.400,-
'54:06:22.256',-0.040,-0.024,38.400,-
'54:06:22.264',-0.032,-0.024,38.400,-
'54:06:22.272',-0.048,-0.024,38.400,-
'54:06:22.280',-0.032,-0.024,38.400,-
'54:06:22.288',-0.056,-0.024,38.400,-
'54:06:22.296',-0.184,-0.024,38.400,-
'54:06:22.304',0.008,-0.024,38.400,-
'54:06:22.312',-0.056,-0.024,38.400,-
'54:06:22.320',-0.064,-0.024,38.400,-
'54:06:22.328',-0.040,-0.024,38.400,-
'54:06:22.336',-0.056,-0.024,38.400,-
'54:06:22.344',-0.048,-0.024,38.400,-
'54:06:22.352',-0.040,-0.024,38.400,-
'54:06:22.360',-0.064,-0.016,38.400,-
'54:06:22.368',-0.048,-0.016,38.400,-
'54:06:22.376',-0.056,-0.016,38.400,-
'54:06:22.384',-0.048,-0.016,38.400,-
'54:06:22.392',-0.064,-0.016,38.400,-
'54:06:22.400',-0.048,-0.016,38.400,-
'54:06:22.408',-0.048,-0.016,38.400,-
'54:06:22.416',-0.040,-0.016,38.400,-
'54:06:22.424',-0.056,-0.016,38.400,-
'54:06:22.432',-0.040,-0.016,38.400,-
'54:06:22.440',-0.048,-0.016,38.400,-
'54:06:22.448',-0.056,-0.008,38.400,-
'54:06:22.456',-0.048,-0.008,38.400,-
'54:06:22.464',-0.040,-0.008,38.400,-
'54:06:22.472',-0.056,-0.008,38.400,-
'54:06:22.480',-0.032,0.000,38.400,-
'54:06:22.488',-0.048,0.000,38.400,-
'54:06:22.496',-0.032,0.000,38.400,-
'54:06:22.504',-0.040,0.000,38.400,-
'54:06:22.512',-0.040,0.000,38.400,-
'54:06:22.520',-0.032,0.000,38.400,-
'54:06:22.528',-0.056,0.008,38.400,-
'54:06:22.536',-0.024,0.016,38.400,-
'54:06:22.544',-0.008,0.024,38.400,-
'54:06:22.552',-0.024,0.024,38.400,-
'54:06:22.560',-0.008,0.024,38.400,-
'54:06:22.568',-0.032,0.016,38.400,-
'54:06:22.576',-0.024,0.016,38.400,-
'54:06:22.584',-0.032,0.000,38.400,-
'54:06:22.592',-0.048,-0.024,38.400,-
'54:06:22.600',-0.072,-0.040,38.400,-
'54:06:22.608',0.016,-0.008,38.400,-
'54:06:22.616',0.184,0.088,38.400,-
'54:06:22.624',0.304,0.248,38.400,-
'54:06:22.632',0.384,0.352,38.400,-
'54:06:22.640',0.176,0.288,38.400,-
'54:06:22.648',-0.040,0.128,38.400,-
'54:06:22.656',-0.192,0.008,38.400,-
'54:06:22.664',-0.216,-0.048,38.400,-
'54:06:22.672',-0.272,-0.080,38.400,-
'54:06:22.680',-0.248,-0.088,38.400,-
'54:06:22.688',-0.272,-0.096,38.400,-
'54:06:22.696',-0.248,-0.096,38.400,-
'54:06:22.704',-0.232,-0.080,38.400,-
'54:06:22.712',-0.192,-0.064,38.400,-
'54:06:22.720',-0.176,-0.048,38.400,-
'54:06:22.728',-0.144,-0.040,38.400,-
'54:06:22.736',-0.144,-0.032,38.400,-
'54:06:22.744',-0.128,-0.024,38.400,-
'54:06:22.752',-0.112,-0.016,38.400,-
'54:06:22.760',-0.096,0.000,38.400,-
'54:06:22.768',-0.088,0.008,38.400,-
'54:06:22.776',-0.088,0.016,38.400,-
'54:06:22.784',-0.056,0.024,38.400,-
'54:06:22.792',-0.040,0.048,38.400,-
'54:06:22.800',0.000,0.064,38.400,-
'54:06:22.808',0.040,0.088,38.400,-
'54:06:22.816',0.064,0.104,38.400,-
'54:06:22.824',0.104,0.120,38.400,-
'54:06:22.832',0.152,0.128,38.400,-
'54:06:22.840',0.168,0.112,38.400,-
'54:06:22.848',0.176,0.080,38.400,-
'54:06:22.856',0.120,0.048,38.400,-
'54:06:22.864',0.104,0.032,38.400,-
'54:06:22.872',0.056,0.016,38.400,-
'54:06:22.880',0.064,0.008,38.400,-
'54:06:22.888',0.024,-0.008,38.400,-
'54:06:22.896',0.008,-0.016,38.400,-
'54:06:22.904',-0.016,-0.024,38.400,-
'54:06:22.912',0.000,-0.024,38.400,-
'54:06:22.920',-0.024,-0.032,38.400,-
'54:06:22.928',-0.040,-0.040,38.400,-
'54:06:22.936',-0.032,-0.032,38.400,-
'54:06:22.944',-0.048,-0.032,38.400,-
'54:06:22.952',-0.032,-0.032,38.400,-
'54:06:22.960',-0.048,-0.032,38.400,-
'54:06:22.968',-0.032,-0.032,38.400,-
'54:06:22.976',-0.056,-0.032,38.400,-
'54:06:22.984',-0.032,-0.032,38.400,-
'54:06:22.992',-0.056,-0.032,38.400,-
'54:06:23.000',-0.040,-0.032,38.400,-
'54:06:23.008',-0.056,-0.024,38.400,-
'54:06:23.016',-0.040,-0.024,38.400,-
'54:06:23.024',-0.056,-0.024,38.400,-
'54:06:23.032',-0.040,-0.024,38.400,-
'54:06:23.040',-0.056,-0.024,38.400,-
'54:06:23.048',-0.040,-0.024,38.400,-
'54:06:23.056',-0.056,-0.024,38.400,-
'54:06:23.064',-0.048,-0.024,38.400,-
'54:06:23.072',-0.040,-0.024,38.400,-
'54:06:23.080',-0.056,-0.024,38.400,-
'54:06:23.088',-0.048,-0.024,38.400,-
'54:06:23.096',-0.040,-0.024,38.400,-
'54:06:23.104',-0.056,-0.024,38.400,-
'54:06:23.112',-0.040,-0.024,38.400,-
'54:06:23.120',-0.056,-0.024,38.400,-
'54:06:23.128',-0.040,-0.024,38.400,-
'54:06:23.136',-0.048,-0.024,38.400,-
'54:06:23.144',-0.056,-0.024,38.400,-
'54:06:23.152',-0.040,-0.024,38.400,-
'54:06:23.160',-0.056,-0.016,38.400,-
'54:06:23.168',-0.048,-0.016,38.400,-
'54:06:23.176',-0.056,-0.016,38.400,-
'54:06:23.184',-0.040,-0.016,38.400,-
'54:06:23.192',-0.056,-0.016,38.400,-
'54:06:23.200',-0.048,-0.016,38.400,-
'54:06:23.208',-0.056,-0.016,38.400,-
'54:06:23.216',-0.040,-0.016,38.400,-
'54:06:23.224',-0.056,-0.016,38.400,-
'54:06:23.232',-0.048,-0.008,38.400,-
'54:06:23.240',-0.048,-0.016,38.400,-
'54:06:23.248',-0.040,-0.008,38.400,-
'54:06:23.256',-0.056,-0.008,38.400,-
'54:06:23.264',-0.032,-0.008,38.400,-
'54:06:23.272',-0.048,-0.008,38.400,-
'54:06:23.280',-0.032,-0.008,38.400,-
'54:06:23.288',-0.056,-0.008,38.400,-
'54:06:23.296',-0.032,-0.008,38.400,-
'54:06:23.304',-0.048,-0.008,38.400,-
'54:06:23.312',-0.040,-0.008,38.400,-
'54:06:23.320',-0.056,-0.008,38.400,-
'54:06:23.328',-0.032,-0.008,38.400,-
'54:06:23.336',-0.048,-0.008,38.400,-
'54:06:23.344',-0.040,-0.008,38.400,-
'54:06:23.352',-0.048,0.000,38.400,-
'54:06:23.360',-0.024,0.000,38.400,-
'54:06:23.368',-0.040,0.000,38.400,-
'54:06:23.376',-0.032,0.000,38.400,-
'54:06:23.384',-0.040,0.000,38.400,-
'54:06:23.392',-0.048,0.000,38.400,-
'54:06:23.400',-0.032,0.000,38.400,-
'54:06:23.408',-0.040,0.000,38.400,-
'54:06:23.416',-0.032,0.000,38.400,-
'54:06:23.424',-0.048,0.000,38.400,-
'54:06:23.432',-0.024,0.000,38.400,-
'54:06:23.440',-0.048,0.000,38.400,-
'54:06:23.448',-0.032,0.008,38.400,-
'54:06:23.456',-0.024,-0.008,38.400,-
'54:06:23.464',-0.056,-0.032,38.400,-
'54:06:23.472',-0.064,-0.008,38.400,-
'54:06:23.480',0.152,0.072,38.400,-
'54:06:23.488',0.320,0.224,38.400,-
'54:06:23.496',0.400,0.368,38.400,-
'54:06:23.504',0.408,0.384,38.400,-
'54:06:23.512',0.064,0.200,38.400,-
'54:06:23.520',-0.104,0.064,38.400,-
'54:06:23.528',-0.160,-0.008,38.400,-
'54:06:23.536',-0.232,-0.048,38.400,-
'54:06:23.544',-0.208,-0.072,38.400,-
'54:06:23.552',-0.192,-0.080,38.400,-
'54:06:23.560',-0.232,-0.080,38.400,-
'54:06:23.568',-0.192,-0.064,38.400,-
'54:06:23.576',-0.152,-0.048,38.400,-
'54:06:23.584',-0.128,-0.032,38.400,-
'54:06:23.592',-0.096,-0.016,38.400,-
'54:06:23.600',-0.088,-0.008,38.400,-
'54:06:23.608',-0.096,0.000,38.400,-
'54:06:23.616',-0.072,0.000,38.400,-
'54:06:23.624',-0.064,0.008,38.400,-
'54:06:23.632',-0.048,0.016,38.400,-
'54:06:23.640',-0.056,0.024,38.400,-
'54:06:23.648',-0.024,0.040,38.400,-
'54:06:23.656',-0.008,0.056,38.400,-
'54:06:23.664',0.016,0.072,38.400,-
'54:06:23.672',0.048,0.088,38.400,-
'54:06:23.680',0.080,0.112,38.400,-
'54:06:23.688',0.120,0.128,38.400,-
'54:06:23.696',0.168,0.136,38.400,-
'54:06:23.704',0.184,0.120,38.400,-
'54:06:23.712',0.200,0.096,38.400,-
'54:06:23.720',0.152,0.072,38.400,-
'54:06:23.728',0.128,0.040,38.400,-
'54:06:23.736',0.064,0.016,38.400,-
'54:06:23.744',0.080,0.008,38.400,-
'54:06:23.752',0.040,0.000,38.400,-
'54:06:23.760',0.024,-0.016,38.400,-
'54:06:23.768',0.000,-0.024,38.400,-
'54:06:23.776',0.008,-0.024,38.400,-
'54:06:23.784',-0.016,-0.032,38.400,-
'54:06:23.792',-0.008,-0.040,38.400,-
'54:06:23.800',-0.032,-0.040,38.400,-
'54:06:23.808',-0.016,-0.040,38.400,-
'54:06:23.816',-0.040,-0.040,38.400,-
'54:06:23.824',-0.024,-0.032,38.400,-
'54:06:23.832',-0.040,-0.032,38.400,-
'54:06:23.840',-0.040,-0.032,38.400,-
'54:06:23.848',-0.032,-0.032,38.400,-
'54:06:23.856',-0.056,-0.032,38.400,-
'54:06:23.864',-0.040,-0.032,38.400,-
'54:06:23.872',-0.048,-0.032,38.400,-
'54:06:23.880',-0.032,-0.032,38.400,-
'54:06:23.888',-0.056,-0.032,38.400,-
'54:06:23.896',-0.040,-0.024,38.400,-
'54:06:23.904',-0.056,-0.024,38.400,-
'54:06:23.912',-0.040,-0.024,38.400,-
'54:06:23.920',-0.056,-0.024,38.400,-
'54:06:23.928',-0.040,-0.024,38.400,-
'54:06:23.936',-0.048,-0.024,38.400,-
'54:06:23.944',-0.032,-0.024,38.400,-
'54:06:23.952',-0.056,-0.024,38.400,-
'54:06:23.960',-0.040,-0.024,38.400,-
'54:06:23.968',-0.048,-0.024,38.400,-
'54:06:23.976',-0.040,-0.024,38.400,-
'54:06:23.984',-0.056,-0.024,38.400,-
'54:06:23.992',-0.040,-0.016,38.400,-
'54:06:24.000',-0.048,-0.016,38.400,-
'54:06:24.008',-0.056,-0.016,38.400,-
'54:06:24.016',-0.040,-0.016,38.400,-
'54:06:24.024',-0.056,-0.016,38.400,-
'54:06:24.032',-0.040,-0.016,38.400,-
'54:06:24.040',-0.056,-0.016,38.400,-
'54:06:24.048',-0.040,-0.016,38.400,-
'54:06:24.056',-0.056,-0.016,38.400,-
'54:06:24.064',-0.040,-0.016,38.400,-
'54:06:24.072',-0.048,-0.008,38.400,-
'54:06:24.080',-0.040,-0.008,38.400,-
'54:06:24.088',-0.056,-0.008,38.400,-
'54:06:24.096',-0.040,-0.008,38.400,-
'54:06:24.104',-0.056,-0.008,38.400,-
'54:06:24.112',-0.040,-0.008,38.400,-
'54:06:24.120',-0.056,-0.008,38.400,-
'54:06:24.128',-0.040,-0.008,38.400,-
'54:06:24.136',-0.048,-0.008,38.400,-
'54:06:24.144',-0.056,0.000,38.400,-
'54:06:24.152',-0.040,0.000,38.400,-
'54:06:24.160',-0.208,-0.008,38.400,-
'54:06:24.168',0.000,-0.008,38.400,-
'54:06:24.176',-0.048,0.000,38.400,-
'54:06:24.184',-0.040,0.000,38.400,-
'54:06:24.192',-0.056,0.000,38.400,-
'54:06:24.200',-0.048,-0.008,38.400,-
'54:06:24.208',-0.056,0.000,38.400,-
'54:06:24.216',-0.040,0.000,38.400,-
'54:06:24.224',-0.056,0.000,38.400,-
'54:06:24.232',-0.032,0.000,38.400,-
'54:06:24.240',-0.056,0.000,38.400,-
'54:06:24.248',-0.040,0.000,38.400,-
'54:06:24.256',-0.056,0.000,38.400,-
'54:06:24.264',-0.040,0.000,38.400,-
'54:06:24.272',-0.056,0.000,38.400,-
'54:06:24.280',-0.048,0.000,38.400,-
'54:06:24.288',-0.056,0.000,38.400,-
'54:06:24.296',-0.048,0.000,38.400,-
'54:06:24.304',-0.056,0.000,38.400,-
'54:06:24.312',-0.048,-0.008,38.400,-
'54:06:24.320',-0.056,-0.024,38.400,-
'54:06:24.328',-0.088,-0.056,38.400,-
'54:06:24.336',-0.088,-0.056,38.400,-
'54:06:24.344',0.088,0.032,38.400,-
'54:06:24.352',0.280,0.184,38.400,-
'54:06:24.360',0.360,0.344,38.400,-
'54:06:24.368',0.384,0.376,38.400,-
'54:06:24.376',0.064,0.216,38.400,-
'54:06:24.384',-0.112,0.080,38.400,-
'54:06:24.392',-0.160,0.008,38.400,-
'54:06:24.400',-0.232,-0.024,38.400,-
'54:06:24.408',-0.208,-0.048,38.400,-
'54:06:24.416',-0.216,-0.064,38.400,-
'54:06:24.424',-0.232,-0.064,38.400,-
'54:06:24.432',-0.208,-0.056,38.400,-
'54:06:24.440',-0.152,-0.040,38.400,-
'54:06:24.448',-0.128,-0.024,38.400,-
'54:06:24.456',-0.104,-0.016,38.400,-
'54:06:24.464',-0.088,0.000,38.400,-
'54:06:24.472',-0.088,0.000,38.400,-
'54:06:24.480',-0.072,0.008,38.400,-
'54:06:24.488',-0.064,0.008,38.400,-
'54:06:24.496',-0.048,0.016,38.400,-
'54:06:24.504',-0.056,0.032,38.400,-
'54:06:24.512',-0.024,0.040,38.400,-
'54:06:24.520',-0.008,0.056,38.400,-
'54:06:24.528',0.016,0.080,38.400,-
'54:06:24.536',0.032,0.096,38.400,-
'54:06:24.544',0.080,0.120,38.400,-
'54:06:24.552',0.120,0.128,38.400,-
'54:06:24.560',0.160,0.136,38.400,-
'54:06:24.568',0.168,0.128,38.400,-
'54:06:24.576',0.184,0.112,38.400,-
'54:06:24.584',0.144,0.080,38.400,-
'54:06:24.592',0.104,0.048,38.400,-
'54:06:24.600',0.064,0.024,38.400,-
'54:06:24.608',0.056,0.000,38.400,-
'54:06:24.616',0.016,-0.008,38.400,-
'54:06:24.624',0.000,-0.016,38.400,-
'54:06:24.632',-0.008,-0.024,38.400,-
'54:06:24.640',-0.032,-0.032,38.400,-
'54:06:24.648',-0.024,-0.040,38.400,-
'54:06:24.656',-0.040,-0.040,38.400,-
'54:06:24.664',-0.040,-0.048,38.400,-
'54:06:24.672',-0.056,-0.048,38.400,-
'54:06:24.680',-0.048,-0.048,38.400,-
'54:06:24.688',-0.056,-0.040,38.400,-
'54:06:24.696',-0.048,-0.048,38.400,-
'54:06:24.704',-0.056,-0.040,38.400,-
'54:06:24.712',-0.040,-0.040,38.400,-
'54:06:24.720',-0.064,-0.040,38.400,-
'54:06:24.728',-0.048,-0.032,37.600,-
'54:06:24.736',-0.064,-0.032,37.600,-
'54:06:24.744',-0.048,-0.032,38.400,-
'54:06:24.752',-0.064,-0.024,38.400,-
'54:06:24.760',-0.056,-0.024,37.600,-
'54:06:24.768',-0.056,-0.024,37.600,-
'54:06:24.776',-0.048,-0.024,37.600,-
'54:06:24.784',-0.064,-0.024,38.400,-
'54:06:24.792',-0.048,-0.024,38.400,-
'54:06:24.800',-0.056,-0.024,38.400,-
'54:06:24.808',-0.064,-0.024,37.600,-
'54:06:24.816',-0.040,-0.024,37.600,-
'54:06:24.824',-0.056,-0.024,37.600,-
'54:06:24.832',-0.040,-0.016,37.600,-
'54:06:24.840',-0.056,-0.016,37.600,-
'54:06:24.848',-0.040,-0.016,37.600,-
'54:06:24.856',-0.056,-0.016,38.400,-
'54:06:24.864',-0.048,-0.016,37.600,-
'54:06:24.872',-0.056,-0.016,37.600,-
'54:06:24.880',-0.040,-0.016,37.600,-
'54:06:24.888',-0.056,-0.016,37.600,-
'54:06:24.896',-0.040,-0.016,37.600,-
'54:06:24.904',-0.048,-0.008,37.600,-
'54:06:24.912',-0.056,-0.008,37.600,-
'54:06:24.920',-0.032,-0.008,37.600,-
'54:06:24.928',-0.048,-0.008,37.600,-
'54:06:24.936',-0.040,-0.008,37.600,-
'54:06:24.944',-0.216,-0.008,37.600,-
'54:06:24.952',0.008,-0.008,38.400,-
'54:06:24.960',-0.040,-0.008,38.400,-
'54:06:24.968',-0.048,-0.008,37.600,-
'54:06:24.976',-0.040,-0.008,37.600,-
'54:06:24.984',-0.048,0.000,37.600,-
'54:06:24.992',-0.024,0.000,37.600,-
'54:06:25.000',-0.048,0.000,37.600,-
'54:06:25.008',-0.040,-0.008,37.600,-
'54:06:25.016',-0.032,0.000,37.600,-
'54:06:25.024',-0.056,0.000,37.600,-
'54:06:25.032',-0.032,0.000,37.600,-
'54:06:25.040',-0.048,0.000,37.600,-
'54:06:25.048',-0.032,0.000,37.600,-
'54:06:25.056',-0.048,0.000,37.600,-
'54:06:25.064',-0.032,0.000,37.600,-
'54:06:25.072',-0.048,-0.008,37.600,-
'54:06:25.080',-0.040,0.000,37.600,-
'54:06:25.088',-0.056,0.000,37.600,-
'54:06:25.096',-0.040,0.000,37.600,-
'54:06:25.104',-0.056,0.000,37.600,-
'54:06:25.112',-0.040,-0.008,37.600,-
'54:06:25.120',-0.056,0.000,37.600,-
'54:06:25.128',-0.040,0.000,37.600,-
'54:06:25.136',-0.048,0.000,37.600,-
'54:06:25.144',-0.040,-0.008,37.600,-
'54:06:25.152',-0.048,0.000,37.600,-
'54:06:25.160',-0.032,0.000,37.600,-
'54:06:25.168',-0.056,0.000,37.600,-
'54:06:25.176',-0.040,0.000,37.600,-
'54:06:25.184',-0.048,0.000,37.600,-
'54:06:25.192',-0.032,-0.008,37.600,-
'54:06:25.200',-0.056,-0.032,37.600,-
'54:06:25.208',-0.088,-0.056,37.600,-
'54:06:25.216',-0.024,-0.040,37.600,-
'54:06:25.224',0.120,0.040,37.600,-
'54:06:25.232',0.288,0.184,37.600,-
'54:06:25.240',0.384,0.336,37.600,-
'54:06:25.248',0.392,0.368,37.600,-
'54:06:25.256',0.040,0.192,37.600,-
'54:06:25.264',-0.128,0.056,37.600,-
'54:06:25.272',-0.176,-0.016,37.600,-
'54:06:25.280',-0.208,-0.040,37.600,-
'54:06:25.288',-0.216,-0.056,37.600,-
'54:06:25.296',-0.192,-0.056,37.600,-
'54:06:25.304',-0.208,-0.056,37.600,-
'54:06:25.312',-0.176,-0.040,37.600,-
'54:06:25.320',-0.136,-0.024,37.600,-
'54:06:25.328',-0.096,-0.008,37.600,-
'54:06:25.336',-0.104,0.000,37.600,-
'54:06:25.344',-0.072,0.000,37.600,-
'54:06:25.352',-0.088,0.008,37.600,-
'54:06:25.360',-0.056,0.016,37.600,-
'54:06:25.368',-0.048,0.024,37.600,-
'54:06:25.376',-0.024,0.032,37.600,-
'54:06:25.384',-0.008,0.040,37.600,-
'54:06:25.392',0.000,0.056,37.600,-
'54:06:25.400',0.008,0.072,37.600,-
'54:06:25.408',0.056,0.088,37.600,-
'54:06:25.416',0.064,0.104,37.600,-
'54:06:25.424',0.104,0.128,37.600,-
'54:06:25.432',0.152,0.144,37.600,-
'54:06:25.440',0.208,0.160,37.600,-
'54:06:25.448',0.208,0.152,37.600,-
'54:06:25.456',0.224,0.136,37.600,-
'54:06:25.464',0.192,0.104,37.600,-
'54:06:25.472',0.152,0.072,37.600,-
'54:06:25.480',0.104,0.040,37.600,-
'54:06:25.488',0.088,0.024,37.600,-
'54:06:25.496',0.064,0.008,37.600,-
'54:06:25.504',0.032,0.000,37.600,-
'54:06:25.512',0.008,-0.016,37.600,-
'54:06:25.520',0.000,-0.024,37.600,-
'54:06:25.528',-0.008,-0.032,37.600,-
'54:06:25.536',-0.032,-0.040,37.600,-
'54:06:25.544',-0.016,-0.040,37.600,-
'54:06:25.552',-0.048,-0.048,37.600,-
'54:06:25.560',-0.032,-0.048,37.600,-
'54:06:25.568',-0.048,-0.048,37.600,-
'54:06:25.576',-0.032,-0.048,37.600,-
'54:06:25.584',-0.056,-0.040,37.600,-
'54:06:25.592',-0.032,-0.040,37.600,-
'54:06:25.600',-0.048,-0.040,37.600,-
'54:06:25.608',-0.032,-0.040,37.600,-
'54:06:25.616',-0.048,-0.040,37.600,-
'54:06:25.624',-0.032,-0.040,37.600,-
'54:06:25.632',-0.040,-0.040,37.600,-
'54:06:25.640',-0.048,-0.040,37.600,-
'54:06:25.648',-0.024,-0.040,37.600,-
'54:06:25.656',-0.048,-0.032,38.400,-
'54:06:25.664',-0.032,-0.032,37.600,-
'54:06:25.672',-0.048,-0.032,37.600,-
'54:06:25.680',-0.032,-0.032,37.600,-
'54:06:25.688',-0.048,-0.032,37.600,-
'54:06:25.696',-0.032,-0.024,37.600,-
'54:06:25.704',-0.048,-0.024,37.600,-
'54:06:25.712',-0.032,-0.016,37.600,-
'54:06:25.720',-0.192,-0.016,37.600,-
'54:06:25.728',0.000,-0.024,37.600,-
'54:06:25.736',-0.048,-0.024,37.600,-
'54:06:25.744',-0.032,-0.024,37.600,-
'54:06:25.752',-0.048,-0.016,37.600,-
'54:06:25.760',-0.032,-0.016,37.600,-
'54:06:25.768',-0.048,-0.016,37.600,-
'54:06:25.776',-0.032,-0.016,37.600,-
'54:06:25.784',-0.048,-0.016,37.600,-
'54:06:25.792',-0.032,-0.008,37.600,-
'54:06:25.800',-0.048,-0.016,37.600,-
'54:06:25.808',-0.032,-0.016,37.600,-
'54:06:25.816',-0.040,-0.016,37.600,-
'54:06:25.824',-0.048,-0.008,37.600,-
'54:06:25.832',-0.032,-0.008,37.600,-
'54:06:25.840',-0.040,-0.008,37.600,-
'54:06:25.848',-0.032,-0.008,37.600,-
'54:06:25.856',-0.048,-0.008,37.600,-
'54:06:25.864',-0.032,-0.008,37.600,-
'54:06:25.872',-0.048,-0.008,37.600,-
'54:06:25.880',-0.032,-0.008,37.600,-
'54:06:25.888',-0.048,-0.008,37.600,-
'54:06:25.896',-0.032,-0.008,37.600,-
