'Elapsed time','II','AVF','ABP','PAP'
'54:05:40.784',-0.232,-0.080,180.000,-
'54:05:40.792',-0.248,-0.088,180.000,-
'54:05:40.800',-0.232,-0.080,180.000,-
'54:05:40.808',-0.248,-0.064,180.000,-
'54:05:40.816',-0.176,-0.048,180.000,-
'54:05:40.824',-0.144,-0.040,180.000,-
'54:05:40.832',-0.128,-0.024,180.000,-
'54:05:40.840',-0.136,-0.016,180.000,-
'54:05:40.848',-0.104,-0.008,180.000,-
'54:05:40.856',-0.088,0.000,180.000,-
'54:05:40.864',-0.072,0.008,180.000,-
'54:05:40.872',-0.088,0.016,180.000,-
'54:05:40.880',-0.056,0.024,180.000,-
'54:05:40.888',-0.032,0.040,180.000,-
'54:05:40.896',0.000,0.056,180.000,-
'54:05:40.904',-0.008,0.072,180.000,-
'54:05:40.912',0.048,0.088,180.000,-
'54:05:40.920',0.088,0.096,180.000,-
'54:05:40.928',0.120,0.096,180.000,-
'54:05:40.936',0.120,0.080,180.000,-
'54:05:40.944',0.104,0.056,180.000,-
'54:05:40.952',0.064,0.032,180.000,-
'54:05:40.960',0.048,0.008,180.000,-
'54:05:40.968',0.008,0.000,180.000,-
'54:05:40.976',0.000,-0.016,180.000,-
'54:05:40.984',-0.032,-0.024,180.000,-
'54:05:40.992',-0.048,-0.032,180.000,-
'54:05:41.000',-0.072,-0.040,180.000,-
'54:05:41.008',-0.064,-0.040,180.000,-
'54:05:41.016',-0.072,-0.040,180.000,-
'54:05:41.024',-0.072,-0.048,180.000,-
'54:05:41.032',-0.088,-0.048,180.000,-
'54:05:41.040',-0.088,-0.048,180.000,-
'54:05:41.048',-0.072,-0.040,180.000,-
'54:05:41.056',-0.088,-0.040,180.000,-
'54:05:41.064',-0.088,-0.040,180.000,-
'54:05:41.072',-0.096,-0.040,180.000,-
'54:05:41.080',-0.088,-0.040,180.000,-
'54:05:41.088',-0.104,-0.040,180.000,-
'54:05:41.096',-0.096,-0.040,180.000,-
'54:05:41.104',-0.112,-0.040,180.000,-
'54:05:41.112',-0.096,-0.040,180.000,-
'54:05:41.120',-0.128,-0.048,180.000,-
'54:05:41.128',-0.104,-0.048,180.000,-
'54:05:41.136',-0.128,-0.048,180.000,-
'54:05:41.144',-0.104,-0.048,180.000,-
'54:05:41.152',-0.128,-0.048,180.000,-
'54:05:41.160',-0.112,-0.048,180.000,-
'54:05:41.168',-0.128,-0.040,180.000,-
'54:05:41.176',-0.128,-0.040,180.000,-
'54:05:41.184',-0.112,-0.040,180.000,-
'54:05:41.192',-0.128,-0.040,180.000,-
'54:05:41.200',-0.128,-0.040,180.000,-
'54:05:41.208',-0.112,-0.040,180.000,-
'54:05:41.216',-0.128,-0.040,180.000,-
'54:05:41.224',-0.112,-0.040,180.000,-
'54:05:41.232',-0.128,-0.032,180.000,-
'54:05:41.240',-0.112,-0.032,180.000,-
'54:05:41.248',-0.128,-0.032,180.000,-
'54:05:41.256',-0.088,-0.032,180.000,-
'54:05:41.264',-0.128,-0.032,180.000,-
'54:05:41.272',-0.112,-0.032,180.000,-
'54:05:41.280',-0.096,-0.024,180.000,-
'54:05:41.288',-0.112,-0.024,180.000,-
'54:05:41.296',-0.096,-0.024,180.000,-
'54:05:41.304',-0.112,-0.024,180.000,-
'54:05:41.312',-0.096,-0.024,180.000,-
'54:05:41.320',-0.128,-0.024,180.000,-
'54:05:41.328',-0.104,-0.024,180.000,-
'54:05:41.336',-0.128,-0.024,180.000,-
'54:05:41.344',-0.104,-0.024,180.000,-
'54:05:41.352',-0.128,-0.024,180.000,-
'54:05:41.360',-0.096,-0.024,180.000,-
'54:05:41.368',-0.128,-0.024,180.000,-
'54:05:41.376',-0.104,-0.016,180.000,-
'54:05:41.384',-0.112,-0.016,180.000,-
'54:05:41.392',-0.096,-0.016,180.000,-
'54:05:41.400',-0.152,-0.016,180.000,-
'54:05:41.408',-0.056,-0.016,180.000,-
'54:05:41.416',-0.112,-0.016,180.000,-
'54:05:41.424',-0.088,-0.008,180.000,-
'54:05:41.432',-0.104,-0.008,180.000,-
'54:05:41.440',-0.096,-0.008,180.000,-
'54:05:41.448',-0.104,-0.008,180.000,-
'54:05:41.456',-0.128,0.000,180.000,-
'54:05:41.464',-0.072,0.008,180.000,-
'54:05:41.472',-0.072,0.016,180.000,-
'54:05:41.480',-0.064,0.016,180.000,-
'54:05:41.488',-0.072,0.016,180.000,-
'54:05:41.496',-0.072,0.008,180.000,-
'54:05:41.504',-0.088,0.008,180.000,-
'54:05:41.512',-0.072,0.008,180.000,-
'54:05:41.520',-0.088,0.000,180.000,-
'54:05:41.528',-0.072,0.000,180.000,-
'54:05:41.536',-0.096,0.000,180.000,-
'54:05:41.544',-0.072,-0.016,180.000,-
'54:05:41.552',-0.104,-0.040,180.000,-
'54:05:41.560',-0.112,-0.064,180.000,-
'54:05:41.568',-0.040,-0.032,180.000,-
'54:05:41.576',0.104,0.064,180.000,-
'54:05:41.584',0.264,0.224,180.000,-
'54:05:41.592',0.360,0.352,180.000,-
'54:05:41.600',0.168,0.304,180.000,-
'54:05:41.608',-0.032,0.144,180.000,-
'54:05:41.616',-0.192,0.024,180.000,-
'54:05:41.624',-0.232,-0.032,180.000,-
'54:05:41.632',-0.280,-0.064,180.000,-
'54:05:41.640',-0.232,-0.072,180.000,-
'54:05:41.648',-0.264,-0.080,180.000,-
'54:05:41.656',-0.248,-0.080,180.000,-
'54:05:41.664',-0.232,-0.064,180.000,-
'54:05:41.672',-0.184,-0.048,180.000,-
'54:05:41.680',-0.168,-0.032,180.000,-
'54:05:41.688',-0.136,-0.016,180.000,-
'54:05:41.696',-0.128,-0.008,180.000,-
'54:05:41.704',-0.104,0.000,180.000,-
'54:05:41.712',-0.096,0.008,180.000,-
'54:05:41.720',-0.072,0.016,180.000,-
'54:05:41.728',-0.088,0.024,180.000,-
'54:05:41.736',-0.056,0.040,180.000,-
'54:05:41.744',-0.032,0.056,180.000,-
'54:05:41.752',-0.008,0.072,180.000,-
'54:05:41.760',0.024,0.096,180.000,-
'54:05:41.768',0.056,0.112,180.000,-
'54:05:41.776',0.104,0.128,180.000,-
'54:05:41.784',0.136,0.136,180.000,-
'54:05:41.792',0.168,0.136,180.000,-
'54:05:41.800',0.160,0.120,180.000,-
'54:05:41.808',0.144,0.096,180.000,-
'54:05:41.816',0.104,0.072,180.000,-
'54:05:41.824',0.104,0.056,180.000,-
'54:05:41.832',0.056,0.040,180.000,-
'54:05:41.840',0.040,0.024,180.000,-
'54:05:41.848',0.016,0.016,180.000,-
'54:05:41.856',0.008,0.008,180.000,-
'54:05:41.864',0.000,0.000,180.000,-
'54:05:41.872',-0.016,0.000,180.000,-
'54:05:41.880',0.000,0.000,180.000,-
'54:05:41.888',-0.024,-0.008,180.000,-
'54:05:41.896',-0.016,0.000,180.000,-
'54:05:41.904',-0.024,0.000,180.000,-
'54:05:41.912',-0.016,0.000,180.000,-
'54:05:41.920',-0.032,0.000,180.000,-
'54:05:41.928',-0.008,0.008,180.000,-
'54:05:41.936',0.000,0.008,180.000,-
'54:05:41.944',0.008,0.016,180.000,-
'54:05:41.952',-0.008,0.024,180.000,-
'54:05:41.960',0.024,0.024,180.000,-
'54:05:41.968',0.008,0.024,180.000,-
'54:05:41.976',0.016,0.024,180.000,-
'54:05:41.984',-0.008,0.024,180.000,-
'54:05:41.992',0.000,0.016,180.000,-
'54:05:42.000',-0.016,0.008,180.000,-
'54:05:42.008',-0.016,0.008,180.000,-
'54:05:42.016',-0.048,0.000,180.000,-
'54:05:42.024',-0.024,0.000,180.000,-
'54:05:42.032',-0.048,-0.008,180.000,-
'54:05:42.040',-0.040,-0.008,180.000,-
'54:05:42.048',-0.032,-0.008,180.000,-
'54:05:42.056',-0.048,-0.008,180.000,-
'54:05:42.064',-0.032,-0.008,180.000,-
'54:05:42.072',-0.048,-0.032,180.000,-
'54:05:42.080',-0.072,-0.056,180.000,-
'54:05:42.088',-0.024,-0.056,180.000,-
'54:05:42.096',0.088,0.024,180.000,-
'54:05:42.104',0.296,0.168,180.000,-
'54:05:42.112',0.368,0.320,180.000,-
'54:05:42.120',0.392,0.344,180.000,-
'54:05:42.128',0.064,0.184,180.000,-
'54:05:42.136',-0.104,0.048,180.000,-
'54:05:42.144',-0.160,-0.032,180.000,-
'54:05:42.152',-0.208,-0.056,180.000,-
'54:05:42.160',-0.168,-0.064,180.000,-
'54:05:42.168',-0.184,-0.072,180.000,-
'54:05:42.176',-0.192,-0.072,180.000,-
'54:05:42.184',-0.160,-0.056,180.000,-
'54:05:42.192',-0.112,-0.040,180.000,-
'54:05:42.200',-0.088,-0.016,180.000,-
'54:05:42.208',-0.072,0.000,180.000,-
'54:05:42.216',-0.064,0.008,180.000,-
'54:05:42.224',-0.040,0.008,180.000,-
'54:05:42.232',-0.048,0.016,180.000,-
'54:05:42.240',-0.016,0.024,180.000,-
'54:05:42.248',-0.008,0.032,180.000,-
'54:05:42.256',0.008,0.040,180.000,-
'54:05:42.264',0.016,0.056,180.000,-
'54:05:42.272',0.048,0.072,180.000,-
'54:05:42.280',0.064,0.088,180.000,-
'54:05:42.288',0.104,0.112,180.000,-
'54:05:42.296',0.136,0.120,180.000,-
'54:05:42.304',0.176,0.128,180.000,-
'54:05:42.312',0.200,0.128,180.000,-
'54:05:42.320',0.208,0.104,180.000,-
'54:05:42.328',0.160,0.080,180.000,-
'54:05:42.336',0.136,0.056,180.000,-
'54:05:42.344',0.104,0.040,180.000,-
'54:05:42.352',0.080,0.024,180.000,-
'54:05:42.360',0.064,0.008,180.000,-
'54:05:42.368',0.040,0.000,180.000,-
'54:05:42.376',0.048,0.000,180.000,-
'54:05:42.384',0.016,-0.008,180.000,-
'54:05:42.392',0.008,-0.016,180.000,-
'54:05:42.400',0.000,-0.016,180.000,-
'54:05:42.408',0.000,-0.024,180.000,-
'54:05:42.416',0.000,-0.024,180.000,-
'54:05:42.424',0.000,-0.024,180.000,-
'54:05:42.432',0.000,-0.024,180.000,-
'54:05:42.440',-0.016,-0.024,180.000,-
'54:05:42.448',-0.008,-0.024,180.000,-
'54:05:42.456',-0.016,-0.024,180.000,-
'54:05:42.464',-0.008,-0.024,180.000,-
'54:05:42.472',-0.024,-0.024,180.000,-
'54:05:42.480',0.000,-0.024,180.000,-
'54:05:42.488',-0.016,-0.024,180.000,-
'54:05:42.496',-0.008,-0.024,180.000,-
'54:05:42.504',-0.024,-0.024,180.000,-
'54:05:42.512',-0.008,-0.024,180.000,-
'54:05:42.520',-0.016,-0.024,180.000,-
'54:05:42.528',0.000,-0.024,180.000,-
'54:05:42.536',-0.024,-0.016,180.000,-
'54:05:42.544',0.000,-0.016,180.000,-
'54:05:42.552',-0.008,-0.016,180.000,-
'54:05:42.560',0.000,-0.008,180.000,-
'54:05:42.568',-0.008,-0.008,180.000,-
'54:05:42.576',0.000,0.000,180.000,-
'54:05:42.584',0.008,0.000,180.000,-
'54:05:42.592',0.000,0.000,180.000,-
'54:05:42.600',0.008,0.000,180.000,-
'54:05:42.608',0.000,0.000,180.000,-
'54:05:42.616',-0.008,0.000,180.000,-
'54:05:42.624',0.016,0.008,180.000,-
'54:05:42.632',0.008,0.008,180.000,-
'54:05:42.640',0.032,0.016,180.000,-
'54:05:42.648',0.016,0.016,180.000,-
'54:05:42.656',0.008,0.008,180.000,-
'54:05:42.664',0.000,0.008,180.000,-
'54:05:42.672',0.000,0.000,180.000,-
'54:05:42.680',-0.024,-0.008,180.000,-
'54:05:42.688',-0.016,-0.016,180.000,-
'54:05:42.696',-0.024,-0.016,180.000,-
'54:05:42.704',-0.032,-0.016,180.000,-
'54:05:42.712',-0.016,-0.040,180.000,-
'54:05:42.720',-0.192,-0.064,180.000,-
'54:05:42.728',0.032,-0.064,180.000,-
'54:05:42.736',0.008,0.024,180.000,-
'54:05:42.744',0.312,0.160,180.000,-
'54:05:42.752',0.384,0.304,180.000,-
'54:05:42.760',0.416,0.336,180.000,-
'54:05:42.768',0.080,0.176,180.000,-
'54:05:42.776',-0.088,0.032,180.000,-
'54:05:42.784',-0.168,-0.040,180.000,-
'54:05:42.792',-0.208,-0.072,180.000,-
'54:05:42.800',-0.192,-0.088,180.000,-
'54:05:42.808',-0.192,-0.096,180.000,-
'54:05:42.816',-0.208,-0.096,180.000,-
'54:05:42.824',-0.168,-0.080,180.000,-
'54:05:42.832',-0.184,-0.064,180.000,-
'54:05:42.840',-0.104,-0.048,180.000,-
'54:05:42.848',-0.096,-0.032,180.000,-
'54:05:42.856',-0.072,-0.024,180.000,-
'54:05:42.864',-0.072,-0.016,180.000,-
'54:05:42.872',-0.064,-0.008,180.000,-
'54:05:42.880',-0.056,0.000,180.000,-
'54:05:42.888',-0.032,0.008,180.000,-
'54:05:42.896',-0.040,0.016,180.000,-
'54:05:42.904',-0.016,0.024,180.000,-
'54:05:42.912',0.008,0.040,180.000,-
'54:05:42.920',0.000,0.056,180.000,-
'54:05:42.928',0.056,0.072,180.000,-
'54:05:42.936',0.088,0.088,180.000,-
'54:05:42.944',0.128,0.096,180.000,-
'54:05:42.952',0.144,0.088,180.000,-
'54:05:42.960',0.160,0.072,180.000,-
'54:05:42.968',0.120,0.056,180.000,-
'54:05:42.976',0.104,0.032,180.000,-
'54:05:42.984',0.064,0.016,180.000,-
'54:05:42.992',0.048,0.000,180.000,-
'54:05:43.000',0.024,-0.008,180.000,-
'54:05:43.008',0.008,-0.016,180.000,-
'54:05:43.016',-0.024,-0.032,180.000,-
'54:05:43.024',-0.016,-0.040,180.000,-
'54:05:43.032',-0.040,-0.040,180.000,-
'54:05:43.040',-0.056,-0.048,180.000,-
'54:05:43.048',-0.072,-0.056,180.000,-
'54:05:43.056',-0.056,-0.056,180.000,-
'54:05:43.064',-0.072,-0.056,180.000,-
'54:05:43.072',-0.064,-0.056,180.000,-
'54:05:43.080',-0.072,-0.056,180.000,-
'54:05:43.088',-0.072,-0.056,180.000,-
'54:05:43.096',-0.088,-0.056,180.000,-
'54:05:43.104',-0.072,-0.056,180.000,-
'54:05:43.112',-0.088,-0.056,180.000,-
'54:05:43.120',-0.088,-0.056,180.000,-
'54:05:43.128',-0.072,-0.056,180.000,-
'54:05:43.136',-0.088,-0.056,180.000,-
'54:05:43.144',-0.072,-0.056,180.000,-
'54:05:43.152',-0.088,-0.048,180.000,-
'54:05:43.160',-0.072,-0.048,180.000,-
'54:05:43.168',-0.088,-0.040,180.000,-
'54:05:43.176',-0.072,-0.032,180.000,-
'54:05:43.184',-0.072,-0.024,180.000,-
'54:05:43.192',-0.056,-0.024,180.000,-
'54:05:43.200',-0.072,-0.024,180.000,-
'54:05:43.208',-0.064,-0.024,180.000,-
'54:05:43.216',-0.072,-0.024,180.000,-
'54:05:43.224',-0.072,-0.024,180.000,-
'54:05:43.232',-0.064,-0.016,180.000,-
'54:05:43.240',-0.072,-0.008,180.000,-
'54:05:43.248',-0.048,0.000,180.000,-
'54:05:43.256',-0.024,0.000,180.000,-
'54:05:43.264',-0.064,-0.008,180.000,-
'54:05:43.272',-0.056,-0.008,180.000,-
'54:05:43.280',-0.072,-0.016,180.000,-
'54:05:43.288',-0.072,-0.024,180.000,-
'54:05:43.296',-0.096,-0.032,180.000,-
'54:05:43.304',-0.088,-0.032,180.000,-
'54:05:43.312',-0.088,-0.032,180.000,-
'54:05:43.320',-0.088,-0.040,180.000,-
'54:05:43.328',-0.072,-0.064,180.000,-
'54:05:43.336',-0.136,-0.096,180.000,-
'54:05:43.344',-0.072,-0.072,180.000,-
'54:05:43.352',0.080,0.024,180.000,-
'54:05:43.360',0.256,0.184,180.000,-
'54:05:43.368',0.360,0.320,180.000,-
'54:05:43.376',0.200,0.328,180.000,-
'54:05:43.384',-0.016,0.128,180.000,-
'54:05:43.392',-0.168,0.016,180.000,-
'54:05:43.400',-0.232,-0.040,180.000,-
'54:05:43.408',-0.232,-0.064,180.000,-
'54:05:43.416',-0.216,-0.072,180.000,-
'54:05:43.424',-0.232,-0.080,180.000,-
'54:05:43.432',-0.232,-0.080,180.000,-
'54:05:43.440',-0.232,-0.064,180.000,-
'54:05:43.448',-0.168,-0.048,180.000,-
'54:05:43.456',-0.144,-0.032,180.000,-
'54:05:43.464',-0.128,-0.024,180.000,-
'54:05:43.472',-0.128,-0.016,180.000,-
'54:05:43.480',-0.096,-0.008,180.000,-
'54:05:43.488',-0.088,0.000,180.000,-
'54:05:43.496',-0.072,0.008,180.000,-
'54:05:43.504',-0.072,0.016,180.000,-
'54:05:43.512',-0.056,0.024,180.000,-
'54:05:43.520',-0.032,0.040,180.000,-
'54:05:43.528',-0.008,0.056,180.000,-
'54:05:43.536',0.000,0.072,180.000,-
'54:05:43.544',0.048,0.088,180.000,-
'54:05:43.552',0.088,0.096,180.000,-
'54:05:43.560',0.120,0.096,180.000,-
'54:05:43.568',0.120,0.080,180.000,-
'54:05:43.576',0.128,0.064,180.000,-
'54:05:43.584',0.088,0.040,180.000,-
'54:05:43.592',0.064,0.024,180.000,-
'54:05:43.600',0.040,0.008,180.000,-
'54:05:43.608',0.024,0.000,180.000,-
'54:05:43.616',0.000,-0.016,180.000,-
'54:05:43.624',-0.008,-0.024,180.000,-
'54:05:43.632',-0.024,-0.024,180.000,-
'54:05:43.640',-0.024,-0.032,180.000,-
'54:05:43.648',-0.048,-0.032,180.000,-
'54:05:43.656',-0.032,-0.040,180.000,-
'54:05:43.664',-0.048,-0.040,180.000,-
'54:05:43.672',-0.032,-0.032,180.000,-
'54:05:43.680',-0.048,-0.032,180.000,-
'54:05:43.688',-0.040,-0.024,180.000,-
'54:05:43.696',-0.032,-0.024,180.000,-
'54:05:43.704',-0.056,-0.024,180.000,-
'54:05:43.712',-0.032,-0.024,180.000,-
'54:05:43.720',-0.056,-0.024,180.000,-
'54:05:43.728',-0.040,-0.024,180.000,-
'54:05:43.736',-0.048,-0.024,180.000,-
'54:05:43.744',-0.040,-0.024,180.000,-
'54:05:43.752',-0.056,-0.024,180.000,-
'54:05:43.760',-0.040,-0.024,180.000,-
'54:05:43.768',-0.048,-0.016,180.000,-
'54:05:43.776',-0.040,-0.016,180.000,-
'54:05:43.784',-0.056,-0.016,180.000,-
'54:05:43.792',-0.032,-0.016,180.000,-
'54:05:43.800',-0.056,-0.016,180.000,-
'54:05:43.808',-0.032,-0.008,180.000,-
'54:05:43.816',-0.048,-0.008,180.000,-
'54:05:43.824',-0.032,-0.008,180.000,-
'54:05:43.832',-0.040,-0.008,180.000,-
'54:05:43.840',-0.032,-0.008,180.000,-
'54:05:43.848',-0.048,-0.008,180.000,-
'54:05:43.856',-0.024,-0.008,180.000,-
'54:05:43.864',-0.048,0.000,180.000,-
'54:05:43.872',-0.032,0.000,180.000,-
'54:05:43.880',-0.040,0.000,180.000,-
'54:05:43.888',-0.016,0.000,180.000,-
'54:05:43.896',-0.040,0.000,180.000,-
'54:05:43.904',-0.024,0.000,180.000,-
'54:05:43.912',-0.032,0.000,180.000,-
'54:05:43.920',-0.040,0.000,180.000,-
'54:05:43.928',-0.016,0.000,180.000,-
'54:05:43.936',-0.032,0.000,180.000,-
'54:05:43.944',-0.016,0.000,180.000,-
'54:05:43.952',-0.032,0.000,180.000,-
'54:05:43.960',-0.008,0.008,180.000,-
'54:05:43.968',-0.032,0.008,180.000,-
'54:05:43.976',-0.016,0.008,180.000,-
'54:05:43.984',-0.032,0.008,180.000,-
'54:05:43.992',-0.008,0.008,180.000,-
'54:05:44.000',-0.024,0.008,180.000,-
'54:05:44.008',-0.008,0.008,180.000,-
'54:05:44.016',-0.024,0.008,180.000,-
'54:05:44.024',0.000,0.008,180.000,-
'54:05:44.032',-0.160,0.008,180.000,-
'54:05:44.040',0.064,0.016,180.000,-
'54:05:44.048',0.000,0.024,180.000,-
'54:05:44.056',0.008,0.032,180.000,-
'54:05:44.064',0.016,0.032,180.000,-
'54:05:44.072',0.000,0.032,180.000,-
'54:05:44.080',0.016,0.032,180.000,-
'54:05:44.088',0.000,0.032,180.000,-
'54:05:44.096',0.024,0.032,180.000,-
'54:05:44.104',0.000,0.024,180.000,-
'54:05:44.112',0.000,0.016,180.000,-
'54:05:44.120',-0.008,0.016,180.000,-
'54:05:44.128',0.000,0.016,180.000,-
'54:05:44.136',-0.016,0.008,180.000,-
'54:05:44.144',0.000,-0.008,180.000,-
'54:05:44.152',-0.048,-0.032,180.000,-
'54:05:44.160',0.000,-0.032,180.000,-
'54:05:44.168',0.104,0.040,180.000,-
'54:05:44.176',0.288,0.168,180.000,-
'54:05:44.184',0.360,0.320,180.000,-
'54:05:44.192',0.416,0.360,180.000,-
'54:05:44.200',0.104,0.216,180.000,-
'54:05:44.208',-0.088,0.064,180.000,-
'54:05:44.216',-0.152,-0.016,180.000,-
'54:05:44.224',-0.192,-0.056,180.000,-
'54:05:44.232',-0.208,-0.072,180.000,-
'54:05:44.240',-0.184,-0.080,180.000,-
'54:05:44.248',-0.208,-0.080,180.000,-
'54:05:44.256',-0.176,-0.064,180.000,-
'54:05:44.264',-0.152,-0.048,180.000,-
'54:05:44.272',-0.104,-0.032,180.000,-
'54:05:44.280',-0.088,-0.024,180.000,-
'54:05:44.288',-0.072,-0.008,180.000,-
'54:05:44.296',-0.064,0.000,180.000,-
'54:05:44.304',-0.072,0.008,180.000,-
'54:05:44.312',-0.040,0.016,180.000,-
'54:05:44.320',-0.024,0.024,180.000,-
'54:05:44.328',-0.008,0.032,180.000,-
'54:05:44.336',0.000,0.048,180.000,-
'54:05:44.344',0.024,0.064,180.000,-
'54:05:44.352',0.056,0.080,180.000,-
'54:05:44.360',0.088,0.104,180.000,-
'54:05:44.368',0.120,0.120,180.000,-
'54:05:44.376',0.168,0.136,180.000,-
'54:05:44.384',0.200,0.136,180.000,-
'54:05:44.392',0.224,0.128,180.000,-
'54:05:44.400',0.192,0.112,180.000,-
'54:05:44.408',0.184,0.080,180.000,-
'54:05:44.416',0.136,0.064,180.000,-
'54:05:44.424',0.144,0.040,180.000,-
'54:05:44.432',0.088,0.024,180.000,-
'54:05:44.440',0.080,0.016,180.000,-
'54:05:44.448',0.056,0.008,180.000,-
'54:05:44.456',0.048,0.000,180.000,-
'54:05:44.464',0.032,-0.008,180.000,-
'54:05:44.472',0.024,-0.008,180.000,-
'54:05:44.480',0.032,-0.016,180.000,-
'54:05:44.488',0.008,-0.016,180.000,-
'54:05:44.496',0.008,-0.016,180.000,-
'54:05:44.504',0.016,-0.016,180.000,-
'54:05:44.512',0.000,-0.016,180.000,-
'54:05:44.520',0.008,-0.016,180.000,-
'54:05:44.528',0.008,-0.008,180.000,-
'54:05:44.536',0.008,-0.008,180.000,-
'54:05:44.544',0.024,0.000,180.000,-
'54:05:44.552',0.008,0.000,180.000,-
'54:05:44.560',0.032,0.008,180.000,-
'54:05:44.568',0.048,0.008,180.000,-
'54:05:44.576',0.040,0.008,180.000,-
'54:05:44.584',0.032,0.008,180.000,-
'54:05:44.592',0.048,0.008,180.000,-
'54:05:44.600',0.008,0.008,180.000,-
'54:05:44.608',0.016,0.000,180.000,-
'54:05:44.616',0.000,-0.008,180.000,-
'54:05:44.624',0.000,-0.016,180.000,-
'54:05:44.632',-0.008,-0.016,180.000,-
'54:05:44.640',-0.016,-0.024,180.000,-
'54:05:44.648',-0.008,-0.024,180.000,-
'54:05:44.656',-0.024,-0.024,180.000,-
'54:05:44.664',-0.016,-0.024,180.000,-
'54:05:44.672',-0.008,-0.024,180.000,-
'54:05:44.680',-0.016,-0.040,180.000,-
'54:05:44.688',-0.040,-0.064,180.000,-
'54:05:44.696',0.000,-0.056,180.000,-
'54:05:44.704',0.136,0.024,180.000,-
'54:05:44.712',0.344,0.168,180.000,-
'54:05:44.720',0.400,0.312,180.000,-
'54:05:44.728',0.432,0.328,180.000,-
'54:05:44.736',0.088,0.168,180.000,-
'54:05:44.744',-0.072,0.032,180.000,-
'54:05:44.752',-0.136,-0.040,180.000,-
'54:05:44.760',-0.184,-0.064,180.000,-
'54:05:44.768',-0.144,-0.080,180.000,-
'54:05:44.776',-0.168,-0.080,180.000,-
'54:05:44.784',-0.168,-0.080,180.000,-
'54:05:44.792',-0.128,-0.064,180.000,-
'54:05:44.800',-0.088,-0.040,180.000,-
'54:05:44.808',-0.072,-0.032,180.000,-
'54:05:44.816',-0.064,-0.016,180.000,-
'54:05:44.824',-0.048,-0.016,180.000,-
'54:05:44.832',-0.056,-0.008,180.000,-
'54:05:44.840',-0.032,0.000,180.000,-
'54:05:44.848',-0.024,0.008,180.000,-
'54:05:44.856',0.000,0.016,180.000,-
'54:05:44.864',-0.008,0.024,180.000,-
'54:05:44.872',0.024,0.040,180.000,-
'54:05:44.880',0.016,0.056,180.000,-
'54:05:44.888',0.064,0.072,180.000,-
'54:05:44.896',0.088,0.088,180.000,-
'54:05:44.904',0.136,0.104,180.000,-
'54:05:44.912',0.168,0.104,180.000,-
'54:05:44.920',0.200,0.104,180.000,-
'54:05:44.928',0.176,0.080,180.000,-
'54:05:44.936',0.160,0.056,180.000,-
