'Elapsed time','II','AVF','ABP','PAP'
'8:34:21.936',-0.087,-0.067,61.600,21.600
'8:34:21.944',-0.106,-0.106,63.200,21.200
'8:34:21.952',-0.087,-0.048,66.400,21.200
'8:34:21.960',-0.106,-0.087,68.800,21.200
'8:34:21.968',-0.077,-0.067,71.200,21.200
'8:34:21.976',-0.096,-0.087,74.400,21.600
'8:34:21.984',-0.067,-0.048,76.800,21.600
'8:34:21.992',-0.096,-0.087,79.200,22.000
'8:34:22.000',-0.067,-0.029,81.600,22.000
'8:34:22.008',-0.087,-0.067,84.000,22.000
'8:34:22.016',-0.067,-0.029,85.600,22.000
'8:34:22.024',-0.087,-0.067,87.200,21.600
'8:34:22.032',-0.067,-0.029,88.000,21.600
'8:34:22.040',-0.087,-0.067,88.800,21.200
'8:34:22.048',-0.067,-0.029,88.000,21.200
'8:34:22.056',-0.087,-0.067,88.000,20.800
'8:34:22.064',-0.048,-0.029,86.400,20.400
'8:34:22.072',-0.077,-0.048,84.800,20.400
'8:34:22.080',-0.048,-0.029,83.200,20.000
'8:34:22.088',-0.067,-0.048,80.800,20.000
'8:34:22.096',-0.077,-0.010,79.200,19.600
'8:34:22.104',-0.048,-0.048,76.800,19.600
'8:34:22.112',-0.077,-0.010,74.400,19.600
'8:34:22.120',-0.038,-0.048,72.000,19.600
'8:34:22.128',-0.067,-0.029,69.600,20.000
'8:34:22.136',-0.038,-0.048,68.000,20.000
'8:34:22.144',-0.067,-0.029,65.600,20.000
'8:34:22.152',-0.038,-0.010,64.000,20.000
'8:34:22.160',-0.067,-0.048,63.200,20.000
'8:34:22.168',-0.048,-0.029,61.600,20.000
'8:34:22.176',-0.067,-0.048,60.800,20.000
'8:34:22.184',-0.029,-0.010,60.000,20.000
'8:34:22.192',-0.067,-0.048,59.200,19.600
'8:34:22.200',-0.029,-0.010,58.400,19.600
'8:34:22.208',-0.067,-0.029,58.400,19.600
'8:34:22.216',-0.029,-0.010,58.400,19.200
'8:34:22.224',-0.048,-0.029,57.600,19.200
'8:34:22.232',-0.019,-0.010,57.600,19.200
'8:34:22.240',-0.048,-0.029,57.600,19.200
'8:34:22.248',-0.019,-0.010,57.600,19.200
'8:34:22.256',-0.048,-0.029,57.600,19.200
'8:34:22.264',-0.019,0.000,57.600,18.800
'8:34:22.272',-0.048,-0.029,58.400,18.800
'8:34:22.280',-0.019,-0.010,58.400,18.800
'8:34:22.288',-0.048,-0.029,58.400,18.800
'8:34:22.296',-0.019,0.000,58.400,18.800
'8:34:22.304',0.000,0.000,58.400,18.800
'8:34:22.312',-0.010,0.000,58.400,18.800
'8:34:22.320',0.019,0.010,59.200,18.800
'8:34:22.328',-0.019,-0.010,59.200,18.800
'8:34:22.336',0.058,0.029,59.200,18.800
'8:34:22.344',0.038,0.010,59.200,19.200
'8:34:22.352',0.077,0.029,59.200,19.600
'8:34:22.360',0.029,0.000,59.200,20.000
'8:34:22.368',0.038,0.010,59.200,20.400
'8:34:22.376',-0.019,0.000,59.200,20.000
'8:34:22.384',-0.010,-0.010,59.200,19.600
'8:34:22.392',-0.048,-0.029,59.200,18.800
'8:34:22.400',-0.038,-0.010,58.400,18.000
'8:34:22.408',-0.067,-0.048,58.400,17.200
'8:34:22.416',-0.048,-0.010,58.400,16.800
'8:34:22.424',-0.125,-0.087,58.400,16.000
'8:34:22.432',-0.135,-0.106,58.400,15.600
'8:34:22.440',-0.019,-0.087,58.400,15.600
'8:34:22.448',0.375,0.202,57.600,15.600
'8:34:22.456',0.779,0.548,57.600,15.600
'8:34:22.464',0.846,0.702,57.600,16.000
'8:34:22.472',0.337,0.423,57.600,16.400
'8:34:22.480',0.154,0.240,57.600,16.800
'8:34:22.488',0.000,0.010,57.600,17.200
'8:34:22.496',-0.010,0.000,56.800,18.000
'8:34:22.504',0.000,-0.048,56.800,18.800
'8:34:22.512',-0.048,-0.029,56.000,20.000
'8:34:22.520',-0.019,-0.067,56.000,22.000
'8:34:22.528',-0.048,-0.029,55.200,24.800
'8:34:22.536',-0.029,-0.029,54.400,27.600
'8:34:22.544',-0.048,-0.067,53.600,29.600
'8:34:22.552',-0.019,-0.029,52.000,30.800
'8:34:22.560',-0.048,-0.067,51.200,29.600
'8:34:22.568',-0.019,-0.029,50.400,27.200
'8:34:22.576',-0.048,-0.067,48.800,23.600
'8:34:22.584',-0.019,-0.029,48.000,20.400
'8:34:22.592',-0.038,-0.067,46.400,18.400
'8:34:22.600',-0.010,-0.029,45.600,18.400
'8:34:22.608',-0.019,-0.048,44.800,20.400
'8:34:22.616',0.000,-0.029,44.800,23.200
'8:34:22.624',-0.019,-0.048,47.200,26.800
'8:34:22.632',0.019,-0.029,52.000,30.800
'8:34:22.640',0.000,-0.048,57.600,34.400
'8:34:22.648',0.019,-0.029,64.800,37.600
'8:34:22.656',0.010,-0.067,72.000,40.000
'8:34:22.664',0.038,-0.029,80.000,41.600
'8:34:22.672',0.029,-0.048,88.800,42.000
'8:34:22.680',0.067,-0.029,96.800,42.400
'8:34:22.688',0.058,-0.048,104.000,42.000
'8:34:22.696',0.106,0.000,110.400,41.600
'8:34:22.704',0.115,-0.010,114.400,40.400
'8:34:22.712',0.154,0.029,116.000,39.200
'8:34:22.720',0.173,0.010,116.000,37.200
'8:34:22.728',0.183,0.067,114.400,35.600
'8:34:22.736',0.144,0.048,111.200,33.600
'8:34:22.744',0.125,0.029,107.200,31.600
'8:34:22.752',0.077,0.067,102.400,30.400
'8:34:22.760',0.058,0.029,97.600,29.600
'8:34:22.768',0.019,0.029,92.000,29.200
'8:34:22.776',0.000,0.000,86.400,29.200
'8:34:22.784',0.019,0.010,80.800,29.200
'8:34:22.792',-0.019,0.000,75.200,29.200
'8:34:22.800',0.000,0.000,70.400,28.800
'8:34:22.808',-0.038,-0.010,66.400,28.800
'8:34:22.816',-0.019,0.000,62.400,28.400
'8:34:22.824',-0.067,-0.010,59.200,28.400
'8:34:22.832',-0.019,0.000,56.000,28.000
'8:34:22.840',-0.067,-0.029,53.600,28.000
'8:34:22.848',-0.038,0.000,52.000,28.000
'8:34:22.856',-0.067,-0.029,50.400,28.400
'8:34:22.864',-0.038,0.000,48.800,28.800
'8:34:22.872',-0.067,-0.029,48.800,29.200
'8:34:22.880',-0.038,0.000,48.800,29.200
'8:34:22.888',-0.067,-0.029,48.800,29.200
'8:34:22.896',-0.048,-0.010,49.600,28.800
'8:34:22.904',-0.067,-0.029,51.200,28.000
'8:34:22.912',-0.077,-0.010,52.800,27.200
'8:34:22.920',-0.048,-0.029,55.200,26.000
'8:34:22.928',-0.077,-0.010,57.600,24.800
'8:34:22.936',-0.048,-0.029,61.600,23.600
'8:34:22.944',-0.077,-0.029,65.600,23.200
'8:34:22.952',-0.048,-0.010,69.600,22.400
'8:34:22.960',-0.077,-0.029,74.400,22.000
'8:34:22.968',-0.048,-0.010,79.200,22.000
'8:34:22.976',-0.077,-0.048,84.800,22.000
'8:34:22.984',-0.048,-0.010,89.600,22.000
'8:34:22.992',-0.077,-0.029,94.400,22.000
'8:34:23.000',-0.048,-0.010,99.200,22.400
'8:34:23.008',-0.077,-0.048,103.200,22.400
'8:34:23.016',-0.048,-0.010,106.400,22.800
'8:34:23.024',-0.067,-0.029,108.800,22.800
'8:34:23.032',-0.019,0.000,109.600,22.800
'8:34:23.040',-0.029,0.000,110.400,23.200
'8:34:23.048',-0.010,0.000,109.600,23.200
'8:34:23.056',-0.019,0.000,107.200,23.200
'8:34:23.064',0.038,0.029,104.800,23.600
'8:34:23.072',0.019,0.010,101.600,23.600
'8:34:23.080',0.038,0.029,98.400,23.600
'8:34:23.088',0.000,0.000,94.400,23.200
'8:34:23.096',-0.010,0.000,90.400,23.200
'8:34:23.104',-0.048,-0.029,86.400,22.800
'8:34:23.112',-0.067,-0.010,83.200,22.400
'8:34:23.120',-0.048,-0.048,79.200,21.600
'8:34:23.128',-0.087,-0.010,76.800,21.200
'8:34:23.136',-0.067,-0.048,73.600,20.400
'8:34:23.144',-0.096,-0.029,71.200,19.600
'8:34:23.152',-0.067,-0.087,68.800,19.200
'8:34:23.160',-0.173,-0.125,67.200,18.400
'8:34:23.168',-0.067,-0.087,66.400,18.000
'8:34:23.176',0.221,0.087,64.800,18.000
'8:34:23.184',0.712,0.481,64.000,18.400
'8:34:23.192',0.798,0.644,63.200,18.400
'8:34:23.200',0.394,0.663,63.200,18.800
'8:34:23.208',0.144,0.250,63.200,19.600
'8:34:23.216',0.000,0.067,62.400,20.000
'8:34:23.224',-0.048,-0.010,62.400,20.800
'8:34:23.232',-0.029,0.000,62.400,21.200
'8:34:23.240',-0.067,-0.067,61.600,21.600
'8:34:23.248',-0.048,-0.029,61.600,21.200
'8:34:23.256',-0.077,-0.067,60.800,21.200
'8:34:23.264',-0.048,-0.029,60.000,22.000
'8:34:23.272',-0.077,-0.067,59.200,23.600
'8:34:23.280',-0.048,-0.029,57.600,25.200
'8:34:23.288',-0.067,-0.087,56.800,26.800
'8:34:23.296',-0.038,-0.029,55.200,28.000
'8:34:23.304',-0.029,-0.067,54.400,28.400
'8:34:23.312',-0.067,-0.029,52.800,28.000
'8:34:23.320',-0.019,-0.067,51.200,26.000
'8:34:23.328',-0.048,-0.029,50.400,23.600
'8:34:23.336',-0.019,-0.067,49.600,20.800
'8:34:23.344',-0.038,-0.029,48.000,19.200
'8:34:23.352',0.000,-0.048,47.200,19.200
'8:34:23.360',-0.019,-0.029,47.200,20.800
'8:34:23.368',0.019,-0.010,46.400,23.200
'8:34:23.376',0.000,-0.048,47.200,26.000
'8:34:23.384',0.029,-0.029,48.800,28.800
'8:34:23.392',0.019,-0.048,52.000,32.000
'8:34:23.400',0.058,-0.010,56.800,34.400
'8:34:23.408',0.038,-0.048,61.600,36.400
'8:34:23.416',0.087,0.000,68.000,37.600
'8:34:23.424',0.067,-0.029,74.400,38.000
'8:34:23.432',0.115,0.000,81.600,38.000
'8:34:23.440',0.096,0.000,88.800,37.600
'8:34:23.448',0.135,0.048,95.200,36.800
'8:34:23.456',0.087,0.029,100.800,35.600
'8:34:23.464',0.096,0.048,104.800,34.000
'8:34:23.472',0.019,0.000,107.200,32.400
'8:34:23.480',0.010,0.010,108.800,30.800
'8:34:23.488',-0.038,-0.010,108.800,29.200
'8:34:23.496',-0.019,0.000,107.200,27.600
'8:34:23.504',-0.067,-0.029,104.800,26.400
'8:34:23.512',-0.048,0.000,101.600,25.600
'8:34:23.520',-0.038,-0.029,97.600,26.000
'8:34:23.528',-0.067,0.000,92.800,26.400
'8:34:23.536',-0.048,-0.029,88.800,26.800
'8:34:23.544',-0.077,-0.029,84.000,27.200
'8:34:23.552',-0.048,0.000,79.200,27.600
'8:34:23.560',-0.087,-0.029,75.200,28.400
'8:34:23.568',-0.048,-0.010,71.200,28.800
'8:34:23.576',-0.087,-0.029,67.200,29.200
'8:34:23.584',-0.067,-0.010,64.000,29.600
'8:34:23.592',-0.087,-0.048,60.800,30.000
'8:34:23.600',-0.048,-0.010,58.400,30.000
'8:34:23.608',-0.087,-0.048,56.800,30.000
'8:34:23.616',-0.067,-0.010,55.200,29.600
'8:34:23.624',-0.096,-0.048,54.400,28.800
'8:34:23.632',-0.048,-0.010,53.600,27.600
'8:34:23.640',-0.087,-0.048,53.600,26.400
'8:34:23.648',-0.048,-0.010,53.600,24.800
'8:34:23.656',-0.087,-0.048,53.600,23.600
'8:34:23.664',-0.067,-0.010,54.400,22.000
'8:34:23.672',-0.087,-0.048,56.000,21.200
'8:34:23.680',-0.067,-0.010,57.600,20.800
'8:34:23.688',-0.087,-0.048,60.000,20.400
'8:34:23.696',-0.067,-0.010,62.400,20.400
'8:34:23.704',-0.087,-0.048,65.600,20.400
'8:34:23.712',-0.067,-0.010,68.800,20.400
'8:34:23.720',-0.087,-0.048,72.800,20.800
'8:34:23.728',-0.067,-0.010,76.800,20.800
'8:34:23.736',-0.077,-0.048,80.800,21.200
'8:34:23.744',-0.048,-0.010,85.600,21.200
'8:34:23.752',-0.048,-0.010,89.600,21.600
'8:34:23.760',-0.019,0.000,94.400,22.000
'8:34:23.768',-0.048,-0.010,97.600,22.000
'8:34:23.776',0.000,0.000,100.800,22.000
'8:34:23.784',0.029,0.029,103.200,22.400
'8:34:23.792',0.019,0.000,104.800,22.400
'8:34:23.800',0.038,0.029,105.600,22.400
'8:34:23.808',0.000,0.000,105.600,22.400
'8:34:23.816',0.010,0.010,104.800,22.400
'8:34:23.824',-0.048,-0.010,102.400,22.400
'8:34:23.832',-0.038,0.000,100.000,22.000
'8:34:23.840',-0.087,-0.048,96.800,21.600
'8:34:23.848',-0.067,-0.010,93.600,20.800
'8:34:23.856',-0.096,-0.048,90.400,20.000
'8:34:23.864',-0.067,-0.029,87.200,19.200
'8:34:23.872',-0.106,-0.067,84.000,18.400
'8:34:23.880',-0.154,-0.125,80.800,17.600
'8:34:23.888',-0.163,-0.144,77.600,17.200
'8:34:23.896',0.125,0.000,75.200,17.200
'8:34:23.904',0.567,0.346,72.800,17.200
'8:34:23.912',0.798,0.644,70.400,17.200
'8:34:23.920',0.481,0.644,68.800,17.600
'8:34:23.928',0.212,0.327,67.200,18.400
'8:34:23.936',0.010,0.067,66.400,19.200
'8:34:23.944',-0.029,0.000,64.800,20.000
'8:34:23.952',-0.019,-0.048,64.000,20.400
'8:34:23.960',-0.067,-0.067,63.200,20.800
'8:34:23.968',-0.048,-0.029,61.600,20.800
'8:34:23.976',-0.077,-0.067,60.800,21.200
'8:34:23.984',-0.048,-0.029,60.000,22.000
'8:34:23.992',-0.087,-0.087,58.400,23.600
'8:34:24.000',-0.048,-0.048,57.600,25.600
'8:34:24.008',-0.067,-0.067,56.000,27.600
'8:34:24.016',-0.048,-0.029,55.200,28.800
'8:34:24.024',-0.067,-0.067,53.600,29.600
'8:34:24.032',-0.029,-0.029,52.800,28.800
'8:34:24.040',-0.067,-0.067,51.200,26.400
'8:34:24.048',-0.019,-0.029,50.400,23.600
'8:34:24.056',-0.048,-0.067,49.600,20.800
'8:34:24.064',-0.010,-0.029,48.000,19.200
'8:34:24.072',-0.029,-0.048,47.200,19.600
'8:34:24.080',0.000,-0.029,47.200,21.200
'8:34:24.088',-0.019,-0.067,46.400,23.600
'8:34:24.096',0.010,-0.029,47.200,26.800
'8:34:24.104',0.000,-0.048,49.600,30.400
'8:34:24.112',0.029,-0.029,52.800,33.600
'8:34:24.120',0.019,-0.048,57.600,36.000
'8:34:24.128',0.058,-0.010,63.200,38.000
'8:34:24.136',0.067,-0.029,69.600,38.800
'8:34:24.144',0.058,0.000,76.800,39.600
'8:34:24.152',0.096,-0.010,84.000,39.600
'8:34:24.160',0.087,0.029,91.200,39.200
'8:34:24.168',0.135,0.010,97.600,38.400
'8:34:24.176',0.106,0.048,103.200,37.600
'8:34:24.184',0.125,0.067,108.000,36.400
'8:34:24.192',0.029,0.010,110.400,34.800
'8:34:24.200',0.038,0.029,112.000,33.200
'8:34:24.208',-0.019,0.000,111.200,31.600
'8:34:24.216',-0.019,0.000,110.400,30.400
'8:34:24.224',-0.067,-0.010,107.200,29.200
'8:34:24.232',-0.029,0.000,104.000,28.400
'8:34:24.240',-0.067,-0.029,100.000,28.000
'8:34:24.248',-0.048,0.000,95.200,28.000
'8:34:24.256',-0.067,-0.029,90.400,28.400
'8:34:24.264',-0.048,0.000,85.600,28.400
'8:34:24.272',-0.067,-0.029,80.800,28.800
'8:34:24.280',-0.048,-0.010,76.800,29.200
'8:34:24.288',-0.087,-0.048,72.800,29.200
'8:34:24.296',-0.048,-0.010,68.800,30.000
'8:34:24.304',-0.087,-0.029,65.600,30.400
'8:34:24.312',-0.067,-0.010,63.200,30.800
'8:34:24.320',-0.087,-0.048,60.800,31.600
'8:34:24.328',-0.067,-0.010,58.400,32.000
'8:34:24.336',-0.087,-0.048,57.600,32.000
'8:34:24.344',-0.067,-0.010,56.000,31.600
'8:34:24.352',-0.087,-0.048,56.000,30.400
'8:34:24.360',-0.096,-0.029,56.000,29.200
'8:34:24.368',-0.067,-0.010,56.000,27.600
'8:34:24.376',-0.087,-0.048,56.800,26.400
'8:34:24.384',-0.067,-0.010,58.400,25.200
'8:34:24.392',-0.087,-0.048,60.000,24.400
'8:34:24.400',-0.067,-0.010,62.400,24.000
'8:34:24.408',-0.087,-0.048,64.800,23.600
'8:34:24.416',-0.067,-0.010,68.800,23.600
'8:34:24.424',-0.087,-0.048,72.800,24.000
'8:34:24.432',-0.067,-0.010,76.800,24.000
'8:34:24.440',-0.087,-0.048,81.600,24.400
'8:34:24.448',-0.048,-0.010,85.600,24.800
'8:34:24.456',-0.087,-0.048,91.200,25.200
'8:34:24.464',-0.067,-0.010,95.200,25.600
'8:34:24.472',-0.067,-0.029,100.000,25.600
'8:34:24.480',-0.019,0.000,103.200,26.000
'8:34:24.488',-0.048,-0.010,106.400,26.000
'8:34:24.496',-0.010,0.000,108.000,26.000
'8:34:24.504',0.000,0.000,109.600,26.400
'8:34:24.512',0.038,0.029,109.600,26.400
'8:34:24.520',0.010,0.000,108.800,26.800
'8:34:24.528',0.019,0.010,107.200,26.800
'8:34:24.536',-0.019,0.000,104.800,26.800
'8:34:24.544',-0.029,0.000,101.600,26.800
'8:34:24.552',-0.067,-0.029,98.400,26.400
'8:34:24.560',-0.077,-0.010,95.200,25.600
'8:34:24.568',-0.067,-0.048,92.000,24.800
'8:34:24.576',-0.096,-0.029,88.000,24.400
'8:34:24.584',-0.067,-0.048,84.800,23.600
'8:34:24.592',-0.106,-0.067,81.600,23.200
'8:34:24.600',-0.173,-0.144,79.200,22.400
'8:34:24.608',-0.183,-0.087,76.800,22.400
'8:34:24.616',0.144,0.029,74.400,22.400
'8:34:24.624',0.625,0.442,72.000,22.400
'8:34:24.632',0.865,0.721,70.400,22.800
'8:34:24.640',0.500,0.587,69.600,23.200
'8:34:24.648',0.250,0.346,68.000,23.600
'8:34:24.656',0.058,0.125,67.200,24.400
'8:34:24.664',0.000,0.010,65.600,25.200
'8:34:24.672',-0.067,-0.029,64.800,25.600
'8:34:24.680',-0.048,-0.029,64.000,25.600
'8:34:24.688',-0.077,-0.067,63.200,25.600
'8:34:24.696',-0.048,-0.029,62.400,25.600
'8:34:24.704',-0.087,-0.087,60.800,26.000
'8:34:24.712',-0.048,-0.048,60.000,27.200
'8:34:24.720',-0.067,-0.067,58.400,28.800
'8:34:24.728',-0.048,-0.029,56.800,30.400
'8:34:24.736',-0.048,-0.048,56.000,32.000
'8:34:24.744',-0.067,-0.029,54.400,33.200
'8:34:24.752',-0.029,-0.029,53.600,33.600
'8:34:24.760',-0.067,-0.067,52.800,32.400
'8:34:24.768',-0.029,-0.029,51.200,30.400
'8:34:24.776',-0.048,-0.067,50.400,28.000
'8:34:24.784',-0.019,-0.029,49.600,26.000
'8:34:24.792',-0.038,-0.067,48.800,25.200
'8:34:24.800',0.000,-0.029,48.800,26.000
'8:34:24.808',-0.019,-0.048,48.800,28.000
'8:34:24.816',0.010,-0.029,50.400,30.400
'8:34:24.824',-0.010,-0.067,52.800,33.200
'8:34:24.832',0.019,-0.029,57.600,35.600
'8:34:24.840',0.010,-0.067,63.200,38.000
'8:34:24.848',0.058,-0.029,70.400,40.000
'8:34:24.856',0.038,-0.029,77.600,41.200
'8:34:24.864',0.077,0.000,85.600,42.000
'8:34:24.872',0.067,-0.029,93.600,42.400
'8:34:24.880',0.115,0.010,101.600,42.400
'8:34:24.888',0.087,0.000,108.000,42.000
'8:34:24.896',0.115,0.048,113.600,41.600
'8:34:24.904',0.058,0.010,116.800,40.800
'8:34:24.912',0.038,0.029,119.200,40.000
'8:34:24.920',0.000,0.000,119.200,38.400
'8:34:24.928',0.010,0.010,117.600,37.200
'8:34:24.936',-0.038,-0.010,115.200,35.200
'8:34:24.944',-0.019,0.000,112.000,34.000
'8:34:24.952',-0.048,-0.010,108.000,33.200
'8:34:24.960',-0.029,0.000,103.200,32.800
'8:34:24.968',-0.067,-0.029,97.600,32.400
'8:34:24.976',-0.048,0.000,92.800,32.400
'8:34:24.984',-0.029,-0.010,88.000,32.000
'8:34:24.992',-0.067,-0.029,83.200,32.000
