'Elapsed time','II','MCL1','ABP','PAP'
'34:21:57.768',-,0.134,129.600,-
'34:21:57.776',-,0.149,129.600,-
'34:21:57.784',-,0.149,129.600,-
'34:21:57.792',-,0.179,128.400,-
'34:21:57.800',-,0.179,128.400,-
'34:21:57.808',-,0.179,128.400,-
'34:21:57.816',-,0.179,127.200,-
'34:21:57.824',-,0.179,127.200,-
'34:21:57.832',-,0.149,126.000,-
'34:21:57.840',-,0.134,126.000,-
'34:21:57.848',-,0.104,124.800,-
'34:21:57.856',-,0.090,123.600,-
'34:21:57.864',-,0.060,121.200,-
'34:21:57.872',-,0.045,120.000,-
'34:21:57.880',-,0.015,117.600,-
'34:21:57.888',-,0.000,115.200,-
'34:21:57.896',-,-0.015,111.600,-
'34:21:57.904',-,-0.015,108.000,-
'34:21:57.912',-,-0.045,104.400,-
'34:21:57.920',-,-0.045,100.800,-
'34:21:57.928',-,-0.045,96.000,-
'34:21:57.936',-,-0.045,92.400,-
'34:21:57.944',-,-0.045,87.600,-
'34:21:57.952',-,-0.045,84.000,-
'34:21:57.960',-,-0.045,79.200,-
'34:21:57.968',-,-0.015,76.800,-
'34:21:57.976',-,-0.015,74.400,-
'34:21:57.984',-,0.000,73.200,-
'34:21:57.992',-,0.000,72.000,-
'34:21:58.000',-,0.000,70.800,-
'34:21:58.008',-,0.015,70.800,-
'34:21:58.016',-,0.015,70.800,-
'34:21:58.024',-,0.015,70.800,-
'34:21:58.032',-,0.015,70.800,-
'34:21:58.040',-,0.015,70.800,-
'34:21:58.048',-,0.015,69.600,-
'34:21:58.056',-,0.015,69.600,-
'34:21:58.064',-,0.015,69.600,-
'34:21:58.072',-,0.015,69.600,-
'34:21:58.080',-,0.015,68.400,-
'34:21:58.088',-,0.015,68.400,-
'34:21:58.096',-,0.000,67.200,-
'34:21:58.104',-,0.000,67.200,-
'34:21:58.112',-,0.000,66.000,-
'34:21:58.120',-,0.000,64.800,-
'34:21:58.128',-,0.000,64.800,-
'34:21:58.136',-,0.000,63.600,-
'34:21:58.144',-,0.000,62.400,-
'34:21:58.152',-,0.000,62.400,-
'34:21:58.160',-,0.000,61.200,-
'34:21:58.168',-,0.000,61.200,-
'34:21:58.176',-,-0.015,60.000,-
'34:21:58.184',-,-0.015,60.000,-
'34:21:58.192',-,0.000,58.800,-
'34:21:58.200',-,0.000,58.800,-
'34:21:58.208',-,0.000,58.800,-
'34:21:58.216',-,0.000,57.600,-
'34:21:58.224',-,0.000,57.600,-
'34:21:58.232',-,-0.015,56.400,-
'34:21:58.240',-,-0.015,56.400,-
'34:21:58.248',-,-0.015,56.400,-
'34:21:58.256',-,-0.015,55.200,-
'34:21:58.264',-,0.000,55.200,-
'34:21:58.272',-,0.015,55.200,-
'34:21:58.280',-,0.045,55.200,-
'34:21:58.288',-,0.045,54.000,-
'34:21:58.296',-,0.000,54.000,-
'34:21:58.304',-,-0.060,54.000,-
'34:21:58.312',-,-0.104,52.800,-
'34:21:58.320',-,-0.134,52.800,-
'34:21:58.328',-,-0.090,52.800,-
'34:21:58.336',-,-0.045,52.800,-
'34:21:58.344',-,-0.015,51.600,-
'34:21:58.352',-,-0.015,51.600,-
'34:21:58.360',-,0.000,51.600,-
'34:21:58.368',-,0.000,51.600,-
'34:21:58.376',-,0.000,51.600,-
'34:21:58.384',-,0.000,51.600,-
'34:21:58.392',-,0.000,50.400,-
'34:21:58.400',-,0.000,50.400,-
'34:21:58.408',-,0.000,50.400,-
'34:21:58.416',-,0.000,50.400,-
'34:21:58.424',-,0.045,50.400,-
'34:21:58.432',-,0.149,50.400,-
'34:21:58.440',-,0.269,50.400,-
'34:21:58.448',-,0.284,50.400,-
'34:21:58.456',-,0.149,49.200,-
'34:21:58.464',-,-0.179,49.200,-
'34:21:58.472',-,-0.567,49.200,-
'34:21:58.480',-,-0.791,49.200,-
'34:21:58.488',-,-0.836,49.200,-
'34:21:58.496',-,-0.761,49.200,-
'34:21:58.504',-,-0.582,49.200,-
'34:21:58.512',-,-0.328,48.000,-
'34:21:58.520',-,-0.134,48.000,-
'34:21:58.528',-,0.000,48.000,-
'34:21:58.536',-,0.060,48.000,-
'34:21:58.544',-,0.060,48.000,-
'34:21:58.552',-,0.060,46.800,-
'34:21:58.560',-,0.060,46.800,-
'34:21:58.568',-,0.060,46.800,-
'34:21:58.576',-,0.060,48.000,-
'34:21:58.584',-,0.060,50.400,-
'34:21:58.592',-,0.060,54.000,-
'34:21:58.600',-,0.060,58.800,-
'34:21:58.608',-,0.060,66.000,-
'34:21:58.616',-,0.060,75.600,-
'34:21:58.624',-,0.060,84.000,-
'34:21:58.632',-,0.060,93.600,-
'34:21:58.640',-,0.060,100.800,-
'34:21:58.648',-,0.060,109.200,-
'34:21:58.656',-,0.090,115.200,-
'34:21:58.664',-,0.090,120.000,-
'34:21:58.672',-,0.090,123.600,-
'34:21:58.680',-,0.104,127.200,-
'34:21:58.688',-,0.104,128.400,-
'34:21:58.696',-,0.104,129.600,-
'34:21:58.704',-,0.134,129.600,-
'34:21:58.712',-,0.149,129.600,-
'34:21:58.720',-,0.149,128.400,-
'34:21:58.728',-,0.179,128.400,-
'34:21:58.736',-,0.179,128.400,-
'34:21:58.744',-,0.194,127.200,-
'34:21:58.752',-,0.194,127.200,-
'34:21:58.760',-,0.194,126.000,-
'34:21:58.768',-,0.179,126.000,-
'34:21:58.776',-,0.149,124.800,-
'34:21:58.784',-,0.134,123.600,-
'34:21:58.792',-,0.104,122.400,-
'34:21:58.800',-,0.090,121.200,-
'34:21:58.808',-,0.060,120.000,-
'34:21:58.816',-,0.045,117.600,-
'34:21:58.824',-,0.015,116.400,-
'34:21:58.832',-,0.000,112.800,-
'34:21:58.840',-,-0.015,110.400,-
'34:21:58.848',-,-0.015,106.800,-
'34:21:58.856',-,-0.045,103.200,-
'34:21:58.864',-,-0.045,99.600,-
'34:21:58.872',-,-0.045,94.800,-
'34:21:58.880',-,-0.045,90.000,-
'34:21:58.888',-,-0.045,85.200,-
'34:21:58.896',-,-0.045,81.600,-
'34:21:58.904',-,-0.045,78.000,-
'34:21:58.912',-,-0.015,75.600,-
'34:21:58.920',-,-0.015,73.200,-
'34:21:58.928',-,0.000,72.000,-
'34:21:58.936',-,0.000,72.000,-
'34:21:58.944',-,0.015,70.800,-
'34:21:58.952',-,0.015,70.800,-
'34:21:58.960',-,0.015,70.800,-
'34:21:58.968',-,0.015,70.800,-
'34:21:58.976',-,0.015,70.800,-
'34:21:58.984',-,0.015,69.600,-
'34:21:58.992',-,0.015,69.600,-
'34:21:59.000',-,0.015,69.600,-
'34:21:59.008',-,0.015,69.600,-
'34:21:59.016',-,0.015,68.400,-
'34:21:59.024',-,0.000,68.400,-
'34:21:59.032',-,0.000,67.200,-
'34:21:59.040',-,0.000,67.200,-
'34:21:59.048',-,0.000,66.000,-
'34:21:59.056',-,0.000,64.800,-
'34:21:59.064',-,0.000,64.800,-
'34:21:59.072',-,0.000,63.600,-
'34:21:59.080',-,0.000,63.600,-
'34:21:59.088',-,0.000,62.400,-
'34:21:59.096',-,0.000,62.400,-
'34:21:59.104',-,0.000,61.200,-
'34:21:59.112',-,0.000,61.200,-
'34:21:59.120',-,0.000,60.000,-
'34:21:59.128',-,0.000,60.000,-
'34:21:59.136',-,0.000,58.800,-
'34:21:59.144',-,-0.015,58.800,-
'34:21:59.152',-,-0.015,57.600,-
'34:21:59.160',-,0.000,57.600,-
'34:21:59.168',-,0.000,57.600,-
'34:21:59.176',-,0.000,56.400,-
'34:21:59.184',-,0.000,56.400,-
'34:21:59.192',-,0.000,56.400,-
'34:21:59.200',-,0.000,55.200,-
'34:21:59.208',-,0.015,55.200,-
'34:21:59.216',-,0.045,55.200,-
'34:21:59.224',-,0.045,54.000,-
'34:21:59.232',-,0.015,54.000,-
'34:21:59.240',-,-0.045,54.000,-
'34:21:59.248',-,-0.090,54.000,-
'34:21:59.256',-,-0.134,52.800,-
'34:21:59.264',-,-0.104,52.800,-
'34:21:59.272',-,-0.060,52.800,-
'34:21:59.280',-,-0.045,52.800,-
'34:21:59.288',-,-0.015,51.600,-
'34:21:59.296',-,0.000,51.600,-
'34:21:59.304',-,0.000,51.600,-
'34:21:59.312',-,0.000,51.600,-
'34:21:59.320',-,0.000,51.600,-
'34:21:59.328',-,0.000,50.400,-
'34:21:59.336',-,0.000,50.400,-
'34:21:59.344',-,0.000,50.400,-
'34:21:59.352',-,-0.015,50.400,-
'34:21:59.360',-,0.000,50.400,-
'34:21:59.368',-,0.104,50.400,-
'34:21:59.376',-,0.224,50.400,-
'34:21:59.384',-,0.284,50.400,-
'34:21:59.392',-,0.224,50.400,-
'34:21:59.400',-,-0.060,49.200,-
'34:21:59.408',-,-0.448,49.200,-
'34:21:59.416',-,-0.746,49.200,-
'34:21:59.424',-,-0.836,49.200,-
'34:21:59.432',-,-0.806,49.200,-
'34:21:59.440',-,-0.672,49.200,-
'34:21:59.448',-,-0.418,49.200,-
'34:21:59.456',-,-0.179,48.000,-
'34:21:59.464',-,-0.045,48.000,-
'34:21:59.472',-,0.045,48.000,-
'34:21:59.480',-,0.060,48.000,-
'34:21:59.488',-,0.060,46.800,-
'34:21:59.496',-,0.060,46.800,-
'34:21:59.504',-,0.060,46.800,-
'34:21:59.512',-,0.060,48.000,-
'34:21:59.520',-,0.060,49.200,-
'34:21:59.528',-,0.060,52.800,-
'34:21:59.536',-,0.060,57.600,-
'34:21:59.544',-,0.060,64.800,-
'34:21:59.552',-,0.060,73.200,-
'34:21:59.560',-,0.060,81.600,-
'34:21:59.568',-,0.060,91.200,-
'34:21:59.576',-,0.060,99.600,-
'34:21:59.584',-,0.060,106.800,-
'34:21:59.592',-,0.060,114.000,-
'34:21:59.600',-,0.090,118.800,-
'34:21:59.608',-,0.090,123.600,-
'34:21:59.616',-,0.090,126.000,-
'34:21:59.624',-,0.104,128.400,-
'34:21:59.632',-,0.104,129.600,-
'34:21:59.640',-,0.134,130.800,-
'34:21:59.648',-,0.134,130.800,-
'34:21:59.656',-,0.149,129.600,-
'34:21:59.664',-,0.179,129.600,-
'34:21:59.672',-,0.179,128.400,-
'34:21:59.680',-,0.194,128.400,-
'34:21:59.688',-,0.194,127.200,-
'34:21:59.696',-,0.194,127.200,-
'34:21:59.704',-,0.179,127.200,-
'34:21:59.712',-,0.149,126.000,-
'34:21:59.720',-,0.134,124.800,-
'34:21:59.728',-,0.134,123.600,-
'34:21:59.736',-,0.090,122.400,-
'34:21:59.744',-,0.060,121.200,-
'34:21:59.752',-,0.045,118.800,-
'34:21:59.760',-,0.015,116.400,-
'34:21:59.768',-,0.000,114.000,-
'34:21:59.776',-,-0.015,111.600,-
'34:21:59.784',-,-0.015,108.000,-
'34:21:59.792',-,-0.045,104.400,-
'34:21:59.800',-,-0.045,100.800,-
'34:21:59.808',-,-0.045,96.000,-
'34:21:59.816',-,-0.045,91.200,-
'34:21:59.824',-,-0.045,87.600,-
'34:21:59.832',-,-0.045,82.800,-
'34:21:59.840',-,-0.045,79.200,-
'34:21:59.848',-,-0.015,75.600,-
'34:21:59.856',-,-0.015,74.400,-
'34:21:59.864',-,0.000,72.000,-
'34:21:59.872',-,0.000,72.000,-
'34:21:59.880',-,0.015,70.800,-
'34:21:59.888',-,0.015,70.800,-
'34:21:59.896',-,0.015,70.800,-
'34:21:59.904',-,0.015,70.800,-
'34:21:59.912',-,0.015,70.800,-
'34:21:59.920',-,0.015,70.800,-
'34:21:59.928',-,0.015,70.800,-
'34:21:59.936',-,0.015,69.600,-
'34:21:59.944',-,0.015,69.600,-
'34:21:59.952',-,0.015,69.600,-
'34:21:59.960',-,0.015,68.400,-
'34:21:59.968',-,0.015,68.400,-
'34:21:59.976',-,0.015,67.200,-
'34:21:59.984',-,0.000,66.000,-
'34:21:59.992',-,0.000,66.000,-
'34:22:00.000',-,0.000,64.800,-
'34:22:00.008',-,0.000,64.800,-
'34:22:00.016',-,0.000,63.600,-
'34:22:00.024',-,0.000,62.400,-
'34:22:00.032',-,0.000,62.400,-
'34:22:00.040',-,0.000,61.200,-
'34:22:00.048',-,0.000,61.200,-
'34:22:00.056',-,0.000,60.000,-
'34:22:00.064',-,0.000,60.000,-
'34:22:00.072',-,0.000,58.800,-
'34:22:00.080',-,0.000,58.800,-
'34:22:00.088',-,0.000,58.800,-
'34:22:00.096',-,0.000,57.600,-
'34:22:00.104',-,-0.015,57.600,-
'34:22:00.112',-,-0.015,56.400,-
'34:22:00.120',-,0.000,56.400,-
'34:22:00.128',-,0.000,56.400,-
'34:22:00.136',-,0.000,56.400,-
'34:22:00.144',-,0.015,55.200,-
'34:22:00.152',-,0.015,55.200,-
'34:22:00.160',-,0.045,55.200,-
'34:22:00.168',-,0.015,54.000,-
'34:22:00.176',-,-0.015,54.000,-
'34:22:00.184',-,-0.090,54.000,-
'34:22:00.192',-,-0.134,54.000,-
'34:22:00.200',-,-0.104,52.800,-
'34:22:00.208',-,-0.060,52.800,-
'34:22:00.216',-,-0.015,52.800,-
'34:22:00.224',-,-0.015,52.800,-
'34:22:00.232',-,0.000,52.800,-
'34:22:00.240',-,-0.015,51.600,-
'34:22:00.248',-,-0.015,51.600,-
'34:22:00.256',-,-0.015,51.600,-
'34:22:00.264',-,0.015,51.600,-
'34:22:00.272',-,0.090,51.600,-
'34:22:00.280',-,0.149,51.600,-
'34:22:00.288',-,0.239,51.600,-
'34:22:00.296',-,0.373,51.600,-
'34:22:00.304',-,0.522,51.600,-
'34:22:00.312',-,0.627,50.400,-
'34:22:00.320',-,0.672,50.400,-
'34:22:00.328',-,0.612,50.400,-
'34:22:00.336',-,0.403,50.400,-
'34:22:00.344',-,0.134,50.400,-
'34:22:00.352',-,-0.045,50.400,-
'34:22:00.360',-,-0.134,50.400,-
'34:22:00.368',-,-0.134,50.400,-
'34:22:00.376',-,-0.134,50.400,-
'34:22:00.384',-,-0.149,50.400,-
'34:22:00.392',-,-0.149,50.400,-
'34:22:00.400',-,-0.149,51.600,-
'34:22:00.408',-,-0.149,52.800,-
'34:22:00.416',-,-0.134,57.600,-
'34:22:00.424',-,-0.134,64.800,-
'34:22:00.432',-,-0.134,73.200,-
'34:22:00.440',-,-0.134,82.800,-
'34:22:00.448',-,-0.134,92.400,-
'34:22:00.456',-,-0.149,100.800,-
'34:22:00.464',-,-0.149,109.200,-
'34:22:00.472',-,-0.149,115.200,-
'34:22:00.480',-,-0.149,120.000,-
'34:22:00.488',-,-0.149,124.800,-
'34:22:00.496',-,-0.149,127.200,-
'34:22:00.504',-,-0.149,128.400,-
'34:22:00.512',-,-0.179,129.600,-
'34:22:00.520',-,-0.179,130.800,-
'34:22:00.528',-,-0.179,130.800,-
'34:22:00.536',-,-0.194,129.600,-
'34:22:00.544',-,-0.194,129.600,-
'34:22:00.552',-,-0.224,129.600,-
'34:22:00.560',-,-0.239,128.400,-
'34:22:00.568',-,-0.239,128.400,-
'34:22:00.576',-,-0.239,127.200,-
'34:22:00.584',-,-0.239,127.200,-
'34:22:00.592',-,-0.239,126.000,-
'34:22:00.600',-,-0.224,123.600,-
'34:22:00.608',-,-0.224,122.400,-
'34:22:00.616',-,-0.194,120.000,-
'34:22:00.624',-,-0.179,117.600,-
'34:22:00.632',-,-0.134,114.000,-
'34:22:00.640',-,-0.104,110.400,-
'34:22:00.648',-,-0.090,106.800,-
'34:22:00.656',-,-0.060,103.200,-
'34:22:00.664',-,-0.060,98.400,-
'34:22:00.672',-,-0.045,93.600,-
'34:22:00.680',-,-0.015,88.800,-
'34:22:00.688',-,-0.015,85.200,-
'34:22:00.696',-,-0.015,81.600,-
'34:22:00.704',-,0.000,78.000,-
'34:22:00.712',-,0.000,75.600,-
'34:22:00.720',-,0.000,74.400,-
'34:22:00.728',-,0.000,73.200,-
'34:22:00.736',-,0.000,73.200,-
'34:22:00.744',-,0.000,72.000,-
'34:22:00.752',-,0.000,72.000,-
'34:22:00.760',-,0.000,72.000,-
'34:22:00.768',-,0.015,72.000,-
'34:22:00.776',-,0.015,72.000,-
'34:22:00.784',-,0.015,72.000,-
'34:22:00.792',-,0.015,72.000,-
'34:22:00.800',-,0.045,72.000,-
'34:22:00.808',-,0.045,70.800,-
'34:22:00.816',-,0.045,70.800,-
'34:22:00.824',-,0.045,69.600,-
'34:22:00.832',-,0.045,69.600,-
'34:22:00.840',-,0.045,68.400,-
'34:22:00.848',-,0.060,67.200,-
'34:22:00.856',-,0.060,67.200,-
'34:22:00.864',-,0.060,66.000,-
'34:22:00.872',-,0.060,66.000,-
'34:22:00.880',-,0.060,64.800,-
'34:22:00.888',-,0.060,64.800,-
'34:22:00.896',-,0.060,63.600,-
'34:22:00.904',-,0.060,62.400,-
'34:22:00.912',-,0.060,62.400,-
'34:22:00.920',-,0.060,61.200,-
'34:22:00.928',-,0.045,61.200,-
'34:22:00.936',-,0.045,60.000,-
'34:22:00.944',-,0.045,60.000,-
'34:22:00.952',-,0.045,58.800,-
'34:22:00.960',-,0.045,58.800,-
'34:22:00.968',-,0.045,57.600,-
'34:22:00.976',-,0.045,57.600,-
'34:22:00.984',-,0.045,57.600,-
'34:22:00.992',-,0.045,56.400,-
'34:22:01.000',-,0.045,56.400,-
'34:22:01.008',-,0.045,56.400,-
'34:22:01.016',-,0.045,55.200,-
'34:22:01.024',-,0.045,55.200,-
'34:22:01.032',-,0.015,55.200,-
'34:22:01.040',-,0.015,54.000,-
'34:22:01.048',-,0.015,54.000,-
'34:22:01.056',-,0.015,54.000,-
'34:22:01.064',-,0.015,54.000,-
'34:22:01.072',-,0.015,52.800,-
'34:22:01.080',-,0.045,52.800,-
'34:22:01.088',-,0.060,52.800,-
'34:22:01.096',-,0.060,52.800,-
'34:22:01.104',-,0.090,51.600,-
'34:22:01.112',-,0.045,51.600,-
'34:22:01.120',-,-0.015,51.600,-
'34:22:01.128',-,-0.060,51.600,-
'34:22:01.136',-,-0.090,51.600,-
'34:22:01.144',-,-0.045,50.400,-
'34:22:01.152',-,-0.015,50.400,-
'34:22:01.160',-,0.000,50.400,-
'34:22:01.168',-,0.015,50.400,-
'34:22:01.176',-,0.015,50.400,-
'34:22:01.184',-,0.015,49.200,-
'34:22:01.192',-,0.015,49.200,-
'34:22:01.200',-,0.015,49.200,-
'34:22:01.208',-,0.015,49.200,-
'34:22:01.216',-,0.015,49.200,-
'34:22:01.224',-,0.015,49.200,-
'34:22:01.232',-,0.015,49.200,-
'34:22:01.240',-,0.060,49.200,-
'34:22:01.248',-,0.179,49.200,-
'34:22:01.256',-,0.284,49.200,-
'34:22:01.264',-,0.328,48.000,-
'34:22:01.272',-,0.179,48.000,-
'34:22:01.280',-,-0.179,48.000,-
'34:22:01.288',-,-0.537,48.000,-
'34:22:01.296',-,-0.746,48.000,-
'34:22:01.304',-,-0.791,48.000,-
'34:22:01.312',-,-0.746,48.000,-
'34:22:01.320',-,-0.567,48.000,-
'34:22:01.328',-,-0.313,46.800,-
'34:22:01.336',-,-0.104,46.800,-
'34:22:01.344',-,0.000,46.800,-
'34:22:01.352',-,0.060,46.800,-
'34:22:01.360',-,0.060,46.800,-
'34:22:01.368',-,0.060,45.600,-
'34:22:01.376',-,0.090,45.600,-
'34:22:01.384',-,0.090,46.800,-
'34:22:01.392',-,0.090,48.000,-
'34:22:01.400',-,0.090,50.400,-
'34:22:01.408',-,0.090,55.200,-
'34:22:01.416',-,0.060,62.400,-
'34:22:01.424',-,0.060,70.800,-
'34:22:01.432',-,0.060,79.200,-
'34:22:01.440',-,0.060,88.800,-
'34:22:01.448',-,0.060,97.200,-
'34:22:01.456',-,0.060,105.600,-
'34:22:01.464',-,0.060,112.800,-
'34:22:01.472',-,0.090,118.800,-
'34:22:01.480',-,0.090,123.600,-
'34:22:01.488',-,0.090,127.200,-
'34:22:01.496',-,0.104,129.600,-
'34:22:01.504',-,0.104,130.800,-
'34:22:01.512',-,0.134,132.000,-
'34:22:01.520',-,0.134,132.000,-
'34:22:01.528',-,0.149,132.000,-
'34:22:01.536',-,0.179,132.000,-
'34:22:01.544',-,0.179,130.800,-
'34:22:01.552',-,0.194,130.800,-
'34:22:01.560',-,0.194,129.600,-
'34:22:01.568',-,0.194,129.600,-
'34:22:01.576',-,0.194,128.400,-
'34:22:01.584',-,0.179,128.400,-
'34:22:01.592',-,0.179,127.200,-
'34:22:01.600',-,0.149,126.000,-
'34:22:01.608',-,0.134,124.800,-
'34:22:01.616',-,0.104,123.600,-
'34:22:01.624',-,0.060,121.200,-
'34:22:01.632',-,0.045,118.800,-
'34:22:01.640',-,0.015,117.600,-
'34:22:01.648',-,0.015,114.000,-
'34:22:01.656',-,0.000,111.600,-
'34:22:01.664',-,-0.015,108.000,-
'34:22:01.672',-,-0.045,104.400,-
'34:22:01.680',-,-0.045,99.600,-
'34:22:01.688',-,-0.045,94.800,-
'34:22:01.696',-,-0.045,91.200,-
'34:22:01.704',-,-0.045,86.400,-
'34:22:01.712',-,-0.045,81.600,-
'34:22:01.720',-,-0.015,79.200,-
'34:22:01.728',-,-0.015,75.600,-
'34:22:01.736',-,0.000,74.400,-
'34:22:01.744',-,0.000,73.200,-
'34:22:01.752',-,0.015,72.000,-
'34:22:01.760',-,0.015,72.000,-
'34:22:01.768',-,0.015,70.800,-
'34:22:01.776',-,0.015,70.800,-
'34:22:01.784',-,0.045,70.800,-
'34:22:01.792',-,0.045,70.800,-
'34:22:01.800',-,0.045,70.800,-
'34:22:01.808',-,0.015,70.800,-
'34:22:01.816',-,0.015,70.800,-
'34:22:01.824',-,0.015,69.600,-
'34:22:01.832',-,0.015,69.600,-
'34:22:01.840',-,0.015,68.400,-
'34:22:01.848',-,0.015,68.400,-
'34:22:01.856',-,0.000,67.200,-
'34:22:01.864',-,0.000,67.200,-
'34:22:01.872',-,0.000,66.000,-
'34:22:01.880',-,0.000,64.800,-
'34:22:01.888',-,0.000,64.800,-
'34:22:01.896',-,0.000,63.600,-
'34:22:01.904',-,0.000,62.400,-
'34:22:01.912',-,0.000,62.400,-
'34:22:01.920',-,0.000,61.200,-
'34:22:01.928',-,0.000,61.200,-
'34:22:01.936',-,0.000,60.000,-
'34:22:01.944',-,-0.015,60.000,-
'34:22:01.952',-,-0.015,58.800,-
'34:22:01.960',-,0.000,58.800,-
'34:22:01.968',-,0.000,58.800,-
'34:22:01.976',-,0.000,57.600,-
'34:22:01.984',-,0.000,57.600,-
'34:22:01.992',-,0.000,56.400,-
'34:22:02.000',-,-0.015,56.400,-
'34:22:02.008',-,0.000,56.400,-
'34:22:02.016',-,0.000,55.200,-
'34:22:02.024',-,0.015,55.200,-
'34:22:02.032',-,0.015,55.200,-
'34:22:02.040',-,0.045,55.200,-
'34:22:02.048',-,0.015,54.000,-
'34:22:02.056',-,-0.015,54.000,-
'34:22:02.064',-,-0.090,54.000,-
'34:22:02.072',-,-0.104,52.800,-
'34:22:02.080',-,-0.104,52.800,-
'34:22:02.088',-,-0.060,52.800,-
'34:22:02.096',-,-0.045,52.800,-
'34:22:02.104',-,-0.015,52.800,-
'34:22:02.112',-,-0.015,51.600,-
'34:22:02.120',-,0.000,51.600,-
'34:22:02.128',-,0.000,51.600,-
'34:22:02.136',-,0.000,51.600,-
'34:22:02.144',-,0.000,51.600,-
'34:22:02.152',-,0.000,50.400,-
'34:22:02.160',-,0.000,50.400,-
'34:22:02.168',-,0.000,50.400,-
'34:22:02.176',-,-0.015,50.400,-
'34:22:02.184',-,0.060,50.400,-
'34:22:02.192',-,0.179,50.400,-
'34:22:02.200',-,0.269,50.400,-
'34:22:02.208',-,0.284,50.400,-
'34:22:02.216',-,0.045,49.200,-
'34:22:02.224',-,-0.328,49.200,-
'34:22:02.232',-,-0.672,49.200,-
'34:22:02.240',-,-0.806,49.200,-
'34:22:02.248',-,-0.836,49.200,-
'34:22:02.256',-,-0.716,49.200,-
'34:22:02.264',-,-0.493,49.200,-
'34:22:02.272',-,-0.239,48.000,-
'34:22:02.280',-,-0.060,48.000,-
'34:22:02.288',-,0.015,48.000,-
'34:22:02.296',-,0.060,48.000,-
'34:22:02.304',-,0.060,46.800,-
'34:22:02.312',-,0.060,46.800,-
'34:22:02.320',-,0.060,46.800,-
'34:22:02.328',-,0.060,48.000,-
'34:22:02.336',-,0.060,49.200,-
'34:22:02.344',-,0.060,51.600,-
'34:22:02.352',-,0.060,55.200,-
'34:22:02.360',-,0.060,61.200,-
'34:22:02.368',-,0.060,69.600,-
'34:22:02.376',-,0.060,78.000,-
'34:22:02.384',-,0.060,87.600,-
'34:22:02.392',-,0.060,96.000,-
'34:22:02.400',-,0.060,103.200,-
'34:22:02.408',-,0.060,110.400,-
'34:22:02.416',-,0.060,116.400,-
'34:22:02.424',-,0.090,120.000,-
'34:22:02.432',-,0.090,123.600,-
'34:22:02.440',-,0.090,126.000,-
'34:22:02.448',-,0.104,127.200,-
'34:22:02.456',-,0.104,127.200,-
'34:22:02.464',-,0.134,127.200,-
'34:22:02.472',-,0.149,127.200,-
'34:22:02.480',-,0.149,127.200,-
'34:22:02.488',-,0.179,127.200,-
'34:22:02.496',-,0.179,126.000,-
'34:22:02.504',-,0.194,126.000,-
'34:22:02.512',-,0.194,126.000,-
'34:22:02.520',-,0.179,124.800,-
'34:22:02.528',-,0.179,124.800,-
