'Elapsed time','II','AVF','ABP','PAP'
'7:51:21.648',-0.048,-0.010,70.400,23.600
'7:51:21.656',-0.038,-0.029,73.600,24.000
'7:51:21.664',-0.010,0.000,77.600,24.000
'7:51:21.672',-0.029,-0.010,80.800,24.000
'7:51:21.680',0.010,0.000,84.000,24.000
'7:51:21.688',0.019,0.000,86.400,24.000
'7:51:21.696',0.010,0.029,88.800,23.600
'7:51:21.704',0.038,0.000,90.400,23.600
'7:51:21.712',0.019,0.029,91.200,23.600
'7:51:21.720',0.038,0.000,91.200,23.200
'7:51:21.728',-0.010,0.000,91.200,23.200
'7:51:21.736',-0.067,-0.029,90.400,22.800
'7:51:21.744',-0.077,-0.029,89.600,22.400
'7:51:21.752',-0.048,-0.010,88.000,22.000
'7:51:21.760',-0.087,-0.048,85.600,21.200
'7:51:21.768',-0.067,-0.029,84.000,20.800
'7:51:21.776',-0.087,-0.048,81.600,20.000
'7:51:21.784',-0.067,-0.029,79.200,19.600
'7:51:21.792',-0.163,-0.125,76.800,18.800
'7:51:21.800',-0.096,-0.106,74.400,18.400
'7:51:21.808',0.106,0.000,72.000,18.000
'7:51:21.816',0.587,0.385,69.600,18.000
'7:51:21.824',0.740,0.567,68.000,18.400
'7:51:21.832',0.452,0.587,65.600,18.800
'7:51:21.840',0.135,0.240,64.000,19.200
'7:51:21.848',-0.019,0.048,62.400,20.000
'7:51:21.856',-0.096,-0.048,60.800,20.400
'7:51:21.864',-0.038,-0.029,60.000,20.800
'7:51:21.872',-0.048,-0.048,58.400,20.400
'7:51:21.880',-0.038,-0.029,57.600,20.000
'7:51:21.888',-0.067,-0.048,56.000,20.400
'7:51:21.896',-0.038,-0.029,54.400,22.000
'7:51:21.904',-0.048,-0.048,53.600,24.000
'7:51:21.912',-0.067,-0.029,52.000,26.400
'7:51:21.920',-0.029,-0.048,51.200,28.400
'7:51:21.928',-0.067,-0.029,50.400,30.400
'7:51:21.936',-0.029,-0.048,48.800,30.800
'7:51:21.944',-0.048,-0.029,48.000,30.000
'7:51:21.952',-0.019,-0.029,47.200,27.600
'7:51:21.960',-0.029,-0.048,45.600,25.200
'7:51:21.968',-0.010,-0.029,44.800,23.200
'7:51:21.976',-0.019,-0.048,44.000,22.400
'7:51:21.984',0.010,-0.010,43.200,22.800
'7:51:21.992',-0.010,-0.048,43.200,24.800
'7:51:22.000',0.019,-0.010,44.000,27.600
'7:51:22.008',0.000,-0.048,45.600,30.400
'7:51:22.016',0.029,-0.010,48.000,33.600
'7:51:22.024',0.019,-0.048,51.200,36.800
'7:51:22.032',0.058,-0.029,55.200,39.200
'7:51:22.040',0.038,-0.048,59.200,41.200
'7:51:22.048',0.077,-0.010,64.000,42.400
'7:51:22.056',0.067,-0.029,68.800,42.800
'7:51:22.064',0.115,0.000,74.400,42.800
'7:51:22.072',0.096,0.000,79.200,42.000
'7:51:22.080',0.125,0.029,84.000,40.400
'7:51:22.088',0.077,0.000,88.000,38.800
'7:51:22.096',0.077,0.029,92.000,37.200
'7:51:22.104',0.019,0.000,94.400,35.600
'7:51:22.112',0.010,0.000,96.000,33.600
'7:51:22.120',-0.019,-0.010,96.000,32.000
'7:51:22.128',-0.010,0.000,96.000,30.000
'7:51:22.136',-0.038,-0.010,94.400,28.800
'7:51:22.144',-0.048,0.000,92.800,28.000
'7:51:22.152',-0.019,-0.010,90.400,28.000
'7:51:22.160',-0.048,-0.029,87.200,28.800
'7:51:22.168',-0.029,0.000,84.000,29.600
'7:51:22.176',-0.067,-0.029,80.800,30.000
'7:51:22.184',-0.019,0.000,76.800,30.400
'7:51:22.192',-0.038,-0.010,73.600,30.400
'7:51:22.200',0.000,0.000,70.400,30.400
'7:51:22.208',0.000,0.000,67.200,30.800
'7:51:22.216',0.087,0.029,64.800,30.800
'7:51:22.224',0.106,-0.048,62.400,31.200
'7:51:22.232',0.144,-0.087,60.000,30.800
'7:51:22.240',0.077,-0.183,58.400,30.400
'7:51:22.248',0.231,-0.106,56.800,29.600
'7:51:22.256',0.250,-0.269,55.200,28.400
'7:51:22.264',-0.144,-0.644,54.400,26.800
'7:51:22.272',-0.500,-0.865,53.600,25.600
'7:51:22.280',-0.567,-0.702,53.600,24.400
'7:51:22.288',-0.375,-0.423,53.600,23.600
'7:51:22.296',-0.154,-0.144,53.600,23.200
'7:51:22.304',-0.067,-0.010,54.400,22.800
'7:51:22.312',0.000,0.067,56.000,22.400
'7:51:22.320',0.019,0.087,57.600,22.400
'7:51:22.328',0.010,0.106,59.200,22.000
'7:51:22.336',0.038,0.087,61.600,21.200
'7:51:22.344',0.010,0.125,64.000,21.200
'7:51:22.352',0.067,0.144,67.200,20.800
'7:51:22.360',0.058,0.125,69.600,20.800
'7:51:22.368',0.096,0.202,72.800,21.600
'7:51:22.376',0.087,0.163,76.000,22.400
'7:51:22.384',0.135,0.202,79.200,23.200
'7:51:22.392',0.173,0.240,81.600,24.000
'7:51:22.400',0.202,0.269,84.000,24.400
'7:51:22.408',0.183,0.250,86.400,24.800
'7:51:22.416',0.212,0.308,88.000,25.200
'7:51:22.424',0.202,0.288,88.800,24.800
'7:51:22.432',0.231,0.365,88.800,24.000
'7:51:22.440',0.202,0.346,88.000,22.800
'7:51:22.448',0.231,0.385,86.400,21.600
'7:51:22.456',0.231,0.404,84.800,20.400
'7:51:22.464',0.269,0.442,82.400,19.600
'7:51:22.472',0.240,0.404,80.000,18.800
'7:51:22.480',0.260,0.442,76.800,18.800
'7:51:22.488',0.202,0.346,73.600,18.800
'7:51:22.496',0.183,0.308,71.200,18.800
'7:51:22.504',0.115,0.202,68.000,19.200
'7:51:22.512',0.077,0.144,64.800,19.200
'7:51:22.520',0.000,0.029,62.400,19.200
'7:51:22.528',-0.038,0.000,60.000,19.600
'7:51:22.536',-0.096,-0.048,57.600,20.400
'7:51:22.544',-0.125,-0.087,55.200,21.200
'7:51:22.552',-0.106,-0.067,53.600,22.400
'7:51:22.560',-0.144,-0.106,51.200,23.200
'7:51:22.568',-0.125,-0.087,49.600,23.200
'7:51:22.576',-0.154,-0.125,48.000,22.400
'7:51:22.584',-0.125,-0.087,47.200,21.200
'7:51:22.592',-0.154,-0.125,45.600,20.000
'7:51:22.600',-0.125,-0.087,44.800,19.600
'7:51:22.608',-0.154,-0.125,43.200,19.600
'7:51:22.616',-0.125,-0.087,42.400,19.600
'7:51:22.624',-0.154,-0.125,41.600,20.000
'7:51:22.632',-0.135,-0.087,41.600,20.000
'7:51:22.640',-0.154,-0.125,40.800,20.400
'7:51:22.648',-0.125,-0.087,40.000,20.400
'7:51:22.656',-0.144,-0.106,40.000,20.000
'7:51:22.664',-0.106,-0.087,39.200,19.600
'7:51:22.672',-0.125,-0.106,39.200,19.200
'7:51:22.680',-0.106,-0.087,39.200,19.200
'7:51:22.688',-0.125,-0.106,38.400,19.200
'7:51:22.696',-0.087,-0.067,38.400,19.200
'7:51:22.704',-0.106,-0.087,38.400,19.600
'7:51:22.712',-0.087,-0.067,38.400,19.600
'7:51:22.720',-0.106,-0.106,39.200,20.000
'7:51:22.728',-0.125,-0.067,39.200,20.000
'7:51:22.736',-0.087,-0.087,40.000,20.000
'7:51:22.744',-0.087,-0.048,40.000,19.600
'7:51:22.752',-0.067,-0.087,40.800,19.200
'7:51:22.760',-0.096,-0.067,41.600,18.400
'7:51:22.768',-0.077,-0.048,42.400,18.000
'7:51:22.776',-0.087,-0.087,44.000,17.600
'7:51:22.784',-0.067,-0.048,44.800,17.600
'7:51:22.792',-0.087,-0.087,46.400,17.200
'7:51:22.800',-0.048,-0.029,48.000,17.600
'7:51:22.808',-0.087,-0.067,50.400,17.600
'7:51:22.816',-0.048,-0.029,52.000,18.000
'7:51:22.824',-0.077,-0.067,53.600,18.000
'7:51:22.832',-0.048,-0.029,55.200,18.000
'7:51:22.840',-0.077,-0.067,56.800,18.000
'7:51:22.848',-0.048,-0.029,58.400,18.000
'7:51:22.856',-0.077,-0.067,60.000,17.600
'7:51:22.864',-0.048,-0.029,60.800,17.600
'7:51:22.872',-0.067,-0.048,61.600,17.200
'7:51:22.880',-0.038,-0.029,61.600,16.800
'7:51:22.888',-0.067,-0.048,61.600,16.400
'7:51:22.896',-0.038,-0.029,60.800,16.400
'7:51:22.904',-0.067,-0.048,60.000,16.000
'7:51:22.912',-0.019,-0.010,59.200,15.600
'7:51:22.920',-0.048,-0.048,57.600,15.600
'7:51:22.928',-0.067,-0.029,56.000,15.600
'7:51:22.936',-0.038,-0.048,55.200,15.600
'7:51:22.944',-0.067,-0.029,53.600,15.600
'7:51:22.952',-0.029,-0.010,52.000,16.000
'7:51:22.960',-0.048,-0.029,50.400,16.400
'7:51:22.968',-0.029,-0.010,48.800,16.400
'7:51:22.976',-0.048,-0.029,47.200,16.800
'7:51:22.984',-0.019,-0.010,46.400,16.800
'7:51:22.992',-0.048,-0.048,44.800,16.800
'7:51:23.000',-0.019,-0.010,44.000,16.400
'7:51:23.008',-0.048,-0.048,42.400,16.000
'7:51:23.016',-0.019,-0.010,41.600,15.600
'7:51:23.024',-0.048,-0.048,40.800,15.200
'7:51:23.032',-0.019,-0.010,40.000,15.200
'7:51:23.040',-0.038,-0.029,39.200,14.800
'7:51:23.048',-0.029,-0.029,38.400,14.800
'7:51:23.056',-0.038,-0.029,38.400,14.800
'7:51:23.064',-0.010,-0.010,37.600,14.800
'7:51:23.072',-0.038,-0.029,37.600,14.800
'7:51:23.080',0.000,0.000,36.800,14.800
'7:51:23.088',0.000,0.000,36.800,14.800
'7:51:23.096',0.019,0.000,36.800,14.800
'7:51:23.104',0.019,0.000,36.800,14.800
'7:51:23.112',0.058,0.029,36.800,15.200
'7:51:23.120',0.067,0.010,36.800,15.200
'7:51:23.128',0.077,0.029,36.800,15.600
'7:51:23.136',0.038,0.000,36.800,15.200
'7:51:23.144',0.019,0.010,36.800,15.200
'7:51:23.152',0.029,0.000,36.800,15.200
'7:51:23.160',-0.029,-0.010,37.600,14.800
'7:51:23.168',-0.048,-0.029,37.600,14.400
'7:51:23.176',-0.067,-0.048,37.600,14.000
'7:51:23.184',-0.048,-0.029,38.400,13.600
'7:51:23.192',-0.067,-0.048,38.400,13.200
'7:51:23.200',-0.048,-0.029,38.400,12.400
'7:51:23.208',-0.135,-0.106,38.400,12.400
'7:51:23.216',-0.144,-0.106,39.200,12.400
'7:51:23.224',0.058,-0.010,39.200,12.400
'7:51:23.232',0.481,0.269,40.000,12.800
'7:51:23.240',0.750,0.529,40.000,13.200
'7:51:23.248',0.587,0.587,40.000,13.600
'7:51:23.256',0.212,0.288,40.000,14.800
'7:51:23.264',0.029,0.087,40.800,16.000
'7:51:23.272',-0.087,-0.029,40.800,18.400
'7:51:23.280',-0.087,-0.048,40.800,21.200
'7:51:23.288',-0.029,-0.029,40.800,23.600
'7:51:23.296',-0.019,-0.010,40.800,24.800
'7:51:23.304',-0.048,-0.067,41.600,25.600
'7:51:23.312',-0.067,-0.029,41.600,25.600
'7:51:23.320',-0.038,-0.048,41.600,24.800
'7:51:23.328',-0.048,-0.029,41.600,23.200
'7:51:23.336',-0.019,-0.067,41.600,21.600
'7:51:23.344',-0.048,-0.029,41.600,20.000
'7:51:23.352',-0.019,-0.029,41.600,20.000
'7:51:23.360',-0.038,-0.048,42.400,21.200
'7:51:23.368',-0.019,-0.029,42.400,23.600
'7:51:23.376',-0.029,-0.048,42.400,26.400
'7:51:23.384',0.000,-0.029,44.000,29.200
'7:51:23.392',-0.029,-0.067,46.400,32.400
'7:51:23.400',-0.010,-0.029,50.400,35.200
'7:51:23.408',-0.019,-0.067,55.200,38.000
'7:51:23.416',0.010,-0.029,60.800,40.400
'7:51:23.424',-0.010,-0.067,67.200,42.400
'7:51:23.432',0.019,-0.029,73.600,44.000
'7:51:23.440',0.000,-0.067,81.600,45.200
'7:51:23.448',0.029,-0.029,88.800,46.000
'7:51:23.456',0.019,-0.067,95.200,46.400
'7:51:23.464',0.058,-0.029,100.800,46.400
'7:51:23.472',0.058,-0.048,105.600,46.000
'7:51:23.480',0.096,-0.010,109.600,45.200
'7:51:23.488',0.115,-0.029,112.000,44.000
'7:51:23.496',0.144,0.010,112.800,42.800
'7:51:23.504',0.135,0.000,112.800,41.600
'7:51:23.512',0.144,0.048,111.200,40.400
'7:51:23.520',0.106,0.010,108.000,38.800
'7:51:23.528',0.087,0.029,104.800,37.200
'7:51:23.536',0.038,0.000,100.800,36.000
'7:51:23.544',0.029,0.010,96.000,34.400
'7:51:23.552',0.038,0.000,91.200,32.800
'7:51:23.560',0.000,0.000,86.400,31.200
'7:51:23.568',0.019,0.010,82.400,30.000
'7:51:23.576',-0.019,0.000,77.600,29.600
'7:51:23.584',0.000,0.000,73.600,29.600
'7:51:23.592',-0.019,0.000,69.600,29.600
'7:51:23.600',0.000,0.000,66.400,29.600
'7:51:23.608',-0.029,-0.010,63.200,29.600
'7:51:23.616',-0.010,0.000,60.800,29.600
'7:51:23.624',-0.038,-0.029,58.400,29.600
'7:51:23.632',-0.019,0.000,56.800,30.000
'7:51:23.640',-0.048,-0.029,54.400,30.800
'7:51:23.648',-0.019,0.000,52.800,31.600
'7:51:23.656',-0.048,-0.029,52.000,32.400
'7:51:23.664',-0.019,0.000,50.400,32.400
'7:51:23.672',-0.048,-0.029,49.600,32.000
'7:51:23.680',-0.038,0.000,49.600,30.800
'7:51:23.688',-0.067,-0.029,48.800,29.200
'7:51:23.696',-0.067,0.000,48.800,27.600
'7:51:23.704',-0.038,-0.029,48.800,26.000
'7:51:23.712',-0.067,0.000,49.600,24.400
'7:51:23.720',-0.048,-0.029,50.400,23.600
'7:51:23.728',-0.067,-0.010,51.200,22.800
'7:51:23.736',-0.048,-0.029,52.800,22.400
'7:51:23.744',-0.077,-0.010,54.400,22.400
'7:51:23.752',-0.048,-0.029,56.000,22.400
'7:51:23.760',-0.067,-0.010,58.400,22.400
'7:51:23.768',-0.048,-0.029,61.600,22.800
'7:51:23.776',-0.077,-0.048,64.000,23.200
'7:51:23.784',-0.038,-0.010,68.000,23.600
'7:51:23.792',-0.067,-0.029,71.200,23.600
'7:51:23.800',-0.010,0.000,75.200,23.600
'7:51:23.808',-0.029,0.000,79.200,23.600
'7:51:23.816',0.010,0.010,82.400,23.600
'7:51:23.824',0.000,0.000,86.400,24.000
'7:51:23.832',0.058,0.029,88.800,24.000
'7:51:23.840',0.019,0.010,91.200,24.000
'7:51:23.848',0.038,0.029,92.800,23.600
'7:51:23.856',0.000,0.000,93.600,23.600
'7:51:23.864',-0.019,0.000,94.400,23.200
'7:51:23.872',-0.067,-0.029,93.600,22.400
'7:51:23.880',-0.077,-0.029,92.800,22.000
'7:51:23.888',-0.067,-0.048,92.000,21.200
'7:51:23.896',-0.087,-0.029,89.600,20.800
'7:51:23.904',-0.077,-0.048,88.000,20.000
'7:51:23.912',-0.067,-0.010,85.600,19.600
'7:51:23.920',-0.125,-0.087,83.200,19.600
'7:51:23.928',-0.163,-0.125,80.800,19.600
'7:51:23.936',-0.077,-0.087,78.400,19.200
'7:51:23.944',0.221,0.106,76.000,19.200
'7:51:23.952',0.673,0.462,73.600,18.800
'7:51:23.960',0.740,0.606,72.000,18.800
'7:51:23.968',0.356,0.442,69.600,18.800
'7:51:23.976',0.125,0.240,68.000,19.200
'7:51:23.984',-0.029,0.010,65.600,19.600
'7:51:23.992',-0.087,-0.029,64.800,20.000
'7:51:24.000',-0.029,-0.010,64.000,20.400
'7:51:24.008',-0.067,-0.048,63.200,20.400
'7:51:24.016',-0.029,-0.010,61.600,21.200
'7:51:24.024',-0.067,-0.048,60.000,22.800
'7:51:24.032',-0.048,-0.029,58.400,24.800
'7:51:24.040',-0.067,-0.048,56.800,27.200
'7:51:24.048',-0.029,-0.029,56.000,29.200
'7:51:24.056',-0.048,-0.048,55.200,30.400
'7:51:24.064',-0.038,-0.029,53.600,30.400
'7:51:24.072',-0.048,-0.048,52.800,29.200
'7:51:24.080',-0.019,-0.029,52.000,27.600
'7:51:24.088',-0.038,-0.048,51.200,25.200
'7:51:24.096',-0.010,-0.029,50.400,23.600
'7:51:24.104',-0.019,-0.029,49.600,23.200
'7:51:24.112',0.000,-0.010,48.800,24.000
'7:51:24.120',-0.019,-0.029,48.000,26.400
'7:51:24.128',0.019,-0.010,47.200,29.200
'7:51:24.136',0.000,-0.029,48.000,32.400
'7:51:24.144',0.019,-0.010,48.800,35.600
'7:51:24.152',0.029,-0.029,50.400,38.800
'7:51:24.160',0.019,-0.029,53.600,41.200
'7:51:24.168',0.058,-0.010,56.800,42.800
'7:51:24.176',0.029,-0.029,60.800,43.600
'7:51:24.184',0.077,0.000,64.800,44.000
'7:51:24.192',0.067,-0.029,69.600,43.600
'7:51:24.200',0.115,0.000,74.400,43.200
'7:51:24.208',0.087,0.000,78.400,42.400
'7:51:24.216',0.125,0.029,82.400,41.200
'7:51:24.224',0.067,0.010,85.600,40.400
'7:51:24.232',0.077,0.029,89.600,39.200
'7:51:24.240',0.000,0.000,93.600,38.000
'7:51:24.248',0.010,0.010,97.600,36.400
'7:51:24.256',-0.029,0.000,100.800,34.800
'7:51:24.264',-0.019,0.000,101.600,33.200
'7:51:24.272',-0.048,-0.010,101.600,31.600
'7:51:24.280',-0.029,0.000,100.800,30.000
'7:51:24.288',-0.048,-0.029,98.400,28.800
'7:51:24.296',-0.029,0.000,95.200,28.800
'7:51:24.304',-0.048,-0.029,92.000,29.200
'7:51:24.312',-0.019,0.000,88.000,29.600
'7:51:24.320',-0.067,-0.029,84.800,30.000
'7:51:24.328',-0.038,0.000,81.600,30.400
'7:51:24.336',-0.067,-0.029,78.400,30.800
'7:51:24.344',-0.029,0.000,75.200,31.200
'7:51:24.352',-0.048,-0.010,72.000,31.600
'7:51:24.360',-0.048,-0.010,69.600,31.600
'7:51:24.368',-0.038,0.000,68.000,32.000
'7:51:24.376',-0.067,-0.029,65.600,31.600
'7:51:24.384',-0.048,-0.010,64.000,31.200
'7:51:24.392',-0.077,-0.029,62.400,30.000
'7:51:24.400',-0.048,-0.010,60.800,28.400
'7:51:24.408',-0.077,-0.029,59.200,27.200
'7:51:24.416',-0.038,0.000,57.600,25.600
'7:51:24.424',-0.077,-0.029,56.800,24.400
'7:51:24.432',-0.048,-0.010,56.800,23.600
'7:51:24.440',-0.077,-0.029,56.800,22.800
'7:51:24.448',-0.048,-0.010,56.800,22.800
'7:51:24.456',-0.077,-0.029,58.400,22.800
'7:51:24.464',-0.048,-0.010,60.000,22.800
'7:51:24.472',-0.067,-0.029,61.600,23.200
'7:51:24.480',-0.048,-0.010,64.000,23.600
'7:51:24.488',-0.067,-0.029,67.200,24.000
'7:51:24.496',-0.029,0.000,70.400,24.400
'7:51:24.504',-0.038,0.000,72.800,24.400
'7:51:24.512',-0.010,0.000,76.000,24.400
'7:51:24.520',-0.019,0.000,78.400,24.400
'7:51:24.528',0.038,0.029,80.800,24.400
'7:51:24.536',0.019,0.010,82.400,24.000
'7:51:24.544',0.038,0.029,84.000,24.000
'7:51:24.552',0.019,0.000,85.600,24.000
'7:51:24.560',0.010,0.010,87.200,23.600
'7:51:24.568',-0.019,0.000,88.800,23.600
'7:51:24.576',-0.038,-0.010,90.400,23.200
'7:51:24.584',-0.067,0.000,91.200,22.800
'7:51:24.592',-0.087,-0.048,91.200,22.400
'7:51:24.600',-0.067,-0.010,91.200,22.000
'7:51:24.608',-0.087,-0.048,90.400,22.000
'7:51:24.616',-0.048,-0.010,88.800,21.600
'7:51:24.624',-0.096,-0.048,87.200,20.800
'7:51:24.632',-0.087,-0.029,85.600,20.400
'7:51:24.640',-0.183,-0.144,83.200,19.600
'7:51:24.648',0.058,-0.010,81.600,19.200
'7:51:24.656',0.490,0.308,79.200,19.200
'7:51:24.664',0.779,0.587,77.600,18.800
'7:51:24.672',0.529,0.548,75.200,18.800
'7:51:24.680',0.231,0.327,73.600,19.200
'7:51:24.688',0.010,0.087,72.000,19.200
'7:51:24.696',-0.048,0.000,69.600,19.600
'7:51:24.704',-0.067,-0.029,68.000,20.000
'7:51:24.712',-0.038,-0.010,65.600,20.000
'7:51:24.720',-0.077,-0.067,64.000,20.800
'7:51:24.728',-0.048,-0.029,62.400,22.400
'7:51:24.736',-0.067,-0.048,60.000,24.400
'7:51:24.744',-0.067,-0.067,58.400,26.400
'7:51:24.752',-0.038,-0.029,56.000,28.000
'7:51:24.760',-0.067,-0.067,54.400,29.600
'7:51:24.768',-0.038,-0.029,53.600,30.000
'7:51:24.776',-0.048,-0.067,52.000,29.200
'7:51:24.784',-0.038,-0.029,50.400,28.000
'7:51:24.792',-0.048,-0.067,48.800,25.600
'7:51:24.800',-0.019,-0.029,48.000,23.200
'7:51:24.808',-0.048,-0.067,46.400,22.000
'7:51:24.816',-0.010,-0.029,45.600,22.400
'7:51:24.824',-0.038,-0.067,44.800,24.400
'7:51:24.832',0.000,-0.010,44.000,27.200
'7:51:24.840',-0.010,-0.029,44.000,30.400
'7:51:24.848',0.019,-0.010,44.800,34.000
'7:51:24.856',0.000,-0.048,47.200,37.200
'7:51:24.864',0.029,-0.029,49.600,39.600
'7:51:24.872',0.019,-0.048,53.600,41.200
'7:51:24.880',0.058,-0.010,57.600,42.400
'7:51:24.888',0.038,-0.029,63.200,42.800
'7:51:24.896',0.087,-0.010,69.600,42.800
'7:51:24.904',0.077,-0.029,76.000,42.400
'7:51:24.912',0.115,0.000,81.600,42.000
'7:51:24.920',0.125,0.010,84.800,41.200
'7:51:24.928',0.087,0.000,86.400,40.400
'7:51:24.936',0.058,0.029,88.000,39.200
'7:51:24.944',0.029,0.000,91.200,38.000
'7:51:24.952',-0.019,0.000,95.200,36.000
'7:51:24.960',-0.010,0.000,100.000,34.400
'7:51:24.968',-0.038,-0.010,102.400,32.400
'7:51:24.976',-0.048,-0.029,102.400,30.800
'7:51:24.984',-0.019,0.000,101.600,28.800
'7:51:24.992',-0.048,-0.029,100.000,27.200
'7:51:25.000',-0.029,0.000,97.600,26.800
